company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Global Payments Inc,GPN,,1123360,2010.0,Q3TTM,2010-03-01,2011-02-28,,-180229000.0,35662000.0,39099000.0,60231000.0,17336000.0,554398000.0,21621000.0,381383000.0,5648000.0,-216550000.0,896023000.0,-15168000.0,5648000.0,-216550000.0,880855000.0,687289000.0,204830000.0,204830000.0,62034000.0,3942000.0,-1921000.0,,-15075000.0,470000.0,-96629000.0,-273243000.0,-112980000.0,1528000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q3,2010-12-01,2011-02-28,,-164287000.0,11840000.0,9951000.0,,12728000.0,708285000.0,10110000.0,205825000.0,47620000.0,-189150000.0,793605000.0,602000.0,47620000.0,-189150000.0,794207000.0,665405000.0,54122000.0,54122000.0,9407000.0,1217000.0,,,-3867000.0,,-25386000.0,-165665000.0,,523000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q3YTD,2010-06-01,2011-02-28,2011-04-01 16:02:52+00:00,-167775000.0,27486000.0,29033000.0,,21097000.0,486684000.0,12072000.0,311929000.0,50008000.0,-245277000.0,732689000.0,602000.0,50008000.0,-245277000.0,733291000.0,559119000.0,165799000.0,165799000.0,23687000.0,1335000.0,-1921000.0,,-11432000.0,,-77095000.0,-248996000.0,-14900000.0,1514000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q2TTM,2009-12-01,2010-11-30,,-15942000.0,32185000.0,37505000.0,60231000.0,51000.0,-700073000.0,14193000.0,178374000.0,-40865000.0,-43347000.0,-364527000.0,-15850000.0,-40865000.0,-43347000.0,-380377000.0,-464538000.0,202160000.0,202160000.0,63696000.0,3267000.0,-1921000.0,,-15043000.0,322000.0,-87086000.0,-108676000.0,-112980000.0,1049000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q2,2010-09-01,2010-11-30,,-999000.0,7972000.0,10052000.0,,7130000.0,-38664000.0,1962000.0,99495000.0,64163000.0,-29307000.0,43461000.0,,64163000.0,-29307000.0,43461000.0,85447000.0,57883000.0,57883000.0,6218000.0,,-2375000.0,,-3904000.0,,-26924000.0,-33864000.0,474000.0,991000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q2YTD,2010-06-01,2010-11-30,2011-01-07 19:26:56+00:00,-3488000.0,15646000.0,19082000.0,,8369000.0,-221601000.0,1962000.0,106104000.0,2388000.0,-56127000.0,-60916000.0,,2388000.0,-56127000.0,-60916000.0,-106286000.0,111677000.0,111677000.0,14280000.0,118000.0,-1921000.0,,-7565000.0,,-51709000.0,-83331000.0,-14900000.0,991000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q1TTM,2009-09-01,2010-08-31,,-31753000.0,32557000.0,35892000.0,60231000.0,-2254000.0,-682329000.0,26200000.0,78931000.0,-115831000.0,-40927000.0,-335124000.0,,-115831000.0,-40927000.0,-335124000.0,-494136000.0,210459000.0,210459000.0,68297000.0,4705000.0,454000.0,,-15028000.0,-179000.0,-69738000.0,-97185000.0,-113454000.0,58000.0,
Global Payments Inc,GPN,,1123360,2010.0,Q1,2010-06-01,2010-08-31,2011-10-11 09:54:19+00:00,-2489000.0,7674000.0,9030000.0,,1239000.0,-182937000.0,,6609000.0,-61775000.0,-26820000.0,-104377000.0,,-61775000.0,-26820000.0,-104377000.0,-191733000.0,53794000.0,53794000.0,8062000.0,118000.0,454000.0,,-3661000.0,,-24785000.0,-49467000.0,-15374000.0,,
Global Payments Inc,GPN,,1123360,2011.0,Q1TTM,2010-09-01,2011-08-31,,-165479000.0,46661000.0,43088000.0,,24999000.0,-164578000.0,18364000.0,501603000.0,164237000.0,-251768000.0,208271000.0,,164237000.0,-251768000.0,208271000.0,145739000.0,246443000.0,246443000.0,36657000.0,10443000.0,-386000.0,,-15563000.0,,-85903000.0,-275026000.0,-75584000.0,,
Global Payments Inc,GPN,,1123360,2011.0,Q1,2011-06-01,2011-08-31,2011-10-11 09:54:19+00:00,0.0,12643000.0,11573000.0,,-1226000.0,-713406000.0,,111356000.0,-11661000.0,-11568000.0,-605878000.0,,-11661000.0,-11568000.0,-605878000.0,-630333000.0,72081000.0,72081000.0,11231000.0,1420000.0,583000.0,,-4084000.0,,-12151000.0,-44295000.0,-76058000.0,,
Global Payments Inc,GPN,,1123360,2012.0,Q4,2012-03-01,2012-05-31,,-29000.0,13020000.0,12582000.0,1152000.0,-20673000.0,10770000.0,1816000.0,75000000.0,49810000.0,-36966000.0,53371000.0,,49810000.0,-36966000.0,53371000.0,45542000.0,11646000.0,11646000.0,5353000.0,-595000.0,703000.0,,-4319000.0,,-38792000.0,-22078000.0,-14000.0,,
Global Payments Inc,GPN,,1123360,2012.0,FY,2011-06-01,2012-05-31,2014-07-29 17:14:21+00:00,-44274000.0,50696000.0,48403000.0,1152000.0,-30916000.0,-526173000.0,11446000.0,146374000.0,-218186000.0,-150433000.0,-173475000.0,,-218186000.0,-150433000.0,-173475000.0,-573010000.0,217566000.0,217566000.0,36033000.0,1441000.0,2565000.0,,-33393000.0,,-109876000.0,-239589000.0,-104465000.0,,
Global Payments Inc,GPN,,1123360,2012.0,Q3,2011-12-01,2012-02-29,,-37245000.0,12880000.0,12377000.0,,6368000.0,-13021000.0,9630000.0,,-56191000.0,-72524000.0,87220000.0,,-56191000.0,-72524000.0,87220000.0,-35127000.0,65690000.0,65690000.0,9294000.0,600000.0,659000.0,,-21245000.0,,-35938000.0,-41097000.0,-4079000.0,,
Global Payments Inc,GPN,,1123360,2012.0,Q3YTD,2011-06-01,2012-02-29,2013-04-02 16:29:04+00:00,-44245000.0,37676000.0,35821000.0,,-10243000.0,-536943000.0,9630000.0,71374000.0,-267996000.0,-113467000.0,-226846000.0,,-267996000.0,-113467000.0,-226846000.0,-618552000.0,205920000.0,205920000.0,30680000.0,2036000.0,1862000.0,,-29074000.0,,-71084000.0,-217511000.0,-104451000.0,,
Global Payments Inc,GPN,,1123360,2012.0,Q2YTD,2011-06-01,2011-11-30,2013-01-08 16:37:40+00:00,-7000000.0,24796000.0,23444000.0,,-16611000.0,-523922000.0,,71374000.0,-211805000.0,-40943000.0,-314066000.0,,-211805000.0,-40943000.0,-314066000.0,-583425000.0,140230000.0,140230000.0,21386000.0,1436000.0,1203000.0,,-7829000.0,,-35146000.0,-176414000.0,-100372000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q4,2013-03-01,2013-05-31,,-589000.0,14674000.0,14167000.0,1227000.0,-3361000.0,-47584000.0,1286000.0,50000000.0,-12626000.0,-22282000.0,35779000.0,,-12626000.0,-22282000.0,35779000.0,-2490000.0,46366000.0,46366000.0,8156000.0,72000.0,654000.0,,-4060000.0,,-23574000.0,-22251000.0,-37673000.0,,
Global Payments Inc,GPN,,1123360,2013.0,FY,2012-06-01,2013-05-31,2015-07-30 14:42:01+00:00,-434016000.0,56765000.0,55023000.0,1227000.0,3694000.0,-145163000.0,10543000.0,1135327000.0,183522000.0,-528567000.0,240546000.0,,183522000.0,-528567000.0,240546000.0,-100805000.0,238713000.0,238713000.0,35208000.0,1863000.0,2812000.0,,-22404000.0,,-98590000.0,-514266000.0,-427541000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q3TTM,2012-03-01,2013-02-28,,-433456000.0,55111000.0,53438000.0,1152000.0,-13618000.0,-86809000.0,11073000.0,1160327000.0,245958000.0,-543251000.0,258138000.0,,245958000.0,-543251000.0,258138000.0,-52773000.0,203993000.0,203993000.0,32405000.0,1196000.0,2861000.0,,-22663000.0,,-113808000.0,-514093000.0,-389882000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q3,2012-12-01,2013-02-28,,-23696000.0,16530000.0,14362000.0,,-10461000.0,-21867000.0,2177000.0,175000000.0,-341168000.0,-43646000.0,79974000.0,,-341168000.0,-43646000.0,79974000.0,-315301000.0,62814000.0,62814000.0,8135000.0,,673000.0,,-9451000.0,,-20623000.0,-141903000.0,-366991000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q3YTD,2012-06-01,2013-02-28,2014-04-03 16:14:40+00:00,-433427000.0,42091000.0,40856000.0,0.0,7055000.0,-97579000.0,9257000.0,1085327000.0,196148000.0,-506285000.0,204767000.0,,196148000.0,-506285000.0,204767000.0,-98315000.0,192347000.0,192347000.0,27052000.0,1791000.0,2158000.0,,-18344000.0,,-75016000.0,-492015000.0,-389868000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q2TTM,2011-12-01,2012-11-30,,-447005000.0,51461000.0,51453000.0,1152000.0,3211000.0,-77963000.0,18526000.0,985327000.0,530935000.0,-572129000.0,265384000.0,,530935000.0,-572129000.0,265384000.0,227401000.0,206869000.0,206869000.0,33564000.0,1796000.0,2847000.0,,-34457000.0,,-129123000.0,-413287000.0,-26970000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q2,2012-09-01,2012-11-30,,-409541000.0,14336000.0,13824000.0,,3383000.0,-56989000.0,2705000.0,860327000.0,531333000.0,-433952000.0,56166000.0,,531333000.0,-433952000.0,56166000.0,156930000.0,75371000.0,75371000.0,9624000.0,58000.0,745000.0,,-4582000.0,,-25156000.0,-313895000.0,-13280000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q2YTD,2012-06-01,2012-11-30,2014-01-08 16:21:59+00:00,-409731000.0,25561000.0,26494000.0,0.0,17516000.0,-75712000.0,7080000.0,910327000.0,537316000.0,-462639000.0,124793000.0,,537316000.0,-462639000.0,124793000.0,216986000.0,129533000.0,129533000.0,18917000.0,1791000.0,1485000.0,,-8893000.0,,-54393000.0,-350112000.0,-22877000.0,,
Global Payments Inc,GPN,,1123360,2013.0,Q1,2012-06-01,2012-08-31,2013-10-01 16:24:14+00:00,-190000.0,11225000.0,12670000.0,0.0,14133000.0,-18723000.0,4375000.0,50000000.0,5983000.0,-28687000.0,68627000.0,,5983000.0,-28687000.0,68627000.0,60056000.0,54162000.0,54162000.0,9293000.0,1733000.0,740000.0,,-4311000.0,,-29237000.0,-36217000.0,-9597000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q4,2014-03-01,2014-05-31,,-424005000.0,18347000.0,16479000.0,-3521000.0,4086000.0,-231857000.0,1987000.0,478073000.0,127928000.0,-443399000.0,-120348000.0,,127928000.0,-443399000.0,-120303000.0,-431688000.0,58266000.0,58266000.0,18417000.0,1693000.0,4268000.0,,-4353000.0,,-20141000.0,-160728000.0,-188744000.0,,
Global Payments Inc,GPN,,1123360,2014.0,FY,2013-06-01,2014-05-31,2017-02-28 17:08:18+00:00,-426524000.0,61900000.0,60124000.0,,-9922000.0,-246806000.0,31727000.0,2942667000.0,218896000.0,-501670000.0,194053000.0,,218896000.0,-501670000.0,194098000.0,-98598000.0,269952000.0,269952000.0,48883000.0,6475000.0,6265000.0,,-42427000.0,,-81411000.0,-2266558000.0,-452988000.0,0.0,
Global Payments Inc,GPN,,1123360,2014.0,Q3TTM,2013-03-01,2014-02-28,,-3108000.0,58227000.0,57812000.0,4748000.0,-17369000.0,-62533000.0,31026000.0,2514594000.0,78342000.0,-80553000.0,350180000.0,,78342000.0,-80553000.0,350180000.0,330600000.0,258052000.0,258052000.0,38622000.0,4854000.0,2651000.0,,-42134000.0,,-84844000.0,-2128081000.0,-301917000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q3,2013-12-01,2014-02-28,,-195000.0,14600000.0,15206000.0,419000.0,-10242000.0,-199806000.0,2374000.0,1395547000.0,43450000.0,-19199000.0,-97282000.0,,43450000.0,-19199000.0,-97282000.0,-83273000.0,60121000.0,60121000.0,12597000.0,367000.0,669000.0,,-19587000.0,,-20092000.0,-1326450000.0,-8801000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q3YTD,2013-06-01,2014-02-28,2015-04-08 10:42:02+00:00,-2519000.0,43553000.0,43645000.0,3521000.0,-14008000.0,-14949000.0,29740000.0,2464594000.0,90968000.0,-58271000.0,314401000.0,,90968000.0,-58271000.0,314401000.0,333090000.0,211686000.0,211686000.0,30466000.0,4782000.0,1997000.0,,-38074000.0,,-61270000.0,-2105830000.0,-264244000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q2TTM,2012-12-01,2013-11-30,,-26609000.0,60157000.0,56968000.0,4329000.0,-17588000.0,115406000.0,30829000.0,1294047000.0,-306276000.0,-105000000.0,527436000.0,,-306276000.0,-105000000.0,527436000.0,98572000.0,260745000.0,260745000.0,34160000.0,4487000.0,2655000.0,,-31998000.0,,-85375000.0,-943534000.0,-660107000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q2,2013-09-01,2013-11-30,,-2324000.0,14560000.0,14458000.0,2112000.0,1502000.0,316257000.0,23368000.0,488021000.0,-44962000.0,-20464000.0,434870000.0,,-44962000.0,-20464000.0,434870000.0,370946000.0,79857000.0,79857000.0,9738000.0,3202000.0,663000.0,,-4549000.0,,-20915000.0,-447865000.0,-107139000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q2YTD,2013-06-01,2013-11-30,2015-01-08 09:08:12+00:00,-2324000.0,28953000.0,28439000.0,3102000.0,-3766000.0,184857000.0,27366000.0,1069047000.0,47518000.0,-39072000.0,411683000.0,,47518000.0,-39072000.0,411683000.0,416363000.0,151565000.0,151565000.0,17869000.0,4415000.0,1328000.0,,-18487000.0,,-41178000.0,-779380000.0,-255443000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q1TTM,2012-09-01,2013-08-31,,-433826000.0,59933000.0,56334000.0,2217000.0,-15707000.0,-257840000.0,10166000.0,1666353000.0,270019000.0,-518488000.0,148732000.0,,270019000.0,-518488000.0,148732000.0,-115444000.0,256259000.0,256259000.0,34046000.0,1343000.0,2737000.0,,-32031000.0,,-89616000.0,-809564000.0,-566248000.0,,
Global Payments Inc,GPN,,1123360,2014.0,Q1,2013-06-01,2013-08-31,2014-10-02 11:22:13+00:00,0.0,14393000.0,13981000.0,990000.0,-5268000.0,-131400000.0,3998000.0,581026000.0,92480000.0,-18608000.0,-23187000.0,,92480000.0,-18608000.0,-23187000.0,45417000.0,71708000.0,71708000.0,8131000.0,1213000.0,665000.0,,-13938000.0,,-20263000.0,-331515000.0,-148304000.0,,
Global Payments Inc,GPN,,1123360,2015.0,FY,2014-06-01,2015-05-31,2018-02-22 18:19:14+00:00,-355971000.0,72587000.0,64918000.0,,-56288000.0,-60554000.0,22550000.0,2695726000.0,136199000.0,-440921000.0,429877000.0,,136199000.0,-440921000.0,429877000.0,68867000.0,309115000.0,309115000.0,43811000.0,0.0,-2997000.0,,-45093000.0,,-92550000.0,-2148907000.0,-388077000.0,0.0,10597000.0
Global Payments Inc,GPN,,1123360,2015.0,Q4,2015-03-01,2015-05-31,,-123107000.0,18403000.0,16290000.0,-10597000.0,-5521000.0,-39996000.0,3683000.0,1057604000.0,125447000.0,-162127000.0,82792000.0,,125447000.0,-162127000.0,82792000.0,40591000.0,70110000.0,70110000.0,17985000.0,-3851000.0,-3216000.0,,-21703000.0,,-35804000.0,-770228000.0,-140058000.0,,10597000.0
Global Payments Inc,GPN,,1123360,2015.0,Q3TTM,2014-03-01,2015-02-28,,-656869000.0,72531000.0,65107000.0,7076000.0,-46681000.0,-252415000.0,20854000.0,2116195000.0,138680000.0,-722193000.0,226737000.0,,138680000.0,-722193000.0,226782000.0,-403412000.0,297271000.0,297271000.0,44243000.0,5544000.0,4487000.0,,-27743000.0,,-76887000.0,-1539407000.0,-436763000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q3,2014-12-01,2015-02-28,,-9213000.0,18067000.0,15573000.0,69000.0,-27617000.0,7558000.0,1768000.0,467529000.0,-94253000.0,-32600000.0,120149000.0,,-94253000.0,-32600000.0,120149000.0,-34321000.0,69315000.0,69315000.0,9636000.0,252000.0,,,-5212000.0,,-23456000.0,-506000000.0,-52590000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q3YTD,2014-06-01,2015-02-28,2016-04-06 16:21:28+00:00,-232864000.0,54184000.0,48628000.0,10597000.0,-50767000.0,-20558000.0,18867000.0,1638122000.0,10752000.0,-278794000.0,347085000.0,,10752000.0,-278794000.0,347085000.0,28276000.0,239005000.0,239005000.0,25826000.0,3851000.0,219000.0,,-23390000.0,,-56746000.0,-1378679000.0,-248019000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q2TTM,2013-12-01,2014-11-30,,-647851000.0,69064000.0,64740000.0,7426000.0,-29306000.0,-459779000.0,21460000.0,3044213000.0,276383000.0,-708792000.0,9306000.0,,276383000.0,-708792000.0,9351000.0,-452364000.0,288077000.0,288077000.0,47204000.0,5659000.0,5156000.0,,-42118000.0,,-73523000.0,-2359857000.0,-392974000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q2,2014-09-01,2014-11-30,,-218878000.0,18263000.0,16343000.0,,-18733000.0,161976000.0,4511000.0,568564000.0,10920000.0,-234011000.0,290409000.0,,10920000.0,-234011000.0,290409000.0,48585000.0,85256000.0,85256000.0,8571000.0,445000.0,,,-5559000.0,,-15133000.0,-509000000.0,-48041000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q2YTD,2014-06-01,2014-11-30,2016-01-11 08:43:07+00:00,-223651000.0,36117000.0,33055000.0,10528000.0,-23150000.0,-28116000.0,17099000.0,1170593000.0,105005000.0,-246194000.0,226936000.0,,105005000.0,-246194000.0,226936000.0,62597000.0,169690000.0,169690000.0,16190000.0,3599000.0,219000.0,,-18178000.0,,-33290000.0,-872679000.0,-195429000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q1TTM,2013-09-01,2014-08-31,,-431297000.0,65361000.0,62855000.0,9538000.0,-9071000.0,-305498000.0,40317000.0,2963670000.0,220501000.0,-495245000.0,153767000.0,,220501000.0,-495245000.0,153812000.0,-130003000.0,282678000.0,282678000.0,48371000.0,8416000.0,5819000.0,,-41108000.0,,-79305000.0,-2298722000.0,-452072000.0,,
Global Payments Inc,GPN,,1123360,2015.0,Q1,2014-06-01,2014-08-31,2015-10-07 09:14:52+00:00,-4773000.0,17854000.0,16712000.0,10528000.0,-4417000.0,-190092000.0,12588000.0,602029000.0,94085000.0,-12183000.0,-63473000.0,,94085000.0,-12183000.0,-63473000.0,14012000.0,84434000.0,84434000.0,7619000.0,3154000.0,219000.0,,-12619000.0,,-18157000.0,-363679000.0,-147388000.0,,
Global Payments Inc,GPN,,1123360,2016.0,FY,2015-06-01,2016-05-31,2019-02-21 16:57:37+00:00,-2034406000.0,115465000.0,74192000.0,,-29251000.0,39635000.0,8480000.0,6078230000.0,1957598000.0,-2127248000.0,592890000.0,,1957598000.0,-2127248000.0,592890000.0,393989000.0,290217000.0,290217000.0,73381000.0,8824000.0,-1251000.0,,-28747000.0,,-91591000.0,-3960999000.0,-148190000.0,0.0,0.0
Global Payments Inc,GPN,,1123360,2016.0,Q4,2016-03-01,2016-05-31,,-1792424000.0,53134000.0,19849000.0,,6670000.0,-433845000.0,1201000.0,2892055000.0,2325405000.0,-1827718000.0,-285129000.0,,2325405000.0,-1827718000.0,-285129000.0,219228000.0,41179000.0,41179000.0,34554000.0,9749000.0,-1251000.0,,-6284000.0,,-34043000.0,-517770000.0,-53546000.0,,
Global Payments Inc,GPN,,1123360,2016.0,Q3TTM,2015-03-01,2016-02-29,,-365089000.0,80734000.0,70633000.0,-10597000.0,-41442000.0,433484000.0,10962000.0,4243779000.0,-242360000.0,-461657000.0,960811000.0,,-242360000.0,-461657000.0,960811000.0,215352000.0,319148000.0,319148000.0,56812000.0,-4776000.0,-3216000.0,,-44166000.0,,-93352000.0,-4213457000.0,-234702000.0,,10597000.0
Global Payments Inc,GPN,,1123360,2016.0,Q3,2015-12-01,2016-02-29,,-48000.0,20522000.0,18646000.0,,-12018000.0,299969000.0,962000.0,54536000.0,-553538000.0,-21350000.0,423949000.0,,-553538000.0,-21350000.0,423949000.0,-162957000.0,72912000.0,72912000.0,11900000.0,104000.0,,,-11703000.0,,-21302000.0,-586120000.0,-11317000.0,,
Global Payments Inc,GPN,,1123360,2016.0,Q3YTD,2015-06-01,2016-02-29,2016-04-06 16:21:28+00:00,-241982000.0,62331000.0,54343000.0,0.0,-35921000.0,473480000.0,7279000.0,3186175000.0,-367807000.0,-299530000.0,878019000.0,,-367807000.0,-299530000.0,878019000.0,174761000.0,249038000.0,249038000.0,38827000.0,-925000.0,0.0,,-22463000.0,,-57548000.0,-3443229000.0,-94644000.0,,
Global Payments Inc,GPN,,1123360,2016.0,Q2TTM,2014-12-01,2015-11-30,,-374254000.0,78279000.0,67560000.0,-10528000.0,-57041000.0,141073000.0,11768000.0,4656772000.0,216925000.0,-472907000.0,657011000.0,,216925000.0,-472907000.0,657011000.0,343988000.0,315551000.0,315551000.0,54548000.0,-4628000.0,-3216000.0,,-37675000.0,,-95506000.0,-4133337000.0,-275975000.0,,10597000.0
Global Payments Inc,GPN,,1123360,2016.0,Q2,2015-09-01,2015-11-30,,-404000.0,20961000.0,17788000.0,,-11584000.0,-196013000.0,3804000.0,310214000.0,275846000.0,-19792000.0,-59322000.0,,275846000.0,-19792000.0,-59322000.0,185148000.0,83078000.0,83078000.0,14864000.0,-6789000.0,,,-1297000.0,,-19388000.0,10791000.0,-40877000.0,,
Global Payments Inc,GPN,,1123360,2016.0,Q2YTD,2015-06-01,2015-11-30,2017-01-09 16:29:10+00:00,-241934000.0,41809000.0,35697000.0,0.0,-23903000.0,173511000.0,6317000.0,3131639000.0,185731000.0,-278180000.0,454070000.0,,185731000.0,-278180000.0,454070000.0,337718000.0,176126000.0,176126000.0,26927000.0,-1029000.0,,,-10760000.0,,-36246000.0,-2857109000.0,-83327000.0,,
Global Payments Inc,GPN,,1123360,2016.0,Q1TTM,2014-09-01,2015-08-31,,-592728000.0,75581000.0,66115000.0,-10528000.0,-64190000.0,499062000.0,12475000.0,4915122000.0,-48001000.0,-687126000.0,1006742000.0,,-48001000.0,-687126000.0,1006742000.0,207425000.0,317729000.0,317729000.0,48255000.0,2606000.0,-3216000.0,,-41937000.0,,-91251000.0,-4653128000.0,-283139000.0,,10597000.0
