company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2009.0,Q3,2009-07-01,2009-09-30,,-814000000.0,909000000.0,,,424000000.0,21000000.0,,-152000000.0,-854000000.0,1065000000.0,,,-152000000.0,-854000000.0,1065000000.0,59000000.0,206000000.0,206000000.0,,-474000000.0,-13000000.0,-92000000.0,-52000000.0,,-100000000.0,-8000000.0,,52000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-23 16:15:50+00:00,-2120000000.0,1739000000.0,,,-22000000.0,1342000000.0,1975000000.0,1480000000.0,-2074000000.0,1761000000.0,,,1480000000.0,-2074000000.0,1761000000.0,1167000000.0,-547000000.0,-547000000.0,,591000000.0,-257000000.0,-15000000.0,-101000000.0,,-1470000000.0,-9000000.0,,61000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2009.0,Q2TTM,2008-07-01,2009-06-30,,84000000.0,3339000000.0,,,-800000000.0,1352000000.0,1978000000.0,123000000.0,-2948000000.0,5704000000.0,,-5000000.0,123000000.0,-2948000000.0,5699000000.0,2874000000.0,2422000000.0,2416000000.0,6000000.0,749000000.0,-206000000.0,-83000000.0,-200000000.0,-4801000000.0,-2165000000.0,-636000000.0,,1852000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2009.0,Q2,2009-04-01,2009-06-30,,-987000000.0,933000000.0,,,236000000.0,1342000000.0,887000000.0,1073000000.0,-939000000.0,1228000000.0,,,1073000000.0,-939000000.0,1228000000.0,1362000000.0,-216000000.0,-216000000.0,,275000000.0,-83000000.0,-8000000.0,-53000000.0,,-1019000000.0,-1000000.0,,56000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 11:54:10+00:00,-1133000000.0,806000000.0,,,-258000000.0,,1088000000.0,407000000.0,-1135000000.0,533000000.0,,,407000000.0,-1135000000.0,533000000.0,-195000000.0,-331000000.0,-331000000.0,,316000000.0,-174000000.0,-7000000.0,-48000000.0,,-451000000.0,-8000000.0,,5000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q4,2010-10-01,2010-12-31,,,869000000.0,,-3000000.0,-8000000.0,241000000.0,-1000000.0,-435000000.0,-1415000000.0,1315000000.0,,,-435000000.0,-1415000000.0,1315000000.0,-538000000.0,1513000000.0,1513000000.0,,-1059000000.0,87000000.0,4000000.0,-56000000.0,-1445000000.0,-706000000.0,,,26000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 17:11:05+00:00,,3714000000.0,,-12000000.0,-157000000.0,338000000.0,3198000000.0,-122000000.0,-4964000000.0,5247000000.0,,,-122000000.0,-4964000000.0,5247000000.0,149000000.0,821000000.0,821000000.0,,869000000.0,72000000.0,-26000000.0,-228000000.0,-5008000000.0,-3502000000.0,,,70000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q3TTM,2009-10-01,2010-09-30,,2934000000.0,3729000000.0,,-9000000.0,-248000000.0,-1146000000.0,3202000000.0,466000000.0,-4857000000.0,5032000000.0,,,466000000.0,-4857000000.0,5032000000.0,632000000.0,-454000000.0,-454000000.0,,2005000000.0,1453000000.0,17000000.0,-224000000.0,-7915000000.0,-2836000000.0,17000000.0,,107000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q3,2010-07-01,2010-09-30,,,962000000.0,,20000000.0,113000000.0,-81000000.0,2252000000.0,852000000.0,-1077000000.0,1049000000.0,,,852000000.0,-1077000000.0,1049000000.0,844000000.0,-1392000000.0,-1392000000.0,,1366000000.0,78000000.0,48000000.0,-60000000.0,-1150000000.0,-1366000000.0,29000000.0,,25000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q2TTM,2009-07-01,2010-06-30,,2120000000.0,3676000000.0,,-29000000.0,63000000.0,-1044000000.0,950000000.0,-538000000.0,-4634000000.0,5048000000.0,,,-538000000.0,-4634000000.0,5048000000.0,-153000000.0,1144000000.0,1144000000.0,,165000000.0,1362000000.0,-123000000.0,-216000000.0,-6765000000.0,-1570000000.0,-20000000.0,,134000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q2,2010-04-01,2010-06-30,,,902000000.0,,-18000000.0,342000000.0,111000000.0,,-575000000.0,-1291000000.0,1566000000.0,,,-575000000.0,-1291000000.0,1566000000.0,-318000000.0,-28000000.0,-28000000.0,,350000000.0,-11000000.0,-67000000.0,-56000000.0,-1235000000.0,-618000000.0,-1000000.0,,11000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-27 10:21:29+00:00,,1883000000.0,,-29000000.0,-262000000.0,178000000.0,947000000.0,-539000000.0,-2472000000.0,2883000000.0,,,-539000000.0,-2472000000.0,2883000000.0,-157000000.0,700000000.0,700000000.0,,562000000.0,-93000000.0,-78000000.0,-112000000.0,-2413000000.0,-1430000000.0,-29000000.0,,19000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q1TTM,2009-04-01,2010-03-31,,1133000000.0,3707000000.0,,-11000000.0,-43000000.0,187000000.0,1837000000.0,1110000000.0,-4282000000.0,4710000000.0,,,1110000000.0,-4282000000.0,4710000000.0,1527000000.0,956000000.0,956000000.0,,90000000.0,1290000000.0,-64000000.0,-213000000.0,-5530000000.0,-1971000000.0,-20000000.0,,179000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 16:21:20+00:00,,981000000.0,,-11000000.0,-604000000.0,67000000.0,947000000.0,36000000.0,-1181000000.0,1317000000.0,,,36000000.0,-1181000000.0,1317000000.0,161000000.0,728000000.0,728000000.0,,212000000.0,-82000000.0,-11000000.0,-56000000.0,-1178000000.0,-812000000.0,-28000000.0,,8000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q4,2011-10-01,2011-12-31,,,928000000.0,,-20000000.0,106000000.0,17000000.0,2492000000.0,2403000000.0,-1086000000.0,-2087000000.0,,,2403000000.0,-1086000000.0,-2087000000.0,-790000000.0,-339000000.0,-339000000.0,,-2782000000.0,73000000.0,-26000000.0,-71000000.0,-1540000000.0,-108000000.0,,,480000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:08:53+00:00,-802000000.0,3830000000.0,,-23000000.0,-1750000000.0,345000000.0,3552000000.0,2510000000.0,-5975000000.0,2505000000.0,,,2510000000.0,-5975000000.0,2505000000.0,-983000000.0,-2568000000.0,-2568000000.0,,2993000000.0,138000000.0,-78000000.0,-263000000.0,-5650000000.0,-1262000000.0,,,555000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q3TTM,2010-10-01,2011-09-30,,-802000000.0,3771000000.0,,-6000000.0,-1864000000.0,569000000.0,1059000000.0,-328000000.0,-6304000000.0,5907000000.0,,,-328000000.0,-6304000000.0,5907000000.0,-731000000.0,-716000000.0,-716000000.0,,4716000000.0,152000000.0,-48000000.0,-248000000.0,-5555000000.0,-1860000000.0,,,101000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q3,2011-07-01,2011-09-30,,2000000.0,932000000.0,,-17000000.0,-1789000000.0,198000000.0,14000000.0,-68000000.0,-1300000000.0,1466000000.0,,,-68000000.0,-1300000000.0,1466000000.0,81000000.0,-3028000000.0,-3028000000.0,,5351000000.0,80000000.0,-11000000.0,-65000000.0,-1311000000.0,-295000000.0,,,20000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:12:20+00:00,-804000000.0,1970000000.0,,14000000.0,-67000000.0,130000000.0,1046000000.0,175000000.0,-3589000000.0,3126000000.0,,,175000000.0,-3589000000.0,3126000000.0,-274000000.0,799000000.0,799000000.0,,424000000.0,-15000000.0,-41000000.0,-127000000.0,-2799000000.0,-859000000.0,,,55000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q2TTM,2010-07-01,2011-06-30,,-804000000.0,3801000000.0,,31000000.0,38000000.0,290000000.0,3297000000.0,592000000.0,-6081000000.0,5490000000.0,,,592000000.0,-6081000000.0,5490000000.0,32000000.0,920000000.0,920000000.0,,731000000.0,150000000.0,11000000.0,-243000000.0,-5394000000.0,-2931000000.0,29000000.0,,106000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q2,2011-04-01,2011-06-30,,-442000000.0,985000000.0,,4000000.0,211000000.0,,490000000.0,-56000000.0,-1839000000.0,1837000000.0,,,-56000000.0,-1839000000.0,1837000000.0,-54000000.0,562000000.0,562000000.0,,79000000.0,-11000000.0,-11000000.0,-65000000.0,-1440000000.0,-470000000.0,,,54000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 16:47:39+00:00,-362000000.0,985000000.0,,10000000.0,-278000000.0,130000000.0,556000000.0,231000000.0,-1750000000.0,1289000000.0,,,231000000.0,-1750000000.0,1289000000.0,-220000000.0,237000000.0,237000000.0,,345000000.0,-4000000.0,-30000000.0,-62000000.0,-1359000000.0,-389000000.0,,,1000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2011.0,Q1TTM,2010-04-01,2011-03-31,,-362000000.0,3718000000.0,,9000000.0,169000000.0,401000000.0,2807000000.0,73000000.0,-5533000000.0,5219000000.0,,,73000000.0,-5533000000.0,5219000000.0,-232000000.0,330000000.0,330000000.0,,1002000000.0,150000000.0,-45000000.0,-234000000.0,-5189000000.0,-3079000000.0,28000000.0,,63000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q4,2012-10-01,2012-12-31,,,1028000000.0,,-6000000.0,193000000.0,413000000.0,157000000.0,-602000000.0,-1673000000.0,2220000000.0,,,-602000000.0,-1673000000.0,2220000000.0,-61000000.0,190000000.0,190000000.0,,809000000.0,-57000000.0,-96000000.0,-76000000.0,-1794000000.0,-1039000000.0,,,217000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:35:14+00:00,0.0,3964000000.0,,-37000000.0,-457000000.0,639000000.0,1042000000.0,-1659000000.0,-6869000000.0,8339000000.0,,,-1659000000.0,-6869000000.0,8339000000.0,-226000000.0,2445000000.0,2445000000.0,,2387000000.0,-3000000.0,-284000000.0,-293000000.0,-7242000000.0,-3044000000.0,,,657000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q3TTM,2011-10-01,2012-09-30,,,3864000000.0,,-51000000.0,-544000000.0,243000000.0,3377000000.0,1346000000.0,-6282000000.0,4032000000.0,,,1346000000.0,-6282000000.0,4032000000.0,-955000000.0,1916000000.0,1916000000.0,,-1204000000.0,127000000.0,-214000000.0,-288000000.0,-6988000000.0,-2113000000.0,,,920000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q3,2012-07-01,2012-09-30,,,979000000.0,,-8000000.0,741000000.0,14000000.0,-1000000.0,-694000000.0,-1789000000.0,2229000000.0,,,-694000000.0,-1789000000.0,2229000000.0,-262000000.0,142000000.0,142000000.0,,367000000.0,67000000.0,-76000000.0,-74000000.0,-1895000000.0,-700000000.0,,,182000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 16:09:48+00:00,0.0,2936000000.0,,-31000000.0,-650000000.0,226000000.0,885000000.0,-1057000000.0,-5196000000.0,6119000000.0,,,-1057000000.0,-5196000000.0,6119000000.0,-165000000.0,2255000000.0,2255000000.0,,1578000000.0,54000000.0,-188000000.0,-217000000.0,-5448000000.0,-2005000000.0,,,440000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-08 16:12:20+00:00,0.0,1957000000.0,,-23000000.0,-1391000000.0,212000000.0,886000000.0,-363000000.0,-3407000000.0,3890000000.0,,,-363000000.0,-3407000000.0,3890000000.0,97000000.0,2113000000.0,2113000000.0,,1211000000.0,-13000000.0,-112000000.0,-143000000.0,-3553000000.0,-1305000000.0,,,258000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q2TTM,2011-07-01,2012-06-30,,2000000.0,3817000000.0,,-60000000.0,-3074000000.0,427000000.0,3392000000.0,1972000000.0,-5793000000.0,3269000000.0,,,1972000000.0,-5793000000.0,3269000000.0,-612000000.0,-1254000000.0,-1254000000.0,,3780000000.0,140000000.0,-149000000.0,-279000000.0,-6404000000.0,-1708000000.0,,,758000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q2,2012-04-01,2012-06-30,,,1027000000.0,,-13000000.0,180000000.0,212000000.0,562000000.0,-440000000.0,-1709000000.0,1999000000.0,,,-440000000.0,-1709000000.0,1999000000.0,-163000000.0,-70000000.0,-70000000.0,,862000000.0,-7000000.0,-70000000.0,-73000000.0,-1850000000.0,-1134000000.0,,,211000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 16:47:39+00:00,0.0,930000000.0,,-10000000.0,-1571000000.0,0.0,324000000.0,77000000.0,-1698000000.0,1891000000.0,,,77000000.0,-1698000000.0,1891000000.0,260000000.0,2183000000.0,2183000000.0,,349000000.0,-6000000.0,-42000000.0,-70000000.0,-1703000000.0,-171000000.0,,,47000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2012.0,Q1TTM,2011-04-01,2012-03-31,,-440000000.0,3775000000.0,,-43000000.0,-3043000000.0,215000000.0,3320000000.0,2356000000.0,-5923000000.0,3107000000.0,,,2356000000.0,-5923000000.0,3107000000.0,-503000000.0,-622000000.0,-622000000.0,,2997000000.0,136000000.0,-90000000.0,-271000000.0,-5994000000.0,-1044000000.0,,,601000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q3TTM,2012-10-01,2013-09-30,,-473000000.0,3986000000.0,,-52000000.0,1645000000.0,833000000.0,1000000000.0,29000000.0,-7574000000.0,9001000000.0,,,29000000.0,-7574000000.0,9004000000.0,1407000000.0,1856000000.0,1856000000.0,,1514000000.0,99000000.0,-648000000.0,-369000000.0,-7121000000.0,-1534000000.0,,,668000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q3,2013-07-01,2013-09-30,,-338000000.0,996000000.0,,-24000000.0,-276000000.0,4000000.0,348000000.0,-85000000.0,-2312000000.0,1777000000.0,,,-85000000.0,-2312000000.0,1779000000.0,-642000000.0,223000000.0,223000000.0,,834000000.0,-54000000.0,-211000000.0,-133000000.0,-1796000000.0,-250000000.0,,,33000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 17:15:58+00:00,-473000000.0,2958000000.0,,-46000000.0,1452000000.0,420000000.0,843000000.0,631000000.0,-5901000000.0,6781000000.0,,,631000000.0,-5901000000.0,6784000000.0,1468000000.0,1666000000.0,1666000000.0,,705000000.0,156000000.0,-552000000.0,-293000000.0,-5327000000.0,-495000000.0,,,451000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q2TTM,2012-07-01,2013-06-30,,-135000000.0,3969000000.0,,-36000000.0,2662000000.0,843000000.0,651000000.0,-580000000.0,-7051000000.0,9453000000.0,,,-580000000.0,-7051000000.0,9454000000.0,1787000000.0,1775000000.0,1775000000.0,,1047000000.0,220000000.0,-513000000.0,-310000000.0,-7220000000.0,-1984000000.0,,,817000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q2,2013-04-01,2013-06-30,,,940000000.0,,-17000000.0,1083000000.0,415000000.0,110000000.0,333000000.0,-1972000000.0,2501000000.0,,,333000000.0,-1972000000.0,2502000000.0,846000000.0,959000000.0,959000000.0,,-481000000.0,133000000.0,-208000000.0,-81000000.0,-1821000000.0,-245000000.0,1000000.0,,57000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 16:17:37+00:00,-135000000.0,1962000000.0,,-22000000.0,1728000000.0,416000000.0,495000000.0,716000000.0,-3589000000.0,5004000000.0,,,716000000.0,-3589000000.0,5005000000.0,2110000000.0,1443000000.0,1443000000.0,,-129000000.0,210000000.0,-341000000.0,-160000000.0,-3531000000.0,-245000000.0,,,418000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q1TTM,2012-04-01,2013-03-31,,-135000000.0,4056000000.0,,-32000000.0,1759000000.0,640000000.0,1103000000.0,-1353000000.0,-6788000000.0,8951000000.0,,,-1353000000.0,-6788000000.0,8951000000.0,778000000.0,746000000.0,746000000.0,,2390000000.0,80000000.0,-375000000.0,-302000000.0,-7249000000.0,-2873000000.0,-1000000.0,,971000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:35:33+00:00,-135000000.0,1022000000.0,,-5000000.0,645000000.0,1000000.0,385000000.0,383000000.0,-1617000000.0,2503000000.0,,,383000000.0,-1617000000.0,2503000000.0,1264000000.0,484000000.0,484000000.0,,352000000.0,77000000.0,-133000000.0,-79000000.0,-1710000000.0,0.0,-1000000.0,,361000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 06:35:20+00:00,-1527000000.0,4550000000.0,,2000000.0,24000000.0,1147000000.0,2879000000.0,1675000000.0,-6472000000.0,8466000000.0,,,1675000000.0,-6472000000.0,8466000000.0,3671000000.0,-1563000000.0,-1563000000.0,,5455000000.0,-205000000.0,-405000000.0,-721000000.0,-9508000000.0,-1425000000.0,,,4968000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:22:11+00:00,-4000000.0,1124000000.0,,-23000000.0,-228000000.0,18000000.0,918000000.0,-62000000.0,582000000.0,1729000000.0,,,-62000000.0,582000000.0,1729000000.0,2226000000.0,-2626000000.0,-2626000000.0,,3459000000.0,75000000.0,-170000000.0,-143000000.0,-2501000000.0,-930000000.0,,,3257000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 16:26:56+00:00,-3000000.0,4603000000.0,,-2000000.0,-3377000000.0,221000000.0,4632000000.0,220000000.0,-4771000000.0,-1877000000.0,,,220000000.0,-4771000000.0,-1877000000.0,-6430000000.0,-6812000000.0,-6812000000.0,,3709000000.0,290000000.0,-116000000.0,-835000000.0,-6067000000.0,-4033000000.0,-55000000.0,,1415000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q4,2015-10-01,2015-12-31,,-3000000.0,1022000000.0,,-1000000.0,-1000000000.0,-335000000.0,-178000000.0,-314000000.0,-1075000000.0,257000000.0,,,-314000000.0,-1075000000.0,257000000.0,-1133000000.0,-1524000000.0,-1524000000.0,,1759000000.0,475000000.0,-33000000.0,-212000000.0,-1206000000.0,-9000000.0,-55000000.0,,167000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 16:50:58+00:00,,3581000000.0,,-1000000.0,-2377000000.0,556000000.0,4810000000.0,534000000.0,-3696000000.0,-2134000000.0,,,534000000.0,-3696000000.0,-2134000000.0,-5297000000.0,-5288000000.0,-5288000000.0,,1950000000.0,-185000000.0,-83000000.0,-623000000.0,-4861000000.0,-4024000000.0,,,1248000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q3,2015-07-01,2015-09-30,,,1111000000.0,,-2000000.0,-618000000.0,21000000.0,23000000.0,-315000000.0,-911000000.0,1127000000.0,,,-315000000.0,-911000000.0,1127000000.0,-101000000.0,-2160000000.0,-2160000000.0,,2794000000.0,19000000.0,-99000000.0,-211000000.0,-1360000000.0,-167000000.0,,,548000000.0
