company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,parent,tag,financial_name,factor,balance,unit,value
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netincomecontinuing,netincome,Consolidated Net Income / (Loss),+,credit,usd,362000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,netincomecontinuing,Net Income / (Loss) Continuing Operations,+,credit,usd,362000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,provisionforloanlosses,Provision For Loan Losses,+,debit,usd,364000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,depreciationexpense,Depreciation Expense,+,debit,usd,53000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,amortizationexpense,Amortization Expense,+,debit,usd,48000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,noncashadjustmentstonetincome,Non-Cash Adjustments to Reconcile Net Income,+,debit,usd,-30000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuingoperatingactivities,increasedecreaseinoperatingcapital,"Changes in Operating Assets and Liabilities, net",+,debit,usd,-1418000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromoperatingactivities,netcashfromcontinuingoperatingactivities,Net Cash From Continuing Operating Activities,+,debit,usd,-621000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netchangeincash,netcashfromoperatingactivities,Net Cash From Operating Activities,+,debit,usd,-621000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuinginvestingactivities,purchaseofplantpropertyandequipment,"Purchase of Property, Leasehold Improvements and Equipment",+,debit,usd,-45000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuinginvestingactivities,purchaseofinvestments,Purchase of Investment Securities,+,debit,usd,-7458000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuinginvestingactivities,saleofplantpropertyandequipment,"Sale of Property, Leasehold Improvements and Equipment",+,debit,usd,2000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfromcontinuinginvestingactivities,saleofinvestments,Sale and/or Maturity of Investments,+,debit,usd,7868000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netcashfrominvestingactivities,netcashfromcontinuinginvestingactivities,Net Cash From Continuing Investing Activities,+,debit,usd,367000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,0000092230,2008.0,Q3,2008-07-01,2008-09-30,,netchangeincash,netcashfrominvestingactivities,Net Cash From Investing Activities,+,debit,usd,367000000.0
