company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,parent,tag,financial_name,factor,balance,unit,value
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,cashandequivalents,Cash and Due from Banks,+,debit,usd,115465783.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,restrictedcash,Restricted Cash,+,debit,usd,32595226.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,tradingaccountsecurities,Trading Account Securities,+,debit,usd,1758190169.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,loansheldforsale,Loans Held for Sale,+,debit,usd,162107043.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,netpremisesandequipment,"Premises and Equipment, Net",+,debit,usd,603752733.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalassets,otherassets,Other Assets,+,debit,usd,818135442.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,,totalassets,Total Assets,=,debit,usd,3490246848.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilities,shorttermdebt,Short-Term Debt,+,credit,usd,401060225.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilities,othershorttermpayables,Other Short-Term Payables,+,credit,usd,41946270.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilities,longtermdebt,Long-Term Debt,+,credit,usd,1589936919.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilities,otherlongtermliabilities,Other Long-Term Liabilities,+,credit,usd,26510903.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilitiesandequity,totalliabilities,Total Liabilities,+,credit,usd,2059454317.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilitiesandequity,commitmentsandcontingencies,Commitments & Contingencies,+,credit,usd,0.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalliabilitiesandequity,redeemablenoncontrollinginterest,Redeemable Noncontrolling Interest,+,credit,usd,710356819.0
Ladder Capital Corp,LADR,,0001577670,2014.0,Q1,,2014-03-31,2014-05-09 20:53:48+00:00,totalcommonequity,commonequity,Common Stock,+,credit,usd,709372578.0
