company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-31 17:25:07+00:00,-333349000.0,17484000.0,109675000.0,14313000.0,69859000.0,,,-15863000.0,,1230000.0,,-101923000.0,-115448000.0,282984000.0,-101923000.0,-115448000.0,282984000.0,65613000.0,181287000.0,181287000.0,30217000.0,-29198000.0,-1648000.0,,-14696000.0,,-11318000.0,-285000.0,-58974000.0,,230867000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q2TTM,2009-07-01,2010-06-30,,-813000.0,21768000.0,150566000.0,7256000.0,88689000.0,,,-188996000.0,,,,-167942000.0,334034000.0,331190000.0,-167942000.0,334034000.0,331190000.0,497282000.0,309085000.0,309085000.0,100644000.0,4447000.0,168941000.0,,,,-12569000.0,-122325000.0,-50064000.0,,178475000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q2,2010-04-01,2010-06-30,,,5907000.0,66129000.0,6169000.0,21434000.0,,,-32661000.0,,,,-20127000.0,125475000.0,66951000.0,-20127000.0,125475000.0,66951000.0,172299000.0,51460000.0,51460000.0,20811000.0,1006000.0,-824000.0,,,,-3001000.0,-77000.0,-21056000.0,,129300000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-02 09:26:02+00:00,,11564000.0,79701000.0,9012000.0,42955000.0,,,-14856000.0,,,,-47332000.0,154785000.0,176356000.0,-47332000.0,154785000.0,176356000.0,283809000.0,111815000.0,111815000.0,24878000.0,2904000.0,-824000.0,,,,-6166000.0,-172000.0,-50064000.0,,161775000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 12:16:29+00:00,,5657000.0,13572000.0,2843000.0,21521000.0,,,17805000.0,,,,-27205000.0,29310000.0,109405000.0,-27205000.0,29310000.0,109405000.0,111510000.0,60355000.0,60355000.0,4067000.0,1898000.0,,,,,-3165000.0,-95000.0,-29008000.0,,32475000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q4,2011-10-01,2011-12-31,,-25040000.0,8505000.0,54748000.0,49159000.0,68227000.0,,305000.0,49394000.0,,198000.0,,-149036000.0,-6904000.0,283584000.0,-149036000.0,-6904000.0,283584000.0,127949000.0,49913000.0,49913000.0,107545000.0,6737000.0,662000.0,,-14495000.0,-12256000.0,-19774000.0,-141476000.0,,,49025000.0,479000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:33:34+00:00,-2393397000.0,32788000.0,150299000.0,81458000.0,237414000.0,12990000.0,702000.0,16341000.0,0.0,2200500000.0,,1752681000.0,-2374092000.0,702115000.0,1752681000.0,-2374092000.0,702115000.0,81406000.0,242065000.0,242065000.0,173507000.0,934036000.0,-2300000.0,,-54289000.0,-18653000.0,-59383000.0,-1292864000.0,-34702000.0,,85025000.0,1626000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3140048000.0,28812000.0,129405000.0,40173000.0,207732000.0,12990000.0,397000.0,-40358000.0,,2987344000.0,,2204069000.0,-3148063000.0,589193000.0,2204069000.0,-3148063000.0,589193000.0,-354404000.0,297885000.0,297885000.0,95122000.0,939324000.0,-1714000.0,,-54601000.0,-8870000.0,-48182000.0,-1633296000.0,-34702000.0,,36258000.0,1503000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3,2011-07-01,2011-09-30,,-25801000.0,9938000.0,15091000.0,7531000.0,71448000.0,12990000.0,293000.0,28225000.0,,-91000.0,,-408115000.0,1406000.0,204218000.0,-408115000.0,1406000.0,204218000.0,-202198000.0,56305000.0,56305000.0,38302000.0,83657000.0,-248000.0,,-13457000.0,-6397000.0,-15704000.0,-478223000.0,-1000.0,,36000000.0,566000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:31:26+00:00,-2368357000.0,24283000.0,95551000.0,32299000.0,169187000.0,12990000.0,397000.0,-33053000.0,0.0,2200302000.0,,1901717000.0,-2367188000.0,418531000.0,1901717000.0,-2367188000.0,418531000.0,-46543000.0,192152000.0,192152000.0,65962000.0,927299000.0,-2962000.0,,-39794000.0,-6397000.0,-39609000.0,-1151388000.0,-34702000.0,,36000000.0,1147000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3447596000.0,24794000.0,144288000.0,37943000.0,163188000.0,,104000.0,-69590000.0,,2988665000.0,,2557593000.0,-3419702000.0,491603000.0,2557593000.0,-3419702000.0,491603000.0,-370402000.0,311052000.0,311052000.0,62159000.0,823565000.0,-2290000.0,,-55840000.0,-2473000.0,-37630000.0,-1155186000.0,-43611000.0,,69350000.0,937000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2,2011-04-01,2011-06-30,,-2341324000.0,8348000.0,60606000.0,21903000.0,49998000.0,,104000.0,-62718000.0,,2200393000.0,,2328671000.0,-2355323000.0,83255000.0,2328671000.0,-2355323000.0,83255000.0,56707000.0,67552000.0,67552000.0,20075000.0,827844000.0,-3236000.0,,-13449000.0,,-11344000.0,-668968000.0,-17149000.0,,,581000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 17:26:26+00:00,-2342556000.0,14345000.0,80460000.0,24768000.0,97739000.0,,104000.0,-61278000.0,0.0,2200393000.0,,2309832000.0,-2368594000.0,214313000.0,2309832000.0,-2368594000.0,214313000.0,155655000.0,135847000.0,135847000.0,27660000.0,843642000.0,-2714000.0,,-26337000.0,,-23905000.0,-673165000.0,-34701000.0,,,581000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1106272000.0,22353000.0,149811000.0,22209000.0,134624000.0,,,-39533000.0,,788272000.0,,208795000.0,-938904000.0,475299000.0,208795000.0,-938904000.0,475299000.0,-254810000.0,294960000.0,294960000.0,62895000.0,-3273000.0,122000.0,,-42391000.0,-2473000.0,-29287000.0,-486295000.0,-47518000.0,,198650000.0,356000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 17:10:49+00:00,-1232000.0,5997000.0,19854000.0,2865000.0,47741000.0,,,1440000.0,,,,-18839000.0,-13271000.0,131058000.0,-18839000.0,-13271000.0,131058000.0,98948000.0,68295000.0,68295000.0,7585000.0,15798000.0,522000.0,,-12888000.0,,-12561000.0,-4197000.0,-17552000.0,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3TTM,2011-10-01,2012-09-30,,-28250000.0,35606000.0,206672000.0,173882000.0,280007000.0,,400000.0,-14222000.0,4606000.0,198000.0,,-657809000.0,-86061000.0,580716000.0,-657809000.0,-86061000.0,580716000.0,-162754000.0,65668000.0,65668000.0,213657000.0,26322000.0,-5038000.0,,-55993000.0,-12256000.0,-109902000.0,-476942000.0,-156000000.0,,67825000.0,1560000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3,2012-07-01,2012-09-30,,-3210000.0,9580000.0,45739000.0,43085000.0,72217000.0,-443000.0,-196000.0,-53463000.0,1707000.0,,,-208640000.0,-46986000.0,120793000.0,-208640000.0,-46986000.0,120793000.0,-135029000.0,68185000.0,68185000.0,24274000.0,4872000.0,-700000.0,,-13859000.0,,-42807000.0,-101360000.0,-100000000.0,,,174000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 17:33:01+00:00,-3210000.0,27101000.0,151924000.0,124723000.0,211780000.0,0.0,95000.0,-63616000.0,4606000.0,,,-508773000.0,-79157000.0,297132000.0,-508773000.0,-79157000.0,297132000.0,-290703000.0,15755000.0,15755000.0,106112000.0,19585000.0,-5700000.0,,-41498000.0,,-90128000.0,-335466000.0,-156000000.0,,18800000.0,1081000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2TTM,2011-07-01,2012-06-30,,-50841000.0,35964000.0,176024000.0,138328000.0,279238000.0,13433000.0,889000.0,67466000.0,2899000.0,107000.0,,-857284000.0,-37669000.0,664141000.0,-857284000.0,-37669000.0,664141000.0,-229923000.0,53788000.0,53788000.0,227685000.0,105107000.0,-4586000.0,,-55591000.0,-18653000.0,-82799000.0,-853805000.0,-56001000.0,,103825000.0,1952000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2,2012-04-01,2012-06-30,,,9653000.0,51780000.0,28700000.0,72606000.0,443000.0,503000.0,63297000.0,1487000.0,,,-48011000.0,1750000.0,189401000.0,-48011000.0,1750000.0,189401000.0,143643000.0,22095000.0,22095000.0,21750000.0,1649000.0,,,-13670000.0,,-18209000.0,-14477000.0,-23000000.0,,18800000.0,716000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 17:03:34+00:00,,17521000.0,106185000.0,81638000.0,139563000.0,443000.0,291000.0,-10153000.0,2899000.0,,,-300133000.0,-32171000.0,176339000.0,-300133000.0,-32171000.0,176339000.0,-155674000.0,-52430000.0,-52430000.0,81838000.0,14713000.0,-5000000.0,,-27639000.0,,-47321000.0,-234106000.0,-56000000.0,,18800000.0,907000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2392165000.0,34659000.0,184850000.0,131531000.0,256630000.0,12990000.0,490000.0,-58549000.0,1412000.0,2200500000.0,,1519398000.0,-2394742000.0,557995000.0,1519398000.0,-2394742000.0,557995000.0,-316859000.0,99245000.0,99245000.0,226010000.0,931302000.0,-7822000.0,,-55370000.0,-18653000.0,-75934000.0,-1508296000.0,-50150000.0,,85025000.0,1817000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:50:57+00:00,0.0,7868000.0,54405000.0,52938000.0,66957000.0,,-212000.0,-73450000.0,1412000.0,,,-252122000.0,-33921000.0,-13062000.0,-252122000.0,-33921000.0,-13062000.0,-299317000.0,-74525000.0,-74525000.0,60088000.0,13064000.0,-5000000.0,,-13969000.0,,-29112000.0,-219629000.0,-33000000.0,,,191000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 17:37:32+00:00,-15645000.0,36264000.0,70160000.0,128452000.0,255663000.0,8150000.0,1692000.0,-94905000.0,5310000.0,700000000.0,0.0,579525000.0,-883639000.0,298517000.0,579525000.0,-883639000.0,298517000.0,-7810000.0,-632414000.0,-632414000.0,733909000.0,94365000.0,-781518000.0,-3905000.0,-54196000.0,,-96483000.0,-165954000.0,0.0,0.0,0.0,1857000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:19:13+00:00,-1091510000.0,29086000.0,36356000.0,159492000.0,331651000.0,54521000.0,-4037000.0,508994000.0,4617000.0,2631265000.0,0.0,302857000.0,-771853000.0,337776000.0,302857000.0,-771853000.0,337776000.0,-120901000.0,-718184000.0,-718184000.0,186229000.0,51499000.0,225495000.0,14356000.0,-7020000.0,,-80425000.0,-2088250000.0,-289254000.0,0.0,87233000.0,32833000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q4,2014-10-01,2014-12-31,,-33911000.0,5416000.0,36356000.0,159492000.0,98639000.0,,-2490000.0,-36582000.0,1149000.0,,,-9848000.0,-393010000.0,105572000.0,-9848000.0,-393010000.0,105572000.0,-449939000.0,-53243000.0,-53243000.0,91342000.0,9169000.0,-346545000.0,-150163000.0,-794000.0,,-23125000.0,-607175000.0,,587803000.0,2128000.0,8443000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3,2014-07-01,2014-09-30,,-849511000.0,5677000.0,,,80194000.0,,-6263000.0,422191000.0,1180000.0,54152000.0,,-30103000.0,-967184000.0,284835000.0,-30103000.0,-967184000.0,284835000.0,-1437430000.0,-252049000.0,-252049000.0,28822000.0,5944000.0,-139331000.0,-718715000.0,,,-16902000.0,-9166000.0,-42262000.0,-39951000.0,37255000.0,1305000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 14:02:07+00:00,-1057599000.0,23670000.0,,,233012000.0,54521000.0,-1547000.0,545576000.0,3468000.0,2631265000.0,0.0,312705000.0,-378843000.0,232204000.0,312705000.0,-378843000.0,232204000.0,329038000.0,-664941000.0,-664941000.0,94887000.0,42330000.0,572040000.0,164519000.0,-6226000.0,,-57300000.0,-1481075000.0,-289254000.0,-587803000.0,85105000.0,24390000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 17:08:51+00:00,-208088000.0,17993000.0,,,152818000.0,54521000.0,4716000.0,123385000.0,2288000.0,2577113000.0,,342808000.0,588341000.0,-52631000.0,342808000.0,588341000.0,-52631000.0,1766468000.0,-412892000.0,-412892000.0,66065000.0,36386000.0,711371000.0,883234000.0,-6226000.0,,-40398000.0,-1471909000.0,-246992000.0,-547852000.0,47850000.0,23085000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 13:31:13+00:00,-7692016000.0,23604000.0,42700000.0,284985000.0,632756000.0,1588779000.0,-11269000.0,-788724000.0,2304299000.0,6160000000.0,60000000.0,6001992000.0,-6183764000.0,118501000.0,6001992000.0,-6183764000.0,118501000.0,-73543000.0,-1495325000.0,-1495325000.0,1746190000.0,-17967000.0,,997000.0,-39608000.0,,-81774000.0,-2087688000.0,-317044000.0,-60000000.0,1230000.0,17000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q4,2015-10-01,2015-12-31,,-177591000.0,7164000.0,42700000.0,284985000.0,250804000.0,,-6009000.0,-159116000.0,971000.0,225000000.0,,-568554000.0,-223268000.0,295928000.0,-568554000.0,-223268000.0,295933000.0,-500901000.0,-118593000.0,-118593000.0,315669000.0,-27381000.0,-15730000.0,997000.0,,,-30830000.0,-457056000.0,-250088000.0,-60000000.0,883000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 12:13:35+00:00,-7514425000.0,16440000.0,,,381952000.0,1588779000.0,-5260000.0,-629608000.0,2303328000.0,5935000000.0,60000000.0,6570546000.0,-5960496000.0,-177427000.0,6570546000.0,-5960496000.0,-177432000.0,427358000.0,-1376732000.0,-1376732000.0,1430521000.0,9414000.0,15730000.0,,-39608000.0,,-50944000.0,-1630632000.0,-66956000.0,,347000.0,17000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3TTM,2014-10-01,2015-09-30,,-7548336000.0,21856000.0,36356000.0,159492000.0,480591000.0,1588779000.0,-7750000.0,-666190000.0,2304477000.0,5935000000.0,60000000.0,6560698000.0,-6353506000.0,-71855000.0,6560698000.0,-6353506000.0,-71860000.0,-22581000.0,-1429975000.0,-1429975000.0,1521863000.0,18583000.0,-330815000.0,-150163000.0,-40402000.0,,-74069000.0,-2237807000.0,-66956000.0,587803000.0,2475000.0,8460000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3,2015-07-01,2015-09-30,,-6598480000.0,5860000.0,,,132771000.0,1584067000.0,6339000.0,-188745000.0,1047000.0,4560000000.0,60000000.0,3454138000.0,-5054155000.0,-99941000.0,3454138000.0,-5054155000.0,-99946000.0,-1693624000.0,-1050488000.0,-1050488000.0,1000661000.0,-14152000.0,-27742000.0,,,,-12323000.0,-1152757000.0,,,323000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 11:21:27+00:00,-915945000.0,10580000.0,,,249181000.0,4712000.0,-11599000.0,-440863000.0,2302281000.0,1375000000.0,,3116408000.0,-906341000.0,-77486000.0,3116408000.0,-906341000.0,-77486000.0,2120982000.0,-326244000.0,-326244000.0,429860000.0,23566000.0,43472000.0,,-39608000.0,,-38621000.0,-477875000.0,-66956000.0,,24000.0,17000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1799367000.0,21673000.0,36356000.0,159492000.0,428014000.0,4712000.0,-20352000.0,-55254000.0,2304610000.0,1429152000.0,,3076457000.0,-2266535000.0,312921000.0,3076457000.0,-2266535000.0,312921000.0,233613000.0,-631536000.0,-631536000.0,550024000.0,38679000.0,-442404000.0,-868878000.0,-40402000.0,,-78648000.0,-1094216000.0,-109218000.0,547852000.0,39407000.0,9765000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2,2015-04-01,2015-06-30,,-4053000.0,4633000.0,,,129591000.0,,-3738000.0,-18836000.0,2301163000.0,175000000.0,,2119547000.0,24143000.0,12314000.0,2119547000.0,24143000.0,12322000.0,2152274000.0,-250526000.0,-250526000.0,147452000.0,4952000.0,49604000.0,,,,-21432000.0,-296680000.0,-64888000.0,,24000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:25:03+00:00,-911892000.0,5947000.0,,,119590000.0,4712000.0,-7861000.0,-422027000.0,1118000.0,1200000000.0,,996861000.0,-930484000.0,-89800000.0,996861000.0,-930484000.0,-89808000.0,-31292000.0,-75718000.0,-75718000.0,282408000.0,18614000.0,-6132000.0,,-39608000.0,,-17189000.0,-181195000.0,-2068000.0,,,17000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 14:20:23+00:00,-49600000.0,28514000.0,63983000.0,429172000.0,983309000.0,10870000.0,436000.0,-1110852000.0,5119000.0,380000000.0,,-397186000.0,-177552000.0,528143000.0,-397186000.0,-177552000.0,528143000.0,-57903000.0,-3347050000.0,-3347050000.0,3974222000.0,-65444000.0,34000.0,-11744000.0,,,-138856000.0,-716861000.0,,,,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q4,2016-10-01,2016-12-31,,,7031000.0,63983000.0,429172000.0,266977000.0,4184000.0,-1061000.0,-289885000.0,1109000.0,380000000.0,,-62675000.0,-356418000.0,84756000.0,-62675000.0,-356418000.0,84766000.0,-347132000.0,-3337856000.0,-3337856000.0,3438489000.0,-33057000.0,-309799000.0,-11744000.0,,,-50769000.0,-410727000.0,,,-34000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 16:12:37+00:00,-49600000.0,21483000.0,,,716332000.0,6686000.0,1497000.0,-820967000.0,4010000.0,0.0,,-334511000.0,178866000.0,443387000.0,-334511000.0,178866000.0,443377000.0,289229000.0,-9194000.0,-9194000.0,535733000.0,-32387000.0,309833000.0,0.0,,,-88087000.0,-306134000.0,,,34000.0,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q3TTM,2015-10-01,2016-09-30,,-227191000.0,28647000.0,42700000.0,284985000.0,967136000.0,6686000.0,-4512000.0,-980083000.0,4981000.0,225000000.0,,-903065000.0,-44402000.0,739315000.0,-903065000.0,-44402000.0,739310000.0,-211672000.0,-127787000.0,-127787000.0,851402000.0,-59768000.0,294103000.0,997000.0,,,-118917000.0,-763190000.0,-250088000.0,-60000000.0,917000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q3,2016-07-01,2016-09-30,,-36600000.0,7000000.0,,,239421000.0,55000.0,38000.0,-276753000.0,1281000.0,,,-32910000.0,41861000.0,-115239000.0,-32910000.0,41861000.0,-115234000.0,-106245000.0,-218919000.0,-218919000.0,134012000.0,-5297000.0,112754000.0,,,,-34382000.0,-28894000.0,,,34000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 13:21:52+00:00,-13000000.0,14483000.0,,,476911000.0,6631000.0,1459000.0,-544214000.0,2729000.0,0.0,,-301601000.0,137005000.0,558626000.0,-301601000.0,137005000.0,558611000.0,395474000.0,209725000.0,209725000.0,401721000.0,-27090000.0,197079000.0,0.0,,,-53705000.0,-277240000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q2TTM,2015-07-01,2016-06-30,,-6789071000.0,27507000.0,42700000.0,284985000.0,860486000.0,1590698000.0,1789000.0,-892075000.0,4747000.0,4785000000.0,60000000.0,2583983000.0,-5140418000.0,754613000.0,2583983000.0,-5140418000.0,754598000.0,-1799051000.0,-959356000.0,-959356000.0,1718051000.0,-68623000.0,153607000.0,997000.0,,,-96858000.0,-1887053000.0,-250088000.0,-60000000.0,1206000.0,
