company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2,,2012-06-30,2012-08-07 17:26:26+00:00,284484000.0,721850000.0,855588000.0,-11464000.0,391946000.0,,1001935000.0,260843000.0,0.0,2565253000.0,2353455000.0,3174140000.0,1691000.0,327603000.0,319543000.0,59712000.0,,551128000.0,,,5972000.0,,,,123485000.0,161977000.0,36206000.0,,1474030000.0,115966000.0,,7101875000.0,1892908000.0,1738448000.0,1262010000.0,1892908000.0,1952620000.0,5149255000.0,7101875000.0,5043884000.0,3887245000.0,0.0,-571593000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q1,,2012-03-31,2012-05-01 17:10:49+00:00,248583000.0,657135000.0,723868000.0,-7194000.0,248303000.0,0.0,981842000.0,233507000.0,,2560043000.0,2416921000.0,3197015000.0,18899000.0,288875000.0,300052000.0,60752000.0,,573760000.0,,,5953000.0,,,,117885000.0,85947000.0,45590000.0,,1464565000.0,102199000.0,,6887210000.0,1889133000.0,1473410000.0,1080603000.0,1889133000.0,1949885000.0,4937325000.0,6887210000.0,5113748000.0,3856722000.0,0.0,-550080000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,FY,,2013-12-31,2015-03-02 17:10:30+00:00,263241000.0,725827000.0,983842000.0,-4915000.0,526597000.0,0.0,1167819000.0,257985000.0,3089000.0,1372832000.0,1872926000.0,3323844000.0,2979000.0,374439000.0,372077000.0,59198000.0,0.0,310764000.0,,,,160257000.0,31571000.0,,96535000.0,655360000.0,39402000.0,770000000.0,126234000.0,414929000.0,0.0,6571856000.0,526018000.0,2854507000.0,1696672000.0,526018000.0,585216000.0,5986640000.0,6571856000.0,3345272000.0,4289968000.0,0.0,-763120000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q3,,2013-09-30,2013-11-05 17:33:01+00:00,267851000.0,672001000.0,994771000.0,-5939000.0,594085000.0,0.0,1144985000.0,262651000.0,,1980887000.0,1966645000.0,2644628000.0,2433000.0,416512000.0,373990000.0,60486000.0,,461899000.0,,,1231000.0,,,,88958000.0,335818000.0,97094000.0,,902144000.0,411694000.0,,6455256000.0,1276878000.0,2042343000.0,1675547000.0,1276878000.0,1337364000.0,5117892000.0,6455256000.0,4038923000.0,3442345000.0,0.0,-764312000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q2,,2013-06-30,2013-08-06 17:03:34+00:00,276458000.0,709404000.0,1075351000.0,-8873000.0,505608000.0,0.0,1105519000.0,273349000.0,,2017313000.0,2010258000.0,2994252000.0,2018000.0,429942000.0,375079000.0,58605000.0,,476384000.0,,,1212000.0,,,,91703000.0,306252000.0,38964000.0,,861921000.0,72184000.0,,6453638000.0,1192940000.0,1957267000.0,1425205000.0,1192940000.0,1251545000.0,5202093000.0,6453638000.0,4121292000.0,3776888000.0,0.0,-765627000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q1,,2013-03-31,2013-05-07 16:50:57+00:00,272377000.0,711193000.0,1076644000.0,-9166000.0,340517000.0,0.0,1063487000.0,317742000.0,,2017363000.0,2058398000.0,3006062000.0,2539000.0,384757000.0,382245000.0,57366000.0,,493152000.0,,,1194000.0,,,,92938000.0,259368000.0,44810000.0,,826922000.0,71968000.0,,6352502000.0,1114371000.0,1799019000.0,1422183000.0,1114371000.0,1171737000.0,5180765000.0,6352502000.0,4171238000.0,3758582000.0,0.0,-766872000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,FY,,2014-12-31,2016-02-29 17:37:32+00:00,294001000.0,1118720000.0,2587439000.0,-124088000.0,405696000.0,0.0,3093882000.0,614300000.0,22000.0,2897775000.0,2332250000.0,4100627000.0,1506000.0,414995000.0,387052000.0,33456000.0,4933000.0,677486000.0,,,,1987918000.0,128577000.0,,88599000.0,471867000.0,38680000.0,530930000.0,-595085000.0,155937000.0,815000.0,10824169000.0,2374709000.0,5112054000.0,3165976000.0,2374757000.0,2408213000.0,8415956000.0,10824169000.0,5325063000.0,5249980000.0,48000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3,,2014-09-30,2014-11-10 17:09:54+00:00,273909000.0,1039835000.0,1836594000.0,-44086000.0,708529000.0,0.0,3076343000.0,472097000.0,1024000.0,3804959000.0,3133963000.0,4219309000.0,2584000.0,503611000.0,413886000.0,39471000.0,752000.0,488682000.0,,,,0.0,0.0,15000.0,251902000.0,1086610000.0,36938000.0,215157000.0,-541602000.0,153229000.0,5336000.0,10589549000.0,2490670000.0,2981503000.0,2264756000.0,2490721000.0,2530192000.0,8059357000.0,10589549000.0,7194160000.0,5794601000.0,51000.0,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q2,,2014-06-30,2014-08-04 17:23:29+00:00,275262000.0,875932000.0,1714495000.0,48191000.0,1427244000.0,0.0,3048747000.0,278274000.0,847000.0,3533150000.0,2671908000.0,4229895000.0,3251000.0,427199000.0,386856000.0,37131000.0,1436000.0,229240000.0,,,,0.0,0.0,15000.0,200528000.0,481916000.0,44072000.0,65777000.0,-289518000.0,185631000.0,46279000.0,9961906000.0,2807435000.0,3164777000.0,2176235000.0,2807489000.0,2844620000.0,7117286000.0,9961906000.0,6410273000.0,4941051000.0,54000.0,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q1,,2014-03-31,2014-05-09 17:28:07+00:00,298099000.0,790508000.0,1323839000.0,-178000.0,1041280000.0,0.0,3278121000.0,264698000.0,0.0,3522651000.0,2662676000.0,3495646000.0,2396000.0,464099000.0,381452000.0,70028000.0,,250872000.0,,,3877000.0,0.0,0.0,15000.0,168603000.0,716028000.0,87822000.0,67505000.0,-310678000.0,402245000.0,74279000.0,9527969000.0,2967280000.0,2790191000.0,2028060000.0,2967335000.0,3037363000.0,6490606000.0,9527969000.0,6356326000.0,4462546000.0,55000.0,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,FY,,2015-12-31,2017-03-01 14:19:13+00:00,1510115000.0,1014808000.0,1606726000.0,-384205000.0,272348000.0,0.0,8693407000.0,735901000.0,8551000.0,7299354000.0,7828942000.0,8251657000.0,3855000.0,752493000.0,675624000.0,-54000.0,10423000.0,871040000.0,,,,36522000.0,20215000.0,,79601000.0,785351000.0,55052000.0,585379000.0,-2341215000.0,328705000.0,34000.0,19350336000.0,5967987000.0,3452537000.0,3474312000.0,5968030000.0,5967976000.0,13382360000.0,19350336000.0,15222175000.0,9908048000.0,43000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3,,2015-09-30,2015-11-09 14:02:07+00:00,371696000.0,1837558000.0,3426802000.0,-308684000.0,836111000.0,0.0,8676367000.0,510172000.0,60178000.0,6667168000.0,9088203000.0,8889494000.0,3470000.0,946650000.0,655950000.0,-10000.0,1182000.0,1863413000.0,,,,52574000.0,11744000.0,,265410000.0,371643000.0,104081000.0,511562000.0,-1971664000.0,89835000.0,768000.0,21480859000.0,6396019000.0,4799476000.0,3960255000.0,6396064000.0,6396054000.0,15084805000.0,21480859000.0,16025433000.0,11124550000.0,45000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2,,2015-06-30,2015-08-10 17:08:51+00:00,306179000.0,1318286000.0,2996484000.0,-249077000.0,2529735000.0,0.0,7322123000.0,829860000.0,11362000.0,3044307000.0,4914393000.0,5361230000.0,4023000.0,625767000.0,413931000.0,68000.0,3011000.0,719902000.0,,,,1696059000.0,104994000.0,,215296000.0,411402000.0,51565000.0,484788000.0,-921221000.0,68423000.0,893000.0,16131914000.0,6151825000.0,7536953000.0,3487442000.0,6151870000.0,6151938000.0,9979976000.0,16131914000.0,8181030000.0,6492534000.0,45000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q1,,2015-03-31,2015-05-11 16:57:37+00:00,312016000.0,1235383000.0,2827376000.0,-257221000.0,377461000.0,0.0,5067580000.0,820164000.0,42903000.0,3025070000.0,5070074000.0,5386547000.0,3349000.0,611401000.0,406757000.0,118000.0,3019000.0,754258000.0,,,,1693594000.0,99112000.0,,309539000.0,423136000.0,54601000.0,534162000.0,-670803000.0,160613000.0,1103000.0,14145677000.0,4139556000.0,5327869000.0,3442020000.0,4139598000.0,4139716000.0,10005961000.0,14145677000.0,8411051000.0,6563941000.0,42000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,FY,,2016-12-31,2018-02-27 13:31:13+00:00,1454084000.0,992153000.0,1015932000.0,-353434000.0,517250000.0,0.0,8743262000.0,47803000.0,9266000.0,4729395000.0,5859297000.0,8141378000.0,2267000.0,555671000.0,669596000.0,,7817000.0,192297000.0,,,,116985000.0,24338000.0,42000.0,417278000.0,605100000.0,77523000.0,282074000.0,-5688281000.0,131125000.0,,14275109000.0,2701589000.0,2589459000.0,2634745000.0,2701589000.0,2701589000.0,11573520000.0,14275109000.0,11016054000.0,8938775000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q3,,2016-09-30,2016-11-08 12:13:35+00:00,306096000.0,669815000.0,2226197000.0,-332145000.0,561577000.0,0.0,8733382000.0,40429000.0,5759000.0,7411620000.0,6975578000.0,8170618000.0,2361000.0,624302000.0,671618000.0,0.0,3733000.0,178271000.0,,,,0.0,0.0,,371156000.0,621450000.0,75568000.0,275745000.0,-2350425000.0,124250000.0,0.0,17683502000.0,6050812000.0,2247436000.0,2662302000.0,6050861000.0,6050861000.0,11632641000.0,17683502000.0,14764448000.0,8970339000.0,49000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q2,,2016-06-30,2016-08-09 11:21:27+00:00,318459000.0,875058000.0,2495778000.0,-326096000.0,667822000.0,0.0,8719096000.0,46631000.0,7149000.0,7417237000.0,7096659000.0,8199888000.0,2206000.0,626320000.0,673294000.0,0.0,9532000.0,142089000.0,,,,0.0,0.0,,86191000.0,393180000.0,45992000.0,388560000.0,-2131506000.0,117454000.0,33000.0,17935535000.0,6261494000.0,2650416000.0,2938840000.0,6261538000.0,6261538000.0,11673997000.0,17935535000.0,14611825000.0,8735157000.0,44000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q1,,2016-03-31,2016-05-06 16:25:03+00:00,303290000.0,867829000.0,2559424000.0,-304358000.0,221968000.0,0.0,8703542000.0,749917000.0,8674000.0,7424782000.0,7354386000.0,8229191000.0,2441000.0,670454000.0,674097000.0,0.0,8937000.0,659323000.0,,,,0.0,0.0,,92254000.0,617173000.0,47728000.0,521968000.0,-2475084000.0,335579000.0,39000.0,18636800000.0,5924100000.0,3079903000.0,3206967000.0,5924146000.0,5924146000.0,12712654000.0,18636800000.0,14882800000.0,9505687000.0,46000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,FY,,2017-12-31,2019-02-28 14:20:23+00:00,1096825000.0,517436000.0,1087793000.0,-209821000.0,986605000.0,0.0,8791192000.0,12048000.0,2086000.0,4450082000.0,4317684000.0,8242032000.0,1456000.0,391437000.0,523971000.0,,11582000.0,43131000.0,,,,,,48000.0,59728000.0,644628000.0,43098000.0,320453000.0,-8096539000.0,34205000.0,,11635580000.0,484880000.0,2271077000.0,2220909000.0,484880000.0,484880000.0,11150700000.0,11635580000.0,8840532000.0,8929791000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q3,,2017-09-30,2017-11-09 16:12:37+00:00,1097185000.0,531488000.0,889220000.0,-288361000.0,738393000.0,0.0,8781420000.0,23910000.0,8055000.0,4450798000.0,4602377000.0,8246605000.0,2789000.0,443270000.0,575023000.0,,257000.0,80410000.0,,,,65565000.0,13456000.0,,67748000.0,761351000.0,32716000.0,361137000.0,-7728122000.0,34205000.0,,11895471000.0,764937000.0,2196479000.0,2042121000.0,764984000.0,764984000.0,11130487000.0,11895471000.0,9123969000.0,9088366000.0,47000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q2,,2017-06-30,2017-08-08 13:21:52+00:00,1233336000.0,580123000.0,909831000.0,-327815000.0,616534000.0,0.0,8768327000.0,24295000.0,5263000.0,4447314000.0,4836087000.0,8251289000.0,2494000.0,489752000.0,637820000.0,,799000.0,79805000.0,,,,166190000.0,44367000.0,,78561000.0,910943000.0,33325000.0,364796000.0,-7631452000.0,34150000.0,,12278090000.0,809060000.0,2275015000.0,2226947000.0,809106000.0,809106000.0,11468984000.0,12278090000.0,9365255000.0,9242037000.0,46000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q1,,2017-03-31,2017-05-09 13:45:09+00:00,1219278000.0,689602000.0,758693000.0,-338646000.0,617589000.0,0.0,8761590000.0,45619000.0,18432000.0,4650327000.0,5487865000.0,8224559000.0,1723000.0,549138000.0,670847000.0,,7635000.0,155274000.0,,,,112860000.0,37149000.0,,67532000.0,591600000.0,39668000.0,278245000.0,-6234934000.0,25612000.0,,13218650000.0,2188010000.0,2332721000.0,2059164000.0,2188053000.0,2188053000.0,11030597000.0,13218650000.0,10215082000.0,8971433000.0,43000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,FY,,2018-12-31,2020-02-26 11:23:23+00:00,1009200000.0,470570000.0,905085000.0,-229229000.0,1149113000.0,0.0,8855832000.0,39781000.0,1661000.0,3764636000.0,3457306000.0,8224269000.0,,322179000.0,498892000.0,,678000.0,34487000.0,0.0,,0.0,,,46000.0,67731000.0,421824000.0,56139000.0,305368000.0,-9124932000.0,34150000.0,,10132393000.0,-498283000.0,2343150000.0,1950096000.0,-498283000.0,-498283000.0,10630676000.0,10132393000.0,7290351000.0,8680580000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q3,,2018-09-30,2018-11-08 09:59:48+00:00,1019004000.0,467156000.0,966633000.0,-216854000.0,1118885000.0,0.0,8830373000.0,16407000.0,1681000.0,4056668000.0,3624216000.0,8228612000.0,1693000.0,332787000.0,495546000.0,,6000.0,43630000.0,,,,,,46000.0,67934000.0,447411000.0,50697000.0,289667000.0,-8833024000.0,34150000.0,,10521662000.0,-219459000.0,2275599000.0,2021468000.0,-219459000.0,-219459000.0,10741121000.0,10521662000.0,7750517000.0,8719653000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q2,,2018-06-30,2018-08-08 13:30:59+00:00,1027357000.0,451240000.0,1089722000.0,-221589000.0,1098788000.0,0.0,8819284000.0,12036000.0,1782000.0,4055193000.0,3923866000.0,8233005000.0,2404000.0,343318000.0,499142000.0,,7000.0,42914000.0,,,,,,47000.0,68525000.0,491127000.0,45305000.0,358211000.0,-8659819000.0,34205000.0,,10858035000.0,-62077000.0,2308898000.0,2153066000.0,-62077000.0,-62077000.0,10920112000.0,10858035000.0,8049995000.0,8767046000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q1,,2018-03-31,2018-05-08 11:21:42+00:00,953195000.0,460019000.0,1098819000.0,-215618000.0,980412000.0,0.0,8807428000.0,8781000.0,1380000.0,4056854000.0,4102704000.0,8237487000.0,3294000.0,376650000.0,511227000.0,,7000.0,42581000.0,,,,,,49000.0,51205000.0,573171000.0,46734000.0,335858000.0,-8598952000.0,34205000.0,,10933745000.0,-7093000.0,2208454000.0,2087599000.0,-7093000.0,-7093000.0,10940838000.0,10933745000.0,8214064000.0,8853239000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,FY,,2019-12-31,2020-05-07 10:49:02+00:00,899949000.0,467953000.0,513005000.0,-219090000.0,1454531000.0,0.0,8904715000.0,47567000.0,2422000.0,3595184000.0,2571267000.0,8359899000.0,,327865000.0,504865000.0,,2192000.0,31703000.0,51700000.0,,10763000.0,,,45000.0,78101000.0,404180000.0,40845000.0,247457000.0,-9552214000.0,34150000.0,,9389527000.0,-866544000.0,2586218000.0,1460289000.0,-866544000.0,-866544000.0,10256071000.0,9389527000.0,6298444000.0,8795782000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q3,,2019-09-30,2019-11-04 17:21:50+00:00,937181000.0,420195000.0,674900000.0,-222619000.0,1526250000.0,0.0,8894669000.0,36337000.0,10878000.0,3615322000.0,2938217000.0,8364911000.0,,338513000.0,501352000.0,,0.0,32105000.0,,,10575000.0,,,44000.0,130840000.0,431600000.0,105349000.0,222491000.0,-9333571000.0,34150000.0,,9834866000.0,-661477000.0,2649135000.0,1667727000.0,-661477000.0,-661477000.0,10496343000.0,9834866000.0,6684379000.0,8828616000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q2,,2019-06-30,2019-08-05 17:00:51+00:00,931207000.0,442078000.0,854847000.0,-220104000.0,1446949000.0,0.0,8883743000.0,39401000.0,3524000.0,3615697000.0,3075654000.0,8369972000.0,,335890000.0,494501000.0,,0.0,33397000.0,,,12092000.0,,,45000.0,133385000.0,425572000.0,183147000.0,307587000.0,-9254156000.0,34150000.0,,10074289000.0,-590472000.0,2755052000.0,1835820000.0,-590472000.0,-590472000.0,10664761000.0,10074289000.0,6824736000.0,8828941000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q1,,2019-03-31,2019-05-09 09:48:12+00:00,840830000.0,487974000.0,861325000.0,-224499000.0,981739000.0,0.0,8878155000.0,33583000.0,1142000.0,3679801000.0,3235594000.0,8075337000.0,969000.0,331391000.0,494429000.0,,0.0,33581000.0,,,12051000.0,,,45000.0,120398000.0,437568000.0,104899000.0,332547000.0,-9148151000.0,35940000.0,,9803324000.0,-494450000.0,2272133000.0,1751288000.0,-494450000.0,-494450000.0,10297774000.0,9803324000.0,7036762000.0,8546486000.0,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2020.0,Q1,,2020-03-31,2020-05-07 10:49:02+00:00,854958000.0,536903000.0,442233000.0,-233527000.0,1531538000.0,0.0,8917950000.0,94729000.0,4138000.0,3560011000.0,2382374000.0,8354920000.0,,324962000.0,492346000.0,,114000.0,27024000.0,,,11512000.0,,,44000.0,135700000.0,314762000.0,46537000.0,200666000.0,-9422284000.0,34150000.0,,9305880000.0,-737817000.0,2735335000.0,1346991000.0,-737817000.0,-737817000.0,10043697000.0,9305880000.0,6078199000.0,8696706000.0,,
