company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 12:16:29+00:00,,0.51,0.51,,36367000.0,60355000.0,60355000.0,,60355000.0,,94073000.0,360349000.0,219000.0,,4063000.0,,29168000.0,1529000.0,133335000.0,94073000.0,270339000.0,9804000.0,164032000.0,106307000.0,-9585000.0,96722000.0,364412000.0,,117347000.0,118031000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q4,2011-10-01,2011-12-31,,,0.31,0.31,93398000.0,11801000.0,49913000.0,2206000.0,47707000.0,36594000.0,13319000.0,177653000.0,748053000.0,-1370000.0,,-149848000.0,,52984000.0,2498000.0,202042000.0,177653000.0,420552000.0,54253000.0,350922000.0,69630000.0,-55623000.0,14007000.0,598205000.0,,116706000.0,121178000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:33:34+00:00,,1.61,1.55,116089000.0,112084000.0,242065000.0,194358000.0,47707000.0,187613000.0,54452000.0,948080000.0,2509388000.0,1407000.0,0.0,15532000.0,0.0,179838000.0,32015000.0,783920000.0,948080000.0,1576840000.0,159943000.0,1111862000.0,464978000.0,-158536000.0,306442000.0,2524920000.0,,116706000.0,121178000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3YTD,2011-01-01,2011-09-30,,,1.3,1.24,22691000.0,100283000.0,192152000.0,192152000.0,,151019000.0,41133000.0,770427000.0,1761335000.0,2777000.0,,165380000.0,,126854000.0,29517000.0,581878000.0,770427000.0,1156288000.0,105690000.0,760940000.0,395348000.0,-102913000.0,292435000.0,1926715000.0,,116816000.0,120847000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2.11,2.03,44691000.0,131692000.0,297885000.0,297885000.0,,244004000.0,53881000.0,939975000.0,2218793000.0,4231000.0,,219112000.0,,166110000.0,17178000.0,725081000.0,939975000.0,1497930000.0,119524000.0,953060000.0,544870000.0,-115293000.0,429577000.0,2437905000.0,,116816000.0,120847000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q3,2011-07-01,2011-09-30,2012-11-05 16:31:26+00:00,,0.35,0.34,22691000.0,34057000.0,56305000.0,56305000.0,,40649000.0,15656000.0,302172000.0,701176000.0,3000000.0,,57902000.0,0.0,43884000.0,5818000.0,244359000.0,302172000.0,456906000.0,52792000.0,316752000.0,140154000.0,-49792000.0,90362000.0,759078000.0,,116816000.0,120847000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2YTD,2011-01-01,2011-06-30,,,0.95,0.9,,66226000.0,135847000.0,135847000.0,,110370000.0,25477000.0,468255000.0,1060159000.0,-223000.0,,107478000.0,,82970000.0,23699000.0,337519000.0,468255000.0,699382000.0,52898000.0,444188000.0,255194000.0,-53121000.0,202073000.0,1167637000.0,,116663000.0,122686000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2.23,2.15,22000000.0,131175000.0,311052000.0,311052000.0,,257561000.0,53491000.0,771723000.0,1906881000.0,1290000.0,,216049000.0,,153671000.0,36350000.0,618538000.0,771723000.0,1351207000.0,79711000.0,830559000.0,520648000.0,-78421000.0,442227000.0,2122930000.0,,116663000.0,122686000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 17:26:26+00:00,,0.47,0.44,0.0,32780000.0,67552000.0,67552000.0,,54583000.0,12969000.0,236697000.0,554375000.0,125000.0,,53236000.0,0.0,40840000.0,17626000.0,178133000.0,236697000.0,370914000.0,34108000.0,236599000.0,134315000.0,-33983000.0,100332000.0,607611000.0,,116663000.0,122686000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q1TTM,2010-04-01,2011-03-31,,,2.2,2.15,35000000.0,130757000.0,294960000.0,294960000.0,,254438000.0,40522000.0,642242000.0,1746627000.0,1366000.0,,165216000.0,,157487000.0,23520000.0,573656000.0,642242000.0,1269601000.0,55587000.0,789663000.0,479938000.0,-54221000.0,425717000.0,1911843000.0,,116354000.0,120761000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 17:10:49+00:00,,0.48,0.46,,33446000.0,68295000.0,68295000.0,,55787000.0,12508000.0,231558000.0,505784000.0,-348000.0,,54242000.0,,42130000.0,6073000.0,159386000.0,231558000.0,328468000.0,18790000.0,207589000.0,120879000.0,-19138000.0,101741000.0,560026000.0,,116354000.0,120761000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q4,2012-10-01,2012-12-31,,-6.4,-6.19,-6.18,661388000.0,-27152000.0,-703776000.0,-709763000.0,5987000.0,-716266000.0,12490000.0,182024000.0,749130000.0,59000.0,318948000.0,-159697000.0,-85123000.0,36072000.0,2833000.0,165817000.0,182024000.0,407409000.0,44448000.0,1099935000.0,-692526000.0,-44389000.0,-736915000.0,589433000.0,115700000.0,115719000.0,115719000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:10:30+00:00,-6.4,-6.4,-6.4,715551000.0,-36415000.0,-688021000.0,-694008000.0,5987000.0,-740337000.0,52316000.0,1135681000.0,2802172000.0,-439000.0,401548000.0,13564000.0,,219139000.0,19413000.0,864339000.0,1135681000.0,1680055000.0,190049000.0,2219990000.0,-539935000.0,-190488000.0,-730423000.0,2815736000.0,115700000.0,115719000.0,115719000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3YTD,2012-01-01,2012-09-30,,,-0.21,-0.22,54163000.0,-9263000.0,15755000.0,15755000.0,,-24071000.0,39826000.0,953657000.0,2053042000.0,-498000.0,82600000.0,173261000.0,85123000.0,183067000.0,16580000.0,698522000.0,953657000.0,1272646000.0,145601000.0,1120055000.0,152591000.0,-146099000.0,6492000.0,2226303000.0,,116022000.0,119579000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3TTM,2011-10-01,2012-09-30,,,0.1,0.09,147561000.0,2538000.0,65668000.0,17961000.0,47707000.0,12523000.0,53145000.0,1131310000.0,2801095000.0,-1868000.0,82600000.0,23413000.0,85123000.0,236051000.0,19078000.0,900564000.0,1131310000.0,1693198000.0,199854000.0,1470977000.0,222221000.0,-201722000.0,20499000.0,2824508000.0,,116022000.0,119579000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 17:33:01+00:00,,0.46,0.45,11163000.0,28287000.0,68185000.0,68185000.0,,53809000.0,14376000.0,294267000.0,692084000.0,250000.0,82600000.0,58398000.0,-46238000.0,48952000.0,5776000.0,210446000.0,294267000.0,456215000.0,47294000.0,312699000.0,143516000.0,-47044000.0,96472000.0,750482000.0,,116022000.0,119579000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2YTD,2012-01-01,2012-06-30,,,-0.67,-0.67,43000000.0,-37550000.0,-52430000.0,-52430000.0,,-77880000.0,25450000.0,659390000.0,1360958000.0,-748000.0,,114863000.0,131361000.0,134115000.0,10804000.0,488076000.0,659390000.0,816431000.0,98307000.0,807356000.0,9075000.0,-99055000.0,-89980000.0,1475821000.0,,116992000.0,121080000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-0.01,-0.02,159089000.0,8308000.0,53788000.0,6081000.0,47707000.0,-637000.0,54425000.0,1139215000.0,2810187000.0,882000.0,,22917000.0,131361000.0,230983000.0,19120000.0,934477000.0,1139215000.0,1693889000.0,205352000.0,1475030000.0,218859000.0,-204470000.0,14389000.0,2833104000.0,,116992000.0,121080000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 17:03:34+00:00,,0.08,0.08,3000000.0,1776000.0,22095000.0,22095000.0,,9465000.0,12630000.0,294570000.0,726192000.0,-297000.0,0.0,58996000.0,131361000.0,45427000.0,7055000.0,233622000.0,294570000.0,490618000.0,45985000.0,420465000.0,70153000.0,-46282000.0,23871000.0,785188000.0,,116992000.0,121080000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q1TTM,2011-04-01,2012-03-31,,,0.38,0.34,156089000.0,39312000.0,99245000.0,51538000.0,47707000.0,44481000.0,54764000.0,1081342000.0,2638370000.0,1304000.0,,17157000.0,,226396000.0,29691000.0,878988000.0,1081342000.0,1574185000.0,193475000.0,1291164000.0,283021000.0,-192171000.0,90850000.0,2655527000.0,,117052000.0,117052000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:50:57+00:00,,-0.75,-0.75,40000000.0,-39326000.0,-74525000.0,-74525000.0,,-87345000.0,12820000.0,364820000.0,634766000.0,-451000.0,0.0,55867000.0,,88688000.0,3749000.0,254454000.0,364820000.0,325813000.0,52322000.0,386891000.0,-61078000.0,-52773000.0,-113851000.0,690633000.0,,117052000.0,117052000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q4,2013-10-01,2013-12-31,,-6.74,-6.85,-6.49,27255000.0,60825000.0,-761743000.0,109047000.0,-870790000.0,-775910000.0,14167000.0,100973000.0,124924000.0,3418000.0,-149648000.0,-32204000.0,,-11384000.0,3738000.0,-88583000.0,100973000.0,-8253000.0,43915000.0,-218622000.0,210369000.0,-40497000.0,169872000.0,92720000.0,113300000.0,113295000.0,119829000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.69,0.8,0.77,4756000.0,82917000.0,129329000.0,132577000.0,-3248000.0,90571000.0,38758000.0,785630000.0,1999757000.0,49641000.0,159098000.0,32204000.0,,108849000.0,3876000.0,662896000.0,785630000.0,1246331000.0,141003000.0,939475000.0,306856000.0,-91362000.0,215494000.0,2031961000.0,114900000.0,114327000.0,120261000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q3TTM,2012-10-01,2013-09-30,,-5.71,-5.39,-5.41,666144000.0,55765000.0,-574447000.0,-577186000.0,2739000.0,-625695000.0,51248000.0,967654000.0,2748887000.0,49700000.0,478046000.0,-127493000.0,-85123000.0,144921000.0,6709000.0,828713000.0,967654000.0,1653740000.0,185451000.0,2039410000.0,-385670000.0,-135751000.0,-521421000.0,2621394000.0,114900000.0,114327000.0,120261000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 17:09:54+00:00,0.35,0.35,0.33,807000.0,44655000.0,54615000.0,69175000.0,-14560000.0,40223000.0,14392000.0,257836000.0,631087000.0,14672000.0,30895000.0,30232000.0,,36687000.0,1493000.0,191362000.0,257836000.0,403483000.0,43081000.0,261244000.0,142239000.0,-28409000.0,113830000.0,661319000.0,114900000.0,114327000.0,120261000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.34,0.45,0.44,3949000.0,38262000.0,74714000.0,63402000.0,11312000.0,50348000.0,24366000.0,527794000.0,1368670000.0,34969000.0,128203000.0,1972000.0,,72162000.0,2383000.0,471534000.0,527794000.0,842848000.0,97922000.0,678231000.0,164617000.0,-62953000.0,101664000.0,1370642000.0,112900000.0,112531000.0,117221000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q2TTM,2012-07-01,2013-06-30,,-6.06,-5.28,-5.29,676500000.0,39397000.0,-560877000.0,-578176000.0,17299000.0,-612109000.0,51232000.0,1004085000.0,2809884000.0,35278000.0,529751000.0,-99327000.0,-131361000.0,157186000.0,10992000.0,847797000.0,1004085000.0,1706472000.0,189664000.0,2090865000.0,-384393000.0,-154386000.0,-538779000.0,2710557000.0,112900000.0,112531000.0,117221000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 17:23:29+00:00,0.31,0.31,0.3,2849000.0,29012000.0,48111000.0,41749000.0,6362000.0,34999000.0,13112000.0,273413000.0,710274000.0,16700000.0,59971000.0,1874000.0,,33393000.0,1825000.0,244302000.0,273413000.0,438735000.0,42334000.0,342340000.0,96395000.0,-25634000.0,70761000.0,712148000.0,112900000.0,112531000.0,117221000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q1TTM,2012-04-01,2013-03-31,,-6.37,-5.51,-5.51,676651000.0,12161000.0,-586893000.0,-597830000.0,10937000.0,-637643000.0,50750000.0,1025242000.0,2825802000.0,18281000.0,469780000.0,-42205000.0,,169220000.0,16222000.0,837117000.0,1025242000.0,1758355000.0,193315000.0,2168990000.0,-410635000.0,-175034000.0,-585669000.0,2783597000.0,511600000.0,111216000.0,113189000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 17:28:07+00:00,0.03,0.14,0.14,1100000.0,9250000.0,26603000.0,21653000.0,4950000.0,15349000.0,11254000.0,254381000.0,658396000.0,18269000.0,68232000.0,98000.0,,38769000.0,558000.0,227232000.0,254381000.0,404113000.0,55588000.0,335891000.0,68222000.0,-37319000.0,30903000.0,658494000.0,511600000.0,111216000.0,113189000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:19:13+00:00,-4.91,-4.91,-4.6,22542000.0,38267000.0,-718184000.0,61608000.0,-779792000.0,-721319000.0,3135000.0,1231497000.0,2380683000.0,32324000.0,,,42084000.0,112708000.0,77384000.0,567986000.0,1231497000.0,1149186000.0,258931000.0,822704000.0,326482000.0,-226607000.0,99875000.0,2380683000.0,146900000.0,146896000.0,156730000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q4,2014-10-01,2014-12-31,,,,0.27,22542000.0,-9384000.0,-53243000.0,19481000.0,-72724000.0,-53483000.0,240000.0,374180000.0,662877000.0,13596000.0,-7085000.0,,42084000.0,30543000.0,9765000.0,134653000.0,374180000.0,288697000.0,59694000.0,232502000.0,56195000.0,-46098000.0,10097000.0,662877000.0,146900000.0,146896000.0,156730000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3YTD,2014-01-01,2014-09-30,,-4.91,-4.91,-4.87,,47651000.0,-664941000.0,42127000.0,-707068000.0,-667836000.0,2895000.0,857317000.0,1717806000.0,18728000.0,7085000.0,,,82165000.0,67619000.0,433333000.0,857317000.0,860489000.0,199237000.0,590202000.0,270287000.0,-180509000.0,89778000.0,1717806000.0,153700000.0,153309000.0,158975000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3TTM,2013-10-01,2014-09-30,,-11.65,-11.76,-11.36,27255000.0,108476000.0,-1426684000.0,151174000.0,-1577858000.0,-1443746000.0,17062000.0,958290000.0,1842730000.0,22146000.0,-142563000.0,-32204000.0,,70781000.0,71357000.0,344750000.0,958290000.0,852236000.0,243152000.0,371580000.0,480656000.0,-221006000.0,259650000.0,1810526000.0,153700000.0,153309000.0,158975000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 14:02:07+00:00,-1.64,-1.64,-1.59,0.0,30140000.0,-252049000.0,48953000.0,-301002000.0,-252084000.0,35000.0,341193000.0,654116000.0,5724000.0,3131000.0,,,20813000.0,2732000.0,148901000.0,341193000.0,312923000.0,63977000.0,175577000.0,137346000.0,-58253000.0,79093000.0,654116000.0,153700000.0,153309000.0,158975000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q2YTD,2014-01-01,2014-06-30,,-3.27,-3.27,-3.28,,17511000.0,-412892000.0,-6826000.0,-406066000.0,-415752000.0,2860000.0,516124000.0,1063690000.0,13004000.0,3954000.0,,,61352000.0,64887000.0,284432000.0,516124000.0,547566000.0,135260000.0,414625000.0,132941000.0,-122256000.0,10685000.0,1063690000.0,151100000.0,152368000.0,163369000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q2TTM,2013-07-01,2014-06-30,,-9.66,-9.77,-9.44,28062000.0,122991000.0,-1120020000.0,171396000.0,-1291416000.0,-1151439000.0,31419000.0,874933000.0,1819701000.0,31094000.0,-114799000.0,-1972000.0,,86655000.0,70118000.0,387211000.0,874933000.0,942796000.0,222256000.0,457247000.0,485549000.0,-191162000.0,294387000.0,1817729000.0,151100000.0,152368000.0,163369000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 17:08:51+00:00,0.14,0.14,0.13,0.0,4808000.0,20386000.0,40575000.0,-20189000.0,21160000.0,-774000.0,303445000.0,592848000.0,6596000.0,3954000.0,,,30406000.0,19618000.0,124366000.0,303445000.0,289403000.0,72272000.0,178344000.0,111059000.0,-65676000.0,45383000.0,592848000.0,151100000.0,152368000.0,163369000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q1TTM,2013-04-01,2014-03-31,,-9.49,-9.6,-9.27,30911000.0,147195000.0,-1092295000.0,172570000.0,-1264865000.0,-1137600000.0,45305000.0,844901000.0,1937127000.0,41198000.0,-58782000.0,-98000.0,,89642000.0,52325000.0,507147000.0,844901000.0,1092128000.0,192318000.0,621243000.0,470885000.0,-151120000.0,319765000.0,1937029000.0,128100000.0,128135000.0,128135000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 16:57:37+00:00,-3.41,-3.41,-3.41,0.0,12703000.0,-433278000.0,-47401000.0,-385877000.0,-436912000.0,3634000.0,212679000.0,470842000.0,6408000.0,0.0,,,30946000.0,45269000.0,160066000.0,212679000.0,258163000.0,62988000.0,236281000.0,21882000.0,-56580000.0,-34698000.0,470842000.0,128100000.0,128135000.0,128135000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 13:31:13+00:00,-7.59,-7.59,-7.59,1140709000.0,-1137465000.0,-1495325000.0,-300399000.0,-1194926000.0,-1495042000.0,-283000.0,2075651000.0,3268718000.0,-63691000.0,,,37082000.0,102197000.0,105250000.0,741304000.0,2075651000.0,1193067000.0,440698000.0,2126542000.0,-933475000.0,-504389000.0,-1437864000.0,3268718000.0,197000000.0,197100000.0,197100000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q4,2015-10-01,2015-12-31,,-0.77,-0.77,-0.79,139859000.0,-796937000.0,-118593000.0,443709000.0,-562302000.0,-118463000.0,-130000.0,810068000.0,1073697000.0,-1102000.0,-19875000.0,,37082000.0,43989000.0,54073000.0,212014000.0,810068000.0,263629000.0,148613000.0,467142000.0,-203513000.0,-149715000.0,-353228000.0,1073697000.0,197000000.0,197100000.0,197100000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 12:13:35+00:00,-5.02,-5.02,-5.02,923607000.0,-160939000.0,-1050488000.0,-803706000.0,-246782000.0,-1050442000.0,-46000.0,442459000.0,745727000.0,-50091000.0,0.0,,,21327000.0,-27688000.0,163221000.0,442459000.0,303268000.0,137355000.0,1080467000.0,-777199000.0,-187446000.0,-964645000.0,745727000.0,209300000.0,209274000.0,209274000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3YTD,2015-01-01,2015-09-30,,-6.82,-6.82,-6.8,1000850000.0,-340528000.0,-1376732000.0,-744108000.0,-632624000.0,-1376579000.0,-153000.0,1265583000.0,2195021000.0,-62589000.0,19875000.0,,,58208000.0,51177000.0,529290000.0,1265583000.0,929438000.0,292085000.0,1659400000.0,-729962000.0,-354674000.0,-1084636000.0,2195021000.0,209300000.0,209274000.0,209274000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q3TTM,2014-10-01,2015-09-30,,-6.82,-6.82,-6.53,1023392000.0,-349912000.0,-1429975000.0,-724627000.0,-705348000.0,-1430062000.0,87000.0,1639763000.0,2857898000.0,-48993000.0,12790000.0,,42084000.0,88751000.0,60942000.0,663943000.0,1639763000.0,1218135000.0,351779000.0,1891902000.0,-673767000.0,-400772000.0,-1074539000.0,2857898000.0,209300000.0,209274000.0,209274000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 11:21:27+00:00,-1.35,-1.35,-1.35,70243000.0,-12720000.0,-250526000.0,-90894000.0,-159632000.0,-250419000.0,-107000.0,438858000.0,735166000.0,-24493000.0,6875000.0,,,18984000.0,44225000.0,154491000.0,438858000.0,296308000.0,80611000.0,294818000.0,1490000.0,-105104000.0,-103614000.0,735166000.0,185500000.0,185328000.0,185328000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2YTD,2015-01-01,2015-06-30,,-1.8,-1.8,-1.78,77243000.0,-179589000.0,-326244000.0,59598000.0,-385842000.0,-326137000.0,-107000.0,823124000.0,1449294000.0,-12498000.0,19875000.0,,,36881000.0,78865000.0,366069000.0,823124000.0,626170000.0,154730000.0,578933000.0,47237000.0,-167228000.0,-119991000.0,1449294000.0,185500000.0,185328000.0,185328000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2015.0,Q2TTM,2014-07-01,2015-06-30,,-3.44,-3.44,-3.1,99785000.0,-158833000.0,-631536000.0,128032000.0,-759568000.0,-631704000.0,168000.0,1538497000.0,2766287000.0,6822000.0,15921000.0,,42084000.0,88237000.0,91362000.0,649623000.0,1538497000.0,1227790000.0,278401000.0,987012000.0,240778000.0,-271579000.0,-30801000.0,2766287000.0,185500000.0,185328000.0,185328000.0
