company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.12,3.12,36999000.0,3.05,3038000.0,59926000.0,97039000.0,97039000.0,97039000.0,805138000.0,1080945000.0,-1719000.0,,2902000.0,74184000.0,805138000.0,275807000.0,,117123000.0,158684000.0,-1719000.0,156965000.0,1080945000.0,31100000.0,31167000.0,31761000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2TTM,2010-07-01,2011-06-30,,7.65,6.17,72133000.0,6.04,7822000.0,117521000.0,191712000.0,191712000.0,191712000.0,1507512000.0,2040340000.0,-1027000.0,,6174000.0,136439000.0,1507512000.0,532828000.0,,222568000.0,310260000.0,-1027000.0,309233000.0,2040340000.0,31100000.0,31167000.0,31761000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2,2011-04-01,2011-06-30,2012-07-19 18:40:25+00:00,1.63,1.63,18505000.0,1.59,1377000.0,31200000.0,50657000.0,50657000.0,50657000.0,424242000.0,571561000.0,-2006000.0,,1606000.0,41968000.0,424242000.0,147319000.0,,63456000.0,83863000.0,-2006000.0,81857000.0,571561000.0,31100000.0,31167000.0,31761000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q1TTM,2010-04-01,2011-03-31,,6.02,6.02,70681000.0,5.91,7957000.0,115161000.0,187516000.0,187516000.0,187516000.0,1424722000.0,1935620000.0,1321000.0,,6292000.0,124612000.0,1424722000.0,510898000.0,,209542000.0,301356000.0,1321000.0,302677000.0,1935620000.0,31100000.0,31082000.0,31717000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q1,2011-01-01,2011-03-31,2012-04-19 17:41:06+00:00,1.49,1.49,18494000.0,1.46,1661000.0,28726000.0,46382000.0,46382000.0,46382000.0,380896000.0,509384000.0,287000.0,,1296000.0,32216000.0,380896000.0,128488000.0,,53667000.0,74821000.0,287000.0,75108000.0,509384000.0,31100000.0,31082000.0,31717000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q4,2012-10-01,2012-12-31,,1.96,1.96,22141000.0,1.95,903000.0,41297000.0,61353000.0,61353000.0,61353000.0,527372000.0,699161000.0,462000.0,,3383000.0,43174000.0,527372000.0,171789000.0,,69601000.0,102188000.0,462000.0,102650000.0,699161000.0,31500000.0,31513000.0,31783000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,FY,2012-01-01,2012-12-31,2015-02-04 16:40:22+00:00,8.82,8.82,84130000.0,8.75,5027000.0,179685000.0,278000000.0,278000000.0,278000000.0,1990884000.0,2731224000.0,1820000.0,,11909000.0,183409000.0,1990884000.0,740340000.0,,284475000.0,455865000.0,1820000.0,457685000.0,2731224000.0,31500000.0,31513000.0,31783000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3YTD,2012-01-01,2012-09-30,,6.86,6.86,61989000.0,6.8,4124000.0,138388000.0,216647000.0,216647000.0,216647000.0,1463512000.0,2032063000.0,1358000.0,,8526000.0,140235000.0,1463512000.0,568551000.0,,214874000.0,353677000.0,1358000.0,355035000.0,2032063000.0,31700000.0,31643000.0,31846000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3TTM,2011-10-01,2012-09-30,,8.7,8.7,81187000.0,8.61,5614000.0,175197000.0,274120000.0,274120000.0,274120000.0,1904572000.0,2628812000.0,1772000.0,,11671000.0,178223000.0,1904572000.0,724240000.0,,276695000.0,447545000.0,1772000.0,449317000.0,2628812000.0,31700000.0,31643000.0,31846000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3,2012-07-01,2012-09-30,2013-10-17 18:16:19+00:00,2.28,2.28,21362000.0,2.27,1399000.0,45910000.0,72300000.0,72300000.0,72300000.0,508726000.0,700528000.0,547000.0,,2772000.0,48606000.0,508726000.0,191802000.0,,74139000.0,117663000.0,547000.0,118210000.0,700528000.0,31700000.0,31643000.0,31846000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2YTD,2012-01-01,2012-06-30,,4.58,4.58,40627000.0,4.53,2725000.0,92478000.0,144347000.0,144347000.0,144347000.0,954786000.0,1331535000.0,811000.0,,5754000.0,91629000.0,954786000.0,376749000.0,,140735000.0,236014000.0,811000.0,236825000.0,1331535000.0,31700000.0,31696000.0,31951000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2TTM,2011-07-01,2012-06-30,,8.35,8.35,78566000.0,8.24,5493000.0,167312000.0,262253000.0,262253000.0,262253000.0,1829969000.0,2520138000.0,1673000.0,,11347000.0,166871000.0,1829969000.0,690169000.0,,262277000.0,427892000.0,1673000.0,429565000.0,2520138000.0,31700000.0,31696000.0,31951000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2,2012-04-01,2012-06-30,2013-07-18 18:33:13+00:00,2.58,2.58,20543000.0,2.56,1475000.0,52484000.0,81683000.0,81683000.0,81683000.0,489523000.0,690932000.0,377000.0,,3306000.0,42295000.0,489523000.0,201409000.0,,67619000.0,133790000.0,377000.0,134167000.0,690932000.0,31700000.0,31696000.0,31951000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q1TTM,2011-04-01,2012-03-31,,7.4,7.4,76528000.0,7.27,5395000.0,146028000.0,231227000.0,231227000.0,231227000.0,1764688000.0,2400767000.0,-710000.0,,9647000.0,166544000.0,1764688000.0,636079000.0,,258114000.0,377965000.0,-710000.0,377255000.0,2400767000.0,31300000.0,31410000.0,31846000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q1,2012-01-01,2012-03-31,2013-04-18 18:06:13+00:00,2.0,2.0,20084000.0,1.97,1250000.0,39994000.0,62664000.0,62664000.0,62664000.0,465263000.0,640603000.0,434000.0,,2448000.0,49334000.0,465263000.0,175340000.0,,73116000.0,102224000.0,434000.0,102658000.0,640603000.0,31300000.0,31410000.0,31846000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,FY,2013-01-01,2013-12-31,2016-02-04 20:00:11+00:00,10.58,10.58,96054000.0,10.47,6751000.0,207033000.0,327438000.0,327438000.0,327438000.0,2359822000.0,3214591000.0,1751000.0,,15511000.0,203733000.0,2359822000.0,854769000.0,,322049000.0,532720000.0,1751000.0,534471000.0,3214591000.0,30900000.0,30957000.0,31281000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q4,2013-10-01,2013-12-31,,2.57,2.57,24903000.0,2.54,1607000.0,49872000.0,79622000.0,79622000.0,79622000.0,627914000.0,844147000.0,390000.0,,4775000.0,55844000.0,627914000.0,216233000.0,,87129000.0,129104000.0,390000.0,129494000.0,844147000.0,30900000.0,30957000.0,31281000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3YTD,2013-01-01,2013-09-30,,8.01,8.01,71151000.0,7.93,5144000.0,157161000.0,247816000.0,247816000.0,247816000.0,1731908000.0,2370444000.0,1361000.0,,10736000.0,147889000.0,1731908000.0,638536000.0,,234920000.0,403616000.0,1361000.0,404977000.0,2370444000.0,30900000.0,30897000.0,31296000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3TTM,2012-10-01,2013-09-30,,9.97,9.97,93292000.0,9.88,6047000.0,198458000.0,309169000.0,309169000.0,309169000.0,2259280000.0,3069605000.0,1823000.0,,14119000.0,191063000.0,2259280000.0,810325000.0,,304521000.0,505804000.0,1823000.0,507627000.0,3069605000.0,30900000.0,30897000.0,31296000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3,2013-07-01,2013-09-30,2014-10-20 20:23:52+00:00,2.7,2.7,24618000.0,2.66,2405000.0,54540000.0,83379000.0,83379000.0,83379000.0,605400000.0,826907000.0,765000.0,,4604000.0,52726000.0,605400000.0,221507000.0,,84353000.0,137154000.0,765000.0,137919000.0,826907000.0,30900000.0,30897000.0,31296000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2YTD,2013-01-01,2013-06-30,,5.31,5.31,46533000.0,5.27,2739000.0,102621000.0,164437000.0,164437000.0,164437000.0,1126508000.0,1543537000.0,596000.0,,6132000.0,95163000.0,1126508000.0,417029000.0,,150567000.0,266462000.0,596000.0,267058000.0,1543537000.0,30900000.0,30901000.0,31176000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2TTM,2012-07-01,2013-06-30,,9.55,9.55,90036000.0,9.49,5041000.0,189828000.0,298090000.0,298090000.0,298090000.0,2162606000.0,2943226000.0,1605000.0,,12287000.0,186943000.0,2162606000.0,780620000.0,,294307000.0,486313000.0,1605000.0,487918000.0,2943226000.0,30900000.0,30901000.0,31176000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2,2013-04-01,2013-06-30,2014-07-21 17:57:21+00:00,2.84,2.84,23597000.0,2.82,1399000.0,58895000.0,87853000.0,87853000.0,87853000.0,591174000.0,816786000.0,330000.0,,3246000.0,50952000.0,591174000.0,225612000.0,,79194000.0,146418000.0,330000.0,146748000.0,816786000.0,30900000.0,30901000.0,31176000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q1TTM,2012-04-01,2013-03-31,,9.29,9.29,86982000.0,9.23,5117000.0,183417000.0,291920000.0,291920000.0,291920000.0,2060955000.0,2817372000.0,1652000.0,,12347000.0,178286000.0,2060955000.0,756417000.0,,282732000.0,473685000.0,1652000.0,475337000.0,2817372000.0,31000000.0,31012000.0,31229000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q1,2013-01-01,2013-03-31,2014-04-17 17:01:46+00:00,2.47,2.47,22936000.0,2.45,1340000.0,43726000.0,76584000.0,76584000.0,76584000.0,535334000.0,726751000.0,266000.0,,2886000.0,44211000.0,535334000.0,191417000.0,,71373000.0,120044000.0,266000.0,120310000.0,726751000.0,31000000.0,31012000.0,31229000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 19:05:02+00:00,14.35,14.35,110474000.0,14.13,6976000.0,268929000.0,445374000.0,445374000.0,445374000.0,2990513000.0,4108269000.0,3503000.0,,15609000.0,273897000.0,2990513000.0,1117756000.0,,406956000.0,710800000.0,3503000.0,714303000.0,4108269000.0,31000000.0,31038000.0,31512000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q4,2014-10-01,2014-12-31,,3.91,3.91,29750000.0,3.84,2209000.0,67523000.0,121234000.0,121234000.0,121234000.0,784963000.0,1069811000.0,2814000.0,,4088000.0,60929000.0,784963000.0,284848000.0,-1929000.0,96976000.0,187872000.0,885000.0,188757000.0,1069811000.0,31000000.0,31038000.0,31512000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3,2014-07-01,2014-09-30,2015-10-20 18:52:57+00:00,4.22,4.22,27961000.0,4.15,1606000.0,77420000.0,130801000.0,130801000.0,130801000.0,772218000.0,1084222000.0,,,3829000.0,71172000.0,772218000.0,312004000.0,785000.0,104568000.0,207436000.0,785000.0,208221000.0,1084222000.0,31000000.0,31020000.0,31547000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3YTD,2014-01-01,2014-09-30,,10.44,10.44,80724000.0,10.29,4767000.0,201406000.0,324140000.0,324140000.0,324140000.0,2205550000.0,3038458000.0,689000.0,,11521000.0,212968000.0,2205550000.0,832908000.0,1929000.0,309980000.0,522928000.0,2618000.0,525546000.0,3038458000.0,31000000.0,31020000.0,31547000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3TTM,2013-10-01,2014-09-30,,13.01,13.01,105627000.0,12.83,6374000.0,251278000.0,403762000.0,403762000.0,403762000.0,2833464000.0,3882605000.0,1079000.0,,16296000.0,268812000.0,2833464000.0,1049141000.0,1929000.0,397109000.0,652032000.0,3008000.0,655040000.0,3882605000.0,31000000.0,31020000.0,31547000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2,2014-04-01,2014-06-30,2015-07-21 18:18:34+00:00,3.55,3.55,27009000.0,3.5,1602000.0,70716000.0,110270000.0,110270000.0,110270000.0,763349000.0,1050073000.0,,,3392000.0,74879000.0,763349000.0,286724000.0,1144000.0,106882000.0,179842000.0,1144000.0,180986000.0,1050073000.0,31100000.0,31049000.0,31474000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2YTD,2014-01-01,2014-06-30,,6.22,6.22,52763000.0,6.14,3161000.0,123986000.0,193339000.0,193339000.0,193339000.0,1433332000.0,1954236000.0,689000.0,,7692000.0,141796000.0,1433332000.0,520904000.0,1144000.0,205412000.0,315492000.0,1833000.0,317325000.0,1954236000.0,31100000.0,31049000.0,31474000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2TTM,2013-07-01,2014-06-30,,11.49,11.49,102284000.0,11.34,7173000.0,228398000.0,356340000.0,356340000.0,356340000.0,2666646000.0,3625290000.0,1844000.0,,17071000.0,250366000.0,2666646000.0,958644000.0,1144000.0,376894000.0,581750000.0,2988000.0,584738000.0,3625290000.0,31100000.0,31049000.0,31474000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 18:13:05+00:00,2.67,2.67,25754000.0,2.64,1559000.0,53270000.0,83069000.0,83069000.0,83069000.0,669983000.0,904163000.0,689000.0,,4300000.0,66917000.0,669983000.0,234180000.0,,98530000.0,135650000.0,689000.0,136339000.0,904163000.0,31100000.0,31061000.0,31486000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q1TTM,2013-04-01,2014-03-31,,10.78,10.78,98872000.0,10.66,6970000.0,216577000.0,333923000.0,333923000.0,333923000.0,2494471000.0,3392003000.0,2174000.0,,16925000.0,226439000.0,2494471000.0,897532000.0,,349206000.0,548326000.0,2174000.0,550500000.0,3392003000.0,31100000.0,31061000.0,31486000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 17:17:44+00:00,15.3,15.3,130368000.0,15.1,13194000.0,294265000.0,475602000.0,475602000.0,475602000.0,3326936000.0,4501223000.0,6278000.0,,16922000.0,250214000.0,3326936000.0,1174287000.0,,410698000.0,763589000.0,6278000.0,769867000.0,4501223000.0,31100000.0,31092000.0,31494000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q4,2015-10-01,2015-12-31,,2.19,2.19,34140000.0,2.18,5450000.0,37534000.0,67874000.0,67874000.0,67874000.0,801977000.0,997507000.0,6278000.0,,5452000.0,46875000.0,801977000.0,195530000.0,-4483000.0,91917000.0,103613000.0,1795000.0,105408000.0,997507000.0,31100000.0,31092000.0,31494000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 19:36:50+00:00,4.65,4.65,33145000.0,4.59,2156000.0,91394000.0,144883000.0,144883000.0,144883000.0,872397000.0,1216890000.0,,,4367000.0,70066000.0,872397000.0,344493000.0,1518000.0,109734000.0,234759000.0,1518000.0,236277000.0,1216890000.0,31200000.0,31187000.0,31548000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3YTD,2015-01-01,2015-09-30,,13.11,13.11,96228000.0,12.92,7744000.0,256731000.0,407728000.0,407728000.0,407728000.0,2524959000.0,3503716000.0,,,11470000.0,203339000.0,2524959000.0,978757000.0,4483000.0,318781000.0,659976000.0,4483000.0,664459000.0,3503716000.0,31200000.0,31187000.0,31548000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3TTM,2014-10-01,2015-09-30,,17.02,17.02,125978000.0,16.76,9953000.0,324254000.0,528962000.0,528962000.0,528962000.0,3309922000.0,4573527000.0,2814000.0,,15558000.0,264268000.0,3309922000.0,1263605000.0,2554000.0,415757000.0,847848000.0,5368000.0,853216000.0,4573527000.0,31200000.0,31187000.0,31548000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2,2015-04-01,2015-06-30,2016-07-21 18:11:16+00:00,4.51,4.51,32440000.0,4.45,1388000.0,88954000.0,140204000.0,140204000.0,140204000.0,862659000.0,1197783000.0,,,3668000.0,70212000.0,862659000.0,335124000.0,1742000.0,107708000.0,227416000.0,1742000.0,229158000.0,1197783000.0,31100000.0,31120000.0,31526000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2YTD,2015-01-01,2015-06-30,,8.46,8.46,63083000.0,8.33,5588000.0,165337000.0,262845000.0,262845000.0,262845000.0,1652562000.0,2286826000.0,,,7103000.0,133273000.0,1652562000.0,634264000.0,2965000.0,209047000.0,425217000.0,2965000.0,428182000.0,2286826000.0,31100000.0,31120000.0,31526000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2TTM,2014-07-01,2015-06-30,,16.59,16.59,120794000.0,16.32,9403000.0,310280000.0,514880000.0,514880000.0,514880000.0,3209743000.0,4440859000.0,2814000.0,,15020000.0,265374000.0,3209743000.0,1231116000.0,1821000.0,410591000.0,820525000.0,4635000.0,825160000.0,4440859000.0,31100000.0,31120000.0,31526000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q1TTM,2014-04-01,2015-03-31,,15.63,15.63,115363000.0,15.37,9617000.0,292042000.0,484946000.0,484946000.0,484946000.0,3110433000.0,4293149000.0,2814000.0,,14744000.0,270041000.0,3110433000.0,1182716000.0,1223000.0,409765000.0,772951000.0,4037000.0,776988000.0,4293149000.0,31000000.0,31036000.0,31592000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 19:19:48+00:00,3.95,3.95,30643000.0,3.88,4200000.0,76383000.0,122641000.0,122641000.0,122641000.0,789903000.0,1089043000.0,,,3435000.0,63061000.0,789903000.0,299140000.0,1223000.0,101339000.0,197801000.0,1223000.0,199024000.0,1089043000.0,31000000.0,31036000.0,31592000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 21:44:15+00:00,0.78,0.78,146368000.0,0.77,23877000.0,15801000.0,22938000.0,22938000.0,22938000.0,3406170000.0,3904384000.0,4172000.0,,17162000.0,276240000.0,3406170000.0,498214000.0,,463647000.0,34567000.0,4172000.0,38739000.0,3904384000.0,29400000.0,29265000.0,29770000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q4,2016-10-01,2016-12-31,,0.51,0.51,38072000.0,0.51,1837000.0,15163000.0,15975000.0,15975000.0,15975000.0,894914000.0,1034560000.0,4172000.0,,4118000.0,65069000.0,894914000.0,139646000.0,-3584000.0,109096000.0,30550000.0,588000.0,31138000.0,1034560000.0,29400000.0,29265000.0,29770000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 18:12:19+00:00,0.27,0.27,37434000.0,0.27,16637000.0,2599000.0,7799000.0,7799000.0,7799000.0,890290000.0,1036982000.0,,,4490000.0,78405000.0,890290000.0,146692000.0,672000.0,136966000.0,9726000.0,672000.0,10398000.0,1036982000.0,28900000.0,29063000.0,29171000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.27,0.27,108296000.0,0.26,22040000.0,638000.0,6963000.0,6963000.0,6963000.0,2511256000.0,2869824000.0,,,13044000.0,211171000.0,2511256000.0,358568000.0,3584000.0,354551000.0,4017000.0,3584000.0,7601000.0,2869824000.0,28900000.0,29063000.0,29171000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.46,2.46,142436000.0,2.44,27490000.0,38172000.0,74837000.0,74837000.0,74837000.0,3313233000.0,3867331000.0,6278000.0,,18496000.0,258046000.0,3313233000.0,554098000.0,-899000.0,446468000.0,107630000.0,5379000.0,113009000.0,3867331000.0,28900000.0,29063000.0,29171000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q2,2016-04-01,2016-06-30,2017-07-25 18:37:04+00:00,0.88,0.88,36074000.0,0.87,3187000.0,16085000.0,25596000.0,25596000.0,25596000.0,843338000.0,998383000.0,,,4133000.0,70756000.0,843338000.0,155045000.0,786000.0,114150000.0,40895000.0,786000.0,41681000.0,998383000.0,29100000.0,29207000.0,29340000.0
