company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q4,2011-10-01,2011-12-31,,,,56270000.0,19198000.0,-402000.0,26689000.0,39000.0,,-21387000.0,-107070000.0,120227000.0,-21387000.0,-107070000.0,120227000.0,-8632000.0,57473000.0,57473000.0,16867000.0,392000.0,,-83549000.0,-58280000.0,-120000.0,-21698000.0,34759000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,FY,2011-01-01,2011-12-31,2014-02-04 20:22:21+00:00,-586000.0,,56270000.0,74938000.0,-205000.0,90447000.0,574000.0,,-24268000.0,-210218000.0,411096000.0,-24268000.0,-210218000.0,411096000.0,176405000.0,214945000.0,214945000.0,30766000.0,38786000.0,,-183251000.0,-151147000.0,-120000.0,-63508000.0,124766000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2486000.0,,112150000.0,73555000.0,-98000.0,90249000.0,18185000.0,,-3037000.0,-181850000.0,383864000.0,-3037000.0,-181850000.0,383864000.0,198879000.0,203917000.0,203917000.0,16143000.0,35710000.0,,-134702000.0,-134903000.0,,-56932000.0,90241000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q3,2011-07-01,2011-09-30,,,,,18741000.0,-424000.0,28824000.0,535000.0,,-10469000.0,-45186000.0,116153000.0,-10469000.0,-45186000.0,116153000.0,60074000.0,60433000.0,60433000.0,8155000.0,8322000.0,,-10000000.0,-35186000.0,,-19326000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-18 18:29:14+00:00,-586000.0,,,55740000.0,197000.0,63758000.0,535000.0,,-2881000.0,-103148000.0,290869000.0,-2881000.0,-103148000.0,290869000.0,185037000.0,157472000.0,157472000.0,13899000.0,38394000.0,,-99702000.0,-92867000.0,,-41810000.0,90007000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2TTM,2010-07-01,2011-06-30,,-2486000.0,,112150000.0,72133000.0,1105000.0,53774000.0,17650000.0,,-37107000.0,-151190000.0,334951000.0,-37107000.0,-151190000.0,334951000.0,147759000.0,191712000.0,191712000.0,17332000.0,35746000.0,,-134702000.0,-129243000.0,,-90503000.0,115241000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2,2011-04-01,2011-06-30,,-586000.0,,,18505000.0,221000.0,37220000.0,,,12068000.0,-51838000.0,106411000.0,12068000.0,-51838000.0,106411000.0,66862000.0,50657000.0,50657000.0,29000.0,21029000.0,,-30250000.0,-31243000.0,,-8961000.0,10241000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-19 18:40:25+00:00,-586000.0,,,36999000.0,621000.0,34934000.0,,,7588000.0,-57962000.0,174716000.0,7588000.0,-57962000.0,174716000.0,124963000.0,97039000.0,97039000.0,5744000.0,30072000.0,,-89702000.0,-57681000.0,,-22484000.0,90007000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1900000.0,,112150000.0,70681000.0,884000.0,10440000.0,17650000.0,,-87274000.0,-121302000.0,297629000.0,-87274000.0,-121302000.0,297629000.0,89937000.0,187516000.0,187516000.0,28992000.0,17403000.0,,-129452000.0,-119950000.0,,-122327000.0,130000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2011.0,Q1,2011-01-01,2011-03-31,2012-04-19 17:41:06+00:00,,,,18494000.0,400000.0,-2286000.0,,,-4480000.0,-6124000.0,68305000.0,-4480000.0,-6124000.0,68305000.0,58101000.0,46382000.0,46382000.0,5715000.0,9043000.0,,-59452000.0,-26438000.0,,-13523000.0,79766000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q4,2012-10-01,2012-12-31,,,,138385000.0,22141000.0,201000.0,21013000.0,-249000.0,348000.0,-135699000.0,-89124000.0,126026000.0,-135699000.0,-89124000.0,126026000.0,-98596000.0,61353000.0,61353000.0,21519000.0,-1366000.0,,-84592000.0,-59532000.0,99000.0,-134531000.0,55000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,FY,2012-01-01,2012-12-31,2015-02-04 16:40:22+00:00,,,138385000.0,84130000.0,380000.0,36407000.0,,348000.0,-143534000.0,-355499000.0,419963000.0,-143534000.0,-355499000.0,419963000.0,-78690000.0,278000000.0,278000000.0,21426000.0,73210000.0,,-213462000.0,-197037000.0,,-217092000.0,55000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,56270000.0,81187000.0,-223000.0,42083000.0,288000.0,,-29222000.0,-373445000.0,414164000.0,-29222000.0,-373445000.0,414164000.0,11274000.0,274120000.0,274120000.0,16774000.0,74968000.0,,-212419000.0,-195785000.0,-219000.0,-104259000.0,34759000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3,2012-07-01,2012-09-30,,,,,21362000.0,455000.0,8081000.0,82000.0,,-41992000.0,-65173000.0,123062000.0,-41992000.0,-65173000.0,123062000.0,16352000.0,72300000.0,72300000.0,21319000.0,924000.0,,-18000000.0,-47173000.0,-34000.0,-42964000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-17 18:16:19+00:00,,,,61989000.0,179000.0,15394000.0,249000.0,,-7835000.0,-266375000.0,293937000.0,-7835000.0,-266375000.0,293937000.0,19906000.0,216647000.0,216647000.0,-93000.0,74576000.0,,-128870000.0,-137505000.0,-99000.0,-82561000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,56270000.0,78566000.0,-1102000.0,62826000.0,741000.0,,2301000.0,-353458000.0,407255000.0,2301000.0,-353458000.0,407255000.0,54996000.0,262253000.0,262253000.0,3610000.0,82366000.0,,-204419000.0,-183798000.0,-185000.0,-80621000.0,34759000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2,2012-04-01,2012-06-30,,,,,20543000.0,-665000.0,19003000.0,86000.0,,-7272000.0,-98956000.0,141499000.0,-7272000.0,-98956000.0,141499000.0,34606000.0,81683000.0,81683000.0,20270000.0,5260000.0,,-50488000.0,-48468000.0,-32000.0,-12586000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-18 18:33:13+00:00,,,,40627000.0,-276000.0,7313000.0,167000.0,,34157000.0,-201202000.0,170875000.0,34157000.0,-201202000.0,170875000.0,3554000.0,144347000.0,144347000.0,-21412000.0,73652000.0,,-110870000.0,-90332000.0,-65000.0,-39597000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q1TTM,2011-04-01,2012-03-31,,-586000.0,,56270000.0,76528000.0,-216000.0,81043000.0,655000.0,,21641000.0,-306340000.0,372167000.0,21641000.0,-306340000.0,372167000.0,87252000.0,231227000.0,231227000.0,-16631000.0,98135000.0,,-184181000.0,-166573000.0,-153000.0,-76996000.0,45000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2012.0,Q1,2012-01-01,2012-03-31,2013-04-18 18:06:13+00:00,,,,20084000.0,389000.0,-11690000.0,81000.0,,41429000.0,-102246000.0,29376000.0,41429000.0,-102246000.0,29376000.0,-31052000.0,62664000.0,62664000.0,-41682000.0,68392000.0,,-60382000.0,-41864000.0,-33000.0,-27011000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,FY,2013-01-01,2013-12-31,2016-02-04 20:00:11+00:00,,,160973000.0,96054000.0,536000.0,47018000.0,,173000.0,-100351000.0,-428315000.0,528780000.0,-100351000.0,-428315000.0,528780000.0,650000.0,327438000.0,327438000.0,58270000.0,38379000.0,,-387639000.0,-199926000.0,,-138903000.0,159250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q4,2013-10-01,2013-12-31,,,,160973000.0,24903000.0,108000.0,34708000.0,,-12000.0,-20575000.0,-104471000.0,140065000.0,-20575000.0,-104471000.0,140065000.0,15127000.0,79622000.0,79622000.0,832000.0,20685000.0,,-93710000.0,-63261000.0,,-41248000.0,52500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,138385000.0,93292000.0,629000.0,33323000.0,-249000.0,533000.0,-215475000.0,-412968000.0,514741000.0,-215475000.0,-412968000.0,514741000.0,-113073000.0,309169000.0,309169000.0,78957000.0,16328000.0,,-378521000.0,-196197000.0,99000.0,-232186000.0,161750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3,2013-07-01,2013-09-30,,,,,24618000.0,702000.0,443000.0,,-6000.0,-3153000.0,-92067000.0,120962000.0,-3153000.0,-92067000.0,120962000.0,26444000.0,83379000.0,83379000.0,12522000.0,13443000.0,,-63532000.0,-56535000.0,,-16590000.0,28000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-20 20:23:52+00:00,,,,71151000.0,428000.0,12310000.0,,185000.0,-79776000.0,-323844000.0,388715000.0,-79776000.0,-323844000.0,388715000.0,-14477000.0,247816000.0,247816000.0,57438000.0,17694000.0,,-293929000.0,-136665000.0,,-97655000.0,106750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,138385000.0,90036000.0,382000.0,40961000.0,-167000.0,539000.0,-254314000.0,-386074000.0,516841000.0,-254314000.0,-386074000.0,516841000.0,-123165000.0,298090000.0,298090000.0,87754000.0,3809000.0,,-332989000.0,-186835000.0,65000.0,-258560000.0,133750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2,2013-04-01,2013-06-30,,,,,23597000.0,30000.0,7061000.0,,71000.0,-27647000.0,-180184000.0,142503000.0,-27647000.0,-180184000.0,142503000.0,-65298000.0,87853000.0,87853000.0,23992000.0,2382000.0,,-175799000.0,-43635000.0,,-30100000.0,39250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-21 17:57:21+00:00,,,,46533000.0,-274000.0,11867000.0,,191000.0,-76623000.0,-231777000.0,267753000.0,-76623000.0,-231777000.0,267753000.0,-40921000.0,164437000.0,164437000.0,44916000.0,4251000.0,,-230397000.0,-80130000.0,,-81065000.0,78750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,138385000.0,86982000.0,-313000.0,52903000.0,-81000.0,468000.0,-233939000.0,-304846000.0,515837000.0,-233939000.0,-304846000.0,515837000.0,-23261000.0,291920000.0,291920000.0,84032000.0,6687000.0,,-207678000.0,-191668000.0,33000.0,-241046000.0,94500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2013.0,Q1,2013-01-01,2013-03-31,2014-04-17 17:01:46+00:00,,,,22936000.0,-304000.0,4806000.0,,120000.0,-48976000.0,-51593000.0,125250000.0,-48976000.0,-51593000.0,125250000.0,24377000.0,76584000.0,76584000.0,20924000.0,1869000.0,,-54598000.0,-36495000.0,,-50965000.0,39500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 19:05:02+00:00,,,280687000.0,110474000.0,-224000.0,44357000.0,,,-66737000.0,-518844000.0,682067000.0,-66737000.0,-518844000.0,682067000.0,96262000.0,445374000.0,445374000.0,81862000.0,21667000.0,,-521004000.0,-252590000.0,-66000.0,-88338000.0,254750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q4,2014-10-01,2014-12-31,,,,280687000.0,29750000.0,-168000.0,-7204000.0,,,-16234000.0,-139062000.0,132311000.0,-16234000.0,-139062000.0,132311000.0,-23153000.0,121234000.0,121234000.0,-11469000.0,8696000.0,,-130372000.0,-92190000.0,3000.0,-24933000.0,83500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-20 18:52:57+00:00,,,,80724000.0,-56000.0,51561000.0,,,-50503000.0,-379782000.0,549756000.0,-50503000.0,-379782000.0,549756000.0,119415000.0,324140000.0,324140000.0,93331000.0,12971000.0,,-390632000.0,-160400000.0,-69000.0,-63405000.0,171250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,160973000.0,105627000.0,52000.0,86269000.0,,-12000.0,-71078000.0,-484253000.0,689821000.0,-71078000.0,-484253000.0,689821000.0,134542000.0,403762000.0,403762000.0,94163000.0,33656000.0,,-484342000.0,-223661000.0,-69000.0,-104653000.0,223750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3,2014-07-01,2014-09-30,,,,,27961000.0,-174000.0,4847000.0,,,-9672000.0,-206911000.0,189325000.0,-9672000.0,-206911000.0,189325000.0,-27432000.0,130801000.0,130801000.0,25716000.0,3455000.0,,-199351000.0,-57560000.0,-14000.0,-13113000.0,50000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-21 18:18:34+00:00,,,,52763000.0,118000.0,46714000.0,,,-40831000.0,-172871000.0,360431000.0,-40831000.0,-172871000.0,360431000.0,146847000.0,193339000.0,193339000.0,67615000.0,9516000.0,,-191281000.0,-102840000.0,-55000.0,-50292000.0,121250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,160973000.0,102284000.0,928000.0,81865000.0,,-18000.0,-64559000.0,-369409000.0,621458000.0,-64559000.0,-369409000.0,621458000.0,188418000.0,356340000.0,356340000.0,80969000.0,43644000.0,,-348523000.0,-222636000.0,-55000.0,-108130000.0,201750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2,2014-04-01,2014-06-30,,,,,27009000.0,158000.0,2530000.0,,,-36994000.0,-85359000.0,180653000.0,-36994000.0,-85359000.0,180653000.0,58458000.0,110270000.0,110270000.0,40844000.0,561000.0,,-101499000.0,-55610000.0,1000.0,-37556000.0,71750000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 18:13:05+00:00,,,,25754000.0,-40000.0,44184000.0,,,-3837000.0,-87512000.0,179778000.0,-3837000.0,-87512000.0,179778000.0,88389000.0,83069000.0,83069000.0,26771000.0,8955000.0,,-89782000.0,-47230000.0,-56000.0,-12736000.0,49500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,160973000.0,98872000.0,800000.0,86396000.0,,53000.0,-55212000.0,-464234000.0,583308000.0,-55212000.0,-464234000.0,583308000.0,64662000.0,333923000.0,333923000.0,64117000.0,45465000.0,,-422823000.0,-210661000.0,-56000.0,-100674000.0,169250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 17:17:44+00:00,,,248547000.0,130368000.0,-4196000.0,47213000.0,,,-386440000.0,-464140000.0,683316000.0,-386440000.0,-464140000.0,683316000.0,-171460000.0,475602000.0,475602000.0,30133000.0,74442000.0,,-559372000.0,-257418000.0,-207000.0,-460675000.0,352650000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q4,2015-10-01,2015-12-31,,,,248547000.0,34140000.0,-1034000.0,-44540000.0,,,-313955000.0,-135921000.0,94753000.0,-313955000.0,-135921000.0,94753000.0,-356157000.0,67874000.0,67874000.0,37279000.0,-420000.0,,-125543000.0,-75578000.0,18000.0,-313553000.0,65200000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 19:36:50+00:00,,,,96228000.0,-3162000.0,91753000.0,,,-72485000.0,-328219000.0,588563000.0,-72485000.0,-328219000.0,588563000.0,184697000.0,407728000.0,407728000.0,-7146000.0,74862000.0,,-433829000.0,-181840000.0,-225000.0,-147122000.0,287450000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,280687000.0,125978000.0,-3330000.0,84549000.0,,,-88719000.0,-467281000.0,720874000.0,-88719000.0,-467281000.0,720874000.0,161544000.0,528962000.0,528962000.0,-18615000.0,83558000.0,,-564201000.0,-274030000.0,-222000.0,-172055000.0,370950000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3,2015-07-01,2015-09-30,,,,,33145000.0,-993000.0,3012000.0,,,-14046000.0,-155917000.0,187433000.0,-14046000.0,-155917000.0,187433000.0,16477000.0,144883000.0,144883000.0,6393000.0,16804000.0,,-159922000.0,-67445000.0,-50000.0,-30800000.0,71450000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 18:11:16+00:00,,,,63083000.0,-2169000.0,88741000.0,,,-58439000.0,-172302000.0,401130000.0,-58439000.0,-172302000.0,401130000.0,168220000.0,262845000.0,262845000.0,-13539000.0,58058000.0,,-273907000.0,-114395000.0,-175000.0,-116322000.0,216000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,280687000.0,120794000.0,-2511000.0,86384000.0,,,-84345000.0,-518275000.0,722766000.0,-84345000.0,-518275000.0,722766000.0,117635000.0,514880000.0,514880000.0,708000.0,70209000.0,,-603630000.0,-264145000.0,-186000.0,-154368000.0,349500000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2,2015-04-01,2015-06-30,,,,,,1040000.0,,,,-45898000.0,-68825000.0,158411000.0,-45898000.0,-68825000.0,158411000.0,44728000.0,0.0,,,47231000.0,,-134793000.0,-55032000.0,-56000.0,-93073000.0,121000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,280687000.0,115363000.0,-3393000.0,66713000.0,,,-75441000.0,-534809000.0,745008000.0,-75441000.0,-534809000.0,745008000.0,131365000.0,484946000.0,484946000.0,78796000.0,23539000.0,,-570336000.0,-264723000.0,-129000.0,-98851000.0,300250000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 19:19:48+00:00,,,,30643000.0,-3209000.0,66540000.0,,,-12541000.0,-103477000.0,242719000.0,-12541000.0,-103477000.0,242719000.0,123492000.0,122641000.0,122641000.0,23705000.0,10827000.0,,-139114000.0,-59363000.0,-119000.0,-23249000.0,95000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 21:44:15+00:00,,,23862000.0,146368000.0,,54584000.0,,1372000.0,-836283000.0,326806000.0,355160000.0,-836283000.0,326806000.0,355160000.0,-154207000.0,22938000.0,22938000.0,131270000.0,-895000.0,110000.0,0.0,-258842000.0,,-836760000.0,585648000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q4,2016-10-01,2016-12-31,,,,23862000.0,38072000.0,-1098000.0,-15494000.0,,1349000.0,-66840000.0,-66590000.0,74088000.0,-66840000.0,-66590000.0,74088000.0,-60330000.0,15975000.0,15975000.0,35535000.0,-2783000.0,110000.0,,-66590000.0,,-65406000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 18:12:19+00:00,,,,108296000.0,1098000.0,70078000.0,,23000.0,-769443000.0,393396000.0,281072000.0,-769443000.0,393396000.0,281072000.0,-93877000.0,6963000.0,6963000.0,95735000.0,1888000.0,,0.0,-192252000.0,,-771354000.0,585648000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,248547000.0,142436000.0,64000.0,25538000.0,,23000.0,-1083398000.0,257475000.0,375825000.0,-1083398000.0,257475000.0,375825000.0,-450034000.0,74837000.0,74837000.0,133014000.0,1468000.0,,-125543000.0,-267830000.0,18000.0,-1084907000.0,650848000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3,2016-07-01,2016-09-30,,,,,37434000.0,-298000.0,10370000.0,,11000.0,-71401000.0,-65540000.0,101407000.0,-71401000.0,-65540000.0,101407000.0,-35832000.0,7799000.0,7799000.0,45804000.0,-94000.0,,,-65540000.0,,-71318000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 18:37:04+00:00,,,,70862000.0,1396000.0,59708000.0,,12000.0,-698042000.0,458936000.0,179665000.0,-698042000.0,458936000.0,179665000.0,-58045000.0,-836000.0,-836000.0,49931000.0,1982000.0,,0.0,-126712000.0,,-700036000.0,585648000.0,
