company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CBRE Group Inc,CBRE,,1138118,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 14:35:24+00:00,,8305000.0,-26808000.0,122631000.0,79717000.0,-3930000.0,158954000.0,,38933000.0,-273021000.0,-20855000.0,324924000.0,-273021000.0,-20855000.0,324924000.0,27118000.0,84214000.0,84214000.0,-20263000.0,15672000.0,13517000.0,13997000.0,-115513000.0,-17885000.0,-327626000.0,,99026000.0
CBRE Group Inc,CBRE,,1138118,2010.0,Q2TTM,2009-07-01,2010-06-30,,,10248000.0,68017000.0,196740000.0,103994000.0,-9760000.0,141636000.0,293823000.0,293282000.0,98219000.0,-51787000.0,397371000.0,98219000.0,-51787000.0,397371000.0,434043000.0,68986000.0,68986000.0,48418000.0,12235000.0,-5017000.0,24089000.0,-93547000.0,-29481000.0,-501121000.0,,76258000.0
CBRE Group Inc,CBRE,,1138118,2010.0,Q2,2010-04-01,2010-06-30,,,2508000.0,71953000.0,55806000.0,27784000.0,-4604000.0,28956000.0,,11328000.0,-34917000.0,8873000.0,93916000.0,-34917000.0,8873000.0,93916000.0,63268000.0,44686000.0,44686000.0,-18875000.0,11338000.0,15781000.0,8857000.0,-64444000.0,-4263000.0,-57583000.0,,61799000.0
CBRE Group Inc,CBRE,,1138118,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 15:00:24+00:00,,5325000.0,77047000.0,85408000.0,54079000.0,-13885000.0,3557000.0,,28304000.0,-89141000.0,4025000.0,101007000.0,-89141000.0,4025000.0,101007000.0,2006000.0,28499000.0,28499000.0,-2874000.0,9773000.0,23934000.0,12421000.0,-79738000.0,-7161000.0,-127218000.0,,66990000.0
CBRE Group Inc,CBRE,,1138118,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 14:03:17+00:00,,2817000.0,5094000.0,29602000.0,26295000.0,-9281000.0,-25399000.0,,16976000.0,-54224000.0,-4848000.0,7091000.0,-54224000.0,-4848000.0,7091000.0,-61262000.0,-16187000.0,-16187000.0,16001000.0,-1565000.0,8153000.0,3564000.0,-15294000.0,-2898000.0,-69635000.0,,5191000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q4,2011-10-01,2011-12-31,,-365030000.0,2312000.0,-45040000.0,58958000.0,36534000.0,-4597000.0,219065000.0,,348003000.0,111804000.0,66286000.0,257095000.0,111804000.0,66286000.0,257095000.0,430588000.0,110939000.0,110939000.0,-114513000.0,-41129000.0,284600000.0,2758000.0,-80553000.0,-52582000.0,-195070000.0,,279851000.0
CBRE Group Inc,CBRE,,1138118,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 16:22:17+00:00,-580895000.0,7453000.0,-189917000.0,138035000.0,116930000.0,-5681000.0,-28886000.0,,2152117000.0,711325000.0,-480255000.0,361219000.0,711325000.0,-480255000.0,361219000.0,586608000.0,290325000.0,290325000.0,-34357000.0,-122250000.0,-1696000.0,9754000.0,-162007000.0,-147980000.0,-1318542000.0,,412323000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q3TTM,2010-10-01,2011-09-30,,-215865000.0,25849000.0,-106570000.0,125856000.0,109641000.0,-1999000.0,-82349000.0,,2896242000.0,88320000.0,-588189000.0,395787000.0,88320000.0,-588189000.0,395787000.0,-106081000.0,251181000.0,251181000.0,93805000.0,-106014000.0,-272923000.0,-2340000.0,-92318000.0,-145977000.0,-2701908000.0,,138894000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q3,2011-07-01,2011-09-30,,-215865000.0,1900000.0,-49133000.0,10856000.0,31308000.0,-15657000.0,40031000.0,,654165000.0,259878000.0,-594250000.0,260514000.0,259878000.0,-594250000.0,260514000.0,-89515000.0,60033000.0,60033000.0,127076000.0,-59880000.0,-325258000.0,166000.0,-16266000.0,-48250000.0,-334407000.0,,11389000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 12:12:26+00:00,-215865000.0,5141000.0,-144877000.0,79077000.0,80396000.0,-1084000.0,-247951000.0,,1804114000.0,599521000.0,-546541000.0,104124000.0,599521000.0,-546541000.0,104124000.0,156020000.0,179386000.0,179386000.0,80156000.0,-81121000.0,-286296000.0,6996000.0,-81454000.0,-95398000.0,-1123472000.0,,132472000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q2TTM,2010-07-01,2011-06-30,,,26929000.0,-161292000.0,152223000.0,103971000.0,23613000.0,33017000.0,,2252706000.0,-355438000.0,-18819000.0,359190000.0,-355438000.0,-18819000.0,359190000.0,8546000.0,246863000.0,246863000.0,-50660000.0,-40235000.0,41918000.0,-930000.0,-111827000.0,-108451000.0,-2567909000.0,,159541000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q2,2011-04-01,2011-06-30,,,1490000.0,-41614000.0,55464000.0,25619000.0,5777000.0,-136490000.0,,918191000.0,378807000.0,-17612000.0,-42508000.0,378807000.0,-17612000.0,-42508000.0,324464000.0,74867000.0,74867000.0,-13384000.0,-6146000.0,21810000.0,5390000.0,-55024000.0,-33526000.0,-533238000.0,,49128000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 11:55:25+00:00,,3241000.0,-95744000.0,68221000.0,49088000.0,14573000.0,-287982000.0,,1149949000.0,339643000.0,47709000.0,-156390000.0,339643000.0,47709000.0,-156390000.0,245535000.0,119353000.0,119353000.0,-46920000.0,-21241000.0,38962000.0,6830000.0,-65188000.0,-47148000.0,-789065000.0,,121083000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q1TTM,2010-04-01,2011-03-31,,,27947000.0,-47725000.0,152565000.0,106136000.0,13232000.0,198463000.0,,1345843000.0,-769162000.0,7666000.0,495614000.0,-769162000.0,7666000.0,495614000.0,-252650000.0,216682000.0,216682000.0,-56151000.0,-22751000.0,35889000.0,2537000.0,-121247000.0,-79188000.0,-2092254000.0,,172212000.0
CBRE Group Inc,CBRE,,1138118,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:19:23+00:00,,1751000.0,-54130000.0,12757000.0,23469000.0,8796000.0,-151492000.0,,231758000.0,-39164000.0,65321000.0,-113882000.0,-39164000.0,65321000.0,-113882000.0,-78929000.0,44486000.0,44486000.0,-33536000.0,-15095000.0,17152000.0,1440000.0,-10164000.0,-13622000.0,-255827000.0,,71955000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q3TTM,2011-10-01,2012-09-30,,-365030000.0,9447000.0,-225951000.0,161931000.0,161429000.0,-296000.0,-152572000.0,,408636000.0,64029000.0,-87226000.0,137159000.0,64029000.0,-87226000.0,137159000.0,113666000.0,259189000.0,259189000.0,-148397000.0,-39037000.0,215111000.0,8063000.0,-192623000.0,-133169000.0,-305570000.0,,388485000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q3,2012-07-01,2012-09-30,,,1761000.0,-37561000.0,21653000.0,40102000.0,5038000.0,22320000.0,,22067000.0,-21738000.0,-19965000.0,81723000.0,-21738000.0,-19965000.0,81723000.0,45058000.0,42705000.0,42705000.0,-23628000.0,6378000.0,-10794000.0,-1537000.0,-34067000.0,-41882000.0,-50183000.0,,66778000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 13:35:42+00:00,,7135000.0,-180911000.0,102973000.0,124895000.0,4301000.0,-371637000.0,,60633000.0,-47775000.0,-153512000.0,-119936000.0,-47775000.0,-153512000.0,-119936000.0,-316922000.0,148250000.0,148250000.0,-33884000.0,2092000.0,-69489000.0,5305000.0,-112070000.0,-80587000.0,-110500000.0,,108634000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q2TTM,2011-07-01,2012-06-30,,-580895000.0,9586000.0,-237523000.0,151134000.0,152635000.0,-20991000.0,-134861000.0,,1040734000.0,345645000.0,-661511000.0,315950000.0,345645000.0,-661511000.0,315950000.0,-20907000.0,276517000.0,276517000.0,2307000.0,-105295000.0,-99353000.0,9766000.0,-174822000.0,-139537000.0,-589794000.0,,333096000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q2,2012-04-01,2012-06-30,,,3030000.0,-68729000.0,59660000.0,38336000.0,-7321000.0,-73319000.0,,34108000.0,-3552000.0,-59152000.0,97290000.0,-3552000.0,-59152000.0,97290000.0,27265000.0,75599000.0,75599000.0,48303000.0,-7478000.0,2997000.0,5341000.0,-53560000.0,-30619000.0,-30182000.0,,22030000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 12:47:37+00:00,,5374000.0,-143350000.0,81320000.0,84793000.0,-737000.0,-393957000.0,,38566000.0,-26037000.0,-133547000.0,-201659000.0,-26037000.0,-133547000.0,-201659000.0,-361980000.0,105545000.0,105545000.0,-10256000.0,-4286000.0,-58695000.0,6842000.0,-78003000.0,-38705000.0,-60317000.0,,41856000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q1TTM,2011-04-01,2012-03-31,,-580895000.0,8046000.0,-210408000.0,146938000.0,139918000.0,-7893000.0,-198032000.0,,1924817000.0,728004000.0,-619971000.0,176152000.0,728004000.0,-619971000.0,176152000.0,276292000.0,275785000.0,275785000.0,-59380000.0,-103963000.0,-80540000.0,9815000.0,-176286000.0,-142444000.0,-1092850000.0,,360194000.0
CBRE Group Inc,CBRE,,1138118,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 13:34:28+00:00,,2344000.0,-74621000.0,21660000.0,46457000.0,6584000.0,-320638000.0,,4458000.0,-22485000.0,-74395000.0,-298949000.0,-22485000.0,-74395000.0,-298949000.0,-389245000.0,29946000.0,29946000.0,-58559000.0,3192000.0,-61692000.0,1501000.0,-24443000.0,-8086000.0,-30135000.0,,19826000.0
CBRE Group Inc,CBRE,,1138118,2013.0,Q3,2013-07-01,2013-09-30,,,1775000.0,-25749000.0,29663000.0,47524000.0,5580000.0,52686000.0,,54347000.0,-99655000.0,-38768000.0,149969000.0,-99655000.0,-38768000.0,149969000.0,17126000.0,94166000.0,94166000.0,-48767000.0,-26425000.0,11958000.0,2585000.0,-47005000.0,-39191000.0,-127577000.0,,35470000.0
CBRE Group Inc,CBRE,,1138118,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 15:23:43+00:00,,36499000.0,-137042000.0,96238000.0,138276000.0,-7934000.0,-92741000.0,,1927339000.0,-839644000.0,26262000.0,234640000.0,-839644000.0,26262000.0,234640000.0,-586676000.0,230255000.0,230255000.0,-83852000.0,-119056000.0,22134000.0,6203000.0,-152333000.0,-78743000.0,-2647927000.0,,235204000.0
CBRE Group Inc,CBRE,,1138118,2013.0,Q2,2013-04-01,2013-06-30,,,19115000.0,-57572000.0,46034000.0,44215000.0,-5917000.0,15337000.0,,532694000.0,-243324000.0,51479000.0,164557000.0,-243324000.0,51479000.0,164557000.0,-33205000.0,74234000.0,74234000.0,10009000.0,-38692000.0,7494000.0,1647000.0,-56618000.0,-30737000.0,-737326000.0,,131340000.0
CBRE Group Inc,CBRE,,1138118,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 17:06:49+00:00,,34724000.0,-111293000.0,66575000.0,90752000.0,-13514000.0,-145427000.0,,1872992000.0,-739989000.0,65030000.0,84671000.0,-739989000.0,65030000.0,84671000.0,-603802000.0,136089000.0,136089000.0,-35085000.0,-92631000.0,10176000.0,3618000.0,-105328000.0,-39552000.0,-2520350000.0,,199734000.0
CBRE Group Inc,CBRE,,1138118,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:08:00+00:00,,15609000.0,-53721000.0,20541000.0,46537000.0,-7597000.0,-160764000.0,,1340298000.0,-496665000.0,13551000.0,-79886000.0,-496665000.0,13551000.0,-79886000.0,-570597000.0,61855000.0,61855000.0,-45094000.0,-53939000.0,2682000.0,1971000.0,-48710000.0,-8815000.0,-1783024000.0,,68394000.0
CBRE Group Inc,CBRE,,1138118,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 12:54:02+00:00,,13155000.0,331257000.0,118749000.0,265101000.0,-29183000.0,8483000.0,,2313739000.0,-232069000.0,-151556000.0,661780000.0,-232069000.0,-151556000.0,661780000.0,248972000.0,513503000.0,513503000.0,-146627000.0,-48955000.0,30889000.0,8165000.0,-307080000.0,-171242000.0,-2496853000.0,,295877000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q4,2014-10-01,2014-12-31,,,1983000.0,65047000.0,38113000.0,69444000.0,-16500000.0,383602000.0,,310720000.0,-414226000.0,-37050000.0,593302000.0,-414226000.0,-37050000.0,593302000.0,125526000.0,205670000.0,205670000.0,-69137000.0,-2390000.0,26458000.0,1740000.0,-60409000.0,-78624000.0,-722556000.0,,75525000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q3,2014-07-01,2014-09-30,,,7527000.0,83895000.0,29422000.0,67159000.0,-17896000.0,118905000.0,,833453000.0,71434000.0,-112508000.0,292462000.0,71434000.0,-112508000.0,292462000.0,233492000.0,109692000.0,109692000.0,-12739000.0,-25836000.0,-9770000.0,1918000.0,-144844000.0,-39013000.0,-736183000.0,,81119000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 13:28:09+00:00,,11172000.0,266210000.0,80636000.0,195657000.0,-12683000.0,-375119000.0,,2003019000.0,182157000.0,-114506000.0,68478000.0,182157000.0,-114506000.0,68478000.0,123446000.0,307833000.0,307833000.0,-77490000.0,-46565000.0,4431000.0,6425000.0,-246671000.0,-92618000.0,-1774297000.0,,220352000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q2,2014-04-01,2014-06-30,,,1829000.0,280378000.0,21790000.0,63295000.0,3754000.0,-110219000.0,,549743000.0,-97605000.0,1498000.0,45982000.0,-97605000.0,1498000.0,45982000.0,-46371000.0,130199000.0,130199000.0,-42065000.0,-21165000.0,4590000.0,2943000.0,-64753000.0,-39952000.0,-626183000.0,,101613000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 14:56:50+00:00,,3645000.0,182315000.0,51214000.0,128498000.0,5213000.0,-494024000.0,,1169566000.0,110723000.0,-1998000.0,-223984000.0,110723000.0,-1998000.0,-223984000.0,-110046000.0,198141000.0,198141000.0,-64751000.0,-20729000.0,14201000.0,4507000.0,-101827000.0,-53605000.0,-1038114000.0,,139233000.0
CBRE Group Inc,CBRE,,1138118,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 15:16:46+00:00,,1816000.0,-98063000.0,29424000.0,65203000.0,1459000.0,-383805000.0,,619823000.0,208328000.0,-3496000.0,-269966000.0,208328000.0,-3496000.0,-269966000.0,-63675000.0,67942000.0,67942000.0,-22686000.0,436000.0,9611000.0,1564000.0,-37074000.0,-13653000.0,-411931000.0,,37620000.0
CBRE Group Inc,CBRE,,1138118,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 10:29:41+00:00,,12311000.0,285730000.0,88078000.0,314096000.0,-22967000.0,1186907000.0,,4159819000.0,789548000.0,-1618959000.0,651897000.0,789548000.0,-1618959000.0,651897000.0,-200481000.0,558877000.0,558877000.0,-1430505000.0,-62009000.0,-49012000.0,10211000.0,-1694264000.0,-139464000.0,-3308262000.0,,263781000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q4,2015-10-01,2015-12-31,,,2608000.0,75096000.0,7256000.0,98598000.0,-1806000.0,1573787000.0,,528433000.0,-420622000.0,12987000.0,509487000.0,-420622000.0,12987000.0,509487000.0,100046000.0,182595000.0,182595000.0,-1351273000.0,-5341000.0,-7148000.0,3172000.0,-88687000.0,-54140000.0,-943714000.0,,162962000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 12:24:49+00:00,,9703000.0,210634000.0,80822000.0,215498000.0,-21161000.0,-386880000.0,,3631386000.0,1210170000.0,-1631946000.0,142410000.0,1210170000.0,-1631946000.0,142410000.0,-300527000.0,376282000.0,376282000.0,-79232000.0,-56668000.0,-41864000.0,7039000.0,-1605577000.0,-85324000.0,-2364548000.0,,100819000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q3TTM,2014-10-01,2015-09-30,,,11686000.0,275681000.0,118935000.0,284942000.0,-37661000.0,-3278000.0,,3942106000.0,795944000.0,-1668996000.0,735712000.0,795944000.0,-1668996000.0,735712000.0,-175001000.0,581952000.0,581952000.0,-148369000.0,-59058000.0,-15406000.0,8779000.0,-1665986000.0,-163948000.0,-3087104000.0,,176344000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q3,2015-07-01,2015-09-30,,,2439000.0,62623000.0,37699000.0,75047000.0,-10196000.0,-21057000.0,,2295413000.0,1390639000.0,-1461109000.0,184601000.0,1390639000.0,-1461109000.0,184601000.0,103935000.0,149991000.0,149991000.0,-24446000.0,-24476000.0,-3186000.0,2627000.0,-1459359000.0,-34936000.0,-880298000.0,,36372000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 11:20:23+00:00,,7264000.0,148011000.0,43123000.0,140451000.0,-10965000.0,-365823000.0,,1335973000.0,-180469000.0,-170837000.0,-42191000.0,-180469000.0,-170837000.0,-42191000.0,-404462000.0,226291000.0,226291000.0,-54786000.0,-32192000.0,-38678000.0,4412000.0,-146218000.0,-50388000.0,-1484250000.0,,64447000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q2TTM,2014-07-01,2015-06-30,,,16774000.0,296953000.0,110658000.0,277054000.0,-45361000.0,136684000.0,,2480146000.0,-523261000.0,-320395000.0,843573000.0,-523261000.0,-320395000.0,843573000.0,-45444000.0,541653000.0,541653000.0,-136662000.0,-60418000.0,-21990000.0,8070000.0,-351471000.0,-168025000.0,-2942989000.0,,221091000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q2,2015-04-01,2015-06-30,,,2317000.0,91121000.0,5960000.0,70605000.0,3773000.0,-42657000.0,,571227000.0,-120034000.0,-64004000.0,137659000.0,-120034000.0,-64004000.0,137659000.0,-42606000.0,133153000.0,133153000.0,-28688000.0,-11136000.0,-7320000.0,2929000.0,-44154000.0,-31760000.0,-680125000.0,,19230000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 12:01:18+00:00,,4947000.0,56890000.0,37163000.0,69846000.0,-14738000.0,-323166000.0,,764746000.0,-60435000.0,-106833000.0,-179850000.0,-60435000.0,-106833000.0,-179850000.0,-361856000.0,93138000.0,93138000.0,-26098000.0,-21056000.0,-31358000.0,1483000.0,-102064000.0,-18628000.0,-804125000.0,,45217000.0
CBRE Group Inc,CBRE,,1138118,2015.0,Q1TTM,2014-04-01,2015-03-31,,,16286000.0,486210000.0,126488000.0,269744000.0,-45380000.0,69122000.0,,2458662000.0,-500832000.0,-254893000.0,751896000.0,-500832000.0,-254893000.0,751896000.0,-49209000.0,538699000.0,538699000.0,-150039000.0,-70447000.0,-10080000.0,8084000.0,-372070000.0,-176217000.0,-2889047000.0,,303474000.0
CBRE Group Inc,CBRE,,1138118,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 09:12:05+00:00,,10935000.0,294848000.0,125800000.0,366927000.0,-27539000.0,-762964000.0,,2934001000.0,-220677000.0,-150524000.0,616985000.0,-220677000.0,-150524000.0,616985000.0,218245000.0,585170000.0,585170000.0,412206000.0,-71382000.0,,4711000.0,-125554000.0,-191205000.0,-3083296000.0,,166235000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q4,2016-10-01,2016-12-31,,,2633000.0,69719000.0,7528000.0,96940000.0,-27131000.0,-138141000.0,,716617000.0,-219838000.0,-110903000.0,670174000.0,-219838000.0,-110903000.0,670174000.0,312302000.0,266232000.0,266232000.0,444604000.0,-25902000.0,1623000.0,-2094000.0,-4303000.0,-56848000.0,-910553000.0,,-51375000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 12:10:25+00:00,,8302000.0,225129000.0,118272000.0,269987000.0,-408000.0,-624823000.0,,2217384000.0,-839000.0,-39621000.0,-53189000.0,-839000.0,-39621000.0,-53189000.0,-94057000.0,318938000.0,318938000.0,-32398000.0,-45480000.0,-1623000.0,6805000.0,-121251000.0,-134357000.0,-2172743000.0,,217610000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q3TTM,2015-10-01,2016-09-30,,,10910000.0,300225000.0,125528000.0,368585000.0,-2214000.0,948964000.0,,2745817000.0,-421461000.0,-26634000.0,456298000.0,-421461000.0,-26634000.0,456298000.0,5989000.0,501533000.0,501533000.0,-1383671000.0,-50821000.0,-8771000.0,9977000.0,-209938000.0,-188497000.0,-3116457000.0,,380572000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q3,2016-07-01,2016-09-30,,,3098000.0,64776000.0,54852000.0,92725000.0,180000.0,784741000.0,,848069000.0,-142327000.0,-103000.0,156828000.0,-142327000.0,-103000.0,156828000.0,14578000.0,110853000.0,110853000.0,-836468000.0,-36130000.0,-1145000.0,1879000.0,-31367000.0,-55299000.0,-954266000.0,,87708000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 18:23:40+00:00,,5204000.0,160353000.0,63420000.0,177262000.0,-588000.0,-1409564000.0,,1369315000.0,141488000.0,-39518000.0,-210017000.0,141488000.0,-39518000.0,-210017000.0,-108635000.0,208085000.0,208085000.0,804070000.0,-9350000.0,-478000.0,4926000.0,-89884000.0,-79058000.0,-1218477000.0,,129902000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q2TTM,2015-07-01,2016-06-30,,,10251000.0,298072000.0,108375000.0,350907000.0,-12590000.0,143166000.0,,4193161000.0,1111505000.0,-1487640000.0,484071000.0,1111505000.0,-1487640000.0,484071000.0,95346000.0,540671000.0,540671000.0,-571649000.0,-39167000.0,-10812000.0,10725000.0,-1637930000.0,-168134000.0,-3042489000.0,,329236000.0
