company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q2,,2011-06-30,2011-08-05 16:06:38+00:00,2343000000.0,1533000000.0,-316000000.0,2123000000.0,4378000000.0,19049000000.0,,258000000.0,239000000.0,,323000000.0,3537000000.0,1277000000.0,17500000000.0,2594000000.0,3265000000.0,,252000000.0,2733000000.0,261000000.0,,,2583000000.0,1446000000.0,,,,,-672000000.0,5000000.0,30579000000.0,14508000000.0,10173000000.0,3106000000.0,14508000000.0,17102000000.0,13477000000.0,30579000000.0,2906000000.0,10371000000.0,,-3553000000.0
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q1,,2011-03-31,2011-05-06 14:55:48+00:00,2318000000.0,1588000000.0,-318000000.0,2065000000.0,4090000000.0,19000000000.0,,806000000.0,239000000.0,,325000000.0,3582000000.0,1199000000.0,17076000000.0,2290000000.0,3056000000.0,,311000000.0,2790000000.0,218000000.0,,,2461000000.0,1463000000.0,,,,1168000000.0,-1328000000.0,1170000000.0,31008000000.0,13801000000.0,11146000000.0,4751000000.0,13801000000.0,16091000000.0,14917000000.0,31008000000.0,2786000000.0,10166000000.0,,-3553000000.0
Freeport-McMoRan Inc,FCX,,831259,2012.0,FY,,2012-12-31,2014-02-27 16:35:39+00:00,2324000000.0,927000000.0,-506000000.0,2127000000.0,3705000000.0,19226000000.0,436000000.0,477000000.0,299000000.0,0.0,,3525000000.0,1504000000.0,20999000000.0,3768000000.0,3490000000.0,,266000000.0,3459000000.0,241000000.0,,,4144000000.0,1644000000.0,,,0.0,,2399000000.0,2000000.0,35440000000.0,17543000000.0,10297000000.0,3343000000.0,17543000000.0,21311000000.0,14129000000.0,35440000000.0,4144000000.0,10786000000.0,,-3576000000.0
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q3,,2012-09-30,2012-11-02 15:28:32+00:00,2531000000.0,1424000000.0,-439000000.0,2194000000.0,3727000000.0,19201000000.0,,59000000.0,299000000.0,,321000000.0,3521000000.0,1465000000.0,20294000000.0,3604000000.0,3378000000.0,1004000000.0,242000000.0,3322000000.0,259000000.0,,,2718000000.0,1531000000.0,,,,,1953000000.0,2000000.0,34517000000.0,17139000000.0,10180000000.0,3150000000.0,17139000000.0,20743000000.0,13774000000.0,34517000000.0,4043000000.0,10624000000.0,,-3576000000.0
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q2,,2012-06-30,2012-08-03 15:01:44+00:00,2364000000.0,1052000000.0,-448000000.0,2235000000.0,4508000000.0,19175000000.0,,48000000.0,299000000.0,,324000000.0,3519000000.0,1377000000.0,19613000000.0,3312000000.0,3550000000.0,860000000.0,263000000.0,2976000000.0,227000000.0,,,2716000000.0,1553000000.0,,,,,1426000000.0,4000000.0,33689000000.0,16578000000.0,10176000000.0,2942000000.0,16578000000.0,19890000000.0,13799000000.0,33689000000.0,3900000000.0,10857000000.0,,-3575000000.0
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q1,,2012-03-31,2012-05-04 17:46:16+00:00,2140000000.0,1165000000.0,-453000000.0,2170000000.0,4496000000.0,19150000000.0,,229000000.0,298000000.0,,326000000.0,3517000000.0,1450000000.0,18986000000.0,3164000000.0,3413000000.0,727000000.0,272000000.0,2869000000.0,253000000.0,,,2614000000.0,1582000000.0,,,,,1013000000.0,4000000.0,32905000000.0,16135000000.0,10252000000.0,2924000000.0,16135000000.0,19299000000.0,13606000000.0,32905000000.0,3667000000.0,10682000000.0,,-3575000000.0
Freeport-McMoRan Inc,FCX,,831259,2013.0,FY,,2013-12-31,2015-02-27 14:06:45+00:00,3708000000.0,1728000000.0,-405000000.0,3259000000.0,1985000000.0,22278000000.0,695000000.0,184000000.0,333000000.0,1916000000.0,,20394000000.0,1730000000.0,24042000000.0,4297000000.0,7410000000.0,,139000000.0,3695000000.0,236000000.0,,,27543000000.0,1690000000.0,,,716000000.0,,2742000000.0,312000000.0,63473000000.0,20934000000.0,9972000000.0,4773000000.0,20934000000.0,25231000000.0,37526000000.0,63473000000.0,29459000000.0,32753000000.0,,-3681000000.0
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q3,,2013-09-30,2013-11-06 16:30:16+00:00,3698000000.0,1749000000.0,-484000000.0,3077000000.0,2219000000.0,22209000000.0,,141000000.0,332000000.0,1932000000.0,,21053000000.0,1762000000.0,46647000000.0,4149000000.0,6922000000.0,,480000000.0,3396000000.0,257000000.0,,,4413000000.0,1774000000.0,,,720000000.0,,2361000000.0,70000000.0,62598000000.0,20405000000.0,9606000000.0,4498000000.0,20405000000.0,24554000000.0,37324000000.0,62598000000.0,6345000000.0,32826000000.0,,-3681000000.0
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q2,,2013-06-30,2013-08-08 17:39:22+00:00,3771000000.0,1244000000.0,-495000000.0,3106000000.0,3294000000.0,22189000000.0,,114000000.0,1368000000.0,1904000000.0,,21142000000.0,1725000000.0,46214000000.0,3989000000.0,6840000000.0,,635000000.0,3680000000.0,284000000.0,,,4461000000.0,1810000000.0,,,782000000.0,,1865000000.0,73000000.0,63157000000.0,19878000000.0,10578000000.0,5610000000.0,19878000000.0,23867000000.0,38508000000.0,63157000000.0,6365000000.0,32898000000.0,,-3681000000.0
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q1,,2013-03-31,2013-05-06 14:00:56+00:00,2892000000.0,1082000000.0,-500000000.0,2130000000.0,9595000000.0,19270000000.0,,125000000.0,,,,10088000000.0,1575000000.0,21689000000.0,3909000000.0,3580000000.0,,687000000.0,3644000000.0,254000000.0,,,4316000000.0,1666000000.0,,,,,2750000000.0,4000000.0,42588000000.0,17940000000.0,16583000000.0,3275000000.0,17940000000.0,21849000000.0,20739000000.0,42588000000.0,4316000000.0,17464000000.0,,-3580000000.0
Freeport-McMoRan Inc,FCX,,831259,2014.0,FY,,2014-12-31,2015-11-06 15:33:04+00:00,3653000000.0,953000000.0,-544000000.0,3647000000.0,464000000.0,22398000000.0,,410000000.0,335000000.0,,,18371000000.0,1886000000.0,26220000000.0,4187000000.0,6398000000.0,,1610000000.0,4132000000.0,296000000.0,,,23409000000.0,1861000000.0,,,751000000.0,,128000000.0,478000000.0,58674000000.0,18287000000.0,9045000000.0,5172000000.0,18287000000.0,22474000000.0,35449000000.0,58674000000.0,23409000000.0,30277000000.0,,-3695000000.0
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q3,,2014-09-30,2014-11-07 15:47:07+00:00,3784000000.0,1514000000.0,-394000000.0,3654000000.0,658000000.0,22365000000.0,,153000000.0,334000000.0,1717000000.0,,17975000000.0,1943000000.0,48641000000.0,4375000000.0,7559000000.0,,793000000.0,4123000000.0,310000000.0,,,4587000000.0,1730000000.0,,,749000000.0,,3306000000.0,1762000000.0,63976000000.0,21591000000.0,9031000000.0,6343000000.0,21591000000.0,25966000000.0,37261000000.0,63976000000.0,6304000000.0,30918000000.0,,-3686000000.0
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q2,,2014-06-30,2014-08-08 18:52:42+00:00,3950000000.0,1838000000.0,-401000000.0,3294000000.0,1458000000.0,22338000000.0,,240000000.0,334000000.0,1717000000.0,,17512000000.0,1825000000.0,47233000000.0,4335000000.0,7451000000.0,,920000000.0,4213000000.0,250000000.0,,,4805000000.0,1782000000.0,,,745000000.0,,3081000000.0,2784000000.0,64009000000.0,21332000000.0,10254000000.0,7558000000.0,21332000000.0,25667000000.0,37597000000.0,64009000000.0,6522000000.0,30039000000.0,,-3686000000.0
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q1,,2014-03-31,2014-05-09 16:37:08+00:00,3543000000.0,1511000000.0,-402000000.0,3276000000.0,1342000000.0,22309000000.0,,162000000.0,333000000.0,1916000000.0,,19759000000.0,1744000000.0,48066000000.0,4333000000.0,7504000000.0,,866000000.0,3967000000.0,254000000.0,,,4431000000.0,1695000000.0,,,743000000.0,,2926000000.0,1091000000.0,63843000000.0,21150000000.0,9430000000.0,5383000000.0,21150000000.0,25483000000.0,37617000000.0,63843000000.0,6347000000.0,32234000000.0,,-3683000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,FY,,2015-12-31,2017-02-24 13:07:11+00:00,3232000000.0,797000000.0,-503000000.0,3714000000.0,177000000.0,24420000000.0,1332000000.0,23000000.0,,,,19675000000.0,4075000000.0,23986000000.0,4216000000.0,3567000000.0,,,161000000.0,272000000.0,920000000.0,131000000.0,10743000000.0,1641000000.0,4400000000.0,865000000.0,764000000.0,,-12387000000.0,649000000.0,46577000000.0,7828000000.0,7462000000.0,4307000000.0,7828000000.0,12044000000.0,33769000000.0,46577000000.0,15143000000.0,29462000000.0,,-3702000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q3,,2015-09-30,2015-11-06 15:33:04+00:00,3445000000.0,626000000.0,-509000000.0,3708000000.0,338000000.0,23462000000.0,,75000000.0,65000000.0,,,19792000000.0,2071000000.0,27355000000.0,4259000000.0,4363000000.0,,1276000000.0,3844000000.0,336000000.0,,,14873000000.0,1727000000.0,,,761000000.0,,-8305000000.0,906000000.0,50383000000.0,10946000000.0,8155000000.0,4827000000.0,10946000000.0,15205000000.0,34417000000.0,50383000000.0,14873000000.0,29590000000.0,,-3702000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q2,,2015-06-30,2015-08-10 06:03:33+00:00,3376000000.0,949000000.0,-523000000.0,3716000000.0,466000000.0,22447000000.0,,67000000.0,175000000.0,,,20111000000.0,2014000000.0,27095000000.0,4250000000.0,4870000000.0,,1323000000.0,3945000000.0,330000000.0,,,18216000000.0,1760000000.0,,,757000000.0,,-4417000000.0,791000000.0,54008000000.0,13805000000.0,8697000000.0,4739000000.0,13805000000.0,18055000000.0,35196000000.0,54008000000.0,18216000000.0,30457000000.0,,-3702000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q1,,2015-03-31,2015-05-08 14:15:38+00:00,3111000000.0,995000000.0,-532000000.0,3678000000.0,549000000.0,22424000000.0,,364000000.0,60000000.0,,,19754000000.0,1919000000.0,26595000000.0,4238000000.0,5625000000.0,,1401000000.0,3990000000.0,317000000.0,,,20616000000.0,1812000000.0,,,755000000.0,,-2398000000.0,558000000.0,56065000000.0,15793000000.0,8854000000.0,4410000000.0,15793000000.0,20031000000.0,35279000000.0,56065000000.0,20616000000.0,30869000000.0,,-3701000000.0
Freeport-McMoRan Inc,FCX,,831259,2016.0,FY,,2016-12-31,2018-02-20 17:05:25+00:00,2393000000.0,1126000000.0,-548000000.0,3487000000.0,4245000000.0,26847000000.0,879000000.0,66000000.0,,,,14795000000.0,3642000000.0,23219000000.0,3206000000.0,3768000000.0,,,199000000.0,369000000.0,344000000.0,205000000.0,3737000000.0,1745000000.0,,,,,-16540000000.0,1232000000.0,37317000000.0,6051000000.0,10435000000.0,4265000000.0,6051000000.0,9257000000.0,28060000000.0,37317000000.0,3737000000.0,23795000000.0,,-3708000000.0
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q3,,2016-09-30,2016-11-09 17:04:21+00:00,2347000000.0,788000000.0,-476000000.0,3725000000.0,1108000000.0,25750000000.0,865000000.0,161000000.0,,,,18180000000.0,1348000000.0,23415000000.0,4334000000.0,3549000000.0,,97000000.0,2636000000.0,357000000.0,4663000000.0,821000000.0,6480000000.0,1618000000.0,0.0,0.0,774000000.0,,-16832000000.0,802000000.0,41400000000.0,4732000000.0,11505000000.0,4488000000.0,4732000000.0,9066000000.0,31560000000.0,41400000000.0,6480000000.0,27072000000.0,,-3710000000.0
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q2,,2016-06-30,2016-08-05 16:11:07+00:00,2569000000.0,694000000.0,-488000000.0,3697000000.0,352000000.0,25250000000.0,916000000.0,55000000.0,,,,18549000000.0,1338000000.0,23609000000.0,4316000000.0,3758000000.0,,102000000.0,2632000000.0,322000000.0,4666000000.0,824000000.0,6987000000.0,1662000000.0,0.0,0.0,771000000.0,,-17049000000.0,770000000.0,41296000000.0,4003000000.0,10700000000.0,4540000000.0,4003000000.0,8319000000.0,32206000000.0,41296000000.0,6987000000.0,27666000000.0,,-3710000000.0
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q1,,2016-03-31,2016-05-10 08:58:08+00:00,2987000000.0,837000000.0,-503000000.0,3762000000.0,331000000.0,24471000000.0,1182000000.0,30000000.0,,,,19638000000.0,1714000000.0,27376000000.0,4278000000.0,4442000000.0,,122000000.0,3047000000.0,270000000.0,,,8055000000.0,1659000000.0,,,767000000.0,,-16570000000.0,1139000000.0,42664000000.0,3692000000.0,7233000000.0,4426000000.0,3692000000.0,7970000000.0,33927000000.0,42664000000.0,8055000000.0,29501000000.0,,-3706000000.0
Freeport-McMoRan Inc,FCX,,831259,2017.0,FY,,2017-12-31,2019-02-15 14:25:42+00:00,2497000000.0,1322000000.0,-487000000.0,3602000000.0,4526000000.0,26909000000.0,343000000.0,583000000.0,0.0,,,11815000000.0,2745000000.0,22994000000.0,3319000000.0,3663000000.0,,,1690000000.0,420000000.0,,,3682000000.0,2012000000.0,,,,,-14722000000.0,1414000000.0,37302000000.0,7977000000.0,10626000000.0,4914000000.0,7977000000.0,11296000000.0,26006000000.0,37302000000.0,3682000000.0,21092000000.0,,-3723000000.0
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q3,,2017-09-30,2017-11-07 14:10:42+00:00,2098000000.0,1024000000.0,-443000000.0,3498000000.0,4957000000.0,26901000000.0,522000000.0,464000000.0,,,,12567000000.0,3857000000.0,22914000000.0,3257000000.0,3771000000.0,,,241000000.0,419000000.0,549000000.0,321000000.0,3263000000.0,1744000000.0,,,,,-15763000000.0,2215000000.0,37327000000.0,6973000000.0,11150000000.0,5517000000.0,6973000000.0,10230000000.0,27097000000.0,37327000000.0,3263000000.0,21580000000.0,,-3722000000.0
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q2,,2017-06-30,2017-08-04 14:12:24+00:00,1880000000.0,802000000.0,-456000000.0,3512000000.0,4667000000.0,26892000000.0,632000000.0,196000000.0,,,,13138000000.0,3642000000.0,23067000000.0,3320000000.0,3870000000.0,,,211000000.0,379000000.0,463000000.0,273000000.0,3559000000.0,1586000000.0,,,,,-16043000000.0,2216000000.0,37043000000.0,6673000000.0,10417000000.0,4944000000.0,6673000000.0,9993000000.0,27050000000.0,37043000000.0,3559000000.0,22106000000.0,,-3720000000.0
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q1,,2017-03-31,2017-05-05 15:39:56+00:00,1780000000.0,734000000.0,-537000000.0,3507000000.0,4001000000.0,26883000000.0,665000000.0,190000000.0,,,,13135000000.0,3763000000.0,23174000000.0,3269000000.0,3786000000.0,,,196000000.0,388000000.0,408000000.0,256000000.0,3635000000.0,1719000000.0,,,,,-16311000000.0,2228000000.0,36576000000.0,6318000000.0,9767000000.0,4842000000.0,6318000000.0,9587000000.0,26989000000.0,36576000000.0,3635000000.0,22147000000.0,,-3717000000.0
Freeport-McMoRan Inc,FCX,,831259,2018.0,FY,,2018-12-31,2020-02-14 15:59:58+00:00,2625000000.0,829000000.0,-605000000.0,3609000000.0,4217000000.0,26171000000.0,493000000.0,165000000.0,73000000.0,,,11124000000.0,2725000000.0,28010000000.0,8094000000.0,4032000000.0,,,2200000000.0,449000000.0,,,3742000000.0,2230000000.0,,,,,-12041000000.0,17000000.0,42216000000.0,9798000000.0,10464000000.0,3329000000.0,9798000000.0,17892000000.0,24324000000.0,42216000000.0,3742000000.0,20995000000.0,,-3727000000.0
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q3,,2018-09-30,2018-11-09 13:23:12+00:00,2396000000.0,1064000000.0,-532000000.0,3564000000.0,4556000000.0,26761000000.0,226000000.0,645000000.0,73000000.0,,,11123000000.0,2878000000.0,23013000000.0,3477000000.0,3839000000.0,,,1571000000.0,460000000.0,626000000.0,273000000.0,3815000000.0,1918000000.0,,,,,-12526000000.0,4000000.0,37749000000.0,9977000000.0,10921000000.0,3851000000.0,9977000000.0,13454000000.0,24295000000.0,37749000000.0,3815000000.0,20444000000.0,,-3726000000.0
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q2,,2018-06-30,2018-08-08 15:15:21+00:00,2420000000.0,1077000000.0,-464000000.0,3631000000.0,3859000000.0,26825000000.0,225000000.0,569000000.0,73000000.0,,,11123000000.0,4176000000.0,22923000000.0,3368000000.0,3702000000.0,,,381000000.0,380000000.0,625000000.0,353000000.0,3762000000.0,1931000000.0,,,,,-13161000000.0,4000000.0,37028000000.0,9474000000.0,10343000000.0,3799000000.0,9474000000.0,12842000000.0,24186000000.0,37028000000.0,3762000000.0,20387000000.0,,-3726000000.0
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q1,,2018-03-31,2018-05-04 14:10:02+00:00,2209000000.0,1222000000.0,-475000000.0,3630000000.0,3702000000.0,26887000000.0,222000000.0,749000000.0,72000000.0,,,11123000000.0,3885000000.0,22792000000.0,3270000000.0,3642000000.0,,,367000000.0,396000000.0,708000000.0,435000000.0,3739000000.0,1972000000.0,,,,,-14030000000.0,483000000.0,36637000000.0,8656000000.0,10106000000.0,4344000000.0,8656000000.0,11926000000.0,24711000000.0,36637000000.0,3739000000.0,20367000000.0,,-3726000000.0
Freeport-McMoRan Inc,FCX,,831259,2019.0,FY,,2019-12-31,2020-05-07 16:50:25+00:00,2576000000.0,741000000.0,-676000000.0,3630000000.0,2020000000.0,25988000000.0,426000000.0,119000000.0,73000000.0,,,9821000000.0,2792000000.0,29584000000.0,8150000000.0,4210000000.0,,,1936000000.0,436000000.0,,,3310000000.0,2491000000.0,,,,,-12280000000.0,5000000.0,40809000000.0,9298000000.0,7915000000.0,3209000000.0,9298000000.0,17448000000.0,23361000000.0,40809000000.0,3310000000.0,20152000000.0,,-3734000000.0
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q3,,2019-09-30,2019-11-06 17:26:01+00:00,2755000000.0,731000000.0,-570000000.0,3558000000.0,2247000000.0,26038000000.0,263000000.0,61000000.0,73000000.0,,,9915000000.0,2921000000.0,29330000000.0,8098000000.0,4245000000.0,,,2185000000.0,488000000.0,,,3266000000.0,2302000000.0,,,,,-12289000000.0,4000000.0,40943000000.0,9444000000.0,8347000000.0,3381000000.0,9444000000.0,17542000000.0,23401000000.0,40943000000.0,3266000000.0,20020000000.0,,-3735000000.0
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q2,,2019-06-30,2019-08-06 17:07:55+00:00,2721000000.0,725000000.0,-582000000.0,3617000000.0,2623000000.0,26107000000.0,245000000.0,63000000.0,73000000.0,,,9912000000.0,2986000000.0,28841000000.0,8108000000.0,4055000000.0,,,2151000000.0,425000000.0,,,3515000000.0,2399000000.0,,,,,-12082000000.0,4000000.0,41086000000.0,9709000000.0,8730000000.0,3286000000.0,9709000000.0,17817000000.0,23269000000.0,41086000000.0,3515000000.0,19983000000.0,,-3734000000.0
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q1,,2019-03-31,2019-05-07 17:26:20+00:00,2599000000.0,781000000.0,-594000000.0,3632000000.0,2833000000.0,26121000000.0,410000000.0,150000000.0,73000000.0,,,9902000000.0,2969000000.0,28497000000.0,8058000000.0,4067000000.0,,,2052000000.0,422000000.0,,,3517000000.0,2370000000.0,,,,,-12010000000.0,3000000.0,41059000000.0,9783000000.0,9045000000.0,3247000000.0,9783000000.0,17841000000.0,23218000000.0,41059000000.0,3517000000.0,19971000000.0,,-3734000000.0
Freeport-McMoRan Inc,FCX,,831259,2020.0,Q1,,2020-03-31,2020-05-07 16:50:25+00:00,2465000000.0,515000000.0,-668000000.0,3758000000.0,1602000000.0,26033000000.0,591000000.0,128000000.0,0.0,,,9829000000.0,2720000000.0,29899000000.0,8108000000.0,4087000000.0,,,1929000000.0,305000000.0,,,2963000000.0,2439000000.0,,,,,-12771000000.0,245000000.0,40219000000.0,8855000000.0,7357000000.0,3143000000.0,8855000000.0,16963000000.0,23256000000.0,40219000000.0,2963000000.0,20113000000.0,,-3739000000.0
