company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Freeport-McMoRan Inc,FCX,,831259,2009.0,Q2TTM,2008-07-01,2009-06-30,,,2270000000.0,,-5236000000.0,740000000.0,458000000.0,,-866000000.0,-2105000000.0,2630000000.0,-866000000.0,-2105000000.0,2642000000.0,-329000000.0,-12220000000.0,-12220000000.0,17816000000.0,223000000.0,287000000.0,-1117000000.0,,-2439000000.0,-670000000.0,-500000000.0,,47000000.0
Freeport-McMoRan Inc,FCX,,831259,2009.0,Q2,2009-04-01,2009-06-30,,,256000000.0,,28000000.0,,54000000.0,,-100000000.0,-379000000.0,1154000000.0,-100000000.0,-379000000.0,1154000000.0,675000000.0,812000000.0,812000000.0,58000000.0,29000000.0,-4000000.0,-123000000.0,,-375000000.0,-60000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 17:30:43+00:00,,488000000.0,,-794000000.0,740000000.0,155000000.0,,446000000.0,-895000000.0,896000000.0,446000000.0,-895000000.0,896000000.0,447000000.0,1019000000.0,1019000000.0,183000000.0,22000000.0,-1000000.0,-183000000.0,,-894000000.0,-288000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:28:09+00:00,,232000000.0,,-822000000.0,740000000.0,101000000.0,,546000000.0,-516000000.0,-258000000.0,546000000.0,-516000000.0,-258000000.0,-228000000.0,207000000.0,207000000.0,125000000.0,-7000000.0,3000000.0,-60000000.0,,-519000000.0,-228000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q4,2010-10-01,2010-12-31,,,248000000.0,,-146000000.0,,18000000.0,,-1025000000.0,-1012000000.0,2055000000.0,-1025000000.0,-1012000000.0,2055000000.0,18000000.0,1964000000.0,1964000000.0,-11000000.0,102000000.0,23000000.0,-1099000000.0,-500000000.0,-535000000.0,-46000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:05:01+00:00,,1036000000.0,,-480000000.0,,70000000.0,,-3322000000.0,-1869000000.0,6273000000.0,-3322000000.0,-1869000000.0,6273000000.0,1082000000.0,5544000000.0,5544000000.0,173000000.0,128000000.0,43000000.0,-1796000000.0,-500000000.0,-1412000000.0,-1724000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q3TTM,2009-10-01,2010-09-30,,,1062000000.0,,-425000000.0,,75000000.0,,-3002000000.0,-1312000000.0,5765000000.0,-3002000000.0,-1312000000.0,5765000000.0,1451000000.0,4892000000.0,4892000000.0,236000000.0,45000000.0,14000000.0,-1131000000.0,,-1326000000.0,-1991000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q3,2010-07-01,2010-09-30,,,268000000.0,,-517000000.0,,17000000.0,,-320000000.0,-338000000.0,1336000000.0,-320000000.0,-338000000.0,1336000000.0,678000000.0,1533000000.0,1533000000.0,52000000.0,13000000.0,12000000.0,-327000000.0,,-350000000.0,-23000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 15:49:38+00:00,,788000000.0,,-334000000.0,,52000000.0,,-2297000000.0,-857000000.0,4218000000.0,-2297000000.0,-857000000.0,4218000000.0,1064000000.0,3580000000.0,3580000000.0,184000000.0,26000000.0,20000000.0,-697000000.0,,-877000000.0,-1678000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q2TTM,2009-07-01,2010-06-30,,,1046000000.0,,543000000.0,,210000000.0,,-3435000000.0,-1225000000.0,6383000000.0,-3435000000.0,-1225000000.0,6383000000.0,1723000000.0,4562000000.0,4562000000.0,232000000.0,57000000.0,-5000000.0,-951000000.0,,-1220000000.0,-2751000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q2,2010-04-01,2010-06-30,,,249000000.0,,-104000000.0,,14000000.0,,-1484000000.0,-290000000.0,1064000000.0,-1484000000.0,-290000000.0,1064000000.0,-710000000.0,832000000.0,832000000.0,87000000.0,11000000.0,6000000.0,-180000000.0,,-296000000.0,-1329000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 16:06:38+00:00,,520000000.0,,183000000.0,,35000000.0,,-1977000000.0,-519000000.0,2882000000.0,-1977000000.0,-519000000.0,2882000000.0,386000000.0,2047000000.0,2047000000.0,132000000.0,13000000.0,8000000.0,-370000000.0,,-527000000.0,-1655000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q1TTM,2009-04-01,2010-03-31,,,1053000000.0,,675000000.0,,250000000.0,,-2051000000.0,-1314000000.0,6473000000.0,-2051000000.0,-1314000000.0,6473000000.0,3108000000.0,4542000000.0,4542000000.0,203000000.0,75000000.0,-15000000.0,-894000000.0,,-1299000000.0,-1482000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:55:48+00:00,,271000000.0,,287000000.0,,21000000.0,,-493000000.0,-229000000.0,1818000000.0,-493000000.0,-229000000.0,1818000000.0,1096000000.0,1215000000.0,1215000000.0,45000000.0,2000000.0,2000000.0,-190000000.0,,-231000000.0,-326000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q4,2011-10-01,2011-12-31,,,266000000.0,,-436000000.0,,11000000.0,,-242000000.0,-810000000.0,746000000.0,-242000000.0,-810000000.0,746000000.0,-306000000.0,866000000.0,866000000.0,50000000.0,36000000.0,-25000000.0,-278000000.0,,-785000000.0,-11000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:35:39+00:00,0.0,1022000000.0,,-372000000.0,,48000000.0,,-3001000000.0,-2535000000.0,6620000000.0,-3001000000.0,-2535000000.0,6620000000.0,1084000000.0,5747000000.0,5747000000.0,223000000.0,88000000.0,-1000000.0,-1814000000.0,,-2534000000.0,-1323000000.0,,0.0,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1004000000.0,,-82000000.0,,55000000.0,,-3784000000.0,-2737000000.0,7929000000.0,-3784000000.0,-2737000000.0,7929000000.0,1408000000.0,6845000000.0,6845000000.0,162000000.0,154000000.0,47000000.0,-2635000000.0,-500000000.0,-2284000000.0,-1358000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q3,2011-07-01,2011-09-30,,,257000000.0,,239000000.0,,14000000.0,,-373000000.0,-712000000.0,1835000000.0,-373000000.0,-712000000.0,1835000000.0,750000000.0,1294000000.0,1294000000.0,45000000.0,20000000.0,5000000.0,-392000000.0,,-717000000.0,-15000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 15:28:32+00:00,,756000000.0,,64000000.0,,37000000.0,,-2759000000.0,-1725000000.0,5874000000.0,-2759000000.0,-1725000000.0,5874000000.0,1390000000.0,4881000000.0,4881000000.0,173000000.0,52000000.0,24000000.0,-1536000000.0,,-1749000000.0,-1312000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1015000000.0,,-838000000.0,,58000000.0,,-3731000000.0,-2363000000.0,7430000000.0,-3731000000.0,-2363000000.0,7430000000.0,1336000000.0,7084000000.0,7084000000.0,169000000.0,147000000.0,54000000.0,-2570000000.0,-500000000.0,-1917000000.0,-1366000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q2,2011-04-01,2011-06-30,,,267000000.0,,-439000000.0,,14000000.0,,-884000000.0,-508000000.0,1680000000.0,-884000000.0,-508000000.0,1680000000.0,288000000.0,1726000000.0,1726000000.0,126000000.0,1150000000.0,19000000.0,-773000000.0,,-527000000.0,-1275000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 15:01:44+00:00,,499000000.0,,-175000000.0,,23000000.0,,-2386000000.0,-1013000000.0,4039000000.0,-2386000000.0,-1013000000.0,4039000000.0,640000000.0,3587000000.0,3587000000.0,128000000.0,32000000.0,19000000.0,-1144000000.0,,-1032000000.0,-1297000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q1TTM,2010-04-01,2011-03-31,,,997000000.0,,-503000000.0,,58000000.0,,-4331000000.0,-2145000000.0,6814000000.0,-4331000000.0,-2145000000.0,6814000000.0,338000000.0,6190000000.0,6190000000.0,130000000.0,-992000000.0,41000000.0,-1977000000.0,-500000000.0,-1686000000.0,-1420000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:46:16+00:00,,232000000.0,,264000000.0,,9000000.0,,-1502000000.0,-505000000.0,2359000000.0,-1502000000.0,-505000000.0,2359000000.0,352000000.0,1861000000.0,1861000000.0,2000000.0,-1118000000.0,0.0,-371000000.0,,-505000000.0,-22000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q4,2012-10-01,2012-12-31,,,323000000.0,,114000000.0,,6000000.0,,-361000000.0,-926000000.0,1265000000.0,-361000000.0,-926000000.0,1265000000.0,-22000000.0,945000000.0,945000000.0,-117000000.0,-12000000.0,50000000.0,-334000000.0,,-976000000.0,15000000.0,-36000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 14:06:45+00:00,0.0,1179000000.0,0.0,-1429000000.0,,3029000000.0,,-1428000000.0,-3463000000.0,3774000000.0,-1428000000.0,-3463000000.0,3774000000.0,-1117000000.0,3980000000.0,3980000000.0,44000000.0,7000000.0,31000000.0,-1242000000.0,,-3494000000.0,-3186000000.0,-36000000.0,0.0,0.0
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1122000000.0,,-1979000000.0,,3034000000.0,,-1309000000.0,-3347000000.0,3255000000.0,-1309000000.0,-3347000000.0,3255000000.0,-1401000000.0,3901000000.0,3901000000.0,211000000.0,55000000.0,-44000000.0,-1186000000.0,,-3303000000.0,-3212000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q3,2012-07-01,2012-09-30,,,298000000.0,,-837000000.0,,7000000.0,,-321000000.0,-986000000.0,526000000.0,-321000000.0,-986000000.0,526000000.0,-781000000.0,1140000000.0,1140000000.0,-75000000.0,15000000.0,-15000000.0,-335000000.0,,-971000000.0,-8000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 16:30:16+00:00,0.0,856000000.0,,-1543000000.0,,3023000000.0,,-1067000000.0,-2537000000.0,2509000000.0,-1067000000.0,-2537000000.0,2509000000.0,-1095000000.0,3035000000.0,3035000000.0,161000000.0,19000000.0,-19000000.0,-908000000.0,,-2518000000.0,-3201000000.0,,0.0,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q2TTM,2011-07-01,2012-06-30,,,1081000000.0,,-903000000.0,,3041000000.0,,-1361000000.0,-3073000000.0,4564000000.0,-1361000000.0,-3073000000.0,4564000000.0,130000000.0,4055000000.0,4055000000.0,331000000.0,60000000.0,-24000000.0,-1243000000.0,,-3049000000.0,-3219000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q2,2012-04-01,2012-06-30,,,291000000.0,,-49000000.0,,12000000.0,,-333000000.0,-837000000.0,1182000000.0,-333000000.0,-837000000.0,1182000000.0,12000000.0,894000000.0,894000000.0,46000000.0,1000000.0,3000000.0,-334000000.0,,-840000000.0,-12000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 17:39:22+00:00,0.0,558000000.0,,-706000000.0,,3016000000.0,,-746000000.0,-1551000000.0,1983000000.0,-746000000.0,-1551000000.0,1983000000.0,-314000000.0,1895000000.0,1895000000.0,236000000.0,4000000.0,-4000000.0,-573000000.0,,-1547000000.0,-3193000000.0,,0.0,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q1TTM,2011-04-01,2012-03-31,,,1057000000.0,,-1293000000.0,,3043000000.0,,-1912000000.0,-2744000000.0,5062000000.0,-1912000000.0,-2744000000.0,5062000000.0,406000000.0,4887000000.0,4887000000.0,411000000.0,1209000000.0,-8000000.0,-1682000000.0,,-2736000000.0,-4482000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 14:00:56+00:00,0.0,267000000.0,,-657000000.0,,3004000000.0,,-413000000.0,-714000000.0,801000000.0,-413000000.0,-714000000.0,801000000.0,-326000000.0,1001000000.0,1001000000.0,190000000.0,3000000.0,-7000000.0,-239000000.0,,-707000000.0,-3181000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q4,2013-10-01,2013-12-31,,,1019000000.0,,131000000.0,,272000000.0,,-810000000.0,-1820000000.0,2396000000.0,-810000000.0,-1820000000.0,2396000000.0,-234000000.0,959000000.0,959000000.0,287000000.0,2000000.0,-157000000.0,-423000000.0,,-1663000000.0,-660000000.0,,-1000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 14:06:45+00:00,-5441000000.0,2797000000.0,0.0,-440000000.0,,11501000000.0,,3049000000.0,-10908000000.0,6139000000.0,3049000000.0,-10908000000.0,6139000000.0,-1720000000.0,3441000000.0,3441000000.0,341000000.0,-98000000.0,-181000000.0,-2537000000.0,,-5286000000.0,-5476000000.0,-113000000.0,-228000000.0,0.0
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q3TTM,2012-10-01,2013-09-30,,-5441000000.0,2101000000.0,,-457000000.0,,11235000000.0,,3498000000.0,-10014000000.0,5008000000.0,3498000000.0,-10014000000.0,5008000000.0,-1508000000.0,3427000000.0,3427000000.0,-63000000.0,-112000000.0,26000000.0,-2448000000.0,,-4599000000.0,-4801000000.0,-149000000.0,-227000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q3,2013-07-01,2013-09-30,,-27000000.0,919000000.0,,-144000000.0,,208000000.0,,-1521000000.0,-1432000000.0,1878000000.0,-1521000000.0,-1432000000.0,1878000000.0,-1075000000.0,1048000000.0,1048000000.0,55000000.0,2000000.0,240000000.0,-1429000000.0,,-1645000000.0,-164000000.0,-113000000.0,-25000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 15:47:07+00:00,-5441000000.0,1778000000.0,0.0,-571000000.0,,11229000000.0,,3859000000.0,-9088000000.0,3743000000.0,3859000000.0,-9088000000.0,3743000000.0,-1486000000.0,2482000000.0,2482000000.0,54000000.0,-100000000.0,-24000000.0,-2114000000.0,,-3623000000.0,-4816000000.0,-113000000.0,-227000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q2TTM,2012-07-01,2013-06-30,,-5414000000.0,1480000000.0,,-1150000000.0,,11034000000.0,,4698000000.0,-9568000000.0,3656000000.0,4698000000.0,-9568000000.0,3656000000.0,-1214000000.0,3519000000.0,3519000000.0,-193000000.0,-99000000.0,-229000000.0,-1354000000.0,,-3925000000.0,-4645000000.0,-36000000.0,-202000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q2,2013-04-01,2013-06-30,,-5093000000.0,530000000.0,,-21000000.0,,4406000000.0,,-791000000.0,-6544000000.0,1034000000.0,-791000000.0,-6544000000.0,1034000000.0,-6301000000.0,610000000.0,610000000.0,-85000000.0,-101000000.0,-278000000.0,-353000000.0,,-1173000000.0,-4541000000.0,,-202000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 18:52:42+00:00,-5414000000.0,859000000.0,0.0,-427000000.0,,11021000000.0,,5380000000.0,-7656000000.0,1865000000.0,5380000000.0,-7656000000.0,1865000000.0,-411000000.0,1434000000.0,1434000000.0,-1000000.0,-102000000.0,-264000000.0,-685000000.0,,-1978000000.0,-4652000000.0,,-202000000.0,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q1TTM,2012-04-01,2013-03-31,,-321000000.0,1241000000.0,,-1178000000.0,,6640000000.0,,5156000000.0,-3861000000.0,3804000000.0,5156000000.0,-3861000000.0,3804000000.0,5099000000.0,3803000000.0,3803000000.0,-62000000.0,3000000.0,52000000.0,-1335000000.0,,-3592000000.0,-116000000.0,-36000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:37:08+00:00,-321000000.0,329000000.0,,-406000000.0,,6615000000.0,,6171000000.0,-1112000000.0,831000000.0,6171000000.0,-1112000000.0,831000000.0,5890000000.0,824000000.0,824000000.0,84000000.0,-1000000.0,14000000.0,-332000000.0,,-805000000.0,-111000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:07:11+00:00,,3863000000.0,4619000000.0,-1801000000.0,0.0,8710000000.0,,-3351000000.0,-3801000000.0,5631000000.0,-3351000000.0,-3801000000.0,5631000000.0,-1521000000.0,-745000000.0,-745000000.0,4314000000.0,9000000.0,221000000.0,-1305000000.0,,-8641000000.0,-10341000000.0,,-424000000.0,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q4,2014-10-01,2014-12-31,,,939000000.0,1648000000.0,-1133000000.0,,5364000000.0,,-1155000000.0,-157000000.0,1118000000.0,-1155000000.0,-157000000.0,1118000000.0,-194000000.0,-2735000000.0,-2735000000.0,4047000000.0,2000000.0,,39000000.0,,-1805000000.0,-6145000000.0,9000000.0,-424000000.0,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q3TTM,2013-10-01,2014-09-30,,,3943000000.0,2971000000.0,-537000000.0,,3618000000.0,,-3006000000.0,-5464000000.0,6909000000.0,-3006000000.0,-5464000000.0,6909000000.0,-1561000000.0,2949000000.0,2949000000.0,554000000.0,9000000.0,64000000.0,-1767000000.0,,-8499000000.0,-4856000000.0,-9000000.0,-1000000.0,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q3,2014-07-01,2014-09-30,,,945000000.0,-38000000.0,126000000.0,,2098000000.0,,-923000000.0,-1803000000.0,1926000000.0,-923000000.0,-1803000000.0,1926000000.0,-800000000.0,704000000.0,704000000.0,151000000.0,4000000.0,584000000.0,-441000000.0,,-2349000000.0,-2585000000.0,1000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 15:33:04+00:00,,2924000000.0,2971000000.0,-668000000.0,0.0,3346000000.0,,-2196000000.0,-3644000000.0,4513000000.0,-2196000000.0,-3644000000.0,4513000000.0,-1327000000.0,1990000000.0,1990000000.0,267000000.0,7000000.0,221000000.0,-1344000000.0,,-6836000000.0,-4196000000.0,-9000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q2TTM,2013-07-01,2014-06-30,,-27000000.0,3917000000.0,3009000000.0,-807000000.0,,1728000000.0,,-3604000000.0,-5093000000.0,6861000000.0,-3604000000.0,-5093000000.0,6861000000.0,-1836000000.0,3293000000.0,3293000000.0,458000000.0,7000000.0,-280000000.0,-2755000000.0,,-7795000000.0,-2435000000.0,-123000000.0,-26000000.0,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q2,2014-04-01,2014-06-30,,,1013000000.0,3009000000.0,-352000000.0,,99000000.0,,-1034000000.0,-236000000.0,1386000000.0,-1034000000.0,-236000000.0,1386000000.0,116000000.0,660000000.0,660000000.0,65000000.0,,-370000000.0,-500000000.0,,-2875000000.0,-624000000.0,-9000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 06:03:33+00:00,,1979000000.0,3009000000.0,-794000000.0,,1248000000.0,,-1273000000.0,-1841000000.0,2587000000.0,-1273000000.0,-1841000000.0,2587000000.0,-527000000.0,1286000000.0,1286000000.0,116000000.0,3000000.0,-363000000.0,-903000000.0,,-4487000000.0,-1611000000.0,-10000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q1TTM,2013-04-01,2014-03-31,,-5120000000.0,3434000000.0,,-476000000.0,,6035000000.0,,-3361000000.0,-11401000000.0,6509000000.0,-3361000000.0,-11401000000.0,6509000000.0,-8253000000.0,3243000000.0,3243000000.0,308000000.0,-94000000.0,-188000000.0,-2608000000.0,,-6093000000.0,-6352000000.0,-114000000.0,-228000000.0,
Freeport-McMoRan Inc,FCX,,831259,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 14:15:38+00:00,,966000000.0,,-442000000.0,,1149000000.0,,-239000000.0,-1605000000.0,1201000000.0,-239000000.0,-1605000000.0,1201000000.0,-643000000.0,626000000.0,626000000.0,51000000.0,3000000.0,7000000.0,-403000000.0,,-1612000000.0,-987000000.0,-1000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 17:04:21+00:00,,2717000000.0,,-1727000000.0,999000000.0,6552000000.0,,2207000000.0,-4941000000.0,2608000000.0,2207000000.0,-4941000000.0,2608000000.0,-126000000.0,-7995000000.0,-7995000000.0,9613000000.0,-8000000.0,-37000000.0,-636000000.0,,-5055000000.0,-4693000000.0,-7000000.0,,151000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q3TTM,2014-10-01,2015-09-30,,,3656000000.0,1648000000.0,-2860000000.0,999000000.0,11916000000.0,,1052000000.0,-5098000000.0,3726000000.0,1052000000.0,-5098000000.0,3726000000.0,-320000000.0,-10730000000.0,-10730000000.0,13660000000.0,-6000000.0,-37000000.0,-597000000.0,,-6860000000.0,-10838000000.0,2000000.0,-424000000.0,151000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q3,2015-07-01,2015-09-30,,,888000000.0,,-82000000.0,999000000.0,2130000000.0,,599000000.0,-1549000000.0,822000000.0,599000000.0,-1549000000.0,822000000.0,-128000000.0,-3790000000.0,-3790000000.0,3806000000.0,-1000000.0,-23000000.0,-196000000.0,,-1527000000.0,-2333000000.0,,,1000000.0
