company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q3,2013-03-03,2013-06-01,2014-07-10 16:55:46+00:00,1.05,1.05,0.26,1.05,68698000.0,120938000.0,120938000.0,120938000.0,1681048000.0,2573506000.0,7196000.0,,0.0,704038000.0,1681048000.0,892458000.0,6071000.0,91000.0,704038000.0,188420000.0,1216000.0,189636000.0,2573506000.0,115200000.0,114977000.0,115478000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2YTD,2012-08-26,2013-03-02,,1.9,1.9,0.42,1.9,123597000.0,220424000.0,220424000.0,220424000.0,3521841000.0,5315685000.0,13788000.0,,,1449898000.0,3521841000.0,1793844000.0,13897000.0,184000.0,1449898000.0,343946000.0,75000.0,344021000.0,5315685000.0,115800000.0,115455000.0,115920000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2TTM,2012-02-26,2013-03-02,,3.67,3.67,0.81,3.65,238721000.0,425895000.0,425895000.0,425895000.0,6600947000.0,10039767000.0,26972000.0,11500000.0,,2764495000.0,6600947000.0,3438820000.0,25850000.0,669000.0,2775995000.0,662825000.0,1791000.0,664616000.0,10039767000.0,115800000.0,115455000.0,115920000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q2,2012-11-25,2013-03-02,2014-04-10 15:45:47+00:00,1.21,1.21,0.21,1.21,77592000.0,140145000.0,140145000.0,140145000.0,1926947000.0,2893997000.0,7426000.0,,,750073000.0,1926947000.0,967050000.0,6775000.0,109000.0,750073000.0,216977000.0,760000.0,217737000.0,2893997000.0,115800000.0,115455000.0,115920000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q1TTM,2011-11-27,2012-11-24,,3.62,3.62,0.81,3.59,239621000.0,422169000.0,422169000.0,422169000.0,6275237000.0,9604406000.0,25327000.0,11500000.0,,2656474000.0,6275237000.0,3329169000.0,25500000.0,768000.0,2667974000.0,661195000.0,595000.0,661790000.0,9604406000.0,116300000.0,115521000.0,116197000.0
Family Dollar Stores Inc ,FDO,,34408,2013.0,Q1,2012-08-26,2012-11-24,2014-01-09 16:52:45+00:00,0.69,0.69,0.21,0.69,46005000.0,80279000.0,80279000.0,80279000.0,1594894000.0,2421688000.0,6362000.0,,,699825000.0,1594894000.0,826794000.0,7122000.0,75000.0,699825000.0,126969000.0,-685000.0,126284000.0,2421688000.0,116300000.0,115521000.0,116197000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q4,2014-06-01,2014-08-30,,0.3,0.3,0.31,0.3,5670000.0,34460000.0,34460000.0,34460000.0,1742313000.0,2614054000.0,7816000.0,,75062000.0,756611000.0,1742313000.0,871741000.0,7782000.0,28000.0,831673000.0,40068000.0,62000.0,40130000.0,2614054000.0,114300000.0,114035000.0,114421000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,FY,2013-09-01,2014-08-30,2014-10-29 16:35:39+00:00,2.49,2.49,1.14,2.49,138251000.0,284503000.0,284503000.0,284503000.0,6946115000.0,10489330000.0,31150000.0,0.0,99544000.0,3022219000.0,6946115000.0,3543215000.0,30038000.0,190000.0,3121763000.0,421452000.0,1302000.0,422754000.0,10489330000.0,114300000.0,114035000.0,114421000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3YTD,2013-09-01,2014-05-31,,2.19,2.19,0.83,2.19,132581000.0,250043000.0,250043000.0,250043000.0,5203802000.0,7875276000.0,23334000.0,,24482000.0,2265608000.0,5203802000.0,2671474000.0,22256000.0,162000.0,2290090000.0,381384000.0,1240000.0,382624000.0,7875276000.0,114300000.0,113829000.0,114150000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3TTM,2013-06-02,2014-05-31,,3.09,3.09,1.09,3.07,187408000.0,352256000.0,352256000.0,352256000.0,6837625000.0,10377542000.0,30556000.0,,24482000.0,2978460000.0,6837625000.0,3539917000.0,28176000.0,309000.0,3002942000.0,536975000.0,2689000.0,539664000.0,10377542000.0,114300000.0,113829000.0,114150000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q3,2014-03-02,2014-05-31,2015-07-01 17:01:00+00:00,0.71,0.71,0.31,0.71,40160000.0,81147000.0,81147000.0,81147000.0,1746625000.0,2658964000.0,8400000.0,,24482000.0,767049000.0,1746625000.0,912339000.0,7959000.0,58000.0,791531000.0,120808000.0,499000.0,121307000.0,2658964000.0,114300000.0,113829000.0,114150000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2YTD,2013-09-01,2014-03-01,,1.48,1.48,0.52,1.48,92421000.0,168896000.0,168896000.0,168896000.0,3457177000.0,5216312000.0,14934000.0,,,1498559000.0,3457177000.0,1759135000.0,14297000.0,104000.0,1498559000.0,260576000.0,741000.0,261317000.0,5216312000.0,113600000.0,113788000.0,114141000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2TTM,2013-03-03,2014-03-01,,3.43,3.43,1.04,3.41,215946000.0,392047000.0,392047000.0,392047000.0,6772048000.0,10292084000.0,29352000.0,,,2915449000.0,6772048000.0,3520036000.0,26288000.0,342000.0,2915449000.0,604587000.0,3406000.0,607993000.0,10292084000.0,113600000.0,113788000.0,114141000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q2,2013-12-01,2014-03-01,2015-04-08 09:26:13+00:00,0.8,0.8,0.26,0.8,49588000.0,90869000.0,90869000.0,90869000.0,1814327000.0,2716621000.0,7528000.0,,0.0,762037000.0,1814327000.0,902294000.0,7374000.0,46000.0,762037000.0,140257000.0,200000.0,140457000.0,2716621000.0,113600000.0,113788000.0,114141000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q1TTM,2012-11-25,2013-11-30,,3.84,3.84,0.99,3.82,243950000.0,441323000.0,441323000.0,441323000.0,6884668000.0,10469460000.0,29250000.0,,,2903485000.0,6884668000.0,3584792000.0,25689000.0,405000.0,2903485000.0,681307000.0,3966000.0,685273000.0,10469460000.0,114700000.0,114581000.0,115084000.0
Family Dollar Stores Inc ,FDO,,34408,2014.0,Q1,2013-09-01,2013-11-30,2015-01-08 16:26:17+00:00,0.68,0.68,0.26,0.68,42833000.0,78027000.0,78027000.0,78027000.0,1642850000.0,2499691000.0,7406000.0,,0.0,736522000.0,1642850000.0,856841000.0,6923000.0,58000.0,736522000.0,120319000.0,541000.0,120860000.0,2499691000.0,114700000.0,114581000.0,115084000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3YTD,2014-08-31,2015-05-30,,1.73,1.73,0.31,1.73,119206000.0,198026000.0,198026000.0,198026000.0,5355667000.0,8082866000.0,24409000.0,,21781000.0,2390926000.0,5355667000.0,2727199000.0,21812000.0,143000.0,2412707000.0,314492000.0,2740000.0,317232000.0,8082866000.0,114200000.0,114511000.0,114755000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3TTM,2014-06-01,2015-05-30,,2.03,2.03,0.62,2.03,124876000.0,232486000.0,232486000.0,232486000.0,7097980000.0,10696920000.0,32225000.0,,96843000.0,3147537000.0,7097980000.0,3598940000.0,29594000.0,171000.0,3244380000.0,354560000.0,2802000.0,357362000.0,10696920000.0,114200000.0,114511000.0,114755000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q3,2015-03-01,2015-05-30,2015-07-01 17:01:00+00:00,0.7,0.7,0.0,0.7,48060000.0,79943000.0,79943000.0,79943000.0,1785011000.0,2728176000.0,8470000.0,,4690000.0,812190000.0,1785011000.0,943165000.0,6795000.0,43000.0,816880000.0,126285000.0,1718000.0,128003000.0,2728176000.0,114200000.0,114511000.0,114755000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2YTD,2014-08-31,2015-02-28,,1.03,1.03,0.31,1.03,71146000.0,118083000.0,118083000.0,118083000.0,3570656000.0,5354690000.0,15939000.0,,17091000.0,1578736000.0,3570656000.0,1784034000.0,15017000.0,100000.0,1595827000.0,188207000.0,1022000.0,189229000.0,5354690000.0,114500000.0,114468000.0,114680000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2TTM,2014-03-02,2015-02-28,,2.04,2.04,0.93,2.04,116976000.0,233690000.0,233690000.0,233690000.0,7059594000.0,10627708000.0,32155000.0,,116635000.0,3102396000.0,7059594000.0,3568114000.0,30758000.0,186000.0,3219031000.0,349083000.0,1583000.0,350666000.0,10627708000.0,114500000.0,114468000.0,114680000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q2,2014-11-30,2015-02-28,2015-04-08 09:26:13+00:00,0.67,0.67,0.0,0.67,41530000.0,76706000.0,76706000.0,76706000.0,1867181000.0,2798268000.0,7975000.0,,8230000.0,805309000.0,1867181000.0,931087000.0,7357000.0,70000.0,813539000.0,117548000.0,688000.0,118236000.0,2798268000.0,114500000.0,114468000.0,114680000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q1TTM,2013-12-01,2014-11-29,,2.17,2.17,1.19,2.17,125034000.0,247853000.0,247853000.0,247853000.0,7006740000.0,10546061000.0,31708000.0,,108405000.0,3059124000.0,7006740000.0,3539321000.0,30775000.0,162000.0,3167529000.0,371792000.0,1095000.0,372887000.0,10546061000.0,114900000.0,114157000.0,114475000.0
Family Dollar Stores Inc ,FDO,,34408,2015.0,Q1,2014-08-31,2014-11-29,2015-01-08 16:26:17+00:00,0.36,0.36,0.31,0.36,29616000.0,41377000.0,41377000.0,41377000.0,1703475000.0,2556422000.0,7964000.0,,8861000.0,773427000.0,1703475000.0,852947000.0,7660000.0,30000.0,782288000.0,70659000.0,334000.0,70993000.0,2556422000.0,114900000.0,114157000.0,114475000.0
