company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2009.0,FY,2009-01-01,2009-12-31,2012-03-05 13:49:00+00:00,-309200000.0,,,1553800000.0,88100000.0,4900000.0,-196300000.0,193000000.0,,-244400000.0,-429400000.0,999600000.0,-244400000.0,-429400000.0,999600000.0,330700000.0,-1014600000.0,-1014600000.0,656700000.0,21800000.0,-16800000.0,-10000000.0,,-199100000.0,-449200000.0,,,7600000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2010.0,Q4,2010-10-01,2010-12-31,,-161600000.0,,,389500000.0,,-7500000.0,-67500000.0,,51700000.0,-63300000.0,-88900000.0,227200000.0,-63300000.0,-88900000.0,227200000.0,67500000.0,-129900000.0,-129900000.0,35100000.0,22600000.0,119800000.0,152700000.0,,-52600000.0,-77000000.0,-213300000.0,,5500000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2010.0,FY,2010-01-01,2010-12-31,2012-03-05 13:49:00+00:00,-164200000.0,,,1526000000.0,21200000.0,300000.0,-287400000.0,,75100000.0,-653300000.0,-329200000.0,754700000.0,-653300000.0,-329200000.0,754700000.0,-227500000.0,-846900000.0,-846900000.0,363000000.0,-2500000.0,18400000.0,-231000000.0,,-210100000.0,-281600000.0,-213300000.0,,5500000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2010.0,Q3,2010-07-01,2010-09-30,,-400000.0,,,382700000.0,,17400000.0,-80600000.0,,15100000.0,-163100000.0,-99900000.0,103900000.0,-163100000.0,-99900000.0,103900000.0,-141700000.0,-386400000.0,-386400000.0,188200000.0,-24300000.0,-37400000.0,-68800000.0,,-62100000.0,-85100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 17:02:45+00:00,-2600000.0,,,1136500000.0,21200000.0,7800000.0,-219900000.0,,23400000.0,-590000000.0,-240300000.0,527500000.0,-590000000.0,-240300000.0,527500000.0,-295000000.0,-717000000.0,-717000000.0,327900000.0,-25100000.0,-101400000.0,-383700000.0,,-157500000.0,-204600000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-11 18:40:51+00:00,-2200000.0,,,753800000.0,21200000.0,-9600000.0,-139300000.0,,8300000.0,-426900000.0,-140400000.0,423600000.0,-426900000.0,-140400000.0,423600000.0,-153300000.0,-330600000.0,-330600000.0,139700000.0,-800000.0,-64000000.0,-314900000.0,,-95400000.0,-119500000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q4,2011-10-01,2011-12-31,,-362700000.0,,,339900000.0,,100000.0,313700000.0,,,-226700000.0,-266800000.0,576700000.0,-226700000.0,-266800000.0,576700000.0,83300000.0,-13600000.0,-13600000.0,-63300000.0,46400000.0,138000000.0,-99500000.0,,-59200000.0,-173600000.0,,,17100000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,FY,2011-01-01,2011-12-31,2014-03-10 10:09:27+00:00,-382600000.0,,,1344200000.0,4900000.0,-16300000.0,157500000.0,800000.0,,-564500000.0,-558600000.0,1115600000.0,-564500000.0,-558600000.0,1115600000.0,-23800000.0,-336100000.0,-336100000.0,-50000000.0,13700000.0,4900000.0,-327500000.0,,-202900000.0,-251500000.0,,,17100000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q3TTM,2010-10-01,2011-09-30,,-181500000.0,,,1393800000.0,4900000.0,-23900000.0,-223700000.0,800000.0,51700000.0,-401100000.0,-380700000.0,766100000.0,-401100000.0,-380700000.0,766100000.0,-39600000.0,-452400000.0,-452400000.0,48400000.0,-10100000.0,-13300000.0,-75300000.0,,-196300000.0,-154900000.0,-213300000.0,,5500000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q3,2011-07-01,2011-09-30,,-6600000.0,,,279300000.0,3200000.0,-19000000.0,-321200000.0,800000.0,,-28800000.0,-65400000.0,-95900000.0,-28800000.0,-65400000.0,-95900000.0,-209100000.0,-9800000.0,-9800000.0,-44200000.0,,-30100000.0,-96800000.0,,-31900000.0,67200000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-08 17:02:45+00:00,-19900000.0,,,1004300000.0,4900000.0,-16400000.0,-156200000.0,800000.0,,-337800000.0,-291800000.0,538900000.0,-337800000.0,-291800000.0,538900000.0,-107100000.0,-322500000.0,-322500000.0,13300000.0,-32700000.0,-133100000.0,-228000000.0,,-143700000.0,-77900000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q2TTM,2010-07-01,2011-06-30,,-175300000.0,,,1497200000.0,1700000.0,12500000.0,16900000.0,,66800000.0,-535400000.0,-415200000.0,965900000.0,-535400000.0,-415200000.0,965900000.0,27800000.0,-829000000.0,-829000000.0,280800000.0,-34400000.0,-20600000.0,-47300000.0,,-226500000.0,-307200000.0,-213300000.0,,5500000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q2,2011-04-01,2011-06-30,,39300000.0,,,357900000.0,1700000.0,-1500000.0,266800000.0,,,-130300000.0,-118600000.0,526400000.0,-130300000.0,-118600000.0,526400000.0,276000000.0,-128200000.0,-128200000.0,29900000.0,-36900000.0,-104400000.0,-65100000.0,,-55200000.0,-28300000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-11 18:40:51+00:00,-13300000.0,,,725000000.0,1700000.0,2600000.0,165000000.0,,,-309000000.0,-226400000.0,634800000.0,-309000000.0,-226400000.0,634800000.0,102000000.0,-312700000.0,-312700000.0,57500000.0,-32700000.0,-103000000.0,-131200000.0,,-111800000.0,-145100000.0,,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2011.0,Q1,2011-01-01,2011-03-31,2012-05-14 16:05:25+00:00,-52600000.0,,,367100000.0,,4100000.0,-101800000.0,,,-178700000.0,-107800000.0,108400000.0,-178700000.0,-107800000.0,108400000.0,-174000000.0,-184500000.0,-184500000.0,27600000.0,4200000.0,1400000.0,-66100000.0,,-56600000.0,-116800000.0,,,
