date,intraperiod,frequency,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume
2010-12-30,False,daily,10.77,10.77,10.44,10.6,8100.0,10.77,10.77,10.44,10.6,8100.0
2010-12-28,False,daily,10.75,10.75,10.75,10.75,310.0,10.75,10.75,10.75,10.75,310.0
2010-12-20,False,daily,10.71,10.71,10.71,10.71,1000.0,10.71,10.71,10.71,10.71,1000.0
2010-12-17,False,daily,10.44,10.67,10.41,10.67,14000.0,10.44,10.67,10.41,10.67,14000.0
2010-12-15,False,daily,10.62,10.64,10.45,10.64,22700.0,10.62,10.64,10.45,10.64,22700.0
2010-12-14,False,daily,10.65,10.77,10.62,10.77,18100.0,10.65,10.77,10.62,10.77,18100.0
2010-12-10,False,daily,10.63,10.63,10.63,10.63,290.0,10.63,10.63,10.63,10.63,290.0
2010-12-08,False,daily,10.62,10.64,10.6,10.6,5150.0,10.62,10.64,10.6,10.6,5150.0
2010-12-07,False,daily,10.56,10.56,10.56,10.56,1600.0,10.56,10.56,10.56,10.56,1600.0
2010-12-06,False,daily,10.46,10.46,10.46,10.46,250.0,10.46,10.46,10.46,10.46,250.0
2010-12-02,False,daily,10.48,10.48,10.45,10.45,2600.0,10.48,10.48,10.45,10.45,2600.0
2010-12-01,False,daily,10.45,10.45,10.45,10.45,1500.0,10.45,10.45,10.45,10.45,1500.0
2010-11-29,False,daily,10.33,10.33,10.33,10.33,2200.0,10.33,10.33,10.33,10.33,2200.0
2010-11-23,False,daily,10.24,10.24,10.24,10.24,7500.0,10.24,10.24,10.24,10.24,7500.0
2010-11-22,False,daily,10.23,10.23,10.23,10.23,400.0,10.23,10.23,10.23,10.23,400.0
2010-11-18,False,daily,10.28,10.28,10.28,10.28,1600.0,10.28,10.28,10.28,10.28,1600.0
2010-11-17,False,daily,10.23,10.23,10.23,10.23,1100.0,10.23,10.23,10.23,10.23,1100.0
2010-11-12,False,daily,10.31,10.31,10.31,10.31,175.0,10.31,10.31,10.31,10.31,175.0
2010-11-11,False,daily,10.38,10.38,10.36,10.38,7425.0,10.38,10.38,10.36,10.38,7425.0
2010-11-04,False,daily,10.41,10.41,10.41,10.41,1195.0,10.41,10.41,10.41,10.41,1195.0
2010-10-26,False,daily,10.3,10.3,10.3,10.3,3075.0,10.3,10.3,10.3,10.3,3075.0
2010-10-21,False,daily,10.16,10.16,10.16,10.16,2700.0,10.16,10.16,10.16,10.16,2700.0
2010-10-15,False,daily,10.08,10.115,10.08,10.115,3700.0,10.08,10.115,10.08,10.115,3700.0
2010-10-08,False,daily,10.08,10.08,10.08,10.08,9900.0,10.08,10.08,10.08,10.08,9900.0
2010-10-06,False,daily,10.05,10.05,10.05,10.05,800.0,10.05,10.05,10.05,10.05,800.0
2010-10-05,False,daily,10.03,10.03,10.03,10.03,2000.0,10.03,10.03,10.03,10.03,2000.0
2010-09-23,False,daily,9.85,9.85,9.85,9.85,5000.0,9.85,9.85,9.85,9.85,5000.0
2010-09-22,False,daily,9.9,9.9,9.88,9.88,3098.0,9.9,9.9,9.88,9.88,3098.0
2010-09-20,False,daily,10.04,10.04,10.04,10.04,500.0,10.04,10.04,10.04,10.04,500.0
2010-09-17,False,daily,9.96,9.96,9.96,9.96,13500.0,9.96,9.96,9.96,9.96,13500.0
2010-09-15,False,daily,9.93,9.93,9.8609,9.8609,3165.0,9.93,9.93,9.8609,9.8609,3165.0
2010-08-26,False,daily,9.36,9.36,9.36,9.36,535.0,9.36,9.36,9.36,9.36,535.0
2010-08-23,False,daily,9.51,9.543,9.47,9.47,5532.0,9.51,9.543,9.47,9.47,5532.0
2010-08-20,False,daily,9.49,9.49,9.49,9.49,450.0,9.49,9.49,9.49,9.49,450.0
2010-08-11,False,daily,9.74,9.74,9.74,9.74,9000.0,9.74,9.74,9.74,9.74,9000.0
2011-09-28,False,daily,11.38,11.38,11.38,11.38,130.0,11.38,11.38,11.38,11.38,130.0
2011-09-27,False,daily,11.43,11.43,11.43,11.43,100.0,11.43,11.43,11.43,11.43,100.0
2011-09-26,False,daily,10.96,11.0,10.96,11.0,4600.0,10.96,11.0,10.96,11.0,4600.0
2011-09-23,False,daily,11.0,11.0,10.8,10.86,1900.0,11.0,11.0,10.8,10.86,1900.0
2011-09-22,False,daily,10.84,10.96,10.84,10.95,3300.0,10.84,10.96,10.84,10.95,3300.0
2011-09-21,False,daily,11.65,11.65,11.58,11.58,3760.0,11.65,11.65,11.58,11.58,3760.0
2011-09-20,False,daily,11.59,11.75,11.59,11.75,2900.0,11.59,11.75,11.59,11.75,2900.0
2011-09-19,False,daily,11.4,11.52,11.4,11.52,3100.0,11.4,11.52,11.4,11.52,3100.0
2011-09-16,False,daily,11.51,11.55,11.51,11.52,35635.0,11.51,11.55,11.51,11.52,35635.0
2011-09-15,False,daily,11.39,11.52,11.39,11.52,18980.0,11.39,11.52,11.39,11.52,18980.0
2011-09-14,False,daily,11.17,11.39,11.17,11.33,10000.0,11.17,11.39,11.17,11.33,10000.0
2011-09-13,False,daily,11.02,11.1,11.02,11.099,1100.0,11.02,11.1,11.02,11.099,1100.0
2011-09-12,False,daily,10.95,10.95,10.9,10.9,5600.0,10.95,10.95,10.9,10.9,5600.0
2011-09-09,False,daily,11.02,11.02,10.9,11.0,9300.0,11.02,11.02,10.9,11.0,9300.0
2011-09-08,False,daily,11.3,11.3,11.3,11.3,200.0,11.3,11.3,11.3,11.3,200.0
2011-09-07,False,daily,11.1,11.24,11.1,11.24,15350.0,11.1,11.24,11.1,11.24,15350.0
2011-09-06,False,daily,10.77,10.98,10.77,10.98,10350.0,10.77,10.98,10.77,10.98,10350.0
2011-09-02,False,daily,11.16,11.16,11.16,11.16,200.0,11.16,11.16,11.16,11.16,200.0
2011-09-01,False,daily,11.44,11.44,11.36,11.36,2009.0,11.44,11.44,11.36,11.36,2009.0
2011-08-31,False,daily,11.44,11.44,11.44,11.44,3700.0,11.44,11.44,11.44,11.44,3700.0
2011-08-30,False,daily,11.44,11.44,11.44,11.44,400.0,11.44,11.44,11.44,11.44,400.0
2011-08-29,False,daily,11.28,11.28,11.28,11.28,100.0,11.28,11.28,11.28,11.28,100.0
2011-08-25,False,daily,11.1,11.2,11.1,11.2,200.0,11.1,11.2,11.1,11.2,200.0
2011-08-24,False,daily,10.91,10.91,10.79,10.9,22200.0,10.91,10.91,10.79,10.9,22200.0
2011-08-23,False,daily,10.7,11.08,10.7,10.76,11000.0,10.7,11.08,10.7,10.76,11000.0
2011-08-19,False,daily,10.55,10.55,10.47,10.47,14091.0,10.55,10.55,10.47,10.47,14091.0
2011-08-18,False,daily,10.76,10.76,10.52,10.52,4300.0,10.76,10.76,10.52,10.52,4300.0
2011-08-17,False,daily,11.11,11.15,11.05,11.15,3713.0,11.11,11.15,11.05,11.15,3713.0
2011-08-16,False,daily,11.04,11.04,11.04,11.04,150.0,11.04,11.04,11.04,11.04,150.0
2011-08-15,False,daily,11.1,11.14,11.05,11.07,1220.0,11.1,11.14,11.05,11.07,1220.0
2011-08-12,False,daily,11.0,11.0,10.91,10.91,1649.0,11.0,11.0,10.91,10.91,1649.0
2011-08-10,False,daily,10.6,10.75,10.5,10.5,57100.0,10.6,10.75,10.5,10.5,57100.0
2011-08-09,False,daily,10.53,10.8,10.53,10.8,35050.0,10.53,10.8,10.53,10.8,35050.0
2011-08-08,False,daily,10.8,10.84,10.6,10.6,24567.0,10.8,10.84,10.6,10.6,24567.0
2011-08-05,False,daily,11.24,11.24,10.98,11.17,31430.0,11.24,11.24,10.98,11.17,31430.0
2011-08-04,False,daily,11.45,11.45,11.39,11.39,20400.0,11.45,11.45,11.39,11.39,20400.0
2011-08-03,False,daily,11.55,11.55,11.55,11.55,100.0,11.55,11.55,11.55,11.55,100.0
2011-08-02,False,daily,11.55,11.55,11.55,11.55,2051.0,11.55,11.55,11.55,11.55,2051.0
2011-08-01,False,daily,11.5,11.6,11.5,11.6,274.0,11.5,11.6,11.5,11.6,274.0
2011-07-29,False,daily,11.59,11.59,11.55,11.55,1875.0,11.59,11.59,11.55,11.55,1875.0
2011-07-28,False,daily,11.59,11.6,11.59,11.59,4780.0,11.59,11.6,11.59,11.59,4780.0
2011-07-27,False,daily,11.64,11.64,11.59,11.59,4500.0,11.64,11.64,11.59,11.59,4500.0
2011-07-26,False,daily,11.68,11.68,11.66,11.66,5000.0,11.68,11.68,11.66,11.66,5000.0
2011-07-21,False,daily,11.7,11.7,11.7,11.7,320.0,11.7,11.7,11.7,11.7,320.0
2011-07-19,False,daily,11.59,11.61,11.59,11.61,17500.0,11.59,11.61,11.59,11.61,17500.0
2011-07-18,False,daily,11.56,11.56,11.56,11.56,180.0,11.56,11.56,11.56,11.56,180.0
2011-07-14,False,daily,11.57,11.57,11.57,11.57,2000.0,11.57,11.57,11.57,11.57,2000.0
2011-07-12,False,daily,11.58,11.6,11.58,11.6,7020.0,11.58,11.6,11.58,11.6,7020.0
2011-07-11,False,daily,11.6,11.6,11.6,11.6,12200.0,11.6,11.6,11.6,11.6,12200.0
2011-07-08,False,daily,11.63,11.63,11.63,11.63,1000.0,11.63,11.63,11.63,11.63,1000.0
2011-07-06,False,daily,11.65,11.65,11.64,11.64,3000.0,11.65,11.65,11.64,11.64,3000.0
2011-07-05,False,daily,11.66,11.66,11.65,11.65,2500.0,11.66,11.66,11.65,11.65,2500.0
