date,intraperiod,frequency,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume
2018-12-31,False,daily,4.51,4.85,4.51,4.7,306331.0,4.51,4.85,4.51,4.7,306331.0
2018-12-28,False,daily,4.71,4.89,4.46,4.64,273921.0,4.71,4.89,4.46,4.64,273921.0
2018-12-27,False,daily,4.35,4.98,4.35,4.71,214678.0,4.35,4.98,4.35,4.71,214678.0
2018-12-26,False,daily,4.54,4.619,4.16,4.35,306810.0,4.54,4.619,4.16,4.35,306810.0
2018-12-24,False,daily,4.5,4.94,4.5,4.56,57264.0,4.5,4.94,4.5,4.56,57264.0
2018-12-21,False,daily,4.75,4.75,4.25,4.61,239848.0,4.75,4.75,4.25,4.61,239848.0
2018-12-20,False,daily,5.07,5.115,4.57,4.75,191330.0,5.07,5.115,4.57,4.75,191330.0
2018-12-19,False,daily,5.139,5.49,5.0,5.05,111397.0,5.139,5.49,5.0,5.05,111397.0
2018-12-18,False,daily,5.4,5.51,5.1,5.16,103741.0,5.4,5.51,5.1,5.16,103741.0
2018-12-17,False,daily,5.44,5.9,5.28,5.35,123407.0,5.44,5.9,5.28,5.35,123407.0
2018-12-14,False,daily,5.12,5.49,5.09,5.27,94335.0,5.12,5.49,5.09,5.27,94335.0
2018-12-13,False,daily,5.14,5.2556,4.98,5.13,58720.0,5.14,5.2556,4.98,5.13,58720.0
2018-12-12,False,daily,4.9,5.27,4.9,5.08,54426.0,4.9,5.27,4.9,5.08,54426.0
2018-12-11,False,daily,4.97,4.98,4.76,4.83,24936.0,4.97,4.98,4.76,4.83,24936.0
2018-12-10,False,daily,4.86,5.02,4.71,4.89,56625.0,4.86,5.02,4.71,4.89,56625.0
2018-12-07,False,daily,4.67,5.13,4.67,4.84,83735.0,4.67,5.13,4.67,4.84,83735.0
2018-12-06,False,daily,5.0,5.03,4.66,4.71,64339.0,5.0,5.03,4.66,4.71,64339.0
2018-12-04,False,daily,4.9,5.0615,4.61,5.0,147047.0,4.9,5.0615,4.61,5.0,147047.0
2018-12-03,False,daily,4.75,4.95,4.47,4.82,119269.0,4.75,4.95,4.47,4.82,119269.0
2018-11-30,False,daily,4.87,5.03,4.48,4.68,124286.0,4.87,5.03,4.48,4.68,124286.0
2018-11-29,False,daily,5.21,5.35,4.811,4.9,70589.0,5.21,5.35,4.811,4.9,70589.0
2018-11-28,False,daily,5.0,5.29,4.63,5.24,70074.0,5.0,5.29,4.63,5.24,70074.0
2018-11-27,False,daily,5.12,5.12,4.88,4.94,65666.0,5.12,5.12,4.88,4.94,65666.0
2018-11-26,False,daily,5.39,5.69,5.07,5.14,51054.0,5.39,5.69,5.07,5.14,51054.0
2018-11-23,False,daily,5.15,5.36,5.1299,5.34,21924.0,5.15,5.36,5.1299,5.34,21924.0
2018-11-21,False,daily,5.18,5.25,5.0,5.23,75219.0,5.18,5.25,5.0,5.23,75219.0
2018-11-20,False,daily,5.0,5.23,4.91,5.19,54491.0,5.0,5.23,4.91,5.19,54491.0
2018-11-19,False,daily,5.59,5.7522,4.84,5.06,89309.0,5.59,5.7522,4.84,5.06,89309.0
2018-11-16,False,daily,5.65,5.78,5.39,5.58,80721.0,5.65,5.78,5.39,5.58,80721.0
2018-11-15,False,daily,5.65,6.24,5.61,5.71,81709.0,5.65,6.24,5.61,5.71,81709.0
2018-11-14,False,daily,6.14,6.2,5.45,5.71,120084.0,6.14,6.2,5.45,5.71,120084.0
2018-11-13,False,daily,6.1,6.62,6.04,6.08,100258.0,6.1,6.62,6.04,6.08,100258.0
2018-11-12,False,daily,7.21,7.22,5.9,6.12,144237.0,7.21,7.22,5.9,6.12,144237.0
2018-11-09,False,daily,7.39,7.5,6.86,7.15,158147.0,7.39,7.5,6.86,7.15,158147.0
2018-11-08,False,daily,7.76,7.99,7.03,7.32,353235.0,7.76,7.99,7.03,7.32,353235.0
2018-11-07,False,daily,7.0,7.34,6.92,7.27,51321.0,7.0,7.34,6.92,7.27,51321.0
2018-11-06,False,daily,7.51,7.51,6.9,7.01,80911.0,7.51,7.51,6.9,7.01,80911.0
2018-11-05,False,daily,7.48,7.7633,7.11,7.48,116378.0,7.48,7.7633,7.11,7.48,116378.0
2018-11-02,False,daily,7.46,8.02,7.18,7.46,156245.0,7.46,8.02,7.18,7.46,156245.0
2018-11-01,False,daily,6.38,7.42,6.38,7.21,100472.0,6.38,7.42,6.38,7.21,100472.0
2018-10-31,False,daily,6.29,6.56,6.07,6.34,115619.0,6.29,6.56,6.07,6.34,115619.0
2018-10-30,False,daily,6.27,6.435,6.04,6.19,76039.0,6.27,6.435,6.04,6.19,76039.0
2018-10-29,False,daily,6.36,6.49,6.1,6.2,78818.0,6.36,6.49,6.1,6.2,78818.0
2018-10-26,False,daily,6.04,6.31,6.03,6.16,33424.0,6.04,6.31,6.03,6.16,33424.0
2018-10-25,False,daily,6.3,6.3792,6.0602,6.13,152511.0,6.3,6.3792,6.0602,6.13,152511.0
2018-10-24,False,daily,6.66,6.81,6.24,6.29,99905.0,6.66,6.81,6.24,6.29,99905.0
2018-10-23,False,daily,6.64,6.98,6.5,6.72,45169.0,6.64,6.98,6.5,6.72,45169.0
2018-10-22,False,daily,6.78,6.9,6.6041,6.76,59444.0,6.78,6.9,6.6041,6.76,59444.0
2018-10-19,False,daily,6.99,7.1355,6.62,6.76,167901.0,6.99,7.1355,6.62,6.76,167901.0
