company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 17:17:44+00:00,0.21,0.21,0.05,0.19,,40000000.0,58400000.0,58400000.0,,58400000.0,,834700000.0,1306400000.0,300000.0,,16000000.0,325600000.0,834700000.0,471700000.0,32000000.0,,341600000.0,130100000.0,-31700000.0,98400000.0,1306400000.0,278100000.0,281100000.0,307800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q4,2011-10-01,2011-12-31,,0.28,0.28,0.08,0.29,-64700000.0,23300000.0,80400000.0,134300000.0,-53900000.0,80400000.0,,689800000.0,1142300000.0,-2500000.0,,35600000.0,300300000.0,689800000.0,452500000.0,21200000.0,,271200000.0,181300000.0,-23700000.0,157600000.0,1142300000.0,291200000.0,293600000.0,296200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 16:11:13+00:00,0.43,0.43,0.29,0.42,317900000.0,21300000.0,125200000.0,187200000.0,-62000000.0,125200000.0,,3410600000.0,5511700000.0,-13500000.0,,47900000.0,1422300000.0,3410600000.0,2101100000.0,91000000.0,,1788100000.0,313000000.0,-104500000.0,208500000.0,5511700000.0,291200000.0,293600000.0,296200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.15,0.15,0.21,0.13,382600000.0,-2000000.0,44800000.0,52900000.0,-8100000.0,44800000.0,,2720800000.0,4369400000.0,-11000000.0,,12300000.0,1122000000.0,2720800000.0,1648600000.0,69800000.0,,1516900000.0,131700000.0,-80800000.0,50900000.0,4369400000.0,291100000.0,290800000.0,290800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.42,0.42,0.26,0.4,382600000.0,16900000.0,120500000.0,124000000.0,-3500000.0,120500000.0,,3584600000.0,5759500000.0,-13400000.0,,36300000.0,1509000000.0,3584600000.0,2174900000.0,92700000.0,,1927900000.0,247000000.0,-106100000.0,140900000.0,5759500000.0,291100000.0,290800000.0,290800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 17:19:42+00:00,-0.61,-0.61,0.08,-0.61,382600000.0,-53600000.0,-177600000.0,-166400000.0,-11200000.0,-177600000.0,,970600000.0,1549900000.0,-6000000.0,,5500000.0,383400000.0,970600000.0,579300000.0,21800000.0,,771500000.0,-192200000.0,-27800000.0,-220000000.0,1549900000.0,291100000.0,290800000.0,290800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.76,0.76,0.13,0.74,,51600000.0,222400000.0,219300000.0,3100000.0,222400000.0,,1750200000.0,2819500000.0,-5000000.0,,6800000.0,738600000.0,1750200000.0,1069300000.0,48000000.0,,745400000.0,323900000.0,-53000000.0,270900000.0,2819500000.0,293400000.0,294300000.0,304900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.13,1.13,0.23,1.1,,-28600000.0,326400000.0,318700000.0,7700000.0,326400000.0,,3516100000.0,5675100000.0,-3900000.0,,47000000.0,1498200000.0,3516100000.0,2159000000.0,319800000.0,,1545200000.0,613800000.0,-323700000.0,290100000.0,5675100000.0,293400000.0,294300000.0,304900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 17:05:54+00:00,0.5,0.5,0.08,0.49,,25700000.0,146700000.0,145400000.0,1300000.0,146700000.0,,960900000.0,1545300000.0,-3500000.0,,1000000.0,387500000.0,960900000.0,584400000.0,21300000.0,,388500000.0,195900000.0,-24800000.0,171100000.0,1545300000.0,293400000.0,294300000.0,304900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.09,1.09,0.2,1.02,,-8500000.0,310100000.0,303700000.0,6400000.0,310100000.0,,3464100000.0,5626000000.0,5500000.0,,67200000.0,1473300000.0,3464100000.0,2161900000.0,331700000.0,,1540500000.0,621400000.0,-326200000.0,295200000.0,5626000000.0,291200000.0,294200000.0,298200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 17:11:15+00:00,0.26,0.26,0.05,0.25,,25900000.0,75700000.0,73900000.0,1800000.0,75700000.0,,789300000.0,1274200000.0,-1500000.0,,5800000.0,351100000.0,789300000.0,484900000.0,26700000.0,,356900000.0,128000000.0,-28200000.0,99800000.0,1274200000.0,291200000.0,294200000.0,298200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 16:09:32+00:00,1.38,1.38,0.43,1.37,,161500000.0,401300000.0,390500000.0,10800000.0,401300000.0,,3414400000.0,5508500000.0,1300000.0,0.0,52900000.0,1403500000.0,3414400000.0,2094100000.0,87000000.0,,1456400000.0,637700000.0,-85700000.0,552000000.0,5508500000.0,290800000.0,291200000.0,293600000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q4,2012-10-01,2012-12-31,,0.36,0.36,0.15,0.35,,29200000.0,101900000.0,99700000.0,2200000.0,101900000.0,,881400000.0,1375800000.0,300000.0,,18500000.0,325800000.0,881400000.0,494400000.0,21500000.0,,344300000.0,150100000.0,-21200000.0,128900000.0,1375800000.0,290800000.0,291200000.0,293600000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.02,1.02,0.28,1.02,,132300000.0,299400000.0,290800000.0,8600000.0,299400000.0,,2533000000.0,4132700000.0,1000000.0,,34400000.0,1077700000.0,2533000000.0,1599700000.0,65500000.0,,1112100000.0,487600000.0,-64500000.0,423100000.0,4132700000.0,292700000.0,290700000.0,292700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.3,1.3,0.36,1.31,-64700000.0,155600000.0,379800000.0,425100000.0,-45300000.0,379800000.0,,3222800000.0,5275000000.0,-1500000.0,,70000000.0,1378000000.0,3222800000.0,2052200000.0,86700000.0,,1383300000.0,668900000.0,-88200000.0,580700000.0,5275000000.0,292700000.0,290700000.0,292700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 15:28:50+00:00,0.37,0.37,0.1,0.37,,57300000.0,108300000.0,106200000.0,2100000.0,108300000.0,,897900000.0,1456900000.0,1300000.0,,12300000.0,359700000.0,897900000.0,559000000.0,24800000.0,,372000000.0,187000000.0,-23500000.0,163500000.0,1456900000.0,292700000.0,290700000.0,292700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.65,0.65,0.18,0.65,,75000000.0,191100000.0,184600000.0,6500000.0,191100000.0,,1635100000.0,2675800000.0,-300000.0,,22100000.0,718000000.0,1635100000.0,1040700000.0,40700000.0,,740100000.0,300600000.0,-41000000.0,259600000.0,2675800000.0,294200000.0,292100000.0,294000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.32,0.32,0.34,0.33,317900000.0,44700000.0,93900000.0,152500000.0,-58600000.0,93900000.0,,3295500000.0,5368000000.0,-8800000.0,,63200000.0,1401700000.0,3295500000.0,2072500000.0,83700000.0,,1782800000.0,289700000.0,-92500000.0,197200000.0,5368000000.0,294200000.0,292100000.0,294000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 15:12:11+00:00,0.38,0.38,0.1,0.38,,50000000.0,111800000.0,106300000.0,5500000.0,111800000.0,,872600000.0,1425300000.0,-600000.0,,10000000.0,365300000.0,872600000.0,552700000.0,20500000.0,,375300000.0,177400000.0,-21100000.0,156300000.0,1425300000.0,294200000.0,292100000.0,294000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.44,0.44,0.32,0.44,317900000.0,20400000.0,128800000.0,191600000.0,-62800000.0,128800000.0,,3383800000.0,5488000000.0,-11700000.0,,54200000.0,1423900000.0,3383800000.0,2104200000.0,84500000.0,,1796000000.0,308200000.0,-96200000.0,212000000.0,5488000000.0,293700000.0,292100000.0,294700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 16:13:58+00:00,0.27,0.27,0.08,0.27,,25000000.0,79300000.0,78300000.0,1000000.0,79300000.0,,762500000.0,1250500000.0,300000.0,,12100000.0,352700000.0,762500000.0,488000000.0,20200000.0,,364800000.0,123200000.0,-19900000.0,103300000.0,1250500000.0,293700000.0,292100000.0,294700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:19:42+00:00,1.64,1.64,0.6,1.63,,120000000.0,474600000.0,416300000.0,58300000.0,474600000.0,,3482100000.0,5607000000.0,-18500000.0,0.0,110300000.0,1399500000.0,3482100000.0,2124900000.0,60300000.0,0.0,1509800000.0,615100000.0,-78800000.0,536300000.0,5607000000.0,289400000.0,288600000.0,291800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q4,2013-10-01,2013-12-31,,0.4,0.4,0.15,0.41,,24100000.0,117300000.0,113700000.0,3600000.0,117300000.0,,909300000.0,1425400000.0,-600000.0,,12600000.0,350100000.0,909300000.0,516100000.0,15000000.0,,362700000.0,153400000.0,-15600000.0,137800000.0,1425400000.0,289400000.0,288600000.0,291800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.24,1.24,0.45,1.22,,95900000.0,357300000.0,302600000.0,54700000.0,357300000.0,,2572800000.0,4181600000.0,-17900000.0,,97700000.0,1049400000.0,2572800000.0,1608800000.0,45300000.0,,1147100000.0,461700000.0,-63200000.0,398500000.0,4181600000.0,288500000.0,290100000.0,292900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.6,1.6,0.6,1.57,,125100000.0,459200000.0,402300000.0,56900000.0,459200000.0,,3454200000.0,5557400000.0,-17600000.0,,116200000.0,1375200000.0,3454200000.0,2103200000.0,66800000.0,,1491400000.0,611800000.0,-84400000.0,527400000.0,5557400000.0,288500000.0,290100000.0,292900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:46:46+00:00,0.67,0.67,0.15,0.66,,39900000.0,193300000.0,122200000.0,71100000.0,193300000.0,,913600000.0,1466100000.0,-700000.0,,31300000.0,342700000.0,913600000.0,552500000.0,15700000.0,,374000000.0,178500000.0,-16400000.0,162100000.0,1466100000.0,288500000.0,290100000.0,292900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.57,0.57,0.3,0.56,,56000000.0,164000000.0,180400000.0,-16400000.0,164000000.0,,1659200000.0,2715500000.0,-17200000.0,,66400000.0,706700000.0,1659200000.0,1056300000.0,29600000.0,,773100000.0,283200000.0,-46800000.0,236400000.0,2715500000.0,288900000.0,290900000.0,294300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.3,1.3,0.55,1.28,,142500000.0,374200000.0,386300000.0,-12100000.0,374200000.0,,3438500000.0,5548200000.0,-15600000.0,,97200000.0,1392200000.0,3438500000.0,2109700000.0,75900000.0,,1489400000.0,620300000.0,-91500000.0,528800000.0,5548200000.0,288900000.0,290900000.0,294300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:38:23+00:00,0.38,0.38,0.15,0.37,,49600000.0,109800000.0,116600000.0,-6800000.0,109800000.0,,892000000.0,1474700000.0,-4200000.0,,32000000.0,365300000.0,892000000.0,582700000.0,15000000.0,,397300000.0,185400000.0,-19200000.0,166200000.0,1474700000.0,288900000.0,290900000.0,294300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.3,1.3,0.5,1.29,,142900000.0,376200000.0,376000000.0,200000.0,376200000.0,,3419100000.0,5498800000.0,-12000000.0,,75200000.0,1392200000.0,3419100000.0,2079700000.0,81400000.0,,1467400000.0,612300000.0,-93400000.0,518900000.0,5498800000.0,285300000.0,290000000.0,293100000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 17:18:30+00:00,0.19,0.19,0.15,0.19,,6400000.0,54200000.0,63800000.0,-9600000.0,54200000.0,,767200000.0,1240800000.0,-13000000.0,,34400000.0,341400000.0,767200000.0,473600000.0,14600000.0,,375800000.0,97800000.0,-27600000.0,70200000.0,1240800000.0,285300000.0,290000000.0,293100000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:42:10+00:00,1.37,1.37,0.66,1.35,,89100000.0,377800000.0,373000000.0,4800000.0,377800000.0,,3523600000.0,5727000000.0,-49000000.0,65400000.0,52800000.0,1480500000.0,3523600000.0,2203400000.0,93600000.0,0.0,1598700000.0,604700000.0,-142600000.0,462100000.0,5727000000.0,275800000.0,276100000.0,278900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q4,2014-10-01,2014-12-31,,0.19,0.19,0.17,0.18,,10400000.0,52000000.0,49300000.0,2700000.0,52000000.0,,951900000.0,1526000000.0,-3900000.0,65400000.0,9600000.0,385600000.0,951900000.0,574100000.0,49900000.0,,460600000.0,113500000.0,-53800000.0,59700000.0,1526000000.0,275800000.0,276100000.0,278900000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 16:26:17+00:00,0.45,0.45,0.17,0.44,,28300000.0,122300000.0,122900000.0,-600000.0,122300000.0,,907800000.0,1484500000.0,-7700000.0,,19700000.0,383800000.0,907800000.0,576700000.0,14300000.0,,403500000.0,173200000.0,-22000000.0,151200000.0,1484500000.0,271800000.0,273500000.0,276400000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.18,1.18,0.49,1.17,,78700000.0,325800000.0,323700000.0,2100000.0,325800000.0,,2571700000.0,4201000000.0,-45100000.0,,43200000.0,1094900000.0,2571700000.0,1629300000.0,43700000.0,,1138100000.0,491200000.0,-88800000.0,402400000.0,4201000000.0,271800000.0,273500000.0,276400000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.58,1.58,0.64,1.58,,102800000.0,443100000.0,437400000.0,5700000.0,443100000.0,,3481000000.0,5626400000.0,-45700000.0,,55800000.0,1445000000.0,3481000000.0,2145400000.0,58700000.0,,1500800000.0,644600000.0,-104400000.0,540200000.0,5626400000.0,271800000.0,273500000.0,276400000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 15:33:55+00:00,0.54,0.54,0.17,0.54,,51900000.0,150600000.0,149000000.0,1600000.0,150600000.0,,906600000.0,1502200000.0,2600000.0,,11500000.0,370800000.0,906600000.0,595600000.0,15000000.0,,382300000.0,213300000.0,-12400000.0,200900000.0,1502200000.0,278900000.0,277400000.0,279700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.73,0.73,0.32,0.73,,50400000.0,203500000.0,200800000.0,2700000.0,203500000.0,,1663900000.0,2716500000.0,-37400000.0,,23500000.0,711100000.0,1663900000.0,1052600000.0,29400000.0,,734600000.0,318000000.0,-66800000.0,251200000.0,2716500000.0,278900000.0,277400000.0,279700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.8,1.8,0.62,1.8,,114400000.0,514100000.0,436700000.0,77400000.0,514100000.0,,3486800000.0,5608000000.0,-38700000.0,,67400000.0,1403900000.0,3486800000.0,2121200000.0,60100000.0,,1471300000.0,649900000.0,-98800000.0,551100000.0,5608000000.0,278900000.0,277400000.0,279700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 15:38:43+00:00,0.19,0.19,0.15,0.19,,-1500000.0,52900000.0,51800000.0,1100000.0,52900000.0,,757300000.0,1214300000.0,-40000000.0,,12000000.0,340300000.0,757300000.0,457000000.0,14400000.0,,352300000.0,104700000.0,-54400000.0,50300000.0,1214300000.0,278400000.0,280900000.0,283800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.64,1.64,0.6,1.63,,112100000.0,473300000.0,404300000.0,69000000.0,473300000.0,,3472200000.0,5580500000.0,-45500000.0,,87900000.0,1398400000.0,3472200000.0,2108300000.0,60100000.0,,1486300000.0,622000000.0,-105600000.0,516400000.0,5580500000.0,278400000.0,280900000.0,283800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:21:34+00:00,1.3,1.3,0.76,1.29,,78200000.0,350000000.0,259300000.0,90700000.0,350000000.0,,3611100000.0,5915700000.0,-11300000.0,52100000.0,77200000.0,1573900000.0,3611100000.0,2304600000.0,79900000.0,-172700000.0,1703200000.0,601400000.0,-263900000.0,337500000.0,5915700000.0,269200000.0,269300000.0,271500000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q4,2015-10-01,2015-12-31,,0.05,0.05,0.19,0.04,,-13100000.0,13200000.0,-79700000.0,92900000.0,13200000.0,,963600000.0,1560800000.0,3100000.0,52100000.0,15600000.0,427600000.0,963600000.0,597200000.0,25100000.0,-172700000.0,495300000.0,101900000.0,-194700000.0,-92800000.0,1560800000.0,269200000.0,269300000.0,271500000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 19:50:20+00:00,0.5,0.5,0.19,0.5,,25800000.0,134200000.0,134000000.0,200000.0,134200000.0,,931100000.0,1530000000.0,-9300000.0,,21000000.0,391300000.0,931100000.0,598900000.0,17500000.0,,412300000.0,186600000.0,-26800000.0,159800000.0,1530000000.0,268400000.0,268800000.0,271000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.25,1.25,0.57,1.25,,91300000.0,336800000.0,339000000.0,-2200000.0,336800000.0,,2647500000.0,4354900000.0,-14400000.0,,61600000.0,1146300000.0,2647500000.0,1707400000.0,54800000.0,,1207900000.0,499500000.0,-69200000.0,430300000.0,4354900000.0,268400000.0,268800000.0,271000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.44,1.44,0.74,1.43,,101700000.0,388800000.0,388300000.0,500000.0,388800000.0,,3599400000.0,5880900000.0,-18300000.0,65400000.0,71200000.0,1531900000.0,3599400000.0,2281500000.0,104700000.0,,1668500000.0,613000000.0,-123000000.0,490000000.0,5880900000.0,268400000.0,268800000.0,271000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 12:07:19+00:00,0.55,0.55,0.19,0.55,,43500000.0,148500000.0,148100000.0,400000.0,148500000.0,,939900000.0,1560900000.0,-5000000.0,,13300000.0,393000000.0,939900000.0,621000000.0,18100000.0,,406300000.0,214700000.0,-23100000.0,191600000.0,1560900000.0,270000000.0,269700000.0,271700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.75,0.75,0.38,0.75,,65500000.0,202600000.0,205000000.0,-2400000.0,202600000.0,,1716400000.0,2824900000.0,-5100000.0,,40600000.0,755000000.0,1716400000.0,1108500000.0,37300000.0,,795600000.0,312900000.0,-42400000.0,270500000.0,2824900000.0,270000000.0,269700000.0,271700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.39,1.39,0.72,1.37,,104200000.0,376900000.0,377200000.0,-300000.0,376900000.0,,3576100000.0,5835400000.0,-16700000.0,65400000.0,69900000.0,1524400000.0,3576100000.0,2259300000.0,101500000.0,,1659700000.0,599600000.0,-118200000.0,481400000.0,5835400000.0,270000000.0,269700000.0,271700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:19:25+00:00,0.2,0.2,0.19,0.2,,22000000.0,54100000.0,56900000.0,-2800000.0,54100000.0,,776500000.0,1264000000.0,-100000.0,,27300000.0,362000000.0,776500000.0,487500000.0,19200000.0,,389300000.0,98200000.0,-19300000.0,78900000.0,1264000000.0,270500000.0,270500000.0,272700000.0
