company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 17:08:50+00:00,20911000.0,0.14,0.14,0.15,45426000.0,0.14,243700000.0,194710000.0,174246000.0,115948000.0,115595000.0,353000.0,23557000.0,92391000.0,254839000.0,1520098000.0,804000.0,279767000.0,30601000.0,788000.0,0.0,196432000.0,254839000.0,1295860000.0,40587000.0,15498000.0,961270000.0,334590000.0,-24285000.0,310305000.0,1550699000.0,168300000.0,163245000.0,164131000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 17:00:21+00:00,6632000.0,1.81,1.81,0.3,33976000.0,1.81,,170733000.0,58642000.0,384874000.0,360459000.0,24415000.0,299326000.0,85548000.0,210865000.0,1335824000.0,-14174000.0,328688000.0,31504000.0,755000.0,,198220000.0,210865000.0,1156463000.0,2810000.0,18626000.0,626913000.0,529550000.0,1642000.0,531192000.0,1367328000.0,165400000.0,164921000.0,165381000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2009.0,Q3,2009-07-01,2009-09-30,2010-11-04 16:43:45+00:00,5104000.0,0.4,0.4,,15562000.0,0.39,,41544000.0,31080000.0,85099000.0,84423000.0,676000.0,65320000.0,19779000.0,61675000.0,356726000.0,-1321000.0,79767000.0,7735000.0,898000.0,,47675000.0,61675000.0,302786000.0,285000.0,4873000.0,180086000.0,122700000.0,3267000.0,125967000.0,364461000.0,163300000.0,163300000.0,167500000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2009.0,Q2,2009-04-01,2009-06-30,2010-08-09 15:43:45+00:00,5318000.0,,0.49,,14185000.0,0.48,,47504000.0,35231000.0,103853000.0,104847000.0,-994000.0,79524000.0,24329000.0,61561000.0,381880000.0,240000.0,78097000.0,9392000.0,-2000.0,,50240000.0,61561000.0,329711000.0,399000.0,5868000.0,183069000.0,146642000.0,5709000.0,152351000.0,391272000.0,,162300000.0,165700000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 16:40:04+00:00,47997000.0,2.46,2.46,0.3,43354000.0,2.45,,219427000.0,,529009000.0,516234000.0,12775000.0,410972000.0,118037000.0,492066000.0,1845481000.0,-1576000.0,,37212000.0,1511000.0,,555487000.0,492066000.0,1390627000.0,35167000.0,30126000.0,648349000.0,742278000.0,-6617000.0,735661000.0,1882693000.0,167100000.0,166800000.0,168009000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q4,2010-10-01,2010-12-31,,7709000.0,0.77,0.77,0.22,5644000.0,0.78,,56865000.0,-103472000.0,155385000.0,150467000.0,4918000.0,130613000.0,24772000.0,291758000.0,455318000.0,-458000.0,-292409000.0,12367000.0,223000.0,,350465000.0,291758000.0,175927000.0,8621000.0,8644000.0,-31840000.0,207767000.0,-435000.0,207332000.0,467685000.0,167100000.0,166800000.0,168009000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q3YTD,2010-01-01,2010-09-30,,40288000.0,1.69,1.69,0.08,37710000.0,1.67,,162562000.0,103472000.0,373624000.0,365767000.0,7857000.0,280359000.0,93265000.0,200308000.0,1390163000.0,-1118000.0,292409000.0,24845000.0,1288000.0,,205022000.0,200308000.0,1214700000.0,26546000.0,21482000.0,680189000.0,534511000.0,-6182000.0,528329000.0,1415008000.0,166731000.0,166731000.0,166731000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 17:09:57+00:00,11873000.0,0.61,0.61,,9888000.0,0.61,,55803000.0,22633000.0,136137000.0,136454000.0,-317000.0,101693000.0,34444000.0,64708000.0,456739000.0,-898000.0,99002000.0,10146000.0,-31000.0,,63823000.0,64708000.0,402177000.0,8774000.0,6940000.0,207188000.0,194989000.0,-2732000.0,192257000.0,466885000.0,166731000.0,166731000.0,166731000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q2YTD,2010-01-01,2010-06-30,,28415000.0,1.08,1.08,0.08,27822000.0,1.06,,106759000.0,80839000.0,237487000.0,229313000.0,8174000.0,178666000.0,58821000.0,135600000.0,933424000.0,-220000.0,193407000.0,14699000.0,1319000.0,,141199000.0,135600000.0,812523000.0,17772000.0,14542000.0,473001000.0,339522000.0,-3450000.0,336072000.0,948123000.0,166000000.0,166000000.0,168600000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 17:19:02+00:00,12648000.0,0.64,0.64,,12142000.0,0.63,,61884000.0,24417000.0,141705000.0,133531000.0,8174000.0,106208000.0,35497000.0,64310000.0,471507000.0,377000.0,103499000.0,7223000.0,1171000.0,,64580000.0,64310000.0,414420000.0,9291000.0,8366000.0,218457000.0,195963000.0,-548000.0,195415000.0,478730000.0,166000000.0,166000000.0,168600000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:15:43+00:00,15767000.0,0.44,0.44,0.075,15680000.0,0.43,,44875000.0,56422000.0,95782000.0,95782000.0,,72458000.0,23324000.0,71290000.0,461917000.0,-597000.0,89908000.0,7476000.0,148000.0,,76619000.0,71290000.0,398103000.0,8481000.0,6176000.0,254544000.0,143559000.0,-2902000.0,140657000.0,469393000.0,164700000.0,164700000.0,168500000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q4,2011-10-01,2011-12-31,,10580000.0,0.83,0.83,0.3,13029000.0,0.83,,71586000.0,-30009000.0,178235000.0,178235000.0,,135001000.0,43234000.0,183065000.0,540908000.0,6316000.0,-90301000.0,12581000.0,666000.0,,233275000.0,183065000.0,370424000.0,9773000.0,20094000.0,137240000.0,233184000.0,16637000.0,249821000.0,553489000.0,164600000.0,164657000.0,165572000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 17:21:13+00:00,42054000.0,2.5,2.5,0.375,48026000.0,2.49,,246452000.0,,575396000.0,636648000.0,-61252000.0,411558000.0,163838000.0,526865000.0,2023661000.0,-17188000.0,,48387000.0,603000.0,,567902000.0,526865000.0,1545183000.0,36121000.0,49811000.0,658585000.0,886598000.0,-3498000.0,883100000.0,2072048000.0,164600000.0,164657000.0,165572000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3YTD,2011-01-01,2011-09-30,,31474000.0,1.67,1.67,0.08,34997000.0,1.66,,174866000.0,30009000.0,397161000.0,458413000.0,-61252000.0,276557000.0,120604000.0,343800000.0,1482753000.0,-23504000.0,90301000.0,35806000.0,-63000.0,,334627000.0,343800000.0,1174759000.0,26348000.0,29717000.0,521345000.0,653414000.0,-20135000.0,633279000.0,1518559000.0,161600000.0,161789000.0,162276000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3TTM,2010-10-01,2011-09-30,,39183000.0,2.44,2.44,0.3,40641000.0,2.44,,231731000.0,-73463000.0,552546000.0,608880000.0,-56334000.0,407170000.0,145376000.0,635558000.0,1938071000.0,-23962000.0,-202108000.0,48173000.0,160000.0,,685092000.0,635558000.0,1350686000.0,34969000.0,38361000.0,489505000.0,861181000.0,-20570000.0,840611000.0,1986244000.0,161600000.0,161789000.0,162276000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 17:17:07+00:00,10570000.0,0.61,0.61,,12166000.0,0.61,,33183000.0,,129988000.0,136540000.0,-6552000.0,98603000.0,31385000.0,147563000.0,492463000.0,-23972000.0,,11281000.0,-82000.0,,137710000.0,147563000.0,356181000.0,9157000.0,7035000.0,160364000.0,195817000.0,-26094000.0,169723000.0,503744000.0,161600000.0,161789000.0,162276000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2YTD,2011-01-01,2011-06-30,,20904000.0,1.06,1.06,0.08,22831000.0,1.05,,141683000.0,30009000.0,267173000.0,321873000.0,-54700000.0,177954000.0,89219000.0,196237000.0,990290000.0,468000.0,90301000.0,24525000.0,19000.0,,196917000.0,196237000.0,818578000.0,17191000.0,22682000.0,360981000.0,457597000.0,5959000.0,463556000.0,1014815000.0,168300000.0,168815000.0,170048000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2TTM,2010-07-01,2011-06-30,,40486000.0,2.44,2.44,0.3,38363000.0,2.44,,254351000.0,-50830000.0,558695000.0,608794000.0,-50099000.0,410260000.0,148435000.0,552703000.0,1902347000.0,-888000.0,-103106000.0,47038000.0,211000.0,,611205000.0,552703000.0,1396682000.0,34586000.0,38266000.0,536329000.0,860353000.0,2792000.0,863145000.0,1949385000.0,168300000.0,168815000.0,170048000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 17:01:04+00:00,10455000.0,0.46,0.46,,11719000.0,0.46,,79472000.0,,121856000.0,177321000.0,-55465000.0,77429000.0,44427000.0,123297000.0,522177000.0,421000.0,,11807000.0,3000.0,,136586000.0,123297000.0,410687000.0,8576000.0,13024000.0,158763000.0,251924000.0,4869000.0,256793000.0,533984000.0,168300000.0,168815000.0,170048000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q1TTM,2010-04-01,2011-03-31,,42679000.0,2.62,2.62,0.3,38786000.0,2.61,,236763000.0,-26413000.0,578544000.0,565004000.0,13540000.0,439039000.0,139505000.0,493716000.0,1851677000.0,-932000.0,393000.0,42454000.0,1379000.0,,539199000.0,493716000.0,1400415000.0,35301000.0,33608000.0,596023000.0,804392000.0,-2625000.0,801767000.0,1894131000.0,167500000.0,168426000.0,169694000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 17:11:33+00:00,10449000.0,0.6,0.6,0.075,11112000.0,0.59,,62211000.0,30009000.0,145317000.0,144552000.0,765000.0,100525000.0,44792000.0,72940000.0,468113000.0,47000.0,90301000.0,12718000.0,16000.0,,60331000.0,72940000.0,407891000.0,8615000.0,9658000.0,202218000.0,205673000.0,1090000.0,206763000.0,480831000.0,167500000.0,168426000.0,169694000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 17:15:27+00:00,49349000.0,4.48,4.48,0.48,58242000.0,4.44,19663000.0,88107000.0,,849656000.0,849656000.0,,681478000.0,168178000.0,610836000.0,2252943000.0,13340000.0,,54239000.0,-754000.0,,655473000.0,610836000.0,1696346000.0,50814000.0,60864000.0,781973000.0,914373000.0,23390000.0,937763000.0,2307182000.0,152100000.0,152180000.0,153327000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q4,2012-10-01,2012-12-31,,13416000.0,2.01,2.01,0.36,14743000.0,2.0,19663000.0,-123170000.0,,344474000.0,344474000.0,,305801000.0,38673000.0,165855000.0,587414000.0,651000.0,,17251000.0,-856000.0,,172919000.0,165855000.0,438810000.0,12869000.0,14597000.0,219885000.0,218925000.0,2379000.0,221304000.0,604665000.0,152100000.0,152180000.0,153327000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 15:54:01+00:00,13797000.0,0.79,0.79,,15181000.0,0.78,,65653000.0,,156808000.0,156808000.0,,118410000.0,38398000.0,156297000.0,552520000.0,1667000.0,,13666000.0,16000.0,,158823000.0,156297000.0,409889000.0,12518000.0,11240000.0,187817000.0,222072000.0,389000.0,222461000.0,566186000.0,149900000.0,149985000.0,151201000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3YTD,2012-01-01,2012-09-30,,35933000.0,2.47,2.47,0.12,43499000.0,2.44,,211277000.0,,505182000.0,505182000.0,,375677000.0,129505000.0,444981000.0,1665529000.0,12689000.0,,36988000.0,102000.0,,482554000.0,444981000.0,1257536000.0,37945000.0,46267000.0,562088000.0,695448000.0,21011000.0,716459000.0,1702517000.0,149900000.0,149985000.0,151201000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3TTM,2011-10-01,2012-09-30,,46513000.0,3.3,3.3,0.42,56528000.0,3.27,,282863000.0,-30009000.0,683417000.0,683417000.0,,510678000.0,172739000.0,628046000.0,2206437000.0,19005000.0,-90301000.0,49569000.0,768000.0,,715829000.0,628046000.0,1627960000.0,47718000.0,66361000.0,699328000.0,928632000.0,37648000.0,966280000.0,2256006000.0,149900000.0,149985000.0,151201000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 16:46:59+00:00,11405000.0,0.94,0.94,,14533000.0,0.93,,79028000.0,,191423000.0,191423000.0,,142364000.0,49059000.0,150903000.0,588410000.0,3868000.0,,12576000.0,27000.0,,165402000.0,150903000.0,450083000.0,13247000.0,21114000.0,191367000.0,258716000.0,11735000.0,270451000.0,600986000.0,151500000.0,152086000.0,153438000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2YTD,2012-01-01,2012-06-30,,22136000.0,1.68,1.68,0.12,28318000.0,1.66,,145624000.0,,348374000.0,348374000.0,,257267000.0,91107000.0,288684000.0,1113009000.0,11022000.0,,23322000.0,86000.0,,323731000.0,288684000.0,847647000.0,25427000.0,35027000.0,374271000.0,473376000.0,20622000.0,493998000.0,1136331000.0,151500000.0,152086000.0,153438000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2TTM,2011-07-01,2012-06-30,,43286000.0,3.12,3.12,0.42,53513000.0,3.1,,250393000.0,-30009000.0,656597000.0,663149000.0,-6552000.0,490871000.0,165726000.0,619312000.0,2146380000.0,-6634000.0,-90301000.0,47184000.0,670000.0,,694716000.0,619312000.0,1574252000.0,44357000.0,62156000.0,671875000.0,902377000.0,11165000.0,913542000.0,2193564000.0,151500000.0,152086000.0,153438000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:43:11+00:00,10731000.0,0.74,0.74,0.12,13785000.0,0.73,,66596000.0,,156951000.0,156951000.0,,114903000.0,42048000.0,137781000.0,524599000.0,7154000.0,,10746000.0,59000.0,,158329000.0,137781000.0,397564000.0,12180000.0,13913000.0,182904000.0,214660000.0,8887000.0,223547000.0,535345000.0,155300000.0,156118000.0,157068000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q1TTM,2011-04-01,2012-03-31,,42336000.0,2.64,2.64,0.42,50699000.0,2.63,,250837000.0,-30009000.0,587030000.0,649047000.0,-62017000.0,425936000.0,161094000.0,591706000.0,2080147000.0,-10081000.0,-90301000.0,46415000.0,646000.0,,665900000.0,591706000.0,1534856000.0,39686000.0,54066000.0,639271000.0,895585000.0,4299000.0,899884000.0,2126562000.0,155300000.0,156118000.0,157068000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:26:52+00:00,54570000.0,3.43,3.43,0.6,63010000.0,3.4,24723000.0,307623000.0,,683028000.0,683028000.0,,505070000.0,177958000.0,699294000.0,2475954000.0,1241000.0,,54855000.0,1681000.0,,729055000.0,699294000.0,1831515000.0,,30934000.0,873039000.0,958476000.0,32175000.0,990651000.0,2530809000.0,147300000.0,147326000.0,148502000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q4,2013-10-01,2013-12-31,,13978000.0,0.74,0.74,0.45,17834000.0,0.73,24723000.0,73621000.0,,151028000.0,151028000.0,,108519000.0,42509000.0,188645000.0,640619000.0,1585000.0,,13776000.0,111000.0,,192481000.0,188645000.0,465750000.0,-36679000.0,-30238000.0,249127000.0,216623000.0,8026000.0,224649000.0,654395000.0,147300000.0,147326000.0,148502000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3YTD,2013-01-01,2013-09-30,,40592000.0,2.69,2.69,0.15,45176000.0,2.67,,234002000.0,,532000000.0,532000000.0,,396551000.0,135449000.0,510649000.0,1835335000.0,-344000.0,,41079000.0,1570000.0,,536574000.0,510649000.0,1365765000.0,36679000.0,61172000.0,623912000.0,741853000.0,24149000.0,766002000.0,1876414000.0,146600000.0,146578000.0,147802000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3TTM,2012-10-01,2013-09-30,,54008000.0,4.7,4.7,0.51,59919000.0,4.67,19663000.0,110832000.0,,876474000.0,876474000.0,,702352000.0,174122000.0,676504000.0,2422749000.0,307000.0,,58330000.0,714000.0,,709493000.0,676504000.0,1804575000.0,49548000.0,75769000.0,843797000.0,960778000.0,26528000.0,987306000.0,2481079000.0,146600000.0,146578000.0,147802000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 15:51:02+00:00,13921000.0,0.88,0.88,,15593000.0,0.87,,64174000.0,,170470000.0,170470000.0,,129003000.0,41467000.0,178221000.0,601245000.0,-626000.0,,15656000.0,95000.0,,176644000.0,178221000.0,438680000.0,12337000.0,15180000.0,206253000.0,232427000.0,2217000.0,234644000.0,616901000.0,146600000.0,146578000.0,147802000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2YTD,2013-01-01,2013-06-30,,26671000.0,1.81,1.81,0.15,29583000.0,1.8,,169828000.0,,361530000.0,361530000.0,,267548000.0,93982000.0,332428000.0,1234090000.0,282000.0,,25423000.0,1475000.0,,359930000.0,332428000.0,927085000.0,24342000.0,45992000.0,417659000.0,509426000.0,21932000.0,531358000.0,1259513000.0,146500000.0,147132000.0,148259000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2TTM,2012-07-01,2013-06-30,,53884000.0,4.61,4.61,0.51,59507000.0,4.58,19663000.0,112311000.0,,862812000.0,862812000.0,,691759000.0,171053000.0,654580000.0,2374024000.0,2600000.0,,56340000.0,635000.0,,691672000.0,654580000.0,1775784000.0,49729000.0,71829000.0,825361000.0,950423000.0,24700000.0,975123000.0,2430364000.0,146500000.0,147132000.0,148259000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:09:04+00:00,13672000.0,1.09,1.09,,15882000.0,1.08,,96141000.0,,210343000.0,210343000.0,,159729000.0,50614000.0,168677000.0,651255000.0,3643000.0,,13873000.0,499000.0,,176770000.0,168677000.0,496451000.0,12197000.0,25410000.0,206823000.0,289628000.0,16856000.0,306484000.0,665128000.0,146500000.0,147132000.0,148259000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q1TTM,2012-04-01,2013-03-31,,51617000.0,4.46,4.46,0.51,58158000.0,4.43,19663000.0,95198000.0,,843892000.0,843892000.0,,674394000.0,169498000.0,636806000.0,2311179000.0,2825000.0,,55043000.0,163000.0,,680304000.0,636806000.0,1729416000.0,50779000.0,67533000.0,809905000.0,919511000.0,19579000.0,939090000.0,2366222000.0,149700000.0,148813000.0,149901000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:43:22+00:00,12999000.0,0.72,0.72,0.15,13701000.0,0.72,,73687000.0,,151187000.0,151187000.0,,107819000.0,43368000.0,163751000.0,582835000.0,-3361000.0,,11550000.0,976000.0,,183160000.0,163751000.0,430634000.0,12145000.0,20582000.0,210836000.0,219798000.0,5076000.0,224874000.0,594385000.0,149700000.0,148813000.0,149901000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:54:12+00:00,55603000.0,3.86,3.86,0.8,73849000.0,3.83,,301043000.0,,726808000.0,726808000.0,,545275000.0,181533000.0,778896000.0,2615566000.0,2598000.0,,49890000.0,,,764799000.0,778896000.0,1886560000.0,,32944000.0,894251000.0,992309000.0,35542000.0,1027851000.0,2665456000.0,141300000.0,141297000.0,142193000.0
