company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 17:09:57+00:00,-14400000.0,24579000.0,213593000.0,19755000.0,69604000.0,386000.0,-125568000.0,,,-117112000.0,-49982000.0,311699000.0,,-16370000.0,33804000.0,-117112000.0,-66352000.0,345503000.0,162425000.0,373624000.0,368300000.0,5324000.0,-25216000.0,23087000.0,73000.0,-134137000.0,0.0,-35655000.0,-6062000.0,,0.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q2TTM,2009-07-01,2010-06-30,,-891900000.0,33865000.0,230338000.0,1023000.0,50547000.0,-1261000.0,-66360000.0,,884239000.0,756228000.0,-906894000.0,465405000.0,-21000.0,-20956000.0,28792000.0,756207000.0,-927850000.0,494197000.0,321293000.0,438609000.0,405992000.0,32617000.0,41361000.0,32469000.0,-982000.0,-148840000.0,35442000.0,-52538000.0,-11640000.0,,3084000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q2,2010-04-01,2010-06-30,,,8062000.0,120425000.0,497000.0,16396000.0,70000.0,-108828000.0,,,-30700000.0,-7311000.0,45605000.0,,-10206000.0,12592000.0,-30700000.0,-17517000.0,58197000.0,10050000.0,141705000.0,136064000.0,5641000.0,-6089000.0,9217000.0,-3000.0,-36809000.0,,-7308000.0,-3108000.0,,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 17:19:02+00:00,-14400000.0,15169000.0,139737000.0,664000.0,47843000.0,702000.0,-100082000.0,,,-91859000.0,-39245000.0,204657000.0,,-10206000.0,12592000.0,-91859000.0,-49451000.0,217249000.0,76641000.0,237487000.0,231846000.0,5641000.0,9881000.0,18034000.0,-1225000.0,-104829000.0,,-23620000.0,-5064000.0,,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:15:43+00:00,-14400000.0,7107000.0,19312000.0,167000.0,31447000.0,632000.0,8746000.0,,,-61159000.0,-31934000.0,159052000.0,,,,-61159000.0,-31934000.0,159052000.0,66591000.0,95782000.0,95782000.0,,15970000.0,8817000.0,-1222000.0,-68020000.0,,-16312000.0,-1956000.0,,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q4,2011-10-01,2011-12-31,,,10719000.0,46732000.0,158000.0,23609000.0,-22000.0,-5273000.0,,499390000.0,273762000.0,-12420000.0,183470000.0,,,,273762000.0,-12420000.0,183470000.0,444790000.0,178235000.0,178235000.0,,-23820000.0,5824000.0,-4204000.0,-27834000.0,8542000.0,-16758000.0,-103570000.0,-100048000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 17:21:13+00:00,-3400000.0,42353000.0,184114000.0,32847000.0,90080000.0,377000.0,21360000.0,52804000.0,599390000.0,-65726000.0,-595157000.0,715662000.0,,141786000.0,13253000.0,-65726000.0,-453371000.0,728915000.0,210195000.0,575396000.0,636648000.0,-61252000.0,-74779000.0,24491000.0,-135427000.0,-132288000.0,-402217000.0,-54113000.0,-110075000.0,-500048000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3TTM,2010-10-01,2011-09-30,,-3400000.0,41057000.0,218491000.0,32945000.0,88218000.0,503000.0,-24846000.0,52804000.0,100000000.0,-323658000.0,-601756000.0,669072000.0,,135980000.0,18366000.0,-323658000.0,-465776000.0,687438000.0,-101493000.0,552546000.0,606347000.0,-53801000.0,-41704000.0,60810000.0,-129887000.0,-132100000.0,-411984000.0,-56485000.0,-5172000.0,-400000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3,2011-07-01,2011-09-30,,,10719000.0,54689000.0,16503000.0,22736000.0,108000.0,11092000.0,,100000000.0,-28829000.0,-549330000.0,179897000.0,,,,-28829000.0,-549330000.0,179897000.0,-398154000.0,129988000.0,136540000.0,-6552000.0,-1190000.0,1888000.0,-126091000.0,-30235000.0,-410759000.0,-12480000.0,-482000.0,-100000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 17:17:07+00:00,-3400000.0,31634000.0,137382000.0,32689000.0,66471000.0,399000.0,26633000.0,52804000.0,100000000.0,-339488000.0,-582737000.0,532192000.0,,141786000.0,13253000.0,-339488000.0,-440951000.0,545445000.0,-234595000.0,397161000.0,458413000.0,-61252000.0,-50959000.0,18667000.0,-131223000.0,-104454000.0,-410759000.0,-37355000.0,-6505000.0,-400000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2TTM,2010-07-01,2011-06-30,,-3400000.0,39748000.0,237658000.0,35533000.0,87243000.0,79000.0,-61424000.0,52804000.0,,-320082000.0,-63163000.0,596217000.0,,129816000.0,39578000.0,-320082000.0,66653000.0,635795000.0,382445000.0,558695000.0,606261000.0,-47566000.0,-75611000.0,63975000.0,-2498000.0,-131173000.0,-1225000.0,-56040000.0,-5688000.0,-300000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2,2011-04-01,2011-06-30,,-3400000.0,10722000.0,81400000.0,221000.0,22174000.0,583000.0,-44095000.0,,,-344265000.0,-22238000.0,139745000.0,,146027000.0,-60000.0,-344265000.0,123789000.0,139685000.0,-80208000.0,121856000.0,177321000.0,-55465000.0,-26377000.0,6034000.0,-5152000.0,-46359000.0,,-13686000.0,-3940000.0,-300000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 17:01:04+00:00,-3400000.0,20915000.0,82693000.0,16186000.0,43735000.0,291000.0,15541000.0,52804000.0,,-310659000.0,-33407000.0,352295000.0,,141786000.0,13253000.0,-310659000.0,108379000.0,365548000.0,163559000.0,267173000.0,321873000.0,-54700000.0,-49769000.0,16779000.0,-5132000.0,-74219000.0,,-24875000.0,-6023000.0,-300000000.0,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q1TTM,2010-04-01,2011-03-31,,,37088000.0,276683000.0,35809000.0,81465000.0,-434000.0,-126157000.0,52804000.0,,-6517000.0,-48236000.0,502077000.0,,-26417000.0,52230000.0,-6517000.0,-74653000.0,554307000.0,472703000.0,578544000.0,565004000.0,13540000.0,-55323000.0,67158000.0,2651000.0,-121623000.0,-1225000.0,-49662000.0,-4856000.0,,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 17:11:33+00:00,,10193000.0,1293000.0,15965000.0,21561000.0,-292000.0,59636000.0,52804000.0,,33606000.0,-11169000.0,212550000.0,,-4241000.0,13313000.0,33606000.0,-15410000.0,225863000.0,243767000.0,145317000.0,144552000.0,765000.0,-23392000.0,10745000.0,20000.0,-27860000.0,,-11189000.0,-2083000.0,,,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 17:15:27+00:00,-119036000.0,23687000.0,348158000.0,46682000.0,107591000.0,-565000.0,-290092000.0,,6675000.0,-711405000.0,-235280000.0,614683000.0,,10000000.0,,-711405000.0,-225280000.0,614683000.0,-322567000.0,849656000.0,849656000.0,,-76159000.0,121665000.0,-48003000.0,-239460000.0,-17089000.0,-63416000.0,0.0,-600285000.0,12264000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q4,2012-10-01,2012-12-31,,,5290000.0,93412000.0,7083000.0,28159000.0,-627000.0,-214092000.0,,1485000.0,-102150000.0,-80022000.0,181086000.0,,,,-102150000.0,-80022000.0,181086000.0,-1713000.0,344474000.0,344474000.0,,17255000.0,32646000.0,-32226000.0,-36247000.0,-17089000.0,-29358000.0,,-100034000.0,-1349000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3TTM,2011-10-01,2012-09-30,,-119036000.0,29116000.0,301478000.0,39757000.0,103041000.0,40000.0,-81273000.0,,504580000.0,-335493000.0,-167678000.0,617067000.0,,10000000.0,,-335493000.0,-157678000.0,617067000.0,123936000.0,683417000.0,683417000.0,,-117234000.0,94843000.0,-19981000.0,-231047000.0,8542000.0,-50816000.0,-103570000.0,-600299000.0,13613000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3,2012-07-01,2012-09-30,,,5289000.0,100154000.0,15154000.0,28978000.0,,19673000.0,,4146000.0,-2350000.0,-7487000.0,187302000.0,,,,-2350000.0,-7487000.0,187302000.0,177465000.0,156808000.0,156808000.0,,-23446000.0,26874000.0,-102000.0,-33370000.0,,-14968000.0,,,7583000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 15:54:01+00:00,-119036000.0,18397000.0,254746000.0,39599000.0,79432000.0,62000.0,-76000000.0,,5190000.0,-609255000.0,-155258000.0,433597000.0,,10000000.0,,-609255000.0,-145258000.0,433597000.0,-320854000.0,505182000.0,505182000.0,,-93414000.0,89019000.0,-15777000.0,-203213000.0,,-34058000.0,,-500251000.0,13613000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2TTM,2011-07-01,2012-06-30,,-119036000.0,34546000.0,256013000.0,41106000.0,96799000.0,148000.0,-89854000.0,,600434000.0,-361972000.0,-709521000.0,609662000.0,,10000000.0,,-361972000.0,-699521000.0,609662000.0,-451683000.0,656597000.0,663149000.0,-6552000.0,-94978000.0,69857000.0,-145970000.0,-227912000.0,-402217000.0,-48328000.0,-104052000.0,-700299000.0,6030000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2,2012-04-01,2012-06-30,,-99467000.0,6554000.0,153281000.0,8537000.0,25938000.0,462000.0,-161340000.0,,478000.0,-303826000.0,-128519000.0,38126000.0,,10000000.0,,-303826000.0,-118519000.0,38126000.0,-383757000.0,191423000.0,191423000.0,,-24449000.0,49131000.0,-16294000.0,-103294000.0,,-11776000.0,,-250141000.0,-982000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 16:46:59+00:00,-119036000.0,13108000.0,154592000.0,24445000.0,50454000.0,62000.0,-95673000.0,,1044000.0,-606905000.0,-147771000.0,246295000.0,,10000000.0,,-606905000.0,-137771000.0,246295000.0,-498319000.0,348374000.0,348374000.0,,-69968000.0,62145000.0,-15675000.0,-169843000.0,,-19090000.0,,-500251000.0,6030000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q1TTM,2011-04-01,2012-03-31,,-22969000.0,38714000.0,184132000.0,32790000.0,93035000.0,269000.0,27391000.0,,599956000.0,-402411000.0,-603240000.0,711281000.0,,146027000.0,-60000.0,-402411000.0,-457213000.0,711221000.0,-148134000.0,587030000.0,649047000.0,-62017000.0,-96906000.0,26760000.0,-134828000.0,-170977000.0,-402217000.0,-50238000.0,-107992000.0,-750158000.0,7012000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:43:11+00:00,-19569000.0,6554000.0,1311000.0,15908000.0,24516000.0,-400000.0,65667000.0,,566000.0,-303079000.0,-19252000.0,208169000.0,,,,-303079000.0,-19252000.0,208169000.0,-114562000.0,156951000.0,156951000.0,,-45519000.0,13014000.0,619000.0,-66549000.0,,-7314000.0,,-250110000.0,7012000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:26:52+00:00,-64412000.0,,229966000.0,45436000.0,117580000.0,507000.0,74562000.0,,,-460882000.0,-167973000.0,877194000.0,,,,-460882000.0,-167973000.0,877194000.0,248846000.0,683028000.0,683028000.0,,2024000.0,42976000.0,-43510000.0,-248893000.0,,-72990000.0,-1762000.0,-253203000.0,,12939000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q4,2013-10-01,2013-12-31,,,,74734000.0,6776000.0,31812000.0,325000.0,-19364000.0,,,-28626000.0,-35733000.0,193831000.0,,,,-28626000.0,-35733000.0,193831000.0,129797000.0,151028000.0,151028000.0,,30355000.0,6476000.0,-11558000.0,-35879000.0,171000.0,-25596000.0,777000.0,,-11689000.0,12939000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3TTM,2012-10-01,2013-09-30,,-64412000.0,5290000.0,248644000.0,45743000.0,113927000.0,-445000.0,-120166000.0,,1485000.0,-534406000.0,-212262000.0,864449000.0,,,,-534406000.0,-212262000.0,864449000.0,117336000.0,876474000.0,876474000.0,,-11076000.0,69146000.0,-64178000.0,-249261000.0,-17260000.0,-76752000.0,-2539000.0,-353237000.0,10340000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3,2013-07-01,2013-09-30,,-500000.0,,57605000.0,16035000.0,29514000.0,1114000.0,71684000.0,,,-37100000.0,-10206000.0,255305000.0,,,,-37100000.0,-10206000.0,255305000.0,209113000.0,170470000.0,170470000.0,,-16363000.0,6793000.0,-845000.0,-41411000.0,,-11322000.0,643000.0,-3125000.0,2461000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 15:51:02+00:00,-64412000.0,,155232000.0,38660000.0,85768000.0,182000.0,93926000.0,,,-432256000.0,-132240000.0,683363000.0,,,,-432256000.0,-132240000.0,683363000.0,119049000.0,532000000.0,532000000.0,,-28331000.0,36500000.0,-31952000.0,-213014000.0,-171000.0,-47394000.0,-2539000.0,-253203000.0,11689000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2TTM,2012-07-01,2013-06-30,,-63912000.0,10579000.0,291193000.0,44862000.0,113391000.0,-1559000.0,-172177000.0,,5631000.0,-499656000.0,-209543000.0,796446000.0,,,,-499656000.0,-209543000.0,796446000.0,85688000.0,862812000.0,862812000.0,,-18159000.0,89227000.0,-63435000.0,-241220000.0,-17260000.0,-80398000.0,-3182000.0,-350112000.0,15462000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2,2013-04-01,2013-06-30,,-63741000.0,,130134000.0,6871000.0,29554000.0,186000.0,-67418000.0,,,-146656000.0,-87282000.0,159989000.0,,,,-146656000.0,-87282000.0,159989000.0,-73763000.0,210343000.0,210343000.0,,-12490000.0,16633000.0,-10159000.0,-59408000.0,-171000.0,-18567000.0,1147000.0,-105028000.0,5356000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:09:04+00:00,-63912000.0,,97627000.0,22625000.0,56254000.0,-932000.0,22242000.0,,,-395156000.0,-122034000.0,428058000.0,,,,-395156000.0,-122034000.0,428058000.0,-90064000.0,361530000.0,361530000.0,,-11968000.0,29707000.0,-31107000.0,-171603000.0,-171000.0,-36072000.0,-3182000.0,-250078000.0,9228000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q1TTM,2012-04-01,2013-03-31,,-99638000.0,17133000.0,314340000.0,46528000.0,109775000.0,-1283000.0,-266099000.0,,6109000.0,-656826000.0,-250780000.0,674583000.0,,10000000.0,,-656826000.0,-240780000.0,674583000.0,-224306000.0,843892000.0,843892000.0,,-30118000.0,121725000.0,-69570000.0,-285106000.0,-17089000.0,-73607000.0,-4329000.0,-495225000.0,9124000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:43:22+00:00,-171000.0,,-32507000.0,15754000.0,26700000.0,-1118000.0,89660000.0,,,-248500000.0,-34752000.0,268069000.0,,,,-248500000.0,-34752000.0,268069000.0,-16301000.0,151187000.0,151187000.0,,522000.0,13074000.0,-20948000.0,-112195000.0,,-17505000.0,-4329000.0,-145050000.0,3872000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:54:12+00:00,,55603000.0,309519000.0,45917000.0,73849000.0,-2452000.0,-13293000.0,,1189555000.0,-517231000.0,-78337000.0,789813000.0,,,,-517231000.0,-78337000.0,789813000.0,191793000.0,726808000.0,726808000.0,,-53154000.0,39605000.0,-12001000.0,-329803000.0,-17042000.0,-53775000.0,-217626000.0,-1198962000.0,,4481000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q4,2014-10-01,2014-12-31,,,55603000.0,81335000.0,6971000.0,-23235000.0,-1317000.0,-1238000.0,,1069555000.0,530350000.0,-17789000.0,209635000.0,,,,530350000.0,-17789000.0,209635000.0,720879000.0,178049000.0,178049000.0,,456000.0,4487000.0,-6503000.0,-49583000.0,,-11991000.0,-95209000.0,-398900000.0,,705000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:46:26+00:00,,,228184000.0,38946000.0,97084000.0,-1135000.0,-12055000.0,,120000000.0,-1047581000.0,-60548000.0,580178000.0,,,,-1047581000.0,-60548000.0,580178000.0,-529086000.0,548759000.0,548759000.0,,-53610000.0,35118000.0,-5498000.0,-280220000.0,-17042000.0,-41784000.0,-122417000.0,-800062000.0,,3776000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,302918000.0,45722000.0,128896000.0,-810000.0,-31419000.0,,120000000.0,-1076207000.0,-96281000.0,774009000.0,,,,-1076207000.0,-96281000.0,774009000.0,-399289000.0,699787000.0,699787000.0,,-23255000.0,41594000.0,-17056000.0,-316099000.0,-16871000.0,-67380000.0,-121640000.0,-800062000.0,-11689000.0,16715000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q3,2014-07-01,2014-09-30,,,,78069000.0,15942000.0,31617000.0,-1170000.0,43622000.0,,40000000.0,-296236000.0,-11635000.0,264321000.0,,,,-296236000.0,-11635000.0,264321000.0,-44720000.0,170301000.0,170301000.0,,18781000.0,6496000.0,4008000.0,-51426000.0,-1000000.0,-15901000.0,-41306000.0,-250000000.0,-2518000.0,3776000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 14:33:49+00:00,,,150115000.0,23004000.0,65467000.0,35000.0,-55677000.0,,80000000.0,-751345000.0,-48913000.0,315857000.0,,,,-751345000.0,-48913000.0,315857000.0,-484366000.0,378458000.0,378458000.0,,-72391000.0,28622000.0,-9506000.0,-228794000.0,-16042000.0,-25883000.0,-81111000.0,-550062000.0,2518000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q2TTM,2013-07-01,2014-06-30,,-500000.0,,282454000.0,45815000.0,126793000.0,1474000.0,-3357000.0,,80000000.0,-817071000.0,-94852000.0,764993000.0,,,,-817071000.0,-94852000.0,764993000.0,-145456000.0,699956000.0,699956000.0,,-58399000.0,41891000.0,-21909000.0,-306084000.0,-15871000.0,-62801000.0,-79691000.0,-553187000.0,-6710000.0,12939000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q2,2014-04-01,2014-06-30,,,,150428000.0,7645000.0,34173000.0,-132000.0,-125956000.0,,80000000.0,-366248000.0,-38323000.0,97571000.0,,,,-366248000.0,-38323000.0,97571000.0,-307132000.0,205669000.0,205669000.0,,-16315000.0,6280000.0,-10028000.0,-73951000.0,-12875000.0,-16688000.0,-78577000.0,-300000000.0,1268000.0,
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:48:08+00:00,,,-313000.0,15359000.0,31294000.0,167000.0,70279000.0,,,-385097000.0,-10590000.0,218286000.0,,,,-385097000.0,-10590000.0,218286000.0,-177234000.0,172789000.0,172789000.0,,-56076000.0,22342000.0,522000.0,-154843000.0,-3167000.0,-9195000.0,-2534000.0,-250062000.0,1250000.0,
