company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Signet Jewelers Ltd,SIG,,832988,2012.0,Q1,,2011-04-30,2012-05-24 07:33:52+00:00,144900000.0,929500000.0,239300000.0,-150100000.0,394100000.0,0.0,221700000.0,142500000.0,2700000.0,145600000.0,27100000.0,,,,,1221200000.0,373300000.0,360500000.0,106200000.0,,,84600000.0,,235200000.0,60900000.0,94300000.0,,1737700000.0,28000000.0,3199600000.0,2044500000.0,2632100000.0,700300000.0,2044500000.0,2044500000.0,1155100000.0,3199600000.0,194200000.0,454800000.0,0.0
Signet Jewelers Ltd,SIG,,832988,2013.0,FY,,2013-02-02,2014-03-27 07:49:21+00:00,155900000.0,1247400000.0,326400000.0,-175700000.0,301000000.0,0.0,262000000.0,159700000.0,5100000.0,229900000.0,48500000.0,,,,,1397000000.0,430400000.0,405900000.0,104100000.0,,,85600000.0,,235200000.0,99900000.0,111300000.0,,2268400000.0,0.0,3719000000.0,2329900000.0,3036100000.0,871900000.0,2329900000.0,2329900000.0,1389100000.0,3719000000.0,252500000.0,517200000.0,-260000000.0
Signet Jewelers Ltd,SIG,,832988,2013.0,Q3,,2012-10-27,2013-11-26 08:03:36+00:00,216200000.0,1042800000.0,266500000.0,-167700000.0,166000000.0,0.0,250800000.0,149100000.0,17700000.0,170800000.0,41500000.0,,,,,1508500000.0,416000000.0,376900000.0,113500000.0,,,59600000.0,,235200000.0,71500000.0,107500000.0,,2108600000.0,,3437100000.0,2150100000.0,2794600000.0,802600000.0,2150100000.0,2150100000.0,1287000000.0,3437100000.0,226500000.0,484400000.0,-276800000.0
Signet Jewelers Ltd,SIG,,832988,2013.0,Q2,,2012-07-28,2013-08-29 07:44:29+00:00,136400000.0,1072600000.0,257500000.0,-175000000.0,237500000.0,0.0,246900000.0,145300000.0,1800000.0,181700000.0,37800000.0,,,,,1312800000.0,392000000.0,381900000.0,120300000.0,,,71600000.0,,235200000.0,72600000.0,105200000.0,,2085000000.0,,3319000000.0,2111000000.0,2696300000.0,720900000.0,2111000000.0,2111000000.0,1208000000.0,3319000000.0,230700000.0,487100000.0,-281100000.0
Signet Jewelers Ltd,SIG,,832988,2013.0,Q1,,2012-04-28,2013-05-23 07:43:37+00:00,156000000.0,1069000000.0,252300000.0,-163100000.0,399000000.0,0.0,244000000.0,150500000.0,2000000.0,185200000.0,35800000.0,,,,,1335000000.0,381700000.0,380400000.0,116500000.0,,,74000000.0,,235200000.0,72200000.0,103100000.0,,2030200000.0,,3485200000.0,2257700000.0,2879000000.0,744000000.0,2257700000.0,2257700000.0,1227500000.0,3485200000.0,224500000.0,483500000.0,-88600000.0
Signet Jewelers Ltd,SIG,,832988,2014.0,FY,,2014-02-01,2015-03-26 12:49:56+00:00,162900000.0,1425500000.0,328500000.0,-178500000.0,247600000.0,0.0,274500000.0,173000000.0,9500000.0,217000000.0,56300000.0,26800000.0,,0.0,0.0,1488000000.0,487600000.0,443700000.0,113700000.0,0.0,,87000000.0,,400000.0,87200000.0,121700000.0,,2812900000.0,19300000.0,4029200000.0,2563100000.0,3257600000.0,900700000.0,2563100000.0,2563100000.0,1466100000.0,4029200000.0,284000000.0,565400000.0,-346200000.0
Signet Jewelers Ltd,SIG,,832988,2014.0,Q3,,2013-11-02,2014-12-08 08:18:55+00:00,244900000.0,1174700000.0,252500000.0,-189400000.0,87800000.0,0.0,268000000.0,156300000.0,19400000.0,143000000.0,54000000.0,23200000.0,,,,1644900000.0,471100000.0,416200000.0,119900000.0,1000000.0,,86900000.0,,400000.0,83500000.0,119300000.0,,2649800000.0,46000000.0,3765400000.0,2386200000.0,3013700000.0,842700000.0,2386200000.0,2386200000.0,1379200000.0,3765400000.0,280600000.0,536500000.0,-342600000.0
Signet Jewelers Ltd,SIG,,832988,2014.0,Q2,,2013-08-03,2014-09-10 17:00:26+00:00,130300000.0,1195100000.0,259700000.0,-199900000.0,212900000.0,0.0,265000000.0,154600000.0,15100000.0,187700000.0,50700000.0,23200000.0,,,,1417700000.0,434900000.0,418400000.0,127300000.0,700000.0,,79200000.0,,400000.0,84200000.0,114600000.0,,2628900000.0,1700000.0,3640300000.0,2372600000.0,2920000000.0,734000000.0,2372600000.0,2372600000.0,1267700000.0,3640300000.0,285400000.0,533700000.0,-321800000.0
Signet Jewelers Ltd,SIG,,832988,2014.0,Q1,,2013-05-04,2014-06-03 12:38:28+00:00,176800000.0,1197700000.0,269400000.0,-189400000.0,263700000.0,0.0,257700000.0,157600000.0,12400000.0,210100000.0,50300000.0,,,,,1426400000.0,429900000.0,415900000.0,124900000.0,1000000.0,,81800000.0,,235200000.0,107200000.0,113300000.0,,2338700000.0,5700000.0,3694300000.0,2344500000.0,2982000000.0,819600000.0,2344500000.0,2344500000.0,1349800000.0,3694300000.0,282400000.0,530200000.0,-297700000.0
Signet Jewelers Ltd,SIG,,832988,2015.0,FY,,2015-01-31,2015-09-03 17:11:12+00:00,277700000.0,1631200000.0,482400000.0,-236600000.0,193600000.0,0.0,280900000.0,248000000.0,6300000.0,232700000.0,37000000.0,519200000.0,,447100000.0,1363800000.0,2439000000.0,665900000.0,563900000.0,111100000.0,21000000.0,,137200000.0,,400000.0,140000000.0,230200000.0,,3135700000.0,97500000.0,6327600000.0,2810400000.0,4407300000.0,1338300000.0,2810400000.0,2810400000.0,3517200000.0,6327600000.0,1254400000.0,2178900000.0,-370000000.0
Signet Jewelers Ltd,SIG,,832988,2015.0,Q3,,2014-11-01,2015-12-04 16:30:10+00:00,396200000.0,1348800000.0,422700000.0,-183900000.0,87600000.0,0.0,276900000.0,221600000.0,23200000.0,154800000.0,59900000.0,524300000.0,,461300000.0,1371300000.0,2674600000.0,658800000.0,518800000.0,72800000.0,1800000.0,,133700000.0,,400000.0,133500000.0,227200000.0,,2922100000.0,221800000.0,6178500000.0,2642300000.0,4267900000.0,1417100000.0,2642300000.0,2642300000.0,3536200000.0,6178500000.0,1251800000.0,2119100000.0,-373200000.0
Signet Jewelers Ltd,SIG,,832988,2015.0,Q2,,2014-08-02,2015-09-03 17:11:12+00:00,235000000.0,1370100000.0,422100000.0,-163000000.0,215000000.0,0.0,278200000.0,211100000.0,17800000.0,274300000.0,61300000.0,551900000.0,,467600000.0,1379100000.0,2345300000.0,627800000.0,520400000.0,84400000.0,2200000.0,,120500000.0,,400000.0,133000000.0,235400000.0,,2935300000.0,31200000.0,5994700000.0,2683900000.0,4068700000.0,1173700000.0,2683900000.0,2683900000.0,3310800000.0,5994700000.0,1298200000.0,2137100000.0,-367000000.0
Signet Jewelers Ltd,SIG,,832988,2015.0,Q1,,2014-05-03,2015-06-03 17:21:32+00:00,163100000.0,1355300000.0,293800000.0,-163800000.0,249100000.0,0.0,274500000.0,174400000.0,13400000.0,156100000.0,59800000.0,26800000.0,,0.0,0.0,1523900000.0,494000000.0,457300000.0,114800000.0,2700000.0,,91000000.0,,400000.0,93500000.0,121600000.0,,2895000000.0,8800000.0,4021600000.0,2643800000.0,3232700000.0,796200000.0,2643800000.0,2643800000.0,1377800000.0,4021600000.0,294900000.0,581600000.0,-362300000.0
Signet Jewelers Ltd,SIG,,832988,2016.0,FY,,2016-01-30,2017-03-16 17:15:52+00:00,269100000.0,1840400000.0,498300000.0,-274100000.0,137700000.0,0.0,295600000.0,260300000.0,3500000.0,65700000.0,51300000.0,515500000.0,,427800000.0,1321000000.0,2453900000.0,727600000.0,629100000.0,0.0,72500000.0,,152600000.0,,400000.0,154600000.0,230500000.0,0.0,3534600000.0,57700000.0,6464900000.0,3060700000.0,4588100000.0,1151100000.0,3060700000.0,3060700000.0,3404200000.0,6464900000.0,1149200000.0,2253100000.0,-495800000.0
Signet Jewelers Ltd,SIG,,832988,2016.0,Q3,,2015-10-31,2016-11-29 17:18:23+00:00,371400000.0,1506900000.0,408000000.0,-245800000.0,77200000.0,0.0,290400000.0,241400000.0,24600000.0,700000.0,40700000.0,517600000.0,,434300000.0,1330600000.0,2727000000.0,718000000.0,597500000.0,1800000.0,56700000.0,,141400000.0,,400000.0,136400000.0,226600000.0,,3280300000.0,248000000.0,6325900000.0,2845000000.0,4477100000.0,1269500000.0,2845000000.0,2845000000.0,3480900000.0,6325900000.0,1130800000.0,2211400000.0,-480300000.0
Signet Jewelers Ltd,SIG,,832988,2016.0,Q2,,2015-08-01,2015-09-03 17:11:12+00:00,194000000.0,1548400000.0,453100000.0,-243700000.0,159800000.0,0.0,285400000.0,230200000.0,7300000.0,178200000.0,40400000.0,517600000.0,,437800000.0,1348700000.0,2414200000.0,685100000.0,607000000.0,129000000.0,20200000.0,,126800000.0,,400000.0,145400000.0,226200000.0,,3282800000.0,82000000.0,6211800000.0,2872200000.0,4256500000.0,1137500000.0,2872200000.0,2872200000.0,3339600000.0,6211800000.0,1270200000.0,2202100000.0,-452700000.0
Signet Jewelers Ltd,SIG,,832988,2016.0,Q1,,2015-05-02,2016-06-03 17:02:29+00:00,256500000.0,1556400000.0,420500000.0,-234300000.0,122600000.0,0.0,280900000.0,244000000.0,5300000.0,28300000.0,38100000.0,520700000.0,,445900000.0,1347200000.0,2487800000.0,668700000.0,597300000.0,2200000.0,57300000.0,,130600000.0,,400000.0,132100000.0,224400000.0,,3238100000.0,43000000.0,6110400000.0,2891900000.0,4302700000.0,992300000.0,2891900000.0,2891900000.0,3218500000.0,6110400000.0,1139000000.0,2226200000.0,-393200000.0
Signet Jewelers Ltd,SIG,,832988,2017.0,FY,,2017-01-28,2017-08-29 16:50:39+00:00,255700000.0,1953900000.0,478200000.0,-307700000.0,98700000.0,0.0,296400000.0,276900000.0,4400000.0,101800000.0,31900000.0,517600000.0,,417000000.0,1317900000.0,2449300000.0,822900000.0,659000000.0,700000.0,101400000.0,,136300000.0,,400000.0,165100000.0,825600000.0,,3995900000.0,91100000.0,6597800000.0,2490200000.0,4642600000.0,1203700000.0,2490200000.0,2490200000.0,4107600000.0,6597800000.0,1132300000.0,2903900000.0,-1494800000.0
Signet Jewelers Ltd,SIG,,832988,2017.0,Q3,,2016-10-29,2017-12-01 16:59:10+00:00,382200000.0,1655300000.0,402900000.0,-302300000.0,82700000.0,0.0,144200000.0,256700000.0,20800000.0,4400000.0,47100000.0,517000000.0,,419800000.0,1324200000.0,2649400000.0,791100000.0,632100000.0,0.0,133400000.0,,146800000.0,,400000.0,157500000.0,831600000.0,,3727800000.0,288800000.0,6487500000.0,2231200000.0,4555000000.0,1335000000.0,2231200000.0,2231200000.0,4256300000.0,6487500000.0,1141400000.0,2921300000.0,-1338900000.0
Signet Jewelers Ltd,SIG,,832988,2017.0,Q2,,2016-07-30,2017-08-29 16:50:39+00:00,195100000.0,1717500000.0,417600000.0,-275000000.0,118700000.0,0.0,296900000.0,254500000.0,1400000.0,38300000.0,49800000.0,518100000.0,,424700000.0,1330500000.0,2418300000.0,739500000.0,639900000.0,0.0,79800000.0,,152000000.0,,400000.0,158000000.0,223800000.0,,3727300000.0,238600000.0,6298000000.0,2879900000.0,4407900000.0,1144100000.0,2879900000.0,2879900000.0,3418100000.0,6298000000.0,1150600000.0,2274000000.0,-869700000.0
Signet Jewelers Ltd,SIG,,832988,2017.0,Q1,,2016-04-30,2017-06-01 14:34:20+00:00,255700000.0,1753000000.0,409500000.0,-238500000.0,113000000.0,0.0,291600000.0,261400000.0,1400000.0,19100000.0,53500000.0,519700000.0,,430400000.0,1311500000.0,2512600000.0,725700000.0,644400000.0,0.0,88100000.0,,161200000.0,,400000.0,157200000.0,229700000.0,,3665100000.0,110100000.0,6427700000.0,3098200000.0,4541200000.0,1055800000.0,3098200000.0,3098200000.0,3329500000.0,6427700000.0,1160800000.0,2273700000.0,-620400000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,FY,,2018-02-03,2019-04-03 17:27:04+00:00,237000000.0,779700000.0,448000000.0,-260600000.0,225100000.0,0.0,305900000.0,288600000.0,2600000.0,19600000.0,39800000.0,821700000.0,,481500000.0,688200000.0,2280500000.0,877900000.0,668900000.0,1400000.0,92300000.0,,158200000.0,,400000.0,171200000.0,239600000.0,613600000.0,4396200000.0,44000000.0,5839600000.0,2499800000.0,3446100000.0,1037200000.0,2499800000.0,2499800000.0,2726200000.0,5839600000.0,1515600000.0,1689000000.0,-1942100000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q3,,2017-10-28,2018-12-07 16:31:35+00:00,324900000.0,720400000.0,430500000.0,-292400000.0,113400000.0,0.0,301300000.0,270300000.0,17300000.0,0.0,35500000.0,867100000.0,,410400000.0,696800000.0,2466100000.0,855100000.0,646100000.0,1300000.0,143800000.0,,145000000.0,,400000.0,169100000.0,857500000.0,,4074900000.0,291800000.0,5800700000.0,2139000000.0,3462200000.0,1317500000.0,2139000000.0,2139000000.0,3661700000.0,5800700000.0,1483400000.0,2344200000.0,-1945200000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q2,,2017-07-29,2018-09-06 17:15:39+00:00,148200000.0,1811300000.0,426600000.0,-282300000.0,119100000.0,0.0,297900000.0,262300000.0,1800000.0,33500000.0,35500000.0,519900000.0,,413900000.0,705300000.0,2282100000.0,836600000.0,658800000.0,0.0,103300000.0,,128500000.0,,400000.0,165100000.0,859800000.0,,4110300000.0,939400000.0,6313800000.0,2176600000.0,4342800000.0,1810000000.0,2176600000.0,2176600000.0,4137200000.0,6313800000.0,1134400000.0,2327200000.0,-1949700000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,FY,,2019-02-02,2020-03-26 10:16:29+00:00,153700000.0,23700000.0,502800000.0,-302800000.0,195400000.0,0.0,249100000.0,270000000.0,5800000.0,27700000.0,,296600000.0,,265000000.0,649600000.0,2386900000.0,800500000.0,696500000.0,21000000.0,0.0,,244000000.0,,400000.0,181200000.0,224100000.0,615300000.0,2282200000.0,78800000.0,4420100000.0,1201600000.0,2855800000.0,1033000000.0,1201600000.0,1201600000.0,2603200000.0,4420100000.0,763800000.0,1570200000.0,-1027300000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q3,,2018-11-03,2019-12-05 07:52:50+00:00,339600000.0,14100000.0,431300000.0,-306800000.0,130700000.0,0.0,309900000.0,253100000.0,0.0,19100000.0,,509000000.0,,340200000.0,660400000.0,2647100000.0,810400000.0,671700000.0,36200000.0,12700000.0,,218200000.0,0.0,400000.0,201600000.0,233200000.0,614800000.0,3763500000.0,322600000.0,4907500000.0,1349000000.0,3010100000.0,1365700000.0,1349000000.0,1349000000.0,2943700000.0,4907500000.0,1087000000.0,1578000000.0,-2418000000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q2,,2018-08-04,2019-09-05 08:42:28+00:00,236700000.0,11100000.0,440400000.0,-306300000.0,134100000.0,0.0,303300000.0,276300000.0,119200000.0,0.0,,509000000.0,,341300000.0,671100000.0,2363800000.0,820100000.0,663300000.0,2200000.0,91000000.0,,239300000.0,0.0,400000.0,200700000.0,850500000.0,0.0,3820700000.0,111400000.0,4740800000.0,1400100000.0,2867500000.0,1064800000.0,1400100000.0,1400100000.0,3340700000.0,4740800000.0,1053200000.0,2275900000.0,-2418000000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q1,,2018-05-05,2019-06-06 09:19:30+00:00,287500000.0,491400000.0,463700000.0,-281900000.0,153900000.0,0.0,297100000.0,284900000.0,55200000.0,0.0,,509100000.0,,343200000.0,679700000.0,2429000000.0,847200000.0,667500000.0,800000.0,74200000.0,,236800000.0,0.0,400000.0,206300000.0,850500000.0,0.0,3869200000.0,72300000.0,5272900000.0,1892600000.0,3366300000.0,1108400000.0,1892600000.0,1892600000.0,3380300000.0,5272900000.0,1059400000.0,2271900000.0,-1992200000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,FY,,2020-02-01,2020-06-30 17:32:22+00:00,227900000.0,38800000.0,697000000.0,-293800000.0,374500000.0,0.0,258000000.0,266200000.0,6300000.0,27700000.0,,248800000.0,741900000.0,263800000.0,515900000.0,2331700000.0,741900000.0,731500000.0,4700000.0,5200000.0,,403500000.0,338200000.0,400000.0,1885100000.0,1554300000.0,617000000.0,2242900000.0,95600000.0,6299100000.0,1222600000.0,3154800000.0,1652600000.0,1222600000.0,1222600000.0,4459500000.0,6299100000.0,2402400000.0,2806900000.0,-984900000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q3,,2019-11-02,2019-12-05 07:52:50+00:00,333900000.0,20800000.0,434600000.0,-299500000.0,188600000.0,0.0,254900000.0,267300000.0,2700000.0,17400000.0,,248800000.0,,264200000.0,788800000.0,2519400000.0,751200000.0,693200000.0,18300000.0,0.0,,207200000.0,324900000.0,400000.0,1880400000.0,2185800000.0,,2079700000.0,5000000.0,6101600000.0,1050700000.0,2938700000.0,1383100000.0,1050700000.0,1050700000.0,5050900000.0,6101600000.0,2411700000.0,3667800000.0,-984800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q2,,2019-08-03,2019-09-05 08:42:28+00:00,224100000.0,21800000.0,418000000.0,-322300000.0,271500000.0,0.0,248900000.0,265400000.0,2600000.0,25100000.0,,248800000.0,,264300000.0,628200000.0,2272100000.0,750200000.0,699800000.0,19700000.0,0.0,,190600000.0,324800000.0,400000.0,1924000000.0,2237800000.0,,2154200000.0,54200000.0,5965600000.0,1088200000.0,2758600000.0,1311600000.0,1088200000.0,1088200000.0,4877400000.0,5965600000.0,2456800000.0,3565800000.0,-993000000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q1,,2019-05-04,2019-06-06 09:19:30+00:00,238300000.0,23100000.0,420200000.0,-307900000.0,195100000.0,0.0,245300000.0,277000000.0,4800000.0,24100000.0,,296400000.0,,264100000.0,639000000.0,2394200000.0,776100000.0,699600000.0,22000000.0,0.0,,205500000.0,358900000.0,400000.0,2012000000.0,2331100000.0,,2223400000.0,43700000.0,6193300000.0,1161400000.0,2822700000.0,1362200000.0,1161400000.0,1161400000.0,5031900000.0,6193300000.0,2594500000.0,3669700000.0,-999800000.0
