company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Signet Jewelers Ltd,SIG,,832988,2009.0,FY,2008-02-03,2009-01-31,2011-03-30 08:23:13+00:00,-9800000.0,6400000.0,63000000.0,32500000.0,108100000.0,,-12200000.0,100000.0,160600000.0,,36900000.0,-113300000.0,164400000.0,36900000.0,-113300000.0,164400000.0,88000000.0,-402600000.0,-402600000.0,464700000.0,,,-123800000.0,,-105100000.0,0.0,,,1600000.0
Signet Jewelers Ltd,SIG,,832988,2010.0,Q4,2009-11-01,2010-01-30,,6000000.0,-5200000.0,72000000.0,35600000.0,34200000.0,,33700000.0,100000.0,,,28000000.0,-13200000.0,166200000.0,28000000.0,-13200000.0,166200000.0,181000000.0,115500000.0,115500000.0,-12000000.0,100000.0,,,,-19200000.0,27800000.0,,,
Signet Jewelers Ltd,SIG,,832988,2010.0,FY,2009-02-01,2010-01-30,2012-03-22 08:38:10+00:00,,4300000.0,72000000.0,35600000.0,108900000.0,,244700000.0,1000000.0,,,-251600000.0,-43500000.0,515300000.0,-251600000.0,-43500000.0,515300000.0,220200000.0,157100000.0,157100000.0,300000.0,100000.0,,,,-43600000.0,-252700000.0,,,100000.0
Signet Jewelers Ltd,SIG,,832988,2010.0,Q3,2009-08-02,2009-10-31,,-3300000.0,2600000.0,,,25300000.0,,34800000.0,900000.0,,,4500000.0,-12800000.0,54100000.0,4500000.0,-12800000.0,54100000.0,45800000.0,-12300000.0,-12300000.0,3700000.0,,,,,-9600000.0,3600000.0,,,100000.0
Signet Jewelers Ltd,SIG,,832988,2010.0,Q3YTD,2009-02-01,2009-10-31,2010-11-30 07:20:53+00:00,-6000000.0,9500000.0,,,74700000.0,,211000000.0,900000.0,,,-279600000.0,-30300000.0,349100000.0,-279600000.0,-30300000.0,349100000.0,39200000.0,41600000.0,41600000.0,12300000.0,,,,,-24400000.0,-280500000.0,,,100000.0
Signet Jewelers Ltd,SIG,,832988,2010.0,Q2YTD,2009-02-01,2009-08-01,2010-08-27 07:08:15+00:00,-2700000.0,6900000.0,,,49400000.0,,176200000.0,0.0,,,-284100000.0,-17500000.0,295000000.0,-284100000.0,-17500000.0,295000000.0,-6600000.0,53900000.0,53900000.0,8600000.0,,,,,-14800000.0,-284100000.0,,,
Signet Jewelers Ltd,SIG,,832988,2011.0,Q4,2010-10-31,2011-01-29,,,1600000.0,78600000.0,74200000.0,26500000.0,,-28300000.0,-2000000.0,,,-225600000.0,-16100000.0,126200000.0,-225600000.0,-16100000.0,126200000.0,-115500000.0,105400000.0,105400000.0,21000000.0,12100000.0,,,,-16300000.0,-235700000.0,,,200000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,FY,2010-01-31,2011-01-29,2013-03-28 07:45:19+00:00,,4800000.0,78600000.0,74200000.0,97800000.0,,-1600000.0,,,,-282300000.0,-55600000.0,323100000.0,-282300000.0,-55600000.0,323100000.0,-14800000.0,200400000.0,200400000.0,21700000.0,12100000.0,,,,-57500000.0,-294400000.0,,,1900000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q3TTM,2009-11-01,2010-10-30,,6000000.0,-2000000.0,72000000.0,35600000.0,105500000.0,,60400000.0,2100000.0,,,-28700000.0,-52700000.0,363100000.0,-28700000.0,-52700000.0,363100000.0,281700000.0,210500000.0,210500000.0,-11300000.0,100000.0,,,,-60400000.0,-30900000.0,,,1700000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q3,2010-08-01,2010-10-30,,4500000.0,-3400000.0,,,27800000.0,,-89600000.0,1000000.0,,,13500000.0,-25100000.0,-57700000.0,13500000.0,-25100000.0,-57700000.0,-69300000.0,6000000.0,6000000.0,1500000.0,,,,,-29600000.0,12500000.0,,,
Signet Jewelers Ltd,SIG,,832988,2011.0,Q3YTD,2010-01-31,2010-10-30,2011-11-22 08:16:50+00:00,,3200000.0,,,71300000.0,,26700000.0,2000000.0,,,-56700000.0,-39500000.0,196900000.0,-56700000.0,-39500000.0,196900000.0,100700000.0,95000000.0,95000000.0,700000.0,,,,,-41200000.0,-58700000.0,,,1700000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q2TTM,2009-08-02,2010-07-31,,-1800000.0,4000000.0,72000000.0,35600000.0,103000000.0,,184800000.0,2000000.0,,,-37700000.0,-40400000.0,474900000.0,-37700000.0,-40400000.0,474900000.0,396800000.0,192200000.0,192200000.0,-9100000.0,100000.0,,,,-40400000.0,-39800000.0,,,1800000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q2,2010-05-02,2010-07-31,,-2900000.0,2300000.0,,,21100000.0,,8600000.0,200000.0,-3100000.0,,-22200000.0,-8100000.0,70400000.0,-22200000.0,-8100000.0,70400000.0,40100000.0,38700000.0,38700000.0,-300000.0,,,,,-6900000.0,-19300000.0,,,1700000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q2YTD,2010-01-31,2010-07-31,2011-08-25 08:31:59+00:00,-4500000.0,6600000.0,,,43500000.0,,116300000.0,1000000.0,,,-70200000.0,-14400000.0,254600000.0,-70200000.0,-14400000.0,254600000.0,170000000.0,89000000.0,89000000.0,-800000.0,,,,,-11600000.0,-71200000.0,,,1700000.0
Signet Jewelers Ltd,SIG,,832988,2011.0,Q1,2010-01-31,2010-05-01,2011-05-26 08:30:48+00:00,-1600000.0,4300000.0,,,22400000.0,,107700000.0,800000.0,3100000.0,,-48000000.0,-6300000.0,184200000.0,-48000000.0,-6300000.0,184200000.0,129900000.0,50300000.0,50300000.0,-500000.0,,,,,-4700000.0,-51900000.0,,,
Signet Jewelers Ltd,SIG,,832988,2012.0,FY,2011-01-30,2012-01-28,2014-03-27 07:49:21+00:00,0.0,1900000.0,105100000.0,5100000.0,92400000.0,,-112700000.0,,,,-40000000.0,-97800000.0,325200000.0,-40000000.0,-97800000.0,325200000.0,187400000.0,324400000.0,324400000.0,19200000.0,14500000.0,,-8700000.0,,-97800000.0,-33100000.0,-12700000.0,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q4,2011-10-30,2012-01-28,,,200000.0,105100000.0,5100000.0,25100000.0,,23500000.0,,-2400000.0,,-46300000.0,-24800000.0,211600000.0,-46300000.0,-24800000.0,211600000.0,140500000.0,156600000.0,156600000.0,6200000.0,8900000.0,,-8700000.0,,-24800000.0,-31400000.0,-12700000.0,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q3TTM,2010-10-31,2011-10-29,,,3300000.0,78600000.0,74200000.0,93800000.0,,-164500000.0,-2000000.0,2400000.0,,-219300000.0,-89100000.0,239800000.0,-219300000.0,-89100000.0,239800000.0,-68600000.0,273200000.0,273200000.0,34000000.0,17700000.0,,,,-89300000.0,-237400000.0,,,200000.0
Signet Jewelers Ltd,SIG,,832988,2012.0,Q3,2011-07-31,2011-10-29,,,100000.0,,,22300000.0,,-132600000.0,,2400000.0,,21800000.0,-34700000.0,-78500000.0,21800000.0,-34700000.0,-78500000.0,-91400000.0,26100000.0,26100000.0,5600000.0,1200000.0,,,,-34700000.0,18200000.0,,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q3YTD,2011-01-30,2011-10-29,2012-11-20 07:42:59+00:00,,1700000.0,,,67300000.0,,-136200000.0,,2400000.0,,6300000.0,-73000000.0,113600000.0,6300000.0,-73000000.0,113600000.0,46900000.0,167800000.0,167800000.0,13000000.0,5600000.0,,,,-73000000.0,-1700000.0,,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q2TTM,2010-08-01,2011-07-30,,4500000.0,-200000.0,78600000.0,74200000.0,99300000.0,,-121500000.0,-1000000.0,,,-227600000.0,-79500000.0,260600000.0,-227600000.0,-79500000.0,260600000.0,-46500000.0,253100000.0,253100000.0,29900000.0,16500000.0,,,,-84200000.0,-243100000.0,,,200000.0
Signet Jewelers Ltd,SIG,,832988,2012.0,Q2,2011-05-01,2011-07-30,,,1400000.0,,,22500000.0,,-9600000.0,,,,-15300000.0,-25400000.0,86800000.0,-15300000.0,-25400000.0,86800000.0,46100000.0,66300000.0,66300000.0,6200000.0,400000.0,,,,-25400000.0,-15700000.0,,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q2YTD,2011-01-30,2011-07-30,2012-08-23 07:48:55+00:00,,1600000.0,,,45000000.0,,-3600000.0,,,,-15500000.0,-38300000.0,192100000.0,-15500000.0,-38300000.0,192100000.0,138300000.0,141700000.0,141700000.0,7400000.0,4400000.0,,,,-38300000.0,-19900000.0,,,
Signet Jewelers Ltd,SIG,,832988,2012.0,Q1TTM,2010-05-02,2011-04-30,,1600000.0,700000.0,78600000.0,74200000.0,97900000.0,,-103300000.0,-800000.0,-3100000.0,,-234500000.0,-62200000.0,244200000.0,-234500000.0,-62200000.0,244200000.0,-52500000.0,225500000.0,225500000.0,23400000.0,16100000.0,,,,-65700000.0,-246700000.0,,,1900000.0
Signet Jewelers Ltd,SIG,,832988,2012.0,Q1,2011-01-30,2011-04-30,2012-05-24 07:33:52+00:00,,200000.0,,,22500000.0,,6000000.0,,,,-200000.0,-12900000.0,105300000.0,-200000.0,-12900000.0,105300000.0,92200000.0,75400000.0,75400000.0,1200000.0,4000000.0,,,,-12900000.0,-4200000.0,,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q4,2012-10-28,2013-02-02,,-56700000.0,100000.0,165600000.0,3400000.0,29000000.0,,14100000.0,,,,10800000.0,-90000000.0,212500000.0,10800000.0,-90000000.0,212500000.0,133300000.0,171800000.0,171800000.0,-2500000.0,20600000.0,,-9800000.0,,-33300000.0,,,,
Signet Jewelers Ltd,SIG,,832988,2013.0,FY,2012-01-29,2013-02-02,2013-03-28 07:45:19+00:00,-56700000.0,400000.0,165600000.0,3400000.0,99400000.0,,-157100000.0,,,,-308100000.0,-190900000.0,312700000.0,-308100000.0,-190900000.0,312700000.0,-186300000.0,359900000.0,359900000.0,10100000.0,17500000.0,,-38400000.0,,-134200000.0,,-287200000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q3TTM,2011-10-30,2012-10-27,,,500000.0,105100000.0,5100000.0,95500000.0,,-147700000.0,,-2400000.0,,-365200000.0,-125700000.0,311800000.0,-365200000.0,-125700000.0,311800000.0,-179100000.0,344700000.0,344700000.0,18800000.0,5800000.0,,-37300000.0,,-125700000.0,-31400000.0,-299900000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q3,2012-07-29,2012-10-27,,,100000.0,,,23700000.0,,-80900000.0,,,,-7300000.0,-46100000.0,-16600000.0,-7300000.0,-46100000.0,-16600000.0,-70000000.0,34900000.0,34900000.0,5600000.0,2300000.0,,-9600000.0,,-46100000.0,,,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q3YTD,2012-01-29,2012-10-27,2013-11-26 08:03:36+00:00,,300000.0,,,70400000.0,,-171200000.0,,,,-318900000.0,-100900000.0,100200000.0,-318900000.0,-100900000.0,100200000.0,-319600000.0,188100000.0,188100000.0,12600000.0,-3100000.0,,-28600000.0,,-100900000.0,,-287200000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q2TTM,2011-07-31,2012-07-28,,,500000.0,105100000.0,5100000.0,94100000.0,,-199400000.0,,,,-336100000.0,-114300000.0,249900000.0,-336100000.0,-114300000.0,249900000.0,-200500000.0,335900000.0,335900000.0,18800000.0,4700000.0,,-27700000.0,,-114300000.0,-13200000.0,-299900000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q2,2012-04-29,2012-07-28,,,100000.0,,,23600000.0,,-12900000.0,,,,-209000000.0,-36200000.0,82800000.0,-209000000.0,-36200000.0,82800000.0,-162400000.0,70700000.0,70700000.0,1300000.0,-2200000.0,,-10300000.0,,-36200000.0,,-196500000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q2YTD,2012-01-29,2012-07-28,2012-08-23 07:48:55+00:00,,200000.0,,,46700000.0,,-90300000.0,,,,-311600000.0,-54800000.0,116800000.0,-311600000.0,-54800000.0,116800000.0,-249600000.0,153200000.0,153200000.0,7000000.0,-5400000.0,,-19000000.0,,-54800000.0,,-287200000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q1TTM,2011-05-01,2012-04-28,,,1800000.0,105100000.0,5100000.0,93000000.0,,-196100000.0,,,,-142400000.0,-103500000.0,253900000.0,-142400000.0,-103500000.0,253900000.0,8000000.0,331500000.0,331500000.0,23700000.0,7300000.0,,-17400000.0,,-103500000.0,-28900000.0,-103400000.0,,
Signet Jewelers Ltd,SIG,,832988,2013.0,Q1,2012-01-29,2012-04-28,2013-05-23 07:43:37+00:00,,100000.0,,,23100000.0,,-77400000.0,,,,-102600000.0,-18600000.0,34000000.0,-102600000.0,-18600000.0,34000000.0,-87200000.0,82500000.0,82500000.0,5700000.0,-3200000.0,,-8700000.0,,-18600000.0,,-90700000.0,,
Signet Jewelers Ltd,SIG,,832988,2014.0,FY,2013-02-03,2014-02-01,2016-03-24 13:49:35+00:00,0.0,400000.0,211000000.0,3500000.0,110200000.0,,-247200000.0,,76300000.0,,-124800000.0,-160400000.0,235500000.0,-124800000.0,-160400000.0,235500000.0,-49700000.0,368000000.0,368000000.0,4100000.0,6600000.0,-7700000.0,-46000000.0,0.0,-152700000.0,-57000000.0,-104700000.0,0.0,
Signet Jewelers Ltd,SIG,,832988,2014.0,Q4,2013-11-03,2014-02-01,,,100000.0,211000000.0,3500000.0,30800000.0,-1400000.0,48800000.0,,30300000.0,,-40100000.0,-54900000.0,257400000.0,-40100000.0,-54900000.0,257400000.0,162400000.0,175200000.0,175200000.0,2500000.0,3200000.0,-7700000.0,-12000000.0,,-45800000.0,-57000000.0,-4600000.0,,
Signet Jewelers Ltd,SIG,,832988,2014.0,Q3TTM,2012-10-28,2013-11-02,,-56700000.0,400000.0,165600000.0,3400000.0,108400000.0,1400000.0,-281900000.0,,46000000.0,,-73900000.0,-195500000.0,190600000.0,-73900000.0,-195500000.0,190600000.0,-78800000.0,364600000.0,364600000.0,-900000.0,24000000.0,,-43800000.0,,-140200000.0,,-100100000.0,,
Signet Jewelers Ltd,SIG,,832988,2014.0,Q3,2013-08-04,2013-11-02,,,100000.0,,,28300000.0,,-143200000.0,,44300000.0,,9900000.0,-53300000.0,-80400000.0,9900000.0,-53300000.0,-80400000.0,-123800000.0,33600000.0,33600000.0,800000.0,2700000.0,,-12100000.0,,-53300000.0,,-25000000.0,,
