company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:07:06+00:00,0.49,0.49,0.47,,10522000.0,4948000.0,23378000.0,23378000.0,23068000.0,310000.0,46292000.0,99958000.0,-198000.0,720000.0,5731000.0,,8169000.0,46292000.0,53666000.0,,,19568000.0,34098000.0,-198000.0,33900000.0,99958000.0,47100000.0,47099000.0,48690000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q4,2012-10-01,2012-12-31,,0.67,0.67,0.67,,13114000.0,7074000.0,34912000.0,34912000.0,34912000.0,,69856000.0,145030000.0,989000.0,1634000.0,9270000.0,,9937000.0,69856000.0,75174000.0,,-222000.0,27915000.0,47259000.0,767000.0,48026000.0,145030000.0,50500000.0,50477000.0,51536000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 08:00:33+00:00,2.87,2.87,2.81,,61471000.0,23845000.0,147744000.0,147744000.0,145004000.0,2740000.0,257801000.0,562528000.0,8000.0,1362000.0,31401000.0,,39231000.0,257801000.0,304727000.0,,319000.0,95839000.0,208888000.0,327000.0,209215000.0,562528000.0,50500000.0,50477000.0,51536000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.86,2.86,2.79,,62684000.0,22051000.0,144687000.0,144687000.0,141178000.0,3509000.0,245045000.0,541022000.0,-567000.0,-1721000.0,28711000.0,,39237000.0,245045000.0,295977000.0,-170000.0,69000.0,88278000.0,207699000.0,-328000.0,207371000.0,541022000.0,51100000.0,51090000.0,52102000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.2,2.2,2.14,,48357000.0,16771000.0,112832000.0,112832000.0,110092000.0,2740000.0,187945000.0,417498000.0,-981000.0,-272000.0,22131000.0,,29294000.0,187945000.0,229553000.0,,541000.0,67924000.0,161629000.0,-440000.0,161189000.0,417498000.0,51100000.0,51090000.0,52102000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 16:09:38+00:00,0.83,0.83,0.81,,17832000.0,5785000.0,42435000.0,42435000.0,42435000.0,0.0,70420000.0,156379000.0,205000.0,1796000.0,7762000.0,,10609000.0,70420000.0,85959000.0,,55000.0,25952000.0,60007000.0,260000.0,60267000.0,156379000.0,51100000.0,51090000.0,52102000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.71,2.71,2.64,,59751000.0,21922000.0,136521000.0,136521000.0,131612000.0,4909000.0,233230000.0,513707000.0,-627000.0,-5444000.0,27450000.0,,39625000.0,233230000.0,280477000.0,-170000.0,-195000.0,83553000.0,196924000.0,-652000.0,196272000.0,513707000.0,51000000.0,50989000.0,52071000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.37,1.37,1.33,,30525000.0,10986000.0,70397000.0,70397000.0,67657000.0,2740000.0,117525000.0,261119000.0,-1186000.0,-2068000.0,14369000.0,,18685000.0,117525000.0,143594000.0,,486000.0,41972000.0,101622000.0,-700000.0,100922000.0,261119000.0,51000000.0,50989000.0,52071000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:14:31+00:00,0.74,0.74,0.72,,17119000.0,5854000.0,39849000.0,39849000.0,37742000.0,2107000.0,63017000.0,137927000.0,-92000.0,-3354000.0,7229000.0,,8736000.0,63017000.0,74910000.0,,615000.0,18465000.0,56445000.0,523000.0,56968000.0,137927000.0,51000000.0,50989000.0,52071000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.62,2.62,2.55,,56459000.0,21915000.0,128179000.0,128179000.0,124606000.0,3573000.0,225443000.0,497716000.0,-1153000.0,-2296000.0,26831000.0,,39222000.0,225443000.0,272273000.0,,-810000.0,85672000.0,186601000.0,-1963000.0,184638000.0,497716000.0,47500000.0,48446000.0,49582000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 08:31:54+00:00,0.63,0.63,0.61,,13406000.0,5132000.0,30548000.0,30548000.0,29915000.0,633000.0,54508000.0,123192000.0,-1094000.0,1286000.0,7140000.0,,9949000.0,54508000.0,68684000.0,,-129000.0,23507000.0,45177000.0,-1223000.0,43954000.0,123192000.0,47500000.0,48446000.0,49582000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:49:51+00:00,3.02,3.02,2.97,,62521000.0,26692000.0,155780000.0,155780000.0,155780000.0,0.0,308136000.0,648034000.0,155000.0,2536000.0,41660000.0,,50863000.0,308136000.0,339898000.0,,-1000.0,121751000.0,218147000.0,154000.0,218301000.0,648034000.0,51600000.0,51548000.0,52375000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q4,2013-10-01,2013-12-31,,0.71,0.71,0.69,,12388000.0,7178000.0,36595000.0,36595000.0,36595000.0,,84337000.0,165859000.0,106000.0,1564000.0,10878000.0,,13049000.0,84337000.0,81522000.0,,24000.0,32669000.0,48853000.0,130000.0,48983000.0,165859000.0,51600000.0,51548000.0,52375000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.98,2.98,2.95,,63247000.0,26588000.0,154097000.0,154097000.0,154097000.0,,293655000.0,627205000.0,1038000.0,2606000.0,40052000.0,,47751000.0,293655000.0,333550000.0,,-247000.0,116997000.0,216553000.0,791000.0,217344000.0,627205000.0,51600000.0,51495000.0,52367000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.31,2.31,2.28,,50133000.0,19514000.0,119185000.0,119185000.0,119185000.0,,223799000.0,482175000.0,49000.0,972000.0,30782000.0,,37814000.0,223799000.0,258376000.0,,-25000.0,89082000.0,169294000.0,24000.0,169318000.0,482175000.0,51600000.0,51495000.0,52367000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:35:16+00:00,0.82,0.82,0.81,,17716000.0,6801000.0,42338000.0,42338000.0,42338000.0,,79339000.0,172152000.0,218000.0,1563000.0,11501000.0,,13175000.0,79339000.0,92813000.0,,63000.0,33040000.0,59773000.0,281000.0,60054000.0,172152000.0,51600000.0,51495000.0,52367000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.99,2.99,2.95,,63363000.0,25572000.0,154194000.0,154194000.0,154194000.0,,284736000.0,611432000.0,1025000.0,2839000.0,36313000.0,,45185000.0,284736000.0,326696000.0,,-255000.0,109909000.0,216787000.0,770000.0,217557000.0,611432000.0,51500000.0,51462000.0,52385000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.49,1.49,1.47,,32417000.0,12713000.0,76847000.0,76847000.0,76847000.0,,144460000.0,310023000.0,-169000.0,-591000.0,19281000.0,,24639000.0,144460000.0,165563000.0,,-88000.0,56042000.0,109521000.0,-257000.0,109264000.0,310023000.0,51500000.0,51462000.0,52385000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 16:55:38+00:00,0.81,0.81,0.8,,17881000.0,6845000.0,41720000.0,41720000.0,41720000.0,,78249000.0,168171000.0,-239000.0,-110000.0,10483000.0,,12829000.0,78249000.0,89922000.0,,-35000.0,30047000.0,59875000.0,-274000.0,59601000.0,168171000.0,51500000.0,51462000.0,52385000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.92,2.92,2.87,,62601000.0,24581000.0,152323000.0,152323000.0,150216000.0,2107000.0,269504000.0,581188000.0,1172000.0,-405000.0,33059000.0,,41092000.0,269504000.0,311684000.0,,395000.0,98327000.0,213357000.0,1567000.0,214924000.0,581188000.0,51700000.0,51407000.0,52350000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 17:09:52+00:00,0.68,0.68,0.67,,14536000.0,5868000.0,35127000.0,35127000.0,35127000.0,,66211000.0,141852000.0,70000.0,-481000.0,8798000.0,,11810000.0,66211000.0,75641000.0,,-53000.0,25995000.0,49646000.0,17000.0,49663000.0,141852000.0,51700000.0,51407000.0,52350000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:51:36+00:00,3.85,3.85,3.79,,84029000.0,30637000.0,200445000.0,200445000.0,200445000.0,0.0,353314000.0,769832000.0,793000.0,-6618000.0,53403000.0,,55338000.0,353314000.0,416518000.0,,-77000.0,132760000.0,283758000.0,716000.0,284474000.0,769832000.0,52100000.0,52104000.0,52824000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q4,2014-10-01,2014-12-31,,1.08,1.08,1.05,,23324000.0,7929000.0,56431000.0,56431000.0,56431000.0,,93485000.0,207402000.0,58000.0,-2579000.0,13810000.0,,15126000.0,93485000.0,113917000.0,,66000.0,34286000.0,79631000.0,124000.0,79755000.0,207402000.0,52100000.0,52104000.0,52824000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.48,3.48,3.43,,73093000.0,29886000.0,180609000.0,180609000.0,180609000.0,,344166000.0,728289000.0,841000.0,-2475000.0,50471000.0,,53261000.0,344166000.0,384123000.0,,-119000.0,131143000.0,252980000.0,722000.0,253702000.0,728289000.0,52100000.0,52088000.0,52792000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 16:10:27+00:00,1.06,1.06,1.05,,22547000.0,7496000.0,55200000.0,55200000.0,55200000.0,0.0,90561000.0,199651000.0,162000.0,-3614000.0,13447000.0,,14172000.0,90561000.0,109090000.0,,-4000.0,31501000.0,77589000.0,158000.0,77747000.0,199651000.0,52100000.0,52088000.0,52792000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.77,2.77,2.74,,60705000.0,22708000.0,144014000.0,144014000.0,144014000.0,,259829000.0,562430000.0,735000.0,-4039000.0,39593000.0,,40212000.0,259829000.0,302601000.0,,-143000.0,98474000.0,204127000.0,592000.0,204719000.0,562430000.0,52100000.0,52088000.0,52792000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.24,3.24,3.19,,68262000.0,29191000.0,167747000.0,167747000.0,167747000.0,,332944000.0,700790000.0,897000.0,2702000.0,48525000.0,,52264000.0,332944000.0,367846000.0,,-52000.0,132682000.0,235164000.0,845000.0,236009000.0,700790000.0,51900000.0,52068000.0,52769000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 16:52:09+00:00,0.93,0.93,0.92,,20705000.0,8047000.0,48283000.0,48283000.0,48283000.0,0.0,87977000.0,192204000.0,239000.0,945000.0,13362000.0,,13124000.0,87977000.0,104227000.0,,0.0,35478000.0,68749000.0,239000.0,68988000.0,192204000.0,51900000.0,52068000.0,52769000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.71,1.71,1.69,,38158000.0,15212000.0,88814000.0,88814000.0,88814000.0,,169268000.0,362779000.0,573000.0,-425000.0,26146000.0,,26040000.0,169268000.0,193511000.0,,-139000.0,66973000.0,126538000.0,434000.0,126972000.0,362779000.0,51900000.0,52068000.0,52769000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.12,3.12,3.07,,65438000.0,27989000.0,161184000.0,161184000.0,161184000.0,,323216000.0,676757000.0,419000.0,1647000.0,45646000.0,,51969000.0,323216000.0,353541000.0,,-87000.0,127251000.0,226290000.0,332000.0,226622000.0,676757000.0,52000000.0,51970000.0,52724000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:40:50+00:00,0.78,0.78,0.77,,17453000.0,7165000.0,40531000.0,40531000.0,40531000.0,0.0,81291000.0,170575000.0,334000.0,-1370000.0,12784000.0,,12916000.0,81291000.0,89284000.0,,-139000.0,31495000.0,57789000.0,195000.0,57984000.0,170575000.0,52000000.0,51970000.0,52724000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:43:31+00:00,4.6,4.6,4.53,,99590000.0,31868000.0,242027000.0,242027000.0,242154000.0,-127000.0,409388000.0,901265000.0,-125000.0,-2560000.0,63334000.0,,57192000.0,409388000.0,491877000.0,,-301000.0,149834000.0,342043000.0,-426000.0,341617000.0,901265000.0,52600000.0,52676000.0,53427000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q4,2015-10-01,2015-12-31,,1.16,1.16,1.12,,21868000.0,8640000.0,60680000.0,60680000.0,60705000.0,-25000.0,101583000.0,223626000.0,-503000.0,-2100000.0,17769000.0,,14718000.0,101583000.0,122043000.0,,35000.0,39027000.0,83016000.0,-468000.0,82548000.0,223626000.0,52600000.0,52676000.0,53427000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:06:04+00:00,1.19,1.19,1.18,,26897000.0,7717000.0,62757000.0,62757000.0,62791000.0,-34000.0,110237000.0,243541000.0,132000.0,5125000.0,16221000.0,,14679000.0,110237000.0,133304000.0,,-40000.0,43742000.0,89562000.0,92000.0,89654000.0,243541000.0,52800000.0,52675000.0,53392000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.44,3.44,3.41,,77722000.0,23228000.0,181347000.0,181347000.0,181449000.0,-102000.0,307805000.0,677639000.0,378000.0,-460000.0,45565000.0,,42474000.0,307805000.0,369834000.0,,-336000.0,110807000.0,259027000.0,42000.0,259069000.0,677639000.0,52800000.0,52675000.0,53392000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.52,4.52,4.46,,101046000.0,31157000.0,237778000.0,237778000.0,237880000.0,-102000.0,401290000.0,885041000.0,436000.0,-3039000.0,59375000.0,,57600000.0,401290000.0,483751000.0,,-270000.0,145093000.0,338658000.0,166000.0,338824000.0,885041000.0,52800000.0,52675000.0,53392000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:15:16+00:00,1.16,1.16,1.15,,26248000.0,7962000.0,61244000.0,61244000.0,61299000.0,-55000.0,106435000.0,235138000.0,161000.0,3167000.0,15114000.0,,15017000.0,106435000.0,128703000.0,,-112000.0,41260000.0,87443000.0,49000.0,87492000.0,235138000.0,52800000.0,52657000.0,53442000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.25,2.25,2.23,,50825000.0,15511000.0,118590000.0,118590000.0,118658000.0,-68000.0,197568000.0,434098000.0,246000.0,-5585000.0,29344000.0,,27795000.0,197568000.0,236530000.0,,-296000.0,67065000.0,169465000.0,-50000.0,169415000.0,434098000.0,52800000.0,52657000.0,53442000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.39,4.39,4.33,,96696000.0,30936000.0,230221000.0,230221000.0,230289000.0,-68000.0,381614000.0,841151000.0,466000.0,-11778000.0,56601000.0,,57093000.0,381614000.0,459537000.0,,-234000.0,132852000.0,326685000.0,232000.0,326917000.0,841151000.0,52800000.0,52657000.0,53442000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:14:23+00:00,1.09,1.09,1.08,,24577000.0,7549000.0,57346000.0,57346000.0,57359000.0,-13000.0,91133000.0,198960000.0,85000.0,-8752000.0,14230000.0,,12778000.0,91133000.0,107827000.0,,-184000.0,25805000.0,82022000.0,-99000.0,81923000.0,198960000.0,52600000.0,52486000.0,53267000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.16,4.16,4.1,,91153000.0,31021000.0,217260000.0,217260000.0,217273000.0,-13000.0,363156000.0,798217000.0,544000.0,-14000000.0,54849000.0,,55200000.0,363156000.0,435061000.0,,-122000.0,127070000.0,307991000.0,422000.0,308413000.0,798217000.0,52600000.0,52486000.0,53267000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:33:14+00:00,4.91,4.91,4.85,,105849000.0,38393000.0,260716000.0,260716000.0,260752000.0,-36000.0,453933000.0,1006173000.0,948000.0,4496000.0,78552000.0,,66486000.0,453933000.0,552240000.0,,1304000.0,187927000.0,364313000.0,2252000.0,366565000.0,1006173000.0,53100000.0,53068000.0,53797000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q4,2016-10-01,2016-12-31,,1.42,1.42,1.39,,31146000.0,10210000.0,75130000.0,75130000.0,75133000.0,-3000.0,124785000.0,280121000.0,606000.0,-1820000.0,22108000.0,,19637000.0,124785000.0,155336000.0,,469000.0,50135000.0,105201000.0,1075000.0,106276000.0,280121000.0,53100000.0,53068000.0,53797000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:37:11+00:00,1.3,1.3,1.29,,25426000.0,10460000.0,69227000.0,69227000.0,69235000.0,-8000.0,121226000.0,266017000.0,194000.0,2905000.0,20543000.0,,16797000.0,121226000.0,144791000.0,,373000.0,50705000.0,94086000.0,567000.0,94653000.0,266017000.0,53300000.0,53071000.0,53761000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.49,3.49,3.46,,74703000.0,28183000.0,185586000.0,185586000.0,185619000.0,-33000.0,329148000.0,726052000.0,342000.0,6316000.0,56444000.0,,46849000.0,329148000.0,396904000.0,,835000.0,137792000.0,259112000.0,1177000.0,260289000.0,726052000.0,53300000.0,53071000.0,53761000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.65,4.65,4.58,,96571000.0,36823000.0,246266000.0,246266000.0,246324000.0,-58000.0,430731000.0,949678000.0,-161000.0,4216000.0,74213000.0,,61567000.0,430731000.0,518947000.0,,870000.0,176819000.0,342128000.0,709000.0,342837000.0,949678000.0,53300000.0,53071000.0,53761000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:43:31+00:00,1.26,1.26,1.25,,28387000.0,9689000.0,67031000.0,67031000.0,67058000.0,-27000.0,115084000.0,252787000.0,141000.0,-1556000.0,18412000.0,,16151000.0,115084000.0,137703000.0,,270000.0,42696000.0,95007000.0,411000.0,95418000.0,252787000.0,53200000.0,53065000.0,53788000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.19,2.19,2.17,,49277000.0,17723000.0,116359000.0,116359000.0,116384000.0,-25000.0,207922000.0,460035000.0,148000.0,3411000.0,35901000.0,,30052000.0,207922000.0,252113000.0,,462000.0,87087000.0,165026000.0,610000.0,165636000.0,460035000.0,53200000.0,53065000.0,53788000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.54,4.54,4.47,,98042000.0,34080000.0,239796000.0,239796000.0,239880000.0,-84000.0,419742000.0,927202000.0,-223000.0,6436000.0,69891000.0,,59449000.0,419742000.0,507460000.0,,457000.0,169856000.0,337604000.0,234000.0,337838000.0,927202000.0,53200000.0,53065000.0,53788000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:26:55+00:00,0.93,0.93,0.92,,20890000.0,8034000.0,49328000.0,49328000.0,49326000.0,2000.0,92838000.0,207248000.0,7000.0,4967000.0,17489000.0,,13901000.0,92838000.0,114410000.0,,192000.0,44391000.0,70019000.0,199000.0,70218000.0,207248000.0,53000000.0,52898000.0,53621000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.44,4.44,4.37,,95903000.0,32353000.0,234009000.0,234009000.0,234121000.0,-112000.0,411093000.0,909553000.0,-203000.0,11159000.0,66593000.0,,58315000.0,411093000.0,498460000.0,,75000.0,168420000.0,330040000.0,-128000.0,329912000.0,909553000.0,53000000.0,52898000.0,53621000.0
