company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
DXC Technology Co,DXC,,1688568,2016.0,FY,2015-04-04,2016-04-01,2018-05-29 08:00:50+00:00,-909000000.0,0.0,767000000.0,37000000.0,-57000000.0,-270000000.0,82000000.0,5476000000.0,-485000000.0,-1180000000.0,802000000.0,-485000000.0,-1180000000.0,802000000.0,-920000000.0,263000000.0,263000000.0,42000000.0,-1488000000.0,-13000000.0,,-430000000.0,,-356000000.0,-4052000000.0,-73000000.0,,61000000.0
DXC Technology Co,DXC,,1688568,2016.0,Q1,2015-11-01,2016-01-31,2017-03-30 17:42:10+00:00,,,475000000.0,65000000.0,,-730000000.0,,,327000000.0,48000000.0,-268000000.0,327000000.0,48000000.0,-268000000.0,107000000.0,-178000000.0,-178000000.0,165000000.0,564000000.0,,,,-1000000.0,-27000000.0,-237000000.0,,6000000.0,5000000.0
DXC Technology Co,DXC,,1688568,2017.0,FY,2016-04-02,2017-03-31,2019-06-12 21:43:05+00:00,-675000000.0,17000000.0,658000000.0,3000000.0,,-153000000.0,54000000.0,3270000000.0,93000000.0,-565000000.0,619000000.0,93000000.0,-565000000.0,619000000.0,87000000.0,-100000000.0,-100000000.0,197000000.0,72000000.0,296000000.0,-60000000.0,-78000000.0,,-246000000.0,-3225000000.0,0.0,,57000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q4,2016-12-31,2017-03-31,,-58000000.0,17000000.0,155000000.0,3000000.0,119000000.0,-326000000.0,7000000.0,526000000.0,21000000.0,260000000.0,-186000000.0,21000000.0,260000000.0,-186000000.0,154000000.0,-138000000.0,-138000000.0,106000000.0,84000000.0,331000000.0,-60000000.0,-19000000.0,,-47000000.0,-577000000.0,,,31000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q3YTD,2016-04-02,2016-12-30,2018-02-08 19:45:07+00:00,-617000000.0,,503000000.0,0.0,-119000000.0,173000000.0,47000000.0,2744000000.0,72000000.0,-825000000.0,805000000.0,72000000.0,-825000000.0,805000000.0,-67000000.0,38000000.0,38000000.0,91000000.0,-12000000.0,-35000000.0,,-59000000.0,,-199000000.0,-2648000000.0,0.0,,26000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q3,2016-10-01,2016-12-30,,-56000000.0,,164000000.0,,-98000000.0,396000000.0,5000000.0,554000000.0,-304000000.0,-104000000.0,563000000.0,-304000000.0,-104000000.0,563000000.0,57000000.0,37000000.0,37000000.0,-34000000.0,,-9000000.0,,-20000000.0,,-56000000.0,-843000000.0,,,17000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q2YTD,2016-04-02,2016-09-30,2017-11-07 20:15:37+00:00,-561000000.0,,339000000.0,0.0,-21000000.0,-223000000.0,42000000.0,2190000000.0,376000000.0,-721000000.0,242000000.0,376000000.0,-721000000.0,242000000.0,-124000000.0,1000000.0,1000000.0,125000000.0,-12000000.0,-26000000.0,,-39000000.0,,-143000000.0,-1805000000.0,0.0,,9000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q2,2016-07-02,2016-09-30,,-75000000.0,,170000000.0,,12000000.0,-100000000.0,6000000.0,746000000.0,22000000.0,-172000000.0,192000000.0,22000000.0,-172000000.0,192000000.0,54000000.0,21000000.0,21000000.0,101000000.0,-6000000.0,-16000000.0,,-20000000.0,,-85000000.0,-704000000.0,,,4000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q1,2016-11-01,2016-07-01,2017-08-09 09:23:37+00:00,-486000000.0,,169000000.0,0.0,-33000000.0,-123000000.0,36000000.0,1444000000.0,354000000.0,-549000000.0,50000000.0,354000000.0,-549000000.0,50000000.0,-178000000.0,-20000000.0,-20000000.0,24000000.0,-6000000.0,-10000000.0,,-19000000.0,,-58000000.0,-1101000000.0,0.0,,5000000.0
DXC Technology Co,DXC,,1688568,2017.0,Q1TTM,2016-02-01,2016-07-01,,-1395000000.0,,461000000.0,-28000000.0,-90000000.0,337000000.0,118000000.0,6920000000.0,-458000000.0,-1777000000.0,1120000000.0,-458000000.0,-1777000000.0,1120000000.0,-1205000000.0,421000000.0,421000000.0,-99000000.0,-2058000000.0,-23000000.0,,-449000000.0,1000000.0,-387000000.0,-4916000000.0,-73000000.0,-6000000.0,61000000.0
DXC Technology Co,DXC,,1688568,2018.0,FY,2017-04-01,2018-03-31,2020-06-01 17:00:46+00:00,-742000000.0,-4000000.0,2014000000.0,938000000.0,,-1203000000.0,138000000.0,4023000000.0,-1890000000.0,719000000.0,2567000000.0,-1890000000.0,719000000.0,2567000000.0,1461000000.0,1782000000.0,1782000000.0,-22000000.0,-76000000.0,689000000.0,65000000.0,-174000000.0,0.0,-224000000.0,-5669000000.0,-132000000.0,0.0,58000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q4,2018-01-01,2018-03-31,,-133000000.0,-4000000.0,627000000.0,-36000000.0,-44000000.0,-466000000.0,31000000.0,933000000.0,-754000000.0,-51000000.0,557000000.0,-754000000.0,-51000000.0,557000000.0,-227000000.0,565000000.0,565000000.0,-165000000.0,-1000000.0,138000000.0,65000000.0,-51000000.0,,-49000000.0,-1600000000.0,-66000000.0,,29000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q3YTD,2017-04-01,2017-12-31,2019-02-08 17:27:38+00:00,-609000000.0,,1387000000.0,974000000.0,44000000.0,-737000000.0,107000000.0,3090000000.0,-1136000000.0,770000000.0,2010000000.0,-1136000000.0,770000000.0,2010000000.0,1688000000.0,1217000000.0,1217000000.0,143000000.0,-75000000.0,551000000.0,,-123000000.0,,-175000000.0,-4069000000.0,-66000000.0,,29000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q3TTM,2016-12-31,2017-12-31,,-667000000.0,17000000.0,1542000000.0,977000000.0,163000000.0,-1063000000.0,114000000.0,3616000000.0,-1115000000.0,1030000000.0,1824000000.0,-1115000000.0,1030000000.0,1824000000.0,1842000000.0,1079000000.0,1079000000.0,249000000.0,9000000.0,882000000.0,-60000000.0,-142000000.0,,-222000000.0,-4646000000.0,-66000000.0,,60000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q3,2017-10-01,2017-12-31,,-195000000.0,,483000000.0,,-5000000.0,-828000000.0,15000000.0,645000000.0,-515000000.0,274000000.0,500000000.0,-515000000.0,274000000.0,500000000.0,254000000.0,779000000.0,779000000.0,66000000.0,-9000000.0,512000000.0,,-51000000.0,,-52000000.0,-1115000000.0,,,9000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-11-08 09:17:45+00:00,-414000000.0,,904000000.0,974000000.0,49000000.0,91000000.0,92000000.0,2445000000.0,-621000000.0,496000000.0,1510000000.0,-621000000.0,496000000.0,1510000000.0,1434000000.0,438000000.0,438000000.0,77000000.0,-66000000.0,39000000.0,,-72000000.0,,-123000000.0,-2954000000.0,-66000000.0,,20000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q2TTM,2016-10-01,2017-09-30,,-528000000.0,17000000.0,1223000000.0,977000000.0,70000000.0,161000000.0,104000000.0,3525000000.0,-904000000.0,652000000.0,1887000000.0,-904000000.0,652000000.0,1887000000.0,1645000000.0,337000000.0,337000000.0,149000000.0,18000000.0,361000000.0,-60000000.0,-111000000.0,,-226000000.0,-4374000000.0,-66000000.0,,68000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q2,2017-07-01,2017-09-30,,-344000000.0,,541000000.0,,20000000.0,29000000.0,67000000.0,1834000000.0,-453000000.0,-378000000.0,991000000.0,-453000000.0,-378000000.0,991000000.0,180000000.0,265000000.0,265000000.0,156000000.0,-4000000.0,9000000.0,,-52000000.0,,-54000000.0,-2246000000.0,-52000000.0,,11000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q1,2017-04-01,2017-06-30,2018-08-08 08:24:15+00:00,-70000000.0,,363000000.0,974000000.0,29000000.0,62000000.0,25000000.0,611000000.0,-168000000.0,874000000.0,519000000.0,-168000000.0,874000000.0,519000000.0,1254000000.0,173000000.0,173000000.0,-79000000.0,-62000000.0,30000000.0,,-20000000.0,,-69000000.0,-708000000.0,-14000000.0,,9000000.0
DXC Technology Co,DXC,,1688568,2018.0,Q1TTM,2016-07-02,2017-06-30,,-259000000.0,17000000.0,852000000.0,977000000.0,62000000.0,32000000.0,43000000.0,2437000000.0,-429000000.0,858000000.0,1088000000.0,-429000000.0,858000000.0,1088000000.0,1519000000.0,93000000.0,93000000.0,94000000.0,16000000.0,336000000.0,-60000000.0,-79000000.0,,-257000000.0,-2832000000.0,-14000000.0,,61000000.0
DXC Technology Co,DXC,,1688568,2019.0,FY,2018-04-01,2019-03-31,2020-06-01 17:00:46+00:00,-1085000000.0,-10000000.0,2023000000.0,0.0,,-1566000000.0,47000000.0,6307000000.0,-1663000000.0,69000000.0,1783000000.0,-1663000000.0,69000000.0,1783000000.0,170000000.0,1262000000.0,1262000000.0,74000000.0,-54000000.0,1094000000.0,-19000000.0,-210000000.0,0.0,-297000000.0,-6409000000.0,-1344000000.0,0.0,357000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q4,2019-01-01,2019-03-31,,-211000000.0,-10000000.0,509000000.0,,,-229000000.0,7000000.0,884000000.0,-480000000.0,109000000.0,748000000.0,-480000000.0,109000000.0,748000000.0,424000000.0,271000000.0,271000000.0,207000000.0,708000000.0,324000000.0,47000000.0,-51000000.0,,-78000000.0,-1937000000.0,-91000000.0,,74000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q3YTD,2018-04-01,2018-12-31,2020-02-07 16:16:05+00:00,-874000000.0,,1514000000.0,,,-1337000000.0,40000000.0,5423000000.0,-1183000000.0,-40000000.0,1035000000.0,-1183000000.0,-40000000.0,1035000000.0,-254000000.0,991000000.0,991000000.0,-133000000.0,-762000000.0,770000000.0,-66000000.0,-159000000.0,0.0,-219000000.0,-4472000000.0,-1253000000.0,,283000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q3TTM,2018-01-01,2018-12-31,,-1007000000.0,-4000000.0,2141000000.0,-36000000.0,-44000000.0,-1803000000.0,71000000.0,6356000000.0,-1937000000.0,-91000000.0,1592000000.0,-1937000000.0,-91000000.0,1592000000.0,-481000000.0,1556000000.0,1556000000.0,-298000000.0,-763000000.0,908000000.0,-1000000.0,-210000000.0,,-268000000.0,-6072000000.0,-1319000000.0,,312000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q3,2018-10-01,2018-12-31,,-458000000.0,,512000000.0,,,-713000000.0,4000000.0,1904000000.0,-497000000.0,8000000.0,186000000.0,-497000000.0,8000000.0,186000000.0,-305000000.0,466000000.0,466000000.0,-79000000.0,-267000000.0,326000000.0,-2000000.0,-54000000.0,,-86000000.0,-1278000000.0,-806000000.0,,226000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q2YTD,2018-04-01,2018-09-30,2019-11-12 08:59:32+00:00,-416000000.0,,1002000000.0,,,-624000000.0,36000000.0,3519000000.0,-686000000.0,-48000000.0,849000000.0,-686000000.0,-48000000.0,849000000.0,51000000.0,525000000.0,525000000.0,-54000000.0,-495000000.0,444000000.0,-64000000.0,-105000000.0,0.0,-133000000.0,-3194000000.0,-447000000.0,,57000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q2TTM,2017-10-01,2018-09-30,,-744000000.0,-4000000.0,2112000000.0,-36000000.0,-49000000.0,-1918000000.0,82000000.0,5097000000.0,-1955000000.0,175000000.0,1906000000.0,-1955000000.0,175000000.0,1906000000.0,78000000.0,1869000000.0,1869000000.0,-153000000.0,-505000000.0,1094000000.0,1000000.0,-207000000.0,,-234000000.0,-5909000000.0,-513000000.0,,95000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q2,2018-07-01,2018-09-30,,-167000000.0,,493000000.0,,,-246000000.0,27000000.0,1289000000.0,-386000000.0,132000000.0,480000000.0,-386000000.0,132000000.0,480000000.0,201000000.0,259000000.0,259000000.0,-26000000.0,-235000000.0,315000000.0,-25000000.0,-54000000.0,,-54000000.0,-1280000000.0,-133000000.0,,38000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q1,2018-04-01,2018-06-30,2019-08-09 09:21:33+00:00,-249000000.0,,509000000.0,,,-378000000.0,9000000.0,2230000000.0,-300000000.0,-180000000.0,369000000.0,-300000000.0,-180000000.0,369000000.0,-150000000.0,266000000.0,266000000.0,-28000000.0,-260000000.0,129000000.0,-39000000.0,-51000000.0,0.0,-79000000.0,-1914000000.0,-314000000.0,,19000000.0
DXC Technology Co,DXC,,1688568,2019.0,Q1TTM,2017-07-01,2018-06-30,,-921000000.0,-4000000.0,2160000000.0,-36000000.0,-29000000.0,-1643000000.0,122000000.0,5642000000.0,-2022000000.0,-335000000.0,2417000000.0,-2022000000.0,-335000000.0,2417000000.0,57000000.0,1875000000.0,1875000000.0,29000000.0,-274000000.0,788000000.0,26000000.0,-205000000.0,,-234000000.0,-6875000000.0,-432000000.0,,68000000.0
DXC Technology Co,DXC,,1688568,2020.0,Q4,2020-01-01,2020-03-31,,-118000000.0,-4000000.0,531000000.0,,,-378000000.0,,2429000000.0,962000000.0,-15000000.0,288000000.0,962000000.0,-15000000.0,288000000.0,1119000000.0,-3501000000.0,-3501000000.0,3640000000.0,645000000.0,157000000.0,-116000000.0,-53000000.0,,-110000000.0,-2059000000.0,,38000000.0,18000000.0
DXC Technology Co,DXC,,1688568,2020.0,FY,2019-04-01,2020-03-31,2020-06-01 17:00:46+00:00,-2513000000.0,-4000000.0,1960000000.0,0.0,,-912000000.0,11000000.0,8637000000.0,657000000.0,-2137000000.0,2350000000.0,657000000.0,-2137000000.0,2350000000.0,780000000.0,-5358000000.0,-5358000000.0,6664000000.0,-16000000.0,690000000.0,-90000000.0,-214000000.0,-75000000.0,-350000000.0,-7025000000.0,-736000000.0,38000000.0,73000000.0
DXC Technology Co,DXC,,1688568,2020.0,Q3TTM,2019-01-01,2019-12-31,,-2606000000.0,-10000000.0,1938000000.0,,,-763000000.0,18000000.0,7092000000.0,-785000000.0,-2013000000.0,2810000000.0,-785000000.0,-2013000000.0,2810000000.0,85000000.0,-1586000000.0,-1586000000.0,3231000000.0,47000000.0,857000000.0,73000000.0,-212000000.0,-75000000.0,-318000000.0,-6903000000.0,-827000000.0,,129000000.0
DXC Technology Co,DXC,,1688568,2020.0,Q3,2019-10-01,2019-12-31,,-190000000.0,,483000000.0,,,-237000000.0,1000000.0,1131000000.0,-785000000.0,-75000000.0,477000000.0,-785000000.0,-75000000.0,477000000.0,-320000000.0,90000000.0,90000000.0,141000000.0,-228000000.0,148000000.0,63000000.0,-54000000.0,,-48000000.0,-1549000000.0,-86000000.0,,15000000.0
