company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.49,0.49,,551246000.0,0.48,18795000.0,3539000.0,163426000.0,163426000.0,,139893000.0,387000.0,592464000.0,2009572000.0,,,,-7029000.0,23146000.0,2624000.0,172832000.0,592464000.0,1417108000.0,500375000.0,2758000.0,745497000.0,671611000.0,-504646000.0,166965000.0,2009572000.0,273400000.0,282031000.0,283899000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 16:12:41+00:00,0.16,0.16,,138523000.0,0.15,3090000.0,2825000.0,51383000.0,51383000.0,,43737000.0,105000.0,146842000.0,513883000.0,,,,-737000.0,7541000.0,617000.0,42922000.0,146842000.0,367041000.0,127119000.0,175000.0,185152000.0,181889000.0,-127681000.0,54208000.0,513883000.0,273400000.0,282031000.0,283899000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.21,0.21,,275464000.0,0.21,10606000.0,4938000.0,71138000.0,71138000.0,,60485000.0,250000.0,292688000.0,999375000.0,,,,-4704000.0,10403000.0,1044000.0,86003000.0,292688000.0,706687000.0,253169000.0,379000.0,373117000.0,333570000.0,-257494000.0,76076000.0,999375000.0,285200000.0,285280000.0,287026000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.16,-0.16,,548941000.0,-0.16,20134000.0,-6883000.0,-23107000.0,-23107000.0,,-44054000.0,141000.0,588622000.0,1977579000.0,,,,-5445000.0,20806000.0,2874000.0,171330000.0,588622000.0,1388957000.0,672806000.0,2583000.0,743279000.0,645678000.0,-675668000.0,-29990000.0,1977579000.0,285200000.0,285280000.0,287026000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 16:33:57+00:00,0.09,0.09,,138191000.0,0.09,6205000.0,5755000.0,31014000.0,31014000.0,,25669000.0,143000.0,147049000.0,500336000.0,,,,-4098000.0,5202000.0,490000.0,41259000.0,147049000.0,353287000.0,126483000.0,208000.0,186145000.0,167142000.0,-130373000.0,36769000.0,500336000.0,285200000.0,285280000.0,287026000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.61,-0.61,,545176000.0,-0.61,16526000.0,-17324000.0,-151735000.0,-151735000.0,,-172454000.0,-87000.0,586965000.0,1933370000.0,,,,-1588000.0,20806000.0,2656000.0,170627000.0,586965000.0,1346405000.0,781266000.0,2375000.0,734985000.0,611420000.0,-780479000.0,-169059000.0,1933370000.0,290100000.0,286998000.0,289005000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:32:34+00:00,0.12,0.12,,137273000.0,0.12,4401000.0,-817000.0,40124000.0,40124000.0,,34816000.0,107000.0,145639000.0,499039000.0,,,,-606000.0,5201000.0,554000.0,44744000.0,145639000.0,353400000.0,126686000.0,171000.0,186972000.0,166428000.0,-127121000.0,39307000.0,499039000.0,290100000.0,286998000.0,289005000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q4,2012-10-01,2012-12-31,,-0.07,-0.07,,175843000.0,-0.07,7298000.0,-70624000.0,-9644000.0,-9644000.0,,-19505000.0,9861000.0,217421000.0,674087000.0,,,,-1434000.0,,6186000.0,58631000.0,217421000.0,456666000.0,291071000.0,3529000.0,247958000.0,208708000.0,-288976000.0,-80268000.0,674087000.0,290600000.0,289285000.0,291270000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 16:15:12+00:00,0.64,0.64,0.0,622592000.0,0.64,15548000.0,-100061000.0,200888000.0,200888000.0,,185955000.0,12304000.0,728989000.0,2432680000.0,,,,-5392000.0,2629000.0,18298000.0,212572000.0,728989000.0,1703691000.0,733018000.0,4556000.0,869010000.0,834681000.0,-733854000.0,100827000.0,2432680000.0,290600000.0,289285000.0,291270000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.71,0.71,,446749000.0,0.71,8250000.0,-29437000.0,210532000.0,210532000.0,,205460000.0,2443000.0,511568000.0,1758593000.0,,,,-3958000.0,2629000.0,12112000.0,153941000.0,511568000.0,1247025000.0,441947000.0,1027000.0,621052000.0,625973000.0,-444878000.0,181095000.0,1758593000.0,300300000.0,290762000.0,292098000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.86,0.86,,585713000.0,0.87,16839000.0,-28853000.0,259471000.0,259471000.0,,249375000.0,2471000.0,660423000.0,2278064000.0,,,,-4094000.0,7625000.0,13761000.0,198509000.0,660423000.0,1617641000.0,569246000.0,1139000.0,814822000.0,802819000.0,-572201000.0,230618000.0,2278064000.0,300300000.0,290762000.0,292098000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 17:19:17+00:00,0.14,0.14,,154867000.0,0.14,1560000.0,32300000.0,43178000.0,43178000.0,,42045000.0,1133000.0,185343000.0,621337000.0,,,,-632000.0,0.0,2937000.0,55862000.0,185343000.0,435994000.0,144949000.0,291000.0,215226000.0,220768000.0,-145290000.0,75478000.0,621337000.0,300300000.0,290762000.0,292098000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.57,0.57,,291882000.0,0.57,6690000.0,-61737000.0,167354000.0,167354000.0,,163415000.0,1310000.0,326225000.0,1137256000.0,,,,-3326000.0,2629000.0,9175000.0,98079000.0,326225000.0,811031000.0,296998000.0,736000.0,405826000.0,405205000.0,-299588000.0,105617000.0,1137256000.0,290000000.0,290649000.0,291203000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.88,0.88,,569369000.0,0.88,18369000.0,-58328000.0,267676000.0,267676000.0,,251067000.0,1443000.0,621922000.0,2170610000.0,,,,-4199000.0,15166000.0,11441000.0,185569000.0,621922000.0,1548688000.0,551416000.0,1023000.0,784748000.0,763940000.0,-554592000.0,209348000.0,2170610000.0,290000000.0,290649000.0,291203000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 16:17:05+00:00,0.4,0.4,,152482000.0,0.4,3646000.0,-68432000.0,117084000.0,117084000.0,,116013000.0,1071000.0,171833000.0,585511000.0,,,,-2249000.0,0.0,7495000.0,47078000.0,171833000.0,413678000.0,152458000.0,382000.0,210701000.0,202977000.0,-154325000.0,48652000.0,585511000.0,290000000.0,290649000.0,291203000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.57,0.57,,555078000.0,0.57,20928000.0,15859000.0,181606000.0,181606000.0,,160723000.0,515000.0,597138000.0,2085435000.0,,,,-6048000.0,20368000.0,4436000.0,179750000.0,597138000.0,1488297000.0,525441000.0,849000.0,760192000.0,728105000.0,-530640000.0,197465000.0,2085435000.0,278800000.0,284913000.0,285853000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:43:40+00:00,0.17,0.17,,139400000.0,0.17,3044000.0,6695000.0,50270000.0,50270000.0,,47402000.0,239000.0,154392000.0,551745000.0,,,,-1077000.0,2629000.0,1680000.0,51001000.0,154392000.0,397353000.0,144540000.0,354000.0,195125000.0,202228000.0,-145263000.0,56965000.0,551745000.0,278800000.0,284913000.0,285853000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q4,2013-10-01,2013-12-31,,-0.13,-0.13,,201697000.0,-0.13,4158000.0,110374000.0,-22680000.0,-22680000.0,,-34909000.0,866000.0,278635000.0,798419000.0,,,,-3119000.0,11363000.0,12819000.0,67162000.0,278635000.0,519784000.0,143629000.0,494000.0,285836000.0,233948000.0,-146254000.0,87694000.0,798419000.0,302900000.0,298083000.0,299293000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 16:15:12+00:00,0.26,0.26,0.0,774215000.0,0.26,14863000.0,198628000.0,93901000.0,93901000.0,,78748000.0,3790000.0,1046796000.0,3022384000.0,,,,-3872000.0,11363000.0,26005000.0,238702000.0,1046796000.0,1975588000.0,626757000.0,1355000.0,1053785000.0,921803000.0,-629274000.0,292529000.0,3022384000.0,302900000.0,298083000.0,299293000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.39,0.39,,572518000.0,0.39,10705000.0,88254000.0,116581000.0,116581000.0,,113657000.0,2924000.0,768161000.0,2223965000.0,,,,-753000.0,,13186000.0,171540000.0,768161000.0,1455804000.0,483128000.0,861000.0,767949000.0,687855000.0,-483020000.0,204835000.0,2223965000.0,286500000.0,290372000.0,291378000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.32,0.32,,748361000.0,0.32,18003000.0,17630000.0,106937000.0,106937000.0,,94152000.0,12785000.0,985582000.0,2898052000.0,,,,-2187000.0,,19372000.0,230171000.0,985582000.0,1912470000.0,774199000.0,4390000.0,1015907000.0,896563000.0,-771996000.0,124567000.0,2898052000.0,286500000.0,290372000.0,291378000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:25:41+00:00,0.16,0.16,0.0,195408000.0,0.16,3893000.0,33959000.0,46468000.0,46468000.0,,45836000.0,632000.0,263964000.0,748977000.0,,,,-631000.0,0.0,4369000.0,58504000.0,263964000.0,485013000.0,142017000.0,236000.0,262174000.0,222839000.0,-142412000.0,80427000.0,748977000.0,286500000.0,290372000.0,291378000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.23,0.23,,377110000.0,0.23,6812000.0,54295000.0,70113000.0,70113000.0,,67821000.0,2292000.0,504197000.0,1474988000.0,,,,-122000.0,,8817000.0,113036000.0,504197000.0,970791000.0,341111000.0,625000.0,505775000.0,465016000.0,-340608000.0,124408000.0,1474988000.0,290900000.0,291225000.0,292706000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.3,0.3,,707820000.0,0.3,15670000.0,15971000.0,103647000.0,103647000.0,,90361000.0,13286000.0,906961000.0,2770412000.0,,,,-2188000.0,,17940000.0,227529000.0,906961000.0,1863451000.0,777131000.0,4445000.0,968959000.0,894492000.0,-774874000.0,119618000.0,2770412000.0,290900000.0,291225000.0,292706000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:02:33+00:00,0.18,0.18,0.0,190651000.0,0.18,3097000.0,36587000.0,53376000.0,53376000.0,,52359000.0,1017000.0,249214000.0,734928000.0,,,,507000.0,0.0,7215000.0,54790000.0,249214000.0,485714000.0,140833000.0,328000.0,255753000.0,229961000.0,-139998000.0,89963000.0,734928000.0,290900000.0,291225000.0,292706000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.52,0.52,,669651000.0,0.52,16219000.0,-89048000.0,167355000.0,167355000.0,,154015000.0,13340000.0,829580000.0,2620995000.0,,,,-4944000.0,,18220000.0,219817000.0,829580000.0,1791415000.0,788756000.0,4499000.0,923907000.0,867508000.0,-789201000.0,78307000.0,2620995000.0,309200000.0,291102000.0,292570000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:32:07+00:00,0.05,0.05,0.0,186459000.0,0.05,3715000.0,17708000.0,16737000.0,16737000.0,,15462000.0,1275000.0,254983000.0,740060000.0,,,,-629000.0,0.0,1602000.0,58246000.0,254983000.0,485077000.0,200278000.0,297000.0,250022000.0,235055000.0,-200610000.0,34445000.0,740060000.0,309200000.0,291102000.0,292570000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:55:06+00:00,0.13,1.04,1870.0,985781000.0,1.04,14246000.0,-11244000.0,398774000.0,346314000.0,,346525000.0,8261000.0,1306606000.0,3538756000.0,52460000.0,,,11993000.0,43988000.0,34145000.0,257296000.0,1306606000.0,2232150000.0,617920000.0,315000.0,1291468000.0,940682000.0,-605612000.0,335070000.0,3538756000.0,2665600000.0,332302000.0,333265000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q4,2014-10-01,2014-12-31,,-0.19,0.41,1869.65,241801000.0,0.41,3476000.0,-5978000.0,152587000.0,119062000.0,-18935000.0,137073000.0,5865000.0,344310000.0,891681000.0,52460000.0,-12345000.0,,21343000.0,21994000.0,5293000.0,63917000.0,344310000.0,547371000.0,141070000.0,-73000.0,314487000.0,232884000.0,-119800000.0,113084000.0,891681000.0,2665600000.0,332302000.0,333265000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:15:57+00:00,0.02,0.29,,247206000.0,0.29,4932000.0,-1977000.0,108037000.0,99155000.0,8882000.0,95940000.0,1100000.0,332413000.0,892883000.0,,,0.0,-694000.0,10997000.0,4068000.0,65212000.0,332413000.0,560470000.0,141287000.0,107000.0,321418000.0,239052000.0,-141874000.0,97178000.0,892883000.0,4797000000.0,332413000.0,333241000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.32,0.63,0.35,743980000.0,0.63,10770000.0,-5266000.0,246187000.0,227252000.0,18935000.0,209452000.0,2396000.0,962296000.0,2647075000.0,,12345000.0,,-9350000.0,21994000.0,28852000.0,193379000.0,962296000.0,1684779000.0,476850000.0,388000.0,976981000.0,707798000.0,-485812000.0,221986000.0,2647075000.0,4797000000.0,332413000.0,333241000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.19,0.5,0.35,945677000.0,0.5,14928000.0,105108000.0,223507000.0,204572000.0,18935000.0,174543000.0,3262000.0,1240931000.0,3445494000.0,,12345000.0,,-12469000.0,33357000.0,41671000.0,260541000.0,1240931000.0,2204563000.0,620479000.0,882000.0,1262817000.0,941746000.0,-632066000.0,309680000.0,3445494000.0,4797000000.0,332413000.0,333241000.0
