company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 16:51:58+00:00,-2581000.0,43549000.0,396236000.0,-2762000.0,-74283000.0,16742000.0,2278848000.0,,-166795000.0,-110504000.0,393673000.0,-166795000.0,-110504000.0,393673000.0,113612000.0,-132855000.0,-132855000.0,161026000.0,0.0,,,-14908000.0,0.0,-111297000.0,-2446246000.0,-1231000.0,,3374000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2009.0,Q2TTM,2008-07-01,2009-06-30,,-27736000.0,40365000.0,527286000.0,-8185000.0,33906000.0,11716000.0,2140993000.0,,30843000.0,-352771000.0,566348000.0,30843000.0,-352771000.0,566348000.0,236235000.0,-197741000.0,-197741000.0,162532000.0,-75000000.0,,,-19877000.0,-1739000.0,-327206000.0,-2025424000.0,-1565000.0,,3910000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2009.0,Q2,2009-04-01,2009-06-30,,,16201000.0,131597000.0,-1263000.0,-27798000.0,5704000.0,1215104000.0,,-383863000.0,-40622000.0,151400000.0,-383863000.0,-40622000.0,151400000.0,-274348000.0,-111767000.0,-111767000.0,143167000.0,,,,-4969000.0,-1739000.0,-39624000.0,-1599536000.0,-166000.0,,741000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-26 16:29:48+00:00,,26605000.0,264773000.0,-2698000.0,-49766000.0,9778000.0,2028848000.0,,-9515000.0,-77475000.0,269458000.0,-9515000.0,-77475000.0,269458000.0,179770000.0,-101717000.0,-101717000.0,129563000.0,0.0,,,-9938000.0,-1739000.0,-78908000.0,-2036985000.0,-1218000.0,,3172000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 06:06:11+00:00,,10404000.0,133176000.0,-1435000.0,-21968000.0,4074000.0,813744000.0,,374348000.0,-36853000.0,118058000.0,374348000.0,-36853000.0,118058000.0,454118000.0,10050000.0,10050000.0,-13604000.0,0.0,,,-4969000.0,0.0,-39284000.0,-437449000.0,-1052000.0,,2431000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q4,2010-10-01,2010-12-31,,-12186000.0,25720000.0,137259000.0,659000.0,-17742000.0,2421000.0,159486000.0,,-295391000.0,-92491000.0,195775000.0,-295391000.0,-92491000.0,195775000.0,-191448000.0,40905000.0,40905000.0,9633000.0,-430951000.0,-521000.0,,-4970000.0,,-79784000.0,-8646000.0,-12731000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,FY,2010-01-01,2010-12-31,2013-02-12 16:52:54+00:00,-139158000.0,85454000.0,540771000.0,528000.0,-187422000.0,18731000.0,3618953000.0,,-866624000.0,-390949000.0,603430000.0,-866624000.0,-390949000.0,603430000.0,-653615000.0,-311259000.0,-311259000.0,475886000.0,-697821000.0,-23733000.0,,-19879000.0,,-228058000.0,-3626969000.0,-159639000.0,0.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q3TTM,2009-10-01,2010-09-30,,-126989000.0,77542000.0,537015000.0,51000.0,-231778000.0,44617000.0,3956967000.0,,-190042000.0,-360099000.0,585238000.0,-190042000.0,-360099000.0,585238000.0,35148000.0,-333432000.0,-333432000.0,535891000.0,-303540000.0,-19224000.0,,-19879000.0,,-210512000.0,-3719527000.0,-148680000.0,,-3374000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q3,2010-07-01,2010-09-30,,-126343000.0,22184000.0,136218000.0,656000.0,-120344000.0,7913000.0,1547748000.0,,88026000.0,-186238000.0,159448000.0,88026000.0,-186238000.0,159448000.0,61892000.0,-135150000.0,-135150000.0,256540000.0,-34167000.0,-23212000.0,,-4969000.0,21800000.0,-56509000.0,-1428475000.0,-24000.0,,-1974000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 16:06:00+00:00,-126972000.0,59734000.0,403512000.0,-131000.0,-169680000.0,16310000.0,3459467000.0,,-571233000.0,-298458000.0,407655000.0,-571233000.0,-298458000.0,407655000.0,-462167000.0,-352164000.0,-352164000.0,466253000.0,-266870000.0,-23212000.0,,-14909000.0,,-148274000.0,-3618323000.0,-146908000.0,0.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q2TTM,2009-07-01,2010-06-30,,-3227000.0,72302000.0,532260000.0,-669000.0,-135951000.0,43668000.0,2659219000.0,,-435348000.0,-206890000.0,550005000.0,-435348000.0,-206890000.0,550005000.0,-92902000.0,-229420000.0,-229420000.0,310814000.0,-269373000.0,3988000.0,,-19880000.0,-20061000.0,-186392000.0,-2700313000.0,-148669000.0,,-1198000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q2,2010-04-01,2010-06-30,,-629000.0,18679000.0,134426000.0,-837000.0,8078000.0,1572000.0,-40257000.0,,-263223000.0,-55299000.0,163950000.0,-263223000.0,-55299000.0,163950000.0,-155409000.0,-97614000.0,-97614000.0,100381000.0,-176803000.0,,,-4971000.0,,-54902000.0,-4606000.0,-38158000.0,,232000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 16:01:36+00:00,-629000.0,37550000.0,267294000.0,-787000.0,-49336000.0,8397000.0,1911719000.0,,-659259000.0,-112220000.0,248207000.0,-659259000.0,-112220000.0,248207000.0,-524059000.0,-217014000.0,-217014000.0,209713000.0,-232703000.0,,,-9940000.0,-21800000.0,-91765000.0,-2189848000.0,-146884000.0,,1974000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q1TTM,2009-04-01,2010-03-31,,-2598000.0,69824000.0,529431000.0,-1095000.0,-171827000.0,47800000.0,3914580000.0,,-555988000.0,-192213000.0,537455000.0,-555988000.0,-192213000.0,537455000.0,-211841000.0,-243573000.0,-243573000.0,353600000.0,-92570000.0,3988000.0,,-19878000.0,-21800000.0,-171114000.0,-4295243000.0,-110677000.0,,-689000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:17:20+00:00,0.0,18871000.0,132868000.0,50000.0,-57414000.0,6825000.0,1951976000.0,,-396036000.0,-56921000.0,84257000.0,-396036000.0,-56921000.0,84257000.0,-368650000.0,-119400000.0,-119400000.0,109332000.0,-55900000.0,,,-4969000.0,-21800000.0,-36863000.0,-2185242000.0,-108726000.0,,1742000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q4,2011-10-01,2011-12-31,,-19554000.0,25722000.0,138964000.0,-1010000.0,-40981000.0,34000.0,-174000.0,,-80196000.0,-102378000.0,188180000.0,-80196000.0,-102378000.0,188180000.0,4596000.0,48939000.0,48939000.0,15536000.0,,3000.0,,-4774000.0,,-82827000.0,-73237000.0,-2045000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 17:08:26+00:00,-37551000.0,102943000.0,552951000.0,-288000.0,-242917000.0,1557000.0,284979000.0,0.0,-275712000.0,-399865000.0,643454000.0,-275712000.0,-399865000.0,643454000.0,-32411000.0,171460000.0,171460000.0,59017000.0,,-14372000.0,,-19487000.0,,-347942000.0,-224345000.0,-303414000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q3TTM,2010-10-01,2011-09-30,,-30183000.0,102941000.0,551246000.0,1381000.0,-219678000.0,3944000.0,444639000.0,,-490907000.0,-389978000.0,651049000.0,-490907000.0,-389978000.0,651049000.0,-228455000.0,163426000.0,163426000.0,53114000.0,-430951000.0,-14896000.0,,-19683000.0,,-344899000.0,-159754000.0,-314100000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q3,2011-07-01,2011-09-30,,-5622000.0,25739000.0,138523000.0,179000.0,-55492000.0,766000.0,156065000.0,,-34985000.0,-169251000.0,171465000.0,-34985000.0,-169251000.0,171465000.0,-32592000.0,51383000.0,51383000.0,11312000.0,,-15204000.0,,-4774000.0,,-148425000.0,-63234000.0,-108806000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:12:41+00:00,-17997000.0,77221000.0,413987000.0,722000.0,-201936000.0,1523000.0,285153000.0,,-195516000.0,-297487000.0,455274000.0,-195516000.0,-297487000.0,455274000.0,-37007000.0,122521000.0,122521000.0,43481000.0,,-14375000.0,,-14713000.0,,-265115000.0,-151108000.0,-301369000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2TTM,2010-07-01,2011-06-30,,-150904000.0,99386000.0,548941000.0,1858000.0,-284530000.0,11091000.0,1836322000.0,,-367896000.0,-406965000.0,639032000.0,-367896000.0,-406965000.0,639032000.0,-133971000.0,-23107000.0,-23107000.0,298342000.0,-465118000.0,-22904000.0,,-19878000.0,21800000.0,-252983000.0,-1524995000.0,-205318000.0,,-1974000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2,2011-04-01,2011-06-30,,-11940000.0,25681000.0,138191000.0,-114000.0,-56683000.0,106000.0,129088000.0,,-54941000.0,-75444000.0,156295000.0,-54941000.0,-75444000.0,156295000.0,25796000.0,31014000.0,31014000.0,18092000.0,,536000.0,,-4970000.0,,-64040000.0,-28827000.0,-150338000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 16:33:57+00:00,-12375000.0,51482000.0,275464000.0,543000.0,-146444000.0,757000.0,129088000.0,,-160531000.0,-128236000.0,283809000.0,-160531000.0,-128236000.0,283809000.0,-4415000.0,71138000.0,71138000.0,32169000.0,,829000.0,,-9939000.0,,-116690000.0,-87874000.0,-192563000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q1TTM,2010-04-01,2011-03-31,,-139593000.0,92384000.0,545176000.0,1135000.0,-219769000.0,12557000.0,1666977000.0,,-576178000.0,-386820000.0,646687000.0,-576178000.0,-386820000.0,646687000.0,-315176000.0,-151735000.0,-151735000.0,380631000.0,-641921000.0,-23440000.0,,-19879000.0,21800000.0,-243845000.0,-1500774000.0,-93138000.0,,-1742000.0
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:32:34+00:00,-435000.0,25801000.0,137273000.0,657000.0,-89761000.0,651000.0,0.0,,-105590000.0,-52792000.0,127514000.0,-105590000.0,-52792000.0,127514000.0,-30211000.0,40124000.0,40124000.0,14077000.0,,293000.0,,-4969000.0,,-52650000.0,-59047000.0,-42225000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q4,2012-10-01,2012-12-31,,-2523237000.0,35081000.0,175843000.0,-238000.0,-86837000.0,19000.0,4383467000.0,,2755816000.0,-2681216000.0,248099000.0,2755816000.0,-2681216000.0,248099000.0,322461000.0,-9644000.0,-9644000.0,133656000.0,,18000.0,,,,-157997000.0,-1627611000.0,-59000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 16:15:12+00:00,-3759475000.0,109350000.0,622592000.0,1480000.0,-350351000.0,258000.0,6503000000.0,0.0,3786803000.0,-4199596000.0,772557000.0,3786803000.0,-4199596000.0,772557000.0,361244000.0,200888000.0,200888000.0,190078000.0,,1262000.0,,-2481000.0,,-441383000.0,-2677931000.0,-36043000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1255792000.0,99991000.0,585713000.0,708000.0,-304495000.0,273000.0,2119359000.0,,950791000.0,-1620758000.0,712638000.0,950791000.0,-1620758000.0,712638000.0,43379000.0,259471000.0,259471000.0,71958000.0,,1247000.0,,-7255000.0,,-366213000.0,-1123557000.0,-38029000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3,2012-07-01,2012-09-30,,-36922000.0,25489000.0,154867000.0,1417000.0,-41500000.0,1000.0,6913000.0,,-18250000.0,-160555000.0,200116000.0,-18250000.0,-160555000.0,200116000.0,22728000.0,43178000.0,43178000.0,18082000.0,,56000.0,,,,-123689000.0,-24853000.0,-311000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 17:19:17+00:00,-1236238000.0,74269000.0,446749000.0,1718000.0,-263514000.0,239000.0,2119533000.0,,1030987000.0,-1518380000.0,524458000.0,1030987000.0,-1518380000.0,524458000.0,38783000.0,210532000.0,210532000.0,56422000.0,,1244000.0,,-2481000.0,,-283386000.0,-1050320000.0,-35984000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1224492000.0,100241000.0,569369000.0,-530000.0,-318487000.0,1038000.0,2268511000.0,,934056000.0,-1629454000.0,683987000.0,934056000.0,-1629454000.0,683987000.0,-11941000.0,267676000.0,267676000.0,65188000.0,,-14013000.0,,-12029000.0,,-390949000.0,-1161938000.0,-146524000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2,2012-04-01,2012-06-30,,-978000000.0,24315000.0,152482000.0,-1291000.0,-150940000.0,43000.0,16672000.0,,-55696000.0,-1072652000.0,162130000.0,-55696000.0,-1072652000.0,162130000.0,-967509000.0,117084000.0,117084000.0,19189000.0,,-7000.0,,,,-94645000.0,-72214000.0,-197000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 16:17:05+00:00,-1199316000.0,48780000.0,291882000.0,301000.0,-222014000.0,238000.0,2112620000.0,,1049237000.0,-1357825000.0,324342000.0,1049237000.0,-1357825000.0,324342000.0,16055000.0,167354000.0,167354000.0,38340000.0,,1188000.0,,-2481000.0,,-159697000.0,-1025467000.0,-35673000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q1TTM,2011-04-01,2012-03-31,,-258432000.0,101607000.0,555078000.0,647000.0,-224230000.0,1101000.0,2380927000.0,,934811000.0,-632246000.0,678152000.0,934811000.0,-632246000.0,678152000.0,981364000.0,181606000.0,181606000.0,64091000.0,,-13470000.0,,-16999000.0,,-360344000.0,-1118551000.0,-296665000.0,-15002000.0,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:43:40+00:00,-221316000.0,24465000.0,139400000.0,1592000.0,-71074000.0,195000.0,2095948000.0,,1104933000.0,-285173000.0,162212000.0,1104933000.0,-285173000.0,162212000.0,983564000.0,50270000.0,50270000.0,19151000.0,,1195000.0,,-2481000.0,,-65052000.0,-953253000.0,-35476000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q4,2013-10-01,2013-12-31,,-4905304000.0,21004000.0,201697000.0,5781000.0,183469000.0,2980586000.0,1640005000.0,950886000.0,4688131000.0,-5087957000.0,398790000.0,4688131000.0,-5087957000.0,398790000.0,4745000.0,-22681000.0,-22681000.0,15301000.0,,-325000.0,,,,-182328000.0,-883105000.0,-241000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 16:15:12+00:00,-4960435000.0,99245000.0,774215000.0,2210000.0,176301000.0,2980586000.0,2980444000.0,950886000.0,4063133000.0,-5520969000.0,1237656000.0,4063133000.0,-5520969000.0,1237656000.0,-217970000.0,93901000.0,93901000.0,93994000.0,,7276000.0,,0.0,,-567810000.0,-2749325000.0,-99458000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2578368000.0,113322000.0,748361000.0,-3809000.0,-94005000.0,19000.0,5723906000.0,,2130818000.0,-3114228000.0,1086965000.0,2130818000.0,-3114228000.0,1086965000.0,99746000.0,106938000.0,106938000.0,212349000.0,,7619000.0,,,,-543479000.0,-3493831000.0,-99276000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3,2013-07-01,2013-09-30,,-27851000.0,20770000.0,195408000.0,-619000.0,1561000.0,,850450000.0,,-28901000.0,-157556000.0,278839000.0,-28901000.0,-157556000.0,278839000.0,91763000.0,46468000.0,46468000.0,14632000.0,,957000.0,,,,-130662000.0,-879001000.0,-350000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:25:41+00:00,-55131000.0,78241000.0,572518000.0,-3571000.0,-7168000.0,,1340439000.0,,-624998000.0,-433012000.0,838866000.0,-624998000.0,-433012000.0,838866000.0,-222715000.0,116582000.0,116582000.0,78693000.0,,7601000.0,,0.0,,-385482000.0,-1866220000.0,-99217000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2587439000.0,118041000.0,707820000.0,-1773000.0,-137066000.0,20000.0,4880369000.0,,2141469000.0,-3117227000.0,1008242000.0,2141469000.0,-3117227000.0,1008242000.0,30711000.0,103648000.0,103648000.0,215799000.0,,6718000.0,,,,-536506000.0,-2639683000.0,-99237000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2,2013-04-01,2013-06-30,,-14470000.0,20551000.0,190651000.0,-1330000.0,-4821000.0,,64215000.0,,-159610000.0,-146440000.0,273401000.0,-159610000.0,-146440000.0,273401000.0,-33979000.0,53377000.0,53377000.0,13643000.0,,6497000.0,,,,-138467000.0,-148537000.0,-75288000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:02:33+00:00,-27280000.0,57471000.0,377110000.0,-2952000.0,-8729000.0,,489989000.0,,-596097000.0,-275456000.0,560027000.0,-596097000.0,-275456000.0,560027000.0,-314478000.0,70114000.0,70114000.0,64061000.0,,6644000.0,,0.0,,-254820000.0,-987219000.0,-98867000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q1TTM,2012-04-01,2013-03-31,,-3550969000.0,121805000.0,669651000.0,-1734000.0,-283185000.0,63000.0,4832826000.0,,2245383000.0,-4043439000.0,896971000.0,2245383000.0,-4043439000.0,896971000.0,-902819000.0,167355000.0,167355000.0,221345000.0,,214000.0,,,,-492684000.0,-2563360000.0,-24146000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:32:07+00:00,-12810000.0,36920000.0,186459000.0,-1622000.0,-3908000.0,,425774000.0,,-436487000.0,-129016000.0,286626000.0,-436487000.0,-129016000.0,286626000.0,-280499000.0,16737000.0,16737000.0,50418000.0,,147000.0,,0.0,,-116353000.0,-838682000.0,-23579000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:55:06+00:00,-461651000.0,80854000.0,985781000.0,,102555000.0,0.0,1894760000.0,,-462987000.0,-1216709000.0,1600197000.0,-462987000.0,-1216709000.0,1600197000.0,-79499000.0,346314000.0,346314000.0,84693000.0,,3477000.0,,-668651000.0,,-758535000.0,-1667224000.0,-21872000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q4,2014-10-01,2014-12-31,,-287295000.0,19532000.0,246816000.0,7358000.0,62433000.0,,442128000.0,,16046000.0,-546180000.0,449271000.0,16046000.0,-546180000.0,449271000.0,-94655000.0,128629000.0,128629000.0,-8139000.0,,690000.0,-21150000.0,-284759000.0,,-259575000.0,-141229000.0,-94000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:15:57+00:00,-174356000.0,61322000.0,738965000.0,-7358000.0,40122000.0,,1452632000.0,,-479033000.0,-670529000.0,1150926000.0,-479033000.0,-670529000.0,1150926000.0,15156000.0,217685000.0,217685000.0,92832000.0,,2787000.0,21150000.0,-383892000.0,,-498960000.0,-1525995000.0,-21778000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3TTM,2013-10-01,2014-09-30,,-5079660000.0,82326000.0,940662000.0,-1577000.0,223591000.0,2980586000.0,3092637000.0,950886000.0,4209098000.0,-5758486000.0,1549716000.0,4209098000.0,-5758486000.0,1549716000.0,19901000.0,195004000.0,195004000.0,108133000.0,,2462000.0,21150000.0,-383892000.0,,-681288000.0,-2409100000.0,-22019000.0,,
Crown Castle International Corp,CCI,54930012H97VSM0I2R19,1051470,2014.0,Q3,2014-07-01,2014-09-30,,-88568000.0,19837000.0,247206000.0,-1327000.0,45234000.0,,88496000.0,,-123277000.0,-287821000.0,427990000.0,-123277000.0,-287821000.0,427990000.0,36715000.0,99156000.0,99156000.0,16557000.0,,409000.0,21150000.0,-127848000.0,,-199662000.0,-83877000.0,-48000.0,,
