company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,redeemablenoncontrollinginterest,retainedearnings,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Simon Property Group Inc,SPG,,1063761,2013.0,FY,,2013-12-31,2015-02-27 06:05:45+00:00,-75795000.0,1691006000.0,0.0,9217394000.0,1422788000.0,22669917000.0,22243845000.0,973226000.0,5537090000.0,,3641540000.0,190485000.0,-3218686000.0,33324574000.0,5805016000.0,5849406000.0,6822632000.0,26311457000.0,33324574000.0,44390000.0,2429845000.0,-117897000.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q3,,2013-09-30,2013-11-06 06:01:43+00:00,-76702000.0,1099321000.0,0.0,9197970000.0,1558465000.0,22729654000.0,24960600000.0,975674000.0,2501123000.0,,2397470000.0,179792000.0,-3218890000.0,32111409000.0,5784347000.0,5828819000.0,6804493000.0,25127124000.0,32111409000.0,44472000.0,1991900000.0,-118031000.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q2,,2013-06-30,2013-08-07 06:05:30+00:00,-102327000.0,1095829000.0,0.0,9184819000.0,1474421000.0,22687622000.0,25091157000.0,971498000.0,2395227000.0,,2341250000.0,180018000.0,-3174266000.0,32015137000.0,5790195000.0,5834749000.0,6806247000.0,25028872000.0,32015137000.0,44554000.0,1958503000.0,-118031000.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q1,,2013-03-31,2013-05-08 06:05:42+00:00,-82734000.0,829966000.0,0.0,9182820000.0,1520085000.0,22572615000.0,25088923000.0,977753000.0,2445643000.0,,2302818000.0,187411000.0,-3164876000.0,31886123000.0,5800890000.0,5845526000.0,6823279000.0,24875433000.0,31886123000.0,44636000.0,2001506000.0,-134320000.0
Simon Property Group Inc,SPG,,1063761,2014.0,FY,,2014-12-31,2016-02-26 06:04:06+00:00,-61041000.0,612282000.0,0.0,9422268000.0,1806789000.0,20852993000.0,22367785000.0,858328000.0,2366674000.0,,2702295000.0,25537000.0,-4208183000.0,29532330000.0,5049115000.0,5093177000.0,5951505000.0,23555288000.0,29532330000.0,44062000.0,2378800000.0,-103929000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q3,,2014-09-30,2014-11-05 06:01:29+00:00,-125414000.0,817998000.0,0.0,9406687000.0,1716346000.0,21202360000.0,22293799000.0,845336000.0,2385318000.0,,2577611000.0,25537000.0,-4200226000.0,29672165000.0,4977177000.0,5021321000.0,5866657000.0,23779971000.0,29672165000.0,44144000.0,2458704000.0,-103870000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q2,,2014-06-30,2014-08-07 06:02:16+00:00,-61736000.0,1665817000.0,0.0,9406601000.0,1523877000.0,21901060000.0,22382863000.0,882344000.0,2490426000.0,,2544209000.0,25537000.0,-4049079000.0,30586414000.0,5189038000.0,5233264000.0,6115608000.0,24445269000.0,30586414000.0,44226000.0,2523431000.0,-106748000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q1,,2014-03-31,2014-05-07 06:02:52+00:00,-67579000.0,1013368000.0,0.0,9288352000.0,1564988000.0,23186610000.0,25288470000.0,989988000.0,2541250000.0,,2597096000.0,107612000.0,-3273092000.0,32755599000.0,5829985000.0,5874293000.0,6864281000.0,25783706000.0,32755599000.0,44308000.0,2347523000.0,-117696000.0
Simon Property Group Inc,SPG,,1063761,2015.0,FY,,2015-12-31,2017-02-24 06:21:48+00:00,-252686000.0,701134000.0,0.0,8947316000.0,1266768000.0,22416682000.0,23547738000.0,744905000.0,2567968000.0,,2906594000.0,25537000.0,-4266930000.0,30565182000.0,4427700000.0,4471464000.0,5216369000.0,25323276000.0,30565182000.0,43733000.0,2481574000.0,
Simon Property Group Inc,SPG,,1063761,2015.0,Q3,,2015-09-30,2016-01-13 11:14:19+00:00,-248369000.0,856861000.0,0.0,9370119000.0,1394174000.0,22629054000.0,23543734000.0,758031000.0,2572858000.0,,2866333000.0,25537000.0,-4159156000.0,30848230000.0,4525460000.0,4569275000.0,5327306000.0,25495387000.0,30848230000.0,43815000.0,2480603000.0,-437134000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q2,,2015-06-30,2016-01-13 11:09:17+00:00,-246575000.0,565657000.0,0.0,9357572000.0,1333944000.0,22070777000.0,23489673000.0,766261000.0,2547845000.0,,2808068000.0,25537000.0,-4097329000.0,30290458000.0,4575917000.0,4619815000.0,5386076000.0,24878845000.0,30290458000.0,43898000.0,2353339000.0,-437751000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q1,,2015-03-31,2016-01-13 11:01:30+00:00,-151831000.0,833732000.0,0.0,9437343000.0,1851798000.0,21694055000.0,23391309000.0,858611000.0,2247410000.0,,2790872000.0,25537000.0,-4112139000.0,30482454000.0,5069399000.0,5113379000.0,5971990000.0,24484927000.0,30482454000.0,43980000.0,2158205000.0,-103974000.0
Simon Property Group Inc,SPG,,1063761,2016.0,FY,,2016-12-31,2018-02-23 06:36:17+00:00,-114126000.0,560059000.0,0.0,8840524000.0,1353588000.0,22977104000.0,24360335000.0,649464000.0,2462013000.0,,3028800000.0,137762000.0,-4459387000.0,31103578000.0,4267011000.0,4310448000.0,4959912000.0,26005904000.0,31103578000.0,43405000.0,2367583000.0,
Simon Property Group Inc,SPG,,1063761,2016.0,Q3,,2016-09-30,2016-11-03 06:25:58+00:00,-115832000.0,,,9051047000.0,1359668000.0,23078515000.0,24531361000.0,697816000.0,2523518000.0,,3104170000.0,159350000.0,-4349705000.0,30854101000.0,4585510000.0,4628997000.0,5326813000.0,26182685000.0,31668848000.0,43487000.0,2439554000.0,
Simon Property Group Inc,SPG,,1063761,2016.0,Q2,,2016-06-30,2016-08-04 06:05:01+00:00,-119915000.0,884281000.0,0.0,9465894000.0,1336984000.0,22923941000.0,23988129000.0,696286000.0,2479568000.0,,2981029000.0,157436000.0,-4341316000.0,31379783000.0,4577522000.0,4621091000.0,5317377000.0,25904970000.0,31379783000.0,43569000.0,2690821000.0,-427141000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q1,,2016-03-31,2016-05-05 06:07:35+00:00,-117717000.0,805076000.0,0.0,9391305000.0,1467614000.0,22975821000.0,24083169000.0,771957000.0,2600197000.0,,2904606000.0,155530000.0,-4288650000.0,31398498000.0,4546933000.0,4590584000.0,5362541000.0,25880427000.0,31398498000.0,43651000.0,2442442000.0,-438005000.0
Simon Property Group Inc,SPG,,1063761,2017.0,FY,,2017-12-31,2019-02-22 06:47:24+00:00,-110453000.0,1482309000.0,0.0,8535685000.0,1373983000.0,24632463000.0,24457515000.0,552596000.0,2677348000.0,,3195931000.0,190480000.0,-4782173000.0,32257638000.0,3643059000.0,3686168000.0,4238764000.0,27828394000.0,32257638000.0,43077000.0,2266483000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,Q3,,2017-09-30,2017-10-30 07:02:45+00:00,-111039000.0,508405000.0,0.0,8529502000.0,1338834000.0,23410357000.0,24259384000.0,557464000.0,2594249000.0,,3192715000.0,186732000.0,-4776512000.0,31032410000.0,3641951000.0,3685142000.0,4242606000.0,26603072000.0,31032410000.0,43159000.0,2331538000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,Q2,,2017-06-30,2017-08-04 06:18:53+00:00,-103872000.0,488614000.0,0.0,8518716000.0,1368625000.0,23422685000.0,24317052000.0,564444000.0,2470564000.0,,3067743000.0,184379000.0,-4731402000.0,30965966000.0,3683442000.0,3726715000.0,4291159000.0,26490428000.0,30965966000.0,43241000.0,2321111000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,Q1,,2017-03-31,2017-05-03 06:17:03+00:00,-100843000.0,,,8723792000.0,1384667000.0,23149053000.0,24229739000.0,621738000.0,2443594000.0,,2901188000.0,166847000.0,-4559037000.0,30432693000.0,4063912000.0,4107267000.0,4729005000.0,26050241000.0,30946093000.0,43323000.0,2374693000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,FY,,2018-12-31,2019-11-06 08:24:08+00:00,-126017000.0,1028670000.0,0.0,10193327000.0,2420080000.0,46611070000.0,48416262000.0,4297231000.0,5968458000.0,-492877000.0,6707138000.0,460326000.0,-4893069000.0,61372446000.0,3253933000.0,3296681000.0,7593912000.0,53318208000.0,61372446000.0,42748000.0,3538976000.0,-1427431000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q3,,2018-09-30,2018-11-02 06:22:42+00:00,-118593000.0,1391436000.0,0.0,10246695000.0,2596024000.0,47356528000.0,48609780000.0,4411386000.0,4998770000.0,-509943000.0,6611982000.0,395874000.0,-4896754000.0,62159386000.0,3340786000.0,3383616000.0,7795002000.0,53968510000.0,62159386000.0,42830000.0,4563376000.0,-1380619000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q2,,2018-06-30,2018-08-02 06:11:29+00:00,-115285000.0,714247000.0,0.0,8277191000.0,1297717000.0,23505002000.0,24074637000.0,507604000.0,2453706000.0,,3261509000.0,198001000.0,-4833826000.0,30843140000.0,3328080000.0,3371024000.0,3878628000.0,26766511000.0,30843140000.0,42912000.0,2302833000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q1,,2018-03-31,2018-05-03 06:17:10+00:00,-102747000.0,367207000.0,0.0,8340069000.0,1374640000.0,23647623000.0,24308980000.0,527430000.0,2698077000.0,,3135221000.0,201680000.0,-4774442000.0,31017860000.0,3462880000.0,3505906000.0,4033336000.0,26782844000.0,31017860000.0,42994000.0,2268956000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,FY,,2019-12-31,2020-05-11 16:18:11+00:00,-118604000.0,669373000.0,,9756105000.0,1214025000.0,24163230000.0,23898719000.0,384852000.0,3717864000.0,,3938089000.0,219061000.0,-5379952000.0,31231630000.0,2483978000.0,2526398000.0,2911250000.0,28101319000.0,31231630000.0,42420000.0,1731649000.0,-1773571000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q3,,2019-09-30,2019-11-06 08:24:08+00:00,-121596000.0,7294460000.0,0.0,10149003000.0,3606966000.0,53287758000.0,47764458000.0,3487775000.0,5794350000.0,-400716000.0,7786616000.0,453774000.0,-5223093000.0,67688452000.0,2630027000.0,2672529000.0,6160304000.0,61074374000.0,67688452000.0,42502000.0,3228218000.0,-1773571000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q2,,2019-06-30,2019-08-07 06:30:44+00:00,-128743000.0,479776000.0,0.0,9723410000.0,1641996000.0,23324679000.0,24014634000.0,444007000.0,2878107000.0,0.0,3813239000.0,231325000.0,-5122281000.0,30732915000.0,2877081000.0,2919665000.0,3363672000.0,27137918000.0,30732915000.0,42584000.0,1718402000.0,-1595305000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q1,,2019-03-31,2019-05-08 06:16:37+00:00,-120962000.0,436802000.0,0.0,9706053000.0,1723968000.0,23185965000.0,24073903000.0,486983000.0,2409794000.0,0.0,3729987000.0,225882000.0,-4979489000.0,30841776000.0,3170293000.0,3212959000.0,3699942000.0,26915952000.0,30841776000.0,42666000.0,2197309000.0,-1435309000.0
Simon Property Group Inc,SPG,,1063761,2020.0,Q1,,2020-03-31,2020-05-11 16:18:11+00:00,-119301000.0,3724853000.0,,9768207000.0,1227953000.0,27553413000.0,23812658000.0,329354000.0,3727307000.0,,3844554000.0,212194000.0,-5583485000.0,34121114000.0,2139261000.0,2181599000.0,2510953000.0,31397967000.0,34121114000.0,42338000.0,1628343000.0,-1926160000.0
