company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Simon Property Group Inc,SPG,,1063761,2010.0,Q3,2010-07-01,2010-09-30,,257314000.0,27015000.0,73991000.0,-29000.0,1445604000.0,-1217698000.0,-572281000.0,508311000.0,-1217698000.0,-572281000.0,508311000.0,-1281668000.0,280532000.0,280532000.0,-103526000.0,-5278000.0,122165000.0,-212224000.0,-1017075000.0,,-2445771000.0,,,295614000.0,
Simon Property Group Inc,SPG,,1063761,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 06:02:31+00:00,474079000.0,0.0,-62771000.0,3472000.0,2296533000.0,-2143770000.0,-297867000.0,777161000.0,-2143770000.0,-297867000.0,777161000.0,-1664476000.0,205906000.0,205906000.0,159947000.0,-11341000.0,24139000.0,-423276000.0,-353992000.0,,-3998164000.0,0.0,-10994000.0,31986000.0,
Simon Property Group Inc,SPG,,1063761,2010.0,Q2TTM,2009-07-01,2010-06-30,,971737000.0,,-134553000.0,6121000.0,3314223000.0,-1612327000.0,-332916000.0,1610054000.0,-1612327000.0,-332916000.0,1610054000.0,-335189000.0,461028000.0,461028000.0,311842000.0,-26827000.0,111241000.0,-521747000.0,-583365000.0,,-4373103000.0,,-10994000.0,139208000.0,
Simon Property Group Inc,SPG,,1063761,2010.0,Q2,2010-04-01,2010-06-30,,240223000.0,,-114240000.0,3237000.0,72318000.0,-1103630000.0,-258542000.0,328772000.0,-1103630000.0,-258542000.0,328772000.0,-1033400000.0,185152000.0,185152000.0,17637000.0,-4469000.0,-4591000.0,-210310000.0,-280126000.0,,-953412000.0,,-10994000.0,26175000.0,
Simon Property Group Inc,SPG,,1063761,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 07:28:50+00:00,233856000.0,0.0,51469000.0,235000.0,2224215000.0,-1040140000.0,-39325000.0,448389000.0,-1040140000.0,-39325000.0,448389000.0,-631076000.0,20754000.0,20754000.0,142310000.0,-6872000.0,28730000.0,-212966000.0,-73866000.0,0.0,-3044752000.0,0.0,0.0,5811000.0,
Simon Property Group Inc,SPG,,1063761,2010.0,Q1TTM,2009-04-01,2010-03-31,,985741000.0,,-8175000.0,1116806000.0,4017220000.0,987328000.0,-293105000.0,1734091000.0,987328000.0,-293105000.0,1734091000.0,2428314000.0,261768000.0,261768000.0,494757000.0,-30389000.0,96400000.0,-362382000.0,-502538000.0,,-3666238000.0,,-87689000.0,113033000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q4,2011-10-01,2011-12-31,,293385000.0,19302000.0,-106403000.0,3158000.0,243177000.0,-412391000.0,128478000.0,506746000.0,-412391000.0,128478000.0,506746000.0,222833000.0,441931000.0,441931000.0,-122167000.0,-2107000.0,-221762000.0,-391570000.0,-263215000.0,,-265049000.0,,,611717000.0,-17564000.0
Simon Property Group Inc,SPG,,1063761,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 06:03:32+00:00,1112438000.0,19302000.0,-137253000.0,5313000.0,1655203000.0,-1009913000.0,-994042000.0,2005887000.0,-1009913000.0,-994042000.0,2005887000.0,1932000.0,1245900000.0,1245900000.0,-215198000.0,-27576000.0,,-1244156000.0,-1767940000.0,,-1398697000.0,,,754596000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 06:01:45+00:00,819053000.0,0.0,-30850000.0,2155000.0,1412026000.0,-597522000.0,-1122520000.0,1499141000.0,-597522000.0,-1122520000.0,1499141000.0,-220901000.0,803969000.0,803969000.0,-93031000.0,-25469000.0,221762000.0,-852586000.0,-1504725000.0,,-1133648000.0,,0.0,142879000.0,17564000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q3TTM,2010-10-01,2011-09-30,,1103687000.0,,-102864000.0,2878000.0,1528704000.0,-905569000.0,-1499067000.0,1968879000.0,-905569000.0,-1499067000.0,1968879000.0,-435757000.0,1071045000.0,1071045000.0,-102989000.0,-32407000.0,312277000.0,-1136529000.0,-2009361000.0,,-1268215000.0,,,180453000.0,17564000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q3,2011-07-01,2011-09-30,,274638000.0,,79230000.0,329000.0,1206080000.0,454442000.0,-1269431000.0,601093000.0,454442000.0,-1269431000.0,601093000.0,-213896000.0,333781000.0,333781000.0,-86556000.0,-1675000.0,18448000.0,-284285000.0,-1312309000.0,,-466007000.0,,,6866000.0,17564000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 06:02:46+00:00,544415000.0,0.0,-110080000.0,1826000.0,205946000.0,-1051964000.0,146911000.0,898048000.0,-1051964000.0,146911000.0,898048000.0,-7005000.0,470188000.0,470188000.0,-6475000.0,-23794000.0,203314000.0,-568301000.0,-192416000.0,0.0,-667641000.0,,0.0,136013000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q2TTM,2010-07-01,2011-06-30,,1086363000.0,27015000.0,-108103000.0,2520000.0,1768228000.0,-2577709000.0,-801917000.0,1876097000.0,-2577709000.0,-801917000.0,1876097000.0,-1503529000.0,1017796000.0,1017796000.0,-119959000.0,-36010000.0,415994000.0,-1064468000.0,-1714127000.0,,-3247979000.0,,,469201000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q2,2011-04-01,2011-06-30,,270136000.0,,-64042000.0,1467000.0,205946000.0,-451020000.0,158940000.0,445743000.0,-451020000.0,158940000.0,445743000.0,153663000.0,250522000.0,250522000.0,-10873000.0,-1745000.0,147477000.0,-284247000.0,-121112000.0,,-372441000.0,,,132575000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 06:02:23+00:00,274279000.0,0.0,-46038000.0,359000.0,0.0,-600944000.0,-12029000.0,452305000.0,-600944000.0,-12029000.0,452305000.0,-160668000.0,219666000.0,219666000.0,4398000.0,-22049000.0,55837000.0,-284054000.0,-71304000.0,0.0,-295200000.0,0.0,0.0,3438000.0,
Simon Property Group Inc,SPG,,1063761,2011.0,Q1TTM,2010-04-01,2011-03-31,,1056450000.0,27015000.0,-158301000.0,4290000.0,1634600000.0,-3230319000.0,-1219399000.0,1759126000.0,-3230319000.0,-1219399000.0,1759126000.0,-2690592000.0,952426000.0,952426000.0,-91449000.0,-38734000.0,263926000.0,-990531000.0,-1873141000.0,,-3828950000.0,,-10994000.0,362801000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q4,2012-10-01,2012-12-31,,360994000.0,-7000.0,-12078000.0,125000.0,1645398000.0,-117479000.0,163358000.0,685927000.0,-117479000.0,163358000.0,685927000.0,731806000.0,370496000.0,370496000.0,-33485000.0,-231587000.0,-6751000.0,-399294000.0,-318384000.0,,-1132121000.0,,,488500000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 06:05:45+00:00,1301304000.0,91163000.0,27099000.0,1213840000.0,6772443000.0,1453467000.0,-3580671000.0,2513072000.0,1453467000.0,-3580671000.0,2513072000.0,385868000.0,1719632000.0,1719632000.0,-534963000.0,-487014000.0,67236000.0,-1485240000.0,-4924279000.0,,-4560562000.0,,,1185209000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 06:01:43+00:00,940310000.0,91170000.0,39177000.0,1213715000.0,5127045000.0,1570946000.0,-3744029000.0,1827145000.0,1570946000.0,-3744029000.0,1827145000.0,-345938000.0,1349136000.0,1349136000.0,-501478000.0,-255427000.0,73987000.0,-1085946000.0,-4605895000.0,,-3428441000.0,0.0,0.0,696709000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q3TTM,2011-10-01,2012-09-30,,1233695000.0,110472000.0,-67226000.0,1216873000.0,5370222000.0,1158555000.0,-3615551000.0,2333891000.0,1158555000.0,-3615551000.0,2333891000.0,-123105000.0,1791067000.0,1791067000.0,-623645000.0,-257534000.0,-147775000.0,-1477516000.0,-4869110000.0,,-3693490000.0,,,1308426000.0,-17564000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q3,2012-07-01,2012-09-30,,320121000.0,91170000.0,-52415000.0,-192000.0,635307000.0,-455862000.0,-357880000.0,627955000.0,-455862000.0,-357880000.0,627955000.0,-185787000.0,306371000.0,306371000.0,53878000.0,-248194000.0,-159015000.0,-381890000.0,-442968000.0,,-460893000.0,,,152933000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 06:05:30+00:00,620189000.0,0.0,91592000.0,1213907000.0,4491738000.0,2026808000.0,-3386149000.0,1199190000.0,2026808000.0,-3386149000.0,1199190000.0,-160151000.0,1042765000.0,1042765000.0,-555356000.0,-7233000.0,233002000.0,-704056000.0,-4162927000.0,,-2967548000.0,,0.0,543776000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q2TTM,2011-07-01,2012-06-30,,1188212000.0,19302000.0,64419000.0,1217394000.0,5940995000.0,2068859000.0,-4527102000.0,2307029000.0,2068859000.0,-4527102000.0,2307029000.0,-151214000.0,1818477000.0,1818477000.0,-764079000.0,-11015000.0,29688000.0,-1379911000.0,-5738451000.0,,-3698604000.0,,,1162359000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q2,2012-04-01,2012-06-30,,321687000.0,,22291000.0,-179000.0,435594000.0,-657444000.0,-210842000.0,626236000.0,-657444000.0,-210842000.0,626236000.0,-242050000.0,260936000.0,260936000.0,21322000.0,-2123000.0,63681000.0,-365636000.0,-351291000.0,,-725100000.0,,,76768000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 06:05:42+00:00,298502000.0,0.0,69301000.0,1214086000.0,4056144000.0,2684252000.0,-3175307000.0,572954000.0,2684252000.0,-3175307000.0,572954000.0,81899000.0,781829000.0,781829000.0,-576678000.0,-5110000.0,169321000.0,-338420000.0,-3811636000.0,,-2242448000.0,,0.0,467008000.0,
Simon Property Group Inc,SPG,,1063761,2012.0,Q1TTM,2011-04-01,2012-03-31,,1136661000.0,19302000.0,-21914000.0,1219040000.0,5711347000.0,2275283000.0,-4157320000.0,2126536000.0,2275283000.0,-4157320000.0,2126536000.0,244499000.0,1808063000.0,1808063000.0,-796274000.0,-10637000.0,113484000.0,-1298522000.0,-5508272000.0,,-3345945000.0,,,1218166000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 06:04:06+00:00,1332950000.0,,-1560000.0,99000.0,2919364000.0,-1220563000.0,-948088000.0,2700996000.0,-1220563000.0,-948088000.0,2700996000.0,532345000.0,1551590000.0,1551590000.0,-181984000.0,-3282000.0,-99079000.0,-1690553000.0,-1895016000.0,,-2446191000.0,,,1046007000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q4,2013-10-01,2013-12-31,,341235000.0,,15276000.0,-82000.0,1676496000.0,396314000.0,-550875000.0,772103000.0,396314000.0,-550875000.0,772103000.0,617542000.0,449303000.0,449303000.0,-33711000.0,-1573000.0,-36390000.0,-436480000.0,-804431000.0,,-842047000.0,,,289946000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q3TTM,2012-10-01,2013-09-30,,1352709000.0,-7000.0,-28914000.0,306000.0,2888266000.0,-1734356000.0,-233855000.0,2614820000.0,-1734356000.0,-233855000.0,2614820000.0,646609000.0,1472783000.0,1472783000.0,-181758000.0,-233296000.0,-69440000.0,-1653367000.0,-1408969000.0,,-2736265000.0,,,1244561000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q3,2013-07-01,2013-09-30,,338361000.0,,21884000.0,-35000.0,346411000.0,-412950000.0,-279502000.0,695944000.0,-412950000.0,-279502000.0,695944000.0,3492000.0,367294000.0,367294000.0,-31595000.0,3012000.0,-24916000.0,-418326000.0,-392458000.0,,-344012000.0,,,137872000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 06:01:29+00:00,991715000.0,,-16836000.0,181000.0,1242868000.0,-1616877000.0,-397213000.0,1928893000.0,-1616877000.0,-397213000.0,1928893000.0,-85197000.0,1102287000.0,1102287000.0,-148273000.0,-1709000.0,-62689000.0,-1254073000.0,-1090585000.0,,-1604144000.0,,,756061000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q2TTM,2012-07-01,2013-06-30,,1334469000.0,91163000.0,-103213000.0,149000.0,3177162000.0,-1777268000.0,-312233000.0,2546831000.0,-1777268000.0,-312233000.0,2546831000.0,457330000.0,1411860000.0,1411860000.0,-96285000.0,-484502000.0,-203539000.0,-1616931000.0,-1459479000.0,,-2853146000.0,,,1259622000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q2,2013-04-01,2013-06-30,,331380000.0,,24862000.0,95000.0,253759000.0,-311089000.0,-105484000.0,682436000.0,-311089000.0,-105484000.0,682436000.0,265863000.0,400525000.0,400525000.0,-74331000.0,-2675000.0,-19374000.0,-418128000.0,-430988000.0,,-144140000.0,,,344878000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 06:02:16+00:00,653354000.0,,-38720000.0,216000.0,896457000.0,-1203927000.0,-117711000.0,1232949000.0,-1203927000.0,-117711000.0,1232949000.0,-88689000.0,734993000.0,734993000.0,-116678000.0,-4721000.0,-37773000.0,-835747000.0,-698127000.0,,-1260132000.0,,,618189000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q1TTM,2012-04-01,2013-03-31,,1324776000.0,91163000.0,-105784000.0,-125000.0,3358997000.0,-2123623000.0,-417591000.0,2490631000.0,-2123623000.0,-417591000.0,2490631000.0,-50583000.0,1272271000.0,1272271000.0,-632000.0,-483950000.0,-120484000.0,-1564439000.0,-1379782000.0,,-3434106000.0,,,991512000.0,
Simon Property Group Inc,SPG,,1063761,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 06:02:52+00:00,321974000.0,,-63582000.0,121000.0,642698000.0,-892838000.0,-12227000.0,550513000.0,-892838000.0,-12227000.0,550513000.0,-354552000.0,334468000.0,334468000.0,-42347000.0,-2046000.0,-18399000.0,-417619000.0,-267139000.0,,-1115992000.0,,,273311000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 06:21:48+00:00,1285784000.0,5402000.0,-101876000.0,277000.0,4630289000.0,-2937735000.0,-897266000.0,2730420000.0,-2937735000.0,-897266000.0,2730420000.0,-1104581000.0,1651526000.0,1651526000.0,-105014000.0,-240384000.0,120061000.0,-1877158000.0,-1513209000.0,,-5450759000.0,,,490480000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q4,2014-10-01,2014-12-31,,312150000.0,,30584000.0,277000.0,941778000.0,-698062000.0,-305852000.0,798198000.0,-698062000.0,-305852000.0,798198000.0,-205716000.0,475992000.0,475992000.0,-20528000.0,-721000.0,57571000.0,-474242000.0,-481343000.0,,-1165276000.0,122000.0,,117920000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q3YTD,2014-01-01,2014-09-30,2016-01-13 11:14:19+00:00,973634000.0,5402000.0,-132460000.0,,3688511000.0,-2239673000.0,-591414000.0,1932222000.0,-2239673000.0,-591414000.0,1932222000.0,-898865000.0,1175534000.0,1175534000.0,-84486000.0,-239663000.0,62490000.0,-1402916000.0,-1031866000.0,,-4285483000.0,-122000.0,,372560000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q3TTM,2013-10-01,2014-09-30,,1314869000.0,5402000.0,-117184000.0,-82000.0,5365007000.0,-1843359000.0,-1142289000.0,2704325000.0,-1843359000.0,-1142289000.0,2704325000.0,-281323000.0,1624837000.0,1624837000.0,-118197000.0,-241236000.0,26100000.0,-1839396000.0,-1836297000.0,,-5127530000.0,-122000.0,,662506000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q3,2014-07-01,2014-09-30,,302920000.0,,-22651000.0,,1280040000.0,-1229883000.0,-279021000.0,661085000.0,-1229883000.0,-279021000.0,661085000.0,-847819000.0,296963000.0,296963000.0,83853000.0,-98293000.0,91634000.0,-474209000.0,-455345000.0,,-1937370000.0,-51000.0,,84690000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q2YTD,2014-01-01,2014-06-30,2016-01-13 11:09:17+00:00,670714000.0,5402000.0,-109809000.0,,2408471000.0,-1009790000.0,-312393000.0,1271137000.0,-1009790000.0,-312393000.0,1271137000.0,-51046000.0,878571000.0,878571000.0,-168339000.0,-141370000.0,-29144000.0,-928707000.0,-576521000.0,,-2348113000.0,-71000.0,,287870000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q2TTM,2013-07-01,2014-06-30,,1350310000.0,5402000.0,-72649000.0,-117000.0,4431378000.0,-1026426000.0,-1142770000.0,2739184000.0,-1026426000.0,-1142770000.0,2739184000.0,569988000.0,1695168000.0,1695168000.0,-233645000.0,-139931000.0,-90450000.0,-1783513000.0,-1773410000.0,,-3534172000.0,-71000.0,,715688000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q2,2014-04-01,2014-06-30,,340152000.0,5402000.0,-72063000.0,,597975000.0,127681000.0,-84918000.0,609686000.0,127681000.0,-84918000.0,609686000.0,652449000.0,477468000.0,477468000.0,-135871000.0,-38801000.0,-15777000.0,-473426000.0,-232335000.0,,41922000.0,11000.0,,157792000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q1,2014-01-01,2014-03-31,2016-01-13 11:01:30+00:00,330562000.0,,-37746000.0,,1810496000.0,-1137471000.0,-227475000.0,661451000.0,-1137471000.0,-227475000.0,661451000.0,-703495000.0,401103000.0,401103000.0,-32468000.0,-102569000.0,-13367000.0,-455281000.0,-344186000.0,,-2390035000.0,-82000.0,,130078000.0,
Simon Property Group Inc,SPG,,1063761,2014.0,Q1TTM,2013-04-01,2014-03-31,,1341538000.0,,24276000.0,-22000.0,4087162000.0,-1465196000.0,-1163336000.0,2811934000.0,-1465196000.0,-1163336000.0,2811934000.0,183402000.0,1618225000.0,1618225000.0,-172105000.0,-103805000.0,-94047000.0,-1728215000.0,-1972063000.0,,-3720234000.0,-82000.0,,902774000.0,
Simon Property Group Inc,SPG,,1063761,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 06:36:17+00:00,1239214000.0,,-77217000.0,,10468667000.0,-1473113000.0,-1462720000.0,3024685000.0,-1473113000.0,-1462720000.0,3024685000.0,88852000.0,2139375000.0,2139375000.0,-276687000.0,-512481000.0,,-2196041000.0,-2821256000.0,,-9232973000.0,-285000.0,,1358536000.0,
Simon Property Group Inc,SPG,,1063761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 06:07:35+00:00,302667000.0,,-30932000.0,,1966685000.0,57422000.0,-510769000.0,674797000.0,57422000.0,-510769000.0,674797000.0,221450000.0,632435000.0,632435000.0,-229373000.0,-2339000.0,,-510628000.0,-945803000.0,,-1395797000.0,-499000.0,,435034000.0,
Simon Property Group Inc,SPG,,1063761,2015.0,Q1TTM,2014-04-01,2015-03-31,,1257889000.0,5402000.0,-95062000.0,277000.0,4786478000.0,-1742842000.0,-1180560000.0,2743766000.0,-1742842000.0,-1180560000.0,2743766000.0,-179636000.0,1882858000.0,1882858000.0,-301919000.0,-140154000.0,133428000.0,-1932505000.0,-2114826000.0,,-4456521000.0,-417000.0,,795436000.0,
Simon Property Group Inc,SPG,,1063761,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 07:02:45+00:00,972046000.0,,14446000.0,,10087509000.0,-1657388000.0,-761773000.0,2532774000.0,-1657388000.0,-761773000.0,2532774000.0,113613000.0,1679103000.0,1679103000.0,-132821000.0,-10135000.0,8207000.0,-1758096000.0,-1338641000.0,,-9976420000.0,-246000.0,,568661000.0,
Simon Property Group Inc,SPG,,1063761,2016.0,Q3,2016-07-01,2016-09-30,,329400000.0,,-10395000.0,,2645291000.0,-627426000.0,-280931000.0,838823000.0,-627426000.0,-280931000.0,838823000.0,-69534000.0,587939000.0,587939000.0,-68121000.0,-998000.0,,-597564000.0,-470520000.0,,-2674073000.0,-82000.0,,189589000.0,
Simon Property Group Inc,SPG,,1063761,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 06:18:53+00:00,642646000.0,,24841000.0,,7442218000.0,-1029962000.0,-480842000.0,1693951000.0,-1029962000.0,-480842000.0,1693951000.0,183147000.0,1091164000.0,1091164000.0,-64700000.0,-9137000.0,8207000.0,-1160532000.0,-868121000.0,,-7302347000.0,-164000.0,,379072000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:36:58+00:00,1357351000.0,7536000.0,-59184000.0,,11668026000.0,-1910071000.0,-761467000.0,3593788000.0,-1910071000.0,-761467000.0,3593788000.0,922250000.0,2244903000.0,2244903000.0,50718000.0,-13702000.0,-71532000.0,-2571776000.0,-1178761000.0,,-10585289000.0,-407330000.0,,481290000.0,
