company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Simon Property Group Inc,SPG,,1063761,2011.0,Q4,2011-10-01,2011-12-31,,1.24,1.24,1.33,277536000.0,1.24,,8890000.0,34383000.0,1245900000.0,1245900000.0,,362929000.0,78167000.0,-979791000.0,176682000.0,,,803969000.0,4584065000.0,979791000.0,-2048014000.0,138317000.0,84256000.0,-244517000.0,835000.0,3325000.0,979791000.0,382401000.0,-1963758000.0,-3329275000.0,-2943549000.0,293504064.0,293504064.0,293504064.0
Simon Property Group Inc,SPG,,1063761,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 06:03:32+00:00,3.48,3.48,3.5,1065946000.0,3.48,,11595000.0,107002000.0,1245900000.0,1245900000.0,,1021462000.0,221101000.0,-983526000.0,678685000.0,,,,297867000.0,983526000.0,3982835000.0,505140000.0,323597000.0,,3337000.0,6505000.0,983526000.0,2356773000.0,4306432000.0,959628000.0,3322906000.0,293504064.0,293504064.0,293504064.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.24,2.24,2.89,788410000.0,2.24,,2705000.0,72619000.0,,,,658533000.0,142934000.0,-3735000.0,502003000.0,,,-803969000.0,-4286198000.0,3735000.0,6030849000.0,366823000.0,239341000.0,244517000.0,2502000.0,3180000.0,3735000.0,1974372000.0,6270190000.0,4288903000.0,6266455000.0,294600000.0,294600000.0,294600000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2.77,-2.77,3.86,1064828000.0,-2.77,,7344000.0,107260000.0,-940371000.0,-940371000.0,,-817429000.0,191252000.0,-766867000.0,675108000.0,,,-317531000.0,-3986182000.0,766867000.0,6078994000.0,490528000.0,331639000.0,244517000.0,3337000.0,8370000.0,766867000.0,2582241000.0,6410633000.0,3053155000.0,5643766000.0,294600000.0,294600000.0,294600000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.31,1.31,1.94,527608000.0,1.31,,1845000.0,46846000.0,,,,384533000.0,83987000.0,-248119000.0,324567000.0,,,-470188000.0,-2484716000.0,248119000.0,3960807000.0,241573000.0,160663000.0,244517000.0,1668000.0,1679000.0,248119000.0,1385111000.0,4121470000.0,2486561000.0,3873351000.0,293000000.0,293000000.0,293000000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.84,2.84,3.63,1047329000.0,2.84,,6484000.0,102922000.0,753514000.0,753514000.0,,833080000.0,181379000.0,-1011251000.0,662159000.0,,,-264282000.0,-1867884000.0,1011251000.0,5893651000.0,520630000.0,326812000.0,244517000.0,3337000.0,3773000.0,1011251000.0,2577557000.0,6220463000.0,2627882000.0,5209212000.0,293000000.0,293000000.0,293000000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 06:02:23+00:00,0.61,0.61,,266310000.0,0.61,0.0,1142000.0,21888000.0,,0.0,0.0,179412000.0,39420000.0,-248119000.0,159432000.0,,,-219666000.0,-1221503000.0,248119000.0,1962773000.0,119949000.0,76975000.0,,834000.0,1405000.0,248119000.0,567579000.0,2039748000.0,1222645000.0,1791629000.0,294100000.0,294100000.0,294100000.0
Simon Property Group Inc,SPG,,1063761,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.65,2.65,3.37,1020221000.0,2.65,,5271000.0,100246000.0,753514000.0,753514000.0,,780463000.0,170125000.0,-1011251000.0,645607000.0,,,-198912000.0,-1020648000.0,1011251000.0,4745944000.0,507563000.0,326363000.0,,1838000.0,7986000.0,1011251000.0,2273637000.0,5072307000.0,1779433000.0,4061056000.0,294100000.0,294100000.0,294100000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q4,2012-10-01,2012-12-31,,0.99,0.99,4.1,161166000.0,0.99,,6957000.0,32048000.0,1152325000.0,995935000.0,156390000.0,315383000.0,54278000.0,-490725000.0,54383000.0,,,781829000.0,576668000.0,490725000.0,1760911000.0,668630000.0,78563000.0,-6426000.0,835000.0,5634000.0,490725000.0,913346000.0,1839474000.0,426224000.0,1348749000.0,303137350.0,303137350.0,303137350.0
Simon Property Group Inc,SPG,,1063761,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 06:05:45+00:00,4.72,4.72,4.1,1068382000.0,4.72,,15715000.0,109809000.0,1719632000.0,1563242000.0,156390000.0,1431159000.0,285136000.0,-1068181000.0,581400000.0,,,,640909000.0,1068181000.0,3938855000.0,485858000.0,317302000.0,-6426000.0,3337000.0,10905000.0,1068181000.0,2239023000.0,4256157000.0,938048000.0,3187976000.0,303137350.0,303137350.0,303137350.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 06:01:43+00:00,0.84,0.84,,310244000.0,0.84,,3904000.0,28114000.0,306371000.0,306371000.0,0.0,254921000.0,50616000.0,-288896000.0,185991000.0,,,,34218000.0,288896000.0,1152652000.0,140495000.0,75965000.0,0.0,834000.0,-1180000.0,288896000.0,664844000.0,1228617000.0,276057000.0,939721000.0,303500000.0,303500000.0,303500000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.73,3.73,,907216000.0,3.73,,8758000.0,77761000.0,567307000.0,567307000.0,,1115776000.0,230858000.0,-577456000.0,527017000.0,,,-781829000.0,64241000.0,577456000.0,2177944000.0,-182772000.0,238739000.0,,2502000.0,5271000.0,577456000.0,1325677000.0,2416683000.0,511824000.0,1839227000.0,303500000.0,303500000.0,303500000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.87,4.87,4.87,1184752000.0,4.87,,17648000.0,112144000.0,1813207000.0,1813207000.0,,1478705000.0,309025000.0,-1557247000.0,703699000.0,,,22140000.0,4648306000.0,1557247000.0,129930000.0,-48000000.0,322995000.0,-244517000.0,3337000.0,8596000.0,1557247000.0,1708078000.0,452925000.0,-2817451000.0,-1104322000.0,303500000.0,303500000.0,303500000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 06:05:30+00:00,0.71,0.71,,311863000.0,0.71,,3963000.0,28549000.0,260936000.0,260936000.0,0.0,215445000.0,44657000.0,-288560000.0,177787000.0,,,,29132000.0,288560000.0,1108095000.0,142634000.0,79971000.0,0.0,834000.0,2906000.0,288560000.0,660833000.0,1188066000.0,235767000.0,899506000.0,303400000.0,303400000.0,303400000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.89,2.89,,596972000.0,2.89,,4854000.0,49647000.0,260936000.0,260936000.0,,860855000.0,180242000.0,-288560000.0,341026000.0,,,-781829000.0,30023000.0,288560000.0,1025292000.0,-323267000.0,162774000.0,,1668000.0,6451000.0,288560000.0,660833000.0,1188066000.0,235767000.0,899506000.0,303400000.0,303400000.0,303400000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.94,4.94,4.55,1135310000.0,4.94,,14604000.0,109803000.0,1506836000.0,1506836000.0,,1497784000.0,317356000.0,-1023967000.0,695144000.0,,,-311641000.0,2812606000.0,1023967000.0,1047320000.0,-63245000.0,325708000.0,-244517000.0,3337000.0,11277000.0,1023967000.0,1632495000.0,1373028000.0,-1291166000.0,349061000.0,303400000.0,303400000.0,303400000.0
Simon Property Group Inc,SPG,,1063761,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.02,5.02,4.39,1084745000.0,5.02,,11344000.0,106212000.0,1245900000.0,1245900000.0,,1487460000.0,317266000.0,-993486000.0,682492000.0,,,-562163000.0,1262731000.0,993486000.0,3056228000.0,515560000.0,329425000.0,,3337000.0,8645000.0,993486000.0,2389009000.0,3385653000.0,-5487000.0,2392167000.0,296100000.0,296100000.0,296100000.0
Simon Property Group Inc,SPG,,1063761,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 06:04:06+00:00,4.24,4.24,4.65,1107700000.0,4.24,,-166842000.0,117894000.0,1551590000.0,1366793000.0,184797000.0,1316304000.0,231949000.0,-1082081000.0,610194000.0,,,,93363000.0,1082081000.0,4248842000.0,512227000.0,295007000.0,,3337000.0,7165000.0,1082081000.0,2348015000.0,4543849000.0,1106588000.0,3461768000.0,310255168.0,310255168.0,310255168.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q4,2013-10-01,2013-12-31,,1.23,1.23,4.65,238228000.0,1.23,,-196694000.0,40628000.0,449304000.0,344484000.0,104820000.0,381555000.0,66914000.0,-260126000.0,129171000.0,,,,-164647000.0,260126000.0,1006979000.0,113803000.0,89942000.0,,835000.0,2528000.0,260126000.0,521830000.0,1096921000.0,312437000.0,836795000.0,310255168.0,310255168.0,310255168.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.01,3.01,,869472000.0,3.01,,29852000.0,77266000.0,1102286000.0,1022309000.0,79977000.0,934749000.0,165035000.0,-821955000.0,481023000.0,,,,258010000.0,821955000.0,3241863000.0,398424000.0,205065000.0,,2502000.0,4637000.0,821955000.0,1826185000.0,3446928000.0,794151000.0,2624973000.0,310332777.0,310332777.0,310332777.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.0,4.0,4.1,1030638000.0,4.0,,36809000.0,109314000.0,2254611000.0,2018244000.0,236367000.0,1250132000.0,219313000.0,-1312680000.0,535406000.0,,,781829000.0,834678000.0,1312680000.0,5002774000.0,1070599000.0,283628000.0,-6426000.0,3337000.0,10271000.0,1312680000.0,2739531000.0,5286402000.0,1220375000.0,3973722000.0,310332777.0,310332777.0,310332777.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 06:01:29+00:00,1.0,1.0,,279302000.0,1.0,,7700000.0,28455000.0,367293000.0,328712000.0,38581000.0,311675000.0,54784000.0,-270700000.0,155910000.0,,,,58634000.0,270700000.0,1066198000.0,132334000.0,80679000.0,,834000.0,2398000.0,270700000.0,596001000.0,1146877000.0,277778000.0,876177000.0,310332777.0,310332777.0,310332777.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.01,2.01,,590170000.0,2.01,,22152000.0,48811000.0,734993000.0,693597000.0,41396000.0,623074000.0,110251000.0,-551255000.0,325113000.0,,,,199376000.0,551255000.0,2175665000.0,266090000.0,124386000.0,,1668000.0,2239000.0,551255000.0,1230184000.0,2300051000.0,516373000.0,1748796000.0,310261278.0,310261278.0,310261278.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.84,3.84,4.1,1061580000.0,3.84,,33013000.0,108973000.0,2193689000.0,1995903000.0,197786000.0,1193378000.0,215145000.0,-1330876000.0,565487000.0,,,781829000.0,810262000.0,1330876000.0,5089228000.0,1078760000.0,278914000.0,-6426000.0,3337000.0,6693000.0,1330876000.0,2808374000.0,5368142000.0,1218654000.0,4037266000.0,310261278.0,310261278.0,310261278.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 06:02:16+00:00,1.1,1.1,,273537000.0,1.1,,8959000.0,27552000.0,400525000.0,359129000.0,41396000.0,339936000.0,59755000.0,-266229000.0,150584000.0,,,,124378000.0,266229000.0,1021090000.0,123876000.0,63903000.0,,834000.0,-495000.0,266229000.0,575549000.0,1084993000.0,243710000.0,818764000.0,310261278.0,310261278.0,310261278.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.45,3.45,4.1,1099906000.0,3.45,,28017000.0,109970000.0,2054100000.0,1897710000.0,156390000.0,1068887000.0,200047000.0,-1353207000.0,592690000.0,,,781829000.0,715016000.0,1353207000.0,5176233000.0,1097518000.0,294982000.0,-6426000.0,3337000.0,10094000.0,1353207000.0,2893658000.0,5471215000.0,1210711000.0,4118008000.0,309986506.0,309986506.0,309986506.0
Simon Property Group Inc,SPG,,1063761,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 06:02:52+00:00,0.91,0.91,,316633000.0,0.91,,13193000.0,21259000.0,334468000.0,334468000.0,,283138000.0,50496000.0,-285026000.0,174529000.0,,,,74998000.0,285026000.0,1154575000.0,142214000.0,60483000.0,,834000.0,2734000.0,285026000.0,654635000.0,1215058000.0,272663000.0,930032000.0,309986506.0,309986506.0,309986506.0
Simon Property Group Inc,SPG,,1063761,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 06:21:48+00:00,4.52,4.52,5.15,1143827000.0,4.52,,28085000.0,136656000.0,1651526000.0,1622165000.0,67524000.0,1405251000.0,242938000.0,-992601000.0,657190000.0,-127573000.0,-38163000.0,,385082000.0,992601000.0,4531811000.0,535802000.0,339007000.0,,3337000.0,12001000.0,992601000.0,2473475000.0,4870818000.0,1265168000.0,3878217000.0,310900000.0,310900000.0,310900000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q4,2014-10-01,2014-12-31,,2.61,1.3,5.15,581673000.0,1.3,,63638000.0,75678000.0,953460000.0,475992000.0,,405048000.0,70109000.0,-488587000.0,328278000.0,-127573000.0,477468000.0,477468000.0,-61030000.0,488587000.0,2309072000.0,270844000.0,170030000.0,,835000.0,5809000.0,488587000.0,1256473000.0,2479102000.0,600660000.0,1990515000.0,310900000.0,310900000.0,310900000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q3,2014-07-01,2014-09-30,2016-01-13 11:14:19+00:00,0.81,0.81,,281661000.0,0.81,,-49042000.0,38359000.0,296963000.0,296963000.0,,251968000.0,44161000.0,-249780000.0,168911000.0,,,,-109856000.0,249780000.0,1143311000.0,136437000.0,91383000.0,,834000.0,1769000.0,249780000.0,625368000.0,1234694000.0,357777000.0,984914000.0,310772019.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.91,3.22,,562154000.0,3.22,,-35553000.0,60978000.0,698066000.0,1146173000.0,67524000.0,1000203000.0,172829000.0,-504014000.0,328912000.0,,-515631000.0,-477468000.0,446112000.0,504014000.0,2222739000.0,264958000.0,168977000.0,,2502000.0,6192000.0,504014000.0,1217002000.0,2391716000.0,664508000.0,1887702000.0,310772019.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.14,4.45,4.65,800382000.0,4.45,,-232247000.0,101606000.0,1147370000.0,1490657000.0,172344000.0,1381758000.0,239743000.0,-764140000.0,458083000.0,,-515631000.0,-477468000.0,281465000.0,764140000.0,3229718000.0,378761000.0,258919000.0,,3337000.0,8720000.0,764140000.0,1738832000.0,3488637000.0,976945000.0,2724497000.0,310772019.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.41,2.41,,567707000.0,2.41,,-42275000.0,60768000.0,878571000.0,849210000.0,67524000.0,748235000.0,128668000.0,-509164000.0,319245000.0,,-38163000.0,,193603000.0,509164000.0,2189324000.0,261923000.0,149680000.0,,1668000.0,6865000.0,509164000.0,1209643000.0,2339004000.0,613332000.0,1829840000.0,310743242.0,310400000.0,310400000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.65,6.65,4.65,1675407000.0,6.65,,-2737000.0,178662000.0,2430161000.0,2216003000.0,252321000.0,2064539000.0,360617000.0,-1591245000.0,929439000.0,,-38163000.0,,493346000.0,1591245000.0,6438166000.0,774150000.0,444687000.0,,5005000.0,14030000.0,1591245000.0,3557658000.0,6882853000.0,1719920000.0,5291608000.0,310743242.0,310400000.0,310400000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q1,2014-01-01,2014-03-31,2016-01-13 11:01:30+00:00,1.1,1.1,,280493000.0,1.1,,6863000.0,22619000.0,401103000.0,359601000.0,41502000.0,341648000.0,58621000.0,-254234000.0,160001000.0,,,,59733000.0,254234000.0,1079428000.0,128521000.0,77594000.0,,834000.0,4423000.0,254234000.0,591634000.0,1157022000.0,306731000.0,902788000.0,310600000.0,310600000.0,310600000.0
Simon Property Group Inc,SPG,,1063761,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.43,4.43,4.65,1071560000.0,4.43,,-173172000.0,119254000.0,1618225000.0,1391926000.0,226299000.0,1374814000.0,240074000.0,-1051289000.0,595666000.0,,,,78098000.0,1051289000.0,4173695000.0,498534000.0,312118000.0,,3337000.0,8854000.0,1051289000.0,2285014000.0,4485813000.0,1140656000.0,3434524000.0,310600000.0,310600000.0,310600000.0
Simon Property Group Inc,SPG,,1063761,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 06:36:17+00:00,5.88,5.88,6.05,1177568000.0,5.88,,20170000.0,134854000.0,2139375000.0,2139375000.0,,1824383000.0,311655000.0,-923697000.0,682168000.0,-120953000.0,,,535322000.0,923697000.0,4782040000.0,602640000.0,484063000.0,,3337000.0,,923697000.0,2597230000.0,5266103000.0,1624223000.0,4342406000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q4,2015-10-01,2015-12-31,,1.27,1.27,6.05,304324000.0,1.27,,141798000.0,36127000.0,459918000.0,459918000.0,,392296000.0,66787000.0,-230896000.0,180698000.0,-120953000.0,,,243835000.0,230896000.0,1270968000.0,155913000.0,109653000.0,,835000.0,-6171000.0,230896000.0,677062000.0,1380621000.0,357881000.0,1149725000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 06:25:58+00:00,1.36,1.36,,289360000.0,1.36,,3658000.0,38756000.0,492496000.0,492496000.0,,420009000.0,71653000.0,-229654000.0,174213000.0,,,,68221000.0,229654000.0,1209024000.0,160582000.0,111113000.0,,834000.0,-361000.0,229654000.0,662911000.0,1320137000.0,427933000.0,1090483000.0,308800000.0,308800000.0,308800000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.61,4.61,,873244000.0,4.61,,-121628000.0,98727000.0,1679457000.0,1679457000.0,,1432087000.0,244868000.0,-692801000.0,501470000.0,,,,291487000.0,692801000.0,3511072000.0,446727000.0,374410000.0,,2502000.0,6171000.0,692801000.0,1920168000.0,3885482000.0,1266342000.0,3192681000.0,308800000.0,308800000.0,308800000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q3TTM,2014-10-01,2015-09-30,,7.22,5.91,5.15,1454917000.0,5.91,,-57990000.0,174405000.0,2632917000.0,2155449000.0,,1837135000.0,314977000.0,-1181388000.0,829748000.0,-127573000.0,477468000.0,477468000.0,230457000.0,1181388000.0,5820144000.0,717571000.0,544440000.0,,3337000.0,11980000.0,1181388000.0,3176641000.0,6364584000.0,1867002000.0,5183196000.0,308800000.0,308800000.0,308800000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 06:05:01+00:00,1.52,1.52,,295778000.0,1.52,,-66776000.0,41215000.0,554526000.0,554526000.0,,472944000.0,80748000.0,-230974000.0,161863000.0,,,,16339000.0,230974000.0,1169476000.0,145184000.0,179634000.0,,834000.0,2685000.0,230974000.0,644040000.0,1349110000.0,471411000.0,1118136000.0,311100000.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.25,3.25,,583884000.0,3.25,,-125286000.0,59971000.0,1186961000.0,1186961000.0,,1012078000.0,173215000.0,-463147000.0,327257000.0,,,,223266000.0,463147000.0,2302048000.0,286145000.0,263297000.0,,1668000.0,6532000.0,463147000.0,1257257000.0,2565345000.0,838409000.0,2102198000.0,311100000.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q2TTM,2014-07-01,2015-06-30,,6.67,5.36,5.15,1447218000.0,5.36,,-110690000.0,174008000.0,2437384000.0,1959916000.0,,1669094000.0,287485000.0,-1201514000.0,824446000.0,-127573000.0,477468000.0,477468000.0,52380000.0,1201514000.0,5754431000.0,693426000.0,524710000.0,,3337000.0,14110000.0,1201514000.0,3139098000.0,6279141000.0,1796846000.0,5077627000.0,311100000.0,311100000.0,311100000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 06:07:35+00:00,1.73,1.73,,288106000.0,1.73,,-58510000.0,18756000.0,632435000.0,632435000.0,,539134000.0,92467000.0,-232173000.0,165394000.0,,,,206927000.0,232173000.0,1132572000.0,140961000.0,83663000.0,,834000.0,3847000.0,232173000.0,613217000.0,1216235000.0,366998000.0,984062000.0,311600000.0,311600000.0,311600000.0
Simon Property Group Inc,SPG,,1063761,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.15,5.15,5.15,1151440000.0,5.15,,-37288000.0,132793000.0,1882858000.0,1894999000.0,26022000.0,1602737000.0,276784000.0,-970540000.0,662583000.0,-127573000.0,-38163000.0,,532276000.0,970540000.0,4584955000.0,548242000.0,345076000.0,,3337000.0,11425000.0,970540000.0,2495058000.0,4930031000.0,1325435000.0,3959491000.0,311600000.0,311600000.0,311600000.0
