company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
IHS Markit Ltd,INFO,,1598014,2014.0,FY,2013-12-01,2014-11-30,2017-01-27 16:25:30+00:00,-211100000.0,202100000.0,0.0,-11500000.0,84200000.0,,2485000000.0,-397800000.0,-324000000.0,628100000.0,-397800000.0,-324000000.0,628100000.0,-105200000.0,194500000.0,194500000.0,147300000.0,13300000.0,-4600000.0,,,-114500000.0,-2836200000.0,-59900000.0,6200000.0
IHS Markit Ltd,INFO,,1598014,2015.0,FY,2014-12-01,2015-11-30,2018-01-22 18:01:49+00:00,-369900000.0,235500000.0,0.0,-22100000.0,3800000.0,0.0,550000000.0,45400000.0,-496000000.0,612600000.0,45400000.0,-496000000.0,612600000.0,139900000.0,240200000.0,240200000.0,133100000.0,-43000000.0,-3800000.0,0.0,,-122900000.0,-261200000.0,-200400000.0,600000.0
IHS Markit Ltd,INFO,,1598014,2015.0,Q4,2015-09-01,2015-11-30,,,60700000.0,,600000.0,-73400000.0,,85000000.0,-54600000.0,-32500000.0,116000000.0,-54600000.0,-32500000.0,116000000.0,29500000.0,90600000.0,90600000.0,38100000.0,-48900000.0,-7100000.0,,,-25200000.0,-38900000.0,-51800000.0,-200000.0
IHS Markit Ltd,INFO,,1598014,2015.0,Q3YTD,2014-12-01,2015-08-31,2016-10-07 16:34:46+00:00,-369900000.0,174800000.0,0.0,-22700000.0,77200000.0,,465000000.0,100000000.0,-463500000.0,496600000.0,100000000.0,-463500000.0,496600000.0,110400000.0,149600000.0,149600000.0,95000000.0,5900000.0,3300000.0,,,-97700000.0,-222300000.0,-148600000.0,800000.0
IHS Markit Ltd,INFO,,1598014,2016.0,FY,2015-12-01,2016-11-30,2019-01-18 17:24:17+00:00,-1014400000.0,335700000.0,190900000.0,12800000.0,-15800000.0,0.0,4018000000.0,177500000.0,-982800000.0,638300000.0,177500000.0,-982800000.0,638300000.0,-154200000.0,152100000.0,152100000.0,166300000.0,117100000.0,-4500000.0,0.0,-7200000.0,-147600000.0,-3387600000.0,-570000000.0,
IHS Markit Ltd,INFO,,1598014,2016.0,Q4,2016-09-01,2016-11-30,,,119200000.0,700000.0,-7600000.0,-109100000.0,,595000000.0,-152200000.0,-65200000.0,163200000.0,-152200000.0,-65200000.0,163200000.0,-61800000.0,88600000.0,88600000.0,64500000.0,46200000.0,-4800000.0,,-7200000.0,-48300000.0,-488000000.0,-305400000.0,-5600000.0
IHS Markit Ltd,INFO,,1598014,2016.0,Q3YTD,2015-12-01,2016-08-31,2017-09-26 16:11:38+00:00,-1014400000.0,216500000.0,190200000.0,20400000.0,93300000.0,0.0,3423000000.0,329700000.0,-917600000.0,475100000.0,329700000.0,-917600000.0,475100000.0,-92400000.0,63500000.0,63500000.0,101800000.0,70900000.0,300000.0,,,-99300000.0,-2899600000.0,-264600000.0,5600000.0
IHS Markit Ltd,INFO,,1598014,2016.0,Q3,2016-06-01,2016-08-31,,99000000.0,91700000.0,,29500000.0,5000000.0,,2323000000.0,-379000000.0,58100000.0,146600000.0,-379000000.0,58100000.0,146600000.0,-144800000.0,-31700000.0,-31700000.0,81600000.0,70800000.0,-4000000.0,,4100000.0,-46600000.0,-2614200000.0,-158600000.0,5600000.0
IHS Markit Ltd,INFO,,1598014,2016.0,Q3TTM,2015-09-01,2016-08-31,,-1014400000.0,277200000.0,190200000.0,21000000.0,19900000.0,,3508000000.0,275100000.0,-950100000.0,591100000.0,275100000.0,-950100000.0,591100000.0,-62900000.0,154100000.0,154100000.0,139900000.0,22000000.0,-6800000.0,,,-124500000.0,-2938500000.0,-316400000.0,5400000.0
IHS Markit Ltd,INFO,,1598014,2016.0,Q2,2016-03-01,2016-05-31,,,64300000.0,190200000.0,-8400000.0,72200000.0,,39000000.0,-38600000.0,154600000.0,176700000.0,-38600000.0,154600000.0,176700000.0,284300000.0,50000000.0,50000000.0,-9800000.0,100000.0,2200000.0,,-4100000.0,-28200000.0,-76000000.0,-1700000.0,-5500000.0
IHS Markit Ltd,INFO,,1598014,2016.0,Q2YTD,2015-12-01,2016-05-31,2017-06-27 16:04:04+00:00,-1113400000.0,124800000.0,190200000.0,-9100000.0,88300000.0,,1100000000.0,708700000.0,-975700000.0,328500000.0,708700000.0,-975700000.0,328500000.0,52400000.0,95200000.0,95200000.0,20200000.0,100000.0,4300000.0,,-4100000.0,-52700000.0,-285400000.0,-106000000.0,
IHS Markit Ltd,INFO,,1598014,2016.0,Q1,2015-12-01,2016-02-29,2017-03-28 16:06:28+00:00,-1113400000.0,60500000.0,,-700000.0,16100000.0,,1061000000.0,747300000.0,-1130300000.0,151800000.0,747300000.0,-1130300000.0,151800000.0,-231900000.0,45200000.0,45200000.0,30000000.0,0.0,2100000.0,,,-24500000.0,-209400000.0,-104300000.0,5500000.0
IHS Markit Ltd,INFO,,1598014,2017.0,FY,2016-12-01,2017-11-30,2020-01-17 17:01:54+00:00,-401100000.0,492500000.0,0.0,9000000.0,-216300000.0,7500000.0,3194500000.0,-329300000.0,-646300000.0,961500000.0,-329300000.0,-646300000.0,961500000.0,-5100000.0,417000000.0,417000000.0,268300000.0,239100000.0,500000.0,-57000000.0,,-260200000.0,-2395600000.0,-1317800000.0,14500000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q4,2017-09-01,2017-11-30,,-401100000.0,128100000.0,,23300000.0,-57600000.0,,730000000.0,172000000.0,-458200000.0,242900000.0,172000000.0,-458200000.0,242900000.0,-20000000.0,105100000.0,105100000.0,67300000.0,24100000.0,3400000.0,-57000000.0,,-68400000.0,-525100000.0,,7900000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3YTD,2016-12-01,2017-08-31,2018-09-25 16:14:12+00:00,0.0,364400000.0,,-14300000.0,-158700000.0,7500000.0,2464500000.0,-501300000.0,-188100000.0,718600000.0,-501300000.0,-188100000.0,718600000.0,14900000.0,311900000.0,311900000.0,201000000.0,215000000.0,-2900000.0,0.0,,-191800000.0,-1870500000.0,-1317800000.0,6600000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3TTM,2016-09-01,2017-08-31,,,483600000.0,700000.0,-21900000.0,-267800000.0,7500000.0,3059500000.0,-653500000.0,-253300000.0,881800000.0,-653500000.0,-253300000.0,881800000.0,-46900000.0,400500000.0,400500000.0,265500000.0,261200000.0,-7700000.0,,-7200000.0,-240100000.0,-2358500000.0,-1623200000.0,1000000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3,2017-06-01,2017-08-31,,,120800000.0,,-1600000.0,-61700000.0,7500000.0,674500000.0,-208100000.0,-66300000.0,267300000.0,-208100000.0,-66300000.0,267300000.0,-8700000.0,147100000.0,147100000.0,61100000.0,97800000.0,-2600000.0,,,-61300000.0,-675800000.0,-312100000.0,-2400000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2YTD,2016-12-01,2017-05-31,2018-06-26 16:43:17+00:00,0.0,243600000.0,,-12700000.0,-97000000.0,,1790000000.0,-293200000.0,-121800000.0,451300000.0,-293200000.0,-121800000.0,451300000.0,23600000.0,164800000.0,164800000.0,139900000.0,117200000.0,-300000.0,0.0,,-130500000.0,-1194700000.0,-1005700000.0,9000000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2TTM,2016-06-01,2017-05-31,,99000000.0,454500000.0,700000.0,9200000.0,-201100000.0,,4708000000.0,-824400000.0,-128900000.0,761100000.0,-824400000.0,-128900000.0,761100000.0,-183000000.0,221700000.0,221700000.0,286000000.0,234200000.0,-9100000.0,,-3100000.0,-225400000.0,-4296900000.0,-1469700000.0,9000000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2,2017-03-01,2017-05-31,,,122800000.0,,-10900000.0,-84500000.0,,395000000.0,-126600000.0,-55400000.0,200600000.0,-126600000.0,-55400000.0,200600000.0,7700000.0,98800000.0,98800000.0,63500000.0,86900000.0,-2900000.0,,,-58800000.0,-127700000.0,-480800000.0,6300000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q1,2016-12-01,2017-02-28,2018-03-27 16:41:28+00:00,0.0,120800000.0,,-1800000.0,-12500000.0,,1395000000.0,-166600000.0,-66400000.0,250700000.0,-166600000.0,-66400000.0,250700000.0,15900000.0,66000000.0,66000000.0,76400000.0,30300000.0,2600000.0,0.0,,-71700000.0,-1067000000.0,-524900000.0,2700000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q1TTM,2016-03-01,2017-02-28,,99000000.0,396000000.0,190900000.0,11700000.0,-44400000.0,,4352000000.0,-736400000.0,81100000.0,737200000.0,-736400000.0,81100000.0,737200000.0,93600000.0,172900000.0,172900000.0,212700000.0,147400000.0,-4000000.0,,-7200000.0,-194800000.0,-4245200000.0,-990600000.0,-2800000.0
IHS Markit Ltd,INFO,,1598014,2018.0,FY,2017-12-01,2018-11-30,2020-01-17 17:01:54+00:00,-1876200000.0,541200000.0,0.0,-64200000.0,-23600000.0,0.0,4617000000.0,873000000.0,-2112100000.0,1289500000.0,873000000.0,-2112100000.0,1289500000.0,-13800000.0,539200000.0,539200000.0,232700000.0,92000000.0,-6200000.0,-10100000.0,-7000000.0,-222700000.0,-3153400000.0,-672500000.0,
IHS Markit Ltd,INFO,,1598014,2018.0,Q4,2018-09-01,2018-11-30,,5200000.0,145500000.0,,-16000000.0,61800000.0,,17100000.0,-328000000.0,-47900000.0,357500000.0,-328000000.0,-47900000.0,357500000.0,-34400000.0,80800000.0,80800000.0,69400000.0,58200000.0,1200000.0,-2400000.0,-100000.0,-54200000.0,-400900000.0,,
