company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IHS Markit Ltd,INFO,,1598014,2017.0,FY,2016-12-01,2017-11-30,2020-01-17 17:01:54+00:00,1.04,1.04,492500000.0,1.0,-49900000.0,417000000.0,417000000.0,,416900000.0,100000.0,1348400000.0,3599700000.0,-5000000.0,-6900000.0,18700000.0,,113000000.0,1096000000.0,1348400000.0,2251300000.0,154300000.0,2200000.0,1720200000.0,531100000.0,-159000000.0,372100000.0,3599700000.0,400900000.0,400300000.0,416200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q4,2017-09-01,2017-11-30,,0.26,0.26,128100000.0,0.25,-8600000.0,105100000.0,105100000.0,,105700000.0,-600000.0,342100000.0,944700000.0,,-6900000.0,17800000.0,-3900000.0,36900000.0,277600000.0,342100000.0,602600000.0,43300000.0,600000.0,456500000.0,146100000.0,-49600000.0,96500000.0,944700000.0,400900000.0,400300000.0,416200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3,2017-06-01,2017-08-31,2018-09-25 16:14:12+00:00,0.37,0.37,120800000.0,0.35,-36700000.0,147100000.0,147100000.0,,145900000.0,1200000.0,341600000.0,904700000.0,-1100000.0,,,3100000.0,14800000.0,271900000.0,341600000.0,563100000.0,41500000.0,500000.0,410600000.0,152500000.0,-41000000.0,111500000.0,904700000.0,394300000.0,397600000.0,414200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3YTD,2016-12-01,2017-08-31,,0.78,0.78,364400000.0,0.75,-41300000.0,311900000.0,311900000.0,,311200000.0,700000.0,1006300000.0,2655000000.0,-5000000.0,,900000.0,3900000.0,76100000.0,818400000.0,1006300000.0,1648700000.0,111000000.0,1600000.0,1263700000.0,385000000.0,-109400000.0,275600000.0,2655000000.0,394300000.0,397600000.0,414200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q3TTM,2016-09-01,2017-08-31,,0.96,0.96,483600000.0,0.92,-47100000.0,400800000.0,399600000.0,1200000.0,400500000.0,300000.0,1351800000.0,3528800000.0,-8300000.0,,2700000.0,12500000.0,116400000.0,1064400000.0,1351800000.0,2177000000.0,138500000.0,1900000.0,1679600000.0,497400000.0,-136600000.0,360800000.0,3528800000.0,394300000.0,397600000.0,414200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2,2017-03-01,2017-05-31,2018-06-26 16:43:17+00:00,0.25,0.25,122800000.0,0.24,-1000000.0,98800000.0,98800000.0,,99300000.0,-500000.0,337700000.0,906100000.0,-1900000.0,,,400000.0,29900000.0,278500000.0,337700000.0,568400000.0,37700000.0,600000.0,431600000.0,136800000.0,-37100000.0,99700000.0,906100000.0,397200000.0,399700000.0,415600000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2YTD,2016-12-01,2017-05-31,,0.41,0.41,243600000.0,0.4,-4600000.0,164800000.0,164800000.0,,165300000.0,-500000.0,664700000.0,1750300000.0,-3900000.0,,900000.0,800000.0,61300000.0,546500000.0,664700000.0,1085600000.0,69500000.0,1100000.0,853100000.0,232500000.0,-68400000.0,164100000.0,1750300000.0,397200000.0,399700000.0,415600000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q2TTM,2016-06-01,2017-05-31,,0.5,0.5,454500000.0,0.48,-33500000.0,221700000.0,221500000.0,200000.0,222900000.0,-1200000.0,1279300000.0,3348700000.0,-8400000.0,,-100000.0,10000000.0,216700000.0,1060100000.0,1279300000.0,2069400000.0,133500000.0,1700000.0,1741200000.0,328200000.0,-131800000.0,196400000.0,3348700000.0,397200000.0,399700000.0,415600000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q1,2016-12-01,2017-02-28,2018-03-27 16:41:28+00:00,0.16,0.16,120800000.0,0.16,-3600000.0,66000000.0,66000000.0,,66000000.0,0.0,327000000.0,844200000.0,-2000000.0,,900000.0,400000.0,31400000.0,268000000.0,327000000.0,517200000.0,31800000.0,500000.0,421500000.0,95700000.0,-31300000.0,64400000.0,844200000.0,412500000.0,406200000.0,422200000.0
IHS Markit Ltd,INFO,,1598014,2017.0,Q1TTM,2016-03-01,2017-02-28,,0.46,0.46,396000000.0,0.45,-19100000.0,172900000.0,167500000.0,5400000.0,173600000.0,-700000.0,1153900000.0,3030500000.0,-6500000.0,,-400000.0,10100000.0,205900000.0,988600000.0,1153900000.0,1876600000.0,123000000.0,1500000.0,1600200000.0,276400000.0,-121500000.0,154900000.0,3030500000.0,412500000.0,406200000.0,422200000.0
IHS Markit Ltd,INFO,,1598014,2018.0,FY,2017-12-01,2018-11-30,2020-01-17 17:01:54+00:00,1.38,1.38,541200000.0,1.33,-115400000.0,539200000.0,539200000.0,,542300000.0,-3100000.0,1495700000.0,4009200000.0,-500000.0,5600000.0,1700000.0,,136500000.0,1192800000.0,1495700000.0,2513500000.0,225700000.0,3100000.0,1872200000.0,641300000.0,-217000000.0,424300000.0,4009200000.0,393000000.0,394400000.0,406900000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q4,2018-09-01,2018-11-30,,0.22,0.22,145500000.0,0.2,11300000.0,80800000.0,80800000.0,,81800000.0,-1000000.0,409100000.0,1067800000.0,-300000.0,-1000000.0,-4200000.0,,41600000.0,315600000.0,409100000.0,658700000.0,67400000.0,600000.0,498500000.0,160200000.0,-67800000.0,92400000.0,1067800000.0,393000000.0,394400000.0,406900000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q3,2018-06-01,2018-08-31,2019-09-24 16:06:19+00:00,0.26,0.26,134100000.0,0.26,7900000.0,103500000.0,103500000.0,,104500000.0,-1000000.0,375300000.0,1001000000.0,-200000.0,7100000.0,1500000.0,,42100000.0,287700000.0,375300000.0,625700000.0,56700000.0,900000.0,465400000.0,160300000.0,-48700000.0,111600000.0,1001000000.0,401900000.0,393000000.0,405100000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q3YTD,2017-12-01,2018-08-31,,1.16,1.16,395700000.0,1.13,-126700000.0,458400000.0,458400000.0,,460500000.0,-2100000.0,1086600000.0,2941400000.0,-200000.0,6600000.0,5900000.0,,94900000.0,877200000.0,1086600000.0,1854800000.0,158300000.0,2500000.0,1373700000.0,481100000.0,-149200000.0,331900000.0,2941400000.0,401900000.0,393000000.0,405100000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q3TTM,2017-09-01,2018-08-31,,1.42,1.42,523800000.0,1.38,-135300000.0,563500000.0,563500000.0,,566200000.0,-2700000.0,1428700000.0,3886100000.0,-200000.0,-300000.0,23700000.0,-3900000.0,131800000.0,1154800000.0,1428700000.0,2457400000.0,201600000.0,3100000.0,1830200000.0,627200000.0,-198800000.0,428400000.0,3886100000.0,401900000.0,393000000.0,405100000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q2,2018-03-01,2018-05-31,2019-06-26 09:16:17+00:00,0.29,0.29,131000000.0,0.28,12000000.0,114200000.0,114200000.0,,114700000.0,-500000.0,368400000.0,1008300000.0,0.0,-300000.0,3000000.0,,25800000.0,299200000.0,368400000.0,639900000.0,55300000.0,900000.0,459000000.0,180900000.0,-54700000.0,126200000.0,1008300000.0,395500000.0,391800000.0,403600000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q2YTD,2017-12-01,2018-05-31,,0.9,0.9,261600000.0,0.87,-134600000.0,354900000.0,354900000.0,,356000000.0,-1100000.0,711300000.0,1940400000.0,,-500000.0,4400000.0,,52800000.0,589500000.0,711300000.0,1229100000.0,101600000.0,1600000.0,908300000.0,320800000.0,-100500000.0,220300000.0,1940400000.0,395500000.0,391800000.0,403600000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q2TTM,2017-06-01,2018-05-31,,1.53,1.53,510500000.0,1.47,-179900000.0,607100000.0,607100000.0,,607600000.0,-500000.0,1395000000.0,3789800000.0,-1100000.0,-7400000.0,22200000.0,-800000.0,104500000.0,1139000000.0,1395000000.0,2394800000.0,186400000.0,2700000.0,1775400000.0,619400000.0,-191100000.0,428300000.0,3789800000.0,395500000.0,391800000.0,403600000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q1,2017-12-01,2018-02-28,2019-03-26 16:38:15+00:00,0.61,0.61,130600000.0,0.59,-146600000.0,240700000.0,240700000.0,,241300000.0,-600000.0,342900000.0,932100000.0,0.0,-200000.0,1400000.0,,27000000.0,290300000.0,342900000.0,589200000.0,46300000.0,700000.0,449300000.0,139900000.0,-45800000.0,94100000.0,932100000.0,395600000.0,398000000.0,412100000.0
IHS Markit Ltd,INFO,,1598014,2018.0,Q1TTM,2017-03-01,2018-02-28,,1.49,1.49,502300000.0,1.43,-192900000.0,591700000.0,591700000.0,,592200000.0,-500000.0,1364300000.0,3687600000.0,-3000000.0,-7100000.0,19200000.0,-400000.0,108600000.0,1118300000.0,1364300000.0,2323300000.0,168800000.0,2400000.0,1748000000.0,575300000.0,-173500000.0,401800000.0,3687600000.0,395600000.0,398000000.0,412100000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q4,2019-09-01,2019-11-30,,0.51,0.51,142100000.0,0.49,-21300000.0,202300000.0,202300000.0,,203100000.0,-800000.0,409500000.0,1120400000.0,-400000.0,-2100000.0,3900000.0,,9000000.0,308900000.0,409500000.0,710900000.0,63800000.0,300000.0,463900000.0,247000000.0,-65600000.0,181400000.0,1120400000.0,399000000.0,399500000.0,409200000.0
IHS Markit Ltd,INFO,,1598014,2019.0,FY,2018-12-01,2019-11-30,2020-01-17 17:01:54+00:00,1.26,1.26,573100000.0,1.23,242600000.0,499400000.0,499400000.0,,502700000.0,-3300000.0,1657000000.0,4414600000.0,-900000.0,-2800000.0,-104500000.0,,87600000.0,1197900000.0,1657000000.0,2757600000.0,259700000.0,1900000.0,1754100000.0,1003500000.0,-260600000.0,742900000.0,4414600000.0,399000000.0,399500000.0,409200000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q3YTD,2018-12-01,2019-08-31,,0.75,0.75,431000000.0,0.74,263900000.0,297100000.0,297100000.0,,299600000.0,-2500000.0,1247500000.0,3294200000.0,-500000.0,-700000.0,-108400000.0,,78600000.0,889000000.0,1247500000.0,2046700000.0,195900000.0,1600000.0,1290200000.0,756500000.0,-195000000.0,561500000.0,3294200000.0,401000000.0,401200000.0,410900000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q3TTM,2018-09-01,2019-08-31,,0.97,0.97,576500000.0,0.94,275200000.0,377900000.0,377900000.0,,381400000.0,-3500000.0,1656600000.0,4362000000.0,-800000.0,-1700000.0,-112600000.0,,120200000.0,1204600000.0,1656600000.0,2705400000.0,263300000.0,2200000.0,1788700000.0,916700000.0,-262800000.0,653900000.0,4362000000.0,401000000.0,401200000.0,410900000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q3,2019-06-01,2019-08-31,2019-09-24 16:06:19+00:00,0.1,0.1,144700000.0,0.1,240600000.0,39200000.0,39200000.0,,40100000.0,-900000.0,419700000.0,1112300000.0,-200000.0,-200000.0,-114800000.0,,24500000.0,295400000.0,419700000.0,692600000.0,63200000.0,600000.0,349800000.0,342800000.0,-62800000.0,280000000.0,1112300000.0,401000000.0,401200000.0,410900000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q2,2019-03-01,2019-05-31,2020-06-23 16:12:45+00:00,0.37,0.37,144000000.0,0.37,24200000.0,148900000.0,148900000.0,,149800000.0,-900000.0,428000000.0,1135500000.0,-200000.0,-200000.0,8400000.0,,23100000.0,293300000.0,428000000.0,707500000.0,65800000.0,600000.0,468800000.0,238700000.0,-65400000.0,173300000.0,1135500000.0,404900000.0,400500000.0,409300000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q2YTD,2018-12-01,2019-05-31,,0.65,0.65,286300000.0,0.64,23300000.0,257900000.0,257900000.0,,259500000.0,-1600000.0,827800000.0,2181900000.0,-300000.0,-500000.0,6400000.0,,54100000.0,593600000.0,827800000.0,1354100000.0,132700000.0,1000000.0,940400000.0,413700000.0,-132200000.0,281500000.0,2181900000.0,404900000.0,400500000.0,409300000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q2TTM,2018-06-01,2019-05-31,,1.13,1.13,565900000.0,1.1,42500000.0,442200000.0,442200000.0,,445800000.0,-3600000.0,1612200000.0,4250700000.0,-800000.0,5600000.0,3700000.0,,137800000.0,1196900000.0,1612200000.0,2638500000.0,256800000.0,2500000.0,1904300000.0,734200000.0,-248700000.0,485500000.0,4250700000.0,404900000.0,400500000.0,409300000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q1,2018-12-01,2019-02-28,2020-03-24 17:13:56+00:00,0.28,0.28,142300000.0,0.27,-900000.0,109000000.0,109000000.0,,109700000.0,-700000.0,399800000.0,1046400000.0,-100000.0,-300000.0,-2000000.0,,31000000.0,300300000.0,399800000.0,646600000.0,66900000.0,400000.0,471600000.0,175000000.0,-66800000.0,108200000.0,1046400000.0,391800000.0,398000000.0,408000000.0
IHS Markit Ltd,INFO,,1598014,2019.0,Q1TTM,2018-03-01,2019-02-28,,1.05,1.05,552900000.0,1.01,30300000.0,407500000.0,407500000.0,,410700000.0,-3200000.0,1552600000.0,4123500000.0,-600000.0,5500000.0,-1700000.0,,140500000.0,1202800000.0,1552600000.0,2570900000.0,246300000.0,2800000.0,1894500000.0,676400000.0,-238000000.0,438400000.0,4123500000.0,391800000.0,398000000.0,408000000.0
IHS Markit Ltd,INFO,,1598014,2020.0,Q2YTD,2019-12-01,2020-05-31,,1.41,1.41,294700000.0,1.38,9000000.0,554800000.0,554800000.0,,556700000.0,-1900000.0,804100000.0,2107400000.0,-200000.0,-30400000.0,-374000000.0,,93300000.0,574300000.0,804100000.0,1303300000.0,121200000.0,600000.0,588300000.0,715000000.0,-151000000.0,564000000.0,2107400000.0,398300000.0,397000000.0,400100000.0
IHS Markit Ltd,INFO,,1598014,2020.0,Q2TTM,2019-06-01,2020-05-31,,2.02,2.02,581500000.0,1.97,228300000.0,796300000.0,796300000.0,,799900000.0,-3600000.0,1633300000.0,4340100000.0,-800000.0,-32700000.0,-484900000.0,,126800000.0,1178600000.0,1633300000.0,2706800000.0,248200000.0,1500000.0,1402000000.0,1304800000.0,-279400000.0,1025400000.0,4340100000.0,398300000.0,397000000.0,400100000.0
IHS Markit Ltd,INFO,,1598014,2020.0,Q2,2020-03-01,2020-05-31,2020-06-23 16:12:45+00:00,0.18,0.18,149400000.0,0.18,4700000.0,70800000.0,70800000.0,,71700000.0,-900000.0,388300000.0,1026600000.0,100000.0,-8900000.0,-1200000.0,,87900000.0,258100000.0,388300000.0,638300000.0,60000000.0,200000.0,494200000.0,144100000.0,-68700000.0,75400000.0,1026600000.0,398300000.0,397000000.0,400100000.0
IHS Markit Ltd,INFO,,1598014,2020.0,Q1TTM,2019-03-01,2020-02-29,,2.21,2.21,576100000.0,2.16,247800000.0,874400000.0,874400000.0,,878000000.0,-3600000.0,1673000000.0,4449000000.0,-1100000.0,-24000000.0,-475300000.0,,62000000.0,1213800000.0,1673000000.0,2776000000.0,254000000.0,1900000.0,1376600000.0,1399400000.0,-276100000.0,1123300000.0,4449000000.0,394300000.0,395700000.0,404100000.0
IHS Markit Ltd,INFO,,1598014,2020.0,Q1,2019-12-01,2020-02-29,2020-03-24 17:13:56+00:00,1.23,1.23,145300000.0,1.2,4300000.0,484000000.0,484000000.0,,485000000.0,-1000000.0,415800000.0,1080800000.0,-300000.0,-21500000.0,-372800000.0,,5400000.0,316200000.0,415800000.0,665000000.0,61200000.0,400000.0,94100000.0,570900000.0,-82300000.0,488600000.0,1080800000.0,394300000.0,395700000.0,404100000.0
