company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 14:41:07+00:00,1.1,1.1,1.09,,15235000.0,30944000.0,30944000.0,31005000.0,-61000.0,207695000.0,486277000.0,5009000.0,52923000.0,171293000.0,207695000.0,278582000.0,13196000.0,224216000.0,54366000.0,-8187000.0,46179000.0,486277000.0,28200000.0,28201000.0,28553000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.31,6.31,6.22,,66946000.0,176819000.0,176819000.0,176979000.0,-160000.0,894885000.0,2074685000.0,841000.0,187797000.0,699514000.0,894885000.0,1179800000.0,49565000.0,887311000.0,292489000.0,-48724000.0,243765000.0,2074685000.0,28200000.0,28201000.0,28553000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,FY,2013-01-01,2013-12-31,2014-03-17 18:31:45+00:00,2.72,2.72,2.69,,34574000.0,77811000.0,77811000.0,77790000.0,21000.0,954216000.0,2132694000.0,4200000.0,210952000.0,798070000.0,954216000.0,1178478000.0,61271000.0,1009022000.0,169456000.0,-57071000.0,112385000.0,2132694000.0,28600000.0,28586000.0,28906000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q4,2013-10-01,2013-12-31,,1.08,1.08,1.06,,15320000.0,30788000.0,30788000.0,30788000.0,,279886000.0,602635000.0,-788000.0,54250000.0,214584000.0,279886000.0,322749000.0,7019000.0,268834000.0,53915000.0,-7807000.0,46108000.0,602635000.0,28600000.0,28586000.0,28906000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.64,1.64,1.63,,19254000.0,47023000.0,47023000.0,47002000.0,21000.0,674330000.0,1530059000.0,4988000.0,156702000.0,583486000.0,674330000.0,855729000.0,54252000.0,740188000.0,115541000.0,-49264000.0,66277000.0,1530059000.0,28400000.0,28603000.0,28603000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.18,3.18,3.15,,39903000.0,90689000.0,90689000.0,90747000.0,-58000.0,933003000.0,2103898000.0,10647000.0,211643000.0,771441000.0,933003000.0,1170895000.0,67866000.0,983084000.0,187811000.0,-57219000.0,130592000.0,2103898000.0,28400000.0,28603000.0,28603000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 13:58:29+00:00,-0.25,-0.25,-0.25,,1883000.0,-7099000.0,-7099000.0,-7099000.0,0.0,220850000.0,505066000.0,-2663000.0,52920000.0,202238000.0,220850000.0,284216000.0,31611000.0,255158000.0,29058000.0,-34274000.0,-5216000.0,505066000.0,28400000.0,28603000.0,28603000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.89,1.89,1.88,,17371000.0,54122000.0,54122000.0,54101000.0,21000.0,453480000.0,1024993000.0,7651000.0,103782000.0,381248000.0,453480000.0,571513000.0,22641000.0,485030000.0,86483000.0,-14990000.0,71493000.0,1024993000.0,28600000.0,28538000.0,28868000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.93,4.93,4.88,,49043000.0,140159000.0,140159000.0,140230000.0,-71000.0,937340000.0,2097529000.0,14373000.0,207727000.0,729477000.0,937340000.0,1160189000.0,48156000.0,937204000.0,222985000.0,-33783000.0,189202000.0,2097529000.0,28600000.0,28538000.0,28868000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:17:06+00:00,1.21,1.21,1.2,,14442000.0,34602000.0,34602000.0,34602000.0,0.0,225220000.0,525321000.0,7779000.0,51841000.0,195331000.0,225220000.0,300101000.0,11664000.0,247172000.0,52929000.0,-3885000.0,49044000.0,525321000.0,28600000.0,28538000.0,28868000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q1,2013-01-01,2013-03-31,2013-05-10 16:51:39+00:00,0.68,0.68,0.68,,2929000.0,19520000.0,19520000.0,19499000.0,21000.0,228260000.0,499672000.0,-128000.0,51941000.0,185917000.0,228260000.0,271412000.0,10977000.0,237858000.0,33554000.0,-11105000.0,22449000.0,499672000.0,28700000.0,28494000.0,28817000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.43,5.43,5.37,,52055000.0,154122000.0,154122000.0,153971000.0,151000.0,934642000.0,2082630000.0,11706000.0,208222000.0,696402000.0,934642000.0,1147988000.0,48893000.0,904624000.0,243364000.0,-37187000.0,206177000.0,2082630000.0,28700000.0,28494000.0,28817000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 20:11:41+00:00,3.08,3.08,3.05,0.0,42700000.0,88800000.0,88900000.0,88800000.0,,996527000.0,2175000000.0,3695000.0,220333000.0,808200000.0,996527000.0,1178517000.0,22131000.0,1028533000.0,149984000.0,-18436000.0,131600000.0,2175000000.0,28800000.0,28876000.0,29133000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q4,2014-10-01,2014-12-31,,1.35,1.35,1.34,,6697000.0,38992000.0,39092000.0,38992000.0,,280814000.0,598180000.0,151000.0,59287000.0,207537000.0,280814000.0,317410000.0,5000000.0,266824000.0,50586000.0,-4849000.0,45789000.0,598180000.0,28800000.0,28876000.0,29133000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 18:15:23+00:00,0.4,0.4,0.39,,10967000.0,11509000.0,11509000.0,11509000.0,,242068000.0,530644000.0,-3054000.0,52786000.0,202550000.0,242068000.0,288576000.0,7710000.0,255336000.0,33240000.0,-10764000.0,22476000.0,530644000.0,28800000.0,28884000.0,29141000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.73,1.73,1.71,,36003000.0,49808000.0,49808000.0,49808000.0,,715713000.0,1576820000.0,3544000.0,161046000.0,600663000.0,715713000.0,861107000.0,17131000.0,761709000.0,99398000.0,-13587000.0,85811000.0,1576820000.0,28800000.0,28884000.0,29141000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.81,2.81,2.77,,51323000.0,80596000.0,80596000.0,80596000.0,,995599000.0,2179455000.0,2756000.0,215296000.0,815247000.0,995599000.0,1183856000.0,24150000.0,1030543000.0,153313000.0,-21394000.0,131919000.0,2179455000.0,28800000.0,28884000.0,29141000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.33,1.33,1.32,,25036000.0,38299000.0,38299000.0,38299000.0,,473645000.0,1046176000.0,6598000.0,108260000.0,398113000.0,473645000.0,572531000.0,9421000.0,506373000.0,66158000.0,-2823000.0,63335000.0,1046176000.0,28800000.0,28826000.0,29092000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.16,2.16,2.13,,42239000.0,61988000.0,61988000.0,61988000.0,,974381000.0,2153877000.0,3147000.0,215430000.0,814935000.0,974381000.0,1179496000.0,48051000.0,1030365000.0,149131000.0,-44904000.0,104227000.0,2153877000.0,28800000.0,28826000.0,29092000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 13:15:54+00:00,1.1,1.1,1.09,,17166000.0,31631000.0,31631000.0,31631000.0,,239590000.0,536832000.0,8674000.0,55717000.0,195838000.0,239590000.0,297242000.0,5564000.0,251555000.0,45687000.0,3110000.0,48797000.0,536832000.0,28800000.0,28826000.0,29092000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.27,2.27,2.24,,39515000.0,64959000.0,64959000.0,64959000.0,,960011000.0,2142366000.0,2252000.0,211554000.0,814428000.0,960011000.0,1182355000.0,54151000.0,1025982000.0,156373000.0,-51899000.0,104474000.0,2142366000.0,29000000.0,28791000.0,29059000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:33:51+00:00,0.23,0.23,0.23,,7870000.0,6668000.0,6668000.0,6668000.0,,234055000.0,509344000.0,-2076000.0,52543000.0,202275000.0,234055000.0,275289000.0,3857000.0,254818000.0,20471000.0,-5933000.0,14538000.0,509344000.0,29000000.0,28791000.0,29059000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,FY,2015-01-01,2015-12-31,2018-04-13 17:50:43+00:00,3.74,3.74,3.71,0.0,36600000.0,109200000.0,109200000.0,109200000.0,,897771000.0,2019400000.0,851000.0,192972000.0,761990000.0,897771000.0,1121670000.0,21692000.0,954962000.0,166708000.0,-20841000.0,145800000.0,2019400000.0,29200000.0,29186000.0,29409000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q4,2015-10-01,2015-12-31,,1.56,1.56,1.54,,8562000.0,45604000.0,45604000.0,45589000.0,,262042000.0,570516000.0,801000.0,55887000.0,193145000.0,262042000.0,308515000.0,6034000.0,249032000.0,59483000.0,-5233000.0,54166000.0,570516000.0,29200000.0,29186000.0,29409000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 17:25:21+00:00,0.59,0.59,0.59,,8045000.0,17355000.0,17355000.0,17370000.0,,206509000.0,469961000.0,-1466000.0,43336000.0,187445000.0,206509000.0,263452000.0,5822000.0,230781000.0,32671000.0,-7288000.0,25400000.0,469961000.0,29400000.0,29195000.0,29439000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.18,2.18,2.17,,28038000.0,63596000.0,63596000.0,63611000.0,,635729000.0,1448884000.0,50000.0,137085000.0,568845000.0,635729000.0,813155000.0,15658000.0,705930000.0,107225000.0,-15608000.0,91634000.0,1448884000.0,29400000.0,29195000.0,29439000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.53,3.53,3.51,,34735000.0,102588000.0,102688000.0,102603000.0,,916543000.0,2047064000.0,201000.0,196372000.0,776382000.0,916543000.0,1130565000.0,20658000.0,972754000.0,157811000.0,-20457000.0,137423000.0,2047064000.0,29400000.0,29195000.0,29439000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:20:02+00:00,0.98,0.98,0.97,,11117000.0,28423000.0,28423000.0,28423000.0,,226505000.0,506102000.0,4169000.0,46547000.0,192845000.0,226505000.0,279597000.0,4834000.0,239392000.0,40205000.0,-665000.0,39540000.0,506102000.0,29000000.0,29136000.0,29381000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.59,1.59,1.58,,19993000.0,46241000.0,46241000.0,46241000.0,,429220000.0,978923000.0,1516000.0,93749000.0,381400000.0,429220000.0,549703000.0,9836000.0,475149000.0,74554000.0,-8320000.0,66234000.0,978923000.0,29000000.0,29136000.0,29381000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.34,3.34,3.31,,37657000.0,96742000.0,96842000.0,96742000.0,,952102000.0,2107747000.0,-1387000.0,205822000.0,791487000.0,952102000.0,1155689000.0,22546000.0,997309000.0,158380000.0,-23933000.0,134499000.0,2107747000.0,29000000.0,29136000.0,29381000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:06:29+00:00,0.61,0.61,0.61,,8876000.0,17818000.0,17818000.0,17818000.0,,202715000.0,472821000.0,-2653000.0,47202000.0,188555000.0,202715000.0,270106000.0,5002000.0,235757000.0,34349000.0,-7655000.0,26694000.0,472821000.0,29200000.0,29092000.0,29289000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.46,3.46,3.43,,43706000.0,99950000.0,100050000.0,99950000.0,,965187000.0,2138477000.0,3118000.0,214992000.0,794480000.0,965187000.0,1173334000.0,23276000.0,1009472000.0,163862000.0,-20158000.0,143756000.0,2138477000.0,29200000.0,29092000.0,29289000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,FY,2016-01-01,2016-12-31,2019-03-29 21:07:23+00:00,0.88,0.88,0.88,62300000.0,15600000.0,26000000.0,26000000.0,26000000.0,,929744000.0,2068172000.0,9258000.0,205708000.0,814697000.0,929744000.0,1138428000.0,23380000.0,1082705000.0,55718000.0,-14122000.0,41600000.0,2068172000.0,29500000.0,29440000.0,29646000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q4,2016-10-01,2016-12-31,,-0.78,-0.78,-0.77,59940000.0,-5452000.0,-22743000.0,-22748000.0,-22695000.0,,256755000.0,571453000.0,-966000.0,57387000.0,217993000.0,256755000.0,314698000.0,6534000.0,335320000.0,-20627000.0,-7500000.0,-28200000.0,571453000.0,29500000.0,29440000.0,29646000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 16:12:24+00:00,0.63,0.63,0.62,0.0,4283000.0,18417000.0,18417000.0,18405000.0,,229276000.0,508745000.0,190000.0,49924000.0,201452000.0,229276000.0,279469000.0,5634000.0,251376000.0,28093000.0,-5444000.0,22700000.0,508745000.0,29200000.0,29444000.0,29671000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.66,1.66,1.65,2360000.0,21052000.0,48743000.0,48748000.0,48695000.0,,672989000.0,1496719000.0,10224000.0,148321000.0,596704000.0,672989000.0,823730000.0,16846000.0,747385000.0,76345000.0,-6622000.0,69800000.0,1496719000.0,29200000.0,29444000.0,29671000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.22,3.22,3.19,2360000.0,29614000.0,94347000.0,94352000.0,94284000.0,,935031000.0,2067235000.0,11025000.0,204208000.0,789849000.0,935031000.0,1132245000.0,22880000.0,996417000.0,135828000.0,-11855000.0,123966000.0,2067235000.0,29200000.0,29444000.0,29671000.0
