company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2010.0,Q4,2010-10-01,2010-12-31,,-4081000.0,-55502000.0,,,18471000.0,,12730000.0,424633000.0,228745000.0,-216512000.0,,228745000.0,-216512000.0,225909000.0,256613000.0,,,,2928000.0,-6422000.0,-329593000.0,-88453000.0,-211546000.0,,210847000.0,1190000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2010.0,FY,2010-01-01,2010-12-31,2013-03-18 16:27:34+00:00,-4081000.0,-55502000.0,,,18471000.0,,12730000.0,424633000.0,228745000.0,-216512000.0,,228745000.0,-216512000.0,225909000.0,256613000.0,,,,2928000.0,-6422000.0,-329593000.0,-88453000.0,-211546000.0,0.0,210847000.0,1190000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,FY,2011-01-01,2011-12-31,2014-03-17 18:31:45+00:00,-436000.0,-68750000.0,-56859000.0,,4837000.0,,14249000.0,0.0,-213560000.0,-386332000.0,,-213560000.0,-386332000.0,262735000.0,-332320000.0,,,,3168000.0,-158538000.0,-509310000.0,-102888000.0,-230977000.0,0.0,384606000.0,234000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q4,2011-10-01,2011-12-31,,3000.0,-106779000.0,-102945000.0,0.0,-4117000.0,0.0,1218000.0,,-1733000.0,-172443000.0,81496000.0,-1733000.0,-172443000.0,81496000.0,-96797000.0,-118822000.0,-118822000.0,200318000.0,1138000.0,-149840000.0,-122971000.0,-35655000.0,-4089000.0,,135963000.0,57000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-03 13:35:18+00:00,-439000.0,38029000.0,46086000.0,88127000.0,8954000.0,-35077000.0,13031000.0,0.0,-211827000.0,-213889000.0,181239000.0,-211827000.0,-213889000.0,181239000.0,-235523000.0,118822000.0,118822000.0,9367000.0,2030000.0,-8698000.0,-386339000.0,-67233000.0,-226888000.0,,248643000.0,177000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q3TTM,2010-10-01,2011-09-30,,-4520000.0,-17473000.0,46086000.0,0.0,27425000.0,0.0,25761000.0,424633000.0,16918000.0,-430401000.0,407148000.0,16918000.0,-430401000.0,407148000.0,21090000.0,118822000.0,118822000.0,288326000.0,4958000.0,-15120000.0,-715932000.0,-155686000.0,-438434000.0,,459490000.0,1367000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q3,2011-07-01,2011-09-30,,-296000.0,19320000.0,12790000.0,30384000.0,3326000.0,-20392000.0,2573000.0,-498000.0,2056000.0,-55813000.0,51158000.0,2056000.0,-55813000.0,51158000.0,727000.0,45862000.0,45862000.0,-4696000.0,259000.0,-3470000.0,-137825000.0,-24676000.0,-278000.0,,110391000.0,63000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-03 17:46:59+00:00,-143000.0,18709000.0,33296000.0,57743000.0,5628000.0,-14685000.0,10458000.0,498000.0,-213883000.0,-158076000.0,130081000.0,-213883000.0,-158076000.0,130081000.0,-236250000.0,72960000.0,72960000.0,14063000.0,1771000.0,-5228000.0,-248514000.0,-42557000.0,-226610000.0,,138252000.0,114000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q2TTM,2010-07-01,2011-06-30,,-4224000.0,-36793000.0,33296000.0,0.0,24099000.0,0.0,23188000.0,425131000.0,14862000.0,-374588000.0,355990000.0,14862000.0,-374588000.0,355990000.0,20363000.0,72960000.0,72960000.0,283030000.0,4699000.0,-11650000.0,-578107000.0,-131010000.0,-438156000.0,,349099000.0,1304000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2011.0,Q2,2011-04-01,2011-06-30,,-40000.0,37082000.0,55485000.0,29628000.0,12017000.0,-15764000.0,2820000.0,-1887000.0,860000.0,-80783000.0,110299000.0,860000.0,-80783000.0,110299000.0,42393000.0,40022000.0,40022000.0,56413000.0,532000.0,-1657000.0,-151149000.0,-24748000.0,-605000.0,,96720000.0,91000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q4,2012-10-01,2012-12-31,,-56000.0,-167481000.0,-35929000.0,0.0,6802000.0,0.0,1653000.0,,3515000.0,-59622000.0,86236000.0,3515000.0,-59622000.0,86236000.0,36931000.0,-121880000.0,-121880000.0,208116000.0,1964000.0,38479000.0,-171462000.0,-30503000.0,-102000.0,,97826000.0,6094000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 15:01:26+00:00,-1780000.0,-93697000.0,,,10475000.0,,10611000.0,0.0,12588000.0,-400386000.0,,12588000.0,-400386000.0,266480000.0,-110843000.0,,,,2889000.0,,-720409000.0,-142869000.0,-811000.0,-101000.0,458347000.0,6325000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-08 16:08:57+00:00,-1724000.0,73784000.0,35929000.0,94885000.0,3673000.0,-22763000.0,8958000.0,0.0,9073000.0,-340764000.0,180244000.0,9073000.0,-340764000.0,180244000.0,-147774000.0,121880000.0,121880000.0,-13758000.0,925000.0,-38479000.0,-548947000.0,-112366000.0,-709000.0,-101000.0,360521000.0,231000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1721000.0,-32995000.0,-67016000.0,0.0,-444000.0,0.0,10176000.0,,7340000.0,-513207000.0,261740000.0,7340000.0,-513207000.0,261740000.0,-244571000.0,3058000.0,3058000.0,258682000.0,2063000.0,-188319000.0,-671918000.0,-148021000.0,-4798000.0,-101000.0,496484000.0,288000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q3,2012-07-01,2012-09-30,,-491000.0,26165000.0,11828000.0,32136000.0,,6787000.0,2746000.0,-226000.0,2554000.0,-103926000.0,71342000.0,2554000.0,-103926000.0,71342000.0,-30030000.0,42371000.0,42371000.0,-9952000.0,376000.0,-19890000.0,-146139000.0,-36669000.0,-342000.0,,99146000.0,117000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-09 12:37:45+00:00,-1233000.0,47619000.0,24101000.0,62749000.0,3673000.0,-29550000.0,6212000.0,226000.0,6519000.0,-236838000.0,108902000.0,6519000.0,-236838000.0,108902000.0,-117744000.0,79509000.0,79509000.0,-3806000.0,549000.0,-18589000.0,-402808000.0,-75697000.0,-367000.0,-101000.0,261375000.0,114000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1526000.0,-39840000.0,-66054000.0,0.0,2882000.0,0.0,10003000.0,-272000.0,6842000.0,-465094000.0,241556000.0,6842000.0,-465094000.0,241556000.0,-213814000.0,6549000.0,6549000.0,235007000.0,1946000.0,-171899000.0,-663604000.0,-136028000.0,-4734000.0,-101000.0,507729000.0,234000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q2,2012-04-01,2012-06-30,,-988000.0,22609000.0,11761000.0,31653000.0,-3214000.0,-4812000.0,2748000.0,87000.0,2800000.0,-150553000.0,73642000.0,2800000.0,-150553000.0,73642000.0,-77325000.0,48565000.0,48565000.0,-1764000.0,208000.0,-3260000.0,-215930000.0,-41043000.0,-142000.0,-101000.0,110554000.0,114000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 14:41:07+00:00,-245000.0,25010000.0,12340000.0,31096000.0,6887000.0,-24738000.0,3464000.0,139000.0,3719000.0,-86285000.0,35260000.0,3719000.0,-86285000.0,35260000.0,-40419000.0,30944000.0,30944000.0,-2042000.0,341000.0,-15329000.0,-186878000.0,-34654000.0,-225000.0,,150821000.0,0.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2012.0,Q1TTM,2011-04-01,2012-03-31,,-578000.0,-25367000.0,-22330000.0,0.0,18113000.0,0.0,10075000.0,-2246000.0,4902000.0,-395324000.0,278213000.0,4902000.0,-395324000.0,278213000.0,-94096000.0,-1994000.0,-1994000.0,280207000.0,2270000.0,-170296000.0,-598823000.0,-119733000.0,-5197000.0,,493895000.0,211000.0
