company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.57,2.57,,2.31,26510000000.0,-33652000000.0,5309000000.0,5309000000.0,,5500000000.0,-191000000.0,143456000000.0,154249000000.0,-1141000000.0,2015000000.0,-15000000.0,14115000000.0,143456000000.0,10793000000.0,820000000.0,1420000000.0,40610000000.0,-29817000000.0,2615000000.0,-27202000000.0,154249000000.0,3434000000.0,1386000000.0,1681000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 14:51:37+00:00,0.5,0.5,0.0,0.45,60000000.0,842000000.0,1705000000.0,1705000000.0,,1717000000.0,-12000000.0,33791000000.0,38983000000.0,,-82000000.0,,2876000000.0,33791000000.0,5192000000.0,63000000.0,436000000.0,2936000000.0,2256000000.0,291000000.0,2547000000.0,38983000000.0,3434000000.0,1386000000.0,1681000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.5,1.5,,1.33,,1151000000.0,2573000000.0,2573000000.0,,2589000000.0,-16000000.0,67372000000.0,75959000000.0,,422000000.0,,5877000000.0,67372000000.0,8587000000.0,392000000.0,984000000.0,5877000000.0,2710000000.0,1014000000.0,3724000000.0,75959000000.0,1625300000.0,1376000000.0,1677000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.01,3.01,,2.75,26528000000.0,-34137000000.0,5458000000.0,5458000000.0,,5616000000.0,-158000000.0,142711000000.0,152842000000.0,-723000000.0,2415000000.0,-15000000.0,14088000000.0,142711000000.0,10131000000.0,885000000.0,984000000.0,40601000000.0,-30470000000.0,2514000000.0,-27956000000.0,152842000000.0,1625300000.0,1376000000.0,1677000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 12:16:47+00:00,0.87,0.87,0.0,0.75,,742000000.0,1388000000.0,1388000000.0,,1414000000.0,-26000000.0,34399000000.0,39075000000.0,,251000000.0,,2925000000.0,34399000000.0,4676000000.0,301000000.0,429000000.0,2925000000.0,1751000000.0,379000000.0,2130000000.0,39075000000.0,1625300000.0,1376000000.0,1677000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.09,3.09,,2.9,26528000000.0,-34638000000.0,5971000000.0,5971000000.0,,6048000000.0,-77000000.0,141258000000.0,151381000000.0,-423000000.0,2303000000.0,-15000000.0,14010000000.0,141258000000.0,10123000000.0,702000000.0,555000000.0,40523000000.0,-30400000000.0,2156000000.0,-28244000000.0,151381000000.0,1865100000.0,1372000000.0,1507000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 14:05:16+00:00,0.63,0.63,0.0,0.58,,409000000.0,1185000000.0,1185000000.0,,1175000000.0,10000000.0,32973000000.0,36884000000.0,,171000000.0,,2952000000.0,32973000000.0,3911000000.0,91000000.0,555000000.0,2952000000.0,959000000.0,635000000.0,1594000000.0,36884000000.0,1865100000.0,1372000000.0,1507000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 11:42:59+00:00,1.75,1.75,1.2,1.65,120000000.0,228000000.0,4018000000.0,4018000000.0,,3949000000.0,69000000.0,142121000000.0,155929000000.0,,823000000.0,,12158000000.0,142121000000.0,13808000000.0,201000000.0,2094000000.0,12278000000.0,1530000000.0,2716000000.0,4246000000.0,155929000000.0,2256600000.0,1605000000.0,1687000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q4,2014-10-01,2014-12-31,,0.69,0.69,0.3,0.67,120000000.0,279000000.0,2009000000.0,2009000000.0,,1987000000.0,22000000.0,35235000000.0,39617000000.0,,-802000000.0,,2953000000.0,35235000000.0,4382000000.0,-96000000.0,1685000000.0,3073000000.0,1309000000.0,979000000.0,2288000000.0,39617000000.0,2256600000.0,1605000000.0,1687000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3,2014-07-01,2014-09-30,2015-10-21 11:16:04+00:00,0.86,0.86,0.3,0.81,,427000000.0,1442000000.0,1442000000.0,,1471000000.0,-29000000.0,35107000000.0,39255000000.0,,497000000.0,,2921000000.0,35107000000.0,4148000000.0,94000000.0,239000000.0,2921000000.0,1227000000.0,642000000.0,1869000000.0,39255000000.0,1710500000.0,1612000000.0,1691000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.06,1.06,0.9,0.98,,-51000000.0,2009000000.0,2009000000.0,,1962000000.0,47000000.0,106886000000.0,116312000000.0,,1625000000.0,,9205000000.0,106886000000.0,9426000000.0,297000000.0,409000000.0,9205000000.0,221000000.0,1737000000.0,1958000000.0,116312000000.0,1710500000.0,1612000000.0,1691000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.77,1.77,0.9,1.58,481000000.0,83000000.0,3062000000.0,3062000000.0,,3002000000.0,60000000.0,143096000000.0,156797000000.0,,2348000000.0,,12834000000.0,143096000000.0,13701000000.0,388000000.0,799000000.0,13315000000.0,386000000.0,2759000000.0,3145000000.0,156797000000.0,1710500000.0,1612000000.0,1691000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.2,0.2,0.6,0.17,,-478000000.0,567000000.0,567000000.0,,491000000.0,76000000.0,71779000000.0,77057000000.0,,1128000000.0,,6284000000.0,71779000000.0,5278000000.0,203000000.0,170000000.0,6284000000.0,-1006000000.0,1095000000.0,89000000.0,77057000000.0,2316700000.0,1608000000.0,1688000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.41,1.41,0.6,1.22,541000000.0,498000000.0,3325000000.0,3325000000.0,,3248000000.0,77000000.0,141780000000.0,156525000000.0,,1769000000.0,,12789000000.0,141780000000.0,14745000000.0,357000000.0,996000000.0,13330000000.0,1415000000.0,2408000000.0,3823000000.0,156525000000.0,2316700000.0,1608000000.0,1688000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 11:24:05+00:00,0.12,0.12,0.3,0.11,,-254000000.0,287000000.0,287000000.0,,278000000.0,9000000.0,36777000000.0,39649000000.0,,523000000.0,,3343000000.0,36777000000.0,2872000000.0,100000000.0,81000000.0,3343000000.0,-471000000.0,504000000.0,33000000.0,39649000000.0,2316700000.0,1608000000.0,1688000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.16,2.16,0.3,1.86,541000000.0,1494000000.0,4426000000.0,4426000000.0,,4384000000.0,42000000.0,139402000000.0,155951000000.0,,1497000000.0,,12371000000.0,139402000000.0,16549000000.0,558000000.0,1344000000.0,12912000000.0,3637000000.0,2283000000.0,5920000000.0,155951000000.0,2662500000.0,1587000000.0,1691000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 11:20:17+00:00,0.08,0.08,0.3,0.06,,-224000000.0,280000000.0,280000000.0,,213000000.0,67000000.0,35002000000.0,37408000000.0,,605000000.0,,2941000000.0,35002000000.0,2406000000.0,103000000.0,89000000.0,2941000000.0,-535000000.0,591000000.0,56000000.0,37408000000.0,2662500000.0,1587000000.0,1691000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,FY,2015-01-01,2015-12-31,2018-02-06 12:34:06+00:00,6.11,6.11,1.38,5.91,,-1219000000.0,9615000000.0,9590000000.0,25000000.0,9687000000.0,-72000000.0,118299000000.0,135725000000.0,,614000000.0,,11888000000.0,118299000000.0,17426000000.0,-449000000.0,1770000000.0,11888000000.0,5538000000.0,2833000000.0,8371000000.0,135725000000.0,1585400000.0,1586000000.0,1640000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q4,2015-10-01,2015-12-31,,3.97,3.97,0.36,3.84,,-2490000000.0,6226000000.0,6201000000.0,25000000.0,6266000000.0,-40000000.0,18978000000.0,22990000000.0,,61000000.0,,1512000000.0,18978000000.0,4012000000.0,-779000000.0,371000000.0,1512000000.0,2500000000.0,1211000000.0,3711000000.0,22990000000.0,1585400000.0,1586000000.0,1640000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 12:01:40+00:00,0.86,0.86,0.36,0.84,,165000000.0,1341000000.0,1341000000.0,,1359000000.0,-18000000.0,33564000000.0,38843000000.0,,,,4282000000.0,33564000000.0,5279000000.0,112000000.0,621000000.0,4282000000.0,997000000.0,509000000.0,1506000000.0,38843000000.0,1580200000.0,1577000000.0,1618000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.14,2.14,1.02,2.07,,1271000000.0,3389000000.0,3389000000.0,,3421000000.0,-32000000.0,99321000000.0,112735000000.0,,553000000.0,,10376000000.0,99321000000.0,13414000000.0,330000000.0,1399000000.0,10376000000.0,3038000000.0,1622000000.0,4660000000.0,112735000000.0,1580200000.0,1577000000.0,1618000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.83,2.83,1.32,2.74,120000000.0,1550000000.0,5398000000.0,5398000000.0,,5408000000.0,-10000000.0,134556000000.0,152352000000.0,,-249000000.0,,13329000000.0,134556000000.0,17796000000.0,234000000.0,3084000000.0,13449000000.0,4347000000.0,2601000000.0,6948000000.0,152352000000.0,1580200000.0,1577000000.0,1618000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2,2015-04-01,2015-06-30,2016-07-21 11:18:42+00:00,0.7,0.7,0.36,0.67,,577000000.0,1140000000.0,1140000000.0,,1117000000.0,23000000.0,33915000000.0,38180000000.0,,,,2977000000.0,33915000000.0,4265000000.0,108000000.0,537000000.0,2977000000.0,1288000000.0,429000000.0,1717000000.0,38180000000.0,1595700000.0,1596000000.0,1660000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.28,1.28,0.66,1.23,,1106000000.0,2048000000.0,2048000000.0,,2062000000.0,-14000000.0,65757000000.0,73892000000.0,,553000000.0,,6094000000.0,65757000000.0,8135000000.0,218000000.0,778000000.0,6094000000.0,2041000000.0,1113000000.0,3154000000.0,73892000000.0,1595700000.0,1596000000.0,1660000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.83,2.83,1.26,2.71,120000000.0,1812000000.0,5499000000.0,5499000000.0,,5520000000.0,-21000000.0,136099000000.0,152764000000.0,,248000000.0,,11968000000.0,136099000000.0,16665000000.0,216000000.0,2702000000.0,12088000000.0,4577000000.0,2734000000.0,7311000000.0,152764000000.0,1595700000.0,1596000000.0,1660000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 11:17:43+00:00,0.58,0.58,0.3,0.56,,529000000.0,908000000.0,908000000.0,,945000000.0,-37000000.0,31842000000.0,35712000000.0,,553000000.0,,3117000000.0,31842000000.0,3870000000.0,110000000.0,241000000.0,3117000000.0,753000000.0,684000000.0,1437000000.0,35712000000.0,1629300000.0,1617000000.0,1686000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.25,2.25,1.2,2.15,120000000.0,981000000.0,4646000000.0,4646000000.0,,4681000000.0,-35000000.0,138961000000.0,154233000000.0,,771000000.0,,12334000000.0,138961000000.0,15272000000.0,208000000.0,2246000000.0,12454000000.0,2818000000.0,2809000000.0,5627000000.0,154233000000.0,1629300000.0,1617000000.0,1686000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,FY,2016-01-01,2016-12-31,2019-02-06 16:46:41+00:00,6.12,6.12,,6.0,,2739000000.0,9268000000.0,9269000000.0,-1000000.0,9427000000.0,-159000000.0,121784000000.0,149184000000.0,,1603000000.0,8369000000.0,10345000000.0,121784000000.0,27400000000.0,,1719000000.0,18714000000.0,8686000000.0,3322000000.0,12008000000.0,149184000000.0,1540400000.0,1540000000.0,1570000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q4,2016-10-01,2016-12-31,,1.22,1.22,-1.14,1.19,,401000000.0,1775000000.0,1887000000.0,-112000000.0,1835000000.0,-60000000.0,24065000000.0,35647000000.0,,383000000.0,8369000000.0,2619000000.0,24065000000.0,11582000000.0,-416000000.0,895000000.0,10988000000.0,594000000.0,1694000000.0,2288000000.0,35647000000.0,1540400000.0,1540000000.0,1570000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 10:21:29+00:00,1.79,1.79,0.38,1.76,,902000000.0,2712000000.0,2707000000.0,5000000.0,2773000000.0,-61000000.0,33341000000.0,38889000000.0,,,,2400000000.0,33341000000.0,5548000000.0,145000000.0,606000000.0,2400000000.0,3148000000.0,461000000.0,3609000000.0,38889000000.0,1549200000.0,1550000000.0,1574000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.9,4.9,1.14,4.81,,2338000000.0,7493000000.0,7382000000.0,111000000.0,7592000000.0,-99000000.0,97719000000.0,113537000000.0,,1220000000.0,,7726000000.0,97719000000.0,15818000000.0,416000000.0,824000000.0,7726000000.0,8092000000.0,1628000000.0,9720000000.0,113537000000.0,1549200000.0,1550000000.0,1574000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3TTM,2015-10-01,2016-09-30,,8.87,8.87,1.5,8.65,,-152000000.0,13719000000.0,13583000000.0,136000000.0,13858000000.0,-139000000.0,116697000000.0,136527000000.0,,1281000000.0,,9238000000.0,116697000000.0,19830000000.0,-363000000.0,1195000000.0,9238000000.0,10592000000.0,2839000000.0,13431000000.0,136527000000.0,1549200000.0,1550000000.0,1574000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2,2016-04-01,2016-06-30,2017-07-25 12:23:23+00:00,1.85,1.85,0.38,1.81,,877000000.0,2850000000.0,2744000000.0,106000000.0,2866000000.0,-16000000.0,31903000000.0,37383000000.0,,660000000.0,,2508000000.0,31903000000.0,5480000000.0,144000000.0,133000000.0,2508000000.0,2972000000.0,649000000.0,3621000000.0,37383000000.0,1549200000.0,1548000000.0,1581000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.11,3.11,0.76,3.05,,1436000000.0,4781000000.0,4675000000.0,106000000.0,4819000000.0,-38000000.0,64378000000.0,74648000000.0,,1220000000.0,,5326000000.0,64378000000.0,10270000000.0,271000000.0,218000000.0,5326000000.0,4944000000.0,1167000000.0,6111000000.0,74648000000.0,1549200000.0,1548000000.0,1581000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.94,7.94,1.48,7.73,,-889000000.0,12348000000.0,12217000000.0,131000000.0,12444000000.0,-96000000.0,116920000000.0,136481000000.0,,1281000000.0,,11120000000.0,116920000000.0,19561000000.0,-396000000.0,1210000000.0,11120000000.0,8441000000.0,2887000000.0,11328000000.0,136481000000.0,1549200000.0,1548000000.0,1581000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 11:28:44+00:00,1.26,1.26,0.38,1.24,,559000000.0,1931000000.0,1931000000.0,,1953000000.0,-22000000.0,32475000000.0,37265000000.0,,560000000.0,,2818000000.0,32475000000.0,4790000000.0,127000000.0,85000000.0,2818000000.0,1972000000.0,518000000.0,2490000000.0,37265000000.0,1550000000.0,1546000000.0,1580000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q1TTM,2015-04-01,2016-03-31,,6.79,6.79,1.46,6.59,,-1189000000.0,10638000000.0,10613000000.0,25000000.0,10695000000.0,-57000000.0,118932000000.0,137278000000.0,,621000000.0,,11589000000.0,118932000000.0,18346000000.0,-432000000.0,1614000000.0,11589000000.0,6757000000.0,2667000000.0,9424000000.0,137278000000.0,1550000000.0,1546000000.0,1580000000.0
