company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
General Motors Co,GM,54930070NSV60J38I987,1467858,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 12:19:35+00:00,-1000000.0,,,4805000000.0,183000000.0,,0.0,2260000000.0,,207000000.0,39000000.0,-377000000.0,,,,207000000.0,39000000.0,-377000000.0,52000000.0,,,,-100000000.0,965000000.0,-221000000.0,-8768000000.0,-1642000000.0,-1732000000.0,,,4680000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q4,2012-10-01,2012-12-31,,-10000000.0,,,,9000000.0,,,1106000000.0,,-6464000000.0,776000000.0,781000000.0,,,,-6464000000.0,776000000.0,781000000.0,-4898000000.0,0.0,,,,2595000000.0,-260000000.0,-3535000000.0,-2277000000.0,-2212000000.0,-5098000000.0,,4003000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,FY,2012-01-01,2012-12-31,2015-02-04 11:47:54+00:00,-44000000.0,188000000.0,38762000000.0,18000000.0,-8000000.0,-34142000000.0,,9036000000.0,,-4741000000.0,-3505000000.0,10605000000.0,,,,-4741000000.0,-3505000000.0,10605000000.0,2351000000.0,6136000000.0,6136000000.0,-339000000.0,,3935000000.0,-939000000.0,-17667000000.0,-9118000000.0,-7740000000.0,-5098000000.0,,19371000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q3TTM,2011-10-01,2012-09-30,,-62000000.0,,,29000000.0,-54000000.0,,,9877000000.0,,2021000000.0,-10517000000.0,11266000000.0,,,,2021000000.0,-10517000000.0,11266000000.0,2716000000.0,0.0,,,100000000.0,2274000000.0,-946000000.0,-25685000000.0,-9278000000.0,-7010000000.0,,,22205000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q3,2012-07-01,2012-09-30,,-34000000.0,,,-39000000.0,52000000.0,,,2652000000.0,,1157000000.0,-3456000000.0,3383000000.0,,,,1157000000.0,-3456000000.0,3383000000.0,1136000000.0,,,,,-560000000.0,-220000000.0,-4058000000.0,-2172000000.0,-1275000000.0,,,3407000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 14:12:53+00:00,-34000000.0,,,18000000.0,-17000000.0,,,7930000000.0,,1723000000.0,-4281000000.0,9824000000.0,,,,1723000000.0,-4281000000.0,9824000000.0,7249000000.0,,,,,1340000000.0,-679000000.0,-14132000000.0,-6841000000.0,-5528000000.0,0.0,,15368000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q2TTM,2011-07-01,2012-06-30,,-45000000.0,,,100000000.0,-643000000.0,,,9082000000.0,,288000000.0,-8378000000.0,9920000000.0,,,,288000000.0,-8378000000.0,9920000000.0,1187000000.0,0.0,,,100000000.0,3840000000.0,-940000000.0,-26914000000.0,-8847000000.0,-7954000000.0,,,23488000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q2,2012-04-01,2012-06-30,,,,,1000000.0,-197000000.0,,,2884000000.0,,594000000.0,467000000.0,3942000000.0,,,,594000000.0,467000000.0,3942000000.0,4806000000.0,,,,,883000000.0,-242000000.0,-3963000000.0,-2371000000.0,-2048000000.0,,,5917000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 13:54:59+00:00,,,,57000000.0,-69000000.0,,,5278000000.0,,566000000.0,-825000000.0,6441000000.0,,,,566000000.0,-825000000.0,6441000000.0,6113000000.0,,,,,1900000000.0,-459000000.0,-10074000000.0,-4669000000.0,-4253000000.0,,,11961000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q1TTM,2011-04-01,2012-03-31,,-52000000.0,,,72000000.0,-308000000.0,,,9299000000.0,,-593000000.0,-14071000000.0,11042000000.0,,,,-593000000.0,-14071000000.0,11042000000.0,-3930000000.0,0.0,,,100000000.0,3877000000.0,-912000000.0,-30189000000.0,-7742000000.0,-9080000000.0,,,19963000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 12:17:57+00:00,,,,56000000.0,128000000.0,,,2394000000.0,,-28000000.0,-1292000000.0,2499000000.0,,,,-28000000.0,-1292000000.0,2499000000.0,1307000000.0,,,,,1017000000.0,-217000000.0,-6111000000.0,-2298000000.0,-2205000000.0,,,6044000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,FY,2013-01-01,2013-12-31,2016-02-03 13:20:41+00:00,-2623000000.0,114000000.0,8041000000.0,896000000.0,-400000000.0,-506000000.0,,28197000000.0,,3731000000.0,-14362000000.0,12630000000.0,,,,3731000000.0,-14362000000.0,12630000000.0,1599000000.0,5331000000.0,5331000000.0,-350000000.0,,7546000000.0,,-21790000000.0,-9819000000.0,-20341000000.0,-2438000000.0,-1687000000.0,11428000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q4,2013-10-01,2013-12-31,,-447000000.0,,,896000000.0,-31000000.0,,,7060000000.0,,412000000.0,-3773000000.0,3058000000.0,,,,412000000.0,-3773000000.0,3058000000.0,-334000000.0,0.0,,,,2516000000.0,1519000000.0,-6669000000.0,-2306000000.0,-6480000000.0,,-1687000000.0,2237000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2186000000.0,,,,-360000000.0,,,22243000000.0,,-3145000000.0,-9813000000.0,10353000000.0,,,,-3145000000.0,-9813000000.0,10353000000.0,-2965000000.0,0.0,,,,7625000000.0,-1779000000.0,-18656000000.0,-9790000000.0,-16073000000.0,-7536000000.0,,13194000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q3,2013-07-01,2013-09-30,,16000000.0,,,,120000000.0,,,9622000000.0,,1466000000.0,-4788000000.0,3860000000.0,,,,1466000000.0,-4788000000.0,3860000000.0,658000000.0,,,,,2051000000.0,-1045000000.0,-5547000000.0,-2554000000.0,-4673000000.0,-2438000000.0,,1246000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 14:51:37+00:00,-2176000000.0,,,,-369000000.0,,,21137000000.0,,3319000000.0,-10589000000.0,9572000000.0,,,,3319000000.0,-10589000000.0,9572000000.0,1933000000.0,,,,,5030000000.0,-1519000000.0,-15121000000.0,-7513000000.0,-13861000000.0,-2438000000.0,,9191000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2236000000.0,,,-39000000.0,-428000000.0,,,15273000000.0,,-3454000000.0,-8481000000.0,9876000000.0,,,,-3454000000.0,-8481000000.0,9876000000.0,-2487000000.0,0.0,,,,5014000000.0,-954000000.0,-17167000000.0,-9408000000.0,-12675000000.0,-5098000000.0,,15355000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2,2013-04-01,2013-06-30,,-2110000000.0,,,,-234000000.0,,,7923000000.0,,-314000000.0,-5291000000.0,4893000000.0,,,,-314000000.0,-5291000000.0,4893000000.0,-946000000.0,,,,,1806000000.0,-256000000.0,-5454000000.0,-2541000000.0,-7981000000.0,,,3008000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 12:16:47+00:00,-2192000000.0,,,,-489000000.0,,,11515000000.0,,1853000000.0,-5801000000.0,5712000000.0,,,,1853000000.0,-5801000000.0,5712000000.0,1275000000.0,,,,,2979000000.0,-474000000.0,-9574000000.0,-4959000000.0,-9188000000.0,,,7945000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q1TTM,2012-04-01,2013-03-31,,-126000000.0,,,-38000000.0,-391000000.0,,,10234000000.0,,-2546000000.0,-2723000000.0,8925000000.0,,,,-2546000000.0,-2723000000.0,8925000000.0,3265000000.0,0.0,,,,4091000000.0,-940000000.0,-15676000000.0,-9238000000.0,-6742000000.0,-5098000000.0,,18264000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 14:05:16+00:00,-82000000.0,,,,-255000000.0,,,3592000000.0,,2167000000.0,-510000000.0,819000000.0,,,,2167000000.0,-510000000.0,819000000.0,2221000000.0,,,,,1173000000.0,-218000000.0,-4120000000.0,-2418000000.0,-1207000000.0,,,4937000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 11:42:59+00:00,-53000000.0,,7238000000.0,,-1230000000.0,-253000000.0,,31764000000.0,,5675000000.0,-15359000000.0,10061000000.0,,,,5675000000.0,-15359000000.0,10061000000.0,-853000000.0,4018000000.0,4018000000.0,-942000000.0,,11171000000.0,-3165000000.0,-23898000000.0,-11867000000.0,-19647000000.0,-3277000000.0,,9288000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q4,2014-10-01,2014-12-31,,-2000000.0,,,,-440000000.0,,,9916000000.0,,2315000000.0,-3934000000.0,3167000000.0,,,,2315000000.0,-3934000000.0,3167000000.0,1108000000.0,0.0,,,,2863000000.0,-1384000000.0,-4773000000.0,-3609000000.0,-3108000000.0,-3109000000.0,,1587000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-21 11:16:04+00:00,-51000000.0,,,,-790000000.0,,,21848000000.0,,3360000000.0,-11425000000.0,6894000000.0,,,,3360000000.0,-11425000000.0,6894000000.0,-1961000000.0,,,,,8308000000.0,-1781000000.0,-19125000000.0,-8258000000.0,-16539000000.0,-168000000.0,,7701000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3TTM,2013-10-01,2014-09-30,,-498000000.0,,,896000000.0,-821000000.0,,,28908000000.0,,3772000000.0,-15198000000.0,9952000000.0,,,,3772000000.0,-15198000000.0,9952000000.0,-2295000000.0,0.0,,,,10824000000.0,-262000000.0,-25794000000.0,-10564000000.0,-23019000000.0,-168000000.0,-1687000000.0,9938000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q3,2014-07-01,2014-09-30,,-1000000.0,,,,-409000000.0,,,8892000000.0,,1342000000.0,-3825000000.0,1088000000.0,,,,1342000000.0,-3825000000.0,1088000000.0,-1804000000.0,,,,,2910000000.0,-588000000.0,-6749000000.0,-3031000000.0,-6794000000.0,-168000000.0,,3046000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2TTM,2013-07-01,2014-06-30,,-481000000.0,,,896000000.0,-292000000.0,,,29638000000.0,,3896000000.0,-16161000000.0,12724000000.0,,,,3896000000.0,-16161000000.0,12724000000.0,167000000.0,0.0,,,,9965000000.0,-719000000.0,-24592000000.0,-10087000000.0,-20898000000.0,-2438000000.0,-1687000000.0,8138000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2,2014-04-01,2014-06-30,,-50000000.0,,,,71000000.0,,,6889000000.0,,1300000000.0,-4763000000.0,3830000000.0,,,,1300000000.0,-4763000000.0,3830000000.0,438000000.0,,,,,2751000000.0,-622000000.0,-7602000000.0,-2848000000.0,-4967000000.0,,,2986000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-23 11:24:05+00:00,-50000000.0,,,,-381000000.0,,,12956000000.0,,2018000000.0,-7600000000.0,5806000000.0,,,,2018000000.0,-7600000000.0,5806000000.0,-157000000.0,,,,,5398000000.0,-1193000000.0,-12376000000.0,-5227000000.0,-9745000000.0,0.0,,4655000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q1TTM,2013-04-01,2014-03-31,,-2541000000.0,,,896000000.0,-597000000.0,,,30672000000.0,,2282000000.0,-16689000000.0,13787000000.0,,,,2282000000.0,-16689000000.0,13787000000.0,-1217000000.0,0.0,,,,9020000000.0,-353000000.0,-22444000000.0,-9780000000.0,-23912000000.0,-2438000000.0,-1687000000.0,8160000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 11:20:17+00:00,0.0,,,,-452000000.0,,,6067000000.0,,718000000.0,-2837000000.0,1976000000.0,,,,718000000.0,-2837000000.0,1976000000.0,-595000000.0,,,,,2647000000.0,-571000000.0,-4774000000.0,-2379000000.0,-4778000000.0,0.0,,1669000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,FY,2015-01-01,2015-12-31,2018-02-06 12:34:06+00:00,-927000000.0,,7487000000.0,,-1524000000.0,-3624000000.0,,31547000000.0,0.0,12096000000.0,-26208000000.0,12610000000.0,1512000000.0,-1502000000.0,-841000000.0,13608000000.0,-27710000000.0,11769000000.0,-3857000000.0,9590000000.0,9590000000.0,-843000000.0,,8563000000.0,-2242000000.0,-23251000000.0,-21909000000.0,-13689000000.0,-3520000000.0,,11316000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q4,2015-10-01,2015-12-31,,1000000.0,,1579000000.0,,-369000000.0,-3672000000.0,,6244000000.0,,3752000000.0,-6029000000.0,3141000000.0,1512000000.0,-1502000000.0,-841000000.0,5264000000.0,-7531000000.0,2300000000.0,-336000000.0,6201000000.0,6201000000.0,-967000000.0,,45000000.0,-564000000.0,-2254000000.0,-5549000000.0,-1296000000.0,-632000000.0,,1728000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 12:01:40+00:00,-928000000.0,,5908000000.0,,-1155000000.0,48000000.0,,25303000000.0,,8344000000.0,-20179000000.0,9469000000.0,,,,8344000000.0,-20179000000.0,9469000000.0,-3521000000.0,3389000000.0,3389000000.0,124000000.0,,8518000000.0,-1678000000.0,-20997000000.0,-16360000000.0,-12393000000.0,-2888000000.0,,9588000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3TTM,2014-10-01,2015-09-30,,-930000000.0,,,,-1595000000.0,,,35219000000.0,,10659000000.0,-24113000000.0,12636000000.0,,,,10659000000.0,-24113000000.0,12636000000.0,-2413000000.0,0.0,,,,11381000000.0,-3062000000.0,-25770000000.0,-19969000000.0,-15501000000.0,-5997000000.0,,11175000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q3,2015-07-01,2015-09-30,,,-87000000.0,1981000000.0,,-236000000.0,452000000.0,,8805000000.0,,3590000000.0,-8856000000.0,3308000000.0,,,,3590000000.0,-8856000000.0,3308000000.0,-2194000000.0,1341000000.0,1341000000.0,-379000000.0,,2936000000.0,-592000000.0,-6757000000.0,-6367000000.0,-3734000000.0,-889000000.0,,1332000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-21 11:18:42+00:00,-928000000.0,87000000.0,3927000000.0,,-919000000.0,-404000000.0,,16498000000.0,,4754000000.0,-11323000000.0,6161000000.0,,,,4754000000.0,-11323000000.0,6161000000.0,-1327000000.0,2048000000.0,2048000000.0,503000000.0,,5582000000.0,-1086000000.0,-14240000000.0,-9993000000.0,-8659000000.0,-1999000000.0,,8256000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2TTM,2014-07-01,2015-06-30,,-931000000.0,,,,-1768000000.0,,,35306000000.0,,8411000000.0,-19082000000.0,10416000000.0,,,,8411000000.0,-19082000000.0,10416000000.0,-2023000000.0,0.0,,,,11355000000.0,-3058000000.0,-25762000000.0,-16633000000.0,-18561000000.0,-5276000000.0,,12889000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q2,2015-04-01,2015-06-30,,123000000.0,51000000.0,2170000000.0,,-475000000.0,1221000000.0,,10242000000.0,,2395000000.0,-5855000000.0,5786000000.0,,,,2395000000.0,-5855000000.0,5786000000.0,1851000000.0,1140000000.0,1140000000.0,1204000000.0,,2725000000.0,-598000000.0,-7796000000.0,-6057000000.0,-5550000000.0,-1699000000.0,,5150000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q1,2015-01-01,2015-03-31,2016-04-21 11:17:43+00:00,-1051000000.0,36000000.0,1757000000.0,,-444000000.0,-1625000000.0,,6256000000.0,,2359000000.0,-5468000000.0,375000000.0,,,,2359000000.0,-5468000000.0,375000000.0,-3178000000.0,908000000.0,908000000.0,-701000000.0,,2857000000.0,-488000000.0,-6444000000.0,-3936000000.0,-3109000000.0,-300000000.0,,3106000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1104000000.0,,,,-1222000000.0,,,31953000000.0,,7316000000.0,-17990000000.0,8460000000.0,,,,7316000000.0,-17990000000.0,8460000000.0,-3436000000.0,0.0,,,,11381000000.0,-3082000000.0,-25568000000.0,-13424000000.0,-17978000000.0,-3577000000.0,,10725000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,FY,2016-01-01,2016-12-31,2019-02-06 16:46:41+00:00,-804000000.0,,9819000000.0,,-213000000.0,1914000000.0,,42036000000.0,0.0,15996000000.0,-34147000000.0,16993000000.0,1081000000.0,-1496000000.0,-386000000.0,17077000000.0,-35643000000.0,16607000000.0,-2172000000.0,9269000000.0,9269000000.0,-4009000000.0,,10061000000.0,-2368000000.0,-29822000000.0,-27879000000.0,-21172000000.0,-2500000000.0,,14297000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q4,2016-10-01,2016-12-31,,-2000000.0,,2694000000.0,,-265000000.0,991000000.0,,11438000000.0,,4436000000.0,-11336000000.0,4712000000.0,496000000.0,-308000000.0,-694000000.0,4932000000.0,-11644000000.0,4018000000.0,-2959000000.0,1895000000.0,1895000000.0,-868000000.0,,2493000000.0,-586000000.0,-10571000000.0,-6818000000.0,-5417000000.0,-999000000.0,,3562000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 10:21:29+00:00,-802000000.0,,7125000000.0,,52000000.0,923000000.0,,30598000000.0,0.0,11560000000.0,-22811000000.0,12281000000.0,585000000.0,-1188000000.0,308000000.0,12145000000.0,-23999000000.0,12589000000.0,787000000.0,7374000000.0,7374000000.0,-3141000000.0,,7568000000.0,-1782000000.0,-19251000000.0,-21061000000.0,-15755000000.0,-1501000000.0,,10735000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3TTM,2015-10-01,2016-09-30,,-801000000.0,,8704000000.0,,-317000000.0,-2749000000.0,,36842000000.0,,15312000000.0,-28840000000.0,15422000000.0,2097000000.0,-2690000000.0,-533000000.0,17409000000.0,-31530000000.0,14889000000.0,451000000.0,13575000000.0,13575000000.0,-4108000000.0,,7613000000.0,-2346000000.0,-21505000000.0,-26610000000.0,-17051000000.0,-2133000000.0,,12463000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q3,2016-07-01,2016-09-30,,-3000000.0,,2534000000.0,,-3000000.0,2532000000.0,,9098000000.0,,2383000000.0,-11327000000.0,6781000000.0,-265000000.0,-333000000.0,-211000000.0,2118000000.0,-11660000000.0,6570000000.0,-2975000000.0,2707000000.0,2707000000.0,-992000000.0,,2417000000.0,-594000000.0,-10353000000.0,-6884000000.0,-4920000000.0,-1201000000.0,,3496000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 12:23:23+00:00,-799000000.0,,4591000000.0,,55000000.0,-1609000000.0,,21500000000.0,,9177000000.0,-11484000000.0,5500000000.0,850000000.0,-855000000.0,519000000.0,10027000000.0,-12339000000.0,6019000000.0,3762000000.0,4667000000.0,4667000000.0,-2149000000.0,,5151000000.0,-1188000000.0,-8898000000.0,-14177000000.0,-10835000000.0,-300000000.0,,7239000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2TTM,2015-07-01,2016-06-30,,-798000000.0,-87000000.0,8151000000.0,,-550000000.0,-4829000000.0,,36549000000.0,,16519000000.0,-26369000000.0,11949000000.0,2362000000.0,-2357000000.0,-322000000.0,18881000000.0,-28726000000.0,11627000000.0,1232000000.0,12209000000.0,12209000000.0,-3495000000.0,,8132000000.0,-2344000000.0,-17909000000.0,-26093000000.0,-15865000000.0,-1821000000.0,,10299000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q2,2016-04-01,2016-06-30,,-283000000.0,,2299000000.0,,-97000000.0,292000000.0,,8528000000.0,,2750000000.0,-4844000000.0,5608000000.0,850000000.0,-855000000.0,519000000.0,3600000000.0,-5699000000.0,6127000000.0,3931000000.0,2736000000.0,2736000000.0,281000000.0,,1885000000.0,-600000000.0,-2860000000.0,-6781000000.0,-5178000000.0,,,3195000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 11:28:44+00:00,-516000000.0,,2292000000.0,,152000000.0,-1901000000.0,,12972000000.0,,6427000000.0,-6640000000.0,-108000000.0,,,,6427000000.0,-6640000000.0,-108000000.0,-169000000.0,1931000000.0,1931000000.0,-2430000000.0,,3266000000.0,-588000000.0,-6038000000.0,-7396000000.0,-5657000000.0,-300000000.0,,4044000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2016.0,Q1TTM,2015-04-01,2016-03-31,,-392000000.0,-36000000.0,8022000000.0,,-928000000.0,-3900000000.0,,38263000000.0,,16164000000.0,-27380000000.0,12127000000.0,1512000000.0,-1502000000.0,-841000000.0,17676000000.0,-28882000000.0,11286000000.0,-848000000.0,10613000000.0,10613000000.0,-2572000000.0,,8972000000.0,-2342000000.0,-22845000000.0,-25369000000.0,-16237000000.0,-3520000000.0,,12254000000.0
