company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Safeway Inc ,SWY,,86144,2009.0,Q3YTD,2009-01-04,2009-09-12,,1.22,1.22,1.22,,177900000.0,511600000.0,511600000.0,,511600000.0,,20098300000.0,28156800000.0,6000000.0,7141300000.0,20098300000.0,8058500000.0,233700000.0,7141300000.0,917200000.0,-227700000.0,689500000.0,28156800000.0,415500000.0,411300000.0,411900000.0
Safeway Inc ,SWY,,86144,2009.0,Q3TTM,2008-09-07,2009-09-12,,2.01,2.01,2.0,,343700000.0,849500000.0,849500000.0,,849500000.0,,29938500000.0,41972700000.0,9300000.0,10504100000.0,29938500000.0,12034200000.0,346200000.0,10504100000.0,1530100000.0,-336900000.0,1193200000.0,41972700000.0,415500000.0,411300000.0,411900000.0
Safeway Inc ,SWY,,86144,2009.0,Q3,2009-06-21,2009-09-12,2010-10-18 13:47:45+00:00,0.31,0.31,0.31,,72500000.0,128800000.0,128800000.0,,128800000.0,0.0,6784200000.0,9458300000.0,1500000.0,2396000000.0,6784200000.0,2674100000.0,78300000.0,2396000000.0,278100000.0,-76800000.0,201300000.0,9458300000.0,415500000.0,411300000.0,411900000.0
Safeway Inc ,SWY,,86144,2009.0,Q2YTD,2009-01-04,2009-06-20,,0.91,0.91,0.91,,105400000.0,382800000.0,382800000.0,,382800000.0,,13314100000.0,18698500000.0,4500000.0,4745300000.0,13314100000.0,5384400000.0,155400000.0,4745300000.0,639100000.0,-150900000.0,488200000.0,18698500000.0,418600000.0,421100000.0,422300000.0
Safeway Inc ,SWY,,86144,2009.0,Q2TTM,2008-06-15,2009-06-20,,2.16,2.16,2.15,,383500000.0,920400000.0,920400000.0,,920400000.0,,30528000000.0,42683700000.0,13500000.0,10517400000.0,30528000000.0,12155700000.0,347900000.0,10517400000.0,1638300000.0,-334400000.0,1303900000.0,42683700000.0,418600000.0,421100000.0,422300000.0
Safeway Inc ,SWY,,86144,2009.0,Q2,2009-03-29,2009-06-20,2010-08-16 11:55:00+00:00,0.57,0.57,0.57,,45100000.0,238600000.0,238600000.0,,238600000.0,0.0,6730600000.0,9462100000.0,3300000.0,2373900000.0,6730600000.0,2731500000.0,77200000.0,2373900000.0,357600000.0,-73900000.0,283700000.0,9462100000.0,418600000.0,421100000.0,422300000.0
Safeway Inc ,SWY,,86144,2009.0,Q1TTM,2008-03-23,2009-03-28,,2.13,2.13,2.11,,476000000.0,916100000.0,916100000.0,,916100000.0,,31052200000.0,43341600000.0,12200000.0,10557100000.0,31052200000.0,12289400000.0,352400000.0,10557100000.0,1732300000.0,-340200000.0,1392100000.0,43341600000.0,424100000.0,428000000.0,429200000.0
Safeway Inc ,SWY,,86144,2009.0,Q1,2009-01-04,2009-03-28,2010-04-30 16:35:27+00:00,0.34,0.34,0.34,,60300000.0,144200000.0,144200000.0,,144200000.0,,6583500000.0,9236400000.0,1200000.0,2371400000.0,6583500000.0,2652900000.0,78200000.0,2371400000.0,281500000.0,-77000000.0,204500000.0,9236400000.0,424100000.0,428000000.0,429200000.0
Safeway Inc ,SWY,,86144,2010.0,Q4,2010-09-12,2011-01-01,,0.61,0.61,0.6,,106100000.0,230800000.0,230800000.0,,229700000.0,1100000.0,9208200000.0,12803800000.0,9800000.0,3178300000.0,9208200000.0,3595600000.0,90200000.0,3178300000.0,417300000.0,-80400000.0,336900000.0,12803800000.0,378100000.0,378300000.0,379600000.0
Safeway Inc ,SWY,,86144,2010.0,FY,2010-01-03,2011-01-01,2013-02-26 16:57:11+00:00,1.56,1.56,1.55,,290600000.0,590600000.0,590600000.0,0.0,589800000.0,800000.0,29442500000.0,41050000000.0,20300000.0,10448100000.0,29442500000.0,11607500000.0,298500000.0,10448100000.0,1159400000.0,-278200000.0,881200000.0,41050000000.0,378100000.0,378300000.0,379600000.0
Safeway Inc ,SWY,,86144,2010.0,Q3YTD,2010-01-03,2010-09-11,,0.95,0.95,0.95,,184500000.0,359800000.0,359800000.0,,360100000.0,-300000.0,20234300000.0,28246200000.0,10500000.0,7269800000.0,20234300000.0,8011900000.0,208300000.0,7269800000.0,742100000.0,-197800000.0,544300000.0,28246200000.0,372100000.0,376000000.0,376800000.0
Safeway Inc ,SWY,,86144,2010.0,Q3TTM,2009-09-13,2010-09-11,,-2.93,-2.93,-2.93,1974200000.0,150800000.0,-1249300000.0,-1249300000.0,,-1249000000.0,-300000.0,29293200000.0,40940100000.0,11600000.0,10476500000.0,29293200000.0,11646900000.0,306300000.0,12450700000.0,-803800000.0,-294700000.0,-1098500000.0,40940100000.0,372100000.0,376000000.0,376800000.0
Safeway Inc ,SWY,,86144,2010.0,Q3,2010-06-20,2010-09-11,2011-10-18 12:53:08+00:00,0.33,0.33,0.33,,55100000.0,122700000.0,122700000.0,,122800000.0,-100000.0,6755000000.0,9399600000.0,4800000.0,2402200000.0,6755000000.0,2644600000.0,69400000.0,2402200000.0,242400000.0,-64600000.0,177800000.0,9399600000.0,372100000.0,376000000.0,376800000.0
Safeway Inc ,SWY,,86144,2010.0,Q2,2010-03-28,2010-06-19,2011-07-22 15:59:32+00:00,0.37,0.37,0.37,,77100000.0,141300000.0,141300000.0,,141300000.0,,6801800000.0,9519500000.0,2400000.0,2432500000.0,6801800000.0,2717700000.0,69200000.0,2432500000.0,285200000.0,-66800000.0,218400000.0,9519500000.0,381900000.0,383600000.0,385700000.0
Safeway Inc ,SWY,,86144,2010.0,Q2YTD,2010-01-03,2010-06-19,,0.62,0.62,0.62,,129400000.0,237100000.0,237100000.0,,237300000.0,-200000.0,13479300000.0,18846600000.0,5700000.0,4867600000.0,13479300000.0,5367300000.0,138900000.0,4867600000.0,499700000.0,-133200000.0,366500000.0,18846600000.0,381900000.0,383600000.0,385700000.0
Safeway Inc ,SWY,,86144,2010.0,Q2TTM,2009-06-21,2010-06-19,,-2.95,-2.95,-2.95,1974200000.0,168200000.0,-1243200000.0,-1243200000.0,,-1243000000.0,-200000.0,29322400000.0,40998800000.0,8300000.0,10470300000.0,29322400000.0,11676400000.0,315200000.0,12444500000.0,-768100000.0,-306900000.0,-1075000000.0,40998800000.0,381900000.0,383600000.0,385700000.0
Safeway Inc ,SWY,,86144,2010.0,Q1TTM,2009-03-29,2010-03-27,,-2.75,-2.75,-2.75,1974200000.0,136200000.0,-1145900000.0,-1145900000.0,,-1145700000.0,-200000.0,29251200000.0,40941400000.0,9200000.0,10411700000.0,29251200000.0,11690200000.0,323200000.0,12385900000.0,-695700000.0,-314000000.0,-1009700000.0,40941400000.0,384000000.0,387800000.0,390000000.0
Safeway Inc ,SWY,,86144,2010.0,Q1,2010-01-03,2010-03-27,2011-05-03 14:28:57+00:00,0.25,0.25,0.25,,52300000.0,95800000.0,95800000.0,,96000000.0,-200000.0,6677500000.0,9327100000.0,3300000.0,2435100000.0,6677500000.0,2649600000.0,69700000.0,2435100000.0,214500000.0,-66400000.0,148100000.0,9327100000.0,384000000.0,387800000.0,390000000.0
Safeway Inc ,SWY,,86144,2011.0,Q4,2011-09-11,2011-12-31,,0.62,0.62,0.63,,-179800000.0,216800000.0,65800000.0,151000000.0,215600000.0,1200000.0,4016500000.0,5324000000.0,1900000.0,1343200000.0,4016500000.0,1307500000.0,80200000.0,1343200000.0,-35700000.0,-78300000.0,-114000000.0,5324000000.0,346800000.0,343400000.0,343800000.0
Safeway Inc ,SWY,,86144,2011.0,FY,2011-01-02,2011-12-31,2014-02-25 18:34:52+00:00,1.49,1.49,1.49,,91200000.0,518200000.0,367200000.0,151000000.0,516700000.0,1500000.0,25887900000.0,35356700000.0,17700000.0,8760000000.0,25887900000.0,9468800000.0,268100000.0,8760000000.0,708800000.0,-250400000.0,458400000.0,35356700000.0,346800000.0,343400000.0,343800000.0
Safeway Inc ,SWY,,86144,2011.0,Q3YTD,2011-01-02,2011-09-10,,0.87,0.87,0.86,,271000000.0,301400000.0,301400000.0,,301100000.0,300000.0,21871400000.0,30032700000.0,15800000.0,7416800000.0,21871400000.0,8161300000.0,187900000.0,7416800000.0,744500000.0,-172100000.0,572400000.0,30032700000.0,342600000.0,342800000.0,343000000.0
Safeway Inc ,SWY,,86144,2011.0,Q3TTM,2010-09-12,2011-09-10,,1.48,1.48,1.46,,377100000.0,532200000.0,532200000.0,,530800000.0,1400000.0,31079600000.0,42836500000.0,25600000.0,10595100000.0,31079600000.0,11756900000.0,278100000.0,10595100000.0,1161800000.0,-252500000.0,909300000.0,42836500000.0,342600000.0,342800000.0,343000000.0
Safeway Inc ,SWY,,86144,2011.0,Q3,2011-06-19,2011-09-10,2012-10-16 13:26:15+00:00,0.38,0.38,0.38,,66000000.0,130300000.0,130300000.0,0.0,130200000.0,100000.0,7347100000.0,10064300000.0,8700000.0,2468900000.0,7347100000.0,2717200000.0,60700000.0,2468900000.0,248300000.0,-52000000.0,196300000.0,10064300000.0,342600000.0,342800000.0,343000000.0
Safeway Inc ,SWY,,86144,2011.0,Q2YTD,2011-01-02,2011-06-18,,0.49,0.49,0.48,,205000000.0,171100000.0,171100000.0,,170900000.0,200000.0,14524300000.0,19968400000.0,7100000.0,4947900000.0,14524300000.0,5444100000.0,127200000.0,4947900000.0,496200000.0,-120100000.0,376100000.0,19968400000.0,347100000.0,350800000.0,352300000.0
Safeway Inc ,SWY,,86144,2011.0,Q2TTM,2010-06-20,2011-06-18,,1.43,1.43,1.41,,366200000.0,524600000.0,524600000.0,,523400000.0,1200000.0,30487500000.0,42171800000.0,21700000.0,10528400000.0,30487500000.0,11684300000.0,286800000.0,10528400000.0,1155900000.0,-265100000.0,890800000.0,42171800000.0,347100000.0,350800000.0,352300000.0
Safeway Inc ,SWY,,86144,2011.0,Q2,2011-03-27,2011-06-18,2012-07-24 14:19:49+00:00,0.42,0.42,0.41,,72900000.0,146000000.0,146000000.0,0.0,145800000.0,200000.0,7443400000.0,10196400000.0,3400000.0,2476000000.0,7443400000.0,2753000000.0,61500000.0,2476000000.0,277000000.0,-58100000.0,218900000.0,10196400000.0,347100000.0,350800000.0,352300000.0
Safeway Inc ,SWY,,86144,2011.0,Q1TTM,2010-03-28,2011-03-26,,1.38,1.38,1.37,,370400000.0,519900000.0,519900000.0,,518900000.0,1000000.0,29845900000.0,41494900000.0,20700000.0,10484900000.0,29845900000.0,11649000000.0,294500000.0,10484900000.0,1164100000.0,-273800000.0,890300000.0,41494900000.0,358600000.0,366000000.0,366800000.0
Safeway Inc ,SWY,,86144,2011.0,Q1,2011-01-02,2011-03-26,2012-05-01 12:28:30+00:00,0.07,0.07,0.07,,132100000.0,25100000.0,25100000.0,0.0,25100000.0,0.0,7080900000.0,9772000000.0,3700000.0,2471900000.0,7080900000.0,2691100000.0,65700000.0,2471900000.0,219200000.0,-62000000.0,157200000.0,9772000000.0,358600000.0,366000000.0,366800000.0
Safeway Inc ,SWY,,86144,2012.0,FY,2012-01-01,2012-12-29,2015-03-04 08:16:24+00:00,2.41,2.41,2.4,,113000000.0,598100000.0,249200000.0,348900000.0,596500000.0,1600000.0,25932400000.0,35161500000.0,27400000.0,8593700000.0,25932400000.0,9229100000.0,300600000.0,8593700000.0,635400000.0,-273200000.0,362200000.0,35161500000.0,247500000.0,245600000.0,245900000.0
Safeway Inc ,SWY,,86144,2012.0,Q4,2012-09-09,2012-12-29,,0.97,0.97,0.96,,31900000.0,245200000.0,81000000.0,164200000.0,243900000.0,1300000.0,5777700000.0,7798800000.0,7900000.0,1830900000.0,5777700000.0,2021100000.0,85200000.0,1830900000.0,190200000.0,-77300000.0,112900000.0,7798800000.0,247500000.0,245600000.0,245900000.0
Safeway Inc ,SWY,,86144,2012.0,Q3YTD,2012-01-01,2012-09-08,,1.44,1.44,1.44,,81100000.0,352900000.0,168200000.0,184700000.0,352600000.0,300000.0,20154700000.0,27362700000.0,19500000.0,6762800000.0,20154700000.0,7208000000.0,215400000.0,6762800000.0,445200000.0,-195900000.0,249300000.0,27362700000.0,237900000.0,237100000.0,237100000.0
Safeway Inc ,SWY,,86144,2012.0,Q3TTM,2011-09-11,2012-09-08,,2.06,2.06,2.07,,-98700000.0,569700000.0,234000000.0,335700000.0,568200000.0,1500000.0,24171200000.0,32686700000.0,21400000.0,8106000000.0,24171200000.0,8515500000.0,295600000.0,8106000000.0,409500000.0,-274200000.0,135300000.0,32686700000.0,237900000.0,237100000.0,237100000.0
Safeway Inc ,SWY,,86144,2012.0,Q3,2012-06-17,2012-09-08,2013-10-16 15:22:35+00:00,0.66,0.66,0.66,,17100000.0,157000000.0,39000000.0,118000000.0,157000000.0,0.0,6294600000.0,8525800000.0,10300000.0,2114500000.0,6294600000.0,2231200000.0,70900000.0,2114500000.0,116700000.0,-60600000.0,56100000.0,8525800000.0,237900000.0,237100000.0,237100000.0
Safeway Inc ,SWY,,86144,2012.0,Q2YTD,2012-01-01,2012-06-16,,0.78,0.78,0.78,,64000000.0,195900000.0,129200000.0,66700000.0,195600000.0,300000.0,13860100000.0,18836900000.0,9200000.0,4648300000.0,13860100000.0,4976800000.0,144500000.0,4648300000.0,328500000.0,-135300000.0,193200000.0,18836900000.0,240600000.0,239500000.0,239800000.0
Safeway Inc ,SWY,,86144,2012.0,Q2TTM,2011-06-19,2012-06-16,,1.78,1.78,1.79,,-49800000.0,543000000.0,325300000.0,217700000.0,541400000.0,1600000.0,25223700000.0,34225200000.0,19800000.0,8460400000.0,25223700000.0,9001500000.0,285400000.0,8460400000.0,541100000.0,-265600000.0,275500000.0,34225200000.0,240600000.0,239500000.0,239800000.0
Safeway Inc ,SWY,,86144,2012.0,Q2,2012-03-25,2012-06-16,2013-07-24 16:53:42+00:00,0.51,0.51,0.51,,21900000.0,122900000.0,47600000.0,75300000.0,122700000.0,200000.0,6542300000.0,8833900000.0,3900000.0,2152900000.0,6542300000.0,2291600000.0,73100000.0,2152900000.0,138700000.0,-69200000.0,69500000.0,8833900000.0,240600000.0,239500000.0,239800000.0
Safeway Inc ,SWY,,86144,2012.0,Q1TTM,2011-03-27,2012-03-24,,1.69,1.69,1.69,,1200000.0,566100000.0,423700000.0,142400000.0,564500000.0,1600000.0,26124800000.0,35587700000.0,19300000.0,8783500000.0,26124800000.0,9462900000.0,273800000.0,8783500000.0,679400000.0,-254500000.0,424900000.0,35587700000.0,270000000.0,271400000.0,271900000.0
Safeway Inc ,SWY,,86144,2012.0,Q1,2012-01-01,2012-03-24,2013-04-30 16:45:14+00:00,0.27,0.27,0.27,,42100000.0,73000000.0,81600000.0,-8600000.0,72900000.0,100000.0,7317800000.0,10003000000.0,5300000.0,2495400000.0,7317800000.0,2685200000.0,71400000.0,2495400000.0,189800000.0,-66100000.0,123700000.0,10003000000.0,270000000.0,271400000.0,271900000.0
Safeway Inc ,SWY,,86144,2013.0,FY,2012-12-30,2013-12-28,2015-03-04 08:16:24+00:00,14.53,14.53,14.38,,34500000.0,3522200000.0,217100000.0,3305100000.0,3507500000.0,14700000.0,25833400000.0,35064900000.0,-16800000.0,8680000000.0,25833400000.0,9231500000.0,283100000.0,8680000000.0,551500000.0,-299900000.0,251600000.0,35064900000.0,241400000.0,239100000.0,241500000.0
Safeway Inc ,SWY,,86144,2013.0,Q4,2013-09-08,2013-12-28,,13.73,13.73,13.59,,1700000.0,3328200000.0,71500000.0,3256700000.0,3314400000.0,13800000.0,7814300000.0,10639000000.0,-44900000.0,2615100000.0,7814300000.0,2824700000.0,91500000.0,2615100000.0,209600000.0,-136400000.0,73200000.0,10639000000.0,241400000.0,239100000.0,241500000.0
Safeway Inc ,SWY,,86144,2013.0,Q3YTD,2012-12-30,2013-09-07,,0.8,0.8,0.79,,32800000.0,194000000.0,145600000.0,48400000.0,193100000.0,900000.0,18019100000.0,24425900000.0,28100000.0,6064900000.0,18019100000.0,6406800000.0,191600000.0,6064900000.0,341900000.0,-163500000.0,178400000.0,24425900000.0,243700000.0,239400000.0,241600000.0
Safeway Inc ,SWY,,86144,2013.0,Q3TTM,2012-09-09,2013-09-07,,1.77,1.77,1.75,,64700000.0,439200000.0,226600000.0,212600000.0,437000000.0,2200000.0,23796800000.0,32224700000.0,36000000.0,7895800000.0,23796800000.0,8427900000.0,276800000.0,7895800000.0,532100000.0,-240800000.0,291300000.0,32224700000.0,243700000.0,239400000.0,241600000.0
Safeway Inc ,SWY,,86144,2013.0,Q3,2013-06-16,2013-09-07,2014-10-14 18:18:18+00:00,0.27,0.27,0.27,,6400000.0,66400000.0,23400000.0,43000000.0,65800000.0,600000.0,6004500000.0,8099200000.0,5200000.0,2006800000.0,6004500000.0,2094700000.0,63300000.0,2006800000.0,87900000.0,-58100000.0,29800000.0,8099200000.0,243700000.0,239400000.0,241600000.0
Safeway Inc ,SWY,,86144,2013.0,Q2YTD,2012-12-30,2013-06-15,,0.53,0.53,0.52,,26400000.0,127600000.0,122200000.0,5400000.0,127300000.0,300000.0,12014600000.0,16326700000.0,22900000.0,4058100000.0,12014600000.0,4312100000.0,128300000.0,4058100000.0,254000000.0,-105400000.0,148600000.0,16326700000.0,280000000.0,238700000.0,240800000.0
Safeway Inc ,SWY,,86144,2013.0,Q2TTM,2012-06-17,2013-06-15,,2.16,2.16,2.14,,75400000.0,529800000.0,242200000.0,287600000.0,528200000.0,1600000.0,24086900000.0,32651300000.0,41100000.0,8003500000.0,24086900000.0,8564400000.0,284400000.0,8003500000.0,560900000.0,-243300000.0,317600000.0,32651300000.0,280000000.0,238700000.0,240800000.0
Safeway Inc ,SWY,,86144,2013.0,Q2,2013-03-24,2013-06-15,2014-07-22 16:17:46+00:00,0.03,0.03,0.03,,29500000.0,8800000.0,62500000.0,-53700000.0,8400000.0,400000.0,6004000000.0,8149800000.0,16600000.0,2006300000.0,6004000000.0,2145800000.0,64100000.0,2006300000.0,139500000.0,-47500000.0,92000000.0,8149800000.0,280000000.0,238700000.0,240800000.0
Safeway Inc ,SWY,,86144,2013.0,Q1TTM,2012-03-25,2013-03-23,,2.64,2.64,2.62,,67800000.0,643900000.0,227300000.0,416600000.0,642500000.0,1400000.0,24625200000.0,33335400000.0,28400000.0,8150100000.0,24625200000.0,8710200000.0,293400000.0,8150100000.0,560100000.0,-265000000.0,295100000.0,33335400000.0,237800000.0,237400000.0,238600000.0
Safeway Inc ,SWY,,86144,2013.0,Q1,2012-12-30,2013-03-23,2014-04-30 16:58:04+00:00,0.5,0.5,0.49,,-3100000.0,118800000.0,59700000.0,59100000.0,118900000.0,-100000.0,6010600000.0,8176900000.0,6300000.0,2051800000.0,6010600000.0,2166300000.0,64200000.0,2051800000.0,114500000.0,-57900000.0,56600000.0,8176900000.0,237800000.0,237400000.0,238600000.0
Safeway Inc ,SWY,,86144,2014.0,Q4,2014-09-07,2015-01-03,,0.46,0.46,0.46,,80300000.0,106000000.0,126900000.0,-20900000.0,105900000.0,100000.0,8246500000.0,11454200000.0,-3400000.0,2946300000.0,8246500000.0,3207700000.0,50800000.0,2946300000.0,261400000.0,-54200000.0,207200000.0,11454200000.0,236300000.0,228800000.0,230700000.0
Safeway Inc ,SWY,,86144,2014.0,FY,2013-12-29,2015-01-03,2015-03-04 08:16:24+00:00,0.48,0.48,0.48,,61800000.0,112500000.0,103200000.0,9300000.0,113400000.0,-900000.0,26648200000.0,36330200000.0,-86200000.0,9147500000.0,26648200000.0,9682000000.0,283300000.0,9147500000.0,534500000.0,-369500000.0,165000000.0,36330200000.0,236300000.0,228800000.0,230700000.0
Safeway Inc ,SWY,,86144,2014.0,Q3YTD,2013-12-29,2014-09-06,,0.02,0.02,0.02,,-18500000.0,6500000.0,-23700000.0,30200000.0,7500000.0,-1000000.0,18401700000.0,24876000000.0,-82800000.0,6201200000.0,18401700000.0,6474300000.0,232500000.0,6201200000.0,273100000.0,-315300000.0,-42200000.0,24876000000.0,237500000.0,229000000.0,230900000.0
Safeway Inc ,SWY,,86144,2014.0,Q3TTM,2013-09-08,2014-09-06,,13.75,13.75,13.61,,-16800000.0,3334700000.0,47800000.0,3286900000.0,3321900000.0,12800000.0,26216000000.0,35515000000.0,-127700000.0,8816300000.0,26216000000.0,9299000000.0,324000000.0,8816300000.0,482700000.0,-451700000.0,31000000.0,35515000000.0,237500000.0,229000000.0,230900000.0
Safeway Inc ,SWY,,86144,2014.0,Q3,2014-06-15,2014-09-06,2014-10-14 18:18:18+00:00,0.04,0.04,0.04,,-11100000.0,9500000.0,-21200000.0,30700000.0,9500000.0,0.0,6133300000.0,8307900000.0,2900000.0,2080400000.0,6133300000.0,2174600000.0,129400000.0,2080400000.0,94200000.0,-126500000.0,-32300000.0,8307900000.0,237500000.0,229000000.0,230900000.0
Safeway Inc ,SWY,,86144,2014.0,Q2YTD,2013-12-29,2014-06-14,,-0.02,-0.02,-0.02,,-7400000.0,-3000000.0,-2500000.0,-500000.0,-2000000.0,-1000000.0,12268400000.0,16568100000.0,-85700000.0,4120800000.0,12268400000.0,4299700000.0,103100000.0,4120800000.0,178900000.0,-188800000.0,-9900000.0,16568100000.0,233200000.0,228800000.0,230700000.0
Safeway Inc ,SWY,,86144,2014.0,Q2TTM,2013-06-16,2014-06-14,,13.98,13.98,13.84,,700000.0,3391600000.0,92400000.0,3299200000.0,3378200000.0,13400000.0,26087200000.0,35306300000.0,-125400000.0,8742700000.0,26087200000.0,9219100000.0,257900000.0,8742700000.0,476400000.0,-383300000.0,93100000.0,35306300000.0,233200000.0,228800000.0,230700000.0
Safeway Inc ,SWY,,86144,2014.0,Q2,2014-03-23,2014-06-14,2014-07-22 16:17:46+00:00,0.41,0.41,0.41,,45300000.0,95600000.0,80600000.0,15000000.0,95600000.0,0.0,6167700000.0,8307200000.0,53600000.0,2015300000.0,6167700000.0,2139500000.0,51900000.0,2015300000.0,124200000.0,1700000.0,125900000.0,8307200000.0,233200000.0,228800000.0,230700000.0
Safeway Inc ,SWY,,86144,2014.0,Q1TTM,2013-03-24,2014-03-22,,13.6,13.6,13.46,,-15100000.0,3304800000.0,74300000.0,3230500000.0,3291000000.0,13800000.0,25923500000.0,35148900000.0,-162400000.0,8733700000.0,25923500000.0,9225400000.0,270100000.0,8733700000.0,491700000.0,-432500000.0,59200000.0,35148900000.0,227000000.0,228100000.0,228100000.0
Safeway Inc ,SWY,,86144,2014.0,Q1,2013-12-29,2014-03-22,2014-04-30 16:58:04+00:00,-0.43,-0.43,-0.43,,-52700000.0,-98600000.0,-83100000.0,-15500000.0,-97600000.0,-1000000.0,6100700000.0,8260900000.0,-139300000.0,2105500000.0,6100700000.0,2160200000.0,51200000.0,2105500000.0,54700000.0,-190500000.0,-135800000.0,8260900000.0,227000000.0,228100000.0,228100000.0
