company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 16:51:23+00:00,0.37,0.37,,77370000.0,0.37,,,320000.0,78930000.0,54030000.0,51235000.0,,44598000.0,9432000.0,-78610000.0,129333000.0,4510000.0,,2795000.0,,,377224000.0,17420000.0,,27766000.0,,,78930000.0,320000.0,251889000.0,381734000.0,51235000.0,303124000.0,120500000.0,121256000.0,121468000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q4,2010-10-01,2010-12-31,,-0.09,-0.09,,90251000.0,-0.09,,,1691000.0,92192000.0,-12756000.0,-11464000.0,1442000.0,-12722000.0,-34000.0,-90501000.0,129446000.0,-71146000.0,,-2734000.0,,2734000.0,384988000.0,19735000.0,,,,-1893000.0,92192000.0,1691000.0,237539000.0,313842000.0,-14198000.0,223341000.0,139500000.0,139440000.0,140057000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:13:01+00:00,1.14,1.14,,335859000.0,1.14,,,7332000.0,378079000.0,190327000.0,188885000.0,1442000.0,159072000.0,31255000.0,-370747000.0,523307000.0,-52174000.0,,,,2734000.0,1543310000.0,82272000.0,,-7200000.0,,,378079000.0,7332000.0,934238000.0,1491136000.0,186151000.0,1120389000.0,139500000.0,139440000.0,140057000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 17:23:50+00:00,0.41,0.41,,81133000.0,0.41,,,1814000.0,97103000.0,68089000.0,68089000.0,,57668000.0,10421000.0,-95289000.0,134235000.0,12296000.0,,0.0,,,386410000.0,18067000.0,,0.0,,1893000.0,97103000.0,1814000.0,235328000.0,398706000.0,68089000.0,303417000.0,140700000.0,139595000.0,140193000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.23,1.23,,245608000.0,1.23,,,5641000.0,285887000.0,203083000.0,200349000.0,,171794000.0,31289000.0,-280246000.0,393861000.0,18972000.0,,2734000.0,,,1158322000.0,62537000.0,,-7200000.0,,1893000.0,285887000.0,5641000.0,696699000.0,1177294000.0,200349000.0,897048000.0,140700000.0,139595000.0,140193000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.53,1.61,,324733000.0,1.62,,,3366000.0,51234000.0,265829000.0,261017000.0,,225263000.0,40566000.0,-47868000.0,525766000.0,6462000.0,,4812000.0,,-304792000.0,1534450000.0,82043000.0,,-7200000.0,,1893000.0,51234000.0,3366000.0,927235000.0,1540912000.0,565809000.0,1493044000.0,140700000.0,139595000.0,140193000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 16:49:54+00:00,0.44,0.44,,81400000.0,0.44,,,2117000.0,96755000.0,72487000.0,71518000.0,,61412000.0,11075000.0,-94638000.0,129373000.0,736000.0,,969000.0,,,393841000.0,17648000.0,,0.0,,0.0,96755000.0,2117000.0,228421000.0,394577000.0,71518000.0,299939000.0,139600000.0,139113000.0,139826000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.82,0.82,,164475000.0,0.82,,,3827000.0,188784000.0,134994000.0,132260000.0,,114126000.0,20868000.0,-184957000.0,259626000.0,6676000.0,,2734000.0,,,771912000.0,44470000.0,,-7200000.0,,,188784000.0,3827000.0,461371000.0,778588000.0,132260000.0,593631000.0,139600000.0,139113000.0,139826000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.59,1.67,,321781000.0,1.68,,,3065000.0,31221000.0,275390000.0,268184000.0,,233390000.0,42000000.0,-28156000.0,525969000.0,1817000.0,,7206000.0,,-304792000.0,1523830000.0,83965000.0,,-7200000.0,,,31221000.0,3065000.0,924515000.0,1525647000.0,572976000.0,1497491000.0,139600000.0,139113000.0,139826000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 17:21:15+00:00,0.38,0.38,,83075000.0,0.38,,,1710000.0,92029000.0,62507000.0,60742000.0,,52714000.0,9793000.0,-90319000.0,130253000.0,5940000.0,,1765000.0,,,378071000.0,26822000.0,,-7200000.0,,0.0,92029000.0,1710000.0,232950000.0,384011000.0,60742000.0,293692000.0,138700000.0,138931000.0,139597000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.77,1.77,,327386000.0,1.77,,,1390000.0,13099000.0,282976000.0,272246000.0,,239130000.0,43846000.0,-11709000.0,526685000.0,1430000.0,,10730000.0,,-304792000.0,1519037000.0,84849000.0,,-7200000.0,,,13099000.0,1390000.0,931720000.0,1520467000.0,577038000.0,1508758000.0,138700000.0,138931000.0,139597000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q4,2011-10-01,2011-12-31,,0.69,0.69,,101572000.0,0.68,,,1179000.0,103308000.0,115443000.0,103958000.0,11485000.0,91571000.0,23872000.0,-102129000.0,143705000.0,56256000.0,,,,,422008000.0,26972000.0,,,,-72000.0,103308000.0,1179000.0,272177000.0,478264000.0,103958000.0,376135000.0,145800000.0,145693000.0,146218000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:22:48+00:00,1.87,1.87,,429742000.0,1.86,0.0,,5358000.0,391533000.0,313826000.0,302950000.0,10876000.0,272679000.0,41147000.0,-386175000.0,598796000.0,83959000.0,,,,,1722792000.0,89088000.0,,,0.0,,391533000.0,5358000.0,1117626000.0,1806751000.0,302950000.0,1420576000.0,145800000.0,145693000.0,146218000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:45:01+00:00,0.48,0.48,,108674000.0,0.48,,,1252000.0,95117000.0,80451000.0,80431000.0,20000.0,70542000.0,9909000.0,-93865000.0,159808000.0,10466000.0,,0.0,,,449703000.0,17391000.0,,,,,95117000.0,1252000.0,285873000.0,460169000.0,80431000.0,366304000.0,147000000.0,147006000.0,147622000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.18,1.18,,328170000.0,1.18,,,4179000.0,288225000.0,198383000.0,198992000.0,-609000.0,181108000.0,17275000.0,-284046000.0,455091000.0,27703000.0,,,,,1300784000.0,62116000.0,,,,72000.0,288225000.0,4179000.0,845449000.0,1328487000.0,198992000.0,1044441000.0,147000000.0,147006000.0,147622000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.09,1.09,,418421000.0,1.09,,,5870000.0,380417000.0,185627000.0,187528000.0,833000.0,168386000.0,17241000.0,-374547000.0,584537000.0,-43443000.0,,-2734000.0,,2734000.0,1685772000.0,81851000.0,,,,-1821000.0,380417000.0,5870000.0,1082988000.0,1642329000.0,184794000.0,1267782000.0,147000000.0,147006000.0,147622000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.7,0.7,,219496000.0,0.7,,,2927000.0,193108000.0,117932000.0,118561000.0,-629000.0,110566000.0,7366000.0,-190181000.0,295283000.0,17237000.0,,,,,851081000.0,44725000.0,,,,72000.0,193108000.0,2927000.0,559576000.0,868318000.0,118561000.0,678137000.0,170100000.0,145864000.0,146695000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.02,1.02,,390880000.0,1.02,,,6432000.0,382403000.0,173265000.0,175186000.0,813000.0,155512000.0,17753000.0,-375971000.0,558964000.0,-41613000.0,,-2734000.0,,2734000.0,1622479000.0,82527000.0,,,,72000.0,382403000.0,6432000.0,1032443000.0,1580866000.0,172452000.0,1204895000.0,170100000.0,145864000.0,146695000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:04:56+00:00,0.41,0.41,,110259000.0,0.41,,,1953000.0,94583000.0,69738000.0,69870000.0,-132000.0,69753000.0,-15000.0,-92630000.0,149914000.0,8888000.0,,,,,433867000.0,20082000.0,,,,,94583000.0,1953000.0,280255000.0,442755000.0,69870000.0,350125000.0,170100000.0,145864000.0,146695000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 17:10:15+00:00,0.29,0.29,,109237000.0,0.29,,,974000.0,98525000.0,48194000.0,48691000.0,-497000.0,40813000.0,7381000.0,-97551000.0,145369000.0,8349000.0,,,,,417214000.0,24643000.0,,,,72000.0,98525000.0,974000.0,279321000.0,425563000.0,48691000.0,328012000.0,140700000.0,142095000.0,142504000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.05,1.05,,362021000.0,1.05,,,6596000.0,384575000.0,176014000.0,176834000.0,945000.0,147171000.0,28843000.0,-377979000.0,538423000.0,-49765000.0,,-1765000.0,,2734000.0,1582453000.0,80093000.0,,,,72000.0,384575000.0,6596000.0,980609000.0,1532688000.0,174100000.0,1154709000.0,140700000.0,142095000.0,142504000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q4,2012-10-01,2012-12-31,,0.43,0.43,,115592000.0,0.43,,,2062000.0,102802000.0,76608000.0,69140000.0,44345000.0,65388000.0,11220000.0,-100740000.0,164900000.0,7136000.0,,-36877000.0,,,465464000.0,22228000.0,,,,,102802000.0,2062000.0,302720000.0,472600000.0,69140000.0,371860000.0,150100000.0,150120000.0,150711000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 15:38:04+00:00,1.93,1.93,,445875000.0,1.92,0.0,,10091000.0,410970000.0,332139000.0,285456000.0,46683000.0,289650000.0,42489000.0,-400879000.0,667208000.0,46014000.0,,0.0,,,1847186000.0,93782000.0,,,0.0,,410970000.0,10091000.0,1206865000.0,1893200000.0,285456000.0,1492321000.0,150100000.0,150120000.0,150711000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 14:41:48+00:00,0.38,0.38,,110653000.0,0.38,0.0,,4001000.0,105030000.0,65522000.0,63972000.0,1550000.0,57249000.0,8273000.0,-101029000.0,172579000.0,4310000.0,,0.0,,,466680000.0,22757000.0,,,0.0,,105030000.0,4001000.0,305989000.0,470990000.0,63972000.0,369961000.0,150700000.0,150801000.0,151983000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.5,1.5,,330283000.0,1.49,,,8029000.0,308168000.0,255531000.0,216316000.0,2338000.0,224262000.0,31269000.0,-300139000.0,502308000.0,38878000.0,,36877000.0,,,1381722000.0,71554000.0,,,,,308168000.0,8029000.0,904145000.0,1420600000.0,216316000.0,1120461000.0,150700000.0,150801000.0,151983000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.19,2.19,,431855000.0,2.17,,,9208000.0,411476000.0,370974000.0,320274000.0,13823000.0,315833000.0,55141000.0,-402268000.0,646013000.0,95134000.0,,36877000.0,,,1803730000.0,98526000.0,,,,-72000.0,411476000.0,9208000.0,1176322000.0,1898864000.0,320274000.0,1496596000.0,150700000.0,150801000.0,151983000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.12,1.12,,219630000.0,1.11,,,4028000.0,203138000.0,190009000.0,152344000.0,788000.0,167013000.0,22996000.0,-199110000.0,329729000.0,34568000.0,,36877000.0,,,915042000.0,48797000.0,,,,,203138000.0,4028000.0,598156000.0,949610000.0,152344000.0,750500000.0,150100000.0,150312000.0,150694000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.29,2.29,,429876000.0,2.27,,,6459000.0,401563000.0,385903000.0,336733000.0,12293000.0,329126000.0,56777000.0,-395104000.0,633242000.0,101290000.0,,36877000.0,,,1786753000.0,93160000.0,,,,-72000.0,401563000.0,6459000.0,1156206000.0,1888043000.0,336733000.0,1492939000.0,150100000.0,150312000.0,150694000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2,2012-04-01,2012-06-30,2013-11-08 16:33:17+00:00,0.79,0.79,,111168000.0,0.78,0.0,,2382000.0,99901000.0,134174000.0,97079000.0,218000.0,118559000.0,15615000.0,-97519000.0,167788000.0,21279000.0,,36877000.0,,,471349000.0,19074000.0,,,0.0,,99901000.0,2382000.0,298030000.0,492628000.0,97079000.0,395109000.0,150100000.0,150312000.0,150694000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 15:21:41+00:00,0.33,0.33,,108462000.0,0.33,0.0,,1646000.0,103237000.0,55835000.0,55265000.0,570000.0,48454000.0,7381000.0,-101591000.0,161941000.0,13289000.0,,,,,443693000.0,29723000.0,,,0.0,,103237000.0,1646000.0,300126000.0,456982000.0,55265000.0,355391000.0,146800000.0,148343000.0,148746000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.91,1.91,,428967000.0,1.9,,,6030000.0,396245000.0,321467000.0,309524000.0,11943000.0,280320000.0,41147000.0,-390215000.0,615368000.0,88899000.0,,,,,1749271000.0,94168000.0,,,,-72000.0,396245000.0,6030000.0,1138431000.0,1838170000.0,309524000.0,1447955000.0,146800000.0,148343000.0,148746000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q4,2013-10-01,2013-12-31,,0.6,5.57,,1264413000.0,5.58,8802000.0,,18284000.0,1015254000.0,963278000.0,794996000.0,536000.0,2621411000.0,35692000.0,-996970000.0,977479000.0,932069000.0,,167746000.0,-1712585000.0,-1441554000.0,4806947000.0,254802000.0,,,18760000.0,,1015254000.0,18284000.0,2505496000.0,5739016000.0,2236550000.0,4742046000.0,672400000.0,321327000.0,321967000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3YTD,2013-01-01,2013-09-30,,4.27,4.27,,406162000.0,4.25,8306000.0,,6646000.0,325746000.0,735128000.0,624253000.0,7486000.0,652948000.0,76769000.0,-319100000.0,565327000.0,460225000.0,,103389000.0,,,1559340000.0,96417000.0,,,5411000.0,,325746000.0,6646000.0,1076212000.0,2019565000.0,624253000.0,1700465000.0,152700000.0,152407000.0,152692000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.7,4.7,,521754000.0,4.68,8306000.0,,8708000.0,428548000.0,811736000.0,693393000.0,51831000.0,718336000.0,87989000.0,-419840000.0,730227000.0,467361000.0,,66512000.0,,,2024804000.0,118645000.0,,,5411000.0,,428548000.0,8708000.0,1378932000.0,2492165000.0,693393000.0,2072325000.0,152700000.0,152407000.0,152692000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 17:28:39+00:00,1.0,1.0,,153253000.0,1.0,0.0,,3879000.0,122173000.0,170436000.0,82311000.0,1677000.0,152677000.0,15112000.0,-118294000.0,205868000.0,13852000.0,,86448000.0,,,571481000.0,25607000.0,,,2647000.0,,122173000.0,3879000.0,384728000.0,585333000.0,82311000.0,467039000.0,152700000.0,152407000.0,152692000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 13:59:39+00:00,2.95,2.95,,133456000.0,2.94,0.0,,1296000.0,103140000.0,506761000.0,503446000.0,3315000.0,452417000.0,51726000.0,-101844000.0,183353000.0,436917000.0,,0.0,,,510033000.0,24851000.0,,,2618000.0,,103140000.0,1296000.0,341660000.0,946950000.0,503446000.0,845106000.0,153400000.0,151938000.0,152490000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.27,3.27,,252909000.0,3.25,8306000.0,,2767000.0,203573000.0,564692000.0,541942000.0,5809000.0,500271000.0,61657000.0,-200806000.0,359459000.0,446373000.0,,16941000.0,,,987859000.0,70810000.0,,,2764000.0,,203573000.0,2767000.0,691484000.0,1434232000.0,541942000.0,1233426000.0,153400000.0,151938000.0,152490000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.08,4.08,,479154000.0,4.06,8306000.0,,8830000.0,411405000.0,706822000.0,675054000.0,51704000.0,622908000.0,81150000.0,-402575000.0,696938000.0,457819000.0,,-19936000.0,,,1920003000.0,115795000.0,,,2764000.0,,411405000.0,8830000.0,1300193000.0,2377822000.0,675054000.0,1975247000.0,153400000.0,151938000.0,152490000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.92,1.92,,456866000.0,1.9,8306000.0,,9916000.0,408166000.0,334235000.0,268687000.0,48607000.0,289050000.0,45039000.0,-398250000.0,681373000.0,42181000.0,,16941000.0,,,1881319000.0,110018000.0,,,146000.0,,408166000.0,9916000.0,1256563000.0,1923500000.0,268687000.0,1525250000.0,149500000.0,151646000.0,151952000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:06:12+00:00,2.83,2.83,7.1,628573000.0,2.83,0.0,,8765000.0,455743000.0,526057000.0,526057000.0,,433111000.0,82446000.0,-446978000.0,864526000.0,171213000.0,,,,,2396998000.0,102077000.0,,,10500000.0,,455743000.0,8765000.0,1595176000.0,2568211000.0,526057000.0,2121233000.0,153000000.0,153089000.0,153308000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q4,2014-10-01,2014-12-31,,1.15,1.15,7.1,162430000.0,1.15,,,1924000.0,117904000.0,211425000.0,253362000.0,,174826000.0,33953000.0,-115980000.0,218616000.0,164615000.0,,-41937000.0,,-4122000.0,613707000.0,23812000.0,,,2646000.0,,117904000.0,1924000.0,404858000.0,778322000.0,257484000.0,662342000.0,153000000.0,153089000.0,153308000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.68,1.68,,466143000.0,1.68,,,6841000.0,337839000.0,314632000.0,272695000.0,,258285000.0,48493000.0,-330998000.0,645910000.0,6598000.0,,41937000.0,,4122000.0,1783291000.0,78265000.0,,,7854000.0,,337839000.0,6841000.0,1190318000.0,1789889000.0,268573000.0,1458891000.0,153900000.0,153120000.0,153273000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 15:18:29+00:00,0.83,0.83,,157245000.0,0.83,,,3421000.0,113308000.0,150975000.0,109038000.0,,127724000.0,20604000.0,-109887000.0,222764000.0,,,41937000.0,,4122000.0,618803000.0,23991000.0,,,2647000.0,,113308000.0,3421000.0,404000000.0,618803000.0,104916000.0,508916000.0,153900000.0,153120000.0,153273000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.85,0.85,,308898000.0,0.85,,,3420000.0,224531000.0,163657000.0,163657000.0,,130561000.0,27889000.0,-221111000.0,423146000.0,6598000.0,,,,,1164488000.0,54274000.0,,,5207000.0,,224531000.0,3420000.0,786318000.0,1171086000.0,163657000.0,949975000.0,153100000.0,153078000.0,153238000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.45,7.42,,1726564000.0,7.43,8802000.0,,25583000.0,1361958000.0,1297371000.0,1040964000.0,2213000.0,2904649000.0,78693000.0,-1336375000.0,1606493000.0,952519000.0,,254194000.0,-1712585000.0,-1441554000.0,6542916000.0,334683000.0,,,26614000.0,,1361958000.0,25583000.0,3676542000.0,7495435000.0,2482518000.0,6159060000.0,153100000.0,153078000.0,153238000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 15:33:13+00:00,0.5,0.5,,154628000.0,0.5,,0.0,2109000.0,110977000.0,95901000.0,95901000.0,,76527000.0,16756000.0,-108868000.0,209961000.0,3496000.0,,,,,589794000.0,23932000.0,,,2618000.0,,110977000.0,2109000.0,388521000.0,593290000.0,95901000.0,484422000.0,153100000.0,153078000.0,153238000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:45:47+00:00,0.35,0.35,,154270000.0,0.35,,0.0,1311000.0,113554000.0,67756000.0,67756000.0,,54034000.0,11133000.0,-112243000.0,213185000.0,3102000.0,,,,,574694000.0,30342000.0,,,2589000.0,,113554000.0,1311000.0,397797000.0,577796000.0,67756000.0,465553000.0,154400000.0,153030000.0,153169000.0
