company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,deferredacquisitioncost,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3,,2012-09-30,2012-11-08 16:45:01+00:00,98601000.0,-14379000.0,1223215000.0,0.0,5196078000.0,102122000.0,534898000.0,8650858000.0,10596591000.0,569999000.0,2641072000.0,0.0,309004000.0,286953000.0,110876000.0,32253000.0,-59621000.0,0.0,15141943000.0,5119356000.0,5119356000.0,5685651000.0,9345416000.0,15141943000.0,0.0,11792000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2,,2012-06-30,2012-08-08 16:04:56+00:00,61947000.0,-14978000.0,1671997000.0,0.0,5186217000.0,98866000.0,504475000.0,8896207000.0,10632438000.0,571681000.0,2330436000.0,,308354000.0,256849000.0,51537000.0,31381000.0,-34463000.0,0.0,15280629000.0,5134054000.0,5134054000.0,5705735000.0,9523357000.0,15280629000.0,0.0,11036000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q1,,2012-03-31,2012-05-08 17:10:15+00:00,97997000.0,-15558000.0,591196000.0,0.0,5052041000.0,95126000.0,500957000.0,7960626000.0,10482568000.0,556663000.0,2501120000.0,0.0,324826000.0,258056000.0,51537000.0,30697000.0,-70609000.0,0.0,14212857000.0,4963152000.0,4963152000.0,5519815000.0,8641505000.0,14212857000.0,0.0,11193000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,FY,,2013-12-31,2015-03-02 15:38:04+00:00,167523000.0,-11556000.0,2365137000.0,0.0,5663983000.0,,884450000.0,11521508000.0,15817194000.0,1302465000.0,1035641000.0,,592982000.0,699712000.0,150921000.0,57201000.0,-108552000.0,0.0,20176264000.0,5541153000.0,5741153000.0,7043618000.0,12981725000.0,20176264000.0,200000000.0,16641000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3,,2013-09-30,2013-11-12 14:41:48+00:00,181310000.0,-12122000.0,1641275000.0,0.0,5251698000.0,0.0,918798000.0,11534369000.0,14324582000.0,1058802000.0,2566177000.0,0.0,567464000.0,328248000.0,166455000.0,53499000.0,246206000.0,0.0,19519708000.0,5483060000.0,5683060000.0,6741862000.0,12611391000.0,19519708000.0,200000000.0,15377000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2,,2013-06-30,2013-11-08 16:33:17+00:00,141676000.0,-12689000.0,1608731000.0,0.0,5247767000.0,0.0,939675000.0,11545545000.0,14352800000.0,1059524000.0,2492523000.0,,556730000.0,325423000.0,209038000.0,54829000.0,192492000.0,0.0,19462784000.0,5424848000.0,5624848000.0,6684372000.0,12569374000.0,19462784000.0,200000000.0,14226000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q1,,2013-03-31,2013-05-10 15:21:41+00:00,99491000.0,-13253000.0,909376000.0,0.0,5233546000.0,106313000.0,572890000.0,8871518000.0,11087279000.0,548376000.0,2878186000.0,0.0,316683000.0,321245000.0,209092000.0,55410000.0,-160697000.0,0.0,15623279000.0,5056874000.0,5256874000.0,5805250000.0,9608937000.0,15623279000.0,200000000.0,13825000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3,,2014-09-30,2014-11-07 17:28:39+00:00,181954000.0,-9866000.0,846664000.0,0.0,5686180000.0,,837907000.0,10655750000.0,15170667000.0,1322567000.0,1847927000.0,,517428000.0,366308000.0,106127000.0,153161000.0,-148566000.0,0.0,18875160000.0,5525026000.0,5725026000.0,7047593000.0,11721440000.0,18875160000.0,200000000.0,18834000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2,,2014-06-30,2014-08-08 13:59:39+00:00,156024000.0,-10429000.0,1036576000.0,0.0,5681109000.0,0.0,853924000.0,10738609000.0,14585168000.0,1322871000.0,2344690000.0,0.0,539716000.0,328500000.0,121784000.0,59248000.0,-176929000.0,0.0,18898533000.0,5491029000.0,5691029000.0,7013900000.0,11762849000.0,18898533000.0,200000000.0,18927000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q1,,2014-03-31,2014-05-09 16:08:21+00:00,178651000.0,-10989000.0,1179573000.0,0.0,5669760000.0,0.0,861567000.0,10757135000.0,14295955000.0,1300474000.0,2570207000.0,0.0,556772000.0,332827000.0,151639000.0,54240000.0,-153979000.0,0.0,18979568000.0,5502070000.0,5702070000.0,7002544000.0,11825385000.0,18979568000.0,200000000.0,18026000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,FY,,2015-12-31,2017-02-28 15:06:12+00:00,190386000.0,-14114000.0,723718000.0,0.0,6307223000.0,,704867000.0,9188543000.0,15555641000.0,2177492000.0,1273090000.0,0.0,483601000.0,602029000.0,,73790000.0,-780952000.0,0.0,18351486000.0,5509435000.0,5709435000.0,7886927000.0,10464559000.0,18351486000.0,200000000.0,20380000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3,,2015-09-30,2015-11-06 15:18:29+00:00,200916000.0,-20625000.0,1387007000.0,0.0,6302316000.0,,749628000.0,9909796000.0,14843407000.0,2210844000.0,1890197000.0,,448680000.0,358112000.0,0.0,90379000.0,-627054000.0,0.0,18980263000.0,5651915000.0,5851915000.0,8062759000.0,10917504000.0,18980263000.0,200000000.0,19645000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2,,2015-06-30,2015-08-07 15:33:13+00:00,178548000.0,1848000.0,1342751000.0,0.0,6295091000.0,,771419000.0,10047459000.0,14731335000.0,2205469000.0,1994943000.0,,448480000.0,344792000.0,106233000.0,252558000.0,-711239000.0,0.0,19113959000.0,5582978000.0,5782978000.0,7988447000.0,11019279000.0,19113959000.0,200000000.0,20953000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q1,,2015-03-31,2015-05-08 17:45:47+00:00,186630000.0,-11907000.0,1064396000.0,0.0,6287794000.0,,806468000.0,10066696000.0,14778290000.0,2216776000.0,1920963000.0,,483762000.0,336882000.0,106153000.0,588218000.0,-690993000.0,0.0,19179071000.0,5582172000.0,5782172000.0,7998948000.0,11073970000.0,19179071000.0,200000000.0,20736000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,FY,,2016-12-31,2018-02-28 16:06:22+00:00,243933000.0,-52251000.0,356914000.0,0.0,6334962000.0,,686163000.0,9796133000.0,15925028000.0,2145629000.0,1796550000.0,0.0,450821000.0,428832000.0,,63174000.0,-693694000.0,0.0,18851643000.0,5586295000.0,5786295000.0,7931924000.0,10919719000.0,18851643000.0,200000000.0,23814000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3,,2016-09-30,2016-11-07 16:32:50+00:00,234628000.0,-73943000.0,419323000.0,0.0,6328118000.0,,680192000.0,9808922000.0,15789203000.0,2133322000.0,1814179000.0,0.0,461079000.0,426017000.0,,63980000.0,-725522000.0,0.0,18789899000.0,5525931000.0,5725931000.0,7859253000.0,10930646000.0,18789899000.0,200000000.0,23022000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2,,2016-06-30,2016-08-04 17:25:29+00:00,222175000.0,-79748000.0,1180044000.0,0.0,6317728000.0,,697823000.0,9934084000.0,14874793000.0,2165322000.0,2123876000.0,0.0,508952000.0,400535000.0,,65654000.0,-702361000.0,0.0,18963965000.0,5532897000.0,5732897000.0,7898219000.0,11065746000.0,18963965000.0,200000000.0,21775000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q1,,2016-03-31,2016-05-06 17:08:08+00:00,221578000.0,-56706000.0,1605678000.0,0.0,6308259000.0,,693976000.0,10160366000.0,14711846000.0,2180007000.0,2071904000.0,0.0,498290000.0,365806000.0,,71349000.0,-699048000.0,0.0,19175830000.0,5549783000.0,5749783000.0,7929790000.0,11246040000.0,19175830000.0,200000000.0,21077000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,FY,,2017-12-31,2019-02-28 17:00:35+00:00,83646000.0,-50429000.0,434767000.0,0.0,6379451000.0,,679038000.0,10226611000.0,16507008000.0,2288499000.0,1651657000.0,0.0,443980000.0,470540000.0,,70602000.0,-712343000.0,45000000.0,19372233000.0,5613957000.0,5813957000.0,8102456000.0,11269777000.0,19372233000.0,200000000.0,29161000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3,,2017-09-30,2017-11-06 18:52:15+00:00,99100000.0,-51796000.0,493055000.0,0.0,6372475000.0,,657474000.0,10234634000.0,16374447000.0,2274477000.0,1671782000.0,0.0,419215000.0,455874000.0,,83779000.0,-692739000.0,0.0,19308518000.0,5625218000.0,5825218000.0,8099695000.0,11208823000.0,19308518000.0,200000000.0,27981000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2,,2017-06-30,2017-08-08 14:43:24+00:00,85172000.0,-53161000.0,492435000.0,0.0,6364577000.0,,658219000.0,10236639000.0,16234920000.0,2258978000.0,1822062000.0,0.0,452608000.0,433991000.0,,47345000.0,-694320000.0,0.0,19281762000.0,5614374000.0,5814374000.0,8073352000.0,11208410000.0,19281762000.0,200000000.0,26781000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q1,,2017-03-31,2017-05-08 16:52:06+00:00,266714000.0,-50983000.0,,0.0,6341508000.0,,666677000.0,9781845000.0,16089977000.0,2146905000.0,1829973000.0,0.0,446489000.0,444141000.0,,51244000.0,-712270000.0,105000000.0,18663688000.0,5575533000.0,5775533000.0,7922438000.0,11044189000.0,18966627000.0,200000000.0,25817000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,FY,,2018-12-31,2020-03-02 10:14:37+00:00,89267000.0,-47741000.0,543359000.0,0.0,6409168000.0,,678724000.0,10509269000.0,-4897777000.0,2330797000.0,23808141000.0,0.0,503726000.0,441759000.0,0.0,95832000.0,-675534000.0,498488000.0,20256477000.0,5683171000.0,5883171000.0,8213968000.0,12042509000.0,20256477000.0,200000000.0,28198000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q3,,2018-09-30,2018-11-07 17:23:15+00:00,92809000.0,-45137000.0,322502000.0,0.0,6401737000.0,,669545000.0,10221334000.0,16849143000.0,2329408000.0,2163650000.0,0.0,468433000.0,480580000.0,,101282000.0,-677312000.0,668368000.0,20137498000.0,5676566000.0,5876566000.0,8205974000.0,11931524000.0,20137498000.0,200000000.0,31376000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q2,,2018-06-30,2018-08-07 17:28:13+00:00,96844000.0,-47695000.0,472555000.0,0.0,6393004000.0,,678319000.0,10223630000.0,16780930000.0,2320402000.0,1999296000.0,0.0,462869000.0,466330000.0,,,-649747000.0,498248000.0,19961163000.0,5692840000.0,5892840000.0,8213242000.0,11747921000.0,19961163000.0,200000000.0,30063000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q1,,2018-03-31,2018-05-08 17:28:13+00:00,96176000.0,-49062000.0,294571000.0,0.0,6385691000.0,,681369000.0,10224313000.0,16641806000.0,2305062000.0,1936840000.0,0.0,470140000.0,494220000.0,,,-654879000.0,115000000.0,19583939000.0,5679028000.0,5879028000.0,8184090000.0,11399849000.0,19583939000.0,200000000.0,29353000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,FY,,2019-12-31,2020-05-08 17:34:17+00:00,90016000.0,-48335000.0,644950000.0,0.0,6296267000.0,,689213000.0,11312867000.0,-5266798000.0,2329549000.0,25133857000.0,0.0,812216000.0,548266000.0,8365000.0,46936000.0,-760523000.0,498939000.0,21284905000.0,5484687000.0,5684687000.0,8014236000.0,13262304000.0,21284905000.0,200000000.0,36747000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3,,2019-09-30,2019-11-08 15:47:11+00:00,83177000.0,-51996000.0,751210000.0,0.0,6276338000.0,,689768000.0,11339919000.0,17124447000.0,2323813000.0,2635220000.0,0.0,777122000.0,586690000.0,7081000.0,53555000.0,-749666000.0,498819000.0,21288575000.0,5471954000.0,5671954000.0,7995767000.0,13285727000.0,21288575000.0,200000000.0,34375000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q2,,2019-06-30,2019-08-07 16:08:34+00:00,89289000.0,-51340000.0,1087001000.0,0.0,6280507000.0,,676082000.0,11347541000.0,16892602000.0,2304814000.0,2503256000.0,0.0,728230000.0,583848000.0,0.0,75923000.0,-710592000.0,498700000.0,21268275000.0,5515853000.0,5715853000.0,8020667000.0,13247608000.0,21268275000.0,200000000.0,33411000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q1,,2019-03-31,2019-05-08 16:53:00+00:00,89171000.0,-48734000.0,360091000.0,0.0,6416157000.0,,666320000.0,10506951000.0,16778306000.0,2333669000.0,2592628000.0,0.0,742351000.0,494237000.0,0.0,72207000.0,-728083000.0,498607000.0,20501604000.0,5636618000.0,5836618000.0,8170287000.0,12331317000.0,20501604000.0,200000000.0,32052000.0,-2722000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2020.0,Q1,,2020-03-31,2020-05-08 17:34:17+00:00,82388000.0,-55700000.0,660733000.0,0.0,6323028000.0,,667076000.0,11312166000.0,17132722000.0,2373017000.0,3143221000.0,0.0,794492000.0,464857000.0,5854000.0,197845000.0,-416740000.0,749058000.0,21829698000.0,5847866000.0,6047866000.0,8420883000.0,13402961000.0,21829698000.0,200000000.0,28101000.0,-2722000.0
