company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q3,2009-07-01,2009-09-30,,,,105825000.0,78181000.0,,-27407000.0,3226000.0,67110000.0,,-38798000.0,-129320000.0,130979000.0,-38798000.0,-129320000.0,130979000.0,-37139000.0,,77650000.0,77650000.0,2555000.0,-684000.0,,-81240000.0,-131374000.0,,-27210000.0,,,2054000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 12:16:46+00:00,,,179471000.0,164375000.0,,-26684000.0,843601000.0,35045000.0,,459763000.0,-198965000.0,316937000.0,459763000.0,-198965000.0,316937000.0,577735000.0,,134103000.0,134103000.0,45143000.0,-3133000.0,,-198692000.0,-202651000.0,,-217058000.0,,,3686000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q2TTM,2008-07-01,2009-06-30,,,,350844000.0,319462000.0,,-20095000.0,881011000.0,1967145000.0,,962906000.0,-887034000.0,631263000.0,962906000.0,-887034000.0,631263000.0,707135000.0,,73835000.0,73835000.0,258061000.0,-90175000.0,161321000.0,-411282000.0,-935306000.0,,-1385019000.0,1226000.0,,-113049000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q2,2009-04-01,2009-06-30,,,,73124000.0,87005000.0,,32435000.0,843080000.0,18621000.0,,574706000.0,-106051000.0,206801000.0,574706000.0,-106051000.0,206801000.0,675456000.0,,80073000.0,80073000.0,7288000.0,-3008000.0,,-99290000.0,-108142000.0,,-184697000.0,,,2091000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 16:51:23+00:00,,,106347000.0,77370000.0,,-59119000.0,521000.0,16424000.0,,-114943000.0,-92914000.0,110136000.0,-114943000.0,-92914000.0,110136000.0,-97721000.0,,54030000.0,54030000.0,37855000.0,-125000.0,,-99402000.0,-94509000.0,,-32361000.0,,,1595000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q4,2010-10-01,2010-12-31,,,,134042000.0,92763000.0,,56060000.0,660000.0,843710000.0,,-448597000.0,-385568000.0,43039000.0,-448597000.0,-385568000.0,43039000.0,-791126000.0,,-12756000.0,-12756000.0,-93028000.0,-37637000.0,,-79933000.0,-291958000.0,-116223000.0,-1175397000.0,,,22613000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:13:01+00:00,-10000000.0,,435153000.0,338371000.0,,-66503000.0,22593000.0,1811911000.0,,-184604000.0,-1161274000.0,375893000.0,-184604000.0,-1161274000.0,375893000.0,-969985000.0,0.0,190327000.0,190327000.0,-86302000.0,-45200000.0,-267500000.0,-324686000.0,-479669000.0,-456156000.0,-1649222000.0,,0.0,52051000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 17:23:50+00:00,-10000000.0,,301111000.0,245608000.0,,-122563000.0,21933000.0,968201000.0,,263993000.0,-775706000.0,332854000.0,263993000.0,-775706000.0,332854000.0,-178859000.0,0.0,203083000.0,203083000.0,6726000.0,-7563000.0,-267500000.0,-244753000.0,-187711000.0,-339933000.0,-473825000.0,,,29438000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3TTM,2009-10-01,2010-09-30,,-10000000.0,,371690000.0,324733000.0,,-93896000.0,25730000.0,1673492000.0,,879676000.0,-894022000.0,502314000.0,879676000.0,-894022000.0,502314000.0,487968000.0,,265829000.0,265829000.0,5648000.0,-13595000.0,-267500000.0,-326156000.0,131635000.0,-779113000.0,-479795000.0,,,30956000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q3,2010-07-01,2010-09-30,,-10000000.0,,97934000.0,81133000.0,,-27515000.0,15879000.0,267500000.0,,-65584000.0,-490140000.0,122350000.0,-65584000.0,-490140000.0,122350000.0,-433374000.0,,68089000.0,68089000.0,643000.0,-1912000.0,-267500000.0,-81708000.0,-126606000.0,-88040000.0,-265343000.0,,,2006000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 16:49:54+00:00,0.0,,203177000.0,164475000.0,,-95048000.0,6054000.0,700701000.0,,329577000.0,-285566000.0,210504000.0,329577000.0,-285566000.0,210504000.0,254515000.0,0.0,134994000.0,134994000.0,6083000.0,-5651000.0,,-163045000.0,-61105000.0,-251893000.0,-208482000.0,,,27432000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,379581000.0,321781000.0,,-93788000.0,13077000.0,1473102000.0,,906462000.0,-533202000.0,510943000.0,906462000.0,-533202000.0,510943000.0,884203000.0,,275390000.0,275390000.0,7560000.0,-12367000.0,,-325688000.0,126867000.0,-691073000.0,-241662000.0,,,31004000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q2,2010-04-01,2010-06-30,,,,99006000.0,81400000.0,,-8233000.0,5205000.0,699237000.0,,465266000.0,-132620000.0,150410000.0,465266000.0,-132620000.0,150410000.0,483056000.0,,72487000.0,72487000.0,4756000.0,-5651000.0,,-81594000.0,-25012000.0,-132486000.0,-151931000.0,,,24878000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 17:21:15+00:00,0.0,,104171000.0,83075000.0,,-86815000.0,849000.0,1464000.0,,-135689000.0,-152946000.0,60094000.0,-135689000.0,-152946000.0,60094000.0,-228541000.0,,62507000.0,62507000.0,1327000.0,0.0,,-81451000.0,-36093000.0,-119407000.0,-56551000.0,,,2554000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,353699000.0,327386000.0,,-53120000.0,850952000.0,792486000.0,,1015902000.0,-506633000.0,567334000.0,1015902000.0,-506633000.0,567334000.0,1076603000.0,,282976000.0,282976000.0,10092000.0,-9724000.0,,-343384000.0,43737000.0,-558587000.0,-274428000.0,,,8217000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q4,2011-10-01,2011-12-31,,,,140026000.0,109181000.0,,-5580000.0,113000.0,848019000.0,,656409000.0,-59694000.0,163469000.0,656409000.0,-59694000.0,163469000.0,760184000.0,,115443000.0,115443000.0,-55575000.0,-7374000.0,-10442000.0,-83996000.0,-65006000.0,-124751000.0,-100353000.0,,,140505000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:22:48+00:00,0.0,,434348000.0,439184000.0,10000000.0,-48403000.0,9667000.0,2026325000.0,0.0,828028000.0,-90096000.0,606328000.0,828028000.0,-90096000.0,606328000.0,1344260000.0,0.0,313826000.0,313826000.0,-98279000.0,421060000.0,257058000.0,-332597000.0,-131409000.0,-410137000.0,-1296427000.0,,,184392000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:45:01+00:00,,,294322000.0,330003000.0,10000000.0,-42823000.0,9554000.0,1178306000.0,,171619000.0,-30402000.0,442859000.0,171619000.0,-30402000.0,442859000.0,584076000.0,,198383000.0,198383000.0,-42704000.0,428434000.0,267500000.0,-248601000.0,-66403000.0,-285386000.0,-1196074000.0,,0.0,43887000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,428364000.0,422766000.0,10000000.0,13237000.0,10214000.0,2022016000.0,,-276978000.0,-415970000.0,485898000.0,-276978000.0,-415970000.0,485898000.0,-207050000.0,,185627000.0,185627000.0,-135732000.0,390797000.0,267500000.0,-328534000.0,-358361000.0,-401609000.0,-2371471000.0,,,66500000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q3,2011-07-01,2011-09-30,,,,80274000.0,109495000.0,,-19627000.0,747000.0,725000000.0,,-30022000.0,159704000.0,152758000.0,-30022000.0,159704000.0,152758000.0,282440000.0,14500000.0,80451000.0,80451000.0,-17561000.0,40937000.0,267500000.0,-83771000.0,-1348000.0,-106448000.0,-727435000.0,,,,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2TTM,2010-07-01,2011-06-30,,-10000000.0,,446024000.0,394404000.0,10000000.0,5349000.0,25346000.0,1564516000.0,,-312540000.0,-1065814000.0,455490000.0,-312540000.0,-1065814000.0,455490000.0,-922864000.0,-14500000.0,173265000.0,173265000.0,-117528000.0,347948000.0,-267500000.0,-326471000.0,-483619000.0,-383201000.0,-1909379000.0,,,68506000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2,2011-04-01,2011-06-30,,,,131596000.0,111080000.0,,17589000.0,5679000.0,453306000.0,,-55461000.0,-69077000.0,157817000.0,-55461000.0,-69077000.0,157817000.0,33279000.0,-14500000.0,69738000.0,69738000.0,-40590000.0,43304000.0,,-83388000.0,-22028000.0,-90936000.0,-459862000.0,,,43887000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:04:56+00:00,,,214048000.0,220508000.0,10000000.0,-23196000.0,8807000.0,453306000.0,,201641000.0,-190106000.0,290101000.0,201641000.0,-190106000.0,290101000.0,301636000.0,-14500000.0,117932000.0,117932000.0,-25143000.0,387497000.0,,-164830000.0,-65055000.0,-178938000.0,-468639000.0,,,43887000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 17:10:15+00:00,,,82452000.0,109428000.0,10000000.0,-40785000.0,3128000.0,,,257102000.0,-121029000.0,132284000.0,257102000.0,-121029000.0,132284000.0,268357000.0,,48194000.0,48194000.0,15447000.0,344193000.0,,-81442000.0,-43027000.0,-88002000.0,-8777000.0,,,0.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2011.0,Q1TTM,2010-04-01,2011-03-31,,-10000000.0,,413434000.0,364724000.0,10000000.0,-20473000.0,24872000.0,1810447000.0,,208187000.0,-1129357000.0,448083000.0,208187000.0,-1129357000.0,448083000.0,-473087000.0,,176014000.0,176014000.0,-72182000.0,298993000.0,-267500000.0,-324677000.0,-486603000.0,-424751000.0,-1601448000.0,,,49497000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q4,2012-10-01,2012-12-31,,15000000.0,,180313000.0,120550000.0,,13277000.0,10000.0,,,-102580000.0,-257920000.0,179263000.0,-102580000.0,-257920000.0,179263000.0,-181237000.0,,76608000.0,76608000.0,-31172000.0,-3851000.0,233521000.0,-93905000.0,-460652000.0,-49346000.0,-4834000.0,,,3557000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 15:38:04+00:00,0.0,,525144000.0,454044000.0,,48981000.0,226000.0,997790000.0,0.0,-146147000.0,-1278032000.0,642949000.0,-146147000.0,-1278032000.0,642949000.0,-781230000.0,,332139000.0,332139000.0,-192215000.0,214308000.0,-2049000.0,-372899000.0,-1151898000.0,-189605000.0,-985572000.0,,,65520000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3TTM,2011-10-01,2012-09-30,,-15000000.0,,484857000.0,442675000.0,,30124000.0,329000.0,1845809000.0,,612842000.0,-1079806000.0,627155000.0,612842000.0,-1079806000.0,627155000.0,160191000.0,,370974000.0,370974000.0,-216618000.0,210785000.0,-246012000.0,-362990000.0,-756252000.0,-265010000.0,-1081091000.0,,,202468000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q3,2012-07-01,2012-09-30,,-15000000.0,,47059000.0,111554000.0,,-26970000.0,-757000.0,,,-367690000.0,-213698000.0,132606000.0,-367690000.0,-213698000.0,132606000.0,-448782000.0,,65522000.0,65522000.0,-17500000.0,-19769000.0,-235570000.0,-93725000.0,-66715000.0,106644000.0,-253439000.0,,,-3057000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,518072000.0,440616000.0,,37467000.0,1833000.0,2570809000.0,,950510000.0,-706404000.0,647307000.0,950510000.0,-706404000.0,647307000.0,891413000.0,14500000.0,385903000.0,385903000.0,-216679000.0,271491000.0,257058000.0,-353036000.0,-690885000.0,-478102000.0,-1555087000.0,,,205525000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2,2012-04-01,2012-06-30,,,,146063000.0,112075000.0,,-18081000.0,360000.0,997790000.0,,965286000.0,-46304000.0,161819000.0,965286000.0,-46304000.0,161819000.0,1080801000.0,,134174000.0,134174000.0,-66349000.0,129439000.0,,-92957000.0,-1546000.0,-109721000.0,-69346000.0,,,64963000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-11-08 16:33:17+00:00,0.0,,297772000.0,221940000.0,,62674000.0,973000.0,997790000.0,,324123000.0,-806414000.0,331080000.0,324123000.0,-806414000.0,331080000.0,-151211000.0,,190009000.0,190009000.0,-143543000.0,237928000.0,,-185269000.0,-624531000.0,-246903000.0,-727299000.0,,,65020000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 15:21:41+00:00,,,151709000.0,109865000.0,,80755000.0,613000.0,,0.0,-641163000.0,-760110000.0,169261000.0,-641163000.0,-760110000.0,169261000.0,-1232012000.0,,55835000.0,55835000.0,-77194000.0,108489000.0,,-92312000.0,-622985000.0,-137182000.0,-657953000.0,,,57000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,503605000.0,439621000.0,,73137000.0,7152000.0,2026325000.0,,-70237000.0,-729177000.0,643305000.0,-70237000.0,-729177000.0,643305000.0,-156109000.0,,321467000.0,321467000.0,-190920000.0,185356000.0,257058000.0,-343467000.0,-711367000.0,-459317000.0,-1945603000.0,,,184449000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:00:44+00:00,,,616125000.0,565397000.0,79468000.0,49321000.0,,1194753000.0,193623000.0,1077873000.0,-532640000.0,777926000.0,1077873000.0,-532640000.0,777926000.0,1323159000.0,,841440000.0,841440000.0,-678232000.0,614728000.0,12491000.0,-451118000.0,-524458000.0,-576081000.0,-473779000.0,-334000.0,,475940000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q4,2013-10-01,2013-12-31,,,,197221000.0,155409000.0,,48005000.0,,,,575552000.0,-79195000.0,227505000.0,575552000.0,-79195000.0,227505000.0,723862000.0,,106312000.0,106312000.0,-82221000.0,672777000.0,12491000.0,-113678000.0,-225000.0,-171028000.0,16439000.0,14000.0,,79567000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3TTM,2012-10-01,2013-09-30,,15000000.0,,599217000.0,530538000.0,79468000.0,14593000.0,10000.0,1194753000.0,193623000.0,399741000.0,-711365000.0,729684000.0,399741000.0,-711365000.0,729684000.0,418060000.0,,811736000.0,811736000.0,-627183000.0,-61900000.0,233521000.0,-431345000.0,-984885000.0,-454399000.0,-495052000.0,-348000.0,,399930000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3,2013-07-01,2013-09-30,,,,114873000.0,154193000.0,,4604000.0,,,-297000.0,-181896000.0,-1143000.0,215583000.0,-181896000.0,-1143000.0,215583000.0,32544000.0,,170436000.0,170436000.0,-113650000.0,-51071000.0,,-113989000.0,-195000.0,-144328000.0,-16885000.0,346000.0,,143380000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 17:28:39+00:00,,,418904000.0,409988000.0,79468000.0,1316000.0,,1194753000.0,193623000.0,502321000.0,-453445000.0,550421000.0,502321000.0,-453445000.0,550421000.0,599297000.0,,735128000.0,735128000.0,-596011000.0,-58049000.0,0.0,-337440000.0,-524233000.0,-405053000.0,-490218000.0,-348000.0,,396373000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 13:59:39+00:00,0.0,,304031000.0,255795000.0,79468000.0,-3288000.0,,1194753000.0,193920000.0,684217000.0,-452302000.0,334838000.0,684217000.0,-452302000.0,334838000.0,566753000.0,,564692000.0,564692000.0,-482361000.0,-6978000.0,,-223451000.0,-524038000.0,-260725000.0,-473333000.0,-694000.0,,252993000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,531403000.0,487899000.0,79468000.0,-16981000.0,-747000.0,1194753000.0,193920000.0,213947000.0,-923920000.0,646707000.0,213947000.0,-923920000.0,646707000.0,-63266000.0,,706822000.0,706822000.0,-531033000.0,-30598000.0,-2049000.0,-411081000.0,-1051405000.0,-203427000.0,-731606000.0,-694000.0,,253493000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q2,2013-04-01,2013-06-30,,,,215121000.0,134604000.0,79468000.0,-53648000.0,,1194753000.0,-451000.0,621257000.0,-19311000.0,97409000.0,621257000.0,-19311000.0,97409000.0,699355000.0,,506761000.0,506761000.0,-490308000.0,-10753000.0,,-112511000.0,-233191000.0,-118397000.0,-449646000.0,-135000.0,,252809000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:08:21+00:00,0.0,,88910000.0,121191000.0,0.0,50360000.0,,0.0,194371000.0,62960000.0,-432991000.0,237429000.0,62960000.0,-432991000.0,237429000.0,-132602000.0,,57931000.0,57931000.0,7947000.0,3775000.0,,-110940000.0,-290847000.0,-142328000.0,-23687000.0,-559000.0,,184000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,462345000.0,465370000.0,,18586000.0,-387000.0,997790000.0,194371000.0,557976000.0,-950913000.0,711117000.0,557976000.0,-950913000.0,711117000.0,318180000.0,,334235000.0,334235000.0,-107074000.0,109594000.0,-2049000.0,-391527000.0,-819760000.0,-194751000.0,-351306000.0,-559000.0,,65647000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:06:12+00:00,,,698992000.0,628573000.0,,-21421000.0,1923000.0,0.0,,-632487000.0,-665124000.0,695553000.0,-632487000.0,-665124000.0,695553000.0,-602058000.0,,526057000.0,526057000.0,-437656000.0,1496149000.0,-433553000.0,-840264000.0,-464444000.0,-188482000.0,-1290295000.0,,,421355000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q4,2014-10-01,2014-12-31,,,,164234000.0,162430000.0,,35299000.0,393000.0,,,867407000.0,-176868000.0,225876000.0,867407000.0,-176868000.0,225876000.0,916415000.0,,211425000.0,211425000.0,-183278000.0,1534708000.0,-333636000.0,-113950000.0,-415135000.0,254731000.0,-553744000.0,,,317172000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,731979000.0,621552000.0,,-8715000.0,1530000.0,,,-924342000.0,-567451000.0,697182000.0,-924342000.0,-567451000.0,697182000.0,-794611000.0,,420944000.0,420944000.0,-336599000.0,634218000.0,-87426000.0,-839992000.0,-49534000.0,-614241000.0,-720112000.0,14000.0,,183750000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3,2014-07-01,2014-09-30,,,,122406000.0,157245000.0,,-58775000.0,368000.0,,,-208911000.0,-141685000.0,160684000.0,-208911000.0,-141685000.0,160684000.0,-189912000.0,,150975000.0,150975000.0,-88761000.0,-25754000.0,-99917000.0,-113702000.0,-204000.0,-145390000.0,-69823000.0,,,103826000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 15:18:29+00:00,,,534758000.0,466143000.0,,-56720000.0,1530000.0,,,-1499894000.0,-488256000.0,469677000.0,-1499894000.0,-488256000.0,469677000.0,-1518473000.0,,314632000.0,314632000.0,-254378000.0,-38559000.0,-99917000.0,-726314000.0,-49309000.0,-443213000.0,-736551000.0,,,104183000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,724446000.0,618500000.0,,54664000.0,1162000.0,,-297000.0,-897327000.0,-426909000.0,752081000.0,-897327000.0,-426909000.0,752081000.0,-572155000.0,,440405000.0,440405000.0,-361488000.0,608901000.0,12491000.0,-840279000.0,-49525000.0,-613179000.0,-667174000.0,360000.0,,223304000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2,2014-04-01,2014-06-30,,,,173853000.0,154628000.0,,-18766000.0,1162000.0,,,-128282000.0,-199499000.0,184784000.0,-128282000.0,-199499000.0,184784000.0,-142997000.0,,95901000.0,95901000.0,-46979000.0,-8112000.0,,-116282000.0,-48006000.0,-151737000.0,-5577000.0,527000.0,,244000.0,
