company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxliabilities,longtermdebt,netinventory,netppe,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q1,,2010-05-01,2011-06-08 16:48:07+00:00,1052000000.0,894000000.0,146000000.0,947000000.0,2056000000.0,2975000000.0,145000000.0,,1534000000.0,2585000000.0,649000000.0,,0.0,696000000.0,,,11050000000.0,,425000000.0,7945000000.0,4907000000.0,4664000000.0,2091000000.0,4907000000.0,4907000000.0,3038000000.0,7945000000.0,696000000.0,947000000.0,-9264000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,FY,,2012-01-28,2013-03-26 12:25:54+00:00,1066000000.0,998000000.0,229000000.0,933000000.0,1885000000.0,2922000000.0,5000000.0,1606000000.0,1615000000.0,2523000000.0,809000000.0,,,590000000.0,,,12364000000.0,59000000.0,0.0,7422000000.0,2755000000.0,4309000000.0,2128000000.0,2755000000.0,2755000000.0,4667000000.0,7422000000.0,590000000.0,2539000000.0,-12760000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q3,,2011-10-29,2012-12-03 21:36:07+00:00,1472000000.0,957000000.0,226000000.0,910000000.0,1392000000.0,2928000000.0,1000000.0,1606000000.0,2322000000.0,2550000000.0,815000000.0,,0.0,553000000.0,,,12201000000.0,52000000.0,25000000.0,7657000000.0,2659000000.0,4554000000.0,2482000000.0,2659000000.0,2659000000.0,4998000000.0,7657000000.0,553000000.0,2516000000.0,-12696000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q2,,2011-07-30,2012-08-31 14:31:49+00:00,1161000000.0,952000000.0,214000000.0,918000000.0,2104000000.0,2929000000.0,2000000.0,1606000000.0,1750000000.0,2560000000.0,752000000.0,,0.0,565000000.0,,,12063000000.0,43000000.0,75000000.0,7806000000.0,3124000000.0,4681000000.0,2158000000.0,3124000000.0,3124000000.0,4682000000.0,7806000000.0,565000000.0,2524000000.0,-12082000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q1,,2011-04-30,2012-06-06 15:09:16+00:00,1053000000.0,949000000.0,200000000.0,920000000.0,2417000000.0,2920000000.0,85000000.0,1246000000.0,1713000000.0,2559000000.0,690000000.0,,0.0,598000000.0,,,11934000000.0,3000000.0,50000000.0,8027000000.0,3771000000.0,4870000000.0,2090000000.0,3771000000.0,3771000000.0,4256000000.0,8027000000.0,598000000.0,2166000000.0,-11283000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,FY,,2013-02-02,2014-03-24 15:34:12+00:00,1144000000.0,1092000000.0,181000000.0,986000000.0,1460000000.0,2919000000.0,108000000.0,1246000000.0,1758000000.0,2619000000.0,864000000.0,,,719000000.0,,,13259000000.0,0.0,50000000.0,7470000000.0,2894000000.0,4132000000.0,2344000000.0,2894000000.0,2894000000.0,4576000000.0,7470000000.0,719000000.0,2232000000.0,-13465000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q3,,2012-10-27,2013-12-09 14:43:28+00:00,1584000000.0,1041000000.0,219000000.0,972000000.0,1720000000.0,2899000000.0,1000000.0,1246000000.0,2269000000.0,2559000000.0,794000000.0,,0.0,615000000.0,,,12966000000.0,2000000.0,50000000.0,8007000000.0,3161000000.0,4833000000.0,2628000000.0,3161000000.0,3161000000.0,4846000000.0,8007000000.0,615000000.0,2218000000.0,-12923000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q2,,2012-07-28,2013-09-06 15:01:10+00:00,1201000000.0,977000000.0,224000000.0,959000000.0,2039000000.0,2871000000.0,12000000.0,1566000000.0,1668000000.0,2521000000.0,758000000.0,,0.0,600000000.0,,,12719000000.0,48000000.0,75000000.0,7661000000.0,2898000000.0,4540000000.0,2238000000.0,2898000000.0,2898000000.0,4763000000.0,7661000000.0,600000000.0,2525000000.0,-12916000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q1,,2012-04-28,2013-06-11 14:20:10+00:00,1016000000.0,920000000.0,226000000.0,935000000.0,1972000000.0,2859000000.0,59000000.0,1566000000.0,1591000000.0,2521000000.0,807000000.0,,0.0,606000000.0,,,12536000000.0,59000000.0,75000000.0,7572000000.0,3017000000.0,4445000000.0,2054000000.0,3017000000.0,3017000000.0,4555000000.0,7572000000.0,606000000.0,2501000000.0,-12604000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,FY,,2014-02-01,2015-03-23 15:06:47+00:00,1242000000.0,1142000000.0,135000000.0,973000000.0,1510000000.0,2954000000.0,36000000.0,1369000000.0,1928000000.0,2758000000.0,992000000.0,,,661000000.0,,,14218000000.0,25000000.0,,7849000000.0,3062000000.0,4430000000.0,2445000000.0,3062000000.0,3062000000.0,4787000000.0,7849000000.0,661000000.0,2342000000.0,-14245000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q3,,2013-11-02,2014-12-08 15:44:44+00:00,1513000000.0,1064000000.0,145000000.0,952000000.0,996000000.0,2931000000.0,54000000.0,1247000000.0,2471000000.0,2714000000.0,923000000.0,,0.0,682000000.0,,,14000000000.0,0.0,,7786000000.0,2956000000.0,4390000000.0,2631000000.0,2956000000.0,2956000000.0,4830000000.0,7786000000.0,682000000.0,2199000000.0,-14120000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q2,,2013-08-03,2014-09-05 14:53:27+00:00,1227000000.0,994000000.0,156000000.0,937000000.0,1925000000.0,2903000000.0,57000000.0,1247000000.0,1837000000.0,2646000000.0,824000000.0,,0.0,688000000.0,,,13755000000.0,0.0,,7920000000.0,3458000000.0,4586000000.0,2278000000.0,3458000000.0,3458000000.0,4462000000.0,7920000000.0,688000000.0,2184000000.0,-13356000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q1,,2013-05-04,2014-06-10 14:11:52+00:00,1008000000.0,934000000.0,167000000.0,929000000.0,1610000000.0,2879000000.0,160000000.0,1247000000.0,1723000000.0,2608000000.0,798000000.0,,0.0,700000000.0,,,13522000000.0,0.0,,7439000000.0,3161000000.0,4131000000.0,2102000000.0,3161000000.0,3161000000.0,4278000000.0,7439000000.0,700000000.0,2176000000.0,-13407000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2014.0,FY,,2015-01-31,2016-03-21 14:19:43+00:00,1173000000.0,1020000000.0,165000000.0,1141000000.0,1515000000.0,21000000.0,20000000.0,1332000000.0,1889000000.0,2773000000.0,913000000.0,,,600000000.0,,,2797000000.0,21000000.0,,7690000000.0,2983000000.0,4317000000.0,2234000000.0,2983000000.0,2983000000.0,4707000000.0,7690000000.0,600000000.0,2473000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2014.0,Q3,,2014-11-01,2015-12-08 13:26:48+00:00,1477000000.0,1011000000.0,154000000.0,1084000000.0,954000000.0,21000000.0,12000000.0,1358000000.0,2553000000.0,2777000000.0,816000000.0,,0.0,719000000.0,,,2680000000.0,22000000.0,,7819000000.0,2855000000.0,4323000000.0,2522000000.0,2855000000.0,2855000000.0,4964000000.0,7819000000.0,719000000.0,2442000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2014.0,Q2,,2014-08-02,2015-09-08 13:33:39+00:00,1227000000.0,985000000.0,129000000.0,1101000000.0,1518000000.0,22000000.0,26000000.0,1369000000.0,1948000000.0,2739000000.0,778000000.0,,0.0,695000000.0,,,2795000000.0,24000000.0,,7678000000.0,2946000000.0,4244000000.0,2262000000.0,2946000000.0,2946000000.0,4732000000.0,7678000000.0,695000000.0,2470000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2014.0,Q1,,2014-05-03,2015-06-08 13:52:57+00:00,1101000000.0,980000000.0,130000000.0,1087000000.0,1544000000.0,22000000.0,98000000.0,1369000000.0,1909000000.0,2703000000.0,867000000.0,,0.0,672000000.0,,,2884000000.0,24000000.0,,7695000000.0,3036000000.0,4320000000.0,2203000000.0,3036000000.0,3036000000.0,4659000000.0,7695000000.0,672000000.0,2456000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2015.0,FY,,2016-01-30,2017-03-20 14:31:44+00:00,1112000000.0,979000000.0,85000000.0,1083000000.0,1370000000.0,20000000.0,23000000.0,1310000000.0,1873000000.0,2850000000.0,742000000.0,,,638000000.0,,,2440000000.0,421000000.0,,7473000000.0,2545000000.0,3985000000.0,2535000000.0,2545000000.0,2545000000.0,4928000000.0,7473000000.0,638000000.0,2393000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2015.0,Q3,,2015-10-31,2016-12-05 13:55:54+00:00,1327000000.0,997000000.0,105000000.0,1098000000.0,1042000000.0,20000000.0,23000000.0,1331000000.0,2498000000.0,2814000000.0,821000000.0,,0.0,631000000.0,,,2484000000.0,421000000.0,,7806000000.0,2609000000.0,4361000000.0,2768000000.0,2609000000.0,2609000000.0,5197000000.0,7806000000.0,631000000.0,2429000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2015.0,Q2,,2015-08-01,2016-09-02 14:34:21+00:00,1206000000.0,954000000.0,144000000.0,1104000000.0,1043000000.0,20000000.0,4000000.0,1328000000.0,2005000000.0,2740000000.0,899000000.0,,0.0,600000000.0,,,2507000000.0,20000000.0,,7287000000.0,2671000000.0,3947000000.0,2184000000.0,2671000000.0,2671000000.0,4616000000.0,7287000000.0,600000000.0,2432000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2015.0,Q1,,2015-05-02,2016-06-03 14:46:13+00:00,1156000000.0,960000000.0,140000000.0,1111000000.0,1234000000.0,21000000.0,37000000.0,1331000000.0,2010000000.0,2790000000.0,874000000.0,,0.0,587000000.0,,,2718000000.0,21000000.0,,7495000000.0,2879000000.0,4118000000.0,2174000000.0,2879000000.0,2879000000.0,4616000000.0,7495000000.0,587000000.0,2442000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2016.0,FY,,2017-01-28,2018-03-20 14:49:49+00:00,1243000000.0,1113000000.0,54000000.0,1005000000.0,1783000000.0,101000000.0,32000000.0,1248000000.0,1830000000.0,2616000000.0,702000000.0,,,679000000.0,,,2749000000.0,65000000.0,,7610000000.0,2904000000.0,4315000000.0,2453000000.0,2904000000.0,2904000000.0,4706000000.0,7610000000.0,679000000.0,2253000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2016.0,Q3,,2016-10-29,2016-12-05 13:55:54+00:00,1413000000.0,1059000000.0,28000000.0,1046000000.0,1522000000.0,77000000.0,19000000.0,1320000000.0,2398000000.0,2662000000.0,751000000.0,,0.0,674000000.0,,,2621000000.0,424000000.0,,8007000000.0,2726000000.0,4671000000.0,2915000000.0,2726000000.0,2726000000.0,5281000000.0,8007000000.0,674000000.0,2366000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2016.0,Q2,,2016-07-30,2016-09-02 14:34:21+00:00,1224000000.0,1063000000.0,-1000000.0,1076000000.0,1681000000.0,51000000.0,70000000.0,1321000000.0,1951000000.0,2755000000.0,669000000.0,,0.0,681000000.0,,,2509000000.0,424000000.0,,7737000000.0,2559000000.0,4301000000.0,2781000000.0,2559000000.0,2559000000.0,5178000000.0,7737000000.0,681000000.0,2397000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2016.0,Q1,,2016-04-30,2016-06-03 14:46:13+00:00,1108000000.0,974000000.0,20000000.0,1112000000.0,1313000000.0,26000000.0,49000000.0,1318000000.0,1958000000.0,2864000000.0,674000000.0,,0.0,698000000.0,,,2476000000.0,424000000.0,,7507000000.0,2522000000.0,3945000000.0,2555000000.0,2522000000.0,2522000000.0,4985000000.0,7507000000.0,698000000.0,2430000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2017.0,FY,,2018-02-03,2019-03-19 14:38:39+00:00,1181000000.0,1270000000.0,36000000.0,1135000000.0,1783000000.0,27000000.0,10000000.0,1250000000.0,1997000000.0,2805000000.0,788000000.0,,,616000000.0,,,3081000000.0,,0.0,7989000000.0,3144000000.0,4568000000.0,2461000000.0,3144000000.0,3144000000.0,4846000000.0,7989000000.0,616000000.0,2385000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2017.0,Q3,,2017-10-28,2017-11-22 14:45:53+00:00,1330000000.0,1132000000.0,40000000.0,1027000000.0,1353000000.0,19000000.0,134000000.0,1248000000.0,2476000000.0,2686000000.0,654000000.0,,0.0,726000000.0,,,2965000000.0,0.0,,7895000000.0,3024000000.0,4483000000.0,2596000000.0,3024000000.0,3024000000.0,4871000000.0,7895000000.0,726000000.0,2275000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2017.0,Q2,,2017-07-29,2017-08-25 13:23:13+00:00,1230000000.0,1062000000.0,23000000.0,1025000000.0,1609000000.0,20000000.0,107000000.0,1248000000.0,2051000000.0,2643000000.0,598000000.0,,0.0,716000000.0,,,2902000000.0,0.0,,7617000000.0,2945000000.0,4258000000.0,2399000000.0,2945000000.0,2945000000.0,4672000000.0,7617000000.0,716000000.0,2273000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2017.0,Q1,,2017-04-29,2017-06-05 13:31:41+00:00,1119000000.0,1088000000.0,46000000.0,999000000.0,1583000000.0,20000000.0,28000000.0,1248000000.0,1961000000.0,2605000000.0,575000000.0,,0.0,687000000.0,,,2796000000.0,67000000.0,,7411000000.0,2862000000.0,4119000000.0,2302000000.0,2862000000.0,2862000000.0,4549000000.0,7411000000.0,687000000.0,2247000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2018.0,FY,,2019-02-02,2020-03-17 17:10:10+00:00,1126000000.0,1024000000.0,53000000.0,1073000000.0,1081000000.0,19000000.0,24000000.0,1250000000.0,2131000000.0,2912000000.0,751000000.0,0.0,,886000000.0,0.0,,3481000000.0,,288000000.0,8049000000.0,3553000000.0,4251000000.0,2174000000.0,3553000000.0,3553000000.0,4497000000.0,8049000000.0,886000000.0,2323000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2018.0,Q3,,2018-11-03,2018-11-30 15:08:19+00:00,1299000000.0,1070000000.0,53000000.0,1091000000.0,958000000.0,19000000.0,24000000.0,1249000000.0,2668000000.0,2887000000.0,792000000.0,,0.0,572000000.0,,,3368000000.0,,296000000.0,8173000000.0,3440000000.0,4714000000.0,2393000000.0,3440000000.0,3440000000.0,4733000000.0,8173000000.0,572000000.0,2340000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2018.0,Q2,,2018-08-04,2018-08-31 14:00:43+00:00,1297000000.0,1026000000.0,53000000.0,1080000000.0,1322000000.0,19000000.0,18000000.0,1249000000.0,2202000000.0,2832000000.0,780000000.0,,0.0,588000000.0,,,3268000000.0,,286000000.0,8010000000.0,3340000000.0,4590000000.0,2341000000.0,3340000000.0,3340000000.0,4670000000.0,8010000000.0,588000000.0,2329000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2018.0,Q1,,2018-05-05,2018-06-01 15:00:31+00:00,1072000000.0,975000000.0,51000000.0,1081000000.0,1210000000.0,19000000.0,11000000.0,1249000000.0,2035000000.0,2791000000.0,778000000.0,,0.0,607000000.0,,,3127000000.0,0.0,164000000.0,7585000000.0,3197000000.0,4187000000.0,2058000000.0,3197000000.0,3197000000.0,4388000000.0,7585000000.0,607000000.0,2330000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2019.0,FY,,2020-02-01,2020-06-09 14:17:36+00:00,1174000000.0,1067000000.0,40000000.0,397000000.0,1364000000.0,19000000.0,48000000.0,1249000000.0,2156000000.0,3122000000.0,706000000.0,920000000.0,0.0,6041000000.0,5508000000.0,,3257000000.0,0.0,290000000.0,13679000000.0,3316000000.0,4516000000.0,3209000000.0,3316000000.0,3316000000.0,10363000000.0,13679000000.0,6041000000.0,7154000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2019.0,Q3,,2019-11-02,2019-11-27 13:37:35+00:00,1241000000.0,974000000.0,42000000.0,393000000.0,788000000.0,19000000.0,43000000.0,1249000000.0,2720000000.0,3225000000.0,770000000.0,934000000.0,0.0,6321000000.0,5650000000.0,,3573000000.0,,294000000.0,14118000000.0,3634000000.0,4572000000.0,3192000000.0,3634000000.0,3634000000.0,10484000000.0,14118000000.0,6321000000.0,7292000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2019.0,Q2,,2019-08-03,2019-08-30 14:34:03+00:00,1246000000.0,908000000.0,55000000.0,391000000.0,1177000000.0,19000000.0,34000000.0,1249000000.0,2326000000.0,3141000000.0,770000000.0,946000000.0,0.0,6335000000.0,5644000000.0,,3551000000.0,,294000000.0,14043000000.0,3625000000.0,4567000000.0,3134000000.0,3625000000.0,3625000000.0,10418000000.0,14043000000.0,6335000000.0,7284000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2019.0,Q1,,2019-05-04,2019-05-31 14:29:18+00:00,994000000.0,882000000.0,57000000.0,372000000.0,941000000.0,19000000.0,26000000.0,1249000000.0,2242000000.0,3129000000.0,757000000.0,929000000.0,0.0,6279000000.0,5597000000.0,,3495000000.0,,272000000.0,13620000000.0,3571000000.0,4212000000.0,2831000000.0,3571000000.0,3571000000.0,10049000000.0,13620000000.0,6279000000.0,7218000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2020.0,Q1,,2020-05-02,2020-06-09 14:17:36+00:00,971000000.0,1051000000.0,46000000.0,381000000.0,1028000000.0,36000000.0,23000000.0,1250000000.0,2217000000.0,2945000000.0,920000000.0,886000000.0,0.0,5549000000.0,5331000000.0,,2235000000.0,500000000.0,51000000.0,12710000000.0,2317000000.0,4216000000.0,3431000000.0,2317000000.0,2317000000.0,10393000000.0,12710000000.0,5549000000.0,6962000000.0,
