company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2009.0,Q3YTD,2009-02-01,2009-10-31,2010-12-08 15:55:58+00:00,,-60000000.0,492000000.0,2000000.0,491000000.0,17000000.0,-8000000.0,47000000.0,,-284000000.0,-427000000.0,1152000000.0,-284000000.0,-427000000.0,1152000000.0,458000000.0,750000000.0,750000000.0,-21000000.0,3000000.0,19000000.0,,-178000000.0,-250000000.0,-221000000.0,-50000000.0,-106000000.0,25000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2009.0,Q2TTM,2008-08-03,2009-08-01,,-142000000.0,-82000000.0,598000000.0,10000000.0,653000000.0,-3000000.0,8000000.0,41000000.0,,-632000000.0,-510000000.0,1570000000.0,-632000000.0,-510000000.0,1570000000.0,425000000.0,932000000.0,932000000.0,59000000.0,3000000.0,11000000.0,,-238000000.0,-100000000.0,-354000000.0,-188000000.0,-250000000.0,74000000.0,1000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2009.0,Q2,2009-05-03,2009-08-01,,,-20000000.0,249000000.0,1000000.0,161000000.0,22000000.0,144000000.0,10000000.0,,-49000000.0,-168000000.0,518000000.0,-49000000.0,-168000000.0,518000000.0,323000000.0,228000000.0,228000000.0,5000000.0,,,,-59000000.0,-100000000.0,-68000000.0,,,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2009.0,Q2YTD,2009-02-01,2009-08-01,2010-09-09 14:03:47+00:00,,-39000000.0,326000000.0,2000000.0,323000000.0,12000000.0,-8000000.0,10000000.0,,-203000000.0,-213000000.0,720000000.0,-203000000.0,-213000000.0,720000000.0,316000000.0,443000000.0,443000000.0,1000000.0,,18000000.0,,-118000000.0,-100000000.0,-131000000.0,-50000000.0,-45000000.0,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2009.0,Q1,2009-02-01,2009-05-02,2010-06-08 17:04:51+00:00,,-19000000.0,77000000.0,1000000.0,162000000.0,-10000000.0,-152000000.0,,,-154000000.0,-45000000.0,202000000.0,-154000000.0,-45000000.0,202000000.0,-7000000.0,215000000.0,215000000.0,-4000000.0,,18000000.0,,-59000000.0,,-63000000.0,-50000000.0,-45000000.0,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q4,2010-10-31,2011-01-29,,,-23000000.0,151000000.0,,156000000.0,1000000.0,274000000.0,8000000.0,3000000.0,-657000000.0,6000000.0,808000000.0,-657000000.0,6000000.0,808000000.0,158000000.0,365000000.0,365000000.0,36000000.0,2000000.0,,,-60000000.0,-25000000.0,-144000000.0,-3000000.0,-607000000.0,175000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,FY,2010-01-31,2011-01-29,2013-03-26 12:25:54+00:00,0.0,-86000000.0,677000000.0,1000000.0,648000000.0,25000000.0,-154000000.0,70000000.0,6000000.0,-2127000000.0,-429000000.0,1744000000.0,-2127000000.0,-429000000.0,1744000000.0,-787000000.0,1204000000.0,1204000000.0,132000000.0,11000000.0,3000000.0,,-252000000.0,-475000000.0,-557000000.0,-3000000.0,-1959000000.0,600000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q3TTM,2009-11-01,2010-10-30,,,-85000000.0,736000000.0,2000000.0,656000000.0,20000000.0,-241000000.0,71000000.0,3000000.0,-1957000000.0,-545000000.0,1712000000.0,-1957000000.0,-545000000.0,1712000000.0,-770000000.0,1191000000.0,1191000000.0,191000000.0,10000000.0,5000000.0,,-248000000.0,-550000000.0,-526000000.0,,-1793000000.0,525000000.0,1000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q3,2010-08-01,2010-10-30,,,-20000000.0,86000000.0,,160000000.0,16000000.0,-73000000.0,8000000.0,3000000.0,-305000000.0,-57000000.0,396000000.0,-305000000.0,-57000000.0,396000000.0,50000000.0,303000000.0,303000000.0,26000000.0,,8000000.0,,-62000000.0,-50000000.0,-165000000.0,,-254000000.0,150000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-12-07 16:09:14+00:00,,-63000000.0,526000000.0,1000000.0,492000000.0,24000000.0,-428000000.0,62000000.0,3000000.0,-1470000000.0,-435000000.0,936000000.0,-1470000000.0,-435000000.0,936000000.0,-945000000.0,839000000.0,839000000.0,96000000.0,9000000.0,3000000.0,,-192000000.0,-450000000.0,-413000000.0,,-1352000000.0,425000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q2TTM,2009-08-02,2010-07-31,,,-86000000.0,816000000.0,2000000.0,664000000.0,9000000.0,-168000000.0,100000000.0,,-1733000000.0,-702000000.0,1748000000.0,-1733000000.0,-702000000.0,1748000000.0,-678000000.0,1195000000.0,1195000000.0,143000000.0,13000000.0,-2000000.0,,-246000000.0,-650000000.0,-451000000.0,,-1600000000.0,400000000.0,1000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q2,2010-05-02,2010-07-31,,,-24000000.0,384000000.0,1000000.0,166000000.0,11000000.0,-196000000.0,9000000.0,,-852000000.0,-73000000.0,211000000.0,-852000000.0,-73000000.0,211000000.0,-703000000.0,234000000.0,234000000.0,31000000.0,1000000.0,-7000000.0,,-63000000.0,-75000000.0,-141000000.0,,-799000000.0,150000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-07 15:08:41+00:00,,-43000000.0,440000000.0,1000000.0,332000000.0,8000000.0,-355000000.0,54000000.0,,-1165000000.0,-378000000.0,540000000.0,-1165000000.0,-378000000.0,540000000.0,-995000000.0,536000000.0,536000000.0,70000000.0,9000000.0,-5000000.0,,-130000000.0,-400000000.0,-248000000.0,,-1098000000.0,275000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q1TTM,2009-05-03,2010-05-01,,,-82000000.0,681000000.0,2000000.0,659000000.0,20000000.0,172000000.0,101000000.0,,-930000000.0,-797000000.0,2055000000.0,-930000000.0,-797000000.0,2055000000.0,348000000.0,1189000000.0,1189000000.0,117000000.0,12000000.0,5000000.0,,-242000000.0,-675000000.0,-378000000.0,,-801000000.0,250000000.0,1000000.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 16:48:07+00:00,,-19000000.0,56000000.0,,166000000.0,-3000000.0,-159000000.0,45000000.0,,-313000000.0,-305000000.0,329000000.0,-313000000.0,-305000000.0,329000000.0,-292000000.0,302000000.0,302000000.0,39000000.0,8000000.0,2000000.0,,-67000000.0,-325000000.0,-107000000.0,,-299000000.0,125000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q4,2011-10-30,2012-01-28,,,-24000000.0,105000000.0,3000000.0,148000000.0,-5000000.0,354000000.0,7000000.0,7000000.0,-118000000.0,-109000000.0,725000000.0,-118000000.0,-109000000.0,725000000.0,493000000.0,218000000.0,218000000.0,29000000.0,2000000.0,-2000000.0,,-55000000.0,,-132000000.0,,-79000000.0,25000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,FY,2011-01-30,2012-01-28,2014-03-24 15:34:12+00:00,0.0,-86000000.0,599000000.0,45000000.0,592000000.0,17000000.0,-105000000.0,62000000.0,1662000000.0,-602000000.0,-454000000.0,1363000000.0,-602000000.0,-454000000.0,1363000000.0,324000000.0,833000000.0,833000000.0,129000000.0,13000000.0,-6000000.0,,-236000000.0,-50000000.0,-548000000.0,-11000000.0,-2092000000.0,150000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q3TTM,2010-10-31,2011-10-29,,,-85000000.0,645000000.0,42000000.0,600000000.0,23000000.0,-185000000.0,63000000.0,1658000000.0,-1141000000.0,-339000000.0,1446000000.0,-1141000000.0,-339000000.0,1446000000.0,-11000000.0,980000000.0,980000000.0,136000000.0,13000000.0,-4000000.0,,-241000000.0,-75000000.0,-560000000.0,-14000000.0,-2620000000.0,300000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q3,2011-07-31,2011-10-29,,,-21000000.0,108000000.0,40000000.0,148000000.0,-1000000.0,-275000000.0,15000000.0,9000000.0,-684000000.0,-106000000.0,79000000.0,-684000000.0,-106000000.0,79000000.0,-712000000.0,193000000.0,193000000.0,34000000.0,,-1000000.0,,-55000000.0,,-155000000.0,,-653000000.0,50000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-03 21:36:07+00:00,,-62000000.0,494000000.0,42000000.0,444000000.0,22000000.0,-459000000.0,55000000.0,1655000000.0,-484000000.0,-345000000.0,638000000.0,-484000000.0,-345000000.0,638000000.0,-169000000.0,615000000.0,615000000.0,100000000.0,11000000.0,-4000000.0,,-181000000.0,-50000000.0,-416000000.0,-11000000.0,-2013000000.0,125000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q2TTM,2010-08-01,2011-07-30,,,-84000000.0,623000000.0,2000000.0,612000000.0,40000000.0,17000000.0,56000000.0,1652000000.0,-762000000.0,-290000000.0,1763000000.0,-762000000.0,-290000000.0,1763000000.0,751000000.0,1090000000.0,1090000000.0,128000000.0,13000000.0,5000000.0,,-248000000.0,-125000000.0,-570000000.0,-14000000.0,-2221000000.0,400000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q2,2011-05-01,2011-07-30,,,-19000000.0,292000000.0,1000000.0,145000000.0,8000000.0,-21000000.0,12000000.0,400000000.0,-489000000.0,-160000000.0,328000000.0,-489000000.0,-160000000.0,328000000.0,-313000000.0,189000000.0,189000000.0,34000000.0,1000000.0,-1000000.0,,-60000000.0,-50000000.0,-134000000.0,,-842000000.0,25000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-31 14:31:49+00:00,,-41000000.0,386000000.0,2000000.0,296000000.0,23000000.0,-184000000.0,40000000.0,1646000000.0,200000000.0,-239000000.0,559000000.0,200000000.0,-239000000.0,559000000.0,543000000.0,422000000.0,422000000.0,66000000.0,11000000.0,-3000000.0,,-126000000.0,-50000000.0,-261000000.0,-11000000.0,-1360000000.0,75000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q1TTM,2010-05-02,2011-04-30,,,-89000000.0,715000000.0,2000000.0,633000000.0,43000000.0,-158000000.0,53000000.0,1252000000.0,-1125000000.0,-203000000.0,1646000000.0,-1125000000.0,-203000000.0,1646000000.0,361000000.0,1135000000.0,1135000000.0,125000000.0,13000000.0,-1000000.0,,-251000000.0,-150000000.0,-577000000.0,-14000000.0,-2178000000.0,525000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 15:09:16+00:00,,-22000000.0,94000000.0,1000000.0,151000000.0,15000000.0,-163000000.0,28000000.0,1246000000.0,689000000.0,-79000000.0,231000000.0,689000000.0,-79000000.0,231000000.0,856000000.0,233000000.0,233000000.0,32000000.0,10000000.0,-2000000.0,,-66000000.0,,-127000000.0,-11000000.0,-518000000.0,50000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q4,2012-10-28,2013-02-02,,-129000000.0,-18000000.0,137000000.0,2000000.0,138000000.0,-32000000.0,208000000.0,15000000.0,,-606000000.0,-333000000.0,711000000.0,-606000000.0,-333000000.0,711000000.0,-260000000.0,351000000.0,351000000.0,32000000.0,2000000.0,6000000.0,,-58000000.0,-25000000.0,-210000000.0,-2000000.0,-563000000.0,25000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,FY,2012-01-29,2013-02-02,2015-03-23 15:06:47+00:00,-129000000.0,-76000000.0,582000000.0,83000000.0,559000000.0,-36000000.0,195000000.0,174000000.0,0.0,-1481000000.0,-844000000.0,1936000000.0,-1481000000.0,-844000000.0,1936000000.0,-425000000.0,1135000000.0,1135000000.0,123000000.0,34000000.0,-6000000.0,,-240000000.0,-200000000.0,-659000000.0,-419000000.0,-1030000000.0,150000000.0,0.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q3TTM,2011-10-30,2012-10-27,,,-82000000.0,550000000.0,84000000.0,569000000.0,-9000000.0,341000000.0,166000000.0,7000000.0,-993000000.0,-620000000.0,1950000000.0,-993000000.0,-620000000.0,1950000000.0,328000000.0,1002000000.0,1002000000.0,120000000.0,34000000.0,-14000000.0,,-237000000.0,-175000000.0,-581000000.0,-417000000.0,-546000000.0,150000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q3,2012-07-29,2012-10-27,,,-18000000.0,157000000.0,39000000.0,136000000.0,1000000.0,-208000000.0,68000000.0,,-442000000.0,-133000000.0,255000000.0,-442000000.0,-133000000.0,255000000.0,-319000000.0,308000000.0,308000000.0,37000000.0,15000000.0,-6000000.0,,-61000000.0,-50000000.0,-152000000.0,-366000000.0,-98000000.0,75000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-09 14:43:28+00:00,,-58000000.0,445000000.0,81000000.0,421000000.0,-4000000.0,-13000000.0,159000000.0,,-875000000.0,-511000000.0,1225000000.0,-875000000.0,-511000000.0,1225000000.0,-165000000.0,784000000.0,784000000.0,91000000.0,32000000.0,-12000000.0,,-182000000.0,-175000000.0,-449000000.0,-417000000.0,-467000000.0,125000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q2TTM,2011-07-31,2012-07-28,,,-85000000.0,501000000.0,85000000.0,581000000.0,-11000000.0,274000000.0,113000000.0,16000000.0,-1235000000.0,-593000000.0,1774000000.0,-1235000000.0,-593000000.0,1774000000.0,-65000000.0,887000000.0,887000000.0,117000000.0,19000000.0,-9000000.0,,-231000000.0,-125000000.0,-584000000.0,-51000000.0,-1101000000.0,125000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q2,2012-04-29,2012-07-28,,,-19000000.0,253000000.0,2000000.0,141000000.0,-1000000.0,215000000.0,25000000.0,,-391000000.0,-147000000.0,606000000.0,-391000000.0,-147000000.0,606000000.0,67000000.0,243000000.0,243000000.0,26000000.0,2000000.0,2000000.0,,-60000000.0,-50000000.0,-149000000.0,-11000000.0,-347000000.0,50000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-06 15:01:10+00:00,,-40000000.0,288000000.0,42000000.0,285000000.0,-5000000.0,195000000.0,91000000.0,,-433000000.0,-378000000.0,970000000.0,-433000000.0,-378000000.0,970000000.0,154000000.0,476000000.0,476000000.0,54000000.0,17000000.0,-6000000.0,,-121000000.0,-125000000.0,-297000000.0,-51000000.0,-369000000.0,50000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q1TTM,2011-05-01,2012-04-28,,,-85000000.0,540000000.0,84000000.0,585000000.0,-2000000.0,38000000.0,100000000.0,416000000.0,-1333000000.0,-606000000.0,1496000000.0,-1333000000.0,-606000000.0,1496000000.0,-445000000.0,833000000.0,833000000.0,125000000.0,18000000.0,-12000000.0,,-231000000.0,-125000000.0,-569000000.0,-40000000.0,-1596000000.0,100000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2012.0,Q1,2012-01-29,2012-04-28,2013-06-11 14:20:10+00:00,,-21000000.0,35000000.0,40000000.0,144000000.0,-4000000.0,-20000000.0,66000000.0,,-42000000.0,-231000000.0,364000000.0,-42000000.0,-231000000.0,364000000.0,87000000.0,233000000.0,233000000.0,28000000.0,15000000.0,-8000000.0,,-61000000.0,-75000000.0,-148000000.0,-40000000.0,-22000000.0,0.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,FY,2013-02-03,2014-02-01,2016-03-21 14:19:43+00:00,,-66000000.0,805000000.0,77000000.0,536000000.0,-27000000.0,-95000000.0,142000000.0,144000000.0,-1004000000.0,-624000000.0,1705000000.0,-1004000000.0,-624000000.0,1705000000.0,50000000.0,1280000000.0,1280000000.0,50000000.0,11000000.0,-4000000.0,,-321000000.0,,-670000000.0,-1000000.0,-979000000.0,50000000.0,0.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q4,2013-11-03,2014-02-01,,,-17000000.0,218000000.0,1000000.0,138000000.0,-12000000.0,322000000.0,142000000.0,144000000.0,-41000000.0,-185000000.0,752000000.0,-41000000.0,-185000000.0,752000000.0,514000000.0,307000000.0,307000000.0,2000000.0,-134000000.0,-2000000.0,,-89000000.0,,-183000000.0,,-104000000.0,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q3TTM,2012-10-28,2013-11-02,,-129000000.0,-67000000.0,724000000.0,78000000.0,536000000.0,-47000000.0,-209000000.0,15000000.0,,-1569000000.0,-772000000.0,1664000000.0,-1569000000.0,-772000000.0,1664000000.0,-724000000.0,1324000000.0,1324000000.0,80000000.0,147000000.0,4000000.0,,-290000000.0,-25000000.0,-697000000.0,-3000000.0,-1438000000.0,75000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q3,2013-08-04,2013-11-02,,,-17000000.0,197000000.0,37000000.0,131000000.0,3000000.0,-366000000.0,,,-858000000.0,-170000000.0,96000000.0,-858000000.0,-170000000.0,96000000.0,-929000000.0,337000000.0,337000000.0,11000000.0,24000000.0,2000000.0,,-92000000.0,,-172000000.0,,-790000000.0,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-08 15:44:44+00:00,,-49000000.0,587000000.0,76000000.0,398000000.0,-15000000.0,-417000000.0,,,-963000000.0,-439000000.0,953000000.0,-963000000.0,-439000000.0,953000000.0,-464000000.0,973000000.0,973000000.0,48000000.0,145000000.0,-2000000.0,,-232000000.0,,-487000000.0,-1000000.0,-875000000.0,50000000.0,0.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q2TTM,2012-07-29,2013-08-03,,-129000000.0,-68000000.0,684000000.0,80000000.0,541000000.0,-49000000.0,-51000000.0,83000000.0,,-1153000000.0,-735000000.0,1823000000.0,-1153000000.0,-735000000.0,1823000000.0,-114000000.0,1295000000.0,1295000000.0,106000000.0,138000000.0,-4000000.0,,-259000000.0,-75000000.0,-677000000.0,-369000000.0,-746000000.0,150000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q2,2013-05-05,2013-08-03,,,-16000000.0,271000000.0,1000000.0,133000000.0,-2000000.0,71000000.0,,,-19000000.0,-165000000.0,501000000.0,-19000000.0,-165000000.0,501000000.0,315000000.0,303000000.0,303000000.0,10000000.0,78000000.0,-1000000.0,,-70000000.0,,-164000000.0,,-27000000.0,,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-05 14:53:27+00:00,,-32000000.0,390000000.0,39000000.0,267000000.0,-18000000.0,-51000000.0,,,-105000000.0,-269000000.0,857000000.0,-105000000.0,-269000000.0,857000000.0,465000000.0,636000000.0,636000000.0,37000000.0,121000000.0,-4000000.0,,-140000000.0,,-315000000.0,-1000000.0,-85000000.0,50000000.0,0.0
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q1TTM,2012-04-29,2013-05-04,,-129000000.0,-71000000.0,666000000.0,81000000.0,549000000.0,-48000000.0,93000000.0,108000000.0,,-1525000000.0,-717000000.0,1928000000.0,-1525000000.0,-717000000.0,1928000000.0,-362000000.0,1235000000.0,1235000000.0,122000000.0,62000000.0,-1000000.0,,-249000000.0,-125000000.0,-662000000.0,-380000000.0,-1066000000.0,200000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2013.0,Q1,2013-02-03,2013-05-04,2014-06-10 14:11:52+00:00,,-16000000.0,119000000.0,38000000.0,134000000.0,-16000000.0,-122000000.0,,,-86000000.0,-104000000.0,356000000.0,-86000000.0,-104000000.0,356000000.0,150000000.0,333000000.0,333000000.0,27000000.0,43000000.0,-3000000.0,,-70000000.0,,-151000000.0,-1000000.0,-58000000.0,50000000.0,
Gap Inc,GPS,T2ZG1WRWZ4BUCMQL9224,39911,2014.0,FY,2014-02-02,2015-01-31,2017-03-20 14:31:44+00:00,,-64000000.0,714000000.0,77000000.0,564000000.0,-21000000.0,324000000.0,90000000.0,0.0,-1507000000.0,-596000000.0,2129000000.0,-1507000000.0,-596000000.0,2129000000.0,5000000.0,1262000000.0,1262000000.0,43000000.0,-14000000.0,-3000000.0,,-383000000.0,,-714000000.0,-21000000.0,-1179000000.0,,121000000.0
