company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2009.0,FY,2008-08-01,2009-07-31,2011-10-28 13:37:06+00:00,1.69,1.69,1.66,,88186000.0,141103000.0,139546000.0,1557000.0,141103000.0,,430822000.0,743082000.0,989000.0,86935000.0,430822000.0,312260000.0,274000.0,1692000.0,86935000.0,225325000.0,2407000.0,227732000.0,743082000.0,83500000.0,83537000.0,84930000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,FY,2009-08-01,2010-07-31,2012-10-01 14:44:35+00:00,0.9,0.9,0.89,,87868000.0,151627000.0,151627000.0,,151627000.0,,424885000.0,772879000.0,436000.0,108924000.0,424885000.0,347994000.0,216000.0,205000.0,108924000.0,239070000.0,425000.0,239495000.0,772879000.0,168500000.0,168330000.0,170054000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q4,2010-05-01,2010-07-31,,0.22,0.22,0.22,,21453000.0,36234000.0,36234000.0,,36234000.0,,104244000.0,190468000.0,436000.0,29004000.0,104244000.0,86224000.0,15000.0,46000.0,29004000.0,57220000.0,467000.0,57687000.0,190468000.0,168500000.0,168330000.0,170054000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q3YTD,2009-08-01,2010-04-30,,1.37,1.37,1.37,,66415000.0,115393000.0,115393000.0,,115393000.0,,320641000.0,582411000.0,,79920000.0,320641000.0,261770000.0,201000.0,159000.0,79920000.0,181850000.0,-42000.0,181808000.0,582411000.0,83800000.0,84224000.0,85148000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q3,2010-02-01,2010-04-30,2011-06-08 21:08:37+00:00,0.53,0.53,0.52,,27194000.0,44390000.0,44390000.0,,44390000.0,,119851000.0,220349000.0,-529000.0,28372000.0,119851000.0,100498000.0,38000.0,25000.0,28372000.0,72126000.0,-542000.0,71584000.0,220349000.0,83800000.0,84224000.0,85148000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q2YTD,2009-08-01,2010-01-31,,0.84,0.84,0.84,,39221000.0,71003000.0,71003000.0,,71003000.0,,200790000.0,362062000.0,529000.0,51548000.0,200790000.0,161272000.0,163000.0,134000.0,51548000.0,109724000.0,500000.0,110224000.0,362062000.0,85100000.0,84108000.0,84927000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q2,2009-11-01,2010-01-31,2011-03-04 21:09:56+00:00,0.42,0.42,0.42,,17439000.0,35733000.0,35733000.0,,35733000.0,,97914000.0,176601000.0,-102000.0,25455000.0,97914000.0,78687000.0,21000.0,63000.0,25455000.0,53232000.0,-60000.0,53172000.0,176601000.0,85100000.0,84108000.0,84927000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2010.0,Q1,2009-08-01,2009-10-31,2010-12-03 17:10:27+00:00,0.42,0.42,0.42,,21782000.0,35270000.0,35270000.0,,35270000.0,,102876000.0,185461000.0,631000.0,26093000.0,102876000.0,82585000.0,142000.0,71000.0,26093000.0,56492000.0,560000.0,57052000.0,185461000.0,84000000.0,84045000.0,84948000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,FY,2010-08-01,2011-07-31,2013-09-30 17:09:08+00:00,1.1,1.1,1.08,,97502000.0,166375000.0,166375000.0,,166375000.0,,499351000.0,872246000.0,2172000.0,107605000.0,499351000.0,372895000.0,4078000.0,493000.0,107605000.0,265290000.0,-1413000.0,263877000.0,872246000.0,151300000.0,151298000.0,153352000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q4,2011-05-01,2011-07-31,,0.27,0.27,0.27,,22124000.0,40523000.0,40523000.0,,40523000.0,,126215000.0,215444000.0,883000.0,25772000.0,126215000.0,89229000.0,1814000.0,121000.0,25772000.0,63457000.0,-810000.0,62647000.0,215444000.0,151300000.0,151298000.0,153352000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q3TTM,2010-05-01,2011-04-30,,1.16,1.16,1.16,,96831000.0,162086000.0,162086000.0,,162086000.0,,477380000.0,847270000.0,1725000.0,110837000.0,477380000.0,369890000.0,2279000.0,418000.0,110837000.0,259053000.0,-136000.0,258917000.0,847270000.0,139300000.0,139613000.0,142065000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q3YTD,2010-08-01,2011-04-30,,0.9,0.9,0.9,,75378000.0,125852000.0,125852000.0,,125852000.0,,373136000.0,656802000.0,1289000.0,81833000.0,373136000.0,283666000.0,2264000.0,372000.0,81833000.0,201833000.0,-603000.0,201230000.0,656802000.0,139300000.0,139613000.0,142065000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q3,2011-02-01,2011-04-30,2012-06-11 15:03:25+00:00,0.36,0.36,0.35,,30214000.0,50136000.0,50136000.0,,50136000.0,,127848000.0,236755000.0,-21000.0,26863000.0,127848000.0,108907000.0,1832000.0,159000.0,26863000.0,82044000.0,-1694000.0,80350000.0,236755000.0,139300000.0,139613000.0,142065000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q2TTM,2010-02-01,2011-01-31,,1.92,1.92,1.92,,93811000.0,156340000.0,156340000.0,,156340000.0,,469383000.0,830864000.0,1217000.0,112346000.0,469383000.0,361481000.0,485000.0,284000.0,112346000.0,249135000.0,1016000.0,250151000.0,830864000.0,80600000.0,81240000.0,81955000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q2YTD,2010-08-01,2011-01-31,,0.93,0.93,0.93,,45164000.0,75716000.0,75716000.0,,75716000.0,,245288000.0,420047000.0,1310000.0,54970000.0,245288000.0,174759000.0,432000.0,213000.0,54970000.0,119789000.0,1091000.0,120880000.0,420047000.0,80600000.0,81240000.0,81955000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q2,2010-11-01,2011-01-31,2012-03-09 17:07:33+00:00,0.47,0.47,0.46,,22824000.0,37893000.0,37893000.0,,37893000.0,,121475000.0,207380000.0,806000.0,25710000.0,121475000.0,85905000.0,417000.0,133000.0,25710000.0,60195000.0,522000.0,60717000.0,207380000.0,80600000.0,81240000.0,81955000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q1TTM,2009-11-01,2010-10-31,,1.84,1.84,1.84,,88426000.0,154180000.0,154180000.0,,154180000.0,,445822000.0,800085000.0,309000.0,112091000.0,445822000.0,354263000.0,89000.0,214000.0,112091000.0,242172000.0,434000.0,242606000.0,800085000.0,84100000.0,83745000.0,84406000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2011.0,Q1,2010-08-01,2010-10-31,2011-12-12 13:13:06+00:00,0.45,0.45,0.45,,22340000.0,37823000.0,37823000.0,,37823000.0,,123813000.0,212667000.0,504000.0,29260000.0,123813000.0,88854000.0,15000.0,80000.0,29260000.0,59594000.0,569000.0,60163000.0,212667000.0,84100000.0,83745000.0,84406000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q4,2012-05-01,2012-07-31,,0.35,0.35,0.35,,22582000.0,44896000.0,44896000.0,,44896000.0,,127130000.0,226556000.0,999000.0,29932000.0,127130000.0,99426000.0,3113000.0,98000.0,29932000.0,69494000.0,-2016000.0,67478000.0,226556000.0,128300000.0,128120000.0,131428000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,FY,2011-08-01,2012-07-31,2014-09-29 17:23:28+00:00,1.42,1.42,1.39,8771000.0,95937000.0,182119000.0,182119000.0,,182119000.0,,514575000.0,924191000.0,2687000.0,114492000.0,514575000.0,409616000.0,11341000.0,357000.0,123263000.0,286353000.0,-8297000.0,278056000.0,924191000.0,128300000.0,128120000.0,131428000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q3TTM,2011-05-01,2012-04-30,,1.4,1.4,1.4,8771000.0,95479000.0,177746000.0,177746000.0,,177746000.0,,513660000.0,913079000.0,2571000.0,110332000.0,513660000.0,399419000.0,10042000.0,380000.0,119103000.0,280316000.0,-7091000.0,273225000.0,913079000.0,126100000.0,126596000.0,130451000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q3YTD,2011-08-01,2012-04-30,,1.08,1.08,1.08,8771000.0,73355000.0,137223000.0,137223000.0,,137223000.0,,387445000.0,697635000.0,1688000.0,84560000.0,387445000.0,310190000.0,8228000.0,259000.0,93331000.0,216859000.0,-6281000.0,210578000.0,697635000.0,126100000.0,126596000.0,130451000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q3,2012-02-01,2012-04-30,2013-06-05 16:03:29+00:00,0.44,0.44,0.43,,29076000.0,55471000.0,55471000.0,,55471000.0,,128836000.0,244105000.0,-467000.0,27325000.0,128836000.0,115269000.0,3008000.0,78000.0,27325000.0,87944000.0,-3397000.0,84547000.0,244105000.0,126100000.0,126596000.0,130451000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q2TTM,2011-02-01,2012-01-31,,1.34,1.34,1.34,8771000.0,96617000.0,172411000.0,172411000.0,,172411000.0,,512672000.0,905729000.0,3017000.0,109870000.0,512672000.0,393057000.0,8866000.0,461000.0,118641000.0,274416000.0,-5388000.0,269028000.0,905729000.0,126900000.0,128306000.0,131590000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q2YTD,2011-08-01,2012-01-31,,0.64,0.64,0.64,8771000.0,44279000.0,81752000.0,81752000.0,,81752000.0,,258609000.0,453530000.0,2155000.0,57235000.0,258609000.0,194921000.0,5220000.0,181000.0,66006000.0,128915000.0,-2884000.0,126031000.0,453530000.0,126900000.0,128306000.0,131590000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q2,2011-11-01,2012-01-31,2013-03-12 16:05:38+00:00,0.32,0.32,0.31,8771000.0,21613000.0,40603000.0,40603000.0,,40603000.0,,128208000.0,227904000.0,1591000.0,27386000.0,128208000.0,99696000.0,3033000.0,119000.0,36157000.0,63539000.0,-1323000.0,62216000.0,227904000.0,126900000.0,128306000.0,131590000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q1TTM,2010-11-01,2011-10-31,,1.29,1.29,1.29,,97828000.0,169701000.0,169701000.0,,169701000.0,,505939000.0,885205000.0,2232000.0,108194000.0,505939000.0,379266000.0,6250000.0,475000.0,108194000.0,271072000.0,-3543000.0,267529000.0,885205000.0,132700000.0,131432000.0,133802000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2012.0,Q1,2011-08-01,2011-10-31,2012-12-07 16:07:07+00:00,0.31,0.31,0.31,,22666000.0,41149000.0,41149000.0,,41149000.0,,130401000.0,225626000.0,564000.0,29849000.0,130401000.0,95225000.0,2187000.0,62000.0,29849000.0,65376000.0,-1561000.0,63815000.0,225626000.0,132700000.0,131432000.0,133802000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,FY,2012-08-01,2013-07-31,2015-09-25 17:28:10+00:00,1.44,1.44,1.39,0.0,96847000.0,180025000.0,180025000.0,,180025000.0,,625464000.0,1046386000.0,3509000.0,137930000.0,625464000.0,420922000.0,10267000.0,638000.0,137930000.0,282992000.0,-6120000.0,276872000.0,1046386000.0,125000000.0,124912000.0,129781000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q4,2013-05-01,2013-07-31,,0.33,0.33,0.33,,20858000.0,41304000.0,41304000.0,,41304000.0,,160625000.0,263697000.0,1466000.0,40020000.0,160625000.0,103072000.0,2509000.0,153000.0,40020000.0,63052000.0,-890000.0,62162000.0,263697000.0,125000000.0,124912000.0,129781000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q3TTM,2012-05-01,2013-04-30,,1.47,1.47,1.47,,98571000.0,183617000.0,183617000.0,,183617000.0,,591969000.0,1009245000.0,3042000.0,127842000.0,591969000.0,417276000.0,10871000.0,583000.0,127842000.0,289434000.0,-7246000.0,282188000.0,1009245000.0,126800000.0,125270000.0,130530000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q3YTD,2012-08-01,2013-04-30,,1.11,1.11,1.11,,75989000.0,138721000.0,138721000.0,,138721000.0,,464839000.0,782689000.0,2043000.0,97910000.0,464839000.0,317850000.0,7758000.0,485000.0,97910000.0,219940000.0,-5230000.0,214710000.0,782689000.0,126800000.0,125270000.0,130530000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q3,2013-02-01,2013-04-30,2014-06-09 17:17:40+00:00,0.42,0.42,0.41,,28769000.0,53236000.0,53236000.0,,53236000.0,,162041000.0,277638000.0,1592000.0,32784000.0,162041000.0,115597000.0,2538000.0,138000.0,32784000.0,82813000.0,-808000.0,82005000.0,277638000.0,126800000.0,125270000.0,130530000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q2TTM,2012-02-01,2013-01-31,,1.49,1.49,1.49,,98878000.0,185852000.0,185852000.0,,185852000.0,,558764000.0,975712000.0,983000.0,122383000.0,558764000.0,416948000.0,11341000.0,523000.0,122383000.0,294565000.0,-9835000.0,284730000.0,975712000.0,123900000.0,124709000.0,129520000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q2YTD,2012-08-01,2013-01-31,,0.69,0.69,0.69,,47220000.0,85485000.0,85485000.0,,85485000.0,,302798000.0,505051000.0,451000.0,65126000.0,302798000.0,202253000.0,5220000.0,347000.0,65126000.0,137127000.0,-4422000.0,132705000.0,505051000.0,123900000.0,124709000.0,129520000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q2,2012-11-01,2013-01-31,2014-03-05 17:28:10+00:00,0.32,0.32,0.31,,21477000.0,39640000.0,39640000.0,,39640000.0,,169368000.0,266185000.0,744000.0,34047000.0,169368000.0,96817000.0,2588000.0,191000.0,34047000.0,62770000.0,-1653000.0,61117000.0,266185000.0,123900000.0,124709000.0,129520000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q1TTM,2011-11-01,2012-10-31,,1.5,1.5,1.5,8771000.0,99014000.0,186815000.0,186815000.0,,186815000.0,,517604000.0,937431000.0,1830000.0,115722000.0,517604000.0,419827000.0,11786000.0,451000.0,124493000.0,295334000.0,-9505000.0,285829000.0,937431000.0,123900000.0,124302000.0,128473000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2013.0,Q1,2012-08-01,2012-10-31,2013-12-10 17:30:25+00:00,0.37,0.37,0.36,,25743000.0,45845000.0,45845000.0,,45845000.0,,133430000.0,238866000.0,-293000.0,31079000.0,133430000.0,105436000.0,2632000.0,156000.0,31079000.0,74357000.0,-2769000.0,71588000.0,238866000.0,123900000.0,124302000.0,128473000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,FY,2013-08-01,2014-07-31,2016-09-28 17:29:23+00:00,1.42,1.42,1.36,29104000.0,91348000.0,178687000.0,178687000.0,,178687000.0,,694916000.0,1163489000.0,3378000.0,164535000.0,694916000.0,468573000.0,8768000.0,491000.0,193639000.0,274934000.0,-4899000.0,270035000.0,1163489000.0,125800000.0,125693000.0,131230000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,Q4,2014-05-01,2014-07-31,,0.41,0.41,0.41,,22841000.0,51043000.0,51043000.0,,51043000.0,,170511000.0,287450000.0,77000.0,41081000.0,170511000.0,116939000.0,2169000.0,118000.0,41081000.0,75858000.0,-1974000.0,73884000.0,287450000.0,125800000.0,125693000.0,131230000.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,Q3TTM,2013-05-01,2014-04-30,,1.34,1.34,1.34,29104000.0,89365000.0,168948000.0,168948000.0,,168948000.0,,685030000.0,1139736000.0,4767000.0,163474000.0,685030000.0,454706000.0,9108000.0,526000.0,192578000.0,262128000.0,-3815000.0,258313000.0,1139736000.0,127700000.0,125794000.0,131486000.0
