company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q1,2009-01-01,2009-03-31,2010-04-23 21:10:28+00:00,-0.12,-0.12,,150000000.0,-0.12,-16000000.0,-91000000.0,-91000000.0,-91000000.0,1929000000.0,2282000000.0,-23000000.0,75000000.0,,328000000.0,1929000000.0,428000000.0,38000000.0,4000000.0,478000000.0,-50000000.0,-57000000.0,-107000000.0,2357000000.0,758300000.0,740000000.0,740000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,FY,2010-01-01,2010-12-31,2012-02-09 17:23:28+00:00,0.62,0.62,0.018000000000000002,628000000.0,0.61,286000000.0,459000000.0,459000000.0,459000000.0,9062000000.0,11614000000.0,-106000000.0,490000000.0,8000000.0,1418000000.0,9062000000.0,3042000000.0,149000000.0,12000000.0,2054000000.0,988000000.0,-243000000.0,745000000.0,12104000000.0,746000000.0,746000000.0,746000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q4,2010-10-01,2010-12-31,,0.19,0.19,,319999839.0,0.18,207999873.0,335999795.0,335999795.0,335999795.0,4649997687.0,6039996937.0,43999987.0,265999871.0,7999999.0,756999638.0,4649997687.0,1655999121.0,75999962.0,4999998.0,1084999476.0,570999645.0,-26999977.0,543999668.0,6305996808.0,746000000.0,746000000.0,746000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3,2010-07-01,2010-09-30,2011-10-24 20:00:18+00:00,0.27,0.27,0.0045,161.0,0.27,127.0,205.0,205.0,205.0,2313.0,3063.0,13.0,129.0,1.0,362.0,2313.0,879.0,38.0,2.0,524.0,355.0,-23.0,332.0,3192.0,0.0,746.0,747.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.43,0.43,0.01,308000161.0,0.43,78000127.0,123000205.0,123000205.0,123000205.0,4412002313.0,5574003063.0,-149999987.0,224000129.0,1.0,661000362.0,4412002313.0,1386000879.0,73000038.0,7000002.0,969000524.0,417000355.0,-216000023.0,201000332.0,5798003192.0,0.0,746.0,747.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.58,0.58,0.02,462000161.0,0.58,147000127.0,238000205.0,238000205.0,238000205.0,6455002313.0,8189003063.0,-397999987.0,320000129.0,1.0,1008000362.0,6455002313.0,2054000879.0,-214999962.0,-15999998.0,1470000524.0,584000355.0,-199000023.0,385000332.0,8509003192.0,0.0,746.0,747.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.16,0.16,0.01,308000000.0,0.16,78000000.0,123000000.0,123000000.0,123000000.0,4412000000.0,5574000000.0,-150000000.0,224000000.0,,661000000.0,4412000000.0,1386000000.0,73000000.0,7000000.0,969000000.0,417000000.0,-216000000.0,201000000.0,5798000000.0,746700000.0,745000000.0,746000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.29,0.29,0.02,624000000.0,0.29,143000000.0,222000000.0,222000000.0,222000000.0,8613000000.0,10767000000.0,-400000000.0,408000000.0,,1332000000.0,8613000000.0,2562000000.0,-172000000.0,-13000000.0,1956000000.0,606000000.0,-241000000.0,365000000.0,11175000000.0,746700000.0,745000000.0,746000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 16:59:57+00:00,0.15,0.15,0.0045,154000000.0,0.15,72000000.0,112000000.0,112000000.0,112000000.0,2324000000.0,3049000000.0,-146000000.0,119000000.0,0.0,327000000.0,2324000000.0,844000000.0,37000000.0,4000000.0,481000000.0,363000000.0,-179000000.0,184000000.0,3168000000.0,746700000.0,745000000.0,746000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.26,0.26,0.02,620000000.0,0.26,87000000.0,201000000.0,201000000.0,201000000.0,8294000000.0,10253000000.0,-231000000.0,370000000.0,,1343000000.0,8294000000.0,2329000000.0,-167000000.0,-14000000.0,1963000000.0,366000000.0,-78000000.0,288000000.0,10623000000.0,1100000000.0,743000000.0,744000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q1,2010-01-01,2010-03-31,2011-04-22 19:38:51+00:00,0.01,0.01,0.0045,154000000.0,0.01,6000000.0,11000000.0,11000000.0,11000000.0,2088000000.0,2525000000.0,-4000000.0,105000000.0,,334000000.0,2088000000.0,542000000.0,36000000.0,3000000.0,488000000.0,54000000.0,-37000000.0,17000000.0,2630000000.0,1100000000.0,743000000.0,744000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,FY,2011-01-01,2011-12-31,2013-02-06 19:28:58+00:00,0.23,0.23,0.018000000000000002,715000000.0,0.23,145000000.0,178000000.0,178000000.0,178000000.0,12237000000.0,14893000000.0,-198000000.0,765000000.0,134000000.0,1879000000.0,12237000000.0,3421000000.0,182000000.0,10000000.0,2728000000.0,693000000.0,-370000000.0,323000000.0,15658000000.0,773900000.0,774000000.0,775000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q4,2011-10-01,2011-12-31,,0.4,0.4,0.01,369000000.0,0.4,218000000.0,313000000.0,313000000.0,313000000.0,6448000000.0,7864000000.0,266000000.0,380000000.0,95000000.0,978000000.0,6448000000.0,1796000000.0,95000000.0,6000000.0,1442000000.0,354000000.0,177000000.0,531000000.0,8244000000.0,773900000.0,774000000.0,775000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3,2011-07-01,2011-09-30,2011-11-08 17:27:36+00:00,-0.18,-0.18,0.0045,191000000.0,-0.18,-86000000.0,-140000000.0,-140000000.0,-140000000.0,3351000000.0,4049000000.0,-405000000.0,262000000.0,22000000.0,522000000.0,3351000000.0,960000000.0,47000000.0,1000000.0,735000000.0,225000000.0,-451000000.0,-226000000.0,4311000000.0,777800000.0,792000000.0,792000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.17,-0.17,0.01,346000000.0,-0.17,-73000000.0,-135000000.0,-135000000.0,-135000000.0,5789000000.0,7029000000.0,-464000000.0,385000000.0,39000000.0,901000000.0,5789000000.0,1625000000.0,87000000.0,4000000.0,1286000000.0,339000000.0,-547000000.0,-208000000.0,7414000000.0,777800000.0,792000000.0,792000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.02,0.02,0.01,665999839.0,0.01,134999873.0,200999795.0,200999795.0,200999795.0,10438997687.0,13068996937.0,-420000013.0,650999871.0,46999999.0,1657999638.0,10438997687.0,3280999121.0,162999962.0,8999998.0,2370999476.0,909999645.0,-573999977.0,335999668.0,13719996808.0,777800000.0,792000000.0,792000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.01,0.01,,155000000.0,0.01,13000000.0,5000000.0,5000000.0,5000000.0,2438000000.0,2980000000.0,-59000000.0,123000000.0,17000000.0,379000000.0,2438000000.0,665000000.0,40000000.0,3000000.0,551000000.0,114000000.0,-96000000.0,18000000.0,3103000000.0,,,
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.47,0.47,0.01,475000000.0,0.46,221000000.0,341000000.0,341000000.0,341000000.0,7088000000.0,9020000000.0,-15000000.0,389000000.0,25000000.0,1136000000.0,7088000000.0,2321000000.0,116000000.0,8000000.0,1636000000.0,685000000.0,-123000000.0,562000000.0,9409000000.0,,,
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.62,0.62,0.02,629000000.0,0.61,293000000.0,453000000.0,453000000.0,453000000.0,9412000000.0,12069000000.0,-161000000.0,508000000.0,25000000.0,1463000000.0,9412000000.0,3165000000.0,153000000.0,12000000.0,2117000000.0,1048000000.0,-302000000.0,746000000.0,12577000000.0,500000000.0,748000000.0,749000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 16:46:47+00:00,0.01,0.01,0.0045,155000000.0,0.01,13000000.0,5000000.0,5000000.0,5000000.0,2438000000.0,2980000000.0,-59000000.0,123000000.0,17000000.0,379000000.0,2438000000.0,665000000.0,40000000.0,3000000.0,551000000.0,114000000.0,-96000000.0,18000000.0,3103000000.0,500000000.0,748000000.0,749000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,FY,2012-01-01,2012-12-31,2014-02-03 20:12:25+00:00,0.56,0.56,0.0345,844000000.0,0.56,264000000.0,421000000.0,421000000.0,421000000.0,13399000000.0,16253000000.0,181000000.0,835000000.0,183000000.0,2039000000.0,13399000000.0,3689000000.0,126000000.0,7000000.0,3066000000.0,623000000.0,62000000.0,685000000.0,17088000000.0,750000000.0,750000000.0,750000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q4,2012-10-01,2012-12-31,,0.41,0.41,0.02,426000000.0,0.41,186000000.0,307000000.0,307000000.0,307000000.0,6747000000.0,8369000000.0,1000000.0,419000000.0,25000000.0,1040000000.0,6747000000.0,2041000000.0,61000000.0,3000000.0,1491000000.0,550000000.0,-57000000.0,493000000.0,8788000000.0,750000000.0,750000000.0,750000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.15,0.15,0.01,418000000.0,0.15,78000000.0,114000000.0,114000000.0,114000000.0,6652000000.0,7884000000.0,180000000.0,416000000.0,158000000.0,999000000.0,6652000000.0,1648000000.0,65000000.0,4000000.0,1575000000.0,73000000.0,119000000.0,192000000.0,8300000000.0,800000000.0,739000000.0,740000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.55,0.55,0.02,787000000.0,0.55,296000000.0,427000000.0,427000000.0,427000000.0,13100000000.0,15748000000.0,446000000.0,796000000.0,253000000.0,1977000000.0,13100000000.0,3444000000.0,160000000.0,10000000.0,3017000000.0,427000000.0,296000000.0,723000000.0,16544000000.0,800000000.0,739000000.0,740000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 11:41:45+00:00,0.02,0.02,0.01,217000000.0,0.02,17000000.0,16000000.0,16000000.0,16000000.0,3387000000.0,4096000000.0,10000000.0,213000000.0,145000000.0,509000000.0,3387000000.0,922000000.0,30000000.0,2000000.0,871000000.0,51000000.0,-18000000.0,33000000.0,4309000000.0,800000000.0,739000000.0,740000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.43,0.43,0.01,403000000.0,0.43,201000000.0,326000000.0,326000000.0,326000000.0,6705000000.0,8177000000.0,108000000.0,430000000.0,24000000.0,993000000.0,6705000000.0,1902000000.0,67000000.0,4000000.0,1420000000.0,482000000.0,45000000.0,527000000.0,8607000000.0,760000000.0,757000000.0,764000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.65,0.65,0.03,963000000.0,0.65,333000000.0,499000000.0,499000000.0,499000000.0,16504000000.0,20090000000.0,-31000000.0,1072000000.0,141000000.0,2493000000.0,16504000000.0,4658000000.0,209000000.0,11000000.0,3597000000.0,1061000000.0,-229000000.0,832000000.0,21162000000.0,760000000.0,757000000.0,764000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.35,0.35,0.02,761000000.0,0.35,193000000.0,271000000.0,271000000.0,271000000.0,13064000000.0,15701000000.0,31000000.0,845000000.0,130000000.0,1990000000.0,13064000000.0,3482000000.0,177000000.0,9000000.0,2881000000.0,601000000.0,-137000000.0,464000000.0,16546000000.0,753800000.0,771000000.0,772000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 15:38:31+00:00,0.13,0.13,0.0045,201000000.0,0.13,61000000.0,98000000.0,98000000.0,98000000.0,3265000000.0,3788000000.0,170000000.0,203000000.0,13000000.0,490000000.0,3265000000.0,726000000.0,35000000.0,2000000.0,704000000.0,22000000.0,137000000.0,159000000.0,3991000000.0,753800000.0,771000000.0,772000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,FY,2013-01-01,2013-12-31,2016-02-02 19:09:00+00:00,1.06,1.06,0.13,867000000.0,1.05,455000000.0,754000000.0,754000000.0,754000000.0,13342000000.0,16885000000.0,32000000.0,814000000.0,86000000.0,2126000000.0,13342000000.0,4357000000.0,107000000.0,6000000.0,3079000000.0,1278000000.0,-69000000.0,1209000000.0,17699000000.0,710000000.0,710000000.0,710000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q4,2013-10-01,2013-12-31,,0.3,0.3,0.04,223000000.0,0.29,121000000.0,212000000.0,212000000.0,212000000.0,3226000000.0,4238000000.0,-26000000.0,189000000.0,19000000.0,574000000.0,3226000000.0,1201000000.0,27000000.0,1000000.0,816000000.0,385000000.0,-52000000.0,333000000.0,4427000000.0,710000000.0,710000000.0,710000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.76,0.76,0.09,644000000.0,0.76,334000000.0,542000000.0,542000000.0,542000000.0,10116000000.0,12647000000.0,58000000.0,625000000.0,67000000.0,1552000000.0,10116000000.0,3156000000.0,80000000.0,5000000.0,2263000000.0,893000000.0,-17000000.0,876000000.0,13272000000.0,700000000.0,703000000.0,711000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.17,1.17,0.11,1070000000.0,1.17,520000000.0,849000000.0,849000000.0,849000000.0,16863000000.0,21016000000.0,59000000.0,1044000000.0,92000000.0,2592000000.0,16863000000.0,5197000000.0,141000000.0,8000000.0,3754000000.0,1443000000.0,-74000000.0,1369000000.0,22060000000.0,700000000.0,703000000.0,711000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 17:09:58+00:00,0.37,0.37,0.04,221000000.0,0.37,160000000.0,259000000.0,259000000.0,259000000.0,3374000000.0,4347000000.0,59000000.0,198000000.0,28000000.0,532000000.0,3374000000.0,1171000000.0,31000000.0,1000000.0,781000000.0,390000000.0,29000000.0,419000000.0,4545000000.0,700000000.0,703000000.0,711000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.39,0.39,0.05,423000000.0,0.39,174000000.0,283000000.0,283000000.0,283000000.0,6742000000.0,8300000000.0,-1000000.0,427000000.0,39000000.0,1020000000.0,6742000000.0,1985000000.0,49000000.0,4000000.0,1482000000.0,503000000.0,-46000000.0,457000000.0,8727000000.0,722600000.0,714000000.0,722000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.82,0.82,0.08,1066000000.0,0.82,377000000.0,606000000.0,606000000.0,606000000.0,16876000000.0,20765000000.0,10000000.0,1059000000.0,209000000.0,2569000000.0,16876000000.0,4948000000.0,140000000.0,9000000.0,3844000000.0,1104000000.0,-121000000.0,983000000.0,21824000000.0,722600000.0,714000000.0,722000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:05:12+00:00,0.31,0.31,0.04,213000000.0,0.31,139000000.0,224000000.0,224000000.0,224000000.0,3452000000.0,4423000000.0,-47000000.0,220000000.0,26000000.0,519000000.0,3452000000.0,1191000000.0,25000000.0,2000000.0,758000000.0,433000000.0,-70000000.0,363000000.0,4643000000.0,722600000.0,714000000.0,722000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.51,0.51,0.04,853000000.0,0.51,238000000.0,382000000.0,382000000.0,382000000.0,13424000000.0,16342000000.0,57000000.0,839000000.0,183000000.0,2050000000.0,13424000000.0,3757000000.0,115000000.0,7000000.0,3086000000.0,671000000.0,-51000000.0,620000000.0,17181000000.0,737500000.0,725000000.0,727000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 18:47:19+00:00,0.08,0.08,0.01,210000000.0,0.08,35000000.0,59000000.0,59000000.0,59000000.0,3290000000.0,3877000000.0,46000000.0,207000000.0,13000000.0,501000000.0,3290000000.0,794000000.0,24000000.0,2000000.0,724000000.0,70000000.0,24000000.0,94000000.0,4084000000.0,737500000.0,725000000.0,727000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 16:34:39+00:00,1.65,1.65,0.22,938000000.0,1.64,680000000.0,1136000000.0,1136000000.0,1136000000.0,13111000000.0,17833000000.0,-309000000.0,772000000.0,126000000.0,2205000000.0,13111000000.0,5494000000.0,107000000.0,7000000.0,3269000000.0,2225000000.0,-409000000.0,1816000000.0,18605000000.0,687000000.0,687000000.0,687000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q4,2014-10-01,2014-12-31,,0.28,0.28,0.06,251000000.0,0.27,111000000.0,190000000.0,190000000.0,190000000.0,3131000000.0,4455000000.0,-293000000.0,173000000.0,47000000.0,578000000.0,3131000000.0,1497000000.0,28000000.0,1000000.0,876000000.0,621000000.0,-320000000.0,301000000.0,4628000000.0,687000000.0,687000000.0,687000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 12:55:51+00:00,0.48,0.48,0.06,238000000.0,0.48,196000000.0,329000000.0,329000000.0,329000000.0,3357000000.0,4609000000.0,-66000000.0,191000000.0,23000000.0,568000000.0,3357000000.0,1443000000.0,25000000.0,2000000.0,829000000.0,614000000.0,-89000000.0,525000000.0,4800000000.0,685400000.0,683000000.0,691000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.37,1.37,0.16,687000000.0,1.37,569000000.0,946000000.0,946000000.0,946000000.0,9980000000.0,13378000000.0,-16000000.0,599000000.0,79000000.0,1627000000.0,9980000000.0,3997000000.0,79000000.0,6000000.0,2393000000.0,1604000000.0,-89000000.0,1515000000.0,13977000000.0,685400000.0,683000000.0,691000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.67,1.67,0.2,910000000.0,1.66,690000000.0,1158000000.0,1158000000.0,1158000000.0,13206000000.0,17616000000.0,-42000000.0,788000000.0,98000000.0,2201000000.0,13206000000.0,5198000000.0,106000000.0,7000000.0,3209000000.0,1989000000.0,-141000000.0,1848000000.0,18404000000.0,685400000.0,683000000.0,691000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.89,0.89,0.1,449000000.0,0.89,373000000.0,617000000.0,617000000.0,617000000.0,6623000000.0,8769000000.0,50000000.0,408000000.0,56000000.0,1059000000.0,6623000000.0,2554000000.0,54000000.0,4000000.0,1564000000.0,990000000.0,,990000000.0,9177000000.0,694000000.0,690000000.0,698000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.56,1.56,0.18,893000000.0,1.55,654000000.0,1088000000.0,1088000000.0,1088000000.0,13223000000.0,17354000000.0,83000000.0,795000000.0,103000000.0,2165000000.0,13223000000.0,4926000000.0,112000000.0,6000000.0,3161000000.0,1765000000.0,-23000000.0,1742000000.0,18149000000.0,694000000.0,690000000.0,698000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 12:30:14+00:00,0.67,0.67,0.06,228000000.0,0.67,281000000.0,465000000.0,465000000.0,465000000.0,3437000000.0,4796000000.0,-3000000.0,215000000.0,38000000.0,533000000.0,3437000000.0,1574000000.0,28000000.0,2000000.0,799000000.0,775000000.0,-29000000.0,746000000.0,5011000000.0,694000000.0,690000000.0,698000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.2,1.2,0.16,878000000.0,1.19,512000000.0,847000000.0,847000000.0,847000000.0,13238000000.0,16981000000.0,39000000.0,800000000.0,91000000.0,2151000000.0,13238000000.0,4543000000.0,109000000.0,6000000.0,3120000000.0,1423000000.0,-64000000.0,1359000000.0,17781000000.0,690900000.0,698000000.0,707000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:18:17+00:00,0.22,0.22,0.04,221000000.0,0.22,92000000.0,152000000.0,152000000.0,152000000.0,3186000000.0,3973000000.0,53000000.0,193000000.0,18000000.0,526000000.0,3186000000.0,980000000.0,26000000.0,2000000.0,765000000.0,215000000.0,29000000.0,244000000.0,4166000000.0,690900000.0,698000000.0,707000000.0
