company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-27 18:03:23+00:00,,-11000000.0,4000000.0,109000000.0,462000000.0,164000000.0,11000000.0,539000000.0,353000000.0,-1312000000.0,493000000.0,353000000.0,-1312000000.0,493000000.0,-466000000.0,-16000000.0,-16000000.0,-106000000.0,381000000.0,1000000.0,-13000000.0,-4797000000.0,-471000000.0,-565000000.0,,3955000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-30 18:20:42+00:00,,-7000000.0,4000000.0,78000000.0,300000000.0,245000000.0,8000000.0,332000000.0,172000000.0,-1014000000.0,420000000.0,172000000.0,-1014000000.0,420000000.0,-422000000.0,0.0,,-118000000.0,381000000.0,1000000.0,-10000000.0,-3090000000.0,-272000000.0,-539000000.0,,2347000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q2TTM,2008-07-01,2009-06-30,,,-13000000.0,62000000.0,137000000.0,606000000.0,-508000000.0,98000000.0,1223000000.0,1297000000.0,-603000000.0,-4401000000.0,1297000000.0,-603000000.0,-4401000000.0,-3707000000.0,-177000000.0,-177000000.0,-4309000000.0,557000000.0,1000000.0,-13000000.0,-5529000000.0,-608000000.0,-568000000.0,,5533000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q2,2009-04-01,2009-06-30,,,-4000000.0,3000000.0,42000000.0,150000000.0,31000000.0,4000000.0,332000000.0,43000000.0,-376000000.0,134000000.0,43000000.0,-376000000.0,134000000.0,-199000000.0,91000000.0,91000000.0,-134000000.0,211000000.0,1000000.0,-3000000.0,-1393000000.0,-187000000.0,-501000000.0,,1203000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2009.0,Q1,2009-01-01,2009-03-31,2010-04-23 21:10:28+00:00,,-3000000.0,1000000.0,36000000.0,150000000.0,214000000.0,4000000.0,,129000000.0,-638000000.0,286000000.0,129000000.0,-638000000.0,286000000.0,-223000000.0,-91000000.0,-91000000.0,16000000.0,170000000.0,,-7000000.0,-1697000000.0,-85000000.0,-38000000.0,,1144000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,FY,2010-01-01,2010-12-31,2013-02-06 19:28:58+00:00,0.0,,274000000.0,135000000.0,628000000.0,349000000.0,55000000.0,8000000.0,-149000000.0,-1265000000.0,1561000000.0,-149000000.0,-1265000000.0,1561000000.0,147000000.0,459000000.0,459000000.0,125000000.0,0.0,,-13000000.0,-5624000000.0,-493000000.0,-199000000.0,0.0,4852000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q4,2010-10-01,2010-12-31,,,10.0,273999856.0,134999899.0,627999531.0,348999666.0,54999955.0,7999995.0,-148999870.0,-1264998755.0,1560998708.0,-148999870.0,-1264998755.0,1560998708.0,147000083.0,458999672.0,458999672.0,124999829.0,,,-12999987.0,-5623995669.0,-492999602.0,-198999833.0,,4851996516.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-24 20:00:18+00:00,0.0,-10.0,144.0,101.0,469.0,334.0,45.0,5.0,-130.0,-1245.0,1292.0,-130.0,-1245.0,1292.0,-83.0,328.0,328.0,171.0,0.0,0.0,-13.0,-4331.0,-398.0,-167.0,0.0,3484.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3TTM,2009-10-01,2010-09-30,,,-1000010.0,1000144.0,43000101.0,154000469.0,194000334.0,9000045.0,-999995.0,-23000130.0,-257001245.0,492001292.0,-23000130.0,-257001245.0,492001292.0,211999917.0,115000328.0,115000328.0,30000171.0,,1000000.0,-13.0,-1309004331.0,-114000398.0,-31000167.0,,1165003484.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q3,2010-07-01,2010-09-30,,,-3.0,105.0,33.0,161.0,32.0,10.0,5.0,-24.0,-313.0,379.0,-24.0,-313.0,379.0,42.0,205.0,205.0,-16.0,,,-3.0,-1151.0,-100.0,-36.0,,938.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2TTM,2009-07-01,2010-06-30,,,-5000007.0,1000039.0,74000068.0,316000308.0,113000302.0,12000035.0,206000000.0,157999894.0,-555000932.0,565000913.0,157999894.0,-555000932.0,565000913.0,167999875.0,99000123.0,99000123.0,42000187.0,,1000000.0,-3000010.0,-3016003180.0,-313000298.0,-57000131.0,,2773002546.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2,2010-04-01,2010-06-30,,,2999993.0,39.0,-33999932.0,-153999692.0,-184999698.0,-11999965.0,,54999894.0,321999068.0,-372999087.0,54999894.0,321999068.0,-372999087.0,3999875.0,-10999877.0,-10999877.0,-25999813.0,,,6999990.0,1379996820.0,138999702.0,59999869.0,,-1196997454.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 16:59:57+00:00,0.0,-7.0,39.0,68.0,308.0,302.0,35.0,,-106.0,-932.0,913.0,-106.0,-932.0,913.0,-125.0,123.0,123.0,187.0,0.0,0.0,-10.0,-3180.0,-298.0,-131.0,0.0,2546.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q1,2010-01-01,2010-03-31,2011-04-22 19:38:51+00:00,,-3000000.0,0.0,34000000.0,154000000.0,185000000.0,12000000.0,,-55000000.0,-322000000.0,373000000.0,-55000000.0,-322000000.0,373000000.0,-4000000.0,11000000.0,11000000.0,26000000.0,0.0,,-7000000.0,-1380000000.0,-139000000.0,-60000000.0,,1197000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2010.0,Q1TTM,2009-04-01,2010-03-31,,,-12000000.0,4000000.0,150000000.0,620000000.0,329000000.0,28000000.0,538000000.0,146000000.0,-1253000000.0,1072000000.0,146000000.0,-1253000000.0,1072000000.0,-35000000.0,201000000.0,201000000.0,-66000000.0,211000000.0,2000000.0,-13000000.0,-5789000000.0,-639000000.0,-618000000.0,,5173000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,FY,2011-01-01,2011-12-31,2014-02-03 20:12:25+00:00,-35000000.0,,13000000.0,185000000.0,715000000.0,373000000.0,20000000.0,,-766000000.0,-1022000000.0,1356000000.0,-766000000.0,-1022000000.0,1356000000.0,-432000000.0,178000000.0,178000000.0,90000000.0,76000000.0,,-14000000.0,-5362000000.0,-968000000.0,-623000000.0,-225000000.0,5343000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q4,2011-10-01,2011-12-31,,,10000000.0,8000000.0,55000000.0,192000000.0,201000000.0,-15000000.0,,-493000000.0,-65000000.0,371000000.0,-493000000.0,-65000000.0,371000000.0,-187000000.0,152000000.0,152000000.0,-184000000.0,,,,-574000000.0,-420000000.0,-428000000.0,-50000000.0,929000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-08 17:27:36+00:00,-35000000.0,-10000000.0,5000000.0,130000000.0,523000000.0,172000000.0,35000000.0,0.0,-273000000.0,-957000000.0,985000000.0,-273000000.0,-957000000.0,985000000.0,-245000000.0,26000000.0,26000000.0,274000000.0,76000000.0,0.0,-14000000.0,-4788000000.0,-548000000.0,-195000000.0,-175000000.0,4414000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3TTM,2010-10-01,2011-09-30,,-35000000.0,-9999990.0,278999856.0,264999899.0,1150999531.0,520999666.0,89999955.0,7999995.0,-421999870.0,-2221998755.0,2545998708.0,-421999870.0,-2221998755.0,2545998708.0,-97999917.0,484999672.0,484999672.0,398999829.0,76000000.0,,-26999987.0,-10411995669.0,-1040999602.0,-393999833.0,-175000000.0,9265996516.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q3,2011-07-01,2011-09-30,,-35000000.0,-10000000.0,5000000.0,130000000.0,523000000.0,172000000.0,35000000.0,,-273000000.0,-957000000.0,985000000.0,-273000000.0,-957000000.0,985000000.0,-245000000.0,26000000.0,26000000.0,274000000.0,76000000.0,,-14000000.0,-4788000000.0,-548000000.0,-195000000.0,-175000000.0,4414000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q2TTM,2010-07-01,2011-06-30,,,-13999993.0,273999961.0,134999932.0,627999692.0,348999698.0,54999965.0,8000000.0,-148999894.0,-1264999068.0,1560999087.0,-148999894.0,-1264999068.0,1560999087.0,147000125.0,458999877.0,458999877.0,138999813.0,,,-12999990.0,-5623996820.0,-492999702.0,-198999869.0,,4851997454.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q2,2011-04-01,2011-06-30,,,3000000.0,,-34000000.0,-155000000.0,-798000000.0,-4000000.0,-1000000.0,-44000000.0,231000000.0,-965000000.0,-44000000.0,231000000.0,-965000000.0,-778000000.0,-5000000.0,-5000000.0,-10000000.0,-76000000.0,,7000000.0,1484000000.0,57000000.0,30000000.0,,-1310000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q1TTM,2010-04-01,2011-03-31,,,3000000.0,274000000.0,135000000.0,629000000.0,980000000.0,47000000.0,9000000.0,-50000000.0,-1174000000.0,2157000000.0,-50000000.0,-1174000000.0,2153000000.0,929000000.0,453000000.0,453000000.0,92000000.0,76000000.0,,-13000000.0,-5728000000.0,-411000000.0,-169000000.0,,4965000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 16:46:47+00:00,0.0,,0.0,34000000.0,155000000.0,816000000.0,4000000.0,1000000.0,44000000.0,-231000000.0,969000000.0,44000000.0,-231000000.0,965000000.0,778000000.0,5000000.0,5000000.0,-7000000.0,76000000.0,,-7000000.0,-1484000000.0,-57000000.0,-30000000.0,0.0,1310000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,FY,2012-01-01,2012-12-31,2014-02-03 20:12:25+00:00,0.0,,100000000.0,153000000.0,844000000.0,988000000.0,27000000.0,,-947000000.0,-833000000.0,2064000000.0,-947000000.0,-833000000.0,2064000000.0,284000000.0,421000000.0,421000000.0,-189000000.0,38000000.0,,-22000000.0,-2481000000.0,-1348000000.0,-590000000.0,-400000000.0,2996000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q4,2012-10-01,2012-12-31,,,,3000000.0,34000000.0,224000000.0,-45000000.0,5000000.0,,-97000000.0,-189000000.0,231000000.0,-97000000.0,-189000000.0,231000000.0,-55000000.0,78000000.0,78000000.0,-26000000.0,38000000.0,,,-563000000.0,-399000000.0,-65000000.0,-75000000.0,773000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 11:41:45+00:00,,,97000000.0,119000000.0,620000000.0,1033000000.0,22000000.0,,-850000000.0,-644000000.0,1833000000.0,-850000000.0,-644000000.0,1833000000.0,339000000.0,343000000.0,343000000.0,-163000000.0,,0.0,-22000000.0,-1918000000.0,-949000000.0,-525000000.0,-325000000.0,2223000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3TTM,2011-10-01,2012-09-30,,,10000000.0,105000000.0,174000000.0,812000000.0,1234000000.0,7000000.0,,-1343000000.0,-709000000.0,2204000000.0,-1343000000.0,-709000000.0,2204000000.0,152000000.0,495000000.0,495000000.0,-347000000.0,,,-22000000.0,-2492000000.0,-1369000000.0,-953000000.0,-375000000.0,3152000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q3,2012-07-01,2012-09-30,,,,97000000.0,119000000.0,620000000.0,1033000000.0,22000000.0,,-850000000.0,-644000000.0,1833000000.0,-850000000.0,-644000000.0,1833000000.0,339000000.0,343000000.0,343000000.0,-163000000.0,,,-22000000.0,-1918000000.0,-949000000.0,-525000000.0,-325000000.0,2223000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q2TTM,2011-07-01,2012-06-30,,-35000000.0,,13000000.0,185000000.0,715000000.0,373000000.0,20000000.0,,-766000000.0,-1022000000.0,1356000000.0,-766000000.0,-1022000000.0,1356000000.0,-432000000.0,178000000.0,178000000.0,90000000.0,76000000.0,,-14000000.0,-5362000000.0,-968000000.0,-623000000.0,-225000000.0,5343000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q2,2012-04-01,2012-06-30,,,,-1000000.0,-47000000.0,-201000000.0,-1130000000.0,-5000000.0,,484000000.0,12000000.0,-1225000000.0,484000000.0,12000000.0,-1225000000.0,-729000000.0,-98000000.0,-98000000.0,204000000.0,,,7000000.0,621000000.0,127000000.0,432000000.0,50000000.0,-736000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q1TTM,2011-04-01,2012-03-31,,-35000000.0,,14000000.0,198000000.0,761000000.0,687000000.0,21000000.0,-1000000.0,-1294000000.0,-803000000.0,1612000000.0,-1294000000.0,-803000000.0,1616000000.0,-481000000.0,271000000.0,271000000.0,-107000000.0,,,-14000000.0,-4499000000.0,-1038000000.0,-1025000000.0,-275000000.0,4769000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 15:38:31+00:00,,,1000000.0,47000000.0,201000000.0,1130000000.0,5000000.0,,-484000000.0,-12000000.0,1225000000.0,-484000000.0,-12000000.0,1225000000.0,729000000.0,98000000.0,98000000.0,-204000000.0,,,-7000000.0,-621000000.0,-127000000.0,-432000000.0,-50000000.0,736000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,FY,2013-01-01,2013-12-31,2016-02-02 19:09:00+00:00,,,346000000.0,133000000.0,867000000.0,861000000.0,96000000.0,0.0,-851000000.0,-1384000000.0,2477000000.0,-851000000.0,-1384000000.0,2477000000.0,242000000.0,754000000.0,754000000.0,-5000000.0,0.0,-14000000.0,-71000000.0,-3135000000.0,-1433000000.0,-336000000.0,-540000000.0,3198000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q4,2013-10-01,2013-12-31,,,,199000000.0,27000000.0,224000000.0,-166000000.0,65000000.0,,-13000000.0,-254000000.0,289000000.0,-13000000.0,-254000000.0,289000000.0,22000000.0,212000000.0,212000000.0,19000000.0,,-14000000.0,,-615000000.0,-438000000.0,-39000000.0,-39000000.0,813000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,150000000.0,140000000.0,867000000.0,982000000.0,36000000.0,,-935000000.0,-1319000000.0,2419000000.0,-935000000.0,-1319000000.0,2419000000.0,165000000.0,620000000.0,620000000.0,-50000000.0,38000000.0,,-71000000.0,-3083000000.0,-1394000000.0,-362000000.0,-576000000.0,3158000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3,2013-07-01,2013-09-30,,,,124000000.0,39000000.0,221000000.0,-1000000.0,12000000.0,,-225000000.0,-359000000.0,428000000.0,-225000000.0,-359000000.0,428000000.0,-156000000.0,259000000.0,259000000.0,-51000000.0,,,-28000000.0,-896000000.0,-268000000.0,-59000000.0,-150000000.0,805000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 17:09:58+00:00,,,147000000.0,106000000.0,643000000.0,1027000000.0,31000000.0,,-838000000.0,-1130000000.0,2188000000.0,-838000000.0,-1130000000.0,2188000000.0,220000000.0,542000000.0,542000000.0,-24000000.0,0.0,0.0,-71000000.0,-2520000000.0,-995000000.0,-297000000.0,-501000000.0,2385000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-31 13:14:46+00:00,,,23000000.0,67000000.0,422000000.0,1028000000.0,19000000.0,,-613000000.0,-771000000.0,1760000000.0,-613000000.0,-771000000.0,1760000000.0,376000000.0,283000000.0,283000000.0,27000000.0,,0.0,-43000000.0,-1624000000.0,-727000000.0,-238000000.0,-351000000.0,1580000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,123000000.0,220000000.0,1266000000.0,2016000000.0,46000000.0,,-1560000000.0,-1604000000.0,3824000000.0,-1560000000.0,-1604000000.0,3824000000.0,660000000.0,704000000.0,704000000.0,-162000000.0,38000000.0,,-65000000.0,-4105000000.0,-2075000000.0,-828000000.0,-751000000.0,4576000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q2,2013-04-01,2013-06-30,,,,21000000.0,26000000.0,212000000.0,293000000.0,13000000.0,,-327000000.0,-299000000.0,777000000.0,-327000000.0,-299000000.0,777000000.0,151000000.0,224000000.0,224000000.0,48000000.0,,,-28000000.0,-899000000.0,-193000000.0,-61000000.0,-251000000.0,793000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,101000000.0,147000000.0,853000000.0,593000000.0,28000000.0,,-749000000.0,-1293000000.0,1822000000.0,-749000000.0,-1293000000.0,1822000000.0,-220000000.0,382000000.0,382000000.0,-6000000.0,38000000.0,,-30000000.0,-2585000000.0,-1755000000.0,-335000000.0,-450000000.0,3047000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 18:47:19+00:00,,,2000000.0,41000000.0,210000000.0,735000000.0,6000000.0,,-286000000.0,-472000000.0,983000000.0,-286000000.0,-472000000.0,983000000.0,225000000.0,59000000.0,59000000.0,-21000000.0,,,-15000000.0,-725000000.0,-534000000.0,-177000000.0,-100000000.0,787000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,FY,2014-01-01,2014-12-31,2017-02-07 16:34:39+00:00,,,155000000.0,128000000.0,938000000.0,828000000.0,110000000.0,300000000.0,-1248000000.0,-1727000000.0,2902000000.0,-1248000000.0,-1727000000.0,2902000000.0,-73000000.0,1136000000.0,1136000000.0,0.0,27000000.0,-84000000.0,-139000000.0,-3080000000.0,-1748000000.0,-591000000.0,-955000000.0,3185000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q4,2014-10-01,2014-12-31,,,,11000000.0,26000000.0,251000000.0,-241000000.0,14000000.0,300000000.0,-286000000.0,-468000000.0,204000000.0,-286000000.0,-468000000.0,204000000.0,-550000000.0,190000000.0,190000000.0,4000000.0,1000000.0,-24000000.0,-1000000.0,-736000000.0,-466000000.0,-400000000.0,-200000000.0,758000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 12:55:51+00:00,,,144000000.0,102000000.0,687000000.0,1069000000.0,96000000.0,,-962000000.0,-1259000000.0,2698000000.0,-962000000.0,-1259000000.0,2698000000.0,477000000.0,946000000.0,946000000.0,-4000000.0,26000000.0,-60000000.0,-138000000.0,-2344000000.0,-1282000000.0,-191000000.0,-755000000.0,2427000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,343000000.0,129000000.0,911000000.0,903000000.0,161000000.0,,-975000000.0,-1513000000.0,2987000000.0,-975000000.0,-1513000000.0,2987000000.0,499000000.0,1158000000.0,1158000000.0,15000000.0,26000000.0,-74000000.0,-138000000.0,-2959000000.0,-1720000000.0,-230000000.0,-794000000.0,3240000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q3,2014-07-01,2014-09-30,,,,132000000.0,35000000.0,238000000.0,-390000000.0,23000000.0,,-246000000.0,-44000000.0,240000000.0,-246000000.0,-44000000.0,240000000.0,-50000000.0,329000000.0,329000000.0,63000000.0,26000000.0,-28000000.0,-41000000.0,-415000000.0,-406000000.0,-54000000.0,-200000000.0,805000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,335000000.0,133000000.0,894000000.0,1292000000.0,150000000.0,,-954000000.0,-1828000000.0,3175000000.0,-954000000.0,-1828000000.0,3175000000.0,393000000.0,1088000000.0,1088000000.0,-99000000.0,,-46000000.0,-125000000.0,-3440000000.0,-1582000000.0,-235000000.0,-744000000.0,3240000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2,2014-04-01,2014-06-30,,,,12000000.0,33000000.0,228000000.0,653000000.0,24000000.0,,-341000000.0,-857000000.0,1339000000.0,-341000000.0,-857000000.0,1339000000.0,141000000.0,465000000.0,465000000.0,-7000000.0,,-20000000.0,-41000000.0,-1159000000.0,-481000000.0,-84000000.0,-240000000.0,803000000.0
