company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Everest Re Group Ltd,RE,,1095073,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 15:56:44+00:00,-0.38,-0.38,0.48,-0.38,12885000.0,16642000.0,212662000.0,-22652000.0,-22652000.0,-22652000.0,,-16642000.0,237271000.0,5339000.0,4575000.0,,38944000.0,927302000.0,906856000.0,16642000.0,1163037000.0,1169912000.0,-9767000.0,1153270000.0,59600000.0,59600000.0,59600000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q4,2011-10-01,2011-12-31,,0.74,0.74,0.48,0.75,-83532000.0,13120000.0,248721000.0,41042000.0,41042000.0,41042000.0,,-13120000.0,271548000.0,8655000.0,4539000.0,,42113000.0,1005728000.0,1019928000.0,13120000.0,1315301000.0,1285931000.0,-42490000.0,1272811000.0,54000000.0,54000000.0,54000000.0
Everest Re Group Ltd,RE,,1095073,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 15:35:40+00:00,-1.49,-1.49,1.92,-1.49,-153461000.0,52319000.0,950521000.0,-80486000.0,-80486000.0,-80486000.0,,-52319000.0,615703000.0,-23089000.0,16461000.0,,182403000.0,4101347000.0,3726204000.0,52319000.0,4875589000.0,4693961000.0,-233947000.0,4641642000.0,54000000.0,54000000.0,54000000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q3YTD,2011-01-01,2011-09-30,,-2.23,-2.23,1.44,-2.24,-69929000.0,39199000.0,701800000.0,-121528000.0,-121528000.0,-121528000.0,,-39199000.0,344155000.0,-31744000.0,11922000.0,,140290000.0,3095619000.0,2706276000.0,39199000.0,3560288000.0,3408030000.0,-191457000.0,3368831000.0,54400000.0,54400000.0,54400000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.06,3.06,1.92,3.03,-136235000.0,52233000.0,947027000.0,181005000.0,181005000.0,181005000.0,,-52233000.0,580294000.0,-29668000.0,14457000.0,,181520000.0,4115778000.0,3426397000.0,52233000.0,4569401000.0,4666404000.0,44770000.0,4614171000.0,54400000.0,54400000.0,54400000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 13:35:10+00:00,1.16,1.16,0.48,1.16,-53666000.0,13085000.0,227969000.0,63054000.0,63054000.0,63054000.0,,-13085000.0,-4633000.0,-14911000.0,4204000.0,,49437000.0,1044338000.0,720711000.0,13085000.0,1002321000.0,1024794000.0,9388000.0,1011709000.0,54400000.0,54400000.0,54400000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q2YTD,2011-01-01,2011-06-30,,-3.39,-3.39,0.96,-3.4,-16263000.0,26114000.0,473831000.0,-184582000.0,-184582000.0,-184582000.0,,-26114000.0,348788000.0,-16833000.0,7718000.0,,90853000.0,2051281000.0,1985565000.0,26114000.0,2557967000.0,2383236000.0,-200845000.0,2357122000.0,54300000.0,54300000.0,54500000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q2TTM,2010-07-01,2011-06-30,,5.02,5.02,1.92,4.98,-52331000.0,52286000.0,956531000.0,292151000.0,292151000.0,292151000.0,,-52286000.0,764038000.0,-13043000.0,14170000.0,,176420000.0,4068705000.0,3380473000.0,52286000.0,4527594000.0,4819700000.0,239820000.0,4767414000.0,54300000.0,54300000.0,54500000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 10:40:05+00:00,2.42,2.42,0.48,2.41,9513000.0,13116000.0,237374000.0,131312000.0,131312000.0,131312000.0,,-13116000.0,150402000.0,-13446000.0,3790000.0,,45897000.0,1039835000.0,735789000.0,13116000.0,1022850000.0,1176791000.0,140825000.0,1163675000.0,54300000.0,54300000.0,54500000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q1TTM,2010-04-01,2011-03-31,,5.3,5.3,1.92,5.27,-58177000.0,52186000.0,955650000.0,317512000.0,317512000.0,317512000.0,,-52186000.0,715370000.0,8201000.0,14267000.0,,172270000.0,4018769000.0,3288632000.0,52186000.0,4430819000.0,4742340000.0,259335000.0,4690154000.0,54400000.0,54400000.0,54400000.0
Everest Re Group Ltd,RE,,1095073,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 12:05:56+00:00,-5.81,-5.81,0.48,-5.81,-25776000.0,12998000.0,236457000.0,-315894000.0,-315894000.0,-315894000.0,,-12998000.0,198386000.0,-3387000.0,3928000.0,,44956000.0,1011446000.0,1249776000.0,12998000.0,1535117000.0,1206445000.0,-341670000.0,1193447000.0,54400000.0,54400000.0,54400000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q4,2012-10-01,2012-12-31,,1.21,1.21,0.48,1.21,-20679000.0,13930000.0,228327000.0,58777000.0,58777000.0,58777000.0,,-13930000.0,165611000.0,-12357000.0,7293000.0,,53727000.0,1119396000.0,931275000.0,13930000.0,1220622000.0,1272650000.0,38098000.0,1258720000.0,52300000.0,52300000.0,52500000.0
Everest Re Group Ltd,RE,,1095073,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:24:42+00:00,15.85,15.85,1.92,15.79,110572000.0,53683000.0,952701000.0,828954000.0,828954000.0,828954000.0,,-53683000.0,754864000.0,3318000.0,23976000.0,,207659000.0,4164628000.0,2745265000.0,53683000.0,3929601000.0,4922810000.0,939526000.0,4869127000.0,52300000.0,52300000.0,52500000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q3YTD,2012-01-01,2012-09-30,,14.64,14.64,1.44,14.58,131251000.0,39753000.0,724374000.0,770177000.0,770177000.0,770177000.0,,-39753000.0,589253000.0,15675000.0,16683000.0,,153932000.0,3045232000.0,1813990000.0,39753000.0,2708979000.0,3650160000.0,901428000.0,3610407000.0,51800000.0,51800000.0,52100000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q3TTM,2011-10-01,2012-09-30,,15.38,15.38,1.92,15.33,47719000.0,52873000.0,973095000.0,811219000.0,811219000.0,811219000.0,,-52873000.0,860801000.0,24330000.0,21222000.0,,196045000.0,4050960000.0,2833918000.0,52873000.0,4024280000.0,4936091000.0,858938000.0,4883218000.0,51800000.0,51800000.0,52100000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 14:14:56+00:00,4.84,4.84,0.48,4.82,68283000.0,13331000.0,221082000.0,250922000.0,250922000.0,250922000.0,,-13331000.0,215470000.0,-5943000.0,5947000.0,,55762000.0,1009454000.0,603654000.0,13331000.0,886445000.0,1218981000.0,319205000.0,1205650000.0,51800000.0,51800000.0,52100000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2YTD,2012-01-01,2012-06-30,,9.8,9.8,0.96,9.76,62968000.0,26422000.0,503292000.0,519255000.0,519255000.0,519255000.0,,-26422000.0,373783000.0,21618000.0,10736000.0,,98170000.0,2035778000.0,1210336000.0,26422000.0,1822534000.0,2431179000.0,582223000.0,2404757000.0,52300000.0,52300000.0,52600000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2TTM,2011-07-01,2012-06-30,,11.7,11.7,1.92,11.67,-74230000.0,52627000.0,979982000.0,623351000.0,623351000.0,623351000.0,,-52627000.0,640698000.0,15362000.0,19479000.0,,189720000.0,4085844000.0,2950975000.0,52627000.0,4140156000.0,4741904000.0,549121000.0,4689277000.0,52300000.0,52300000.0,52600000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 14:00:29+00:00,4.1,4.1,0.48,4.08,24851000.0,13244000.0,265789000.0,214551000.0,214551000.0,214551000.0,,-13244000.0,116443000.0,27812000.0,6075000.0,,49675000.0,1037800000.0,607870000.0,13244000.0,929409000.0,1182055000.0,239402000.0,1168811000.0,52300000.0,52300000.0,52600000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q1TTM,2011-04-01,2012-03-31,,10.02,10.02,1.92,10.0,-89568000.0,52499000.0,951567000.0,540112000.0,540112000.0,540112000.0,,-52499000.0,674657000.0,-25896000.0,17194000.0,,185942000.0,4087879000.0,3078894000.0,52499000.0,4233597000.0,4736640000.0,450544000.0,4684141000.0,53500000.0,53500000.0,53600000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:03:22+00:00,5.7,5.7,0.48,5.68,38117000.0,13178000.0,237503000.0,304704000.0,304704000.0,304704000.0,,-13178000.0,257340000.0,-6194000.0,4661000.0,,48495000.0,997978000.0,602466000.0,13178000.0,893125000.0,1249124000.0,342821000.0,1235946000.0,53500000.0,53500000.0,53600000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q4,2013-10-01,2013-12-31,,7.66,7.66,0.75,7.57,85370000.0,7638000.0,253858000.0,366748000.0,366748000.0,364638000.0,2110000.0,-7638000.0,231795000.0,-2169000.0,8174000.0,,69419000.0,1287496000.0,725915000.0,7638000.0,1057366000.0,1517122000.0,452118000.0,1509484000.0,49100000.0,49100000.0,49500000.0
Everest Re Group Ltd,RE,,1095073,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 14:24:42+00:00,25.67,25.67,2.19,25.44,289706000.0,46118000.0,977558000.0,1265260000.0,1265260000.0,1259382000.0,5878000.0,-46118000.0,892780000.0,-5487000.0,24817000.0,,237126000.0,4753543000.0,2800251000.0,46118000.0,4039752000.0,5640836000.0,1554966000.0,5594718000.0,49100000.0,49100000.0,49500000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3YTD,2013-01-01,2013-09-30,,18.01,18.01,1.44,17.87,204336000.0,38480000.0,723700000.0,898512000.0,898512000.0,894744000.0,3768000.0,-38480000.0,660985000.0,-3318000.0,16643000.0,,167707000.0,3466047000.0,2074336000.0,38480000.0,2982386000.0,4123714000.0,1102848000.0,4085234000.0,48400000.0,48400000.0,48800000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3TTM,2012-10-01,2013-09-30,,19.22,19.22,1.92,19.08,183657000.0,52410000.0,952027000.0,957289000.0,957289000.0,953521000.0,3768000.0,-52410000.0,826596000.0,-15675000.0,23936000.0,,221434000.0,4585443000.0,3005611000.0,52410000.0,4203008000.0,5396364000.0,1140946000.0,5343954000.0,48400000.0,48400000.0,48800000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 14:50:15+00:00,4.85,4.85,0.48,4.81,72027000.0,7637000.0,248587000.0,238527000.0,238527000.0,234759000.0,3768000.0,-7637000.0,178469000.0,-2726000.0,4758000.0,,59860000.0,1225755000.0,770102000.0,7637000.0,1083307000.0,1401498000.0,310554000.0,1393861000.0,48400000.0,48400000.0,48800000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2YTD,2013-01-01,2013-06-30,,13.16,13.16,0.96,13.06,132309000.0,30843000.0,475113000.0,659985000.0,659985000.0,659985000.0,,-30843000.0,482516000.0,-592000.0,11885000.0,,107847000.0,2240292000.0,1304234000.0,30843000.0,1899079000.0,2722216000.0,792294000.0,2691373000.0,49200000.0,49200000.0,49600000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2TTM,2012-07-01,2013-06-30,,19.21,19.21,1.92,19.09,179913000.0,58104000.0,924522000.0,969684000.0,969684000.0,969684000.0,,-58104000.0,863597000.0,-18892000.0,25125000.0,,217336000.0,4369142000.0,2839163000.0,58104000.0,4006146000.0,5213847000.0,1149597000.0,5155743000.0,49200000.0,49200000.0,49600000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 15:26:27+00:00,5.6,5.6,0.48,5.56,46813000.0,17362000.0,242067000.0,275642000.0,275642000.0,275642000.0,,-17362000.0,194715000.0,8295000.0,6168000.0,,54901000.0,1151533000.0,711590000.0,17362000.0,1014726000.0,1354543000.0,322455000.0,1337181000.0,49200000.0,49200000.0,49600000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q1TTM,2012-04-01,2013-03-31,,17.71,17.71,1.92,17.61,157951000.0,53986000.0,948244000.0,908593000.0,908593000.0,908593000.0,,-53986000.0,785325000.0,625000.0,25032000.0,,212110000.0,4255409000.0,2735443000.0,53986000.0,3920829000.0,5041359000.0,1066544000.0,4987373000.0,50800000.0,50800000.0,51200000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:22:13+00:00,7.56,7.56,0.48,7.5,85496000.0,13481000.0,233046000.0,384343000.0,384343000.0,384343000.0,,-13481000.0,287801000.0,-8887000.0,5717000.0,,52946000.0,1088759000.0,592644000.0,13481000.0,884353000.0,1367673000.0,469839000.0,1354192000.0,50800000.0,50800000.0,51200000.0
Everest Re Group Ltd,RE,,1095073,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:32:36+00:00,26.16,26.16,3.2,25.91,187652000.0,38533000.0,1121145000.0,1199156000.0,1199156000.0,1199156000.0,,-38533000.0,602932000.0,,23421000.0,32308000.0,233104000.0,5043707000.0,2875936000.0,38533000.0,4253606000.0,5678947000.0,1386808000.0,5640414000.0,45800000.0,45800000.0,46300000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q4,2014-10-01,2014-12-31,,13.85,13.85,1.7,13.7,113564000.0,18541000.0,584624000.0,595881000.0,595881000.0,630307000.0,-34426000.0,-18541000.0,325760000.0,3296000.0,19850000.0,32308000.0,119353000.0,2509219000.0,1418770000.0,18541000.0,2142597000.0,2870583000.0,709445000.0,2852042000.0,45800000.0,45800000.0,46300000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3YTD,2014-01-01,2014-09-30,,12.31,12.31,1.5,12.21,74088000.0,19992000.0,536521000.0,603275000.0,603275000.0,568849000.0,34426000.0,-19992000.0,277172000.0,-3296000.0,3571000.0,,113751000.0,2534488000.0,1457166000.0,19992000.0,2111009000.0,2808364000.0,677363000.0,2788372000.0,45400000.0,45400000.0,45800000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3TTM,2013-10-01,2014-09-30,,19.97,19.97,2.25,19.78,159458000.0,27630000.0,790379000.0,970023000.0,970023000.0,933487000.0,36536000.0,-27630000.0,508967000.0,-5465000.0,11745000.0,,183170000.0,3821984000.0,2183081000.0,27630000.0,3168375000.0,4325486000.0,1129481000.0,4297856000.0,45400000.0,45400000.0,45800000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 15:15:14+00:00,6.05,6.05,0.75,6.0,20856000.0,12424000.0,290519000.0,301253000.0,301253000.0,274916000.0,26337000.0,-12424000.0,134550000.0,,-1374000.0,,63113000.0,1389998000.0,837757000.0,12424000.0,1190015000.0,1524548000.0,322109000.0,1512124000.0,45400000.0,45400000.0,45800000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q2YTD,2014-01-01,2014-06-30,,12.58,12.58,1.5,12.47,117092000.0,16546000.0,529689000.0,599947000.0,599947000.0,584117000.0,15830000.0,-16546000.0,336636000.0,-17167000.0,8844000.0,,109052000.0,2416807000.0,1355106000.0,16546000.0,2002691000.0,2736276000.0,717039000.0,2719730000.0,45441000.0,45441000.0,45441000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q1TTM,2013-04-01,2014-03-31,,24.37,24.37,2.46,24.15,257442000.0,40205000.0,990514000.0,1182939000.0,1182939000.0,1168972000.0,13967000.0,-40205000.0,747601000.0,104000.0,24045000.0,,234818000.0,4809274000.0,2827016000.0,40205000.0,4076393000.0,5556979000.0,1440381000.0,5516774000.0,47000000.0,47000000.0,47300000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 13:07:35+00:00,6.26,6.26,0.75,6.21,53232000.0,7568000.0,246002000.0,302022000.0,302022000.0,293933000.0,8089000.0,-7568000.0,142622000.0,-3296000.0,4945000.0,,50638000.0,1144490000.0,619409000.0,7568000.0,920994000.0,1283816000.0,355254000.0,1276248000.0,47000000.0,47000000.0,47300000.0
Everest Re Group Ltd,RE,,1095073,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:03:10+00:00,22.29,22.29,4.0,22.1,134021000.0,36191000.0,1183646000.0,977869000.0,977869000.0,977869000.0,,-36191000.0,295643000.0,,23254000.0,88280000.0,257069000.0,5292842000.0,3064715000.0,36191000.0,4528684000.0,5676765000.0,1111890000.0,5640574000.0,43900000.0,43900000.0,44200000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q4,2015-10-01,2015-12-31,,8.29,8.29,1.15,8.23,63153000.0,9185000.0,314839000.0,357281000.0,357281000.0,357281000.0,,-9185000.0,132563000.0,-49217000.0,5942000.0,63029000.0,68446000.0,1372235000.0,699764000.0,9185000.0,1088991000.0,1518610000.0,420434000.0,1509425000.0,43900000.0,43900000.0,44200000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 11:28:47+00:00,2.02,2.02,0.95,2.0,-6133000.0,8990000.0,295193000.0,88553000.0,88553000.0,88553000.0,,-8990000.0,-55996000.0,,5924000.0,25251000.0,67980000.0,1362864000.0,871612000.0,8990000.0,1240709000.0,1332119000.0,82420000.0,1323129000.0,43800000.0,43800000.0,44300000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3YTD,2015-01-01,2015-09-30,,14.0,14.0,2.85,13.87,70868000.0,27006000.0,868807000.0,620588000.0,620588000.0,620588000.0,,-27006000.0,163080000.0,49217000.0,17312000.0,25251000.0,188623000.0,3920607000.0,2364951000.0,27006000.0,3439693000.0,4158155000.0,691456000.0,4131149000.0,43800000.0,43800000.0,44300000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3TTM,2014-10-01,2015-09-30,,27.85,27.85,4.55,27.57,184432000.0,45547000.0,1453431000.0,1216469000.0,1216469000.0,1250895000.0,-34426000.0,-45547000.0,488840000.0,52513000.0,37162000.0,57559000.0,307976000.0,6429826000.0,3783721000.0,45547000.0,5582290000.0,7028738000.0,1400901000.0,6983191000.0,43800000.0,43800000.0,44300000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 13:35:02+00:00,4.72,4.72,0.95,4.68,35834000.0,9026000.0,290520000.0,209057000.0,209057000.0,209057000.0,,-9026000.0,107257000.0,-2064000.0,5925000.0,,61902000.0,1285255000.0,778184000.0,9026000.0,1136531000.0,1390448000.0,244891000.0,1381422000.0,44300000.0,44300000.0,44700000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2YTD,2015-01-01,2015-06-30,,11.98,11.98,1.9,11.87,77001000.0,18016000.0,573614000.0,532035000.0,532035000.0,532035000.0,,-18016000.0,219076000.0,49217000.0,11388000.0,,120643000.0,2557743000.0,1493339000.0,18016000.0,2198984000.0,2826036000.0,609036000.0,2808020000.0,44300000.0,44300000.0,44700000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2TTM,2014-07-01,2015-06-30,,31.88,31.88,4.35,31.57,211421000.0,48981000.0,1448757000.0,1429169000.0,1429169000.0,1437258000.0,-8089000.0,-48981000.0,679386000.0,52513000.0,29864000.0,32308000.0,303109000.0,6456960000.0,3749866000.0,48981000.0,5531596000.0,7221167000.0,1640590000.0,7172186000.0,44300000.0,44300000.0,44700000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:24:21+00:00,7.26,7.26,0.95,7.19,41167000.0,8990000.0,283094000.0,322978000.0,322978000.0,322978000.0,,-8990000.0,111819000.0,51281000.0,5463000.0,,58741000.0,1272488000.0,715155000.0,8990000.0,1062453000.0,1435588000.0,364145000.0,1426598000.0,44500000.0,44500000.0,44900000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q1TTM,2014-04-01,2015-03-31,,27.16,27.16,3.4,26.89,175587000.0,39955000.0,1158237000.0,1220112000.0,1220112000.0,1228201000.0,-8089000.0,-39955000.0,572129000.0,54577000.0,23939000.0,32308000.0,241207000.0,5171705000.0,2971682000.0,39955000.0,4395065000.0,5830719000.0,1395699000.0,5790764000.0,44500000.0,44500000.0,44900000.0
Everest Re Group Ltd,RE,,1095073,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:14:44+00:00,23.85,23.85,4.7,23.68,103500000.0,36228000.0,1188692000.0,996344000.0,996344000.0,996344000.0,,-36228000.0,484516000.0,,27231000.0,-10636000.0,302722000.0,5320466000.0,3139629000.0,36228000.0,4658274000.0,5794346000.0,1099844000.0,5758118000.0,41800000.0,41800000.0,42100000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q4,2016-10-01,2016-12-31,,9.01,9.01,-3.45,8.95,42019000.0,9034000.0,308639000.0,373572000.0,373572000.0,373572000.0,,-9034000.0,162333000.0,,5828000.0,10362000.0,79972000.0,1441265000.0,794896000.0,9034000.0,1189335000.0,1613960000.0,415591000.0,1604926000.0,41800000.0,41800000.0,42100000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 14:57:10+00:00,7.11,7.11,1.15,7.06,25493000.0,8893000.0,309545000.0,295394000.0,295394000.0,295394000.0,,-8893000.0,129547000.0,,6400000.0,9435000.0,78563000.0,1371474000.0,786168000.0,8893000.0,1180676000.0,1510456000.0,320887000.0,1501563000.0,41500000.0,41500000.0,41800000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q3YTD,2016-01-01,2016-09-30,,14.84,14.84,3.45,14.73,61481000.0,27194000.0,880053000.0,622772000.0,622772000.0,622772000.0,,-27194000.0,322183000.0,,21403000.0,-20998000.0,222750000.0,3879201000.0,2344733000.0,27194000.0,3468939000.0,4180386000.0,684253000.0,4153192000.0,41500000.0,41500000.0,41800000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q3TTM,2015-10-01,2016-09-30,,23.13,23.13,4.6,22.96,124634000.0,36379000.0,1194892000.0,980053000.0,980053000.0,980053000.0,,-36379000.0,454746000.0,-49217000.0,27345000.0,42031000.0,291196000.0,5251436000.0,3044497000.0,36379000.0,4557930000.0,5698996000.0,1104687000.0,5662617000.0,41500000.0,41500000.0,41800000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 16:46:23+00:00,3.7,3.7,1.15,3.67,30607000.0,9073000.0,295502000.0,155692000.0,155692000.0,155692000.0,,-9073000.0,167391000.0,,7117000.0,-28367000.0,72077000.0,1288860000.0,857816000.0,9073000.0,1232512000.0,1427884000.0,186299000.0,1418811000.0,42100000.0,42100000.0,42400000.0
