company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Everest Re Group Ltd,RE,,1095073,2012.0,Q3TTM,2011-10-01,2012-09-30,,59334000.0,4007000.0,114968000.0,,1295000.0,12608000.0,23629000.0,,-336100000.0,-280861000.0,650518000.0,-336100000.0,-280861000.0,650518000.0,34852000.0,811219000.0,811219000.0,-232643000.0,,-101453000.0,-3796298000.0,,-258276000.0,3515437000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q3,2012-07-01,2012-09-30,,14842000.0,30662000.0,5851000.0,,16752000.0,-19273000.0,1913000.0,,-48010000.0,-63961000.0,174926000.0,-48010000.0,-63961000.0,174926000.0,79707000.0,250922000.0,250922000.0,-71565000.0,,-24897000.0,-1055647000.0,,-25026000.0,991686000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 14:14:56+00:00,45833000.0,54463000.0,31936000.0,,24158000.0,-167752000.0,19868000.0,,-305824000.0,-167863000.0,479436000.0,-305824000.0,-167863000.0,479436000.0,29907000.0,770177000.0,770177000.0,-168822000.0,,-75667000.0,-2812984000.0,,-250025000.0,2645121000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2TTM,2011-07-01,2012-06-30,,53318000.0,-33282000.0,103510000.0,,-12385000.0,41384000.0,22667000.0,,-399703000.0,-284086000.0,683502000.0,-399703000.0,-284086000.0,683502000.0,-12672000.0,623351000.0,623351000.0,-34551000.0,,-102492000.0,-3908569000.0,-40000000.0,-279878000.0,3624483000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2,2012-04-01,2012-06-30,,16212000.0,34985000.0,31783000.0,,-4817000.0,-100251000.0,15344000.0,,-109785000.0,-97366000.0,138772000.0,-109785000.0,-97366000.0,138772000.0,-73196000.0,214551000.0,214551000.0,8260000.0,,-25129000.0,-752125000.0,,-100000000.0,654759000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 14:00:29+00:00,30991000.0,23801000.0,26085000.0,,7406000.0,-148479000.0,17955000.0,,-257814000.0,-103902000.0,304510000.0,-257814000.0,-103902000.0,304510000.0,-49800000.0,519255000.0,519255000.0,-97257000.0,,-50770000.0,-1757337000.0,,-224999000.0,1653435000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q1TTM,2011-04-01,2012-03-31,,49936000.0,-43797000.0,51468000.0,,-5599000.0,153385000.0,13202000.0,,-310120000.0,-191751000.0,695370000.0,-310120000.0,-191751000.0,695370000.0,187900000.0,540112000.0,540112000.0,-48063000.0,,-103444000.0,-3888313000.0,-40000000.0,-179878000.0,3696562000.0
Everest Re Group Ltd,RE,,1095073,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:03:22+00:00,14779000.0,-11184000.0,-5698000.0,,12223000.0,-48228000.0,2611000.0,,-148029000.0,-6536000.0,165738000.0,-148029000.0,-6536000.0,165738000.0,23396000.0,304704000.0,304704000.0,-105517000.0,,-25641000.0,-1005212000.0,,-124999000.0,998676000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q4,2013-10-01,2013-12-31,,16194000.0,134220000.0,61914000.0,,-7683000.0,-80714000.0,-172000.0,,34908000.0,-278674000.0,273297000.0,34908000.0,-278674000.0,273297000.0,21848000.0,366748000.0,366748000.0,-28931000.0,143000000.0,-35961000.0,-1298302000.0,,-71959000.0,1019628000.0
Everest Re Group Ltd,RE,,1095073,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 14:24:42+00:00,66515000.0,69302000.0,38390000.0,,-23433000.0,-22113000.0,51500000.0,,-776493000.0,-224003000.0,1098261000.0,-776493000.0,-224003000.0,1098261000.0,74332000.0,1265260000.0,1265260000.0,-211401000.0,230500000.0,-106681000.0,-4612960000.0,-329897000.0,-621915000.0,4388957000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3TTM,2012-10-01,2013-09-30,,66384000.0,-59627000.0,-2452000.0,,-12676000.0,131833000.0,53277000.0,,-874494000.0,-42014000.0,1040160000.0,-874494000.0,-42014000.0,1040160000.0,110976000.0,957289000.0,957289000.0,-115346000.0,87500000.0,-95455000.0,-4524528000.0,-329897000.0,-589919000.0,4482514000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3,2013-07-01,2013-09-30,,14787000.0,1820000.0,-243000.0,,-12414000.0,171448000.0,5103000.0,-40000000.0,-70572000.0,-152638000.0,386022000.0,-70572000.0,-152638000.0,386022000.0,150398000.0,238527000.0,238527000.0,-38740000.0,87500000.0,-23174000.0,-881061000.0,,-100001000.0,728423000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 14:50:15+00:00,50321000.0,-64918000.0,-23524000.0,,-15750000.0,58601000.0,51672000.0,,-811401000.0,54671000.0,824964000.0,-811401000.0,54671000.0,824964000.0,52484000.0,898512000.0,898512000.0,-182470000.0,87500000.0,-70720000.0,-3314658000.0,-329897000.0,-549956000.0,3369329000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2TTM,2012-07-01,2013-06-30,,66439000.0,-30785000.0,3642000.0,,16490000.0,-58888000.0,50087000.0,40000000.0,-851932000.0,46663000.0,829064000.0,-851932000.0,46663000.0,829064000.0,40285000.0,969684000.0,969684000.0,-148171000.0,,-97178000.0,-4699114000.0,-329897000.0,-514944000.0,4745777000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2,2013-04-01,2013-06-30,,16914000.0,-47550000.0,-17280000.0,,-14796000.0,-74033000.0,19651000.0,40000000.0,-504884000.0,255096000.0,179584000.0,-504884000.0,255096000.0,179584000.0,-85000000.0,275642000.0,275642000.0,-38939000.0,,-23315000.0,-1276679000.0,-329897000.0,-211323000.0,1531775000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 15:26:27+00:00,35534000.0,-66738000.0,-23281000.0,,-3336000.0,-112847000.0,46569000.0,40000000.0,-740829000.0,207309000.0,438942000.0,-740829000.0,207309000.0,438942000.0,-97914000.0,659985000.0,659985000.0,-143730000.0,,-47546000.0,-2433597000.0,-329897000.0,-449955000.0,2640906000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q1TTM,2012-04-01,2013-03-31,,65737000.0,51750000.0,52705000.0,,26469000.0,-85106000.0,45780000.0,,-456833000.0,-305799000.0,788252000.0,-456833000.0,-305799000.0,788252000.0,52089000.0,908593000.0,908593000.0,-100972000.0,,-98992000.0,-4174560000.0,,-403621000.0,3868761000.0
Everest Re Group Ltd,RE,,1095073,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:22:13+00:00,18620000.0,-19188000.0,-6001000.0,,11460000.0,-38814000.0,26918000.0,,-235945000.0,-47787000.0,259358000.0,-235945000.0,-47787000.0,259358000.0,-12914000.0,384343000.0,384343000.0,-104791000.0,,-24231000.0,-1156918000.0,,-238632000.0,1109131000.0
Everest Re Group Ltd,RE,,1095073,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:32:36+00:00,49260000.0,153455000.0,39424000.0,,8000000.0,-181925000.0,17839000.0,400000000.0,-478098000.0,-758572000.0,1054762000.0,-478098000.0,-758572000.0,1054762000.0,-173908000.0,1199156000.0,1199156000.0,-11729000.0,,-145913000.0,-5466860000.0,-250000000.0,-500024000.0,4708288000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q4,2014-10-01,2014-12-31,,11207000.0,6895000.0,24274000.0,,-2167000.0,-183425000.0,2374000.0,,-516453000.0,425473000.0,128818000.0,-516453000.0,425473000.0,128818000.0,35671000.0,297956000.0,297956000.0,3080000.0,-136200000.0,-32545000.0,-1033276000.0,-250000000.0,-100082000.0,1458749000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3TTM,2013-10-01,2014-09-30,,54247000.0,280780000.0,77064000.0,,2484000.0,-79214000.0,15293000.0,400000000.0,73263000.0,-1462719000.0,1199241000.0,73263000.0,-1462719000.0,1199241000.0,-187731000.0,1267948000.0,1267948000.0,-43740000.0,279200000.0,-149329000.0,-5731886000.0,,-471901000.0,4269167000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3,2014-07-01,2014-09-30,,10957000.0,49319000.0,132000.0,,11052000.0,-18833000.0,2322000.0,,-181976000.0,-104355000.0,335512000.0,-181976000.0,-104355000.0,335512000.0,60233000.0,301253000.0,301253000.0,42135000.0,-65000000.0,-44307000.0,-1321554000.0,,-74991000.0,1217199000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 15:15:14+00:00,38053000.0,146560000.0,15150000.0,,10167000.0,1500000.0,15465000.0,400000000.0,38355000.0,-1184045000.0,925944000.0,38355000.0,-1184045000.0,925944000.0,-209579000.0,901200000.0,901200000.0,-14809000.0,136200000.0,-113368000.0,-4433584000.0,,-399942000.0,3249539000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q2TTM,2013-07-01,2014-06-30,,58077000.0,233281000.0,76689000.0,,-20982000.0,111067000.0,18074000.0,360000000.0,184667000.0,-1511002000.0,1249751000.0,184667000.0,-1511002000.0,1249751000.0,-97566000.0,1205222000.0,1205222000.0,-124615000.0,431700000.0,-128196000.0,-5291393000.0,,-496911000.0,3780391000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q2,2014-04-01,2014-06-30,,13510000.0,80981000.0,14844000.0,,-4149000.0,-39255000.0,11022000.0,400000000.0,432235000.0,-695255000.0,223335000.0,432235000.0,-695255000.0,223335000.0,-43834000.0,297925000.0,297925000.0,-48845000.0,130500000.0,-34319000.0,-1688730000.0,,-74968000.0,993475000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 14:45:23+00:00,27096000.0,97241000.0,15018000.0,,-885000.0,20333000.0,13143000.0,400000000.0,220331000.0,-1079690000.0,590432000.0,220331000.0,-1079690000.0,590432000.0,-269812000.0,599947000.0,599947000.0,-56944000.0,201200000.0,-69061000.0,-3112030000.0,,-324951000.0,2032340000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q1TTM,2013-04-01,2014-03-31,,61481000.0,104750000.0,44565000.0,,-31629000.0,76289000.0,26703000.0,,-752452000.0,-560651000.0,1206000000.0,-752452000.0,-560651000.0,1206000000.0,-138732000.0,1182939000.0,1182939000.0,-114709000.0,301200000.0,-117192000.0,-4879342000.0,-329897000.0,-633266000.0,4318691000.0
Everest Re Group Ltd,RE,,1095073,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 13:07:35+00:00,13586000.0,16260000.0,174000.0,,3264000.0,59588000.0,2121000.0,,-211904000.0,-384435000.0,367097000.0,-211904000.0,-384435000.0,367097000.0,-225978000.0,302022000.0,302022000.0,-8099000.0,70700000.0,-34742000.0,-1423300000.0,,-249983000.0,1038865000.0
Everest Re Group Ltd,RE,,1095073,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:03:10+00:00,50901000.0,164856000.0,35973000.0,3934000.0,-7780000.0,-179903000.0,13597000.0,,-573170000.0,-681101000.0,1108235000.0,-573170000.0,-681101000.0,1108235000.0,-153816000.0,977869000.0,977869000.0,259368000.0,-11601000.0,-175107000.0,-5597796000.0,,-400059000.0,4912761000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q4,2015-10-01,2015-12-31,,12128000.0,41622000.0,17934000.0,,20227000.0,-68954000.0,3701000.0,,-132180000.0,-312009000.0,306394000.0,-132180000.0,-312009000.0,306394000.0,-117568000.0,357281000.0,357281000.0,5939000.0,-11601000.0,-49202000.0,-1386861000.0,,-75078000.0,1074852000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 11:28:47+00:00,38773000.0,123234000.0,18039000.0,3934000.0,-28007000.0,-110949000.0,9896000.0,,-440990000.0,-369092000.0,801841000.0,-440990000.0,-369092000.0,801841000.0,-36248000.0,620588000.0,620588000.0,253429000.0,,-125905000.0,-4210935000.0,,-324981000.0,3837909000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3TTM,2014-10-01,2015-09-30,,49980000.0,130129000.0,42313000.0,3934000.0,-30174000.0,-294374000.0,12270000.0,,-957443000.0,56381000.0,930659000.0,-957443000.0,56381000.0,930659000.0,-577000.0,918544000.0,918544000.0,256509000.0,-136200000.0,-158450000.0,-5244211000.0,-250000000.0,-425063000.0,5296658000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q3,2015-07-01,2015-09-30,,13257000.0,29882000.0,132000.0,3934000.0,-21178000.0,-21656000.0,4428000.0,,-237270000.0,50569000.0,270204000.0,-237270000.0,50569000.0,270204000.0,62325000.0,88553000.0,88553000.0,190050000.0,,-41698000.0,-1340499000.0,,-200000000.0,1387134000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 13:35:02+00:00,25516000.0,93352000.0,17907000.0,,-6829000.0,-89293000.0,5468000.0,,-203720000.0,-419661000.0,531637000.0,-203720000.0,-419661000.0,531637000.0,-98573000.0,532035000.0,532035000.0,63379000.0,,-84207000.0,-2870436000.0,,-124981000.0,2450775000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2TTM,2014-07-01,2015-06-30,,47680000.0,149566000.0,42313000.0,,2056000.0,-291551000.0,10164000.0,,-902149000.0,-98543000.0,995967000.0,-902149000.0,-98543000.0,995967000.0,-2669000.0,1131244000.0,1131244000.0,108594000.0,-201200000.0,-161059000.0,-5225266000.0,-250000000.0,-300054000.0,5126723000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q2,2015-04-01,2015-06-30,,12182000.0,69086000.0,17775000.0,,203000.0,-79275000.0,5466000.0,,-86430000.0,-154515000.0,181068000.0,-86430000.0,-154515000.0,181068000.0,-59674000.0,209057000.0,209057000.0,39104000.0,,-41955000.0,-1281637000.0,,-49941000.0,1127122000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:24:21+00:00,13334000.0,24266000.0,132000.0,,-7032000.0,-10018000.0,2000.0,,-117290000.0,-265146000.0,350569000.0,-117290000.0,-265146000.0,350569000.0,-38899000.0,322978000.0,322978000.0,24275000.0,,-42252000.0,-1588799000.0,,-75040000.0,1323653000.0
Everest Re Group Ltd,RE,,1095073,2015.0,Q1TTM,2014-04-01,2015-03-31,,49008000.0,161461000.0,39382000.0,,-2296000.0,-251531000.0,15720000.0,400000000.0,-383484000.0,-639283000.0,1038234000.0,-383484000.0,-639283000.0,1038234000.0,13171000.0,1220112000.0,1220112000.0,20645000.0,-70700000.0,-153423000.0,-5632359000.0,-250000000.0,-325081000.0,4993076000.0
Everest Re Group Ltd,RE,,1095073,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 16:14:44+00:00,49167000.0,42636000.0,36010000.0,47721000.0,54053000.0,242467000.0,10751000.0,,-581516000.0,-657873000.0,1383600000.0,-581516000.0,-657873000.0,1383600000.0,198264000.0,996344000.0,996344000.0,95622000.0,-10595000.0,-195384000.0,-9821304000.0,,-386288000.0,9115710000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q4,2016-10-01,2016-12-31,,11013000.0,2564000.0,17783000.0,,3463000.0,57138000.0,5436000.0,,-53289000.0,-326899000.0,422852000.0,-53289000.0,-326899000.0,422852000.0,46127000.0,373572000.0,373572000.0,-18871000.0,-578000.0,-51087000.0,-2437415000.0,,-7060000.0,2110516000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 14:57:10+00:00,38154000.0,40072000.0,18227000.0,47721000.0,50590000.0,185329000.0,5315000.0,,-528227000.0,-330974000.0,960748000.0,-528227000.0,-330974000.0,960748000.0,152137000.0,622772000.0,622772000.0,114493000.0,-10017000.0,-144297000.0,-7383889000.0,,-379228000.0,7005194000.0
