company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 11:36:25+00:00,0.31,0.31,0.29,289000000.0,0.31,49000000.0,101000000.0,170000000.0,170000000.0,155000000.0,15000000.0,1725000000.0,2810000000.0,,,38000000.0,337000000.0,1725000000.0,1085000000.0,105000000.0,4000000.0,713000000.0,372000000.0,-101000000.0,271000000.0,2810000000.0,500000000.0,500000000.0,500000000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q4,2010-10-01,2010-12-31,,0.59,0.59,0.32,277000000.0,0.59,,160000000.0,294000000.0,294000000.0,281000000.0,13000000.0,1941000000.0,3187000000.0,3000000.0,,-1000000.0,396000000.0,1941000000.0,1246000000.0,119000000.0,-4000000.0,672000000.0,574000000.0,-120000000.0,454000000.0,3187000000.0,480200000.0,480200000.0,480200000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 12:42:53+00:00,1.98,1.98,1.26,1194000000.0,1.98,-78000000.0,629000000.0,1002000000.0,1002000000.0,953000000.0,49000000.0,7824000000.0,12515000000.0,5000000.0,,-2000000.0,1461000000.0,7824000000.0,4691000000.0,473000000.0,-17000000.0,2575000000.0,2116000000.0,-485000000.0,1631000000.0,12515000000.0,480200000.0,480200000.0,480200000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.39,1.39,0.95,917000000.0,1.39,-78000000.0,469000000.0,708000000.0,708000000.0,672000000.0,36000000.0,5883000000.0,9328000000.0,2000000.0,,-1000000.0,1065000000.0,5883000000.0,3445000000.0,354000000.0,-13000000.0,1903000000.0,1542000000.0,-365000000.0,1177000000.0,9328000000.0,477300000.0,477300000.0,477300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.04,2.04,1.23,1191000000.0,2.03,-45000000.0,485000000.0,1039000000.0,1039000000.0,987000000.0,52000000.0,7757000000.0,12334000000.0,2000000.0,,3000000.0,1430000000.0,7757000000.0,4577000000.0,464000000.0,-12000000.0,2579000000.0,1998000000.0,-474000000.0,1524000000.0,12334000000.0,477300000.0,477300000.0,477300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q3,2010-07-01,2010-09-30,2011-10-27 14:08:49+00:00,0.51,0.51,0.315,317000000.0,0.51,-1000000.0,153000000.0,258000000.0,258000000.0,244000000.0,14000000.0,2006000000.0,3235000000.0,0.0,,0.0,369000000.0,2006000000.0,1229000000.0,126000000.0,-7000000.0,685000000.0,544000000.0,-133000000.0,411000000.0,3235000000.0,477300000.0,477300000.0,477300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.88,0.88,0.63,600000000.0,0.88,-77000000.0,316000000.0,450000000.0,450000000.0,428000000.0,22000000.0,3877000000.0,6093000000.0,2000000.0,,-1000000.0,696000000.0,3877000000.0,2216000000.0,228000000.0,-6000000.0,1218000000.0,998000000.0,-232000000.0,766000000.0,6093000000.0,482100000.0,482100000.0,482100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.09,2.09,1.21,1175000000.0,2.08,-45000000.0,465000000.0,1073000000.0,1073000000.0,1020000000.0,53000000.0,7607000000.0,12122000000.0,3000000.0,,6000000.0,1400000000.0,7607000000.0,4515000000.0,442000000.0,-2000000.0,2536000000.0,1979000000.0,-441000000.0,1538000000.0,12122000000.0,482100000.0,482100000.0,482100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 15:45:44+00:00,0.51,0.51,0.315,309000000.0,0.51,-77000000.0,206000000.0,258000000.0,258000000.0,246000000.0,12000000.0,1996000000.0,3158000000.0,0.0,,-1000000.0,345000000.0,1996000000.0,1162000000.0,116000000.0,-6000000.0,576000000.0,586000000.0,-122000000.0,464000000.0,3158000000.0,482100000.0,482100000.0,482100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.08,2.08,1.18,1168000000.0,2.07,34000000.0,422000000.0,1082000000.0,1082000000.0,1021000000.0,61000000.0,7397000000.0,11916000000.0,3000000.0,,12000000.0,1378000000.0,7397000000.0,4519000000.0,433000000.0,7000000.0,2592000000.0,1927000000.0,-423000000.0,1504000000.0,11916000000.0,485600000.0,485600000.0,485600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 11:49:59+00:00,0.37,0.37,0.315,291000000.0,0.37,,110000000.0,192000000.0,192000000.0,182000000.0,10000000.0,1881000000.0,2935000000.0,2000000.0,,,351000000.0,1881000000.0,1054000000.0,112000000.0,0.0,642000000.0,412000000.0,-110000000.0,302000000.0,2935000000.0,485600000.0,485600000.0,485600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q4,2011-10-01,2011-12-31,,0.58,0.58,0.34,294000000.0,0.57,4000000.0,134000000.0,278000000.0,278000000.0,266000000.0,12000000.0,2145000000.0,3406000000.0,-8000000.0,,4000000.0,407000000.0,2145000000.0,1261000000.0,123000000.0,-9000000.0,709000000.0,552000000.0,-140000000.0,412000000.0,3406000000.0,469700000.0,469700000.0,469700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 11:38:53+00:00,2.05,2.05,1.36,1229000000.0,2.04,10000000.0,511000000.0,1009000000.0,1009000000.0,961000000.0,48000000.0,8541000000.0,13378000000.0,-4000000.0,,19000000.0,1551000000.0,8541000000.0,4837000000.0,481000000.0,-23000000.0,2809000000.0,2028000000.0,-508000000.0,1520000000.0,13378000000.0,469700000.0,469700000.0,469700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.47,1.47,1.02,935000000.0,1.47,6000000.0,377000000.0,731000000.0,731000000.0,695000000.0,36000000.0,6396000000.0,9972000000.0,4000000.0,,15000000.0,1144000000.0,6396000000.0,3576000000.0,358000000.0,-14000000.0,2100000000.0,1476000000.0,-368000000.0,1108000000.0,9972000000.0,468300000.0,468300000.0,468300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.06,2.06,1.34,1212000000.0,2.06,6000000.0,537000000.0,1025000000.0,1025000000.0,976000000.0,49000000.0,8337000000.0,13159000000.0,7000000.0,,14000000.0,1540000000.0,8337000000.0,4822000000.0,477000000.0,-18000000.0,2772000000.0,2050000000.0,-488000000.0,1562000000.0,13159000000.0,468300000.0,468300000.0,468300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 11:27:28+00:00,0.58,0.58,0.34,317000000.0,0.58,6000000.0,136000000.0,285000000.0,285000000.0,272000000.0,13000000.0,2261000000.0,3522000000.0,2000000.0,,15000000.0,380000000.0,2261000000.0,1261000000.0,118000000.0,-6000000.0,718000000.0,543000000.0,-122000000.0,421000000.0,3522000000.0,468300000.0,468300000.0,468300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.89,0.89,0.68,618000000.0,0.89,,241000000.0,446000000.0,446000000.0,423000000.0,23000000.0,4135000000.0,6450000000.0,2000000.0,,,764000000.0,4135000000.0,2315000000.0,240000000.0,-8000000.0,1382000000.0,933000000.0,-246000000.0,687000000.0,6450000000.0,474200000.0,474200000.0,474200000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.99,1.99,1.31,1212000000.0,1.99,-1000000.0,554000000.0,998000000.0,998000000.0,948000000.0,50000000.0,8082000000.0,12872000000.0,5000000.0,,-1000000.0,1529000000.0,8082000000.0,4790000000.0,485000000.0,-19000000.0,2739000000.0,2051000000.0,-499000000.0,1552000000.0,12872000000.0,474200000.0,474200000.0,474200000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 15:09:04+00:00,0.5,0.5,0.34,319000000.0,0.5,,131000000.0,250000000.0,250000000.0,237000000.0,13000000.0,2140000000.0,3347000000.0,1000000.0,,,382000000.0,2140000000.0,1207000000.0,119000000.0,-7000000.0,701000000.0,506000000.0,-125000000.0,381000000.0,3347000000.0,474200000.0,474200000.0,474200000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.0,2.0,1.29,1202000000.0,2.0,-78000000.0,629000000.0,1006000000.0,1006000000.0,957000000.0,49000000.0,7938000000.0,12683000000.0,4000000.0,,-2000000.0,1492000000.0,7938000000.0,4745000000.0,482000000.0,-18000000.0,2614000000.0,2131000000.0,-496000000.0,1635000000.0,12683000000.0,475700000.0,475700000.0,475700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 12:38:12+00:00,0.39,0.39,0.34,299000000.0,0.39,,110000000.0,196000000.0,196000000.0,186000000.0,10000000.0,1995000000.0,3103000000.0,1000000.0,,,382000000.0,1995000000.0,1108000000.0,121000000.0,-1000000.0,681000000.0,427000000.0,-121000000.0,306000000.0,3103000000.0,475700000.0,475700000.0,475700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q4,2012-10-01,2012-12-31,,0.48,0.48,0.36,326000000.0,0.48,28000000.0,114000000.0,235000000.0,235000000.0,224000000.0,11000000.0,2224000000.0,3434000000.0,-2000000.0,,16000000.0,356000000.0,2224000000.0,1210000000.0,118000000.0,-15000000.0,726000000.0,484000000.0,-135000000.0,349000000.0,3434000000.0,463600000.0,463600000.0,463600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 12:21:00+00:00,1.76,1.76,1.42,1297000000.0,1.76,83000000.0,443000000.0,860000000.0,860000000.0,817000000.0,43000000.0,8879000000.0,13649000000.0,-18000000.0,,67000000.0,1472000000.0,8879000000.0,4770000000.0,484000000.0,-46000000.0,2919000000.0,1851000000.0,-548000000.0,1303000000.0,13649000000.0,463600000.0,463600000.0,463600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.28,1.28,1.07,971000000.0,1.28,55000000.0,329000000.0,625000000.0,625000000.0,593000000.0,32000000.0,6655000000.0,10215000000.0,-16000000.0,,51000000.0,1116000000.0,6655000000.0,3560000000.0,366000000.0,-31000000.0,2193000000.0,1367000000.0,-413000000.0,954000000.0,10215000000.0,464100000.0,464100000.0,464100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.86,1.86,1.41,1265000000.0,1.85,59000000.0,463000000.0,903000000.0,903000000.0,859000000.0,44000000.0,8800000000.0,13621000000.0,-24000000.0,,55000000.0,1523000000.0,8800000000.0,4821000000.0,489000000.0,-40000000.0,2902000000.0,1919000000.0,-553000000.0,1366000000.0,13621000000.0,464100000.0,464100000.0,464100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 12:48:31+00:00,0.46,0.46,0.355,331000000.0,0.46,22000000.0,125000000.0,223000000.0,223000000.0,214000000.0,9000000.0,2229000000.0,3461000000.0,-14000000.0,,44000000.0,335000000.0,2229000000.0,1232000000.0,123000000.0,-15000000.0,732000000.0,500000000.0,-152000000.0,348000000.0,3461000000.0,464100000.0,464100000.0,464100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.82,0.82,0.71,640000000.0,0.82,33000000.0,204000000.0,402000000.0,402000000.0,379000000.0,23000000.0,4426000000.0,6754000000.0,-2000000.0,,7000000.0,781000000.0,4426000000.0,2328000000.0,243000000.0,-16000000.0,1461000000.0,867000000.0,-261000000.0,606000000.0,6754000000.0,463400000.0,463400000.0,463400000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.98,1.98,1.39,1251000000.0,1.97,43000000.0,474000000.0,965000000.0,965000000.0,917000000.0,48000000.0,8832000000.0,13682000000.0,-8000000.0,,26000000.0,1568000000.0,8832000000.0,4850000000.0,484000000.0,-31000000.0,2888000000.0,1962000000.0,-523000000.0,1439000000.0,13682000000.0,463400000.0,463400000.0,463400000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 11:41:04+00:00,0.45,0.45,0.355,323000000.0,0.45,33000000.0,115000000.0,219000000.0,219000000.0,208000000.0,11000000.0,2260000000.0,3459000000.0,-1000000.0,,3000000.0,374000000.0,2260000000.0,1199000000.0,121000000.0,-10000000.0,733000000.0,466000000.0,-132000000.0,334000000.0,3459000000.0,463400000.0,463400000.0,463400000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.03,2.03,1.38,1247000000.0,2.02,10000000.0,490000000.0,996000000.0,996000000.0,946000000.0,50000000.0,8712000000.0,13570000000.0,-6000000.0,,23000000.0,1576000000.0,8712000000.0,4858000000.0,482000000.0,-28000000.0,2856000000.0,2002000000.0,-516000000.0,1486000000.0,13570000000.0,462100000.0,462100000.0,462100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 12:13:09+00:00,0.37,0.37,0.355,317000000.0,0.37,,89000000.0,183000000.0,183000000.0,171000000.0,12000000.0,2166000000.0,3295000000.0,-1000000.0,,4000000.0,407000000.0,2166000000.0,1129000000.0,122000000.0,-6000000.0,728000000.0,401000000.0,-129000000.0,272000000.0,3295000000.0,462100000.0,462100000.0,462100000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 11:45:02+00:00,0.21,0.21,1.46,1333000000.0,0.21,973000000.0,364000000.0,130000000.0,130000000.0,98000000.0,32000000.0,9112000000.0,13983000000.0,-74000000.0,,18000000.0,1468000000.0,9112000000.0,4871000000.0,477000000.0,-34000000.0,3792000000.0,1079000000.0,-585000000.0,494000000.0,13983000000.0,467700000.0,467700000.0,467700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q4,2013-10-01,2013-12-31,,-1.29,-1.29,0.37,327000000.0,-1.29,935000000.0,-4000000.0,-599000000.0,-599000000.0,-605000000.0,6000000.0,2267000000.0,3500000000.0,-62000000.0,,5000000.0,376000000.0,2267000000.0,1233000000.0,116000000.0,-15000000.0,1643000000.0,-410000000.0,-193000000.0,-603000000.0,3500000000.0,467700000.0,467700000.0,467700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.5,1.5,1.1,1006000000.0,1.5,38000000.0,368000000.0,729000000.0,729000000.0,703000000.0,26000000.0,6845000000.0,10483000000.0,-12000000.0,,13000000.0,1092000000.0,6845000000.0,3638000000.0,361000000.0,-19000000.0,2149000000.0,1489000000.0,-392000000.0,1097000000.0,10483000000.0,469300000.0,469300000.0,469300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.98,1.98,1.45,1332000000.0,1.98,66000000.0,482000000.0,964000000.0,964000000.0,927000000.0,37000000.0,9069000000.0,13917000000.0,-14000000.0,,29000000.0,1448000000.0,9069000000.0,4848000000.0,479000000.0,-34000000.0,2875000000.0,1973000000.0,-527000000.0,1446000000.0,13917000000.0,469300000.0,469300000.0,469300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 11:41:51+00:00,0.62,0.62,0.365,344000000.0,0.62,23000000.0,155000000.0,297000000.0,297000000.0,291000000.0,6000000.0,2325000000.0,3621000000.0,-3000000.0,,3000000.0,349000000.0,2325000000.0,1296000000.0,119000000.0,-3000000.0,719000000.0,577000000.0,-125000000.0,452000000.0,3621000000.0,469300000.0,469300000.0,469300000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.88,0.88,0.73,662000000.0,0.88,15000000.0,213000000.0,432000000.0,432000000.0,412000000.0,20000000.0,4520000000.0,6862000000.0,-9000000.0,,10000000.0,743000000.0,4520000000.0,2342000000.0,242000000.0,-16000000.0,1430000000.0,912000000.0,-267000000.0,645000000.0,6862000000.0,467900000.0,467900000.0,467900000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.82,1.82,1.44,1319000000.0,1.82,65000000.0,452000000.0,890000000.0,890000000.0,850000000.0,40000000.0,8973000000.0,13757000000.0,-25000000.0,,70000000.0,1434000000.0,8973000000.0,4784000000.0,483000000.0,-46000000.0,2888000000.0,1896000000.0,-554000000.0,1342000000.0,13757000000.0,467900000.0,467900000.0,467900000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 11:23:11+00:00,0.52,0.52,0.365,339000000.0,0.52,11000000.0,127000000.0,256000000.0,256000000.0,244000000.0,12000000.0,2311000000.0,3526000000.0,2000000.0,,2000000.0,353000000.0,2311000000.0,1215000000.0,121000000.0,-8000000.0,705000000.0,510000000.0,-127000000.0,383000000.0,3526000000.0,467900000.0,467900000.0,467900000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.75,1.75,1.43,1303000000.0,1.75,87000000.0,440000000.0,853000000.0,853000000.0,814000000.0,39000000.0,8922000000.0,13690000000.0,-28000000.0,,71000000.0,1455000000.0,8922000000.0,4768000000.0,483000000.0,-48000000.0,2916000000.0,1852000000.0,-559000000.0,1293000000.0,13690000000.0,465700000.0,465700000.0,465700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 12:17:05+00:00,0.36,0.36,0.365,323000000.0,0.36,4000000.0,86000000.0,176000000.0,176000000.0,168000000.0,8000000.0,2209000000.0,3336000000.0,-11000000.0,,8000000.0,390000000.0,2209000000.0,1127000000.0,121000000.0,-8000000.0,725000000.0,402000000.0,-140000000.0,262000000.0,3336000000.0,465700000.0,465700000.0,465700000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 14:12:46+00:00,2.8,2.8,1.5,1292000000.0,2.79,-160000000.0,413000000.0,1338000000.0,1338000000.0,1298000000.0,40000000.0,9002000000.0,13996000000.0,-29000000.0,,82000000.0,1481000000.0,9002000000.0,4994000000.0,,-519000000.0,2695000000.0,2299000000.0,-548000000.0,1751000000.0,13996000000.0,462600000.0,462600000.0,462600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,Q4,2014-10-01,2014-12-31,,1.27,1.27,0.38,307000000.0,1.27,-181000000.0,1000000.0,598000000.0,598000000.0,590000000.0,8000000.0,2170000000.0,3437000000.0,-22000000.0,,13000000.0,376000000.0,2170000000.0,1267000000.0,-352000000.0,-483000000.0,515000000.0,752000000.0,-153000000.0,599000000.0,3437000000.0,462600000.0,462600000.0,462600000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.53,1.53,1.13,985000000.0,1.52,21000000.0,412000000.0,740000000.0,740000000.0,708000000.0,32000000.0,6832000000.0,10559000000.0,-7000000.0,,69000000.0,1105000000.0,6832000000.0,3727000000.0,352000000.0,-36000000.0,2180000000.0,1547000000.0,-395000000.0,1152000000.0,10559000000.0,460800000.0,460800000.0,460800000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.24,0.24,1.49,1312000000.0,0.23,956000000.0,408000000.0,141000000.0,141000000.0,103000000.0,38000000.0,9099000000.0,14059000000.0,-69000000.0,,74000000.0,1481000000.0,9099000000.0,4960000000.0,468000000.0,-51000000.0,3823000000.0,1137000000.0,-588000000.0,549000000.0,14059000000.0,460800000.0,460800000.0,460800000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 11:35:29+00:00,0.59,0.59,0.375,329000000.0,0.58,-16000000.0,133000000.0,281000000.0,281000000.0,270000000.0,11000000.0,2299000000.0,3602000000.0,-2000000.0,,67000000.0,377000000.0,2299000000.0,1303000000.0,116000000.0,-14000000.0,757000000.0,546000000.0,-132000000.0,414000000.0,3602000000.0,460800000.0,460800000.0,460800000.0
Waste Management Inc,WM,549300YX8JIID70NFS41,823768,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.94,0.94,0.75,656000000.0,0.94,37000000.0,279000000.0,459000000.0,459000000.0,438000000.0,21000000.0,4533000000.0,6957000000.0,-5000000.0,,2000000.0,728000000.0,4533000000.0,2424000000.0,236000000.0,-22000000.0,1423000000.0,1001000000.0,-263000000.0,738000000.0,6957000000.0,465900000.0,465900000.0,465900000.0
