company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 12:18:05+00:00,3.16,3.16,2.36,791000000.0,3.14,440000000.0,879000000.0,879000000.0,868000000.0,,8797000000.0,10924000000.0,,-15000000.0,1545000000.0,2108000000.0,,11000000.0,8797000000.0,4235000000.0,611000000.0,46000000.0,2336000000.0,1899000000.0,-580000000.0,1319000000.0,13032000000.0,274700000.0,275200000.0,276300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2009.0,Q3,2009-07-01,2009-09-30,2010-11-01 09:46:58+00:00,1.22,1.22,0.59,388000000.0,1.22,354000000.0,624000000.0,624000000.0,618000000.0,,3671000000.0,3149000000.0,,-6000000.0,-1574000000.0,600000000.0,,6000000.0,3671000000.0,78000000.0,298000000.0,18000000.0,-1186000000.0,1264000000.0,-286000000.0,978000000.0,3749000000.0,506600000.0,275100000.0,276000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 11:03:56+00:00,0.55,0.55,0.59,197000000.0,0.55,80000000.0,150000000.0,153000000.0,150000000.0,,1909000000.0,2402000000.0,-3000000.0,-5000000.0,367000000.0,443000000.0,,,1909000000.0,936000000.0,155000000.0,21000000.0,564000000.0,372000000.0,-139000000.0,233000000.0,2845000000.0,272700000.0,274500000.0,275300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q4,2010-10-01,2010-12-31,,0.8,0.8,0.6,214000000.0,0.8,115000000.0,244000000.0,235000000.0,242000000.0,,-898000000.0,2758000000.0,9000000.0,-12000000.0,3329000000.0,381000000.0,,2000000.0,-898000000.0,4037000000.0,151000000.0,19000000.0,3543000000.0,494000000.0,-144000000.0,350000000.0,3139000000.0,284200000.0,284300000.0,285900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 16:12:45+00:00,3.49,3.49,2.38,840000000.0,3.47,548000000.0,1003000000.0,1003000000.0,992000000.0,,5754000000.0,11480000000.0,,-21000000.0,4611000000.0,1845000000.0,,11000000.0,5754000000.0,7571000000.0,609000000.0,61000000.0,5451000000.0,2120000000.0,-569000000.0,1551000000.0,13325000000.0,284200000.0,284300000.0,285900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 17:02:57+00:00,1.24,1.24,0.595,211000000.0,1.23,205000000.0,350000000.0,353000000.0,347000000.0,,2342000000.0,3134000000.0,-3000000.0,,449000000.0,573000000.0,,3000000.0,2342000000.0,1365000000.0,160000000.0,13000000.0,660000000.0,705000000.0,-147000000.0,558000000.0,3707000000.0,279800000.0,283000000.0,284600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.69,2.69,1.79,626000000.0,2.67,433000000.0,759000000.0,768000000.0,750000000.0,,6652000000.0,8722000000.0,-9000000.0,-9000000.0,1282000000.0,1464000000.0,,9000000.0,6652000000.0,3534000000.0,458000000.0,42000000.0,1908000000.0,1626000000.0,-425000000.0,1201000000.0,10186000000.0,279800000.0,283000000.0,284600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 17:32:10+00:00,0.65,0.65,0.595,211000000.0,0.64,106000000.0,183000000.0,186000000.0,180000000.0,,1972000000.0,2619000000.0,-3000000.0,-6000000.0,405000000.0,398000000.0,,3000000.0,1972000000.0,1045000000.0,149000000.0,18000000.0,616000000.0,429000000.0,-137000000.0,292000000.0,3017000000.0,276900000.0,282000000.0,283500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.45,1.45,1.19,415000000.0,1.44,228000000.0,409000000.0,415000000.0,403000000.0,,4310000000.0,5588000000.0,-6000000.0,-9000000.0,833000000.0,891000000.0,,6000000.0,4310000000.0,2169000000.0,298000000.0,29000000.0,1248000000.0,921000000.0,-278000000.0,643000000.0,6479000000.0,276900000.0,282000000.0,283500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:56:16+00:00,0.8,0.8,0.595,204000000.0,0.8,122000000.0,226000000.0,229000000.0,223000000.0,,2338000000.0,2969000000.0,-3000000.0,-3000000.0,428000000.0,493000000.0,,3000000.0,2338000000.0,1124000000.0,149000000.0,11000000.0,632000000.0,492000000.0,-141000000.0,351000000.0,3462000000.0,278800000.0,281400000.0,282700000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 17:55:32+00:00,3.59,3.59,2.4,884000000.0,3.57,600000000.0,1062000000.0,1062000000.0,1051000000.0,,5001000000.0,11284000000.0,,-17000000.0,4762000000.0,1602000000.0,,11000000.0,5001000000.0,7885000000.0,594000000.0,34000000.0,5646000000.0,2239000000.0,-577000000.0,1662000000.0,12886000000.0,292800000.0,292600000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q4,2011-10-01,2011-12-31,,0.64,0.64,0.6,225000000.0,0.65,123000000.0,203000000.0,194000000.0,195000000.0,,-1145000000.0,2585000000.0,9000000.0,-1000000.0,3376000000.0,330000000.0,,8000000.0,-1145000000.0,4060000000.0,148000000.0,7000000.0,3601000000.0,459000000.0,-147000000.0,317000000.0,2915000000.0,292800000.0,292600000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q3,2011-07-01,2011-09-30,2012-11-05 19:19:49+00:00,1.31,1.31,0.6,222000000.0,1.3,225000000.0,383000000.0,386000000.0,383000000.0,,2168000000.0,3157000000.0,-3000000.0,,483000000.0,472000000.0,,,2168000000.0,1461000000.0,144000000.0,2000000.0,705000000.0,756000000.0,-142000000.0,611000000.0,3629000000.0,292400000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.95,2.95,1.8,659000000.0,2.92,477000000.0,859000000.0,868000000.0,856000000.0,,6146000000.0,8699000000.0,-9000000.0,-11000000.0,1386000000.0,1272000000.0,,3000000.0,6146000000.0,3825000000.0,446000000.0,27000000.0,2045000000.0,1780000000.0,-430000000.0,1345000000.0,9971000000.0,292400000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.75,3.75,2.4,873000000.0,3.72,592000000.0,1103000000.0,1103000000.0,1098000000.0,,5248000000.0,11457000000.0,,-23000000.0,4715000000.0,1653000000.0,,5000000.0,5248000000.0,7862000000.0,597000000.0,46000000.0,5588000000.0,2274000000.0,-574000000.0,1695000000.0,13110000000.0,292400000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 17:02:59+00:00,0.57,0.57,0.6,219000000.0,0.56,83000000.0,165000000.0,168000000.0,165000000.0,,1931000000.0,2593000000.0,-3000000.0,-7000000.0,445000000.0,400000000.0,,,1931000000.0,1062000000.0,152000000.0,12000000.0,664000000.0,398000000.0,-147000000.0,251000000.0,2993000000.0,289500000.0,292700000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.64,1.64,1.2,437000000.0,1.62,252000000.0,476000000.0,482000000.0,473000000.0,,3978000000.0,5542000000.0,-6000000.0,-11000000.0,903000000.0,800000000.0,,3000000.0,3978000000.0,2364000000.0,302000000.0,25000000.0,1340000000.0,1024000000.0,-288000000.0,734000000.0,6342000000.0,289500000.0,292700000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.68,3.68,2.39,862000000.0,3.65,572000000.0,1070000000.0,1070000000.0,1062000000.0,,5422000000.0,11434000000.0,,-23000000.0,4681000000.0,1754000000.0,,8000000.0,5422000000.0,7766000000.0,613000000.0,57000000.0,5543000000.0,2223000000.0,-579000000.0,1642000000.0,13188000000.0,289500000.0,292700000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:58:44+00:00,1.07,1.07,0.6,218000000.0,1.06,169000000.0,311000000.0,314000000.0,308000000.0,,2047000000.0,2949000000.0,-3000000.0,-4000000.0,458000000.0,400000000.0,,3000000.0,2047000000.0,1302000000.0,150000000.0,13000000.0,676000000.0,626000000.0,-141000000.0,483000000.0,3349000000.0,287900000.0,292000000.0,293600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.76,3.76,2.39,854000000.0,3.73,595000000.0,1088000000.0,1088000000.0,1077000000.0,,5463000000.0,11460000000.0,,-22000000.0,4641000000.0,1752000000.0,,11000000.0,5463000000.0,7749000000.0,610000000.0,63000000.0,5495000000.0,2254000000.0,-569000000.0,1683000000.0,13212000000.0,287900000.0,292000000.0,293600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 17:03:05+00:00,3.88,3.88,2.42,955000000.0,3.86,600000000.0,1141000000.0,1141000000.0,1138000000.0,,3887000000.0,10979000000.0,,-16000000.0,5007000000.0,1209000000.0,,3000000.0,3887000000.0,8301000000.0,608000000.0,22000000.0,5962000000.0,2339000000.0,-602000000.0,1741000000.0,12188000000.0,293300000.0,292900000.0,294500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 17:07:11+00:00,1.5,1.5,0.605,240000000.0,1.49,261000000.0,440000000.0,440000000.0,440000000.0,,1045000000.0,3094000000.0,,-3000000.0,1302000000.0,344000000.0,,0.0,1045000000.0,2393000000.0,152000000.0,5000000.0,1542000000.0,851000000.0,-150000000.0,701000000.0,3438000000.0,293300000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.18,3.18,1.82,709000000.0,3.16,501000000.0,931000000.0,934000000.0,928000000.0,,2967000000.0,8337000000.0,-3000000.0,-13000000.0,3724000000.0,950000000.0,,3000000.0,2967000000.0,6320000000.0,455000000.0,16000000.0,4433000000.0,1887000000.0,-452000000.0,1435000000.0,9287000000.0,293300000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.82,3.82,2.41,934000000.0,3.81,624000000.0,1134000000.0,1128000000.0,1123000000.0,,1822000000.0,10922000000.0,6000000.0,-19000000.0,7100000000.0,1280000000.0,,11000000.0,1822000000.0,10380000000.0,603000000.0,23000000.0,8034000000.0,2346000000.0,-599000000.0,1752000000.0,12202000000.0,293300000.0,292900000.0,294600000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 17:02:12+00:00,0.73,0.73,0.605,236000000.0,0.73,106000000.0,214000000.0,214000000.0,214000000.0,,837000000.0,2473000000.0,0.0,-6000000.0,1223000000.0,298000000.0,,0.0,837000000.0,1934000000.0,153000000.0,4000000.0,1459000000.0,475000000.0,-155000000.0,320000000.0,2771000000.0,293200000.0,292900000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.68,1.68,1.21,469000000.0,1.67,240000000.0,491000000.0,494000000.0,488000000.0,,1922000000.0,5243000000.0,-3000000.0,-10000000.0,2422000000.0,606000000.0,,3000000.0,1922000000.0,3927000000.0,303000000.0,11000000.0,2891000000.0,1036000000.0,-302000000.0,734000000.0,5849000000.0,293200000.0,292900000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.63,3.63,2.41,916000000.0,3.62,588000000.0,1077000000.0,1074000000.0,1066000000.0,,2945000000.0,10985000000.0,3000000.0,-16000000.0,6281000000.0,1408000000.0,,11000000.0,2945000000.0,9448000000.0,595000000.0,20000000.0,7197000000.0,2251000000.0,-591000000.0,1662000000.0,12393000000.0,293200000.0,292900000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 17:06:01+00:00,0.95,0.95,0.605,233000000.0,0.94,134000000.0,277000000.0,280000000.0,274000000.0,,1085000000.0,2770000000.0,-3000000.0,-4000000.0,1199000000.0,308000000.0,,3000000.0,1085000000.0,1993000000.0,150000000.0,7000000.0,1432000000.0,561000000.0,-147000000.0,414000000.0,3078000000.0,288400000.0,292900000.0,294500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.47,3.47,2.41,899000000.0,3.45,565000000.0,1028000000.0,1028000000.0,1017000000.0,,4039000000.0,11105000000.0,,-17000000.0,5503000000.0,1510000000.0,,11000000.0,4039000000.0,8576000000.0,594000000.0,28000000.0,6402000000.0,2174000000.0,-583000000.0,1593000000.0,12615000000.0,288400000.0,292900000.0,294500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 16:52:57+00:00,3.62,3.62,2.46,1024000000.0,3.61,476000000.0,1062000000.0,1062000000.0,1062000000.0,,4054000000.0,11260000000.0,,-15000000.0,5032000000.0,1094000000.0,0.0,,4054000000.0,8300000000.0,719000000.0,28000000.0,6056000000.0,2244000000.0,-706000000.0,1538000000.0,12354000000.0,293400000.0,292900000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q4,2013-10-01,2013-12-31,,0.79,0.79,0.62,260000000.0,0.79,104000000.0,234000000.0,234000000.0,234000000.0,,930000000.0,2607000000.0,,-2000000.0,1201000000.0,261000000.0,,,930000000.0,1938000000.0,143000000.0,6000000.0,1461000000.0,477000000.0,-139000000.0,338000000.0,2868000000.0,293400000.0,292900000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.83,2.83,1.85,764000000.0,2.82,372000000.0,828000000.0,828000000.0,828000000.0,,3124000000.0,8653000000.0,,-13000000.0,3831000000.0,833000000.0,,,3124000000.0,6362000000.0,576000000.0,22000000.0,4595000000.0,1767000000.0,-567000000.0,1200000000.0,9486000000.0,293700000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.53,3.53,2.45,1010000000.0,3.52,471000000.0,1038000000.0,1035000000.0,1038000000.0,,4044000000.0,11295000000.0,3000000.0,-16000000.0,5114000000.0,1092000000.0,,,4044000000.0,8343000000.0,729000000.0,28000000.0,6124000000.0,2219000000.0,-717000000.0,1506000000.0,12387000000.0,293700000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:03:47+00:00,1.58,1.58,0.615,258000000.0,1.58,250000000.0,464000000.0,464000000.0,464000000.0,,1076000000.0,3119000000.0,,-4000000.0,1295000000.0,365000000.0,,,1076000000.0,2408000000.0,146000000.0,9000000.0,1553000000.0,855000000.0,-141000000.0,714000000.0,3484000000.0,293700000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.25,1.25,1.23,506000000.0,1.24,122000000.0,364000000.0,364000000.0,364000000.0,,2048000000.0,5534000000.0,,-9000000.0,2536000000.0,468000000.0,,,2048000000.0,3954000000.0,430000000.0,13000000.0,3042000000.0,912000000.0,-426000000.0,486000000.0,6002000000.0,291500000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.45,3.45,2.44,992000000.0,3.43,482000000.0,1014000000.0,1011000000.0,1014000000.0,,4013000000.0,11270000000.0,3000000.0,-15000000.0,5121000000.0,1071000000.0,,,4013000000.0,8328000000.0,735000000.0,24000000.0,6113000000.0,2215000000.0,-726000000.0,1493000000.0,12341000000.0,291500000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:02:37+00:00,0.59,0.59,0.615,255000000.0,0.59,65000000.0,172000000.0,172000000.0,172000000.0,,944000000.0,2502000000.0,,-6000000.0,1233000000.0,316000000.0,,,944000000.0,1874000000.0,151000000.0,8000000.0,1488000000.0,386000000.0,-149000000.0,237000000.0,2818000000.0,291500000.0,292900000.0,294300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 17:15:43+00:00,0.66,0.66,0.615,251000000.0,0.65,57000000.0,192000000.0,192000000.0,192000000.0,,1104000000.0,3032000000.0,,-3000000.0,1303000000.0,152000000.0,,,1104000000.0,2080000000.0,279000000.0,5000000.0,1554000000.0,526000000.0,-277000000.0,249000000.0,3184000000.0,290900000.0,292900000.0,294200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.59,3.59,2.43,973000000.0,3.57,523000000.0,1056000000.0,1053000000.0,1056000000.0,,3906000000.0,11241000000.0,3000000.0,-15000000.0,5111000000.0,1053000000.0,,,3906000000.0,8388000000.0,737000000.0,20000000.0,6084000000.0,2304000000.0,-732000000.0,1576000000.0,12294000000.0,290900000.0,292900000.0,294200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 16:47:46+00:00,3.73,3.73,2.52,1071000000.0,3.71,568000000.0,1092000000.0,1092000000.0,1092000000.0,,4513000000.0,11675000000.0,,-14000000.0,5171000000.0,1244000000.0,-45000000.0,,4513000000.0,8406000000.0,591000000.0,56000000.0,6197000000.0,2209000000.0,-549000000.0,1660000000.0,12919000000.0,292800000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:47:46+00:00,1.49,1.49,0.63,270000000.0,1.48,259000000.0,436000000.0,436000000.0,436000000.0,,992000000.0,3069000000.0,,-3000000.0,1309000000.0,321000000.0,0.0,,992000000.0,2398000000.0,150000000.0,29000000.0,1579000000.0,819000000.0,-124000000.0,695000000.0,3390000000.0,292600000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.45,3.45,1.89,796000000.0,3.43,559000000.0,1009000000.0,1009000000.0,1009000000.0,,3479000000.0,9156000000.0,,-12000000.0,3901000000.0,934000000.0,-45000000.0,,3479000000.0,6611000000.0,438000000.0,57000000.0,4652000000.0,1959000000.0,-393000000.0,1568000000.0,10090000000.0,292600000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q3TTM,2013-10-01,2014-09-30,,4.24,4.24,2.5,1056000000.0,4.22,663000000.0,1243000000.0,1243000000.0,1243000000.0,,4409000000.0,11763000000.0,,-14000000.0,5102000000.0,1195000000.0,-45000000.0,,4409000000.0,8549000000.0,581000000.0,63000000.0,6113000000.0,2436000000.0,-532000000.0,1906000000.0,12958000000.0,292600000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.96,1.96,1.26,526000000.0,1.95,300000000.0,573000000.0,573000000.0,573000000.0,,2487000000.0,6087000000.0,,-9000000.0,2592000000.0,613000000.0,-45000000.0,,2487000000.0,4213000000.0,288000000.0,28000000.0,3073000000.0,1140000000.0,-269000000.0,873000000.0,6700000000.0,290400000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.33,4.33,2.49,1044000000.0,4.32,654000000.0,1271000000.0,1271000000.0,1271000000.0,,4493000000.0,11813000000.0,,-15000000.0,5088000000.0,1239000000.0,-45000000.0,,4493000000.0,8559000000.0,577000000.0,43000000.0,6087000000.0,2472000000.0,-549000000.0,1925000000.0,13052000000.0,290400000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:48:31+00:00,0.73,0.73,0.63,265000000.0,0.72,102000000.0,212000000.0,212000000.0,212000000.0,,968000000.0,2627000000.0,,-6000000.0,1268000000.0,284000000.0,-45000000.0,,968000000.0,1943000000.0,150000000.0,15000000.0,1488000000.0,455000000.0,-141000000.0,314000000.0,2911000000.0,290400000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.19,4.19,2.47,1034000000.0,4.19,617000000.0,1231000000.0,1231000000.0,1231000000.0,,4469000000.0,11688000000.0,,-15000000.0,5053000000.0,1271000000.0,,,4469000000.0,8490000000.0,578000000.0,36000000.0,6087000000.0,2403000000.0,-557000000.0,1848000000.0,12959000000.0,293500000.0,292900000.0,294100000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 17:04:14+00:00,1.23,1.23,0.63,261000000.0,1.23,198000000.0,361000000.0,361000000.0,361000000.0,,1519000000.0,3460000000.0,,-3000000.0,1324000000.0,329000000.0,,,1519000000.0,2270000000.0,138000000.0,13000000.0,1585000000.0,685000000.0,-128000000.0,559000000.0,3789000000.0,293500000.0,292900000.0,294100000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 17:11:37+00:00,4.07,4.07,2.6,1130000000.0,4.05,605000000.0,1193000000.0,1193000000.0,1193000000.0,,3716000000.0,11170000000.0,,19000000.0,5281000000.0,1384000000.0,0.0,,3716000000.0,8838000000.0,653000000.0,5000000.0,6411000000.0,2427000000.0,-629000000.0,1798000000.0,12554000000.0,293100000.0,293000000.0,294400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q4,2015-10-01,2015-12-31,,0.6,0.6,0.65,575000000.0,0.6,305000000.0,-358000000.0,-358000000.0,-358000000.0,,681000000.0,2411000000.0,,30000000.0,1337000000.0,296000000.0,,,681000000.0,2026000000.0,168000000.0,-29000000.0,1912000000.0,114000000.0,-167000000.0,-53000000.0,2707000000.0,293100000.0,293000000.0,294400000.0
