company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2010.0,Q2TTM,2009-07-01,2010-06-30,,,7011000.0,-63247000.0,117420000.0,,724000.0,-35078000.0,233533000.0,698878000.0,,180196000.0,-398856000.0,220877000.0,180196000.0,-398856000.0,220877000.0,2941000.0,72844000.0,72844000.0,58680000.0,-7963000.0,16799000.0,-88781000.0,-438189000.0,-655471000.0,,22534000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2010.0,Q2,2010-04-01,2010-06-30,,,3545000.0,,30342000.0,,,9087000.0,,192000000.0,,49777000.0,-122187000.0,74684000.0,49777000.0,-122187000.0,74684000.0,2274000.0,-12224000.0,-12224000.0,43934000.0,-8546000.0,3658000.0,-22955000.0,-127433000.0,-110722000.0,,1588000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-09-08 16:17:01+00:00,,6396000.0,,60080000.0,,,-3145000.0,,272000000.0,,79657000.0,-202995000.0,125964000.0,79657000.0,-202995000.0,125964000.0,2626000.0,16561000.0,16561000.0,46072000.0,-4248000.0,12552000.0,-45873000.0,-228720000.0,-142222000.0,,13173000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:03:43+00:00,,2851000.0,,29738000.0,,,-12232000.0,,80000000.0,,29880000.0,-80808000.0,51280000.0,29880000.0,-80808000.0,51280000.0,352000.0,28785000.0,28785000.0,2138000.0,4298000.0,8894000.0,-22918000.0,-101287000.0,-31500000.0,,11585000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q4,2011-10-01,2011-12-31,,,2304000.0,14311000.0,40966000.0,,-5255000.0,-4756000.0,,770403000.0,,81827000.0,-138077000.0,66988000.0,81827000.0,-138077000.0,66988000.0,5483000.0,35462000.0,35462000.0,-6988000.0,-5710000.0,708000.0,-36515000.0,-143877000.0,-646351000.0,,2353000.0,2739000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:48:48+00:00,,3787000.0,52324000.0,158026000.0,,-5230000.0,-39586000.0,451539000.0,2763311000.0,0.0,479156000.0,-733579000.0,246960000.0,479156000.0,-733579000.0,246960000.0,-12693000.0,135393000.0,135393000.0,-10660000.0,-26897000.0,-2183000.0,-136509000.0,-768323000.0,-2572288000.0,0.0,16849000.0,20078000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q3TTM,2010-10-01,2011-09-30,,,3150000.0,-19185000.0,151611000.0,,456000.0,-20468000.0,451539000.0,2391908000.0,,414952000.0,-697843000.0,244526000.0,414952000.0,-697689000.0,244526000.0,-37755000.0,191931000.0,191931000.0,-81698000.0,-26469000.0,255000.0,-126768000.0,-996585000.0,-2275258000.0,,5169000.0,293318000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q3,2011-07-01,2011-09-30,,,1954000.0,64005000.0,39990000.0,,127000.0,6514000.0,1000.0,279767000.0,,61979000.0,-119719000.0,69744000.0,61979000.0,-119719000.0,69744000.0,12131000.0,32995000.0,32995000.0,-11709000.0,-2758000.0,-2887000.0,-35298000.0,-140086000.0,-179733000.0,,5915000.0,17339000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 16:06:54+00:00,,1483000.0,38013000.0,117060000.0,,25000.0,-34830000.0,451539000.0,1992908000.0,,397329000.0,-595502000.0,179972000.0,397329000.0,-595502000.0,179972000.0,-18176000.0,99931000.0,99931000.0,-3672000.0,-21187000.0,-2891000.0,-99994000.0,-624446000.0,-1925937000.0,,14496000.0,17339000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q2TTM,2010-07-01,2011-06-30,,,3156000.0,-83190000.0,143630000.0,,329000.0,-58517000.0,793880000.0,2295141000.0,,493605000.0,-717687000.0,211270000.0,493605000.0,-717533000.0,211270000.0,-12329000.0,189397000.0,189397000.0,-66396000.0,-20421000.0,5468000.0,-116385000.0,-999256000.0,-2458610000.0,,122000.0,275979000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q2,2011-04-01,2011-06-30,,,770000.0,-25992000.0,40363000.0,,840000.0,-13133000.0,451538000.0,1253141000.0,,305650000.0,-389521000.0,65760000.0,305650000.0,-389521000.0,65760000.0,-17271000.0,34311000.0,34311000.0,3449000.0,-3225000.0,-263000.0,-32369000.0,-395344000.0,-1363435000.0,,6086000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 17:22:50+00:00,,-471000.0,-25992000.0,77070000.0,,-102000.0,-41344000.0,451538000.0,1713141000.0,,335350000.0,-475783000.0,110228000.0,335350000.0,-475783000.0,110228000.0,-30307000.0,66936000.0,66936000.0,8037000.0,-18429000.0,-4000.0,-64696000.0,-484360000.0,-1746204000.0,,8581000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q1TTM,2010-04-01,2011-03-31,,,5931000.0,-57198000.0,133609000.0,,-511000.0,-36297000.0,342342000.0,1234000000.0,,237732000.0,-450353000.0,220194000.0,237732000.0,-450199000.0,220194000.0,7216000.0,142862000.0,142862000.0,-25911000.0,-25742000.0,9389000.0,-106971000.0,-731345000.0,-1205897000.0,,-4376000.0,275979000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:06:10+00:00,,-1241000.0,,36707000.0,,-942000.0,-28211000.0,,460000000.0,,29700000.0,-86262000.0,44468000.0,29700000.0,-86262000.0,44468000.0,-13036000.0,32625000.0,32625000.0,4588000.0,-15204000.0,259000.0,-32327000.0,-89016000.0,-382769000.0,,2495000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q4,2012-10-01,2012-12-31,,,1771000.0,22076000.0,48072000.0,,-927000.0,2932000.0,-553000.0,234053000.0,,118656000.0,-149705000.0,78043000.0,118656000.0,-149705000.0,78043000.0,46067000.0,28807000.0,28807000.0,-3539000.0,11882000.0,2076000.0,-40532000.0,-158919000.0,-86194000.0,,7138000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 17:36:23+00:00,0.0,7143000.0,52561000.0,192005000.0,,139000.0,15287000.0,97890000.0,1409607000.0,124868000.0,314860000.0,-558100000.0,305533000.0,314860000.0,-558100000.0,305533000.0,62432000.0,105528000.0,105528000.0,-14430000.0,-12558000.0,-9377000.0,-155566000.0,-634195000.0,-1019743000.0,-129638000.0,49293000.0,36179000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q3TTM,2011-10-01,2012-09-30,,,7676000.0,44796000.0,184899000.0,,-4189000.0,7599000.0,98443000.0,1945957000.0,124868000.0,278031000.0,-546472000.0,294478000.0,278031000.0,-546472000.0,294478000.0,21848000.0,112183000.0,112183000.0,-17879000.0,-30150000.0,-10745000.0,-151549000.0,-619153000.0,-1579900000.0,-129638000.0,44508000.0,38918000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q3,2012-07-01,2012-09-30,,,1804000.0,7792000.0,48173000.0,,-1968000.0,9496000.0,61058000.0,101758000.0,,47636000.0,-115664000.0,83963000.0,47636000.0,-115664000.0,83963000.0,13967000.0,18305000.0,18305000.0,6185000.0,-9383000.0,79000.0,-39435000.0,-152363000.0,-66362000.0,,2346000.0,34274000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 17:29:38+00:00,,5372000.0,30485000.0,143933000.0,,1066000.0,12355000.0,98443000.0,1175554000.0,124868000.0,196204000.0,-408395000.0,227490000.0,196204000.0,-408395000.0,227490000.0,16365000.0,76721000.0,76721000.0,-10891000.0,-24440000.0,-11453000.0,-115034000.0,-475276000.0,-933549000.0,-129638000.0,42155000.0,36179000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q2TTM,2011-07-01,2012-06-30,,,7826000.0,101009000.0,176716000.0,,-2094000.0,4617000.0,37386000.0,2123966000.0,124868000.0,292374000.0,-550527000.0,280259000.0,292374000.0,-550527000.0,280259000.0,20012000.0,126873000.0,126873000.0,-35773000.0,-23525000.0,-13711000.0,-147412000.0,-606876000.0,-1693271000.0,-129638000.0,48077000.0,21983000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q2,2012-04-01,2012-06-30,,,1546000.0,10717000.0,52355000.0,,1000000.0,22660000.0,37385000.0,281147000.0,,77217000.0,-168483000.0,93842000.0,77217000.0,-168483000.0,93842000.0,3576000.0,25641000.0,25641000.0,-8360000.0,-10125000.0,-10132000.0,-37809000.0,-173030000.0,-63743000.0,-129638000.0,12774000.0,1905000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 16:01:28+00:00,,3568000.0,22693000.0,95760000.0,,3034000.0,2859000.0,37385000.0,1073796000.0,124868000.0,148568000.0,-292731000.0,143527000.0,148568000.0,-292731000.0,143527000.0,2398000.0,58416000.0,58416000.0,-17076000.0,-15057000.0,-11532000.0,-75599000.0,-322913000.0,-867187000.0,-129638000.0,39809000.0,1905000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q1TTM,2011-04-01,2012-03-31,,,7050000.0,64300000.0,164724000.0,,-2254000.0,-31176000.0,451539000.0,3095960000.0,124868000.0,520807000.0,-771565000.0,252177000.0,520807000.0,-771565000.0,252177000.0,-835000.0,135543000.0,135543000.0,-23964000.0,-16625000.0,-3842000.0,-141972000.0,-829190000.0,-2992963000.0,,41389000.0,20078000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:31:54+00:00,,2022000.0,11976000.0,43405000.0,,2034000.0,-19801000.0,,792649000.0,124868000.0,71351000.0,-124248000.0,49685000.0,71351000.0,-124248000.0,49685000.0,-1178000.0,32775000.0,32775000.0,-8716000.0,-4932000.0,-1400000.0,-37790000.0,-149883000.0,-803444000.0,,27035000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,FY,2013-01-01,2013-12-31,2016-02-02 21:39:20+00:00,0.0,7149000.0,59857000.0,190778000.0,,-2197000.0,-4785000.0,534469000.0,1258596000.0,,197570000.0,-591375000.0,312727000.0,197570000.0,-591375000.0,312727000.0,-83275000.0,140249000.0,140249000.0,-20664000.0,-22931000.0,7655000.0,-194961000.0,-769523000.0,-1377603000.0,0.0,16525000.0,153968000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q4,2013-10-01,2013-12-31,,,1956000.0,25576000.0,48101000.0,,-2949000.0,-8576000.0,-1217000.0,413793000.0,,130713000.0,-200258000.0,76351000.0,130713000.0,-200258000.0,76351000.0,3857000.0,44222000.0,44222000.0,-9352000.0,-4584000.0,1944000.0,-55180000.0,-258130000.0,-222099000.0,,3775000.0,52153000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q3TTM,2012-10-01,2013-09-30,,,6964000.0,56357000.0,190749000.0,,-175000.0,6723000.0,535133000.0,1078856000.0,,185513000.0,-540822000.0,314419000.0,185513000.0,-540822000.0,314419000.0,-41065000.0,124834000.0,124834000.0,-14851000.0,-6465000.0,7787000.0,-180313000.0,-670312000.0,-1241698000.0,,19888000.0,101815000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q3,2013-07-01,2013-09-30,,,1803000.0,5022000.0,49102000.0,,2712000.0,11336000.0,1217000.0,1745000.0,,-168668000.0,-174938000.0,92528000.0,-168668000.0,-174645000.0,92235000.0,-248366000.0,32453000.0,32453000.0,-2166000.0,-16251000.0,14600000.0,-52311000.0,-192744000.0,-103068000.0,,3206000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 16:02:05+00:00,0.0,5193000.0,34281000.0,142677000.0,,752000.0,3791000.0,535686000.0,844803000.0,,66857000.0,-391117000.0,236376000.0,66857000.0,-391117000.0,236376000.0,-87132000.0,96027000.0,96027000.0,-11312000.0,-18347000.0,5711000.0,-139781000.0,-511393000.0,-1155504000.0,,12750000.0,101815000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q2TTM,2012-07-01,2013-06-30,,,6965000.0,59127000.0,189820000.0,,-4855000.0,4883000.0,594974000.0,1178869000.0,,401817000.0,-481548000.0,305854000.0,401817000.0,-481841000.0,306147000.0,221268000.0,110686000.0,110686000.0,-6500000.0,403000.0,-6734000.0,-167437000.0,-629931000.0,-1204992000.0,,19028000.0,136089000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q2,2013-04-01,2013-06-30,,,1719000.0,19295000.0,46580000.0,,-1782000.0,21548000.0,534469000.0,638187000.0,,267034000.0,-146655000.0,96607000.0,267034000.0,-146948000.0,96900000.0,215204000.0,33337000.0,33337000.0,-6577000.0,-1623000.0,-8872000.0,-45312000.0,-166967000.0,-858687000.0,,7572000.0,21612000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 19:15:34+00:00,,3390000.0,29259000.0,93575000.0,,-1960000.0,-7545000.0,534469000.0,843058000.0,,235525000.0,-216179000.0,143848000.0,235525000.0,-216472000.0,144141000.0,161234000.0,63574000.0,63574000.0,-9146000.0,-2096000.0,-8889000.0,-87470000.0,-318649000.0,-1052436000.0,,9544000.0,101815000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q1TTM,2012-04-01,2013-03-31,,,6792000.0,50549000.0,195595000.0,,-2073000.0,5995000.0,97890000.0,821829000.0,,212000000.0,-503376000.0,303089000.0,212000000.0,-503376000.0,303089000.0,9640000.0,102990000.0,102990000.0,-8283000.0,-8099000.0,-7994000.0,-159934000.0,-635994000.0,-410048000.0,-129638000.0,24230000.0,116382000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:26:55+00:00,,1671000.0,9964000.0,46995000.0,,-178000.0,-29093000.0,,204871000.0,,-31509000.0,-69524000.0,47241000.0,-31509000.0,-69524000.0,47241000.0,-53970000.0,30237000.0,30237000.0,-2569000.0,-473000.0,-17000.0,-42158000.0,-151682000.0,-193749000.0,,1972000.0,80203000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,FY,2014-01-01,2014-12-31,2017-01-31 17:25:23+00:00,-10282000.0,8181000.0,57966000.0,224096000.0,,-2493000.0,-15628000.0,0.0,1993123000.0,,331312000.0,-634829000.0,334325000.0,331312000.0,-634829000.0,334325000.0,28315000.0,106778000.0,106778000.0,10898000.0,6334000.0,1665000.0,-228271000.0,-756648000.0,-1425460000.0,-14414000.0,48856000.0,81580000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q4,2014-10-01,2014-12-31,,-2990000.0,2182000.0,24183000.0,57973000.0,,-1055000.0,-12997000.0,,295214000.0,,101332000.0,-160490000.0,79201000.0,101332000.0,-160490000.0,79201000.0,18988000.0,-6030000.0,-6030000.0,38073000.0,-1600000.0,-5029000.0,-58317000.0,-210780000.0,-119551000.0,-14414000.0,5107000.0,53202000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q3TTM,2013-10-01,2014-09-30,,-7292000.0,7955000.0,59359000.0,214224000.0,,-4387000.0,-11207000.0,-1217000.0,2111702000.0,,360693000.0,-674597000.0,331475000.0,360693000.0,-674597000.0,331475000.0,13184000.0,157030000.0,157030000.0,-36527000.0,3350000.0,8638000.0,-225134000.0,-803998000.0,-1528008000.0,,47524000.0,80531000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q3,2014-07-01,2014-09-30,,-7292000.0,1993000.0,1861000.0,58388000.0,,-2275000.0,21387000.0,,981935000.0,,98126000.0,-201162000.0,110633000.0,98126000.0,-201162000.0,110633000.0,5322000.0,35943000.0,35943000.0,-7078000.0,-9183000.0,1044000.0,-58144000.0,-210528000.0,-816482000.0,,5104000.0,10510000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 20:19:11+00:00,-7292000.0,5999000.0,33783000.0,166123000.0,,-1438000.0,-2631000.0,0.0,1697909000.0,,229980000.0,-474339000.0,255124000.0,229980000.0,-474339000.0,255124000.0,9327000.0,112808000.0,112808000.0,-27175000.0,7934000.0,6694000.0,-169954000.0,-545868000.0,-1305909000.0,,43749000.0,28378000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q2TTM,2013-07-01,2014-06-30,,,7765000.0,62520000.0,204938000.0,,600000.0,-21258000.0,,1131512000.0,,93899000.0,-648373000.0,313370000.0,93899000.0,-648080000.0,313077000.0,-240504000.0,153540000.0,153540000.0,-31615000.0,-3718000.0,22194000.0,-219301000.0,-786214000.0,-814594000.0,,45626000.0,70021000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q2,2014-04-01,2014-06-30,,,2056000.0,25829000.0,57314000.0,,577000.0,-15157000.0,,303885000.0,,25380000.0,-110458000.0,71232000.0,25380000.0,-110458000.0,71232000.0,-13269000.0,36116000.0,36116000.0,-9097000.0,-1297000.0,5790000.0,-56625000.0,-168763000.0,-220583000.0,,34647000.0,17868000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 16:03:05+00:00,0.0,4006000.0,31922000.0,107735000.0,,837000.0,-24018000.0,0.0,715974000.0,,131854000.0,-273177000.0,144491000.0,131854000.0,-273177000.0,144491000.0,4005000.0,76865000.0,76865000.0,-20097000.0,17117000.0,5650000.0,-111810000.0,-335340000.0,-489427000.0,,38645000.0,17868000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q1TTM,2013-04-01,2014-03-31,,,7428000.0,55986000.0,194204000.0,,-1759000.0,15447000.0,534469000.0,1465814000.0,,335553000.0,-684570000.0,338745000.0,335553000.0,-684570000.0,338745000.0,-12031000.0,150761000.0,150761000.0,-29095000.0,-4044000.0,7532000.0,-207988000.0,-784418000.0,-1452698000.0,,18551000.0,73765000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:06:23+00:00,0.0,1950000.0,6093000.0,50421000.0,,260000.0,-8861000.0,,412089000.0,,106474000.0,-162719000.0,73259000.0,106474000.0,-162719000.0,73259000.0,17274000.0,40749000.0,40749000.0,-11000000.0,18414000.0,-140000.0,-55185000.0,-166577000.0,-268844000.0,,3998000.0,0.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,FY,2015-01-01,2015-12-31,2018-01-30 16:32:38+00:00,-5501000.0,4513000.0,93856000.0,261289000.0,,-255000.0,-30627000.0,78463000.0,2617468000.0,,419126000.0,-722395000.0,342611000.0,419126000.0,-722395000.0,342611000.0,39087000.0,146114000.0,146114000.0,-38678000.0,379100000.0,,-243090000.0,-918111000.0,-2412815000.0,0.0,71418000.0,129799000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q4,2015-10-01,2015-12-31,,1206000.0,1568000.0,29659000.0,72245000.0,,-68000.0,-1008000.0,73411000.0,1138093000.0,,117488000.0,-164905000.0,96200000.0,117488000.0,-164905000.0,96200000.0,48715000.0,42977000.0,42977000.0,-19582000.0,445915000.0,,-62070000.0,-231019000.0,-1477861000.0,,27564000.0,37344000.0
