company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2010.0,Q1,2009-12-27,2010-03-27,2011-05-10 17:24:39+00:00,17000000.0,0.36,0.36,0.35,,,257000000.0,257000000.0,,257000000.0,,833000000.0,1574000000.0,-183000000.0,304000000.0,,,,323000000.0,,219000000.0,833000000.0,741000000.0,49000000.0,3000000.0,559000000.0,182000000.0,258000000.0,440000000.0,1574000000.0,713900000.0,707000000.0,754000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q4,2011-10-02,2011-12-31,,3000000.0,-0.03,-0.24,-0.23,,-4000000.0,-177000000.0,-173000000.0,-4000000.0,-177000000.0,,918000000.0,1691000000.0,,-207000000.0,,,,358000000.0,98000000.0,243000000.0,918000000.0,773000000.0,43000000.0,2000000.0,702000000.0,71000000.0,-248000000.0,-177000000.0,1691000000.0,722100000.0,727000000.0,742000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,FY,2010-12-26,2011-12-31,2014-02-18 16:56:49+00:00,29000000.0,0.68,0.68,0.66,,-4000000.0,491000000.0,495000000.0,-4000000.0,491000000.0,,3628000000.0,6568000000.0,492000000.0,-199000000.0,,0.0,,1453000000.0,98000000.0,992000000.0,3628000000.0,2940000000.0,180000000.0,10000000.0,2572000000.0,368000000.0,-369000000.0,-1000000.0,6568000000.0,722100000.0,727000000.0,742000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q3YTD,2010-12-26,2011-10-01,,26000000.0,0.71,0.92,0.89,,,668000000.0,668000000.0,,668000000.0,,2710000000.0,4877000000.0,492000000.0,8000000.0,,,,1095000000.0,,749000000.0,2710000000.0,2167000000.0,137000000.0,8000000.0,1870000000.0,297000000.0,-121000000.0,176000000.0,4877000000.0,,729000000.0,741000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q3TTM,2010-09-26,2011-10-01,,37000000.0,1.24,1.45,1.41,,42000000.0,1043000000.0,1043000000.0,,1043000000.0,,3616000000.0,6526000000.0,519000000.0,22000000.0,,-283000000.0,,1447000000.0,,999000000.0,3616000000.0,2910000000.0,176000000.0,10000000.0,2200000000.0,710000000.0,-144000000.0,566000000.0,6526000000.0,,729000000.0,741000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q3,2011-07-03,2011-10-01,2012-11-01 16:32:22+00:00,8000000.0,,0.13,0.13,,-5000000.0,97000000.0,97000000.0,,97000000.0,,934000000.0,1690000000.0,0.0,-7000000.0,,,,361000000.0,0.0,249000000.0,934000000.0,756000000.0,42000000.0,3000000.0,618000000.0,138000000.0,-46000000.0,92000000.0,1690000000.0,,729000000.0,741000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q2YTD,2010-12-26,2011-07-02,,18000000.0,0.71,0.79,0.76,,5000000.0,571000000.0,571000000.0,,571000000.0,,1776000000.0,3187000000.0,492000000.0,15000000.0,,,,734000000.0,,500000000.0,1776000000.0,1411000000.0,95000000.0,5000000.0,1252000000.0,159000000.0,-75000000.0,84000000.0,3187000000.0,,724000000.0,743000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q2TTM,2010-06-27,2011-07-02,,45000000.0,1.07,1.15,1.11,,48000000.0,828000000.0,828000000.0,,828000000.0,,3561000000.0,6454000000.0,333000000.0,23000000.0,,-283000000.0,,1445000000.0,,986000000.0,3561000000.0,2893000000.0,190000000.0,10000000.0,2193000000.0,700000000.0,-157000000.0,543000000.0,6454000000.0,,724000000.0,743000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q2,2011-04-03,2011-07-02,2012-08-02 16:47:15+00:00,9000000.0,,0.08,0.08,,3000000.0,61000000.0,61000000.0,,61000000.0,,854000000.0,1574000000.0,0.0,4000000.0,,,,367000000.0,0.0,239000000.0,854000000.0,720000000.0,47000000.0,2000000.0,615000000.0,105000000.0,-41000000.0,64000000.0,1574000000.0,,724000000.0,743000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q1TTM,2010-03-28,2011-04-02,,53000000.0,1.01,1.01,0.97,,40000000.0,724000000.0,724000000.0,,724000000.0,,3622000000.0,6533000000.0,213000000.0,18000000.0,,-283000000.0,,1449000000.0,-4000000.0,976000000.0,3622000000.0,2911000000.0,198000000.0,11000000.0,2191000000.0,720000000.0,-169000000.0,551000000.0,6533000000.0,718300000.0,720000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2011.0,Q1,2010-12-26,2011-04-02,2012-05-09 16:14:05+00:00,9000000.0,0.71,0.71,0.68,,2000000.0,510000000.0,510000000.0,,510000000.0,,922000000.0,1613000000.0,492000000.0,11000000.0,,,,367000000.0,,261000000.0,922000000.0,691000000.0,48000000.0,3000000.0,637000000.0,54000000.0,-34000000.0,20000000.0,1613000000.0,718300000.0,720000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,FY,2012-01-01,2012-12-29,2015-02-19 17:08:48+00:00,14000000.0,-1.6,-1.6,-1.6,0.0,-34000000.0,-1183000000.0,-1183000000.0,,-1183000000.0,,4187000000.0,5422000000.0,,6000000.0,,0.0,,1354000000.0,100000000.0,823000000.0,4187000000.0,1235000000.0,175000000.0,8000000.0,2291000000.0,-1056000000.0,-161000000.0,-1217000000.0,5422000000.0,741000000.0,741000000.0,741000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q4,2012-09-30,2012-12-29,,5000000.0,-0.85,-0.64,-0.64,,4000000.0,-473000000.0,-473000000.0,,-473000000.0,,977000000.0,1155000000.0,,-4000000.0,,,,313000000.0,89000000.0,193000000.0,977000000.0,178000000.0,45000000.0,2000000.0,600000000.0,-422000000.0,-47000000.0,-469000000.0,1155000000.0,741000000.0,741000000.0,741000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q3YTD,2012-01-01,2012-09-29,,9000000.0,-0.75,-0.96,-0.96,,-38000000.0,-710000000.0,-710000000.0,,-710000000.0,,3210000000.0,4267000000.0,,10000000.0,,,,1041000000.0,11000000.0,630000000.0,3210000000.0,1057000000.0,130000000.0,6000000.0,1691000000.0,-634000000.0,-114000000.0,-748000000.0,4267000000.0,,745000000.0,745000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q3TTM,2011-10-02,2012-09-29,,12000000.0,-0.78,-1.2,-1.19,,-42000000.0,-887000000.0,-883000000.0,-4000000.0,-887000000.0,,4128000000.0,5958000000.0,,-197000000.0,,,,1399000000.0,109000000.0,873000000.0,4128000000.0,1830000000.0,173000000.0,8000000.0,2393000000.0,-563000000.0,-362000000.0,-925000000.0,5958000000.0,,745000000.0,745000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q3,2012-07-01,2012-09-29,2013-10-30 17:31:32+00:00,4000000.0,,-0.21,-0.21,,0.0,-157000000.0,-157000000.0,,-157000000.0,,877000000.0,1269000000.0,,16000000.0,,,,328000000.0,3000000.0,188000000.0,877000000.0,392000000.0,44000000.0,2000000.0,523000000.0,-131000000.0,-26000000.0,-157000000.0,1269000000.0,,745000000.0,745000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q2YTD,2012-01-01,2012-06-30,,5000000.0,-0.75,-0.75,-0.75,,-38000000.0,-553000000.0,-553000000.0,,-553000000.0,,2333000000.0,2998000000.0,,-6000000.0,,,,713000000.0,8000000.0,442000000.0,2333000000.0,665000000.0,86000000.0,4000000.0,1168000000.0,-503000000.0,-88000000.0,-591000000.0,2998000000.0,740000000.0,739000000.0,755000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q2TTM,2011-07-03,2012-06-30,,16000000.0,-0.78,-0.86,-0.85,,-47000000.0,-633000000.0,-629000000.0,-4000000.0,-633000000.0,,4185000000.0,6379000000.0,,-220000000.0,,,,1432000000.0,106000000.0,934000000.0,4185000000.0,2194000000.0,171000000.0,9000000.0,2488000000.0,-294000000.0,-382000000.0,-676000000.0,6379000000.0,740000000.0,739000000.0,755000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 17:10:34+00:00,4000000.0,0.05,0.05,0.05,,-6000000.0,37000000.0,37000000.0,,37000000.0,,775000000.0,1413000000.0,,-5000000.0,,,,345000000.0,0.0,212000000.0,775000000.0,638000000.0,43000000.0,2000000.0,561000000.0,77000000.0,-46000000.0,31000000.0,1413000000.0,740000000.0,739000000.0,755000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q1TTM,2011-04-03,2012-03-31,,21000000.0,-0.83,-0.83,-0.82,,-38000000.0,-609000000.0,-605000000.0,-4000000.0,-609000000.0,,4264000000.0,6540000000.0,,-211000000.0,,,,1454000000.0,106000000.0,961000000.0,4264000000.0,2276000000.0,175000000.0,9000000.0,2542000000.0,-266000000.0,-377000000.0,-643000000.0,6540000000.0,734000000.0,734000000.0,734000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:18:25+00:00,1000000.0,-0.8,-0.8,-0.8,,-32000000.0,-590000000.0,-590000000.0,,-590000000.0,,1558000000.0,1585000000.0,,-1000000.0,,,,368000000.0,8000000.0,230000000.0,1558000000.0,27000000.0,43000000.0,2000000.0,607000000.0,-580000000.0,-42000000.0,-622000000.0,1585000000.0,734000000.0,734000000.0,734000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,FY,2012-12-30,2013-12-28,2016-02-18 16:19:58+00:00,18000000.0,-0.11,-0.11,-0.11,0.0,9000000.0,-83000000.0,-83000000.0,,-83000000.0,,3321000000.0,5299000000.0,,0.0,,-48000000.0,,1201000000.0,30000000.0,674000000.0,3321000000.0,1978000000.0,177000000.0,,1875000000.0,103000000.0,-177000000.0,-74000000.0,5299000000.0,754000000.0,754000000.0,754000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q4,2013-09-29,2013-12-28,,4000000.0,0.12,0.12,0.12,,1000000.0,89000000.0,89000000.0,,89000000.0,,1036000000.0,1589000000.0,,3000000.0,,-48000000.0,,293000000.0,,169000000.0,1036000000.0,553000000.0,44000000.0,-4000000.0,418000000.0,135000000.0,-45000000.0,90000000.0,1589000000.0,754000000.0,754000000.0,754000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q3YTD,2012-12-30,2013-09-28,,14000000.0,-0.23,-0.23,-0.23,,8000000.0,-172000000.0,-172000000.0,,-172000000.0,,2285000000.0,3710000000.0,,-3000000.0,,,,908000000.0,30000000.0,505000000.0,2285000000.0,1425000000.0,133000000.0,4000000.0,1457000000.0,-32000000.0,-132000000.0,-164000000.0,3710000000.0,800000000.0,757000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q3TTM,2012-09-30,2013-09-28,,19000000.0,-1.08,-0.87,-0.87,,12000000.0,-645000000.0,-645000000.0,,-645000000.0,,3262000000.0,4865000000.0,,-7000000.0,,,,1221000000.0,119000000.0,698000000.0,3262000000.0,1603000000.0,178000000.0,6000000.0,2057000000.0,-454000000.0,-179000000.0,-633000000.0,4865000000.0,800000000.0,757000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q3,2013-06-30,2013-09-28,2014-10-30 16:23:21+00:00,5000000.0,0.06,0.06,0.06,,3000000.0,48000000.0,48000000.0,,48000000.0,,940000000.0,1461000000.0,,2000000.0,,,,288000000.0,-22000000.0,155000000.0,940000000.0,521000000.0,47000000.0,1000000.0,426000000.0,95000000.0,-44000000.0,51000000.0,1461000000.0,800000000.0,757000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q2YTD,2012-12-30,2013-06-29,,9000000.0,-0.29,-0.29,-0.29,,5000000.0,-220000000.0,-220000000.0,,-220000000.0,,1345000000.0,2249000000.0,,-5000000.0,,,,620000000.0,52000000.0,350000000.0,1345000000.0,904000000.0,86000000.0,3000000.0,1031000000.0,-127000000.0,-88000000.0,-215000000.0,2249000000.0,740000000.0,752000000.0,752000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q2TTM,2012-07-01,2013-06-29,,18000000.0,-1.14,-1.14,-1.14,,9000000.0,-850000000.0,-850000000.0,,-850000000.0,,3199000000.0,4673000000.0,,7000000.0,,,,1261000000.0,144000000.0,731000000.0,3199000000.0,1474000000.0,175000000.0,7000000.0,2154000000.0,-680000000.0,-161000000.0,-841000000.0,4673000000.0,740000000.0,752000000.0,752000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q2,2013-03-31,2013-06-29,2014-07-31 16:40:31+00:00,4000000.0,-0.1,-0.1,-0.1,,3000000.0,-74000000.0,-74000000.0,,-74000000.0,,702000000.0,1161000000.0,,-2000000.0,,,,308000000.0,5000000.0,171000000.0,702000000.0,459000000.0,42000000.0,2000000.0,488000000.0,-29000000.0,-42000000.0,-71000000.0,1161000000.0,740000000.0,752000000.0,752000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q1TTM,2012-04-01,2013-03-30,,18000000.0,-0.99,-0.99,-0.99,,,-739000000.0,-739000000.0,,-739000000.0,,3272000000.0,4925000000.0,,4000000.0,,,,1298000000.0,139000000.0,772000000.0,3272000000.0,1653000000.0,176000000.0,7000000.0,2227000000.0,-574000000.0,-165000000.0,-739000000.0,4925000000.0,768400000.0,749000000.0,749000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q1,2012-12-30,2013-03-30,2014-05-01 16:41:28+00:00,5000000.0,-0.19,-0.19,-0.19,,2000000.0,-146000000.0,-146000000.0,,-146000000.0,,643000000.0,1088000000.0,,-3000000.0,,,,312000000.0,47000000.0,179000000.0,643000000.0,445000000.0,44000000.0,1000000.0,543000000.0,-98000000.0,-46000000.0,-144000000.0,1088000000.0,768400000.0,749000000.0,749000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,FY,2013-12-29,2014-12-27,2017-02-21 16:52:14+00:00,14000000.0,-0.53,-0.53,-0.53,233000000.0,5000000.0,-403000000.0,-403000000.0,,-403000000.0,,3667000000.0,5506000000.0,0.0,-66000000.0,0.0,,,1072000000.0,71000000.0,604000000.0,3667000000.0,1839000000.0,177000000.0,,1994000000.0,-155000000.0,-243000000.0,-398000000.0,5506000000.0,768000000.0,768000000.0,768000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q4,2014-09-28,2014-12-27,,4000000.0,-0.47,-0.47,-0.47,233000000.0,-3000000.0,-364000000.0,-364000000.0,,-364000000.0,,879000000.0,1239000000.0,,5000000.0,,,,238000000.0,71000000.0,144000000.0,879000000.0,360000000.0,41000000.0,-1000000.0,690000000.0,-330000000.0,-37000000.0,-367000000.0,1239000000.0,768000000.0,768000000.0,768000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q3,2014-06-29,2014-09-27,2015-11-03 16:35:22+00:00,3000000.0,0.02,0.02,0.02,,2000000.0,17000000.0,17000000.0,,17000000.0,,935000000.0,1429000000.0,,-1000000.0,,,,278000000.0,0.0,150000000.0,935000000.0,494000000.0,43000000.0,,431000000.0,63000000.0,-44000000.0,19000000.0,1429000000.0,850000000.0,770000000.0,785000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q3YTD,2013-12-29,2014-09-27,,10000000.0,-0.06,-0.06,-0.06,,8000000.0,-39000000.0,-39000000.0,,-39000000.0,,2788000000.0,4267000000.0,,-71000000.0,,,,834000000.0,,460000000.0,2788000000.0,1479000000.0,136000000.0,1000000.0,1304000000.0,175000000.0,-206000000.0,-31000000.0,4267000000.0,850000000.0,770000000.0,785000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q3TTM,2013-09-29,2014-09-27,,14000000.0,0.06,0.06,0.06,,9000000.0,50000000.0,50000000.0,,50000000.0,,3824000000.0,5856000000.0,,-68000000.0,,-48000000.0,,1127000000.0,,629000000.0,3824000000.0,2032000000.0,180000000.0,-3000000.0,1722000000.0,310000000.0,-251000000.0,59000000.0,5856000000.0,850000000.0,770000000.0,785000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q2YTD,2013-12-29,2014-06-28,,7000000.0,-0.08,-0.08,-0.08,,6000000.0,-56000000.0,-56000000.0,,-56000000.0,,1853000000.0,2838000000.0,,-70000000.0,,,,556000000.0,,310000000.0,1853000000.0,985000000.0,93000000.0,1000000.0,873000000.0,112000000.0,-162000000.0,-50000000.0,2838000000.0,720000000.0,764000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q2TTM,2013-06-30,2014-06-28,,16000000.0,0.1,0.1,0.1,,10000000.0,81000000.0,81000000.0,,81000000.0,,3829000000.0,5888000000.0,,-65000000.0,,-48000000.0,,1137000000.0,-22000000.0,634000000.0,3829000000.0,2059000000.0,184000000.0,-2000000.0,1717000000.0,342000000.0,-251000000.0,91000000.0,5888000000.0,720000000.0,764000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q2,2014-03-30,2014-06-28,2015-07-30 16:55:47+00:00,4000000.0,-0.05,-0.05,-0.05,,4000000.0,-36000000.0,-36000000.0,,-36000000.0,,943000000.0,1441000000.0,,-49000000.0,,,,277000000.0,0.0,154000000.0,943000000.0,498000000.0,46000000.0,,435000000.0,63000000.0,-95000000.0,-32000000.0,1441000000.0,720000000.0,764000000.0,764000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q1TTM,2013-03-31,2014-03-29,,16000000.0,0.05,0.05,0.05,,9000000.0,43000000.0,43000000.0,,43000000.0,,3588000000.0,5608000000.0,,-18000000.0,,-48000000.0,,1168000000.0,-17000000.0,651000000.0,3588000000.0,2020000000.0,180000000.0,,1770000000.0,250000000.0,-198000000.0,52000000.0,5608000000.0,666700000.0,761000000.0,761000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q1,2013-12-29,2014-03-29,2015-04-29 16:55:05+00:00,3000000.0,-0.03,-0.03,-0.03,,2000000.0,-20000000.0,-20000000.0,,-20000000.0,,910000000.0,1397000000.0,,-21000000.0,,,,279000000.0,0.0,156000000.0,910000000.0,487000000.0,47000000.0,1000000.0,438000000.0,49000000.0,-67000000.0,-18000000.0,1397000000.0,666700000.0,761000000.0,761000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,FY,2014-12-28,2015-12-26,2018-02-27 16:18:58+00:00,3000000.0,-0.84,-0.84,-0.84,,14000000.0,-660000000.0,-660000000.0,,-660000000.0,,2911000000.0,3991000000.0,0.0,-5000000.0,0.0,,,947000000.0,129000000.0,482000000.0,2911000000.0,1080000000.0,160000000.0,,1561000000.0,-481000000.0,-165000000.0,-646000000.0,3991000000.0,785700000.0,783000000.0,783000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q4,2015-09-27,2015-12-26,,,-0.13,-0.13,-0.13,,10000000.0,-102000000.0,-102000000.0,,-102000000.0,,675000000.0,958000000.0,,-2000000.0,,,,229000000.0,-6000000.0,109000000.0,675000000.0,283000000.0,41000000.0,,332000000.0,-49000000.0,-43000000.0,-92000000.0,958000000.0,785700000.0,783000000.0,783000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q3,2015-06-28,2015-09-26,2016-10-26 17:15:05+00:00,0.0,-0.25,-0.25,-0.25,,0.0,-197000000.0,-197000000.0,,-197000000.0,,822000000.0,1061000000.0,0.0,0.0,0.0,,,241000000.0,48000000.0,108000000.0,822000000.0,239000000.0,39000000.0,,397000000.0,-158000000.0,-39000000.0,-197000000.0,1061000000.0,785000000.0,785000000.0,785000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q3YTD,2014-12-28,2015-09-26,,3000000.0,-0.71,-0.71,-0.71,,4000000.0,-558000000.0,-558000000.0,,-558000000.0,,2236000000.0,3033000000.0,,-3000000.0,,,,718000000.0,135000000.0,373000000.0,2236000000.0,797000000.0,119000000.0,,1229000000.0,-432000000.0,-122000000.0,-554000000.0,3033000000.0,785000000.0,785000000.0,785000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q3TTM,2014-09-28,2015-09-26,,7000000.0,-1.18,-1.18,-1.18,233000000.0,1000000.0,-922000000.0,-922000000.0,,-922000000.0,,3115000000.0,4272000000.0,,2000000.0,,,,956000000.0,206000000.0,517000000.0,3115000000.0,1157000000.0,160000000.0,-1000000.0,1919000000.0,-762000000.0,-159000000.0,-921000000.0,4272000000.0,785000000.0,785000000.0,785000000.0
