company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q2,,2012-06-30,2012-08-02 16:47:15+00:00,1132000000.0,744000000.0,548000000.0,-4000000.0,,1015000000.0,,6759000000.0,126000000.0,553000000.0,105000000.0,1532000000.0,180000000.0,833000000.0,707000000.0,,,,57000000.0,263000000.0,40000000.0,77000000.0,-5530000000.0,489000000.0,564000000.0,5041000000.0,1117000000.0,3233000000.0,2352000000.0,1117000000.0,1117000000.0,3924000000.0,5041000000.0,1101000000.0,1572000000.0,-108000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2012.0,Q1,,2012-03-31,2012-05-09 16:14:05+00:00,1087000000.0,962000000.0,556000000.0,-3000000.0,,1193000000.0,0.0,6729000000.0,137000000.0,553000000.0,109000000.0,1529000000.0,169000000.0,585000000.0,715000000.0,,,,77000000.0,247000000.0,60000000.0,104000000.0,-5567000000.0,490000000.0,351000000.0,4988000000.0,1052000000.0,3195000000.0,2347000000.0,1052000000.0,1052000000.0,3936000000.0,4988000000.0,1078000000.0,1589000000.0,-107000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,FY,,2013-12-28,2015-02-19 17:08:48+00:00,883000000.0,832000000.0,530000000.0,-2000000.0,,869000000.0,,6901000000.0,145000000.0,553000000.0,78000000.0,1998000000.0,90000000.0,884000000.0,346000000.0,,,,,386000000.0,177000000.0,71000000.0,-6243000000.0,60000000.0,228000000.0,4337000000.0,544000000.0,2884000000.0,1618000000.0,544000000.0,544000000.0,3793000000.0,4337000000.0,1107000000.0,2175000000.0,-112000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q3,,2013-09-28,2013-10-30 17:31:32+00:00,1069000000.0,873000000.0,528000000.0,-2000000.0,,543000000.0,,6879000000.0,139000000.0,553000000.0,82000000.0,2044000000.0,121000000.0,922000000.0,358000000.0,,,,21000000.0,264000000.0,77000000.0,84000000.0,-6332000000.0,5000000.0,517000000.0,4317000000.0,434000000.0,2939000000.0,1762000000.0,434000000.0,434000000.0,3883000000.0,4317000000.0,1020000000.0,2121000000.0,-111000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q2,,2013-06-29,2013-08-01 17:10:34+00:00,816000000.0,670000000.0,475000000.0,-6000000.0,,334000000.0,,6855000000.0,129000000.0,553000000.0,87000000.0,2042000000.0,149000000.0,711000000.0,402000000.0,,,,26000000.0,248000000.0,45000000.0,109000000.0,-6380000000.0,5000000.0,634000000.0,3897000000.0,359000000.0,2458000000.0,1451000000.0,359000000.0,359000000.0,3538000000.0,3897000000.0,1037000000.0,2087000000.0,-110000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2013.0,Q1,,2013-03-30,2013-05-06 16:18:25+00:00,680000000.0,645000000.0,461000000.0,-4000000.0,,441000000.0,,6834000000.0,132000000.0,553000000.0,92000000.0,2039000000.0,180000000.0,613000000.0,411000000.0,,,,43000000.0,223000000.0,22000000.0,77000000.0,-6306000000.0,5000000.0,562000000.0,3797000000.0,415000000.0,2338000000.0,1321000000.0,415000000.0,415000000.0,3382000000.0,3797000000.0,1048000000.0,2061000000.0,-109000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,FY,,2014-12-27,2016-02-18 16:19:58+00:00,633000000.0,818000000.0,518000000.0,-5000000.0,,805000000.0,0.0,6957000000.0,72000000.0,320000000.0,65000000.0,2035000000.0,,685000000.0,302000000.0,,,48000000.0,40000000.0,344000000.0,105000000.0,145000000.0,-6646000000.0,177000000.0,235000000.0,3767000000.0,187000000.0,2736000000.0,1440000000.0,187000000.0,187000000.0,3580000000.0,3767000000.0,729000000.0,2140000000.0,-119000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q3,,2014-09-27,2014-10-30 16:23:21+00:00,815000000.0,973000000.0,555000000.0,-1000000.0,,640000000.0,,6936000000.0,94000000.0,553000000.0,69000000.0,2106000000.0,0.0,897000000.0,328000000.0,,,,,355000000.0,118000000.0,212000000.0,-6282000000.0,102000000.0,298000000.0,4325000000.0,535000000.0,3020000000.0,1566000000.0,535000000.0,535000000.0,3790000000.0,4325000000.0,977000000.0,2224000000.0,-118000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q2,,2014-06-28,2014-07-31 16:40:31+00:00,806000000.0,872000000.0,480000000.0,1000000.0,,503000000.0,,6913000000.0,118000000.0,553000000.0,72000000.0,2109000000.0,0.0,960000000.0,329000000.0,,,,,360000000.0,131000000.0,152000000.0,-6299000000.0,101000000.0,445000000.0,4246000000.0,501000000.0,2932000000.0,1505000000.0,501000000.0,501000000.0,3745000000.0,4246000000.0,985000000.0,2240000000.0,-114000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2014.0,Q1,,2014-03-29,2014-05-01 16:41:28+00:00,696000000.0,840000000.0,482000000.0,-3000000.0,,554000000.0,,6891000000.0,146000000.0,553000000.0,75000000.0,2078000000.0,80000000.0,869000000.0,337000000.0,,,,,373000000.0,135000000.0,79000000.0,-6263000000.0,60000000.0,348000000.0,4108000000.0,511000000.0,2690000000.0,1384000000.0,511000000.0,511000000.0,3597000000.0,4108000000.0,1081000000.0,2213000000.0,-114000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,FY,,2015-12-26,2017-02-21 16:52:14+00:00,524000000.0,533000000.0,472000000.0,-8000000.0,,785000000.0,0.0,7025000000.0,53000000.0,278000000.0,,2007000000.0,0.0,678000000.0,188000000.0,,,248000000.0,124000000.0,298000000.0,86000000.0,76000000.0,-7306000000.0,230000000.0,,3084000000.0,-412000000.0,2320000000.0,1403000000.0,-412000000.0,-412000000.0,3496000000.0,3084000000.0,576000000.0,2093000000.0,-123000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q3,,2015-09-26,2015-11-03 16:35:22+00:00,614000000.0,648000000.0,408000000.0,-15000000.0,,755000000.0,0.0,7005000000.0,60000000.0,283000000.0,0.0,2030000000.0,,761000000.0,194000000.0,,,219000000.0,137000000.0,286000000.0,86000000.0,83000000.0,-7204000000.0,230000000.0,0.0,3229000000.0,-336000000.0,2466000000.0,1449000000.0,-336000000.0,-336000000.0,3565000000.0,3229000000.0,569000000.0,2116000000.0,-122000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q2,,2015-06-27,2015-07-30 16:55:47+00:00,651000000.0,687000000.0,462000000.0,-5000000.0,,829000000.0,,6992000000.0,51000000.0,320000000.0,0.0,2034000000.0,,799000000.0,289000000.0,,,,,321000000.0,89000000.0,136000000.0,-7007000000.0,235000000.0,0.0,3381000000.0,-141000000.0,2451000000.0,1399000000.0,-141000000.0,-141000000.0,3522000000.0,3381000000.0,641000000.0,2123000000.0,-121000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q1,,2015-03-28,2015-04-29 16:55:05+00:00,502000000.0,771000000.0,494000000.0,-12000000.0,,677000000.0,,6975000000.0,61000000.0,320000000.0,0.0,2033000000.0,,688000000.0,297000000.0,,,,,314000000.0,86000000.0,132000000.0,-6826000000.0,235000000.0,229000000.0,3428000000.0,17000000.0,2497000000.0,1292000000.0,17000000.0,17000000.0,3411000000.0,3428000000.0,634000000.0,2119000000.0,-120000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,FY,,2016-12-31,2018-02-27 16:18:58+00:00,823000000.0,311000000.0,391000000.0,-5000000.0,,1264000000.0,0.0,8343000000.0,63000000.0,289000000.0,,1435000000.0,59000000.0,751000000.0,164000000.0,,,109000000.0,69000000.0,279000000.0,124000000.0,95000000.0,-7803000000.0,0.0,,3321000000.0,416000000.0,2530000000.0,1346000000.0,416000000.0,416000000.0,2905000000.0,3321000000.0,627000000.0,1559000000.0,-119000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q3,,2016-09-24,2016-10-26 17:15:05+00:00,1010000000.0,640000000.0,384000000.0,-3000000.0,,1258000000.0,0.0,8267000000.0,54000000.0,289000000.0,,1632000000.0,60000000.0,772000000.0,161000000.0,,,78000000.0,25000000.0,282000000.0,126000000.0,76000000.0,-7752000000.0,0.0,,3616000000.0,385000000.0,2824000000.0,1473000000.0,385000000.0,385000000.0,3231000000.0,3616000000.0,631000000.0,1758000000.0,-127000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q2,,2016-06-25,2016-07-25 18:22:04+00:00,860000000.0,671000000.0,392000000.0,-3000000.0,,957000000.0,0.0,7061000000.0,42000000.0,289000000.0,,2012000000.0,62000000.0,743000000.0,169000000.0,,,55000000.0,61000000.0,290000000.0,136000000.0,80000000.0,-7346000000.0,226000000.0,,3316000000.0,-413000000.0,2506000000.0,1581000000.0,-413000000.0,-413000000.0,3729000000.0,3316000000.0,641000000.0,2148000000.0,-125000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q1,,2016-03-26,2016-04-28 16:23:25+00:00,557000000.0,508000000.0,347000000.0,-6000000.0,,716000000.0,0.0,7041000000.0,43000000.0,278000000.0,,2006000000.0,,675000000.0,176000000.0,,,252000000.0,151000000.0,301000000.0,150000000.0,75000000.0,-7415000000.0,230000000.0,,2981000000.0,-503000000.0,2226000000.0,1328000000.0,-503000000.0,-503000000.0,3484000000.0,2981000000.0,579000000.0,2156000000.0,-123000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,FY,,2017-12-30,2019-02-08 16:44:26+00:00,796000000.0,454000000.0,555000000.0,6000000.0,,1185000000.0,0.0,8473000000.0,,289000000.0,,1325000000.0,58000000.0,694000000.0,261000000.0,,,191000000.0,92000000.0,310000000.0,118000000.0,110000000.0,-7775000000.0,70000000.0,0.0,3552000000.0,596000000.0,2634000000.0,1513000000.0,596000000.0,596000000.0,2956000000.0,3552000000.0,657000000.0,1443000000.0,-108000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q3,,2017-09-30,2017-11-02 17:00:49+00:00,916000000.0,797000000.0,460000000.0,2000000.0,,879000000.0,,8447000000.0,72000000.0,289000000.0,,1356000000.0,57000000.0,794000000.0,236000000.0,,,157000000.0,73000000.0,305000000.0,119000000.0,72000000.0,-7821000000.0,70000000.0,,3586000000.0,520000000.0,2699000000.0,1591000000.0,520000000.0,520000000.0,3066000000.0,3586000000.0,651000000.0,1475000000.0,-108000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q2,,2017-07-01,2017-08-03 16:43:29+00:00,857000000.0,624000000.0,430000000.0,0.0,,760000000.0,0.0,8414000000.0,72000000.0,289000000.0,,1375000000.0,58000000.0,833000000.0,200000000.0,,,142000000.0,48000000.0,312000000.0,129000000.0,68000000.0,-7892000000.0,42000000.0,84000000.0,3370000000.0,417000000.0,2511000000.0,1449000000.0,417000000.0,417000000.0,2953000000.0,3370000000.0,659000000.0,1504000000.0,-105000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q1,,2017-04-01,2017-05-08 16:35:05+00:00,858000000.0,525000000.0,385000000.0,-4000000.0,,722000000.0,0.0,8388000000.0,62000000.0,289000000.0,,1408000000.0,58000000.0,839000000.0,180000000.0,,,118000000.0,67000000.0,274000000.0,110000000.0,73000000.0,-7876000000.0,,221000000.0,3299000000.0,409000000.0,2498000000.0,1372000000.0,409000000.0,409000000.0,2890000000.0,3299000000.0,621000000.0,1518000000.0,-99000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,FY,,2018-12-29,2020-02-04 17:21:47+00:00,1041000000.0,1235000000.0,783000000.0,-8000000.0,,1078000000.0,0.0,8760000000.0,,289000000.0,,1114000000.0,58000000.0,845000000.0,348000000.0,,,34000000.0,24000000.0,321000000.0,192000000.0,270000000.0,-7436000000.0,136000000.0,78000000.0,4556000000.0,1266000000.0,3540000000.0,1984000000.0,1266000000.0,1266000000.0,3290000000.0,4556000000.0,668000000.0,1306000000.0,-50000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q3,,2018-09-29,2018-10-31 16:15:18+00:00,1041000000.0,1260000000.0,688000000.0,-10000000.0,,1046000000.0,0.0,8676000000.0,,289000000.0,,1167000000.0,58000000.0,738000000.0,318000000.0,,,200000000.0,13000000.0,368000000.0,177000000.0,60000000.0,-7474000000.0,136000000.0,10000000.0,4347000000.0,1125000000.0,3314000000.0,1878000000.0,1125000000.0,1125000000.0,3222000000.0,4347000000.0,715000000.0,1344000000.0,-67000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q2,,2018-06-30,2018-08-02 16:28:52+00:00,995000000.0,1143000000.0,577000000.0,-10000000.0,,948000000.0,0.0,8574000000.0,,289000000.0,,1170000000.0,57000000.0,750000000.0,295000000.0,,,155000000.0,73000000.0,363000000.0,186000000.0,68000000.0,-7576000000.0,223000000.0,35000000.0,4103000000.0,879000000.0,3099000000.0,1868000000.0,879000000.0,879000000.0,3224000000.0,4103000000.0,709000000.0,1356000000.0,-109000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q1,,2018-03-31,2018-05-03 16:45:08+00:00,830000000.0,756000000.0,485000000.0,3000000.0,,1045000000.0,0.0,8512000000.0,,289000000.0,,1165000000.0,57000000.0,715000000.0,290000000.0,,,168000000.0,159000000.0,376000000.0,186000000.0,67000000.0,-7692000000.0,223000000.0,,3763000000.0,715000000.0,2751000000.0,1697000000.0,715000000.0,715000000.0,3048000000.0,3763000000.0,722000000.0,1351000000.0,-108000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,FY,,2019-12-28,2020-04-29 16:33:04+00:00,1201000000.0,1879000000.0,1084000000.0,0.0,199000000.0,1466000000.0,0.0,9975000000.0,,289000000.0,,486000000.0,58000000.0,982000000.0,500000000.0,,,,74000000.0,584000000.0,157000000.0,233000000.0,-7095000000.0,,37000000.0,6028000000.0,2827000000.0,4597000000.0,2359000000.0,2827000000.0,2827000000.0,3201000000.0,6028000000.0,931000000.0,842000000.0,-53000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q3,,2019-09-28,2019-10-30 16:17:03+00:00,978000000.0,1410000000.0,837000000.0,-7000000.0,,1156000000.0,0.0,9501000000.0,,289000000.0,,872000000.0,59000000.0,1040000000.0,453000000.0,,,,49000000.0,540000000.0,341000000.0,253000000.0,-7265000000.0,0.0,53000000.0,5253000000.0,2176000000.0,3912000000.0,1864000000.0,2176000000.0,2176000000.0,3077000000.0,5253000000.0,888000000.0,1213000000.0,-53000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q2,,2019-06-29,2019-07-31 16:27:08+00:00,1029000000.0,1363000000.0,727000000.0,0.0,,963000000.0,0.0,9336000000.0,,289000000.0,,1031000000.0,58000000.0,1015000000.0,458000000.0,,,,48000000.0,543000000.0,366000000.0,248000000.0,-7385000000.0,0.0,165000000.0,5102000000.0,1901000000.0,3754000000.0,1804000000.0,1901000000.0,1901000000.0,3201000000.0,5102000000.0,890000000.0,1397000000.0,-50000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q1,,2019-03-30,2019-05-01 16:36:40+00:00,930000000.0,1291000000.0,719000000.0,-1000000.0,,978000000.0,0.0,9257000000.0,,289000000.0,,1024000000.0,57000000.0,955000000.0,377000000.0,,,172000000.0,45000000.0,531000000.0,355000000.0,65000000.0,-7420000000.0,70000000.0,216000000.0,4931000000.0,1788000000.0,3677000000.0,1764000000.0,1788000000.0,1788000000.0,3143000000.0,4931000000.0,877000000.0,1379000000.0,-48000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2020.0,Q1,,2020-03-28,2020-04-29 16:33:04+00:00,840000000.0,1708000000.0,1070000000.0,-14000000.0,,1330000000.0,0.0,10038000000.0,,289000000.0,,488000000.0,58000000.0,1056000000.0,540000000.0,,,,75000000.0,587000000.0,354000000.0,241000000.0,-6933000000.0,,55000000.0,5864000000.0,3037000000.0,4390000000.0,1985000000.0,3037000000.0,3037000000.0,2827000000.0,5864000000.0,934000000.0,842000000.0,-54000000.0
