company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q1,,2011-03-31,2011-04-21 16:18:39+00:00,4308000000.0,7201000000.0,6587000000.0,-687000000.0,1556000000.0,3076000000.0,4994000000.0,882000000.0,,11805000000.0,2456000000.0,6763000000.0,476000000.0,4290000000.0,4832000000.0,120000000.0,1232000000.0,671000000.0,1461000000.0,,,,,2070000000.0,4871000000.0,,15538000000.0,875000000.0,582000000.0,38902000000.0,11690000000.0,16031000000.0,11770000000.0,11690000000.0,11810000000.0,27092000000.0,38902000000.0,18039000000.0,15322000000.0,-8155000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,FY,,2012-12-31,2014-02-14 09:15:25+00:00,4736000000.0,7429000000.0,7208000000.0,-1339000000.0,1292000000.0,4634000000.0,5316000000.0,669000000.0,,12425000000.0,2449000000.0,6395000000.0,623000000.0,4235000000.0,5001000000.0,90000000.0,1889000000.0,628000000.0,1365000000.0,,631000000.0,,,1868000000.0,5913000000.0,150000000.0,17799000000.0,1101000000.0,,41853000000.0,12975000000.0,17598000000.0,13045000000.0,12975000000.0,13065000000.0,28638000000.0,41853000000.0,19254000000.0,15593000000.0,-8801000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3,,2012-09-30,2012-10-19 11:19:16+00:00,4518000000.0,7388000000.0,6597000000.0,-1294000000.0,1531000000.0,4760000000.0,5200000000.0,573000000.0,,11916000000.0,2281000000.0,6391000000.0,600000000.0,4314000000.0,4830000000.0,87000000.0,1766000000.0,679000000.0,1346000000.0,,711000000.0,,,1935000000.0,5195000000.0,,17877000000.0,1598000000.0,,41074000000.0,13132000000.0,17746000000.0,12713000000.0,13132000000.0,13219000000.0,27855000000.0,41074000000.0,18498000000.0,15142000000.0,-8651000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2,,2012-06-30,2012-07-18 10:33:45+00:00,4547000000.0,7250000000.0,6632000000.0,-1637000000.0,1522000000.0,4221000000.0,5159000000.0,269000000.0,,11837000000.0,2325000000.0,6342000000.0,566000000.0,4342000000.0,4735000000.0,90000000.0,2164000000.0,681000000.0,1365000000.0,,562000000.0,,,1903000000.0,5369000000.0,,17222000000.0,1633000000.0,,40174000000.0,11993000000.0,16644000000.0,12812000000.0,11993000000.0,12083000000.0,28091000000.0,40174000000.0,18795000000.0,15279000000.0,-8751000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q1,,2012-03-31,2012-04-20 12:05:41+00:00,4535000000.0,7268000000.0,6499000000.0,-1182000000.0,1509000000.0,3988000000.0,5114000000.0,428000000.0,,11910000000.0,2420000000.0,6269000000.0,533000000.0,4368000000.0,4814000000.0,99000000.0,2061000000.0,707000000.0,1400000000.0,,501000000.0,,,2079000000.0,5977000000.0,,16613000000.0,1632000000.0,,40370000000.0,11743000000.0,16553000000.0,12666000000.0,11743000000.0,11842000000.0,28528000000.0,40370000000.0,19003000000.0,15862000000.0,-8802000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,FY,,2013-12-31,2015-02-13 13:45:03+00:00,5174000000.0,7929000000.0,6979000000.0,818000000.0,1150000000.0,6422000000.0,5640000000.0,849000000.0,,13046000000.0,2514000000.0,6801000000.0,393000000.0,4293000000.0,5278000000.0,112000000.0,368000000.0,804000000.0,1019000000.0,,1671000000.0,,,2672000000.0,3734000000.0,167000000.0,20383000000.0,2028000000.0,,45435000000.0,17467000000.0,21164000000.0,14181000000.0,17467000000.0,17579000000.0,27689000000.0,45435000000.0,18993000000.0,13508000000.0,-9374000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3,,2013-09-30,2013-10-18 11:04:11+00:00,4791000000.0,7950000000.0,7053000000.0,-1211000000.0,1089000000.0,5499000000.0,5540000000.0,707000000.0,,13230000000.0,2590000000.0,5789000000.0,830000000.0,4455000000.0,5107000000.0,114000000.0,1457000000.0,719000000.0,995000000.0,,693000000.0,,,1888000000.0,5917000000.0,161000000.0,19796000000.0,2819000000.0,,44406000000.0,14959000000.0,19304000000.0,14663000000.0,14959000000.0,15073000000.0,29172000000.0,44406000000.0,19995000000.0,14509000000.0,-9166000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2,,2013-06-30,2013-07-19 11:06:56+00:00,4718000000.0,7655000000.0,6839000000.0,-1767000000.0,1154000000.0,4549000000.0,5471000000.0,670000000.0,,12640000000.0,2393000000.0,5779000000.0,756000000.0,4295000000.0,4997000000.0,81000000.0,1701000000.0,643000000.0,1317000000.0,,680000000.0,,,1830000000.0,5781000000.0,154000000.0,19135000000.0,1923000000.0,,42166000000.0,13777000000.0,17849000000.0,13480000000.0,13777000000.0,13858000000.0,28154000000.0,42166000000.0,19320000000.0,14674000000.0,-9062000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q1,,2013-03-31,2013-04-19 11:29:18+00:00,4444000000.0,7585000000.0,6755000000.0,-1656000000.0,1300000000.0,4539000000.0,5404000000.0,672000000.0,,12386000000.0,2384000000.0,5787000000.0,738000000.0,4297000000.0,4948000000.0,91000000.0,1842000000.0,683000000.0,1338000000.0,,588000000.0,,,1821000000.0,5896000000.0,152000000.0,18442000000.0,1912000000.0,,41800000000.0,13442000000.0,17681000000.0,13111000000.0,13442000000.0,13533000000.0,28115000000.0,41800000000.0,19171000000.0,15004000000.0,-8748000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,FY,,2014-12-31,2016-02-12 13:41:09+00:00,5365000000.0,7960000000.0,6771000000.0,-1459000000.0,1200000000.0,6959000000.0,5996000000.0,722000000.0,,12788000000.0,2208000000.0,6046000000.0,465000000.0,4405000000.0,5383000000.0,127000000.0,404000000.0,236000000.0,911000000.0,,,,,2012000000.0,4282000000.0,219000000.0,23115000000.0,2637000000.0,2145000000.0,45451000000.0,17657000000.0,22191000000.0,14773000000.0,17657000000.0,17784000000.0,27448000000.0,45451000000.0,17877000000.0,12675000000.0,-9995000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q3,,2014-09-30,2014-10-17 12:26:17+00:00,5212000000.0,8315000000.0,6606000000.0,281000000.0,1131000000.0,6428000000.0,5895000000.0,794000000.0,,12923000000.0,2288000000.0,6760000000.0,447000000.0,4485000000.0,5189000000.0,126000000.0,195000000.0,891000000.0,955000000.0,,2336000000.0,,,2781000000.0,3230000000.0,204000000.0,22576000000.0,2129000000.0,,46181000000.0,18937000000.0,22358000000.0,13947000000.0,18937000000.0,19063000000.0,26914000000.0,46181000000.0,18634000000.0,12967000000.0,-9815000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q2,,2014-06-30,2014-07-18 11:16:49+00:00,5276000000.0,8350000000.0,6643000000.0,837000000.0,1146000000.0,6582000000.0,5826000000.0,803000000.0,,13049000000.0,2378000000.0,6839000000.0,488000000.0,4511000000.0,5316000000.0,121000000.0,176000000.0,795000000.0,978000000.0,,2207000000.0,,,2736000000.0,3508000000.0,189000000.0,21773000000.0,2405000000.0,,46596000000.0,18696000000.0,22453000000.0,14324000000.0,18696000000.0,18817000000.0,27590000000.0,46596000000.0,18827000000.0,13266000000.0,-9740000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q1,,2014-03-31,2014-04-17 10:49:59+00:00,5133000000.0,8081000000.0,6668000000.0,748000000.0,1156000000.0,6672000000.0,5730000000.0,840000000.0,,13028000000.0,2445000000.0,6804000000.0,465000000.0,4407000000.0,5284000000.0,116000000.0,217000000.0,757000000.0,998000000.0,,1531000000.0,,,2807000000.0,3490000000.0,176000000.0,21039000000.0,2552000000.0,,45777000000.0,17927000000.0,21531000000.0,14353000000.0,17927000000.0,18043000000.0,27558000000.0,45777000000.0,18962000000.0,13205000000.0,-9590000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2015.0,FY,,2015-12-31,2017-02-10 15:53:13+00:00,5580000000.0,8075000000.0,6277000000.0,-2535000000.0,,5455000000.0,6335000000.0,,,15895000000.0,4577000000.0,5554000000.0,517000000.0,4420000000.0,5789000000.0,135000000.0,283000000.0,558000000.0,526000000.0,426000000.0,,,,1776000000.0,5599000000.0,290000000.0,26147000000.0,6514000000.0,2103000000.0,49316000000.0,18283000000.0,20053000000.0,18371000000.0,18283000000.0,18418000000.0,30608000000.0,49316000000.0,23474000000.0,12237000000.0,-11664000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2015.0,Q3,,2015-09-30,2015-10-16 12:21:03+00:00,5363000000.0,7936000000.0,6036000000.0,-2373000000.0,1198000000.0,6563000000.0,6250000000.0,739000000.0,,12684000000.0,2071000000.0,5599000000.0,471000000.0,4441000000.0,5451000000.0,136000000.0,329000000.0,499000000.0,892000000.0,,,,,2140000000.0,3903000000.0,271000000.0,25433000000.0,4968000000.0,3800000000.0,46625000000.0,17760000000.0,23479000000.0,16367000000.0,17760000000.0,17896000000.0,28458000000.0,46625000000.0,17695000000.0,12091000000.0,-11550000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2015.0,Q2,,2015-06-30,2015-07-17 12:05:20+00:00,5352000000.0,8237000000.0,6065000000.0,-1969000000.0,1198000000.0,5954000000.0,6192000000.0,659000000.0,,12763000000.0,2141000000.0,5562000000.0,491000000.0,4447000000.0,5381000000.0,140000000.0,365000000.0,300000000.0,921000000.0,,,,,2091000000.0,4001000000.0,259000000.0,24585000000.0,4157000000.0,3883000000.0,46412000000.0,18457000000.0,23180000000.0,15574000000.0,18457000000.0,18597000000.0,27556000000.0,46412000000.0,17851000000.0,11982000000.0,-10351000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2015.0,Q1,,2015-03-31,2015-04-17 12:01:48+00:00,5263000000.0,8158000000.0,6123000000.0,-2099000000.0,1197000000.0,6575000000.0,6111000000.0,656000000.0,,12685000000.0,2190000000.0,5661000000.0,464000000.0,4507000000.0,5300000000.0,135000000.0,329000000.0,210000000.0,911000000.0,,2376000000.0,,,2117000000.0,4027000000.0,242000000.0,23811000000.0,4046000000.0,,45357000000.0,17542000000.0,22272000000.0,15432000000.0,17542000000.0,17677000000.0,27438000000.0,45357000000.0,17785000000.0,12006000000.0,-10281000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2016.0,FY,,2016-12-31,2018-02-09 14:29:41+00:00,5690000000.0,8177000000.0,7048000000.0,-2714000000.0,,7843000000.0,6739000000.0,,,17707000000.0,4634000000.0,12182000000.0,587000000.0,4366000000.0,5793000000.0,178000000.0,347000000.0,486000000.0,473000000.0,417000000.0,1152000000.0,,,1603000000.0,5124000000.0,3000000.0,28710000000.0,3593000000.0,1520000000.0,54146000000.0,19369000000.0,23058000000.0,16331000000.0,19369000000.0,19547000000.0,34596000000.0,54146000000.0,25295000000.0,18265000000.0,-13366000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2016.0,Q3,,2016-09-30,2016-10-21 11:53:59+00:00,5418000000.0,8627000000.0,6545000000.0,-2482000000.0,,6431000000.0,6665000000.0,,,17846000000.0,4847000000.0,9608000000.0,639000000.0,4587000000.0,5725000000.0,180000000.0,335000000.0,701000000.0,477000000.0,433000000.0,,,,1897000000.0,5183000000.0,3000000.0,28190000000.0,6250000000.0,2189000000.0,53556000000.0,19191000000.0,21834000000.0,18213000000.0,19191000000.0,19371000000.0,34182000000.0,53556000000.0,25997000000.0,15969000000.0,-13182000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2016.0,Q2,,2016-06-30,2016-07-22 14:58:20+00:00,5598000000.0,8730000000.0,5907000000.0,-2499000000.0,,5045000000.0,6639000000.0,,,16688000000.0,4557000000.0,9607000000.0,561000000.0,4678000000.0,6086000000.0,171000000.0,328000000.0,767000000.0,489000000.0,428000000.0,,,,2153000000.0,5462000000.0,3000000.0,27702000000.0,4406000000.0,1927000000.0,51181000000.0,18771000000.0,20380000000.0,15911000000.0,18771000000.0,18942000000.0,32236000000.0,51181000000.0,24715000000.0,16325000000.0,-13071000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2016.0,Q1,,2016-03-31,2016-04-22 11:16:44+00:00,5511000000.0,8397000000.0,5891000000.0,-2455000000.0,,4473000000.0,6497000000.0,,,16708000000.0,4706000000.0,9700000000.0,592000000.0,4743000000.0,6027000000.0,175000000.0,318000000.0,626000000.0,506000000.0,431000000.0,,,,2051000000.0,5499000000.0,3000000.0,26874000000.0,4257000000.0,1919000000.0,50365000000.0,18197000000.0,19532000000.0,15659000000.0,18197000000.0,18372000000.0,31990000000.0,50365000000.0,24806000000.0,16331000000.0,-12719000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2017.0,FY,,2017-12-31,2019-02-08 14:09:10+00:00,6584000000.0,8866000000.0,6968000000.0,-2235000000.0,,7059000000.0,7170000000.0,,,18277000000.0,4496000000.0,12573000000.0,667000000.0,4613000000.0,5926000000.0,163000000.0,251000000.0,2664000000.0,512000000.0,479000000.0,1706000000.0,,,3372000000.0,8190000000.0,5000000.0,27481000000.0,5309000000.0,3758000000.0,59470000000.0,16502000000.0,26002000000.0,18861000000.0,16502000000.0,16665000000.0,42800000000.0,59470000000.0,27542000000.0,23939000000.0,-15914000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2017.0,Q3,,2017-09-30,2017-10-20 12:39:16+00:00,6061000000.0,8587000000.0,6834000000.0,-2840000000.0,,7389000000.0,7073000000.0,,,18268000000.0,4587000000.0,11453000000.0,643000000.0,4751000000.0,5757000000.0,154000000.0,264000000.0,300000000.0,530000000.0,411000000.0,1136000000.0,,,2194000000.0,5029000000.0,3000000.0,31247000000.0,5330000000.0,2781000000.0,56768000000.0,21074000000.0,24644000000.0,18225000000.0,21074000000.0,21228000000.0,35537000000.0,56768000000.0,26367000000.0,17312000000.0,-14406000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2017.0,Q2,,2017-06-30,2017-07-21 11:57:57+00:00,5971000000.0,8442000000.0,6829000000.0,-2837000000.0,,7877000000.0,6991000000.0,,,18038000000.0,4566000000.0,11329000000.0,570000000.0,4651000000.0,5718000000.0,125000000.0,357000000.0,329000000.0,537000000.0,401000000.0,1150000000.0,,,1954000000.0,4939000000.0,3000000.0,30406000000.0,5181000000.0,1944000000.0,55668000000.0,20425000000.0,24064000000.0,17981000000.0,20425000000.0,20550000000.0,35115000000.0,55668000000.0,25886000000.0,17134000000.0,-14135000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2017.0,Q1,,2017-03-31,2017-04-21 12:59:30+00:00,5805000000.0,8155000000.0,6790000000.0,-2562000000.0,,7710000000.0,6885000000.0,,,17827000000.0,4592000000.0,11181000000.0,533000000.0,4652000000.0,5816000000.0,152000000.0,337000000.0,414000000.0,546000000.0,407000000.0,1178000000.0,,,1687000000.0,4879000000.0,3000000.0,29526000000.0,4686000000.0,1885000000.0,54779000000.0,20323000000.0,23580000000.0,17281000000.0,20323000000.0,20475000000.0,34301000000.0,54779000000.0,25383000000.0,17020000000.0,-13526000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2018.0,FY,,2018-12-31,2020-02-14 13:25:35+00:00,5607000000.0,7508000000.0,6859000000.0,-3437000000.0,,9287000000.0,7410000000.0,,,15546000000.0,4139000000.0,9756000000.0,742000000.0,4326000000.0,5296000000.0,178000000.0,382000000.0,1713000000.0,344000000.0,437000000.0,1618000000.0,,,6869000000.0,8671000000.0,7000000.0,33978000000.0,6458000000.0,1623000000.0,57773000000.0,18180000000.0,24362000000.0,18924000000.0,18180000000.0,18358000000.0,39408000000.0,57773000000.0,28115000000.0,20484000000.0,-19771000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2018.0,Q3,,2018-09-30,2018-10-19 09:08:08+00:00,7050000000.0,8568000000.0,6658000000.0,-2125000000.0,,9803000000.0,7356000000.0,,,18186000000.0,4202000000.0,14059000000.0,754000000.0,5061000000.0,5966000000.0,177000000.0,376000000.0,1905000000.0,440000000.0,465000000.0,1346000000.0,,,5350000000.0,9200000000.0,7000000.0,31110000000.0,4192000000.0,1850000000.0,61927000000.0,18239000000.0,26628000000.0,17900000000.0,18239000000.0,18416000000.0,43504000000.0,61927000000.0,29333000000.0,25604000000.0,-18102000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2018.0,Q2,,2018-06-30,2018-07-20 11:08:44+00:00,6808000000.0,8600000000.0,6630000000.0,-2222000000.0,,8082000000.0,7275000000.0,,,18137000000.0,4261000000.0,12504000000.0,897000000.0,4792000000.0,5968000000.0,173000000.0,355000000.0,2751000000.0,497000000.0,409000000.0,1537000000.0,,,5054000000.0,8312000000.0,5000000.0,30104000000.0,4580000000.0,1768000000.0,59860000000.0,17600000000.0,24779000000.0,18018000000.0,17600000000.0,17773000000.0,42082000000.0,59860000000.0,29113000000.0,24064000000.0,-17557000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2018.0,Q1,,2018-03-31,2018-04-20 13:15:24+00:00,6641000000.0,8778000000.0,6565000000.0,-2174000000.0,,7897000000.0,7208000000.0,,,18520000000.0,4462000000.0,12738000000.0,737000000.0,4766000000.0,6083000000.0,179000000.0,402000000.0,2782000000.0,495000000.0,404000000.0,1763000000.0,,,4753000000.0,8399000000.0,5000000.0,29395000000.0,5549000000.0,2383000000.0,60948000000.0,17595000000.0,25587000000.0,18755000000.0,17595000000.0,17774000000.0,43169000000.0,60948000000.0,29278000000.0,24414000000.0,-16834000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2019.0,FY,,2019-12-31,2020-05-01 09:34:13+00:00,5730000000.0,7493000000.0,7476000000.0,-3197000000.0,,9067000000.0,7834000000.0,,,15563000000.0,3734000000.0,11110000000.0,588000000.0,4421000000.0,5325000000.0,212000000.0,86000000.0,1670000000.0,326000000.0,392000000.0,1973000000.0,,,8688000000.0,8762000000.0,7000000.0,37693000000.0,4892000000.0,1349000000.0,58679000000.0,18494000000.0,24303000000.0,18098000000.0,18494000000.0,18706000000.0,39966000000.0,58679000000.0,29051000000.0,21868000000.0,-23836000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2019.0,Q3,,2019-09-30,2019-10-17 09:06:47+00:00,5522000000.0,7583000000.0,6883000000.0,-3295000000.0,,10908000000.0,7764000000.0,,,15426000000.0,3787000000.0,11101000000.0,631000000.0,4601000000.0,5240000000.0,197000000.0,241000000.0,1366000000.0,329000000.0,412000000.0,1640000000.0,,,8179000000.0,9080000000.0,7000000.0,36775000000.0,7510000000.0,1456000000.0,60104000000.0,18109000000.0,26188000000.0,19915000000.0,18109000000.0,18306000000.0,41791000000.0,60104000000.0,28676000000.0,21876000000.0,-23135000000.0
