company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2009.0,Q1,2009-01-01,2009-03-31,2010-04-23 14:07:51+00:00,0.54,0.54,0.3025,0.54,144000000.0,399000000.0,399000000.0,,397000000.0,2000000.0,5756000000.0,7570000000.0,,2000000.0,1152000000.0,5756000000.0,1814000000.0,117000000.0,1154000000.0,660000000.0,-117000000.0,543000000.0,7570000000.0,735200000.0,735200000.0,735200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q4,2010-10-01,2010-12-31,,0.47,0.47,0.3,0.47,105000000.0,369000000.0,326000000.0,43000000.0,369000000.0,,6726000000.0,8509000000.0,8000000.0,,1268000000.0,6726000000.0,1783000000.0,92000000.0,1268000000.0,515000000.0,-84000000.0,431000000.0,8509000000.0,773500000.0,773500000.0,773500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 09:16:19+00:00,2.61,2.61,1.21,2.59,765000000.0,2035000000.0,1957000000.0,78000000.0,2022000000.0,13000000.0,24721000000.0,32350000000.0,97000000.0,,4618000000.0,24721000000.0,7629000000.0,386000000.0,4618000000.0,3011000000.0,-289000000.0,2722000000.0,32350000000.0,773500000.0,773500000.0,773500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q3,2010-07-01,2010-09-30,2011-10-21 13:54:08+00:00,0.77,0.77,0.3025,0.76,245000000.0,596000000.0,577000000.0,19000000.0,598000000.0,-2000000.0,6170000000.0,8139000000.0,78000000.0,,1129000000.0,6170000000.0,1969000000.0,96000000.0,1129000000.0,840000000.0,-18000000.0,822000000.0,8139000000.0,776600000.0,776600000.0,786800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.14,2.14,0.91,2.12,660000000.0,1666000000.0,1631000000.0,35000000.0,1653000000.0,13000000.0,17995000000.0,23841000000.0,89000000.0,,3350000000.0,17995000000.0,5846000000.0,294000000.0,3350000000.0,2496000000.0,-205000000.0,2291000000.0,23841000000.0,776600000.0,776600000.0,786800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.26,2.26,1.21,2.23,607000000.0,1772000000.0,1681000000.0,91000000.0,1746000000.0,26000000.0,24020000000.0,30956000000.0,155000000.0,-2000000.0,4403000000.0,24020000000.0,6936000000.0,402000000.0,4401000000.0,2535000000.0,-247000000.0,2288000000.0,30956000000.0,776600000.0,776600000.0,786800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2,2010-04-01,2010-06-30,2011-07-22 11:00:18+00:00,0.74,0.74,0.3025,0.73,209000000.0,574000000.0,558000000.0,16000000.0,566000000.0,8000000.0,5967000000.0,7926000000.0,9000000.0,,1110000000.0,5967000000.0,1959000000.0,91000000.0,1110000000.0,849000000.0,-82000000.0,767000000.0,7926000000.0,764900000.0,764900000.0,775300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.37,1.37,0.61,1.36,415000000.0,1070000000.0,1054000000.0,16000000.0,1055000000.0,15000000.0,11825000000.0,15702000000.0,11000000.0,,2221000000.0,11825000000.0,3877000000.0,198000000.0,2221000000.0,1656000000.0,-187000000.0,1469000000.0,15702000000.0,764900000.0,764900000.0,775300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.29,2.29,1.21,2.27,541000000.0,1795000000.0,1723000000.0,72000000.0,1756000000.0,39000000.0,23647000000.0,30517000000.0,116000000.0,-2000000.0,4308000000.0,23647000000.0,6870000000.0,416000000.0,4306000000.0,2564000000.0,-300000000.0,2264000000.0,30517000000.0,764900000.0,764900000.0,775300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q1,2010-01-01,2010-03-31,2011-04-21 16:18:39+00:00,0.63,0.63,0.3025,0.63,206000000.0,496000000.0,496000000.0,,489000000.0,7000000.0,5858000000.0,7776000000.0,2000000.0,,1111000000.0,5858000000.0,1918000000.0,107000000.0,1111000000.0,807000000.0,-105000000.0,702000000.0,7776000000.0,776200000.0,776200000.0,776200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.15,2.15,1.21,2.14,498000000.0,1681000000.0,1625000000.0,56000000.0,1640000000.0,41000000.0,23362000000.0,30157000000.0,56000000.0,-2000000.0,4282000000.0,23362000000.0,6795000000.0,448000000.0,4280000000.0,2515000000.0,-392000000.0,2123000000.0,30157000000.0,776200000.0,776200000.0,776200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q4,2011-10-01,2011-12-31,,-0.39,-0.39,0.37,-0.39,-350000000.0,-307000000.0,-307000000.0,,-310000000.0,3000000.0,8435000000.0,9473000000.0,12000000.0,,1616000000.0,8435000000.0,1038000000.0,91000000.0,1616000000.0,-578000000.0,-79000000.0,-657000000.0,9473000000.0,780800000.0,780800000.0,780800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 09:15:25+00:00,2.65,2.65,1.37,2.61,417000000.0,2074000000.0,1865000000.0,209000000.0,2067000000.0,7000000.0,28556000000.0,36529000000.0,84000000.0,,5399000000.0,28556000000.0,7973000000.0,376000000.0,5399000000.0,2574000000.0,-292000000.0,2282000000.0,36529000000.0,780800000.0,780800000.0,780800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.04,3.04,1.0,3.0,767000000.0,2381000000.0,2172000000.0,209000000.0,2377000000.0,4000000.0,20121000000.0,27056000000.0,72000000.0,,3783000000.0,20121000000.0,6935000000.0,285000000.0,3783000000.0,3152000000.0,-213000000.0,2939000000.0,27056000000.0,778200000.0,778200000.0,778200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.51,3.51,1.3,3.47,872000000.0,2750000000.0,2498000000.0,252000000.0,2746000000.0,4000000.0,26847000000.0,35565000000.0,80000000.0,,5051000000.0,26847000000.0,8718000000.0,377000000.0,5051000000.0,3667000000.0,-297000000.0,3370000000.0,35565000000.0,778200000.0,778200000.0,778200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3,2011-07-01,2011-09-30,2012-10-19 11:19:16+00:00,1.11,1.11,0.3325,1.1,207000000.0,863000000.0,686000000.0,177000000.0,862000000.0,1000000.0,7033000000.0,9298000000.0,21000000.0,,1303000000.0,7033000000.0,2265000000.0,90000000.0,1303000000.0,962000000.0,-69000000.0,893000000.0,9298000000.0,778200000.0,778200000.0,778200000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2,2011-04-01,2011-06-30,2012-07-18 10:33:45+00:00,1.03,1.03,0.3325,1.02,304000000.0,810000000.0,796000000.0,14000000.0,810000000.0,0.0,6664000000.0,9086000000.0,22000000.0,,1248000000.0,6664000000.0,2422000000.0,96000000.0,1248000000.0,1174000000.0,-74000000.0,1100000000.0,9086000000.0,786400000.0,786400000.0,794100000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.93,1.93,0.67,1.9,560000000.0,1518000000.0,1486000000.0,32000000.0,1515000000.0,3000000.0,13088000000.0,17758000000.0,51000000.0,,2480000000.0,13088000000.0,4670000000.0,195000000.0,2480000000.0,2190000000.0,-144000000.0,2046000000.0,17758000000.0,786400000.0,786400000.0,794100000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.17,3.17,1.27,3.13,910000000.0,2483000000.0,2389000000.0,94000000.0,2482000000.0,1000000.0,25984000000.0,34406000000.0,137000000.0,,4877000000.0,25984000000.0,8422000000.0,383000000.0,4877000000.0,3545000000.0,-246000000.0,3299000000.0,34406000000.0,786400000.0,786400000.0,794100000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q1,2011-01-01,2011-03-31,2012-04-20 12:05:41+00:00,0.9,0.9,0.3325,0.88,256000000.0,708000000.0,690000000.0,18000000.0,705000000.0,3000000.0,6424000000.0,8672000000.0,29000000.0,,1232000000.0,6424000000.0,2248000000.0,99000000.0,1232000000.0,1016000000.0,-70000000.0,946000000.0,8672000000.0,783300000.0,783300000.0,801100000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.88,2.88,1.24,2.84,815000000.0,2247000000.0,2151000000.0,96000000.0,2238000000.0,9000000.0,25287000000.0,33246000000.0,124000000.0,,4739000000.0,25287000000.0,7959000000.0,378000000.0,4739000000.0,3220000000.0,-254000000.0,2966000000.0,33246000000.0,783300000.0,783300000.0,801100000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 13:45:03+00:00,3.74,3.74,1.53,3.69,944000000.0,2931000000.0,2931000000.0,,2926000000.0,5000000.0,28291000000.0,37665000000.0,70000000.0,,5218000000.0,28291000000.0,9374000000.0,351000000.0,5218000000.0,4156000000.0,-281000000.0,3875000000.0,37665000000.0,782400000.0,782400000.0,782400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q4,2012-10-01,2012-12-31,,0.32,0.32,0.41,0.31,51000000.0,255000000.0,255000000.0,,251000000.0,4000000.0,7681000000.0,9581000000.0,16000000.0,,1523000000.0,7681000000.0,1900000000.0,87000000.0,1523000000.0,377000000.0,-71000000.0,306000000.0,9581000000.0,782400000.0,782400000.0,782400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3,2012-07-01,2012-09-30,2013-10-18 11:04:11+00:00,1.21,1.21,0.3725,1.2,278000000.0,946000000.0,946000000.0,,950000000.0,-4000000.0,6808000000.0,9342000000.0,16000000.0,,1238000000.0,6808000000.0,2534000000.0,88000000.0,1238000000.0,1296000000.0,-72000000.0,1224000000.0,9342000000.0,783600000.0,783600000.0,783600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.42,3.42,1.12,3.38,893000000.0,2676000000.0,2676000000.0,,2675000000.0,1000000.0,20610000000.0,28084000000.0,54000000.0,,3695000000.0,20610000000.0,7474000000.0,264000000.0,3695000000.0,3779000000.0,-210000000.0,3569000000.0,28084000000.0,783600000.0,783600000.0,783600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.03,3.03,1.49,2.99,543000000.0,2369000000.0,2369000000.0,,2365000000.0,4000000.0,29045000000.0,37557000000.0,66000000.0,,5311000000.0,29045000000.0,8512000000.0,355000000.0,5311000000.0,3201000000.0,-289000000.0,2912000000.0,37557000000.0,783600000.0,783600000.0,783600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2,2012-04-01,2012-06-30,2013-07-19 11:06:56+00:00,1.15,1.15,0.3725,1.14,318000000.0,905000000.0,905000000.0,,902000000.0,3000000.0,6922000000.0,9435000000.0,23000000.0,,1226000000.0,6922000000.0,2513000000.0,87000000.0,1226000000.0,1287000000.0,-64000000.0,1223000000.0,9435000000.0,781400000.0,781400000.0,781400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.21,2.21,0.75,2.18,615000000.0,1730000000.0,1730000000.0,,1725000000.0,5000000.0,13802000000.0,18742000000.0,38000000.0,,2457000000.0,13802000000.0,4940000000.0,176000000.0,2457000000.0,2483000000.0,-138000000.0,2345000000.0,18742000000.0,781400000.0,781400000.0,781400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.93,2.93,1.45,2.89,472000000.0,2286000000.0,2109000000.0,177000000.0,2277000000.0,9000000.0,29270000000.0,37513000000.0,71000000.0,,5376000000.0,29270000000.0,8243000000.0,357000000.0,5376000000.0,2867000000.0,-286000000.0,2581000000.0,37513000000.0,781400000.0,781400000.0,781400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q1,2012-01-01,2012-03-31,2013-04-19 11:29:18+00:00,1.06,1.06,0.3725,1.04,297000000.0,825000000.0,825000000.0,,823000000.0,2000000.0,6880000000.0,9307000000.0,15000000.0,,1231000000.0,6880000000.0,2427000000.0,89000000.0,1231000000.0,1196000000.0,-74000000.0,1122000000.0,9307000000.0,777300000.0,777300000.0,777300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.81,2.81,1.41,2.77,458000000.0,2191000000.0,2000000000.0,191000000.0,2185000000.0,6000000.0,29012000000.0,37164000000.0,70000000.0,,5398000000.0,29012000000.0,8152000000.0,366000000.0,5398000000.0,2754000000.0,-296000000.0,2458000000.0,37164000000.0,777300000.0,777300000.0,777300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 13:41:09+00:00,4.99,4.99,1.68,4.92,1450000000.0,3962000000.0,3962000000.0,,3924000000.0,38000000.0,28364000000.0,39055000000.0,238000000.0,,5190000000.0,28364000000.0,10691000000.0,327000000.0,5190000000.0,5501000000.0,-89000000.0,5412000000.0,39055000000.0,786400000.0,786400000.0,786400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q4,2013-10-01,2013-12-31,,1.2,1.2,0.46,1.2,475000000.0,964000000.0,964000000.0,,947000000.0,17000000.0,7612000000.0,10387000000.0,185000000.0,,1438000000.0,7612000000.0,2775000000.0,83000000.0,1438000000.0,1337000000.0,102000000.0,1439000000.0,10387000000.0,786400000.0,786400000.0,786400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.79,3.79,1.23,3.73,975000000.0,2998000000.0,2998000000.0,,2977000000.0,21000000.0,20752000000.0,28668000000.0,53000000.0,,3752000000.0,20752000000.0,7916000000.0,244000000.0,3752000000.0,4164000000.0,-191000000.0,3973000000.0,28668000000.0,786300000.0,786300000.0,786300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.11,4.11,1.64,4.04,1026000000.0,3253000000.0,3253000000.0,,3228000000.0,25000000.0,28433000000.0,38249000000.0,69000000.0,,5275000000.0,28433000000.0,9816000000.0,331000000.0,5275000000.0,4541000000.0,-262000000.0,4279000000.0,38249000000.0,786300000.0,786300000.0,786300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3,2013-07-01,2013-09-30,2014-10-17 12:26:17+00:00,1.26,1.26,0.41,1.24,377000000.0,1007000000.0,1007000000.0,,990000000.0,17000000.0,6942000000.0,9647000000.0,1000000.0,,1242000000.0,6942000000.0,2705000000.0,80000000.0,1242000000.0,1463000000.0,-79000000.0,1384000000.0,9647000000.0,786300000.0,786300000.0,786300000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.53,2.53,0.82,2.49,598000000.0,1991000000.0,1991000000.0,,1987000000.0,4000000.0,13810000000.0,19021000000.0,52000000.0,,2510000000.0,13810000000.0,5211000000.0,164000000.0,2510000000.0,2701000000.0,-112000000.0,2589000000.0,19021000000.0,787600000.0,787600000.0,787600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.06,4.06,1.61,4.0,927000000.0,3192000000.0,3192000000.0,,3188000000.0,4000000.0,28299000000.0,37944000000.0,84000000.0,,5271000000.0,28299000000.0,9645000000.0,339000000.0,5271000000.0,4374000000.0,-255000000.0,4119000000.0,37944000000.0,787600000.0,787600000.0,787600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2,2013-04-01,2013-06-30,2014-07-18 11:16:49+00:00,1.3,1.3,0.41,1.28,307000000.0,1022000000.0,1022000000.0,,1021000000.0,1000000.0,7027000000.0,9693000000.0,24000000.0,,1281000000.0,7027000000.0,2666000000.0,80000000.0,1281000000.0,1385000000.0,-56000000.0,1329000000.0,9693000000.0,787600000.0,787600000.0,787600000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.91,3.91,1.57,3.86,938000000.0,3075000000.0,3075000000.0,,3069000000.0,6000000.0,28194000000.0,37686000000.0,83000000.0,,5216000000.0,28194000000.0,9492000000.0,346000000.0,5216000000.0,4276000000.0,-263000000.0,4013000000.0,37686000000.0,785800000.0,785800000.0,785800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q1,2013-01-01,2013-03-31,2014-04-17 10:49:59+00:00,1.23,1.23,0.41,1.21,291000000.0,969000000.0,969000000.0,,966000000.0,3000000.0,6783000000.0,9328000000.0,28000000.0,,1229000000.0,6783000000.0,2545000000.0,84000000.0,1229000000.0,1316000000.0,-56000000.0,1260000000.0,9328000000.0,785800000.0,785800000.0,785800000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 15:53:13+00:00,5.4,5.4,1.87,5.33,1489000000.0,4329000000.0,4329000000.0,,4239000000.0,90000000.0,28957000000.0,40306000000.0,305000000.0,,5518000000.0,28957000000.0,11349000000.0,318000000.0,5518000000.0,5831000000.0,-13000000.0,5818000000.0,40306000000.0,784400000.0,784400000.0,784400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q4,2014-10-01,2014-12-31,,1.22,1.22,0.52,1.22,329000000.0,975000000.0,975000000.0,,956000000.0,19000000.0,7566000000.0,10266000000.0,146000000.0,,1460000000.0,7566000000.0,2700000000.0,82000000.0,1460000000.0,1240000000.0,64000000.0,1304000000.0,10266000000.0,784400000.0,784400000.0,784400000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q3,2014-07-01,2014-09-30,2015-10-16 12:21:03+00:00,1.49,1.49,0.45,1.47,388000000.0,1192000000.0,1192000000.0,,1167000000.0,25000000.0,7128000000.0,10108000000.0,21000000.0,,1344000000.0,7128000000.0,2980000000.0,77000000.0,1344000000.0,1636000000.0,-56000000.0,1580000000.0,10108000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.18,4.18,1.4,4.18,1160000000.0,3354000000.0,3354000000.0,,3283000000.0,71000000.0,21391000000.0,30040000000.0,159000000.0,,4058000000.0,21391000000.0,8649000000.0,236000000.0,4058000000.0,4591000000.0,-77000000.0,4514000000.0,30040000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.39,5.39,1.86,5.39,1635000000.0,4318000000.0,4318000000.0,,4230000000.0,88000000.0,29003000000.0,40427000000.0,344000000.0,,5496000000.0,29003000000.0,11424000000.0,319000000.0,5496000000.0,5928000000.0,25000000.0,5953000000.0,40427000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q2,2014-04-01,2014-06-30,2015-07-17 12:05:20+00:00,1.4,1.4,0.45,1.38,397000000.0,1126000000.0,1126000000.0,,1099000000.0,27000000.0,7296000000.0,10253000000.0,21000000.0,,1375000000.0,7296000000.0,2957000000.0,80000000.0,1375000000.0,1582000000.0,-59000000.0,1523000000.0,10253000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.7,2.7,0.94,2.7,772000000.0,2162000000.0,2162000000.0,,2116000000.0,46000000.0,14263000000.0,19932000000.0,138000000.0,,2714000000.0,14263000000.0,5669000000.0,159000000.0,2714000000.0,2955000000.0,-21000000.0,2934000000.0,19932000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q2TTM,2013-07-01,2014-06-30,,5.17,5.17,1.82,5.17,1624000000.0,4133000000.0,4133000000.0,,4053000000.0,80000000.0,28817000000.0,39966000000.0,324000000.0,,5394000000.0,28817000000.0,11149000000.0,322000000.0,5394000000.0,5755000000.0,2000000.0,5757000000.0,39966000000.0,784500000.0,784500000.0,784500000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q1,2014-01-01,2014-03-31,2015-04-17 12:01:48+00:00,1.3,1.3,0.45,1.28,375000000.0,1036000000.0,1036000000.0,,1017000000.0,19000000.0,6967000000.0,9679000000.0,117000000.0,,1339000000.0,6967000000.0,2712000000.0,79000000.0,1339000000.0,1373000000.0,38000000.0,1411000000.0,9679000000.0,784900000.0,784900000.0,784900000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2014.0,Q1TTM,2013-04-01,2014-03-31,,5.06,5.06,1.78,5.06,1534000000.0,4029000000.0,4029000000.0,,3975000000.0,54000000.0,28548000000.0,39406000000.0,327000000.0,,5300000000.0,28548000000.0,10858000000.0,322000000.0,5300000000.0,5558000000.0,5000000.0,5563000000.0,39406000000.0,784900000.0,784900000.0,784900000.0
