company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherlongtermliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q1,,2011-03-31,2011-05-06 16:28:02+00:00,-35401000.0,3871476000.0,,4197833000.0,472345000.0,,181524153000.0,,161886309000.0,181524153000.0,,,,10201973000.0,3944556000.0,6393243000.0,479655000.0,32316856000.0,203354808000.0,4642087000.0,5207087000.0,5207087000.0,198147721000.0,203354808000.0,565000000.0,891618000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,FY,,2012-12-31,2014-02-19 17:08:38+00:00,-6000000.0,3900000000.0,0.0,4344000000.0,,448000000.0,162546000000.0,,152401000000.0,162546000000.0,,6000000.0,,8273000000.0,3937000000.0,5011000000.0,1451000000.0,19856000000.0,181260000000.0,4495000000.0,5060000000.0,5066000000.0,176194000000.0,181260000000.0,565000000.0,1082000000.0,-1294000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q3,,2012-09-30,2012-11-02 16:13:35+00:00,-8000000.0,3083000000.0,0.0,4326000000.0,462000000.0,,164848000000.0,,154786000000.0,164848000000.0,,6000000.0,,8279000000.0,4014000000.0,6331000000.0,1165000000.0,20457000000.0,184203000000.0,4375000000.0,4940000000.0,4946000000.0,179257000000.0,184203000000.0,565000000.0,1200000000.0,-1108000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q2,,2012-06-30,2012-08-03 08:46:52+00:00,-10000000.0,3020000000.0,0.0,4303000000.0,467000000.0,,169287000000.0,,155476000000.0,169287000000.0,,7000000.0,,8485000000.0,4172000000.0,6717000000.0,1040000000.0,24493000000.0,189079000000.0,4366000000.0,4931000000.0,4938000000.0,184141000000.0,189079000000.0,565000000.0,1103000000.0,-967000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q1,,2012-03-31,2012-05-04 16:26:14+00:00,-9000000.0,3043000000.0,0.0,4288000000.0,471000000.0,,172666000000.0,,155588000000.0,172666000000.0,,7000000.0,,8629000000.0,3936000000.0,5884000000.0,814000000.0,27123000000.0,191692000000.0,4473000000.0,5038000000.0,5045000000.0,186647000000.0,191692000000.0,565000000.0,999000000.0,-620000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,FY,,2013-12-31,2015-02-26 16:46:07+00:00,-3024000.0,2182865000.0,0.0,1164495000.0,,6515000.0,7931377000.0,,,7931377000.0,74188000.0,4672000.0,9001550000.0,409614000.0,538971000.0,,0.0,,10706664000.0,1161471000.0,1161471000.0,1166143000.0,9540521000.0,10706664000.0,0.0,102105000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q3,,2013-09-30,2013-10-28 17:11:38+00:00,8000000.0,4329000000.0,0.0,4482000000.0,436000000.0,,144102000000.0,,136944000000.0,144102000000.0,,5000000.0,,7420000000.0,3422000000.0,4287000000.0,2385000000.0,15572000000.0,161570000000.0,5062000000.0,5627000000.0,5632000000.0,155938000000.0,161570000000.0,565000000.0,996000000.0,-1813000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q2,,2013-06-30,2013-08-05 17:23:20+00:00,9000000.0,3327000000.0,0.0,4464000000.0,440000000.0,,145607000000.0,,135879000000.0,145607000000.0,,5000000.0,,7047000000.0,3597000000.0,4109000000.0,2195000000.0,16558000000.0,161468000000.0,4864000000.0,5429000000.0,5434000000.0,156034000000.0,161468000000.0,565000000.0,938000000.0,-1804000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q1,,2013-03-31,2013-05-03 16:20:28+00:00,-4000000.0,3685000000.0,0.0,4399000000.0,444000000.0,,156660000000.0,,147887000000.0,156660000000.0,,6000000.0,,7463000000.0,3791000000.0,4828000000.0,1723000000.0,17254000000.0,174086000000.0,4583000000.0,5148000000.0,5154000000.0,168932000000.0,174086000000.0,565000000.0,1006000000.0,-1535000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2014.0,Q3,,2014-09-30,2014-10-22 16:38:30+00:00,-1852000.0,1570378000.0,0.0,1163278000.0,,3733000.0,9095373000.0,,,9095373000.0,78806000.0,0.0,9173022000.0,812769000.0,723502000.0,,98210000.0,,11714952000.0,1253428000.0,1818428000.0,1818428000.0,9896524000.0,11714952000.0,565000000.0,153893000.0,-6208000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2014.0,Q2,,2014-06-30,2014-07-23 18:06:49+00:00,-365000.0,1524176000.0,0.0,1156575000.0,,4241000.0,8793971000.0,,,8793971000.0,77833000.0,0.0,8890209000.0,829719000.0,750866000.0,,20167000.0,,11379339000.0,1173264000.0,1738264000.0,1738264000.0,9641075000.0,11379339000.0,565000000.0,149399000.0,-3113000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2014.0,Q1,,2014-03-31,2014-05-12 16:51:24+00:00,7000000.0,3742000000.0,0.0,4571000000.0,,421000000.0,140792000000.0,,136177000000.0,140792000000.0,,5000000.0,,6936000000.0,3071000000.0,3794000000.0,2733000000.0,11626000000.0,156472000000.0,5028000000.0,5593000000.0,5598000000.0,150874000000.0,156472000000.0,565000000.0,787000000.0,-2283000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,FY,,2015-12-31,2017-02-24 16:32:07+00:00,-16059000.0,2416219000.0,0.0,1221996000.0,,,11630591000.0,,579101000.0,11630591000.0,81273000.0,,11487707000.0,862644000.0,550792000.0,27980000.0,366609000.0,500175000.0,15214098000.0,1531323000.0,2096323000.0,2096323000.0,13117775000.0,15214098000.0,565000000.0,195391000.0,-41223000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q3,,2015-09-30,2015-10-21 16:34:16+00:00,-23515000.0,1281797000.0,0.0,1214569000.0,,2115000.0,11909148000.0,,593687000.0,11909148000.0,80224000.0,,10610879000.0,960711000.0,538639000.0,25605000.0,281761000.0,710005000.0,14450544000.0,1432334000.0,1997334000.0,1997334000.0,12453210000.0,14450544000.0,565000000.0,190944000.0,-40481000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q2,,2015-06-30,2015-07-22 16:33:12+00:00,-11448000.0,1278863000.0,0.0,1206926000.0,,2485000.0,10422908000.0,,,10422908000.0,80432000.0,,10340605000.0,916428000.0,572183000.0,,240967000.0,,12874961000.0,1397173000.0,1962173000.0,1962173000.0,10912788000.0,12874961000.0,565000000.0,173845000.0,-39272000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q1,,2015-03-31,2015-04-22 16:48:07+00:00,-20584000.0,875622000.0,0.0,1192002000.0,,2855000.0,10909014000.0,,,10909014000.0,79822000.0,,10467753000.0,895380000.0,599858000.0,,154824000.0,,12933524000.0,1300913000.0,1865913000.0,1865913000.0,11067611000.0,12933524000.0,565000000.0,170831000.0,-25329000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,FY,,2016-12-31,2018-02-23 16:32:25+00:00,-8671000.0,1918793000.0,0.0,1262891000.0,,,15137922000.0,,2167979000.0,15137922000.0,87063000.0,,13435667000.0,1126905000.0,582299000.0,53717000.0,595322000.0,,18533003000.0,1782058000.0,2347058000.0,2347058000.0,16185945000.0,18533003000.0,565000000.0,208603000.0,-67484000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q3,,2016-09-30,2016-10-19 16:34:43+00:00,-27813000.0,1454938000.0,0.0,1244129000.0,,,14760504000.0,,1577689000.0,14760504000.0,86721000.0,,12941345000.0,1192018000.0,617083000.0,38256000.0,530594000.0,350000000.0,17745613000.0,1694496000.0,2259496000.0,2259496000.0,15486117000.0,17745613000.0,565000000.0,213176000.0,-52414000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q2,,2016-06-30,2016-07-20 16:34:33+00:00,-33853000.0,1042915000.0,0.0,1236552000.0,,,13245426000.0,,1038029000.0,13245426000.0,86512000.0,,11900083000.0,1013994000.0,494906000.0,34297000.0,478947000.0,0.0,15629929000.0,1631911000.0,2196911000.0,2196911000.0,13433018000.0,15629929000.0,565000000.0,206785000.0,-49735000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q1,,2016-03-31,2016-04-20 16:47:06+00:00,-29269000.0,938480000.0,0.0,1229186000.0,,1485000.0,13108425000.0,,558513000.0,13108425000.0,81261000.0,,11543355000.0,966913000.0,552480000.0,24612000.0,426986000.0,526500000.0,15324773000.0,1578925000.0,2143925000.0,2143925000.0,13180848000.0,15324773000.0,565000000.0,203597000.0,-47978000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,FY,,2017-12-31,2018-10-22 17:21:35+00:00,2748000.0,1534339000.0,0.0,1310970000.0,,,,18567641000.0,3275270000.0,,89748000.0,,15505383000.0,1241932000.0,524675000.0,101836000.0,868182000.0,,21779584000.0,2074256000.0,2474256000.0,2474256000.0,19305328000.0,21779584000.0,400000000.0,244088000.0,-107644000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q3,,2017-09-30,2017-10-18 16:39:10+00:00,-4417000.0,1247764000.0,0.0,1301656000.0,,,,,2738662000.0,,88975000.0,,15034052000.0,19380257000.0,521616000.0,66625000.0,824316000.0,300000000.0,21016170000.0,2021840000.0,2421840000.0,2421840000.0,18594330000.0,21016170000.0,400000000.0,232549000.0,-99715000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q2,,2017-06-30,2017-07-19 16:34:03+00:00,-7852000.0,1318168000.0,0.0,1293410000.0,,,,,2872231000.0,,88978000.0,,13794815000.0,17814205000.0,508540000.0,62466000.0,750973000.0,,19513296000.0,1937710000.0,2337710000.0,2337710000.0,17175586000.0,19513296000.0,400000000.0,229479000.0,-98821000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q1,,2017-03-31,2017-04-19 16:34:38+00:00,-6691000.0,1077576000.0,0.0,1279541000.0,,,,,2837347000.0,,87982000.0,,13361871000.0,17759901000.0,601927000.0,94146000.0,684165000.0,,19236501000.0,1870356000.0,2435356000.0,2435356000.0,16801145000.0,19236501000.0,565000000.0,216896000.0,-86659000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,FY,,2018-12-31,2020-02-28 16:33:49+00:00,10623000.0,2559106000.0,0.0,1364607000.0,,,,22270919000.0,4284304000.0,,105504000.0,,18943158000.0,1348056000.0,438055000.0,122789000.0,1340017000.0,0.0,26638173000.0,2572656000.0,2972656000.0,2972656000.0,23665517000.0,26638173000.0,400000000.0,231799000.0,-142591000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q3,,2018-09-30,2018-10-22 17:21:35+00:00,27012000.0,1839054000.0,0.0,1358725000.0,,,,21978903000.0,4532221000.0,,105058000.0,400000000.0,17873293000.0,1480140000.0,445334000.0,115658000.0,1196895000.0,,25691183000.0,2440335000.0,2440335000.0,2840335000.0,22850848000.0,25691183000.0,,172370000.0,-142297000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q2,,2018-06-30,2018-07-24 16:34:15+00:00,23216000.0,2043789000.0,0.0,1350083000.0,,,,20308581000.0,4217119000.0,,101335000.0,400000000.0,16700000000.0,1442667000.0,497398000.0,114659000.0,1096359000.0,,24189176000.0,2328702000.0,2328702000.0,2728702000.0,21460474000.0,24189176000.0,,178145000.0,-140956000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q1,,2018-03-31,2018-04-23 16:36:28+00:00,15601000.0,1435649000.0,0.0,1342414000.0,,,,20166604000.0,3744345000.0,,97211000.0,,16498646000.0,1357660000.0,553498000.0,120084000.0,990447000.0,0.0,23406322000.0,2209833000.0,2609833000.0,2609833000.0,20796489000.0,23406322000.0,400000000.0,229114000.0,-138629000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,FY,,2019-12-31,2020-07-22 16:34:17+00:00,-12367000.0,5563877000.0,0.0,1398350000.0,,,,,4354037000.0,,134749000.0,400000000.0,24283983000.0,26343301000.0,447393000.0,156883000.0,1850512000.0,289230000.0,32686479000.0,2911836000.0,2911836000.0,3311836000.0,29374643000.0,32686479000.0,,487669000.0,-324659000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q3,,2019-09-30,2019-10-23 16:37:18+00:00,-20183000.0,3851608000.0,0.0,1392335000.0,,,,24716664000.0,4601888000.0,,135208000.0,400000000.0,22600000000.0,1772421000.0,448718000.0,142846000.0,1725674000.0,297800000.0,31160215000.0,2783132000.0,2783132000.0,3183132000.0,27977083000.0,31160215000.0,,541468000.0,-314694000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2,,2019-06-30,2019-07-24 16:36:14+00:00,-13579000.0,3998514000.0,0.0,1387111000.0,,,,23268646000.0,4862763000.0,,129658000.0,400000000.0,21178134000.0,1715426000.0,447013000.0,141441000.0,1600855000.0,,29585226000.0,2697316000.0,2697316000.0,3097316000.0,26487910000.0,29585226000.0,,331541000.0,-277071000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q1,,2019-03-31,2019-04-17 16:31:51+00:00,2177000.0,2156257000.0,0.0,1381349000.0,,,,23498386000.0,4476406000.0,,130536000.0,400000000.0,19700000000.0,1466987000.0,425699000.0,153552000.0,1480718000.0,,27613625000.0,2647534000.0,2647534000.0,3047534000.0,24566091000.0,27613625000.0,,207907000.0,-216710000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2,,2020-06-30,2020-07-22 16:34:17+00:00,-44071000.0,4988961000.0,0.0,1325767000.0,,,,,4449767000.0,,147738000.0,,23592119000.0,23125010000.0,353305000.0,115192000.0,1133269000.0,0.0,30412110000.0,1616919000.0,2016919000.0,2016919000.0,28395191000.0,30412110000.0,400000000.0,2035209000.0,-798046000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q1,,2020-03-31,2020-04-22 16:39:24+00:00,-43274000.0,7292929000.0,0.0,1318174000.0,,,,,4708036000.0,,143622000.0,400000000.0,24445614000.0,23426110000.0,486662000.0,189439000.0,1243722000.0,0.0,31760895000.0,1720583000.0,1720583000.0,2120583000.0,29640312000.0,31760895000.0,,708795000.0,-798039000.0
