company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q4,2010-10-01,2010-12-31,,9578000.0,0.88,0.88,,,0.92,260862000.0,6752000.0,1385532000.0,535683000.0,447042000.0,499474000.0,-52432000.0,431431000.0,,856601000.0,497813000.0,,,,173799000.0,76165000.0,15611000.0,,319641000.0,32388000.0,134837000.0,,535683000.0,1392284000.0,350602000.0,573978000.0,760336000.0,1430579000.0,487200000.0,487000000.0,488000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:35:29+00:00,699000000.0,0.94,0.94,,,0.94,493000000.0,26000000.0,5728000000.0,2275000000.0,530000000.0,597000000.0,-67000000.0,458000000.0,,3479000000.0,686000000.0,,,,647000000.0,336000000.0,72000000.0,,1419000000.0,85000000.0,561000000.0,,2275000000.0,5754000000.0,1992000000.0,1022000000.0,1090000000.0,4501000000.0,487200000.0,487000000.0,488000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 16:24:50+00:00,670000000.0,-1.06,-1.06,,,-1.06,-126000000.0,8000000.0,1503000000.0,639000000.0,-495000000.0,-494000000.0,-1000000.0,-514000000.0,,872000000.0,-232000000.0,,,,164000000.0,80000000.0,19000000.0,,358000000.0,10000000.0,138000000.0,,639000000.0,1511000000.0,982000000.0,-152000000.0,-620000000.0,720000000.0,484900000.0,485000000.0,485000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q3YTD,2010-01-01,2010-09-30,,689422000.0,0.06,0.06,,,0.02,232138000.0,19248000.0,4342468000.0,1739317000.0,82958000.0,97526000.0,-14568000.0,26569000.0,,2622399000.0,188187000.0,,,,473201000.0,259835000.0,56389000.0,,1099359000.0,52612000.0,426163000.0,,1739317000.0,4361716000.0,1641398000.0,448022000.0,329664000.0,3070421000.0,484900000.0,485000000.0,485000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q3TTM,2009-10-01,2010-09-30,,755648000.0,0.61,0.61,,,0.57,464342000.0,25352000.0,5450548000.0,2254441000.0,391264000.0,566699000.0,-175435000.0,284387000.0,-690000.0,3221459000.0,1459983000.0,,,,483604000.0,-436944000.0,107567000.0,,1368841000.0,53014000.0,552350000.0,,2254441000.0,5475900000.0,1844616000.0,1023039000.0,1031041000.0,4244498000.0,484900000.0,485000000.0,485000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 16:18:50+00:00,9710000.0,0.66,0.66,,,0.63,198978000.0,6299000.0,1458556000.0,568933000.0,337818000.0,344772000.0,-6954000.0,319107000.0,,895922000.0,281591000.0,,,,170668000.0,85723000.0,18711000.0,,382239000.0,17808000.0,139061000.0,,568933000.0,1464855000.0,337247000.0,367314000.0,543750000.0,1263236000.0,483500000.0,484832000.0,527391000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q2YTD,2010-01-01,2010-06-30,,19422000.0,1.12,1.12,,,1.08,358138000.0,11248000.0,2839468000.0,1100317000.0,577958000.0,591526000.0,-13568000.0,540569000.0,,1750399000.0,420187000.0,,,,309201000.0,179835000.0,37389000.0,,741359000.0,42612000.0,288163000.0,,1100317000.0,2850716000.0,659398000.0,600022000.0,949664000.0,2350421000.0,483500000.0,484832000.0,527391000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q2TTM,2009-07-01,2010-06-30,,95422000.0,1.92,1.92,,,1.88,670765000.0,24233000.0,5139713000.0,2289311000.0,1045572000.0,1226424000.0,-180852000.0,914870000.0,-492000.0,2874635000.0,1769185000.0,,,,481846000.0,-236651000.0,131194000.0,,1331968000.0,45506000.0,555238000.0,,2289311000.0,5163946000.0,1178012000.0,1532534000.0,1897189000.0,4407169000.0,483500000.0,484832000.0,527391000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q1TTM,2009-04-01,2010-03-31,,85712000.0,0.94,0.94,,,0.93,428677000.0,24978000.0,4877273000.0,2539837000.0,585245000.0,765685000.0,-180440000.0,447243000.0,-281000.0,2362414000.0,1037220000.0,,,,481559000.0,174831000.0,138283000.0,,1227841000.0,31031000.0,553960000.0,,2539837000.0,4902251000.0,1152262000.0,1212051000.0,1194362000.0,3574465000.0,481400000.0,484259000.0,526631000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:28:02+00:00,9712000.0,0.46,0.46,0.0,,0.45,159160000.0,4949000.0,1380912000.0,531384000.0,240140000.0,246754000.0,-6614000.0,221462000.0,,854477000.0,138596000.0,,,,138533000.0,94112000.0,18678000.0,,359120000.0,24804000.0,149102000.0,,531384000.0,1385861000.0,322151000.0,232708000.0,405914000.0,1087185000.0,481400000.0,484259000.0,526631000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q4,2011-10-01,2011-12-31,,3000000.0,0.99,0.99,-0.1,,0.98,285000000.0,5000000.0,1497000000.0,624000000.0,510000000.0,507000000.0,3000000.0,506000000.0,-1000000.0,878000000.0,235000000.0,,,,54000000.0,128000000.0,5000000.0,,292000000.0,5000000.0,95000000.0,,624000000.0,1502000000.0,157000000.0,363000000.0,792000000.0,1241000000.0,516800000.0,517000000.0,523000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,FY,2011-01-01,2011-12-31,2014-02-19 17:08:38+00:00,21000000.0,1.19,1.19,-0.3,,1.18,328000000.0,19000000.0,5911000000.0,2401000000.0,632000000.0,597000000.0,35000000.0,615000000.0,-1000000.0,3529000000.0,-673000000.0,,,,512000000.0,402000000.0,18000000.0,,1295000000.0,12000000.0,493000000.0,,2401000000.0,5930000000.0,1038000000.0,-271000000.0,925000000.0,3258000000.0,516800000.0,517000000.0,523000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q3YTD,2011-01-01,2011-09-30,,18000000.0,0.2,0.2,-0.2,,0.2,43000000.0,14000000.0,4414000000.0,1777000000.0,122000000.0,90000000.0,32000000.0,109000000.0,,2651000000.0,-908000000.0,,,,458000000.0,274000000.0,13000000.0,,1003000000.0,7000000.0,398000000.0,,1777000000.0,4428000000.0,881000000.0,-634000000.0,133000000.0,2017000000.0,520000000.0,511000000.0,511000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q3TTM,2010-10-01,2011-09-30,,27578000.0,1.08,1.08,-0.2,,1.12,303862000.0,20752000.0,5799532000.0,2312683000.0,569042000.0,589474000.0,-20432000.0,540431000.0,,3507601000.0,-410187000.0,,,,631799000.0,350165000.0,28611000.0,,1322641000.0,39388000.0,532837000.0,,2312683000.0,5820284000.0,1231602000.0,-60022000.0,893336000.0,3447579000.0,520000000.0,511000000.0,511000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 16:13:35+00:00,6000000.0,-0.1,-0.1,-0.1,,-0.1,-46000000.0,4000000.0,1472000000.0,591000000.0,-47000000.0,-70000000.0,23000000.0,-52000000.0,,885000000.0,-385000000.0,,,,147000000.0,85000000.0,5000000.0,,409000000.0,1000000.0,138000000.0,,591000000.0,1476000000.0,292000000.0,-300000000.0,-116000000.0,585000000.0,520000000.0,511000000.0,511000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q2YTD,2011-01-01,2011-06-30,,12000000.0,0.3,0.3,-0.1,,0.3,89000000.0,10000000.0,2942000000.0,1186000000.0,169000000.0,160000000.0,9000000.0,161000000.0,,1766000000.0,-523000000.0,,,,311000000.0,189000000.0,8000000.0,,594000000.0,6000000.0,260000000.0,,1186000000.0,2952000000.0,589000000.0,-334000000.0,249000000.0,1432000000.0,500000000.0,524000000.0,524000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q2TTM,2010-07-01,2011-06-30,,691578000.0,0.12,0.12,-0.1,,0.16,223862000.0,24752000.0,5830532000.0,2360683000.0,121042000.0,165474000.0,-44432000.0,78431000.0,,3494601000.0,-257187000.0,,,,648799000.0,345165000.0,42611000.0,,1271641000.0,48388000.0,532837000.0,,2360683000.0,5855284000.0,1921602000.0,87978000.0,389336000.0,3582579000.0,500000000.0,524000000.0,524000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 08:46:52+00:00,6000000.0,-0.02,-0.02,-0.1,,-0.02,-10000000.0,5000000.0,1455000000.0,592000000.0,-6000000.0,-17000000.0,11000000.0,-10000000.0,,868000000.0,-417000000.0,,,,143000000.0,89000000.0,4000000.0,,291000000.0,2000000.0,125000000.0,,592000000.0,1460000000.0,276000000.0,-328000000.0,-27000000.0,540000000.0,500000000.0,524000000.0,524000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q1TTM,2010-04-01,2011-03-31,,695288000.0,0.8,0.8,,,0.81,432840000.0,26051000.0,5834088000.0,2337616000.0,464860000.0,527246000.0,-62386000.0,407538000.0,,3522523000.0,441404000.0,,,,676467000.0,341888000.0,57322000.0,,1362880000.0,64196000.0,546898000.0,,2337616000.0,5860139000.0,1982849000.0,783292000.0,960086000.0,4305815000.0,534400000.0,527000000.0,532000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:26:14+00:00,6000000.0,0.32,0.32,,,0.32,99000000.0,5000000.0,1487000000.0,594000000.0,175000000.0,177000000.0,-2000000.0,171000000.0,,898000000.0,-106000000.0,,,,168000000.0,100000000.0,4000000.0,,303000000.0,4000000.0,135000000.0,,594000000.0,1492000000.0,313000000.0,-6000000.0,276000000.0,892000000.0,534400000.0,527000000.0,532000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q4,2012-10-01,2012-12-31,,12000000.0,0.74,0.74,-0.38,,0.71,158000000.0,5000000.0,1420000000.0,594000000.0,348000000.0,346000000.0,2000000.0,342000000.0,1000000.0,831000000.0,38000000.0,,,,84000000.0,146000000.0,5000000.0,,314000000.0,1000000.0,100000000.0,,594000000.0,1425000000.0,197000000.0,184000000.0,504000000.0,1015000000.0,476200000.0,476000000.0,483000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,FY,2012-01-01,2012-12-31,2014-02-19 17:08:38+00:00,27000000.0,1.93,1.93,-0.5,,1.9,498000000.0,21000000.0,5748000000.0,2561000000.0,937000000.0,939000000.0,-2000000.0,919000000.0,-2000000.0,3208000000.0,-204000000.0,,,,440000000.0,448000000.0,20000000.0,,1080000000.0,11000000.0,457000000.0,,2561000000.0,5769000000.0,935000000.0,244000000.0,1437000000.0,3452000000.0,476200000.0,476000000.0,483000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q3YTD,2012-01-01,2012-09-30,,15000000.0,1.19,1.19,-0.13,,1.19,340000000.0,16000000.0,4328000000.0,1967000000.0,589000000.0,593000000.0,-4000000.0,577000000.0,-3000000.0,2377000000.0,-242000000.0,,,,356000000.0,302000000.0,15000000.0,,766000000.0,10000000.0,357000000.0,,1967000000.0,4344000000.0,738000000.0,60000000.0,933000000.0,2437000000.0,469200000.0,464000000.0,471000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q3TTM,2011-10-01,2012-09-30,,18000000.0,2.18,2.18,-0.22,,2.17,625000000.0,21000000.0,5825000000.0,2591000000.0,1099000000.0,1100000000.0,-1000000.0,1083000000.0,-4000000.0,3255000000.0,-7000000.0,,,,410000000.0,430000000.0,20000000.0,,1058000000.0,15000000.0,452000000.0,,2591000000.0,5846000000.0,895000000.0,423000000.0,1725000000.0,3678000000.0,469200000.0,464000000.0,471000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q3,2012-07-01,2012-09-30,2013-10-28 17:11:38+00:00,5000000.0,0.39,0.39,-0.125,,0.39,104000000.0,5000000.0,1459000000.0,645000000.0,187000000.0,187000000.0,0.0,183000000.0,-1000000.0,819000000.0,-118000000.0,,,,107000000.0,87000000.0,5000000.0,,270000000.0,2000000.0,113000000.0,,645000000.0,1464000000.0,227000000.0,-31000000.0,291000000.0,788000000.0,469200000.0,464000000.0,471000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q2YTD,2012-01-01,2012-06-30,,10000000.0,0.8,0.8,,,0.8,236000000.0,11000000.0,2869000000.0,1322000000.0,402000000.0,406000000.0,-4000000.0,394000000.0,-2000000.0,1558000000.0,-124000000.0,,,,249000000.0,215000000.0,10000000.0,,496000000.0,8000000.0,244000000.0,,1322000000.0,2880000000.0,511000000.0,91000000.0,642000000.0,1649000000.0,486400000.0,482000000.0,488000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q2TTM,2011-07-01,2012-06-30,,19000000.0,1.69,1.69,-0.2,,1.68,475000000.0,20000000.0,5838000000.0,2537000000.0,865000000.0,843000000.0,22000000.0,848000000.0,-3000000.0,3321000000.0,-274000000.0,,,,450000000.0,428000000.0,20000000.0,,1197000000.0,14000000.0,477000000.0,,2537000000.0,5858000000.0,960000000.0,154000000.0,1318000000.0,3475000000.0,486400000.0,482000000.0,488000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 17:23:20+00:00,5000000.0,0.59,0.59,-0.125,,0.59,169000000.0,6000000.0,1397000000.0,656000000.0,291000000.0,295000000.0,-4000000.0,287000000.0,-1000000.0,747000000.0,114000000.0,,,,114000000.0,85000000.0,5000000.0,,243000000.0,3000000.0,117000000.0,,656000000.0,1403000000.0,239000000.0,199000000.0,464000000.0,946000000.0,486400000.0,482000000.0,488000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 16:20:28+00:00,5000000.0,0.21,0.21,0.125,,0.21,67000000.0,5000000.0,1472000000.0,666000000.0,111000000.0,111000000.0,,107000000.0,-1000000.0,811000000.0,-238000000.0,,,,135000000.0,130000000.0,5000000.0,,253000000.0,5000000.0,127000000.0,,666000000.0,1477000000.0,272000000.0,-108000000.0,178000000.0,703000000.0,509500000.0,503000000.0,510000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2012.0,Q1TTM,2011-04-01,2012-03-31,,20000000.0,1.08,1.08,-0.18,,1.07,296000000.0,19000000.0,5896000000.0,2473000000.0,568000000.0,531000000.0,37000000.0,551000000.0,-2000000.0,3442000000.0,-805000000.0,,,,479000000.0,432000000.0,19000000.0,,1245000000.0,13000000.0,485000000.0,,2473000000.0,5915000000.0,997000000.0,-373000000.0,827000000.0,3069000000.0,509500000.0,503000000.0,510000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:40:48+00:00,3317000.0,0.59,0.59,,88019000.0,0.58,158934000.0,23943000.0,527257000.0,0.0,257593000.0,257593000.0,,258945000.0,-1352000.0,462115000.0,261046000.0,1066000.0,,,163675000.0,37222000.0,0.0,,69339000.0,726000.0,106799000.0,0.0,89085000.0,551200000.0,274517000.0,298268000.0,416527000.0,760383000.0,438900000.0,440108000.0,448549000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q4,2013-10-01,2013-12-31,,-2054000.0,-0.45,-0.45,0.15,45731000.0,-0.44,-129311000.0,5604000.0,-1086985000.0,-571000000.0,-213586000.0,-212586000.0,-1000000.0,-207914000.0,-672000.0,-557085000.0,26926000.0,973000.0,,,-28606000.0,-113859000.0,-5000000.0,,-191050000.0,-9358000.0,-71053000.0,,-524296000.0,-1081381000.0,-111071000.0,-86933000.0,-341897000.0,-644018000.0,438900000.0,440108000.0,448549000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q3,2013-07-01,2013-09-30,2014-10-22 16:38:30+00:00,1657000.0,0.11,0.11,,20849000.0,0.11,30272000.0,6663000.0,131030000.0,,49057000.0,49057000.0,,49390000.0,-333000.0,116783000.0,43731000.0,61000.0,,,42509000.0,9416000.0,0.0,,20404000.0,0.0,26031000.0,,20910000.0,137693000.0,70197000.0,53147000.0,79329000.0,169930000.0,449000000.0,436109000.0,444939000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q3YTD,2013-01-01,2013-09-30,,5371000.0,1.04,1.04,-0.15,42288000.0,1.02,288245000.0,18339000.0,1614242000.0,571000000.0,471179000.0,470179000.0,1000000.0,466859000.0,-680000.0,1019200000.0,234120000.0,93000.0,,,192281000.0,151081000.0,5000000.0,,260389000.0,10084000.0,177852000.0,,613381000.0,1632581000.0,385588000.0,385201000.0,758424000.0,1404401000.0,449000000.0,436109000.0,444939000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q3TTM,2012-10-01,2013-09-30,,17371000.0,1.78,1.78,-0.53,42288000.0,1.73,446245000.0,23339000.0,3034242000.0,1165000000.0,819179000.0,816179000.0,3000000.0,808859000.0,320000.0,1850200000.0,272120000.0,93000.0,,,276281000.0,297081000.0,10000000.0,,574389000.0,11084000.0,277852000.0,,1207381000.0,3057581000.0,582588000.0,569201000.0,1262424000.0,2419401000.0,449000000.0,436109000.0,444939000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 18:06:49+00:00,714000.0,0.17,0.17,,21439000.0,0.17,46973000.0,6676000.0,122212000.0,,76122000.0,76122000.0,,76469000.0,-347000.0,107417000.0,73389000.0,32000.0,,,39772000.0,8665000.0,0.0,,-1015000.0,84000.0,26821000.0,,21471000.0,128888000.0,67391000.0,82054000.0,123095000.0,189471000.0,449800000.0,439972000.0,448064000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q2YTD,2013-01-01,2013-06-30,,3714000.0,0.93,0.93,-0.15,21439000.0,0.91,257973000.0,11676000.0,1483212000.0,571000000.0,422122000.0,421122000.0,1000000.0,417469000.0,-347000.0,902417000.0,190389000.0,32000.0,,,149772000.0,141665000.0,5000000.0,,239985000.0,10084000.0,151821000.0,,592471000.0,1494888000.0,315391000.0,332054000.0,679095000.0,1234471000.0,449800000.0,439972000.0,448064000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q2TTM,2012-07-01,2013-06-30,,20714000.0,2.06,2.06,-0.65,21439000.0,2.01,519973000.0,21676000.0,4362212000.0,1810000000.0,957122000.0,954122000.0,3000000.0,942469000.0,-347000.0,2552417000.0,110389000.0,32000.0,,,340772000.0,374665000.0,15000000.0,,823985000.0,13084000.0,364821000.0,,1831471000.0,4383888000.0,739391000.0,485054000.0,1474095000.0,3037471000.0,449800000.0,439972000.0,448064000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q1TTM,2012-04-01,2013-03-31,,25000000.0,2.48,2.48,-0.78,,2.43,642000000.0,21000000.0,5637000000.0,2466000000.0,1172000000.0,1173000000.0,-1000000.0,1153000000.0,-1000000.0,3192000000.0,151000000.0,,,,415000000.0,451000000.0,20000000.0,,1068000000.0,16000000.0,455000000.0,,2466000000.0,5658000000.0,911000000.0,602000000.0,1815000000.0,3794000000.0,448700000.0,451000000.0,458000000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 16:51:24+00:00,3000000.0,0.76,0.76,-0.15,,0.74,211000000.0,5000000.0,1361000000.0,571000000.0,346000000.0,345000000.0,1000000.0,341000000.0,0.0,795000000.0,117000000.0,,,,110000000.0,133000000.0,5000000.0,,241000000.0,10000000.0,125000000.0,,571000000.0,1366000000.0,248000000.0,250000000.0,556000000.0,1045000000.0,448700000.0,451000000.0,458000000.0
