company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,fedfundspurchased,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,retainedearnings,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q2,,2012-06-30,2012-08-08 11:09:54+00:00,50100000.0,311000000.0,,899000000.0,46800000.0,2342000000.0,1631200000.0,1401800000.0,70900000.0,879600000.0,1154000000.0,663500000.0,283500000.0,481900000.0,1220700000.0,5614700000.0,1857600000.0,1857600000.0,2737200000.0,2395600000.0,5614700000.0,105600000.0,-312200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q1,,2012-03-31,2012-05-08 16:14:11+00:00,71700000.0,393700000.0,,876700000.0,83700000.0,2125800000.0,1298800000.0,1202500000.0,70200000.0,611200000.0,1198800000.0,677200000.0,263300000.0,509600000.0,1214100000.0,5209900000.0,1862400000.0,1862400000.0,2473600000.0,2226700000.0,5209900000.0,122600000.0,-300100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,FY,,2013-12-31,2015-02-23 17:19:50+00:00,74000000.0,469600000.0,0.0,480400000.0,,2341700000.0,1460700000.0,1383700000.0,92300000.0,1010400000.0,1796600000.0,633900000.0,514700000.0,641900000.0,1711200000.0,6318800000.0,2134200000.0,2134200000.0,3144600000.0,2532300000.0,6318800000.0,157900000.0,-131400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q3,,2013-09-30,2013-11-12 12:07:05+00:00,63400000.0,522400000.0,,548500000.0,162100000.0,2345900000.0,1485400000.0,1432900000.0,88100000.0,970300000.0,1686400000.0,628700000.0,420700000.0,614100000.0,1553000000.0,6261100000.0,2032300000.0,2032300000.0,3002600000.0,2644400000.0,6261100000.0,132900000.0,-132600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q2,,2013-06-30,2013-08-06 14:45:11+00:00,38600000.0,413800000.0,,782000000.0,107100000.0,2334700000.0,1502300000.0,1361900000.0,84100000.0,937600000.0,1617700000.0,674900000.0,316600000.0,519800000.0,1477800000.0,6072700000.0,2154800000.0,2154800000.0,3092400000.0,2460500000.0,6072700000.0,120100000.0,-143600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q1,,2013-03-31,2013-05-07 17:27:16+00:00,58000000.0,335000000.0,,818200000.0,279200000.0,2342100000.0,1535400000.0,1460300000.0,83100000.0,907100000.0,1794000000.0,675600000.0,260000000.0,512000000.0,1413100000.0,6225100000.0,2130900000.0,2130900000.0,3038000000.0,2675100000.0,6225100000.0,135500000.0,-158400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,FY,,2014-12-31,2016-02-24 19:34:17+00:00,31800000.0,550600000.0,0.0,672800000.0,,2652800000.0,1778400000.0,1894900000.0,95400000.0,1016200000.0,2448300000.0,706200000.0,808300000.0,645500000.0,2163300000.0,7698100000.0,2627000000.0,2627000000.0,3643200000.0,3409400000.0,7698100000.0,172600000.0,-240900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q3,,2014-09-30,2014-11-06 09:19:12+00:00,52800000.0,560200000.0,,631900000.0,,2474600000.0,1566600000.0,1289300000.0,93900000.0,918300000.0,2030800000.0,642000000.0,735300000.0,703700000.0,1992700000.0,6884200000.0,2595600000.0,2595600000.0,3513900000.0,2666600000.0,6884200000.0,158100000.0,-81800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q2,,2014-06-30,2014-08-06 16:11:39+00:00,73300000.0,374200000.0,,649600000.0,,2491000000.0,1609600000.0,1338800000.0,95900000.0,960400000.0,2010500000.0,628100000.0,578500000.0,678500000.0,1888400000.0,6730200000.0,2545900000.0,2545900000.0,3506300000.0,2545400000.0,6730200000.0,149000000.0,-65400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q1,,2014-03-31,2014-05-06 17:09:49+00:00,51400000.0,747100000.0,,692200000.0,,2385900000.0,1561100000.0,1438300000.0,93100000.0,945300000.0,1697700000.0,636800000.0,509500000.0,660600000.0,1788400000.0,6620900000.0,2430400000.0,2430400000.0,3375700000.0,2584600000.0,6620900000.0,136000000.0,-101600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,FY,,2015-12-31,2017-02-24 16:20:10+00:00,-18100000.0,563800000.0,0.0,695500000.0,,2668400000.0,1686400000.0,1879400000.0,114100000.0,932000000.0,2536800000.0,779000000.0,729400000.0,612500000.0,2581600000.0,7769400000.0,2837100000.0,2837100000.0,3769100000.0,3387800000.0,7769400000.0,199900000.0,-421900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3,,2015-09-30,2015-11-09 16:30:32+00:00,-12500000.0,541700000.0,0.0,540900000.0,,2647300000.0,1699700000.0,1799200000.0,106900000.0,945400000.0,2367800000.0,735500000.0,699300000.0,695300000.0,2529000000.0,7535200000.0,2660500000.0,2660500000.0,3605900000.0,3234000000.0,7535200000.0,171800000.0,-396900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2,,2015-06-30,2015-08-04 16:56:44+00:00,76100000.0,488500000.0,0.0,501900000.0,,2670000000.0,1749800000.0,1863400000.0,97800000.0,985700000.0,2411200000.0,802300000.0,632000000.0,744300000.0,2420000000.0,7678800000.0,2651100000.0,2651100000.0,3636800000.0,3297700000.0,7678800000.0,261500000.0,-346900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q1,,2015-03-31,2015-05-05 17:01:45+00:00,-2800000.0,438200000.0,,519800000.0,,2621200000.0,1724700000.0,1922800000.0,94900000.0,987000000.0,2422000000.0,705900000.0,577200000.0,743200000.0,2291300000.0,7493900000.0,2557800000.0,2557800000.0,3544800000.0,3205900000.0,7493900000.0,192900000.0,-250500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,FY,,2016-12-31,2018-02-23 16:32:39+00:00,-122900000.0,430800000.0,0.0,1074100000.0,,2628100000.0,1497400000.0,2109600000.0,110100000.0,806900000.0,3960300000.0,810200000.0,729300000.0,673500000.0,3054400000.0,8749100000.0,3619600000.0,3619600000.0,4426500000.0,3649100000.0,8749100000.0,122400000.0,-386000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3,,2016-09-30,2016-11-07 16:46:30+00:00,-80800000.0,422000000.0,0.0,774300000.0,,2644300000.0,1546300000.0,2113300000.0,113400000.0,847100000.0,3384200000.0,822400000.0,579400000.0,778500000.0,2902700000.0,8323400000.0,3182700000.0,3182700000.0,4029800000.0,3515100000.0,8323400000.0,213200000.0,-413500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2,,2016-06-30,2016-08-05 16:20:34+00:00,-76300000.0,360400000.0,0.0,528300000.0,,2653500000.0,1584400000.0,2136900000.0,112100000.0,865800000.0,3120700000.0,790200000.0,578100000.0,745000000.0,2891300000.0,8034700000.0,2918700000.0,2918700000.0,3784500000.0,3505200000.0,8034700000.0,203600000.0,-424600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q1,,2016-03-31,2016-05-09 19:26:43+00:00,-26700000.0,297600000.0,0.0,542000000.0,,2672300000.0,1647600000.0,2300800000.0,113100000.0,904100000.0,3152500000.0,788800000.0,571000000.0,658300000.0,2783800000.0,8091300000.0,2868300000.0,2868300000.0,3772400000.0,3660600000.0,8091300000.0,208200000.0,-430800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,FY,,2017-12-31,2019-02-22 16:21:24+00:00,-21800000.0,439500000.0,0.0,809200000.0,,2662500000.0,1449700000.0,1854700000.0,111000000.0,756300000.0,3961600000.0,649800000.0,807200000.0,811900000.0,3698500000.0,8702100000.0,3822200000.0,3822200000.0,4578500000.0,3311700000.0,8702100000.0,77800000.0,-663700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3,,2017-09-30,2017-11-02 16:52:58+00:00,-51100000.0,374700000.0,0.0,850300000.0,,2661800000.0,1467200000.0,1913600000.0,111700000.0,776800000.0,3993600000.0,880600000.0,698300000.0,804600000.0,3394400000.0,8701400000.0,3627500000.0,3627500000.0,4404300000.0,3492500000.0,8701400000.0,92400000.0,-566100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2,,2017-06-30,2017-08-03 16:33:55+00:00,-94400000.0,364600000.0,0.0,912900000.0,,2647500000.0,1476100000.0,2032400000.0,109700000.0,770400000.0,3930800000.0,880600000.0,618300000.0,730600000.0,3280300000.0,8632300000.0,3600000000.0,3600000000.0,4370400000.0,3531300000.0,8632300000.0,103600000.0,-498800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q1,,2017-03-31,2017-05-05 16:18:40+00:00,-108700000.0,293600000.0,0.0,925800000.0,,2633700000.0,1482400000.0,2026000000.0,109100000.0,784100000.0,3955800000.0,920000000.0,541600000.0,733500000.0,3165400000.0,8590100000.0,3584900000.0,3584900000.0,4369000000.0,3487600000.0,8590100000.0,115500000.0,-397600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,FY,,2018-12-31,2020-02-28 16:14:23+00:00,-109000000.0,565500000.0,0.0,836200000.0,,2633400000.0,1309900000.0,1829600000.0,104300000.0,677500000.0,3486700000.0,674300000.0,746600000.0,833700000.0,3876800000.0,8219100000.0,3457400000.0,3457400000.0,4134900000.0,3250500000.0,8219100000.0,119300000.0,-1146600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3,,2018-09-30,2018-11-01 16:50:03+00:00,-60100000.0,448100000.0,0.0,708500000.0,,2648400000.0,1357400000.0,1841400000.0,104800000.0,703000000.0,3836000000.0,645700000.0,761600000.0,968900000.0,4044100000.0,8538800000.0,3618200000.0,3618200000.0,4321200000.0,3248700000.0,8538800000.0,144100000.0,-1074300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2,,2018-06-30,2018-08-02 16:21:11+00:00,-6700000.0,392800000.0,0.0,680300000.0,,2648600000.0,1393300000.0,1882600000.0,109200000.0,718100000.0,3946600000.0,634100000.0,662900000.0,953500000.0,3935500000.0,8490500000.0,3639300000.0,3639300000.0,4357400000.0,3179600000.0,8490500000.0,,-969800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q1,,2018-03-31,2018-05-04 16:18:23+00:00,-900000.0,334200000.0,0.0,664800000.0,,2667300000.0,1443100000.0,1861500000.0,111300000.0,745600000.0,4028300000.0,691200000.0,667300000.0,941600000.0,3834900000.0,8584200000.0,3677000000.0,3677000000.0,4422600000.0,3220000000.0,8584200000.0,,-821800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,FY,,2019-12-31,2020-07-31 16:27:13+00:00,-108800000.0,539600000.0,0.0,707800000.0,,2651700000.0,1182000000.0,1793800000.0,92300000.0,561600000.0,3128500000.0,809300000.0,634600000.0,916700000.0,3819800000.0,7653500000.0,2937500000.0,2937500000.0,3499100000.0,3237700000.0,7653500000.0,59400000.0,-1481300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3,,2019-09-30,2019-11-01 16:30:52+00:00,-125000000.0,402500000.0,0.0,743200000.0,,2629800000.0,1222600000.0,1792600000.0,92900000.0,563200000.0,3300600000.0,758100000.0,648000000.0,847100000.0,3813600000.0,7679000000.0,3070000000.0,3070000000.0,3633200000.0,3198700000.0,7679000000.0,30600000.0,-1361800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2,,2019-06-30,2019-08-01 16:21:28+00:00,-95100000.0,360000000.0,0.0,836400000.0,,2639500000.0,1257100000.0,1791400000.0,99800000.0,600500000.0,3337500000.0,776300000.0,607100000.0,727200000.0,3743700000.0,7727800000.0,3225300000.0,3225300000.0,3825800000.0,3174800000.0,7727800000.0,33900000.0,-1259700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q1,,2019-03-31,2019-05-09 16:39:30+00:00,-106900000.0,305200000.0,0.0,805000000.0,,2642400000.0,1289500000.0,1780700000.0,102300000.0,619900000.0,3301200000.0,804700000.0,576500000.0,754800000.0,3652600000.0,7677000000.0,3140400000.0,3140400000.0,3760300000.0,3161900000.0,7677000000.0,36400000.0,-1210300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2,,2020-06-30,2020-07-31 16:27:13+00:00,-170400000.0,681600000.0,0.0,768800000.0,,2627600000.0,1052300000.0,2042800000.0,85800000.0,487200000.0,2987400000.0,1429300000.0,,682100000.0,3819300000.0,7496100000.0,2854700000.0,2854700000.0,3341900000.0,3472100000.0,7496100000.0,61400000.0,-1563000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q1,,2020-03-31,2020-05-04 16:24:45+00:00,-146500000.0,592200000.0,0.0,861300000.0,,2621800000.0,1133800000.0,2044900000.0,88900000.0,528900000.0,2991000000.0,932700000.0,414000000.0,581800000.0,3789100000.0,7482300000.0,2980000000.0,2980000000.0,3508900000.0,3391600000.0,7482300000.0,54600000.0,-1523900000.0
