company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 12:27:41+00:00,97700000.0,3.18,3.18,,15000000.0,3.11,93100000.0,,,359600000.0,359600000.0,164900000.0,194700000.0,,,72700000.0,-106100000.0,,,387200000.0,1704800000.0,,718800000.0,,,1218700000.0,1777500000.0,452700000.0,1777500000.0,51900000.0,51800000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 16:47:33+00:00,22100000.0,0.77,0.77,,4000000.0,0.76,19800000.0,,,80100000.0,80100000.0,40100000.0,40000000.0,-8300000.0,,9800000.0,-27600000.0,8300000.0,,92800000.0,413800000.0,,168900000.0,8300000.0,,287800000.0,423600000.0,99900000.0,415300000.0,52100000.0,51900000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q3YTD,2011-01-01,2011-09-30,,66300000.0,2.4,2.4,,11600000.0,2.35,73100000.0,,,270500000.0,270500000.0,124700000.0,145800000.0,-24900000.0,,40100000.0,-62500000.0,24900000.0,,288700000.0,1302400000.0,,544900000.0,24900000.0,,911500000.0,1342500000.0,343600000.0,1317600000.0,52100000.0,51900000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q3TTM,2010-10-01,2011-09-30,,87300000.0,3.69,3.69,,15600000.0,3.6,111800000.0,,,377800000.0,377800000.0,186600000.0,191200000.0,-24900000.0,,89100000.0,-79600000.0,24900000.0,,389200000.0,1723100000.0,,726000000.0,24900000.0,,1218100000.0,1812200000.0,489600000.0,1787300000.0,52100000.0,51900000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 11:09:54+00:00,22100000.0,0.87,0.87,,3800000.0,0.85,26600000.0,,,101000000.0,101000000.0,45500000.0,55500000.0,-8300000.0,,20100000.0,-24200000.0,8300000.0,,99900000.0,462300000.0,,196500000.0,8300000.0,,322300000.0,482400000.0,127600000.0,474100000.0,52300000.0,52100000.0,53400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q2YTD,2011-01-01,2011-06-30,,44200000.0,1.63,1.63,,7600000.0,1.59,53300000.0,,,190400000.0,190400000.0,84600000.0,105800000.0,-16600000.0,,30300000.0,-34900000.0,16600000.0,,195900000.0,888600000.0,,376000000.0,16600000.0,,623700000.0,918900000.0,243700000.0,902300000.0,52300000.0,52100000.0,53400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q2TTM,2010-07-01,2011-06-30,,85700000.0,3.58,3.58,,15300000.0,3.49,116000000.0,,,366700000.0,366700000.0,180500000.0,186200000.0,-16600000.0,,88800000.0,-64100000.0,16600000.0,,379500000.0,1663700000.0,,708600000.0,16600000.0,,1189100000.0,1752500000.0,482700000.0,1735900000.0,52300000.0,52100000.0,53400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:14:11+00:00,22100000.0,0.76,0.76,,3800000.0,0.74,26700000.0,,,89400000.0,89400000.0,39100000.0,50300000.0,-8300000.0,,10200000.0,-10700000.0,8300000.0,,96000000.0,426300000.0,,179500000.0,8300000.0,,301400000.0,436500000.0,116100000.0,428200000.0,51400000.0,51800000.0,53100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2011.0,Q1TTM,2010-04-01,2011-03-31,,73200000.0,3.27,3.27,,14900000.0,3.17,106300000.0,,,323900000.0,323900000.0,160200000.0,163700000.0,-8300000.0,,78600000.0,-70500000.0,8300000.0,,360200000.0,1533500000.0,,654800000.0,8300000.0,,1103100000.0,1612100000.0,430200000.0,1603800000.0,51400000.0,51800000.0,53100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q4,2012-10-01,2012-12-31,,30900000.0,1.45,1.45,,3600000.0,1.41,37800000.0,,,139400000.0,139400000.0,75100000.0,64300000.0,,,82400000.0,-32100000.0,,,110800000.0,490900000.0,,218700000.0,,,364000000.0,573300000.0,177200000.0,573300000.0,51800000.0,51700000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 17:19:50+00:00,200000000.0,3.36,3.36,,14100000.0,3.28,83800000.0,,,411400000.0,411400000.0,174000000.0,237400000.0,,,129700000.0,-34900000.0,,,406300000.0,1805500000.0,,784700000.0,,,1405100000.0,1935200000.0,495200000.0,1935200000.0,51800000.0,51700000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q3YTD,2012-01-01,2012-09-30,,169100000.0,1.91,1.91,,10500000.0,1.87,46000000.0,,,272000000.0,272000000.0,98900000.0,173100000.0,,,47300000.0,-2800000.0,,,295500000.0,1314600000.0,,566000000.0,,,1041100000.0,1361900000.0,318000000.0,1361900000.0,51800000.0,51700000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q3TTM,2011-10-01,2012-09-30,,200500000.0,2.69,2.69,,13900000.0,2.63,66000000.0,,,361100000.0,361100000.0,139100000.0,222000000.0,24900000.0,,79900000.0,-46400000.0,-24900000.0,,394000000.0,1717000000.0,,739900000.0,-24900000.0,,1348300000.0,1796900000.0,427100000.0,1821800000.0,51800000.0,51700000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 12:07:05+00:00,24000000.0,1.06,1.06,,3500000.0,1.04,19400000.0,,,118100000.0,118100000.0,54900000.0,63200000.0,,,19400000.0,-21600000.0,,,103300000.0,467300000.0,,196800000.0,,,327600000.0,486700000.0,137500000.0,486700000.0,51800000.0,51700000.0,53000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q2YTD,2012-01-01,2012-06-30,,145100000.0,0.85,0.85,,7000000.0,0.83,26600000.0,,,153900000.0,153900000.0,44000000.0,109900000.0,,,27900000.0,18800000.0,,,192200000.0,847300000.0,,369200000.0,,,713500000.0,875200000.0,180500000.0,875200000.0,50800000.0,51400000.0,52700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q2TTM,2011-07-01,2012-06-30,,198600000.0,2.4,2.4,,14400000.0,2.35,66400000.0,,,323100000.0,323100000.0,124300000.0,198800000.0,16600000.0,,70300000.0,-52400000.0,-16600000.0,,383500000.0,1663500000.0,,712000000.0,-16600000.0,,1308500000.0,1733800000.0,389500000.0,1750400000.0,50800000.0,51400000.0,52700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 14:45:11+00:00,114700000.0,0.13,0.13,,3600000.0,0.12,2000000.0,,,60900000.0,60900000.0,6600000.0,54300000.0,,,13400000.0,24500000.0,,,98200000.0,429600000.0,,188100000.0,,,404600000.0,443000000.0,62900000.0,443000000.0,50800000.0,51400000.0,52700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q1TTM,2011-04-01,2012-03-31,,106000000.0,3.14,3.14,,14600000.0,3.08,91000000.0,,,363200000.0,363200000.0,163200000.0,200000000.0,8300000.0,,77000000.0,-101100000.0,-8300000.0,,385200000.0,1696200000.0,,720400000.0,-8300000.0,,1226200000.0,1773200000.0,454200000.0,1781500000.0,51900000.0,51600000.0,52900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:27:16+00:00,30400000.0,0.72,0.72,,3400000.0,0.71,24600000.0,,,93000000.0,93000000.0,37400000.0,55600000.0,,,14500000.0,-5700000.0,,,94000000.0,417700000.0,,181100000.0,,,308900000.0,432200000.0,117600000.0,432200000.0,51900000.0,51600000.0,52900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 19:34:17+00:00,128200000.0,6.79,6.79,,14000000.0,6.55,194100000.0,,,669600000.0,669600000.0,360500000.0,309100000.0,,,307800000.0,-78200000.0,,,465000000.0,2188800000.0,,947500000.0,,,1554700000.0,2496600000.0,863700000.0,2496600000.0,53100000.0,53100000.0,56700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q4,2013-10-01,2013-12-31,,30000000.0,2.98,2.98,,3800000.0,2.85,87400000.0,,,249300000.0,249300000.0,158200000.0,91100000.0,,,186900000.0,-3300000.0,,,139300000.0,594000000.0,,267800000.0,,,440900000.0,780900000.0,336700000.0,780900000.0,53100000.0,53100000.0,56700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q3YTD,2013-01-01,2013-09-30,,98200000.0,3.81,3.81,,10200000.0,3.7,106700000.0,,,420300000.0,420300000.0,202300000.0,218000000.0,,,120900000.0,-74900000.0,,,325700000.0,1594800000.0,,679700000.0,,,1113800000.0,1715700000.0,527000000.0,1715700000.0,53300000.0,53200000.0,56900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q3TTM,2012-10-01,2013-09-30,,129100000.0,5.26,5.26,,13800000.0,5.11,144500000.0,,,559700000.0,559700000.0,277400000.0,282300000.0,,,203300000.0,-107000000.0,,,436500000.0,2085700000.0,,898400000.0,,,1477800000.0,2289000000.0,704200000.0,2289000000.0,53300000.0,53200000.0,56900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 09:19:12+00:00,32700000.0,1.41,1.41,,3400000.0,1.37,31000000.0,,,156400000.0,156400000.0,75200000.0,81200000.0,,,34100000.0,-15800000.0,,,116600000.0,551600000.0,,229800000.0,,,382500000.0,585700000.0,187400000.0,585700000.0,53300000.0,53200000.0,56900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q2YTD,2013-01-01,2013-06-30,,65500000.0,2.4,2.4,,6800000.0,2.33,75700000.0,,,263900000.0,263900000.0,127100000.0,136800000.0,,,86800000.0,-59100000.0,,,209100000.0,1043200000.0,,449900000.0,,,731300000.0,1130000000.0,339600000.0,1130000000.0,53000000.0,53100000.0,54600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q2TTM,2012-07-01,2013-06-30,,120400000.0,4.91,4.91,,13900000.0,4.78,132900000.0,,,521400000.0,521400000.0,257100000.0,264300000.0,,,188600000.0,-112800000.0,,,423200000.0,2001400000.0,,865400000.0,,,1422900000.0,2190000000.0,654300000.0,2190000000.0,53000000.0,53100000.0,54600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 16:11:39+00:00,32600000.0,1.22,1.22,,3300000.0,1.18,38200000.0,,,134200000.0,134200000.0,64700000.0,69500000.0,,,36200000.0,-25200000.0,,,108300000.0,541000000.0,,235400000.0,,,379600000.0,577200000.0,172400000.0,577200000.0,53000000.0,53100000.0,54600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q1TTM,2012-04-01,2013-03-31,,202500000.0,3.82,3.82,,14200000.0,3.72,96700000.0,,,448100000.0,448100000.0,199000000.0,249100000.0,,,165800000.0,-63100000.0,,,413100000.0,1890000000.0,,818100000.0,,,1447900000.0,2055800000.0,544800000.0,2055800000.0,52900000.0,52700000.0,54200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 17:09:49+00:00,32900000.0,1.18,1.18,,3500000.0,1.15,37500000.0,,,129700000.0,129700000.0,62400000.0,67300000.0,,,50600000.0,-33900000.0,,,100800000.0,502200000.0,,214500000.0,,,351700000.0,552800000.0,167200000.0,552800000.0,52900000.0,52700000.0,54200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:20:10+00:00,122200000.0,7.89,7.89,,16900000.0,7.7,246100000.0,,,767400000.0,767400000.0,433900000.0,333500000.0,,,281700000.0,-83400000.0,,,526100000.0,2510900000.0,,1030500000.0,,,1695700000.0,2792600000.0,1013500000.0,2792600000.0,55000000.0,55000000.0,58400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q4,2014-10-01,2014-12-31,,38000000.0,2.8,2.8,,4500000.0,2.73,72600000.0,,,240100000.0,240100000.0,154400000.0,85700000.0,,,132400000.0,-18300000.0,,,136000000.0,641200000.0,,264100000.0,,,442600000.0,773600000.0,312700000.0,773600000.0,55000000.0,55000000.0,58400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q3YTD,2014-01-01,2014-09-30,,84200000.0,5.09,5.09,,12400000.0,4.97,173500000.0,,,527300000.0,527300000.0,279500000.0,247800000.0,,,149300000.0,-65100000.0,,,390100000.0,1869700000.0,,766400000.0,,,1253100000.0,2019000000.0,700800000.0,2019000000.0,55500000.0,55600000.0,58800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q3TTM,2013-10-01,2014-09-30,,114200000.0,8.07,8.07,,16200000.0,7.82,260900000.0,,,776600000.0,776600000.0,437700000.0,338900000.0,,,336200000.0,-68400000.0,,,529400000.0,2463700000.0,,1034200000.0,,,1694000000.0,2799900000.0,1037500000.0,2799900000.0,55500000.0,55600000.0,58800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 16:30:32+00:00,28700000.0,1.86,1.86,,4500000.0,1.82,63500000.0,,,189900000.0,189900000.0,103200000.0,86700000.0,,,48400000.0,-19200000.0,,,124800000.0,640300000.0,,258100000.0,,,416100000.0,688700000.0,253400000.0,688700000.0,55500000.0,55600000.0,58800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q2YTD,2014-01-01,2014-06-30,,55500000.0,3.23,3.23,,7900000.0,3.15,110000000.0,,,337400000.0,337400000.0,176300000.0,161100000.0,,,100900000.0,-45900000.0,,,265300000.0,1229400000.0,,508300000.0,,,837000000.0,1330300000.0,447400000.0,1330300000.0,55400000.0,55400000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q2TTM,2013-07-01,2014-06-30,,118200000.0,7.62,7.62,,15100000.0,7.37,228400000.0,,,743100000.0,743100000.0,409700000.0,333400000.0,,,321900000.0,-65000000.0,,,521200000.0,2375000000.0,,1005900000.0,,,1660400000.0,2696900000.0,971500000.0,2696900000.0,55400000.0,55400000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:56:44+00:00,28100000.0,1.79,1.79,,4100000.0,1.75,61100000.0,,,178000000.0,178000000.0,99100000.0,78900000.0,,,54700000.0,-14000000.0,,,133100000.0,636300000.0,,272600000.0,,,437900000.0,691000000.0,239100000.0,691000000.0,55400000.0,55400000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q1TTM,2013-04-01,2014-03-31,,122700000.0,7.05,7.05,,14300000.0,6.8,205500000.0,,,699300000.0,699300000.0,375300000.0,324000000.0,,,303400000.0,-76200000.0,,,496400000.0,2279700000.0,,968700000.0,,,1602100000.0,2583100000.0,904800000.0,2583100000.0,53600000.0,53700000.0,55200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 17:01:45+00:00,27400000.0,1.44,1.44,,3800000.0,1.4,48900000.0,,,159400000.0,159400000.0,77200000.0,82200000.0,,,46200000.0,-31900000.0,,,132200000.0,593100000.0,,235700000.0,,,399100000.0,639300000.0,208300000.0,639300000.0,53600000.0,53700000.0,55200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:32:39+00:00,115400000.0,9.37,9.37,0.0,18800000.0,9.17,263400000.0,,,827200000.0,827200000.0,509500000.0,317700000.0,,,288900000.0,-33300000.0,,,487600000.0,2484500000.0,,1027700000.0,,,1649500000.0,2773400000.0,1090600000.0,2773400000.0,54400000.0,54300000.0,57200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q4,2015-10-01,2015-12-31,,29000000.0,2.68,2.68,,5300000.0,2.62,63600000.0,,,225600000.0,225600000.0,145100000.0,80500000.0,,,117800000.0,-21800000.0,,,123300000.0,589800000.0,,239000000.0,,,396600000.0,707600000.0,289200000.0,707600000.0,54400000.0,54300000.0,57200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:46:30+00:00,30500000.0,1.99,1.99,,4500000.0,1.96,58100000.0,,,191000000.0,191000000.0,107700000.0,83300000.0,,,57900000.0,-24000000.0,,,119200000.0,613100000.0,,243700000.0,,,397900000.0,671000000.0,249100000.0,671000000.0,54100000.0,54200000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3YTD,2015-01-01,2015-09-30,,86400000.0,6.69,6.69,,13500000.0,6.55,199800000.0,,,601600000.0,601600000.0,364400000.0,237200000.0,,,171100000.0,-11500000.0,,,364300000.0,1894700000.0,,788700000.0,,,1252900000.0,2065800000.0,801400000.0,2065800000.0,54100000.0,54200000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3TTM,2014-10-01,2015-09-30,,124400000.0,9.49,9.49,,18000000.0,9.28,272400000.0,,,841700000.0,841700000.0,518800000.0,322900000.0,,,303500000.0,-29800000.0,,,500300000.0,2535900000.0,,1052800000.0,,,1695500000.0,2839400000.0,1114100000.0,2839400000.0,54100000.0,54200000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:20:34+00:00,28100000.0,2.36,2.36,,4600000.0,2.31,72100000.0,,,189900000.0,189900000.0,128700000.0,61200000.0,,,60100000.0,6700000.0,,,126500000.0,646600000.0,,292200000.0,,,451400000.0,706700000.0,262000000.0,706700000.0,54500000.0,54600000.0,57500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2YTD,2015-01-01,2015-06-30,,55900000.0,4.7,4.7,,9000000.0,4.59,141700000.0,,,410600000.0,410600000.0,256700000.0,153900000.0,,,113200000.0,12500000.0,,,245100000.0,1281600000.0,,545000000.0,,,855000000.0,1394800000.0,552300000.0,1394800000.0,54500000.0,54600000.0,57500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2TTM,2014-07-01,2015-06-30,,122600000.0,9.36,9.36,,18000000.0,9.14,277800000.0,,,840600000.0,840600000.0,514300000.0,326300000.0,,,294000000.0,-25000000.0,,,505900000.0,2563100000.0,,1067200000.0,,,1713700000.0,2857100000.0,1118400000.0,2857100000.0,54500000.0,54600000.0,57500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 19:26:43+00:00,27800000.0,2.34,2.34,,4400000.0,2.28,69600000.0,,,220700000.0,220700000.0,128000000.0,92700000.0,,,53100000.0,5800000.0,,,118600000.0,635000000.0,,252800000.0,,,403600000.0,688100000.0,290300000.0,688100000.0,54700000.0,54800000.0,57800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q1TTM,2014-04-01,2015-03-31,,122600000.0,8.79,8.79,,17500000.0,8.58,266800000.0,,,828700000.0,828700000.0,484700000.0,344000000.0,,,288600000.0,-45700000.0,,,512500000.0,2552800000.0,,1047600000.0,,,1700200000.0,2841400000.0,1095500000.0,2841400000.0,54700000.0,54800000.0,57800000.0
