company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 16:51:04+00:00,3781000.0,97747000.0,111414000.0,-21803000.0,717820000.0,816504000.0,-21992000.0,-123212000.0,197952000.0,-21992000.0,-123212000.0,197952000.0,52748000.0,,-90075000.0,-90075000.0,198416000.0,-24481000.0,17697000.0,-262196000.0,-206120000.0,,-1269639000.0,,,51521000.0,13690000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2009.0,Q2TTM,2008-07-01,2009-06-30,,-19992000.0,-11752000.0,217349000.0,-52934000.0,1145514000.0,1139406000.0,-31698000.0,-396810000.0,494250000.0,-31698000.0,-396810000.0,494250000.0,65742000.0,,-22124000.0,-22124000.0,351959000.0,-84270000.0,66008000.0,-504583000.0,-698947000.0,,-1727765000.0,,,134011000.0,102118000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2009.0,Q2,2009-04-01,2009-06-30,,3748000.0,71178000.0,55274000.0,-25169000.0,717776000.0,561172000.0,-716000.0,-43388000.0,83047000.0,-716000.0,-43388000.0,83047000.0,38943000.0,,-131867000.0,-131867000.0,184809000.0,-13057000.0,17622000.0,-131099000.0,-90190000.0,,-1135508000.0,,,22059000.0,7121000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:45:24+00:00,33000.0,26569000.0,56140000.0,3366000.0,44000.0,255332000.0,-21276000.0,-79824000.0,114905000.0,-21276000.0,-79824000.0,114905000.0,13805000.0,,41792000.0,41792000.0,13607000.0,-11424000.0,75000.0,-131097000.0,-115930000.0,,-134131000.0,,,29462000.0,6569000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,Q4,2010-10-01,2010-12-31,,-4307000.0,-410135000.0,62603000.0,-56561000.0,6720000.0,-41853000.0,-118506000.0,-36187000.0,121731000.0,-118506000.0,-36187000.0,121731000.0,-32962000.0,,46676000.0,46676000.0,69013000.0,21019000.0,,-76772000.0,-113934000.0,,-27620000.0,,,60478000.0,17269000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 14:21:58+00:00,-3278000.0,-242033000.0,247637000.0,-29445000.0,177837000.0,463680000.0,-514743000.0,37904000.0,479935000.0,-514743000.0,37904000.0,479935000.0,3096000.0,,161651000.0,161651000.0,100092000.0,-86079000.0,,-306964000.0,-391571000.0,,-763217000.0,,,190729000.0,238746000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 16:46:01+00:00,1029000.0,168102000.0,185034000.0,27116000.0,171117000.0,505533000.0,-396237000.0,74091000.0,358204000.0,-396237000.0,74091000.0,358204000.0,36058000.0,,114975000.0,114975000.0,31079000.0,-107098000.0,,-230192000.0,-277637000.0,,-735597000.0,0.0,,130251000.0,221477000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,Q3TTM,2009-10-01,2010-09-30,,-8318000.0,-167804000.0,244757000.0,-51994000.0,517024000.0,674961000.0,-208296000.0,-214183000.0,439838000.0,-208296000.0,-214183000.0,439838000.0,17359000.0,,167466000.0,167466000.0,79609000.0,-124344000.0,-79985000.0,-264617000.0,-627598000.0,,-1011320000.0,,,263918000.0,229482000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 17:28:40+00:00,317000.0,30210000.0,61590000.0,21930000.0,211000.0,42625000.0,-96315000.0,-31492000.0,143186000.0,-96315000.0,-31492000.0,143186000.0,15379000.0,,54710000.0,54710000.0,4956000.0,-43528000.0,,-76706000.0,-66417000.0,,-18917000.0,,,28294000.0,6631000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2010.0,Q1TTM,2009-04-01,2010-03-31,,-4798000.0,-201031000.0,233226000.0,-76995000.0,1064611000.0,1092394000.0,-149504000.0,-294904000.0,431863000.0,-149504000.0,-294904000.0,431863000.0,-12545000.0,,18979000.0,18979000.0,256653000.0,-77617000.0,-75000.0,-276633000.0,-602563000.0,,-1952259000.0,,,272847000.0,34887000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q4,2011-10-01,2011-12-31,,-4668000.0,-365648000.0,62327000.0,-50694000.0,0.0,0.0,,-100309000.0,80560000.0,-47705000.0,-100309000.0,80698000.0,-67316000.0,,50159000.0,50159000.0,18768000.0,0.0,,0.0,-192570000.0,-75017000.0,0.0,0.0,,97225000.0,70053000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:23:59+00:00,-2606000.0,-220270000.0,251139000.0,-35069000.0,6537000.0,132483000.0,-440125000.0,-20760000.0,448613000.0,-440125000.0,-20760000.0,448613000.0,-12272000.0,,182090000.0,182090000.0,50453000.0,-38160000.0,,-353764000.0,-485561000.0,-75017000.0,-181218000.0,-6003000.0,,404172000.0,135646000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 18:06:46+00:00,2062000.0,145378000.0,188812000.0,15625000.0,4832000.0,27011000.0,-392149000.0,79549000.0,368053000.0,-392420000.0,79549000.0,367915000.0,55044000.0,,131931000.0,131931000.0,31685000.0,-24814000.0,,-265674000.0,-292991000.0,,-129523000.0,-3981000.0,0.0,306947000.0,65593000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q3TTM,2010-10-01,2011-09-30,,-2245000.0,-264757000.0,251415000.0,-40936000.0,11552000.0,-14842000.0,-510655000.0,43362000.0,489784000.0,-510926000.0,43362000.0,489646000.0,22082000.0,,178607000.0,178607000.0,100698000.0,-3795000.0,,-342446000.0,-406925000.0,,-157143000.0,-3981000.0,,367425000.0,82862000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q3,2011-07-01,2011-09-30,,606000.0,37329000.0,60526000.0,20807000.0,2074000.0,-47431000.0,-81616000.0,-34062000.0,152218000.0,-81887000.0,-34062000.0,152080000.0,36131000.0,,58595000.0,58595000.0,12290000.0,-14779000.0,,-88094000.0,-121277000.0,,69180000.0,-2566000.0,,61145000.0,26070000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q2,2011-04-01,2011-06-30,,1343000.0,64926000.0,61954000.0,-6784000.0,2034000.0,8343000.0,-271884000.0,166859000.0,100919000.0,-271823000.0,166859000.0,100993000.0,-3971000.0,,41314000.0,41314000.0,4435000.0,-6000.0,,-88079000.0,-77012000.0,,-192761000.0,-1415000.0,,204881000.0,38990000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 15:58:50+00:00,113000.0,43123000.0,66332000.0,1602000.0,724000.0,66099000.0,-38649000.0,-53248000.0,114916000.0,-38710000.0,-53248000.0,114842000.0,22884000.0,,32022000.0,32022000.0,14960000.0,-10029000.0,,-89501000.0,-94702000.0,,-5942000.0,0.0,,40921000.0,533000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3482000.0,-229120000.0,252379000.0,-49773000.0,178350000.0,487154000.0,-457077000.0,16148000.0,451665000.0,-457138000.0,16148000.0,451591000.0,10601000.0,,138963000.0,138963000.0,110096000.0,-52580000.0,,-319759000.0,-419856000.0,,-750242000.0,,,203356000.0,232648000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q4,2012-10-01,2012-12-31,,-4092000.0,-376751000.0,64778000.0,-75556000.0,171646000.0,17059000.0,-438168000.0,79050000.0,71464000.0,-438168000.0,79050000.0,71464000.0,-287654000.0,,91655000.0,91655000.0,-9413000.0,-16468000.0,85313000.0,-97630000.0,-168654000.0,-109928000.0,-52774000.0,-1000.0,-460000000.0,99954000.0,172365000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 17:04:31+00:00,-2122000.0,-226775000.0,262742000.0,-59332000.0,796748000.0,423335000.0,-399061000.0,-51000000.0,479054000.0,-399061000.0,-51000000.0,479054000.0,28993000.0,,280275000.0,280275000.0,-4631000.0,-44453000.0,,-382722000.0,-687496000.0,-109928000.0,-526022000.0,-30947000.0,-635000000.0,296885000.0,449539000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2698000.0,-215672000.0,260291000.0,-34470000.0,0.0,0.0,,-230359000.0,488150000.0,-8598000.0,-230359000.0,488288000.0,249331000.0,,238779000.0,238779000.0,23550000.0,0.0,-85313000.0,0.0,-711412000.0,-75017000.0,0.0,0.0,0.0,294156000.0,347227000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q3,2012-07-01,2012-09-30,,386000.0,36565000.0,66773000.0,18048000.0,230693000.0,,-101191000.0,14833000.0,132158000.0,-101191000.0,14833000.0,132158000.0,45800000.0,,57085000.0,57085000.0,-9748000.0,-19046000.0,-21971000.0,-100785000.0,-125263000.0,,-35065000.0,-1988000.0,-175000000.0,91000000.0,71067000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2478000.0,-214908000.0,254044000.0,-31711000.0,398188000.0,464317000.0,10706000.0,-279254000.0,508210000.0,10706000.0,-279254000.0,508210000.0,239662000.0,,240289000.0,240289000.0,45588000.0,-37064000.0,-63342000.0,-360491000.0,-707426000.0,-75017000.0,-420698000.0,-33546000.0,,264301000.0,302230000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q2,2012-04-01,2012-06-30,,958000.0,76800000.0,66306000.0,-24401000.0,2408000.0,400000000.0,135275000.0,-112404000.0,118558000.0,135275000.0,-112404000.0,118558000.0,141429000.0,,72387000.0,72387000.0,4266000.0,-6869000.0,-63342000.0,-92149000.0,-208266000.0,,-165253000.0,-2862000.0,,47686000.0,111518000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 11:47:29+00:00,626000.0,36611000.0,64885000.0,22577000.0,392001000.0,6276000.0,5023000.0,-32479000.0,156874000.0,5023000.0,-32479000.0,156874000.0,129418000.0,,59148000.0,59148000.0,10264000.0,-2070000.0,,-92158000.0,-185313000.0,,-272930000.0,-26096000.0,,58245000.0,94589000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2093000.0,-226782000.0,249692000.0,-14094000.0,397814000.0,72660000.0,-396453000.0,9000.0,490571000.0,-396392000.0,9000.0,490645000.0,94262000.0,,209216000.0,209216000.0,45757000.0,-30201000.0,,-356421000.0,-576172000.0,-75017000.0,-448206000.0,-32099000.0,,421496000.0,229702000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:52:36+00:00,33838000.0,216258000.0,257855000.0,-71138000.0,30210000.0,657536000.0,-635377000.0,72235000.0,570035000.0,-635377000.0,72235000.0,570035000.0,6893000.0,,241353000.0,241353000.0,141965000.0,-38127000.0,,-400354000.0,-741417000.0,-107277000.0,-884642000.0,,,535085000.0,385844000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q4,2013-10-01,2013-12-31,,35078000.0,359063000.0,66435000.0,-115347000.0,1167000.0,,-291105000.0,1949000.0,36194000.0,-291105000.0,1949000.0,36194000.0,-252962000.0,,60385000.0,60385000.0,24721000.0,-3579000.0,,-100600000.0,-179048000.0,-28787000.0,-188093000.0,,,71905000.0,137879000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q3TTM,2012-10-01,2013-09-30,,-5332000.0,-519556000.0,256198000.0,-31347000.0,200689000.0,674595000.0,-782440000.0,149336000.0,605305000.0,-782440000.0,149336000.0,605305000.0,-27799000.0,,272623000.0,272623000.0,107831000.0,-51016000.0,85313000.0,-397384000.0,-731023000.0,-188418000.0,-749323000.0,-1000.0,-460000000.0,563134000.0,420330000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q3,2013-07-01,2013-09-30,,-2038000.0,-251711000.0,64378000.0,63158000.0,1101000.0,212044000.0,-190771000.0,167738000.0,268313000.0,-190771000.0,167738000.0,268313000.0,245280000.0,,57188000.0,57188000.0,83589000.0,-1268000.0,,-100590000.0,-87639000.0,-28993000.0,-302058000.0,,,146794000.0,137576000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 15:04:24+00:00,-1240000.0,-142805000.0,191420000.0,44209000.0,29043000.0,657536000.0,-344272000.0,70286000.0,533841000.0,-344272000.0,70286000.0,533841000.0,259855000.0,,180968000.0,180968000.0,117244000.0,-34548000.0,,-299754000.0,-562369000.0,-78490000.0,-696549000.0,,,463180000.0,247965000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 12:46:57+00:00,798000.0,108906000.0,127042000.0,-18949000.0,27942000.0,445492000.0,-153501000.0,-97452000.0,265528000.0,-153501000.0,-97452000.0,265528000.0,14575000.0,,123780000.0,123780000.0,33655000.0,-33280000.0,,-199164000.0,-474730000.0,-49497000.0,-394491000.0,,,316386000.0,110389000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2908000.0,-231280000.0,258593000.0,-76457000.0,430281000.0,462551000.0,-692860000.0,-3569000.0,469150000.0,-692860000.0,-3569000.0,469150000.0,-227279000.0,,272520000.0,272520000.0,14494000.0,-68794000.0,63342000.0,-397579000.0,-768647000.0,-159425000.0,-482330000.0,-1989000.0,-635000000.0,507340000.0,353821000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q2,2013-04-01,2013-06-30,,687000.0,71481000.0,64269000.0,-51024000.0,22170000.0,112000000.0,-190232000.0,64145000.0,115643000.0,-190232000.0,64145000.0,115643000.0,-10444000.0,,53272000.0,53272000.0,49126000.0,-29619000.0,,-101420000.0,-285921000.0,-30938000.0,-193363000.0,,,287729000.0,93275000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 11:44:18+00:00,111000.0,37425000.0,62773000.0,32075000.0,5772000.0,333492000.0,36731000.0,-161597000.0,149885000.0,36731000.0,-161597000.0,149885000.0,25019000.0,,70508000.0,70508000.0,-15471000.0,-3661000.0,,-97744000.0,-188809000.0,-18559000.0,-201128000.0,,,28657000.0,17114000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2637000.0,-225961000.0,260630000.0,-49834000.0,410519000.0,750551000.0,-367353000.0,-180118000.0,472065000.0,-367353000.0,-180118000.0,472065000.0,-75406000.0,,291635000.0,291635000.0,-30366000.0,-46044000.0,,-388308000.0,-690992000.0,-128487000.0,-454220000.0,-4851000.0,-635000000.0,267297000.0,372064000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 20:16:56+00:00,23292000.0,207632000.0,273093000.0,-77301000.0,23874000.0,515700000.0,-717494000.0,126705000.0,629343000.0,-717494000.0,126705000.0,629343000.0,38554000.0,0.0,435880000.0,435880000.0,-2329000.0,-13195000.0,,-427873000.0,-610598000.0,-131795000.0,-816000000.0,,0.0,256350000.0,612748000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q4,2014-10-01,2014-12-31,,10348000.0,71926000.0,73179000.0,-74447000.0,7787000.0,-55646000.0,-285004000.0,198798000.0,119338000.0,-285004000.0,198798000.0,119338000.0,33132000.0,,50761000.0,50761000.0,69845000.0,-225000.0,,-107124000.0,-160307000.0,-38062000.0,-129796000.0,,,87523000.0,309644000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q3TTM,2013-10-01,2014-09-30,,48022000.0,494769000.0,266349000.0,-118201000.0,17254000.0,571346000.0,-723595000.0,-70144000.0,546199000.0,-723595000.0,-70144000.0,546199000.0,-247540000.0,,445504000.0,445504000.0,-47453000.0,-16549000.0,,-421349000.0,-629339000.0,-122520000.0,-874297000.0,,,240732000.0,440983000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q3,2014-07-01,2014-09-30,,2479000.0,33228000.0,70618000.0,16115000.0,3751000.0,-71714000.0,-321787000.0,99886000.0,183908000.0,-321787000.0,99886000.0,183908000.0,-37993000.0,,197309000.0,197309000.0,-100134000.0,-1059000.0,,-105991000.0,-35452000.0,-40858000.0,-146774000.0,,,34829000.0,141367000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:25:28+00:00,12944000.0,135706000.0,199914000.0,-2854000.0,16087000.0,571346000.0,-432490000.0,-72093000.0,510005000.0,-432490000.0,-72093000.0,510005000.0,5422000.0,,385119000.0,385119000.0,-72174000.0,-12970000.0,,-320749000.0,-450291000.0,-93733000.0,-686204000.0,,,168827000.0,303104000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q2TTM,2013-07-01,2014-06-30,,43505000.0,209830000.0,260109000.0,-71158000.0,14604000.0,855104000.0,-592579000.0,-2292000.0,630604000.0,-592579000.0,-2292000.0,630604000.0,35733000.0,,305383000.0,305383000.0,136270000.0,-16758000.0,,-415948000.0,-681526000.0,-110655000.0,-1029581000.0,,,352697000.0,437192000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q2,2014-04-01,2014-06-30,,20032000.0,133457000.0,67630000.0,-28928000.0,9033000.0,510772000.0,-55159000.0,-166153000.0,144584000.0,-55159000.0,-166153000.0,144584000.0,-76728000.0,,91950000.0,91950000.0,13932000.0,-6067000.0,,-107996000.0,-295594000.0,-30885000.0,-460901000.0,,,69925000.0,90401000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 15:09:14+00:00,10465000.0,102478000.0,129296000.0,-18969000.0,12336000.0,643060000.0,-110703000.0,-171979000.0,326097000.0,-110703000.0,-171979000.0,326097000.0,43415000.0,,187810000.0,187810000.0,27960000.0,-11911000.0,,-214758000.0,-414839000.0,-52875000.0,-539430000.0,,,133998000.0,161737000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q1TTM,2013-04-01,2014-03-31,,24160000.0,147854000.0,256748000.0,-93254000.0,27741000.0,456332000.0,-727652000.0,228006000.0,601663000.0,-727652000.0,228006000.0,601663000.0,102017000.0,,266705000.0,266705000.0,171464000.0,-40310000.0,,-409372000.0,-671853000.0,-110708000.0,-762043000.0,,,570501000.0,440066000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:18:47+00:00,-9567000.0,-30979000.0,61666000.0,9959000.0,3303000.0,132288000.0,-55544000.0,-5826000.0,181513000.0,-55544000.0,-5826000.0,181513000.0,120143000.0,,95860000.0,95860000.0,14028000.0,-5844000.0,,-106762000.0,-119245000.0,-21990000.0,-78529000.0,,,64073000.0,71336000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:28:35+00:00,100366000.0,232950000.0,344527000.0,-107181000.0,18708000.0,1500030000.0,-512854000.0,21365000.0,493701000.0,-512854000.0,21365000.0,493701000.0,2212000.0,2116000.0,900143000.0,900143000.0,-643788000.0,31384000.0,,-455833000.0,-977424000.0,-166670000.0,-1434259000.0,,-175000000.0,728429000.0,437030000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q4,2015-10-01,2015-12-31,,78685000.0,82325000.0,86095000.0,-82615000.0,3141000.0,175030000.0,-509286000.0,486848000.0,31059000.0,-509286000.0,486848000.0,31059000.0,8621000.0,111000.0,378711000.0,378711000.0,-351132000.0,-29823000.0,,-115088000.0,-66773000.0,-54930000.0,-367657000.0,,-175000000.0,409965000.0,198586000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 14:23:27+00:00,21681000.0,150625000.0,258432000.0,-24566000.0,15567000.0,1325000000.0,-3568000.0,-465483000.0,462642000.0,-3568000.0,-465483000.0,462642000.0,-6409000.0,2005000.0,521432000.0,521432000.0,-292656000.0,61207000.0,,-340745000.0,-910651000.0,-111740000.0,-1066602000.0,,,318464000.0,238444000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q3TTM,2014-10-01,2015-09-30,,32029000.0,222551000.0,331611000.0,-99013000.0,23354000.0,1269354000.0,-288572000.0,-266685000.0,581980000.0,-288572000.0,-266685000.0,581980000.0,26723000.0,2005000.0,572193000.0,572193000.0,-222811000.0,60982000.0,,-447869000.0,-1070958000.0,-149802000.0,-1196398000.0,,,405987000.0,548088000.0
