company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,netppe,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Gartner Inc,IT,,749251,2013.0,FY,,2013-12-31,2015-02-27 16:06:39+00:00,325059000.0,490923000.0,8345000.0,,423990000.0,718722000.0,766114000.0,519203000.0,6107000.0,136250000.0,91759000.0,106287000.0,,,,81631000.0,126093000.0,63682000.0,1091283000.0,68750000.0,1783582000.0,361316000.0,1084882000.0,1159923000.0,361316000.0,361316000.0,1422266000.0,1783582000.0,606941000.0,262343000.0,0.0,-1457034000.0
Gartner Inc,IT,,749251,2013.0,Q3,,2013-09-30,2013-11-07 07:08:02+00:00,224873000.0,392174000.0,6734000.0,,374521000.0,707517000.0,754120000.0,518555000.0,7535000.0,140000000.0,90198000.0,77390000.0,,,,76955000.0,122770000.0,91070000.0,1029865000.0,65000000.0,1628398000.0,321635000.0,935155000.0,1043993000.0,321635000.0,321635000.0,1306763000.0,1628398000.0,603045000.0,262770000.0,0.0,-1422481000.0
Gartner Inc,IT,,749251,2013.0,Q2,,2013-06-30,2013-08-02 07:23:02+00:00,204350000.0,432011000.0,2358000.0,,333363000.0,698371000.0,749240000.0,516144000.0,8834000.0,143750000.0,89415000.0,77884000.0,,,,76036000.0,126503000.0,80100000.0,991671000.0,61250000.0,1613787000.0,328694000.0,923358000.0,1014840000.0,328694000.0,328694000.0,1285093000.0,1613787000.0,601014000.0,270253000.0,0.0,-1363706000.0
Gartner Inc,IT,,749251,2013.0,Q1,,2013-03-31,2013-05-02 07:08:36+00:00,180896000.0,441405000.0,2763000.0,,269063000.0,689260000.0,736696000.0,516525000.0,10477000.0,147500000.0,88508000.0,82929000.0,,,,76845000.0,125646000.0,81643000.0,945157000.0,57500000.0,1567395000.0,319157000.0,875040000.0,975092000.0,319157000.0,319157000.0,1248238000.0,1567395000.0,603847000.0,273146000.0,0.0,-1318023000.0
Gartner Inc,IT,,749251,2014.0,FY,,2014-12-31,2016-02-24 16:23:37+00:00,353761000.0,552107000.0,-21170000.0,,365302000.0,764511000.0,841457000.0,586665000.0,30689000.0,385000000.0,97990000.0,115381000.0,,,,92349000.0,142962000.0,63868000.0,1275049000.0,20000000.0,1904351000.0,161171000.0,1096658000.0,1215218000.0,161171000.0,161171000.0,1743180000.0,1904351000.0,709703000.0,527962000.0,0.0,-1857219000.0
Gartner Inc,IT,,749251,2014.0,Q3,,2014-09-30,2014-11-06 07:22:34+00:00,266545000.0,449923000.0,-2001000.0,,341220000.0,754905000.0,847327000.0,593212000.0,33515000.0,125000000.0,93625000.0,80599000.0,,,,89367000.0,132558000.0,87492000.0,1215905000.0,245000000.0,1768953000.0,152523000.0,959234000.0,1358872000.0,152523000.0,152523000.0,1616430000.0,1768953000.0,716094000.0,257558000.0,0.0,-1816286000.0
Gartner Inc,IT,,749251,2014.0,Q2,,2014-06-30,2014-08-05 07:06:25+00:00,251421000.0,493216000.0,9953000.0,,317925000.0,743098000.0,847877000.0,598731000.0,36415000.0,128750000.0,95831000.0,88689000.0,,,,94062000.0,125001000.0,71939000.0,1182059000.0,246250000.0,1796808000.0,197509000.0,971769000.0,1345548000.0,197509000.0,197509000.0,1599299000.0,1796808000.0,729208000.0,253751000.0,0.0,-1737601000.0
Gartner Inc,IT,,749251,2014.0,Q1,,2014-03-31,2014-05-01 07:08:41+00:00,211566000.0,496997000.0,8552000.0,,283284000.0,733217000.0,832555000.0,589786000.0,34537000.0,132500000.0,94208000.0,97610000.0,,,,93514000.0,121869000.0,67777000.0,1129019000.0,222500000.0,1757713000.0,236723000.0,945668000.0,1266621000.0,236723000.0,236723000.0,1520990000.0,1757713000.0,717837000.0,254369000.0,0.0,-1634065000.0
Gartner Inc,IT,,749251,2015.0,FY,,2015-12-31,2017-02-22 16:10:20+00:00,387691000.0,580763000.0,-44402000.0,,372976000.0,818624000.0,900801000.0,715359000.0,96544000.0,783831000.0,108733000.0,124831000.0,,,,106884000.0,193594000.0,62427000.0,1450684000.0,35000000.0,2168517000.0,-132400000.0,1140997000.0,1323492000.0,-132400000.0,-132400000.0,2300917000.0,2168517000.0,918787000.0,977425000.0,0.0,-2357306000.0
Gartner Inc,IT,,749251,2015.0,Q3,,2015-09-30,2015-11-05 07:08:38+00:00,290044000.0,482302000.0,-49274000.0,,371244000.0,806615000.0,925056000.0,723950000.0,96174000.0,820000000.0,109557000.0,93792000.0,,,,100462000.0,196031000.0,114061000.0,1384922000.0,20000000.0,2091542000.0,-159589000.0,1061399000.0,1235100000.0,-159589000.0,-159589000.0,2251131000.0,2091542000.0,920586000.0,1016031000.0,0.0,-2301852000.0
Gartner Inc,IT,,749251,2015.0,Q2,,2015-06-30,2015-07-30 06:08:50+00:00,262293000.0,527615000.0,-35617000.0,,357581000.0,795486000.0,922227000.0,583002000.0,27110000.0,695000000.0,107112000.0,98211000.0,,,,77747000.0,131674000.0,82661000.0,1354555000.0,20000000.0,1861039000.0,-170155000.0,1066068000.0,1204520000.0,-170155000.0,-170155000.0,2031194000.0,1861039000.0,687859000.0,826674000.0,0.0,-2284579000.0
Gartner Inc,IT,,749251,2015.0,Q1,,2015-03-31,2015-05-07 06:25:22+00:00,240301000.0,526384000.0,-42328000.0,,281653000.0,782012000.0,895430000.0,579910000.0,28456000.0,380000000.0,104374000.0,104405000.0,,,,75982000.0,128152000.0,88206000.0,1303401000.0,285000000.0,1789370000.0,-139513000.0,1000648000.0,1420731000.0,-139513000.0,-139513000.0,1928883000.0,1789370000.0,684348000.0,508152000.0,0.0,-2182598000.0
Gartner Inc,IT,,749251,2016.0,FY,,2016-12-31,2018-02-22 16:07:49+00:00,440771000.0,643013000.0,-49683000.0,,474233000.0,863205000.0,989478000.0,738453000.0,76801000.0,664391000.0,121606000.0,141410000.0,,0.0,0.0,87279000.0,181817000.0,84540000.0,1644005000.0,30000000.0,2367335000.0,60878000.0,1343196000.0,1460249000.0,60878000.0,60878000.0,2306457000.0,2367335000.0,902533000.0,846208000.0,0.0,-2396649000.0
Gartner Inc,IT,,749251,2016.0,Q3,,2016-09-30,2016-11-03 06:15:22+00:00,348429000.0,560202000.0,-47784000.0,,465734000.0,851155000.0,1028995000.0,742926000.0,81769000.0,696405000.0,118789000.0,112697000.0,,,,88307000.0,174409000.0,107316000.0,1577521000.0,40000000.0,2277740000.0,-10498000.0,1245949000.0,1417424000.0,-10498000.0,-10498000.0,2288238000.0,2277740000.0,913002000.0,870814000.0,0.0,-2391390000.0
Gartner Inc,IT,,749251,2016.0,Q2,,2016-06-30,2016-08-04 06:11:35+00:00,287476000.0,613795000.0,-48003000.0,,445053000.0,847529000.0,1029765000.0,742752000.0,99267000.0,756015000.0,117255000.0,111083000.0,,,,111591000.0,214093000.0,63725000.0,1538762000.0,70000000.0,2304521000.0,-52828000.0,1233656000.0,1387241000.0,-52828000.0,-52828000.0,2357349000.0,2304521000.0,953610000.0,970108000.0,0.0,-2391116000.0
Gartner Inc,IT,,749251,2016.0,Q1,,2016-03-31,2016-05-05 06:13:33+00:00,247423000.0,602877000.0,-49430000.0,,403943000.0,833051000.0,986301000.0,718034000.0,90553000.0,832500000.0,108628000.0,118125000.0,,,,115017000.0,200455000.0,54332000.0,1490851000.0,57500000.0,2211509000.0,-112670000.0,1179277000.0,1291224000.0,-112670000.0,-112670000.0,2324179000.0,2211509000.0,923604000.0,1032955000.0,0.0,-2387142000.0
Gartner Inc,IT,,749251,2017.0,FY,,2017-12-31,2019-02-22 16:31:53+00:00,666821000.0,1176843000.0,1508000.0,,538908000.0,1761465000.0,1630198000.0,2987294000.0,1292022000.0,2899124000.0,221507000.0,205260000.0,,542965000.0,145845000.0,193742000.0,577999000.0,124632000.0,1647284000.0,379721000.0,7283173000.0,983465000.0,2588608000.0,2822585000.0,983465000.0,983465000.0,6299708000.0,7283173000.0,4473058000.0,3477123000.0,0.0,-2426792000.0
Gartner Inc,IT,,749251,2017.0,Q3,,2017-09-30,2017-11-02 06:06:52+00:00,550207000.0,874283000.0,-1216000.0,,630016000.0,1748692000.0,1512227000.0,3145046000.0,1564465000.0,2922229000.0,216021000.0,143063000.0,,,,273677000.0,743818000.0,164921000.0,1539978000.0,419601000.0,7011492000.0,863410000.0,1812283000.0,2482035000.0,863410000.0,863410000.0,6148082000.0,7011492000.0,4983188000.0,3666047000.0,0.0,-2424044000.0
Gartner Inc,IT,,749251,2017.0,Q2,,2017-06-30,2017-08-08 06:11:27+00:00,517118000.0,886393000.0,-48889000.0,,589282000.0,1732642000.0,1449211000.0,3169893000.0,1595376000.0,3140307000.0,197129000.0,143062000.0,,,,272515000.0,756998000.0,141237000.0,1588158000.0,277578000.0,6994887000.0,853675000.0,1759974000.0,2243907000.0,853675000.0,853675000.0,6141212000.0,6994887000.0,5037784000.0,3897305000.0,0.0,-2418236000.0
Gartner Inc,IT,,749251,2017.0,Q1,,2017-03-31,2017-05-04 06:04:01+00:00,331828000.0,716487000.0,-47832000.0,,1227891000.0,880955000.0,1109162000.0,855330000.0,81209000.0,1599331000.0,126419000.0,139771000.0,,,,126647000.0,192796000.0,91546000.0,1680439000.0,29366000.0,3365300000.0,102817000.0,2175695000.0,1470356000.0,102817000.0,102817000.0,3262483000.0,3365300000.0,1063186000.0,1792127000.0,0.0,-2410745000.0
Gartner Inc,IT,,749251,2018.0,FY,,2018-12-31,2020-02-19 16:53:40+00:00,710113000.0,1255118000.0,-39867000.0,,156368000.0,1823792000.0,1745244000.0,2923136000.0,1042565000.0,2116109000.0,267665000.0,235016000.0,,,,156369000.0,613673000.0,165237000.0,1755432000.0,165578000.0,6201474000.0,850757000.0,1811739000.0,2620935000.0,850757000.0,850757000.0,5350717000.0,6201474000.0,4122070000.0,2729782000.0,0.0,-2688600000.0
Gartner Inc,IT,,749251,2018.0,Q3,,2018-09-30,2018-11-01 06:08:07+00:00,599655000.0,979181000.0,-22684000.0,,210997000.0,1810627000.0,1650647000.0,2910849000.0,1085736000.0,2077466000.0,246061000.0,166726000.0,,0.0,0.0,166831000.0,582207000.0,178436000.0,1671412000.0,93294000.0,5944817000.0,941548000.0,1535340000.0,2343596000.0,941548000.0,941548000.0,5003269000.0,5944817000.0,4163416000.0,2659673000.0,0.0,-2517807000.0
Gartner Inc,IT,,749251,2018.0,Q2,,2018-06-30,2018-08-01 06:07:21+00:00,542071000.0,1083990000.0,-24051000.0,,141805000.0,1798157000.0,1687724000.0,2974513000.0,1177297000.0,2146829000.0,225901000.0,183481000.0,,0.0,0.0,166742000.0,570872000.0,199208000.0,1659658000.0,284009000.0,6152937000.0,921432000.0,1608484000.0,2513804000.0,921432000.0,921432000.0,5231505000.0,6152937000.0,4318552000.0,2717701000.0,0.0,-2512332000.0
Gartner Inc,IT,,749251,2018.0,Q1,,2018-03-31,2018-05-08 06:06:50+00:00,532538000.0,1134964000.0,32225000.0,,189979000.0,1788127000.0,1719637000.0,2956642000.0,1247771000.0,2186061000.0,223086000.0,207161000.0,,603354000.0,143957000.0,176867000.0,555540000.0,175204000.0,1613980000.0,789724000.0,6915028000.0,987571000.0,2310662000.0,3185856000.0,987571000.0,987571000.0,5927457000.0,6915028000.0,4381280000.0,2741601000.0,0.0,-2446761000.0
Gartner Inc,IT,,749251,2019.0,FY,,2019-12-31,2020-05-07 06:17:49+00:00,788796000.0,1326012000.0,-77938000.0,832533000.0,280836000.0,1899355000.0,,2937726000.0,925087000.0,2043888000.0,344579000.0,265867000.0,1928020000.0,,,925161000.0,479746000.0,146026000.0,1988722000.0,139718000.0,7151294000.0,938593000.0,2018741000.0,2856534000.0,938593000.0,938593000.0,6212701000.0,7151294000.0,4787974000.0,3356167000.0,0.0,-2871546000.0
Gartner Inc,IT,,749251,2019.0,Q3,,2019-09-30,2019-10-31 06:31:26+00:00,593695000.0,1028320000.0,-81264000.0,,306727000.0,1885452000.0,1803135000.0,2939707000.0,936313000.0,2051507000.0,300612000.0,197607000.0,,,,854207000.0,1238917000.0,173851000.0,1921021000.0,130433000.0,6737344000.0,919657000.0,1706505000.0,2527263000.0,919657000.0,919657000.0,5817687000.0,6737344000.0,4730227000.0,3290424000.0,0.0,-2805552000.0
Gartner Inc,IT,,749251,2019.0,Q2,,2019-06-30,2019-07-30 06:12:55+00:00,564672000.0,1112856000.0,-73479000.0,,218453000.0,1868960000.0,1796331000.0,2930297000.0,973437000.0,2059131000.0,291280000.0,211655000.0,,,,843523000.0,1224557000.0,148140000.0,1879633000.0,121148000.0,6729641000.0,963802000.0,1691104000.0,2482151000.0,963802000.0,963802000.0,5765839000.0,6729641000.0,4747257000.0,3283688000.0,0.0,-2711312000.0
Gartner Inc,IT,,749251,2019.0,Q1,,2019-03-31,2019-05-07 06:07:50+00:00,526551000.0,1178859000.0,-61566000.0,,149270000.0,1852700000.0,1837504000.0,2906736000.0,1016055000.0,2094758000.0,271448000.0,231464000.0,,,,804423000.0,1194102000.0,156420000.0,1776227000.0,204863000.0,6714675000.0,856897000.0,1716013000.0,2568918000.0,856897000.0,856897000.0,5857778000.0,6714675000.0,4727214000.0,3288860000.0,0.0,-2710464000.0
Gartner Inc,IT,,749251,2020.0,Q1,,2020-03-31,2020-05-07 06:17:49+00:00,533951000.0,1148565000.0,-168972000.0,813883000.0,227850000.0,1922690000.0,,2927666000.0,864150000.0,2035273000.0,346579000.0,240177000.0,1847384000.0,,,889333000.0,530577000.0,156026000.0,2063819000.0,149003000.0,6800346000.0,890275000.0,1772618000.0,2530338000.0,890275000.0,890275000.0,5910071000.0,6800346000.0,4681149000.0,3379733000.0,0.0,-2927262000.0
