company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Gartner Inc,IT,,749251,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-01 07:17:50+00:00,-12151000.0,785000.0,,,27212000.0,,28064000.0,19380000.0,27000000.0,-73521000.0,-24362000.0,126375000.0,-73521000.0,-24362000.0,126375000.0,28492000.0,59591000.0,59591000.0,10723000.0,12575000.0,,-12211000.0,-56000000.0,-76476000.0
Gartner Inc,IT,,749251,2010.0,Q2TTM,2009-07-01,2010-06-30,,-116674000.0,2011000.0,34438000.0,13942000.0,31179000.0,,23354000.0,21472000.0,141000000.0,-3420000.0,-131063000.0,160995000.0,-3420000.0,-131063000.0,160995000.0,26512000.0,85299000.0,85299000.0,19152000.0,9797000.0,,-14389000.0,-100500000.0,-75189000.0
Gartner Inc,IT,,749251,2010.0,Q2,2010-04-01,2010-06-30,,-455000.0,259000.0,,,8977000.0,,35967000.0,4283000.0,11000000.0,-43016000.0,-4736000.0,69558000.0,-43016000.0,-4736000.0,69558000.0,21806000.0,20113000.0,20113000.0,4242000.0,2633000.0,,-4281000.0,-21000000.0,-39932000.0
Gartner Inc,IT,,749251,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 07:12:31+00:00,-12151000.0,531000.0,,,18487000.0,,-5155000.0,10997000.0,63000000.0,-28286000.0,-19844000.0,61592000.0,-28286000.0,-19844000.0,61592000.0,13462000.0,39516000.0,39516000.0,8213000.0,7821000.0,,-7693000.0,-35000000.0,-75104000.0
Gartner Inc,IT,,749251,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 07:15:56+00:00,-11696000.0,272000.0,,,9510000.0,,-41122000.0,6714000.0,52000000.0,14730000.0,-15108000.0,-7966000.0,14730000.0,-15108000.0,-7966000.0,-8344000.0,19403000.0,19403000.0,3971000.0,5188000.0,,-3412000.0,-14000000.0,-35172000.0
Gartner Inc,IT,,749251,2011.0,Q4,2011-10-01,2011-12-31,,,555000.0,24126000.0,13312000.0,7133000.0,,21388000.0,2240000.0,-5000000.0,-75418000.0,-18234000.0,79101000.0,-75418000.0,-18234000.0,79101000.0,-14551000.0,45024000.0,45024000.0,5001000.0,3114000.0,,-18234000.0,-5000000.0,-70772000.0
Gartner Inc,IT,,749251,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:15:58+00:00,0.0,2288000.0,24126000.0,13312000.0,32064000.0,,77019000.0,20011000.0,0.0,-186559000.0,-41954000.0,255566000.0,-186559000.0,-41954000.0,255566000.0,27053000.0,136902000.0,136902000.0,7293000.0,25572000.0,,-41954000.0,-20156000.0,-211986000.0
Gartner Inc,IT,,749251,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2515000.0,25486000.0,11484000.0,33593000.0,,85070000.0,21918000.0,178000000.0,-209176000.0,-33203000.0,255589000.0,-209176000.0,-33203000.0,255589000.0,13210000.0,128572000.0,128572000.0,5839000.0,28247000.0,,-33203000.0,-272783000.0,-164558000.0
Gartner Inc,IT,,749251,2011.0,Q3,2011-07-01,2011-09-30,,,551000.0,,,7377000.0,,66921000.0,1424000.0,-5000000.0,-61413000.0,-14260000.0,112552000.0,-61413000.0,-14260000.0,112552000.0,36879000.0,30464000.0,30464000.0,7239000.0,518000.0,,-14260000.0,-5000000.0,-53355000.0
Gartner Inc,IT,,749251,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 07:00:56+00:00,,1733000.0,,,24931000.0,,55631000.0,17771000.0,5000000.0,-111141000.0,-23720000.0,176465000.0,-111141000.0,-23720000.0,176465000.0,41604000.0,91878000.0,91878000.0,2292000.0,22458000.0,,-23720000.0,-15156000.0,-141214000.0
Gartner Inc,IT,,749251,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2218000.0,25486000.0,11484000.0,34941000.0,,51368000.0,28877000.0,147000000.0,-192998000.0,-23461000.0,207820000.0,-192998000.0,-23461000.0,207820000.0,-8639000.0,118183000.0,118183000.0,1110000.0,32483000.0,,-23461000.0,-288783000.0,-112575000.0
Gartner Inc,IT,,749251,2011.0,Q2,2011-04-01,2011-06-30,,,587000.0,,,8756000.0,,40506000.0,2289000.0,-30011000.0,-67514000.0,-5755000.0,88576000.0,-67514000.0,-5755000.0,88576000.0,15307000.0,32223000.0,32223000.0,6504000.0,1327000.0,,-5755000.0,-5156000.0,-35963000.0
Gartner Inc,IT,,749251,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 07:13:33+00:00,,1182000.0,,,17554000.0,,-11290000.0,16347000.0,10000000.0,-49728000.0,-9460000.0,63913000.0,-49728000.0,-9460000.0,63913000.0,4725000.0,61414000.0,61414000.0,-4947000.0,21940000.0,,-9460000.0,-10156000.0,-87859000.0
Gartner Inc,IT,,749251,2011.0,Q1TTM,2010-04-01,2011-03-31,,-455000.0,1890000.0,25486000.0,11484000.0,35162000.0,,46829000.0,30871000.0,188011000.0,-168500000.0,-22442000.0,188802000.0,-168500000.0,-22442000.0,188802000.0,-2140000.0,106073000.0,106073000.0,-1152000.0,33789000.0,,-21987000.0,-304627000.0,-116544000.0
Gartner Inc,IT,,749251,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 07:09:59+00:00,,595000.0,,,8798000.0,,-51796000.0,14058000.0,40011000.0,17786000.0,-3705000.0,-24663000.0,17786000.0,-3705000.0,-24663000.0,-10582000.0,29191000.0,29191000.0,-11451000.0,20613000.0,,-3705000.0,-5000000.0,-51896000.0
Gartner Inc,IT,,749251,2012.0,Q4,2012-10-01,2012-12-31,,,496000.0,46907000.0,8968000.0,8364000.0,,-4040000.0,1870000.0,12500000.0,-14196000.0,-13537000.0,71062000.0,-14196000.0,-13537000.0,71062000.0,43329000.0,58823000.0,58823000.0,7419000.0,938000.0,,-13537000.0,-7500000.0,-22004000.0
Gartner Inc,IT,,749251,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:06:39+00:00,-10336000.0,2008000.0,46907000.0,8968000.0,29771000.0,,67057000.0,12430000.0,35000000.0,-72570000.0,-54673000.0,279813000.0,-72570000.0,-54673000.0,279813000.0,152570000.0,165903000.0,165903000.0,15074000.0,21304000.0,0.0,-44337000.0,-30000000.0,-111304000.0
Gartner Inc,IT,,749251,2012.0,Q3TTM,2011-10-01,2012-09-30,,-10336000.0,2067000.0,24126000.0,13312000.0,28540000.0,,92485000.0,12800000.0,17500000.0,-133792000.0,-59370000.0,287852000.0,-133792000.0,-59370000.0,287852000.0,94690000.0,152104000.0,152104000.0,12656000.0,23480000.0,,-49034000.0,-27500000.0,-160072000.0
Gartner Inc,IT,,749251,2012.0,Q3,2012-07-01,2012-09-30,,-827000.0,504000.0,,,7663000.0,,64176000.0,1809000.0,7412000.0,734000.0,-10985000.0,109299000.0,734000.0,-10985000.0,109299000.0,99048000.0,31375000.0,31375000.0,5581000.0,3638000.0,,-10158000.0,-7500000.0,-4625000.0
Gartner Inc,IT,,749251,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 07:08:02+00:00,-10336000.0,1512000.0,,,21407000.0,,71097000.0,10560000.0,22500000.0,-58374000.0,-41136000.0,208751000.0,-58374000.0,-41136000.0,208751000.0,109241000.0,107080000.0,107080000.0,7655000.0,20366000.0,,-30800000.0,-22500000.0,-89300000.0
Gartner Inc,IT,,749251,2012.0,Q2TTM,2011-07-01,2012-06-30,,-9509000.0,2114000.0,24126000.0,13312000.0,28254000.0,,95230000.0,12415000.0,5088000.0,-195939000.0,-62645000.0,291105000.0,-195939000.0,-62645000.0,291105000.0,32521000.0,151193000.0,151193000.0,14314000.0,20360000.0,,-53136000.0,-25000000.0,-208802000.0
Gartner Inc,IT,,749251,2012.0,Q2,2012-04-01,2012-06-30,,-9509000.0,499000.0,,,7110000.0,,26761000.0,3227000.0,-32705000.0,-41552000.0,-23033000.0,80773000.0,-41552000.0,-23033000.0,80773000.0,16188000.0,41484000.0,41484000.0,4919000.0,2944000.0,,-13524000.0,-7500000.0,-7518000.0
Gartner Inc,IT,,749251,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 07:23:02+00:00,-9509000.0,1008000.0,,,13744000.0,,6921000.0,8751000.0,15088000.0,-59108000.0,-30151000.0,99452000.0,-59108000.0,-30151000.0,99452000.0,10193000.0,75705000.0,75705000.0,2074000.0,16728000.0,,-20642000.0,-15000000.0,-84675000.0
Gartner Inc,IT,,749251,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2202000.0,24126000.0,13312000.0,29900000.0,,108975000.0,11477000.0,7782000.0,-221901000.0,-45367000.0,298908000.0,-221901000.0,-45367000.0,298908000.0,31640000.0,141932000.0,141932000.0,15899000.0,18743000.0,,-45367000.0,-22656000.0,-237247000.0
Gartner Inc,IT,,749251,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 07:08:36+00:00,,509000.0,,,6634000.0,,-19840000.0,5524000.0,47793000.0,-17556000.0,-7118000.0,18679000.0,-17556000.0,-7118000.0,18679000.0,-5995000.0,34221000.0,34221000.0,-2845000.0,13784000.0,,-7118000.0,-7500000.0,-77157000.0
Gartner Inc,IT,,749251,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 16:23:37+00:00,0.0,2710000.0,50767000.0,8500000.0,34442000.0,,86358000.0,6042000.0,205625000.0,-153855000.0,-36498000.0,315654000.0,-153855000.0,-36498000.0,315654000.0,125301000.0,182801000.0,182801000.0,9343000.0,25392000.0,0.0,-36498000.0,-209178000.0,-181736000.0
Gartner Inc,IT,,749251,2013.0,Q4,2013-10-01,2013-12-31,,,603000.0,50767000.0,8500000.0,8978000.0,,1880000.0,1503000.0,1875000.0,-16002000.0,-8726000.0,73585000.0,-16002000.0,-8726000.0,73585000.0,48857000.0,61418000.0,61418000.0,706000.0,6980000.0,,-8726000.0,-1875000.0,-24485000.0
Gartner Inc,IT,,749251,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2603000.0,46907000.0,8968000.0,33828000.0,,80438000.0,6409000.0,216250000.0,-152049000.0,-41309000.0,313131000.0,-152049000.0,-41309000.0,313131000.0,119773000.0,180206000.0,180206000.0,16056000.0,19350000.0,,-41309000.0,-214803000.0,-179255000.0
Gartner Inc,IT,,749251,2013.0,Q3,2013-07-01,2013-09-30,,,635000.0,,,8609000.0,,48138000.0,1184000.0,1875000.0,-56769000.0,-8137000.0,101753000.0,-56769000.0,-8137000.0,101753000.0,36847000.0,38194000.0,38194000.0,6177000.0,1298000.0,,-8137000.0,-1875000.0,-59251000.0
Gartner Inc,IT,,749251,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 07:22:34+00:00,0.0,2107000.0,,,25464000.0,,84478000.0,4539000.0,203750000.0,-137853000.0,-27772000.0,242069000.0,-137853000.0,-27772000.0,242069000.0,76444000.0,121383000.0,121383000.0,8637000.0,18412000.0,,-27772000.0,-207303000.0,-157251000.0
Gartner Inc,IT,,749251,2013.0,Q2TTM,2012-07-01,2013-06-30,,-827000.0,2472000.0,46907000.0,8968000.0,32882000.0,,96476000.0,7034000.0,221787000.0,-94546000.0,-44157000.0,320677000.0,-94546000.0,-44157000.0,320677000.0,181974000.0,173387000.0,173387000.0,15460000.0,21690000.0,,-43330000.0,-220428000.0,-124629000.0
Gartner Inc,IT,,749251,2013.0,Q2,2013-04-01,2013-06-30,,,614000.0,,,8421000.0,,61737000.0,1400000.0,1875000.0,-44178000.0,-9987000.0,120623000.0,-44178000.0,-9987000.0,120623000.0,66458000.0,46514000.0,46514000.0,3337000.0,3895000.0,,-9987000.0,-1875000.0,-49473000.0
Gartner Inc,IT,,749251,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 07:06:25+00:00,0.0,1472000.0,,,16855000.0,,36340000.0,3355000.0,201875000.0,-81084000.0,-19635000.0,140316000.0,-81084000.0,-19635000.0,140316000.0,39597000.0,83189000.0,83189000.0,2460000.0,17114000.0,,-19635000.0,-205428000.0,-98000000.0
Gartner Inc,IT,,749251,2013.0,Q1TTM,2012-04-01,2013-03-31,,-10336000.0,2357000.0,46907000.0,8968000.0,31571000.0,,61500000.0,8861000.0,187207000.0,-91920000.0,-57203000.0,280827000.0,-91920000.0,-57203000.0,280827000.0,131704000.0,168357000.0,168357000.0,17042000.0,20739000.0,,-46867000.0,-226053000.0,-82674000.0
Gartner Inc,IT,,749251,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 07:08:41+00:00,0.0,858000.0,,,8434000.0,,-25397000.0,1955000.0,200000000.0,-36906000.0,-9648000.0,19693000.0,-36906000.0,-9648000.0,19693000.0,-26861000.0,36675000.0,36675000.0,-877000.0,13219000.0,,-9648000.0,-203553000.0,-48527000.0
Gartner Inc,IT,,749251,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:10:20+00:00,-124291000.0,2645000.0,70100000.0,10600000.0,39412000.0,,102304000.0,7767000.0,400000000.0,-208670000.0,-162777000.0,346779000.0,-208670000.0,-162777000.0,346779000.0,-24668000.0,183766000.0,183766000.0,18652000.0,20193000.0,,-38486000.0,-204624000.0,-432006000.0
Gartner Inc,IT,,749251,2014.0,Q4,2014-10-01,2014-12-31,,-16763000.0,1073000.0,70100000.0,10600000.0,10524000.0,,-8073000.0,1402000.0,225625000.0,-12184000.0,-15370000.0,71170000.0,-12184000.0,-15370000.0,71170000.0,43616000.0,59144000.0,59144000.0,8502000.0,918000.0,14363000.0,-12970000.0,-195249000.0,-44880000.0
Gartner Inc,IT,,749251,2014.0,Q3TTM,2013-10-01,2014-09-30,,-107528000.0,2175000.0,50767000.0,8500000.0,37866000.0,,112257000.0,7868000.0,176250000.0,-212488000.0,-156133000.0,349194000.0,-212488000.0,-156133000.0,349194000.0,-19427000.0,186040000.0,186040000.0,10856000.0,26255000.0,-14363000.0,-34242000.0,-11250000.0,-411611000.0
Gartner Inc,IT,,749251,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 07:08:38+00:00,-107528000.0,1572000.0,,,28888000.0,,110377000.0,6365000.0,174375000.0,-196486000.0,-147407000.0,275609000.0,-196486000.0,-147407000.0,275609000.0,-68284000.0,124622000.0,124622000.0,10150000.0,19275000.0,-14363000.0,-25516000.0,-9375000.0,-387126000.0
Gartner Inc,IT,,749251,2014.0,Q3,2014-07-01,2014-09-30,,14363000.0,472000.0,,,10450000.0,,74275000.0,1301000.0,-1250000.0,-78377000.0,-6365000.0,122851000.0,-78377000.0,-6365000.0,122851000.0,38109000.0,33846000.0,33846000.0,3808000.0,5000000.0,-14363000.0,-6365000.0,-3750000.0,-79678000.0
Gartner Inc,IT,,749251,2014.0,Q2TTM,2013-07-01,2014-06-30,,-121891000.0,2338000.0,50767000.0,8500000.0,36025000.0,,86120000.0,7751000.0,179375000.0,-190880000.0,-157905000.0,328096000.0,-190880000.0,-157905000.0,328096000.0,-20689000.0,190388000.0,190388000.0,13225000.0,22553000.0,,-36014000.0,-9375000.0,-391184000.0
Gartner Inc,IT,,749251,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 06:08:50+00:00,-121891000.0,1100000.0,,,18438000.0,,36102000.0,5064000.0,175625000.0,-118109000.0,-141042000.0,152758000.0,-118109000.0,-141042000.0,152758000.0,-106393000.0,90776000.0,90776000.0,6342000.0,14275000.0,,-19151000.0,-5625000.0,-307448000.0
Gartner Inc,IT,,749251,2014.0,Q2,2014-04-01,2014-06-30,,-6621000.0,519000.0,,,9700000.0,,69293000.0,2636000.0,23750000.0,-85833000.0,-16587000.0,136288000.0,-85833000.0,-16587000.0,136288000.0,33868000.0,53040000.0,53040000.0,3736000.0,3129000.0,,-9966000.0,-3750000.0,-111598000.0
Gartner Inc,IT,,749251,2014.0,Q1TTM,2013-04-01,2014-03-31,,-115270000.0,2433000.0,50767000.0,8500000.0,34746000.0,,78564000.0,6515000.0,157500000.0,-149225000.0,-151305000.0,312431000.0,-149225000.0,-151305000.0,312431000.0,11901000.0,183862000.0,183862000.0,12826000.0,23319000.0,,-36035000.0,-7500000.0,-329059000.0
Gartner Inc,IT,,749251,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 06:25:22+00:00,-115270000.0,581000.0,,,8738000.0,,-33191000.0,2428000.0,151875000.0,-32276000.0,-124455000.0,16470000.0,-32276000.0,-124455000.0,16470000.0,-140261000.0,37736000.0,37736000.0,2606000.0,11146000.0,,-9185000.0,-1875000.0,-195850000.0
Gartner Inc,IT,,749251,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:07:49+00:00,-196229000.0,1512000.0,83500000.0,21200000.0,47131000.0,,88994000.0,7499000.0,440000000.0,-67690000.0,-242357000.0,345561000.0,-67690000.0,-242357000.0,345561000.0,35514000.0,175635000.0,175635000.0,32289000.0,13860000.0,,-46128000.0,-20000000.0,-509049000.0
Gartner Inc,IT,,749251,2015.0,Q4,2015-10-01,2015-12-31,,-751000.0,-880000.0,83500000.0,21200000.0,15209000.0,,-7369000.0,1916000.0,-10000000.0,-66495000.0,-10812000.0,79254000.0,-66495000.0,-10812000.0,79254000.0,1947000.0,65763000.0,65763000.0,6531000.0,2638000.0,,-10061000.0,-5000000.0,-56049000.0
Gartner Inc,IT,,749251,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 06:15:22+00:00,-195478000.0,2392000.0,,,31922000.0,,96363000.0,5583000.0,450000000.0,-1195000.0,-231545000.0,266307000.0,-1195000.0,-231545000.0,266307000.0,33567000.0,109872000.0,109872000.0,25758000.0,11222000.0,,-36067000.0,-15000000.0,-453000000.0
Gartner Inc,IT,,749251,2015.0,Q3TTM,2014-10-01,2015-09-30,,-212241000.0,3465000.0,70100000.0,10600000.0,42446000.0,,88290000.0,6985000.0,675625000.0,-13379000.0,-246915000.0,337477000.0,-13379000.0,-246915000.0,337477000.0,77183000.0,169016000.0,169016000.0,34260000.0,12140000.0,14363000.0,-49037000.0,-210249000.0,-497880000.0
Gartner Inc,IT,,749251,2015.0,Q3,2015-07-01,2015-09-30,,-195478000.0,797000.0,,,12188000.0,,64070000.0,1759000.0,130000000.0,115306000.0,-207931000.0,116904000.0,115306000.0,-207931000.0,116904000.0,24279000.0,30366000.0,30366000.0,9483000.0,105000.0,,-12453000.0,-5000000.0,-11558000.0
Gartner Inc,IT,,749251,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 06:11:35+00:00,0.0,1595000.0,,,19734000.0,,32293000.0,3824000.0,320000000.0,-116501000.0,-23614000.0,149403000.0,-116501000.0,-23614000.0,149403000.0,9288000.0,79506000.0,79506000.0,16275000.0,11117000.0,,-23614000.0,-10000000.0,-441442000.0
Gartner Inc,IT,,749251,2015.0,Q2TTM,2014-07-01,2015-06-30,,-2400000.0,3140000.0,70100000.0,10600000.0,40708000.0,,98495000.0,6527000.0,544375000.0,-207062000.0,-45349000.0,343424000.0,-207062000.0,-45349000.0,343424000.0,91013000.0,172496000.0,172496000.0,28585000.0,17035000.0,,-42949000.0,-208999000.0,-566000000.0
Gartner Inc,IT,,749251,2015.0,Q2,2015-04-01,2015-06-30,,,758000.0,,,9606000.0,,75119000.0,1748000.0,55000000.0,-62091000.0,-11982000.0,143740000.0,-62091000.0,-11982000.0,143740000.0,69667000.0,51155000.0,51155000.0,7102000.0,3561000.0,,-11982000.0,-5000000.0,-117400000.0
Gartner Inc,IT,,749251,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 06:13:33+00:00,0.0,837000.0,,,10128000.0,,-42826000.0,2076000.0,265000000.0,-54410000.0,-11632000.0,5663000.0,-54410000.0,-11632000.0,5663000.0,-60379000.0,28351000.0,28351000.0,9173000.0,7556000.0,,-11632000.0,-5000000.0,-324042000.0
Gartner Inc,IT,,749251,2015.0,Q1TTM,2014-04-01,2015-03-31,,-9021000.0,2901000.0,70100000.0,10600000.0,40802000.0,,92669000.0,7415000.0,513125000.0,-230804000.0,-49954000.0,335972000.0,-230804000.0,-49954000.0,335972000.0,55214000.0,174381000.0,174381000.0,25219000.0,16603000.0,,-40933000.0,-207749000.0,-560198000.0
Gartner Inc,IT,,749251,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:31:53+00:00,-48196000.0,3082000.0,86300000.0,23400000.0,61969000.0,0.0,62838000.0,9250000.0,715000000.0,-174686000.0,-98059000.0,365632000.0,-174686000.0,-98059000.0,365632000.0,92887000.0,193582000.0,193582000.0,44161000.0,,,-49863000.0,-839975000.0,-58961000.0
Gartner Inc,IT,,749251,2016.0,Q4,2016-10-01,2016-12-31,,-18833000.0,471000.0,86300000.0,23400000.0,15965000.0,,-7585000.0,2319000.0,-32500000.0,-43753000.0,-31819000.0,83369000.0,-43753000.0,-31819000.0,83369000.0,7797000.0,66485000.0,66485000.0,8033000.0,,,-12986000.0,-7500000.0,-6072000.0
Gartner Inc,IT,,749251,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 06:06:52+00:00,-29363000.0,2611000.0,,,46004000.0,,70423000.0,6931000.0,747500000.0,-130933000.0,-66240000.0,282263000.0,-130933000.0,-66240000.0,282263000.0,85090000.0,127097000.0,127097000.0,36128000.0,,,-36877000.0,-832475000.0,-52889000.0
Gartner Inc,IT,,749251,2016.0,Q3TTM,2015-10-01,2016-09-30,,-30114000.0,1731000.0,83500000.0,21200000.0,61213000.0,,63054000.0,8847000.0,737500000.0,-197428000.0,-77052000.0,361517000.0,-197428000.0,-77052000.0,361517000.0,87037000.0,192860000.0,192860000.0,42659000.0,2638000.0,,-46938000.0,-837475000.0,-108938000.0
Gartner Inc,IT,,749251,2016.0,Q3,2016-07-01,2016-09-30,,533000.0,453000.0,,,15752000.0,,64271000.0,2229000.0,-82500000.0,-88693000.0,-11007000.0,120480000.0,-88693000.0,-11007000.0,120480000.0,20780000.0,30483000.0,30483000.0,9521000.0,,,-11540000.0,-7500000.0,-922000.0
Gartner Inc,IT,,749251,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 06:11:27+00:00,-29896000.0,2158000.0,,,30252000.0,,6152000.0,4702000.0,830000000.0,-42240000.0,-55233000.0,161783000.0,-42240000.0,-55233000.0,161783000.0,64310000.0,96614000.0,96614000.0,26607000.0,,,-25337000.0,-824975000.0,-51967000.0
Gartner Inc,IT,,749251,2016.0,Q2TTM,2015-07-01,2016-06-30,,-226125000.0,2075000.0,83500000.0,21200000.0,57649000.0,,62853000.0,8377000.0,950000000.0,6571000.0,-273976000.0,357941000.0,6571000.0,-273976000.0,357941000.0,90536000.0,192743000.0,192743000.0,42621000.0,2743000.0,,-47851000.0,-834975000.0,-119574000.0
Gartner Inc,IT,,749251,2016.0,Q2,2016-04-01,2016-06-30,,-29096000.0,1747000.0,,,15235000.0,,68731000.0,2122000.0,760000000.0,-64333000.0,-47873000.0,148452000.0,-64333000.0,-47873000.0,148452000.0,36246000.0,51627000.0,51627000.0,11112000.0,,,-18777000.0,-819975000.0,-6480000.0
