company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2011.0,Q2,,2011-06-30,2011-08-04 12:20:04+00:00,48000000.0,908000000.0,364000000.0,-10000000.0,1095000000.0,0.0,6441000000.0,98000000.0,65000000.0,52000000.0,6302000000.0,584000000.0,4235000000.0,806000000.0,93000000.0,382000000.0,1000000.0,373000000.0,160000000.0,30000000.0,1441000000.0,100000000.0,,,559000000.0,22000000.0,11836000000.0,6508000000.0,2321000000.0,614000000.0,6513000000.0,6514000000.0,5322000000.0,11836000000.0,9133000000.0,4708000000.0,,-482000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2011.0,Q1,,2011-03-31,2011-04-29 09:05:14+00:00,62000000.0,866000000.0,356000000.0,-16000000.0,453000000.0,,6386000000.0,113000000.0,76000000.0,60000000.0,6301000000.0,592000000.0,3591000000.0,781000000.0,84000000.0,389000000.0,3000000.0,352000000.0,150000000.0,42000000.0,1416000000.0,100000000.0,,,305000000.0,21000000.0,11108000000.0,6403000000.0,1629000000.0,654000000.0,6408000000.0,6411000000.0,4697000000.0,11108000000.0,9090000000.0,4043000000.0,,-272000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2012.0,FY,,2012-12-31,2014-02-20 16:18:34+00:00,71000000.0,1130000000.0,721000000.0,4000000.0,1201000000.0,0.0,6689000000.0,123000000.0,74000000.0,,6399000000.0,611000000.0,5212000000.0,1095000000.0,122000000.0,388000000.0,2000000.0,272000000.0,,,1707000000.0,207000000.0,203000000.0,0.0,2075000000.0,31000000.0,12930000000.0,6286000000.0,2730000000.0,946000000.0,6291000000.0,6293000000.0,6637000000.0,12930000000.0,9812000000.0,5691000000.0,,-2482000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2012.0,Q3,,2012-09-30,2012-11-06 12:40:47+00:00,54000000.0,1079000000.0,618000000.0,-8000000.0,1553000000.0,0.0,6665000000.0,133000000.0,62000000.0,,6314000000.0,552000000.0,5210000000.0,821000000.0,107000000.0,368000000.0,2000000.0,260000000.0,,,1637000000.0,124000000.0,194000000.0,,1851000000.0,21000000.0,12687000000.0,6260000000.0,2995000000.0,826000000.0,6265000000.0,6267000000.0,6420000000.0,12687000000.0,9324000000.0,5594000000.0,,-2248000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2012.0,Q1,,2012-03-31,2012-05-08 16:48:17+00:00,63000000.0,1062000000.0,567000000.0,-12000000.0,1044000000.0,0.0,6609000000.0,91000000.0,72000000.0,,6294000000.0,567000000.0,4218000000.0,778000000.0,99000000.0,374000000.0,3000000.0,321000000.0,,,1471000000.0,88000000.0,174000000.0,,1353000000.0,19000000.0,11935000000.0,6560000000.0,2451000000.0,740000000.0,6565000000.0,6568000000.0,5367000000.0,11935000000.0,9110000000.0,4627000000.0,,-1390000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2013.0,FY,,2013-12-31,2015-02-19 14:02:39+00:00,141000000.0,1371000000.0,992000000.0,4000000.0,408000000.0,0.0,6826000000.0,144000000.0,73000000.0,,7341000000.0,1565000000.0,6482000000.0,1087000000.0,277000000.0,514000000.0,1000000.0,637000000.0,,,2062000000.0,333000000.0,281000000.0,36000000.0,2892000000.0,17000000.0,14979000000.0,6191000000.0,2410000000.0,1294000000.0,6196000000.0,6197000000.0,8746000000.0,14979000000.0,12055000000.0,7452000000.0,,-3531000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2013.0,Q3,,2013-09-30,2013-10-31 15:46:16+00:00,116000000.0,1344000000.0,832000000.0,8000000.0,439000000.0,0.0,6798000000.0,164000000.0,74000000.0,,7301000000.0,1606000000.0,6485000000.0,1087000000.0,274000000.0,492000000.0,5000000.0,681000000.0,,,2017000000.0,309000000.0,233000000.0,32000000.0,2604000000.0,23000000.0,14867000000.0,6215000000.0,2364000000.0,1135000000.0,6220000000.0,6225000000.0,8610000000.0,14867000000.0,12011000000.0,7475000000.0,,-3195000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2013.0,Q2,,2013-06-30,2013-07-30 12:29:38+00:00,116000000.0,1332000000.0,741000000.0,-96000000.0,375000000.0,0.0,6758000000.0,122000000.0,75000000.0,,7278000000.0,1618000000.0,6455000000.0,1097000000.0,214000000.0,460000000.0,4000000.0,656000000.0,,,1969000000.0,270000000.0,269000000.0,31000000.0,2349000000.0,23000000.0,14687000000.0,6264000000.0,2265000000.0,1002000000.0,6269000000.0,6273000000.0,8383000000.0,14687000000.0,11962000000.0,7381000000.0,,-2747000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2013.0,Q1,,2013-03-31,2013-05-07 15:47:18+00:00,67000000.0,1148000000.0,912000000.0,-51000000.0,2360000000.0,0.0,6716000000.0,100000000.0,74000000.0,,6501000000.0,680000000.0,6407000000.0,1105000000.0,127000000.0,377000000.0,2000000.0,428000000.0,,,1745000000.0,210000000.0,304000000.0,33000000.0,2052000000.0,22000000.0,14421000000.0,6235000000.0,4013000000.0,1101000000.0,6240000000.0,6242000000.0,8146000000.0,14421000000.0,10031000000.0,7045000000.0,,-2482000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2014.0,Q3,,2014-09-30,2014-11-04 16:51:22+00:00,209000000.0,1464000000.0,1040000000.0,-195000000.0,376000000.0,0.0,6905000000.0,304000000.0,87000000.0,,8320000000.0,2091000000.0,6153000000.0,667000000.0,379000000.0,525000000.0,2000000.0,692000000.0,,,2186000000.0,310000000.0,278000000.0,785000000.0,3654000000.0,995000000.0,16373000000.0,5876000000.0,2584000000.0,2548000000.0,5883000000.0,5885000000.0,9703000000.0,16373000000.0,13264000000.0,7155000000.0,,-4488000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2014.0,Q2,,2014-06-30,2014-07-31 12:04:00+00:00,226000000.0,1525000000.0,945000000.0,-38000000.0,372000000.0,0.0,6865000000.0,160000000.0,81000000.0,,8126000000.0,1924000000.0,6045000000.0,828000000.0,318000000.0,538000000.0,3000000.0,769000000.0,,,2118000000.0,299000000.0,275000000.0,598000000.0,3499000000.0,1029000000.0,16105000000.0,6026000000.0,2571000000.0,2360000000.0,6031000000.0,6034000000.0,9473000000.0,16105000000.0,12996000000.0,7113000000.0,,-4300000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2014.0,Q1,,2014-03-31,2014-05-06 15:24:10+00:00,151000000.0,1341000000.0,947000000.0,4000000.0,757000000.0,0.0,6845000000.0,137000000.0,76000000.0,,7370000000.0,1516000000.0,6900000000.0,1080000000.0,307000000.0,522000000.0,1000000.0,614000000.0,,,2083000000.0,326000000.0,259000000.0,37000000.0,3123000000.0,18000000.0,15311000000.0,6175000000.0,2740000000.0,1253000000.0,6180000000.0,6181000000.0,9093000000.0,15311000000.0,12049000000.0,7840000000.0,,-3797000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2015.0,FY,,2015-12-31,2017-02-14 15:02:00+00:00,282000000.0,1479000000.0,988000000.0,-633000000.0,390000000.0,0.0,7021000000.0,190000000.0,68000000.0,,8164000000.0,1730000000.0,7616000000.0,567000000.0,313000000.0,488000000.0,,556000000.0,,,2319000000.0,421000000.0,346000000.0,241000000.0,4517000000.0,119000000.0,15864000000.0,5444000000.0,2596000000.0,1579000000.0,5444000000.0,5451000000.0,10172000000.0,15864000000.0,12780000000.0,8593000000.0,,-5461000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2015.0,Q3,,2015-09-30,2015-11-03 12:51:26+00:00,249000000.0,1556000000.0,1506000000.0,-508000000.0,262000000.0,0.0,6935000000.0,237000000.0,233000000.0,,8180000000.0,1772000000.0,6941000000.0,562000000.0,341000000.0,500000000.0,1000000.0,589000000.0,,,2186000000.0,395000000.0,327000000.0,240000000.0,4297000000.0,116000000.0,15919000000.0,5638000000.0,2719000000.0,2108000000.0,5645000000.0,5646000000.0,10033000000.0,15919000000.0,12700000000.0,7925000000.0,,-5086000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2015.0,Q2,,2015-06-30,2015-08-05 13:53:35+00:00,277000000.0,1505000000.0,905000000.0,-460000000.0,232000000.0,0.0,6926000000.0,181000000.0,84000000.0,,8189000000.0,1822000000.0,6856000000.0,600000000.0,313000000.0,509000000.0,1000000.0,494000000.0,,,2141000000.0,427000000.0,334000000.0,754000000.0,4098000000.0,349000000.0,15729000000.0,5478000000.0,2468000000.0,1712000000.0,5485000000.0,5486000000.0,9489000000.0,15729000000.0,12752000000.0,7777000000.0,,-5086000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2015.0,Q1,,2015-03-31,2015-05-05 12:56:58+00:00,205000000.0,1431000000.0,932000000.0,-569000000.0,321000000.0,0.0,6911000000.0,175000000.0,86000000.0,,8152000000.0,1855000000.0,7036000000.0,618000000.0,310000000.0,534000000.0,2000000.0,532000000.0,,,2154000000.0,406000000.0,321000000.0,752000000.0,3903000000.0,453000000.0,15782000000.0,5282000000.0,2469000000.0,1765000000.0,5289000000.0,5291000000.0,9739000000.0,15782000000.0,12779000000.0,7974000000.0,,-4963000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2016.0,FY,,2016-12-31,2018-02-28 15:11:15+00:00,241000000.0,1495000000.0,1075000000.0,-762000000.0,300000000.0,0.0,7046000000.0,163000000.0,0.0,,8040000000.0,1512000000.0,7841000000.0,557000000.0,310000000.0,482000000.0,,467000000.0,,,2579000000.0,393000000.0,397000000.0,243000000.0,5232000000.0,82000000.0,15672000000.0,5160000000.0,2502000000.0,1561000000.0,5160000000.0,5167000000.0,10262000000.0,15672000000.0,12688000000.0,8701000000.0,,-6356000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2016.0,Q3,,2016-09-30,2016-11-01 12:35:43+00:00,202000000.0,1545000000.0,1045000000.0,-643000000.0,224000000.0,0.0,7016000000.0,180000000.0,110000000.0,,8179000000.0,1621000000.0,7901000000.0,515000000.0,350000000.0,464000000.0,,536000000.0,,,2388000000.0,440000000.0,454000000.0,247000000.0,5038000000.0,95000000.0,15850000000.0,5197000000.0,2683000000.0,1522000000.0,5197000000.0,5204000000.0,10399000000.0,15850000000.0,12703000000.0,8877000000.0,,-6214000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2016.0,Q2,,2016-06-30,2016-08-02 13:19:33+00:00,185000000.0,1574000000.0,960000000.0,-680000000.0,185000000.0,0.0,7039000000.0,167000000.0,96000000.0,,8174000000.0,1660000000.0,7809000000.0,535000000.0,323000000.0,455000000.0,,468000000.0,,,2318000000.0,385000000.0,370000000.0,241000000.0,4940000000.0,130000000.0,15690000000.0,5338000000.0,2548000000.0,1442000000.0,5338000000.0,5345000000.0,10104000000.0,15690000000.0,12687000000.0,8662000000.0,,-5961000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2016.0,Q1,,2016-03-31,2016-05-05 11:14:56+00:00,171000000.0,1520000000.0,974000000.0,-614000000.0,333000000.0,0.0,7027000000.0,205000000.0,91000000.0,,8207000000.0,1718000000.0,7965000000.0,529000000.0,352000000.0,466000000.0,,510000000.0,,,2291000000.0,414000000.0,371000000.0,248000000.0,4621000000.0,25000000.0,15878000000.0,5359000000.0,2667000000.0,1375000000.0,5359000000.0,5366000000.0,10264000000.0,15878000000.0,12745000000.0,8889000000.0,,-5675000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2017.0,FY,,2017-12-31,2019-03-01 12:46:38+00:00,277000000.0,1838000000.0,1309000000.0,-585000000.0,7309000000.0,0.0,7295000000.0,255000000.0,,,7073000000.0,1770000000.0,14755000000.0,335000000.0,410000000.0,597000000.0,0.0,319000000.0,,,2789000000.0,587000000.0,434000000.0,413000000.0,4632000000.0,30000000.0,22555000000.0,4605000000.0,9991000000.0,1871000000.0,4610000000.0,4610000000.0,17532000000.0,22555000000.0,11967000000.0,15661000000.0,0.0,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2017.0,Q3,,2017-09-30,2017-11-02 12:51:53+00:00,253000000.0,1652000000.0,1092000000.0,-586000000.0,6994000000.0,0.0,7273000000.0,238000000.0,,,8242000000.0,1539000000.0,14676000000.0,754000000.0,382000000.0,523000000.0,,306000000.0,,,2608000000.0,446000000.0,449000000.0,360000000.0,5785000000.0,32000000.0,23143000000.0,5735000000.0,9477000000.0,1615000000.0,5735000000.0,5740000000.0,17043000000.0,23143000000.0,13143000000.0,15428000000.0,,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2017.0,Q2,,2017-06-30,2017-08-04 12:13:23+00:00,222000000.0,1758000000.0,946000000.0,-617000000.0,206000000.0,0.0,7177000000.0,193000000.0,,,8123000000.0,1481000000.0,8158000000.0,700000000.0,390000000.0,514000000.0,,370000000.0,,,2561000000.0,392000000.0,416000000.0,237000000.0,5696000000.0,105000000.0,16149000000.0,5519000000.0,2770000000.0,1466000000.0,5519000000.0,5526000000.0,10386000000.0,16149000000.0,12865000000.0,8920000000.0,,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2018.0,FY,,2018-12-31,2020-02-27 15:21:02+00:00,325000000.0,2620000000.0,1604000000.0,-785000000.0,986000000.0,0.0,10647000000.0,249000000.0,,,13006000000.0,9674000000.0,14974000000.0,935000000.0,313000000.0,800000000.0,1716000000.0,1811000000.0,,,3904000000.0,1251000000.0,312000000.0,415000000.0,5254000000.0,1819000000.0,32550000000.0,8379000000.0,4231000000.0,3997000000.0,8386000000.0,10102000000.0,22033000000.0,32550000000.0,27519000000.0,18036000000.0,0.0,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2018.0,Q3,,2018-09-30,2018-11-09 14:24:11+00:00,280000000.0,2578000000.0,1623000000.0,-764000000.0,531000000.0,0.0,10627000000.0,304000000.0,,,13139000000.0,10040000000.0,15829000000.0,1015000000.0,349000000.0,810000000.0,1703000000.0,1901000000.0,,,3994000000.0,1089000000.0,456000000.0,414000000.0,4984000000.0,1653000000.0,32912000000.0,8110000000.0,3914000000.0,3860000000.0,8116000000.0,9819000000.0,22679000000.0,32912000000.0,28188000000.0,18819000000.0,,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2018.0,Q2,,2018-06-30,2018-08-07 18:27:19+00:00,300000000.0,2747000000.0,1473000000.0,-790000000.0,392000000.0,0.0,10590000000.0,277000000.0,,,13119000000.0,10368000000.0,17683000000.0,1023000000.0,358000000.0,784000000.0,1690000000.0,1968000000.0,,,4292000000.0,1109000000.0,409000000.0,410000000.0,4867000000.0,646000000.0,33492000000.0,7930000000.0,3906000000.0,2696000000.0,7936000000.0,9626000000.0,23456000000.0,33492000000.0,28802000000.0,20760000000.0,,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2018.0,Q1,,2018-03-31,2018-05-10 14:06:05+00:00,283000000.0,2654000000.0,1730000000.0,-613000000.0,812000000.0,0.0,10576000000.0,299000000.0,,,13102000000.0,10825000000.0,19214000000.0,1231000000.0,419000000.0,928000000.0,1705000000.0,1994000000.0,,,4051000000.0,972000000.0,636000000.0,419000000.0,4657000000.0,153000000.0,34658000000.0,7883000000.0,4521000000.0,2465000000.0,7889000000.0,9594000000.0,24645000000.0,34658000000.0,29209000000.0,22180000000.0,,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2019.0,FY,,2019-12-31,2020-05-06 15:16:44+00:00,463000000.0,2633000000.0,1678000000.0,-822000000.0,1552000000.0,0.0,10754000000.0,,,,13050000000.0,8667000000.0,14810000000.0,568000000.0,579000000.0,951000000.0,1633000000.0,1691000000.0,,489000000.0,5282000000.0,2029000000.0,453000000.0,442000000.0,7333000000.0,609000000.0,33735000000.0,9891000000.0,5217000000.0,3239000000.0,9891000000.0,11524000000.0,21769000000.0,33735000000.0,27567000000.0,18530000000.0,0.0,-7374000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2019.0,Q3,,2019-09-30,2019-11-07 12:50:03+00:00,380000000.0,2695000000.0,1462000000.0,-1029000000.0,813000000.0,0.0,10718000000.0,384000000.0,,,12977000000.0,8880000000.0,14757000000.0,529000000.0,442000000.0,856000000.0,1615000000.0,1624000000.0,,,5270000000.0,2028000000.0,363000000.0,446000000.0,6859000000.0,611000000.0,32825000000.0,9511000000.0,4313000000.0,2837000000.0,9518000000.0,11133000000.0,21246000000.0,32825000000.0,27656000000.0,18409000000.0,0.0,-7037000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2019.0,Q2,,2019-06-30,2019-08-06 17:00:00+00:00,325000000.0,2854000000.0,1570000000.0,-913000000.0,1321000000.0,0.0,10648000000.0,293000000.0,,,13222000000.0,9172000000.0,14823000000.0,542000000.0,330000000.0,828000000.0,1600000000.0,1656000000.0,,,5149000000.0,1827000000.0,427000000.0,444000000.0,6616000000.0,1686000000.0,33845000000.0,9614000000.0,4932000000.0,3874000000.0,9621000000.0,11221000000.0,22180000000.0,33845000000.0,28085000000.0,18306000000.0,0.0,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2019.0,Q1,,2019-03-31,2019-05-02 16:58:22+00:00,314000000.0,2625000000.0,1538000000.0,-895000000.0,745000000.0,0.0,10670000000.0,236000000.0,,,13037000000.0,9366000000.0,14956000000.0,955000000.0,364000000.0,802000000.0,1592000000.0,1700000000.0,,,4259000000.0,1573000000.0,291000000.0,440000000.0,5663000000.0,1387000000.0,32444000000.0,8701000000.0,4025000000.0,3475000000.0,8708000000.0,10300000000.0,21704000000.0,32444000000.0,27617000000.0,18229000000.0,0.0,-6737000000.0
Discovery Inc,DISCA,5493006ZCRFWKF6B1K26,1437107,2020.0,Q1,,2020-03-31,2020-05-06 15:16:44+00:00,421000000.0,2564000000.0,1471000000.0,-1122000000.0,1453000000.0,0.0,10777000000.0,,,,12966000000.0,8332000000.0,15267000000.0,542000000.0,89000000.0,1040000000.0,1492000000.0,1550000000.0,,376000000.0,5884000000.0,2294000000.0,520000000.0,442000000.0,7712000000.0,607000000.0,33390000000.0,9470000000.0,4626000000.0,2875000000.0,9470000000.0,10962000000.0,21986000000.0,33390000000.0,27724000000.0,19111000000.0,0.0,-7897000000.0
