company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,otheradjustmentstonetincometocommon,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 07:59:59+00:00,0.79,0.79,,96000000.0,0.79,332000000.0,5000000.0,2928000000.0,47000000.0,83000000.0,558000000.0,558000000.0,558000000.0,2149000000.0,52000000.0,,641000000.0,,33000000.0,282000000.0,82000000.0,764000000.0,193000000.0,,784000000.0,2933000000.0,610000000.0,115000000.0,890000000.0,2264000000.0,705000000.0,705000000.0,705000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:56:29+00:00,2.66,2.66,0.0,607000000.0,2.65,1317000000.0,49000000.0,13179000000.0,309000000.0,433000000.0,2214000000.0,2214000000.0,2214000000.0,9355000000.0,297000000.0,,2957000000.0,,86000000.0,1492000000.0,306000000.0,2952000000.0,1042000000.0,,3873000000.0,13228000000.0,3264000000.0,392000000.0,3531000000.0,9747000000.0,833800000.0,833800000.0,833800000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 16:56:07+00:00,0.69,0.69,0.0,159000000.0,0.69,345000000.0,13000000.0,3379000000.0,76000000.0,115000000.0,574000000.0,574000000.0,574000000.0,2380000000.0,77000000.0,,777000000.0,,13000000.0,383000000.0,71000000.0,702000000.0,268000000.0,,1012000000.0,3392000000.0,843000000.0,84000000.0,919000000.0,2464000000.0,834000000.0,834000000.0,834000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 17:14:25+00:00,0.65,0.65,,146000000.0,0.65,320000000.0,11000000.0,3166000000.0,71000000.0,108000000.0,541000000.0,541000000.0,541000000.0,2286000000.0,74000000.0,,621000000.0,,29000000.0,373000000.0,91000000.0,740000000.0,250000000.0,53000000.0,891000000.0,3177000000.0,805000000.0,120000000.0,861000000.0,2406000000.0,834000000.0,834000000.0,834000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:23:05+00:00,2.71,2.71,0.26,727000000.0,2.71,1319000000.0,96000000.0,14682000000.0,277000000.0,423000000.0,2251000000.0,2251000000.0,2251000000.0,10628000000.0,338000000.0,,3146000000.0,,55000000.0,1457000000.0,289000000.0,3986000000.0,1198000000.0,,4150000000.0,14778000000.0,3416000000.0,344000000.0,3570000000.0,10972000000.0,829200000.0,829200000.0,829200000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q4,2016-10-01,2016-12-31,,0.69,0.69,0.13,188000000.0,0.7,332000000.0,28000000.0,3919000000.0,67000000.0,130000000.0,576000000.0,576000000.0,576000000.0,2817000000.0,88000000.0,,938000000.0,,10000000.0,394000000.0,75000000.0,1076000000.0,306000000.0,-63000000.0,1130000000.0,3947000000.0,918000000.0,85000000.0,908000000.0,2902000000.0,829200000.0,829200000.0,829200000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:31:02+00:00,0.73,0.73,0.13,188000000.0,0.73,359000000.0,25000000.0,3771000000.0,64000000.0,92000000.0,604000000.0,604000000.0,604000000.0,2724000000.0,87000000.0,,757000000.0,,9000000.0,369000000.0,75000000.0,986000000.0,311000000.0,63000000.0,1072000000.0,3796000000.0,859000000.0,84000000.0,963000000.0,2808000000.0,828400000.0,828400000.0,828400000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.02,2.02,0.13,539000000.0,2.01,987000000.0,68000000.0,10763000000.0,210000000.0,293000000.0,1675000000.0,1675000000.0,1675000000.0,7811000000.0,250000000.0,,2208000000.0,,45000000.0,1063000000.0,214000000.0,2910000000.0,892000000.0,63000000.0,3020000000.0,10831000000.0,2498000000.0,259000000.0,2662000000.0,8070000000.0,828400000.0,828400000.0,828400000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 09:00:14+00:00,0.59,0.59,0.0,179000000.0,0.58,282000000.0,21000000.0,3494000000.0,65000000.0,107000000.0,489000000.0,489000000.0,489000000.0,2548000000.0,81000000.0,,723000000.0,,16000000.0,350000000.0,67000000.0,1021000000.0,301000000.0,,967000000.0,3515000000.0,839000000.0,83000000.0,771000000.0,2631000000.0,833900000.0,833900000.0,833900000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.29,1.29,,351000000.0,1.28,628000000.0,43000000.0,6992000000.0,146000000.0,201000000.0,1071000000.0,1071000000.0,1071000000.0,5087000000.0,163000000.0,,1451000000.0,,36000000.0,694000000.0,139000000.0,1924000000.0,581000000.0,,1948000000.0,7035000000.0,1639000000.0,175000000.0,1699000000.0,5262000000.0,833900000.0,833900000.0,833900000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 17:30:54+00:00,0.7,0.7,0.0,172000000.0,0.7,346000000.0,22000000.0,3498000000.0,81000000.0,94000000.0,582000000.0,582000000.0,582000000.0,2539000000.0,82000000.0,,728000000.0,,20000000.0,344000000.0,72000000.0,903000000.0,280000000.0,,981000000.0,3520000000.0,800000000.0,92000000.0,928000000.0,2631000000.0,833800000.0,833800000.0,833800000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 17:31:54+00:00,2.43,2.43,0.56,848000000.0,2.42,1389000000.0,188000000.0,16219000000.0,280000000.0,498000000.0,1935000000.0,1935000000.0,1935000000.0,12079000000.0,373000000.0,,3200000000.0,,-51000000.0,1572000000.0,339000000.0,5296000000.0,1304000000.0,,4328000000.0,16407000000.0,3747000000.0,288000000.0,3324000000.0,12367000000.0,795600000.0,795600000.0,795600000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q4,2017-10-01,2017-12-31,,0.5,0.5,0.15,233000000.0,0.5,490000000.0,58000000.0,4233000000.0,72000000.0,156000000.0,385000000.0,385000000.0,385000000.0,3137000000.0,99000000.0,,1042000000.0,,-14000000.0,385000000.0,76000000.0,1354000000.0,330000000.0,-193000000.0,1154000000.0,4291000000.0,970000000.0,62000000.0,875000000.0,3199000000.0,795600000.0,795600000.0,795600000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:21:03+00:00,0.7,0.7,0.15,219000000.0,0.7,324000000.0,51000000.0,4182000000.0,73000000.0,124000000.0,555000000.0,555000000.0,555000000.0,3071000000.0,96000000.0,,805000000.0,,-4000000.0,405000000.0,80000000.0,1310000000.0,333000000.0,65000000.0,1162000000.0,4233000000.0,958000000.0,76000000.0,879000000.0,3147000000.0,787300000.0,787300000.0,787300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.93,1.93,0.41,615000000.0,1.92,899000000.0,130000000.0,11986000000.0,208000000.0,342000000.0,1550000000.0,1550000000.0,1550000000.0,8942000000.0,274000000.0,,2158000000.0,,-37000000.0,1187000000.0,263000000.0,3942000000.0,974000000.0,193000000.0,3174000000.0,12116000000.0,2777000000.0,226000000.0,2449000000.0,9168000000.0,787300000.0,787300000.0,787300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.62,2.62,0.54,803000000.0,2.62,1231000000.0,158000000.0,15905000000.0,275000000.0,472000000.0,2126000000.0,2126000000.0,2126000000.0,11759000000.0,362000000.0,,3096000000.0,,-27000000.0,1581000000.0,338000000.0,5018000000.0,1280000000.0,130000000.0,4304000000.0,16063000000.0,3695000000.0,311000000.0,3357000000.0,12070000000.0,787300000.0,787300000.0,787300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 16:05:55+00:00,0.62,0.62,0.13,202000000.0,0.61,292000000.0,43000000.0,3927000000.0,68000000.0,124000000.0,496000000.0,496000000.0,496000000.0,2968000000.0,88000000.0,,669000000.0,,-41000000.0,381000000.0,98000000.0,1326000000.0,318000000.0,63000000.0,1002000000.0,3970000000.0,911000000.0,57000000.0,788000000.0,3025000000.0,804000000.0,804000000.0,804000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.23,1.23,0.26,396000000.0,1.22,575000000.0,79000000.0,7804000000.0,135000000.0,218000000.0,995000000.0,995000000.0,995000000.0,5871000000.0,178000000.0,,1353000000.0,,-33000000.0,782000000.0,183000000.0,2632000000.0,641000000.0,128000000.0,2012000000.0,7883000000.0,1819000000.0,150000000.0,1570000000.0,6021000000.0,804000000.0,804000000.0,804000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.65,2.65,0.52,772000000.0,2.65,1266000000.0,132000000.0,15494000000.0,266000000.0,440000000.0,2175000000.0,2175000000.0,2175000000.0,11412000000.0,353000000.0,,3048000000.0,,-14000000.0,1545000000.0,333000000.0,4694000000.0,1258000000.0,128000000.0,4214000000.0,15626000000.0,3596000000.0,319000000.0,3441000000.0,11731000000.0,804000000.0,804000000.0,804000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:27:38+00:00,0.61,0.61,0.13,194000000.0,0.61,283000000.0,36000000.0,3877000000.0,67000000.0,94000000.0,499000000.0,499000000.0,499000000.0,2903000000.0,90000000.0,,684000000.0,,8000000.0,401000000.0,85000000.0,1306000000.0,323000000.0,65000000.0,1010000000.0,3913000000.0,908000000.0,93000000.0,782000000.0,2996000000.0,813100000.0,813100000.0,813100000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.62,2.62,0.39,749000000.0,2.62,1256000000.0,110000000.0,15061000000.0,263000000.0,423000000.0,2168000000.0,2168000000.0,2168000000.0,10992000000.0,346000000.0,,3102000000.0,,43000000.0,1514000000.0,302000000.0,4389000000.0,1241000000.0,65000000.0,4179000000.0,15171000000.0,3524000000.0,345000000.0,3424000000.0,11337000000.0,813100000.0,813100000.0,813100000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 17:31:54+00:00,3.76,3.76,0.72,1186000000.0,3.74,854000000.0,344000000.0,17644000000.0,340000000.0,528000000.0,2790000000.0,2790000000.0,2790000000.0,13019000000.0,426000000.0,,3443000000.0,,-41000000.0,1714000000.0,306000000.0,5545000000.0,1427000000.0,,4969000000.0,17988000000.0,4095000000.0,265000000.0,3644000000.0,13284000000.0,742300000.0,742300000.0,742300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q4,2018-10-01,2018-12-31,,1.08,1.08,0.57,350000000.0,1.08,229000000.0,102000000.0,4774000000.0,89000000.0,166000000.0,783000000.0,783000000.0,783000000.0,3478000000.0,118000000.0,,1199000000.0,,-15000000.0,441000000.0,79000000.0,1452000000.0,353000000.0,-240000000.0,1398000000.0,4876000000.0,1078000000.0,64000000.0,1012000000.0,3542000000.0,742300000.0,742300000.0,742300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 18:45:50+00:00,0.91,0.91,,314000000.0,0.91,222000000.0,77000000.0,4617000000.0,88000000.0,131000000.0,671000000.0,671000000.0,671000000.0,3335000000.0,105000000.0,,871000000.0,,-14000000.0,453000000.0,77000000.0,1451000000.0,365000000.0,86000000.0,1359000000.0,4694000000.0,1054000000.0,63000000.0,893000000.0,3398000000.0,737400000.0,737400000.0,737400000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.68,2.68,0.15,836000000.0,2.66,625000000.0,242000000.0,12870000000.0,251000000.0,362000000.0,2007000000.0,2007000000.0,2007000000.0,9541000000.0,308000000.0,,2244000000.0,,-26000000.0,1273000000.0,227000000.0,4093000000.0,1074000000.0,240000000.0,3571000000.0,13112000000.0,3017000000.0,201000000.0,2632000000.0,9742000000.0,737400000.0,737400000.0,737400000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.18,3.18,0.3,1069000000.0,3.16,1115000000.0,300000000.0,17103000000.0,323000000.0,518000000.0,2392000000.0,2392000000.0,2392000000.0,12678000000.0,407000000.0,,3286000000.0,,-40000000.0,1658000000.0,303000000.0,5447000000.0,1404000000.0,47000000.0,4725000000.0,17403000000.0,3987000000.0,263000000.0,3507000000.0,12941000000.0,737400000.0,737400000.0,737400000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 16:58:58+00:00,0.93,0.93,,273000000.0,0.92,196000000.0,93000000.0,4081000000.0,84000000.0,110000000.0,696000000.0,696000000.0,696000000.0,3084000000.0,99000000.0,,653000000.0,,-15000000.0,415000000.0,78000000.0,1280000000.0,351000000.0,80000000.0,1090000000.0,4174000000.0,975000000.0,63000000.0,892000000.0,3147000000.0,748400000.0,748400000.0,756500000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.77,1.77,0.15,522000000.0,1.75,403000000.0,165000000.0,8253000000.0,163000000.0,231000000.0,1336000000.0,1336000000.0,1336000000.0,6206000000.0,203000000.0,,1373000000.0,,-12000000.0,820000000.0,150000000.0,2642000000.0,709000000.0,154000000.0,2212000000.0,8418000000.0,1963000000.0,138000000.0,1739000000.0,6344000000.0,748400000.0,748400000.0,756500000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.97,2.97,0.45,974000000.0,2.95,1217000000.0,274000000.0,16668000000.0,308000000.0,511000000.0,2276000000.0,2276000000.0,2276000000.0,12414000000.0,398000000.0,,3220000000.0,,-30000000.0,1610000000.0,306000000.0,5306000000.0,1372000000.0,26000000.0,4528000000.0,16942000000.0,3891000000.0,276000000.0,3493000000.0,12690000000.0,748400000.0,748400000.0,756500000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 17:01:33+00:00,0.84,0.84,0.15,249000000.0,0.83,207000000.0,72000000.0,4172000000.0,79000000.0,121000000.0,640000000.0,640000000.0,640000000.0,3122000000.0,104000000.0,,720000000.0,,3000000.0,405000000.0,72000000.0,1362000000.0,358000000.0,74000000.0,1122000000.0,4244000000.0,988000000.0,75000000.0,847000000.0,3197000000.0,763700000.0,763700000.0,763700000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.66,2.66,0.58,903000000.0,2.64,1313000000.0,224000000.0,16514000000.0,292000000.0,525000000.0,2076000000.0,2076000000.0,2076000000.0,12298000000.0,387000000.0,,3236000000.0,,-56000000.0,1576000000.0,326000000.0,5352000000.0,1339000000.0,9000000.0,4440000000.0,16738000000.0,3827000000.0,270000000.0,3389000000.0,12568000000.0,763700000.0,763700000.0,763700000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q4,2019-10-01,2019-12-31,,1.17,1.17,0.65,383000000.0,1.16,190000000.0,93000000.0,4492000000.0,93000000.0,152000000.0,731000000.0,731000000.0,731000000.0,3000000000.0,122000000.0,,1387000000.0,,11000000.0,420000000.0,93000000.0,1104000000.0,385000000.0,-278000000.0,1585000000.0,4585000000.0,1079000000.0,104000000.0,921000000.0,3104000000.0,670200000.0,670200000.0,670200000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 17:31:54+00:00,5.59,5.59,0.86,1566000000.0,5.56,1140000000.0,385000000.0,18705000000.0,367000000.0,549000000.0,3747000000.0,3747000000.0,3747000000.0,12941000000.0,485000000.0,,4216000000.0,,5000000.0,1756000000.0,366000000.0,4180000000.0,1455000000.0,,6149000000.0,19090000000.0,4245000000.0,371000000.0,4887000000.0,13312000000.0,670200000.0,670200000.0,670200000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 18:45:50+00:00,1.6,1.6,,411000000.0,1.6,319000000.0,91000000.0,4890000000.0,93000000.0,139000000.0,1056000000.0,1056000000.0,1056000000.0,3373000000.0,127000000.0,,1016000000.0,,-6000000.0,439000000.0,91000000.0,1019000000.0,359000000.0,88000000.0,1608000000.0,4981000000.0,1064000000.0,85000000.0,1375000000.0,3458000000.0,660000000.0,660000000.0,660000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.42,4.42,0.21,1183000000.0,4.4,950000000.0,292000000.0,14213000000.0,274000000.0,397000000.0,3016000000.0,3016000000.0,3016000000.0,9941000000.0,363000000.0,,2829000000.0,,-6000000.0,1336000000.0,273000000.0,3076000000.0,1070000000.0,278000000.0,4564000000.0,14505000000.0,3166000000.0,267000000.0,3966000000.0,10208000000.0,660000000.0,660000000.0,660000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.5,5.5,0.78,1533000000.0,5.48,1179000000.0,394000000.0,18987000000.0,363000000.0,563000000.0,3799000000.0,3799000000.0,3799000000.0,13419000000.0,481000000.0,,4028000000.0,,-21000000.0,1777000000.0,352000000.0,4528000000.0,1423000000.0,38000000.0,5962000000.0,19381000000.0,4244000000.0,331000000.0,4978000000.0,13750000000.0,660000000.0,660000000.0,660000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 16:58:58+00:00,1.25,1.25,,397000000.0,1.24,276000000.0,102000000.0,4636000000.0,96000000.0,135000000.0,853000000.0,853000000.0,853000000.0,3296000000.0,123000000.0,,859000000.0,,2000000.0,443000000.0,88000000.0,1198000000.0,358000000.0,90000000.0,1442000000.0,4738000000.0,1059000000.0,90000000.0,1129000000.0,3386000000.0,682400000.0,682400000.0,687900000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.82,2.82,0.21,772000000.0,2.8,631000000.0,201000000.0,9323000000.0,181000000.0,258000000.0,1960000000.0,1960000000.0,1960000000.0,6568000000.0,236000000.0,,1813000000.0,,,897000000.0,182000000.0,2057000000.0,711000000.0,190000000.0,2956000000.0,9524000000.0,2102000000.0,182000000.0,2591000000.0,6750000000.0,682400000.0,682400000.0,687900000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.81,4.81,0.78,1436000000.0,4.79,1082000000.0,380000000.0,18714000000.0,358000000.0,555000000.0,3414000000.0,3414000000.0,3414000000.0,13381000000.0,459000000.0,,3883000000.0,,-29000000.0,1791000000.0,338000000.0,4960000000.0,1429000000.0,36000000.0,5713000000.0,19094000000.0,4234000000.0,309000000.0,4496000000.0,13690000000.0,682400000.0,682400000.0,687900000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q1,2019-01-01,2019-03-31,2020-04-21 17:32:53+00:00,1.57,1.57,0.21,375000000.0,1.56,355000000.0,99000000.0,4687000000.0,85000000.0,123000000.0,1107000000.0,1107000000.0,1107000000.0,3272000000.0,113000000.0,,954000000.0,,-2000000.0,454000000.0,94000000.0,859000000.0,353000000.0,100000000.0,1514000000.0,4786000000.0,1043000000.0,92000000.0,1462000000.0,3364000000.0,706300000.0,706300000.0,706300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.49,4.49,0.78,1312000000.0,4.47,1002000000.0,371000000.0,18159000000.0,346000000.0,530000000.0,3257000000.0,3257000000.0,3257000000.0,13169000000.0,435000000.0,,3677000000.0,,-46000000.0,1763000000.0,328000000.0,5042000000.0,1422000000.0,26000000.0,5361000000.0,18530000000.0,4150000000.0,282000000.0,4259000000.0,13451000000.0,706300000.0,706300000.0,706300000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.47,4.47,0.87,1547000000.0,4.45,881000000.0,353000000.0,18358000000.0,370000000.0,537000000.0,2926000000.0,2926000000.0,2915000000.0,12633000000.0,495000000.0,11000000.0,4188000000.0,,10000000.0,1746000000.0,366000000.0,4998000000.0,1426000000.0,-27000000.0,6078000000.0,18711000000.0,4204000000.0,376000000.0,3807000000.0,13009000000.0,604900000.0,604900000.0,604900000.0
