company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 09:13:39+00:00,,,,96000000.0,,713000000.0,2842000000.0,17008000000.0,,12106000000.0,-3911000000.0,4294000000.0,12106000000.0,-3911000000.0,4294000000.0,12489000000.0,6822000000.0,1578000000.0,1578000000.0,-213000000.0,-727000000.0,-363000000.0,,2120000000.0,-3567000000.0,-13839000000.0,,19000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1183000000.0,729000000.0,115000000.0,,955000000.0,,3400000000.0,,5502000000.0,-7738000000.0,5908000000.0,5502000000.0,-7738000000.0,5908000000.0,3672000000.0,9289000000.0,2114000000.0,2114000000.0,-80000000.0,-1336000000.0,-139000000.0,,2804000000.0,-7915000000.0,-5851000000.0,,316000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q2,2014-04-01,2014-06-30,,,,,32000000.0,,120000000.0,,3400000000.0,,3104000000.0,-2880000000.0,1227000000.0,3104000000.0,-2880000000.0,1227000000.0,1451000000.0,3103000000.0,472000000.0,472000000.0,-78000000.0,-174000000.0,-19000000.0,,681000000.0,-682000000.0,-3225000000.0,,-2179000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 09:00:17+00:00,,,,63000000.0,,519000000.0,,3400000000.0,,2479000000.0,-1015000000.0,2999000000.0,2479000000.0,-1015000000.0,2999000000.0,4463000000.0,4595000000.0,1030000000.0,1030000000.0,-58000000.0,-674000000.0,-111000000.0,,1445000000.0,-914000000.0,-4842000000.0,,10000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 07:59:59+00:00,,,,31000000.0,,399000000.0,,0.0,,-625000000.0,1865000000.0,1772000000.0,-625000000.0,1865000000.0,1772000000.0,3012000000.0,1492000000.0,558000000.0,558000000.0,20000000.0,-500000000.0,-92000000.0,,764000000.0,-232000000.0,-1617000000.0,,2189000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:56:29+00:00,,1219000000.0,1040000000.0,174000000.0,,1139000000.0,,6846000000.0,,5116000000.0,-10803000000.0,6184000000.0,5116000000.0,-10803000000.0,6184000000.0,497000000.0,8261000000.0,2214000000.0,2214000000.0,-295000000.0,2000000.0,713000000.0,0.0,2952000000.0,-15446000000.0,-9993000000.0,0.0,3930000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q4,2015-10-01,2015-12-31,,,1219000000.0,1040000000.0,47000000.0,,735000000.0,,2070000000.0,,3358000000.0,-5193000000.0,1889000000.0,3358000000.0,-5193000000.0,1889000000.0,54000000.0,2897000000.0,547000000.0,547000000.0,-263000000.0,3000000.0,-74000000.0,,823000000.0,-5910000000.0,-1612000000.0,,791000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:56:07+00:00,,,,127000000.0,,404000000.0,,4776000000.0,,1758000000.0,-5610000000.0,4295000000.0,1758000000.0,-5610000000.0,4295000000.0,443000000.0,5364000000.0,1667000000.0,1667000000.0,-32000000.0,-1000000.0,787000000.0,0.0,2129000000.0,-9536000000.0,-8381000000.0,0.0,3139000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1787000000.0,839000000.0,162000000.0,,77000000.0,,6829000000.0,,3889000000.0,-11767000000.0,5341000000.0,3889000000.0,-11767000000.0,5341000000.0,-2537000000.0,7586000000.0,2198000000.0,2198000000.0,-22000000.0,105000000.0,122000000.0,,2926000000.0,-16546000000.0,-10631000000.0,,4657000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q3,2015-07-01,2015-09-30,,,,,46000000.0,,52000000.0,,1617000000.0,,2952000000.0,-2619000000.0,1317000000.0,2952000000.0,-2619000000.0,1317000000.0,1650000000.0,2775000000.0,574000000.0,574000000.0,-57000000.0,-1000000.0,-16000000.0,,702000000.0,-4316000000.0,-1439000000.0,,1713000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 17:14:25+00:00,,,,81000000.0,,352000000.0,,3159000000.0,,-1194000000.0,-2991000000.0,2978000000.0,-1194000000.0,-2991000000.0,2978000000.0,-1207000000.0,2589000000.0,1093000000.0,1093000000.0,25000000.0,0.0,803000000.0,,1427000000.0,-5220000000.0,-6942000000.0,,1426000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1787000000.0,839000000.0,149000000.0,,219000000.0,2842000000.0,18820000000.0,,10564000000.0,-12044000000.0,5319000000.0,10564000000.0,-12044000000.0,5319000000.0,3839000000.0,7038000000.0,2172000000.0,2172000000.0,-120000000.0,53000000.0,-114000000.0,,2899000000.0,-14883000000.0,-18189000000.0,,2953000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q2,2015-04-01,2015-06-30,,,,,44000000.0,,49000000.0,,1422000000.0,,2431000000.0,-4341000000.0,1313000000.0,2431000000.0,-4341000000.0,1313000000.0,-597000000.0,2803000000.0,541000000.0,541000000.0,-61000000.0,,-53000000.0,,740000000.0,-3273000000.0,-1794000000.0,,-1015000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 17:18:46+00:00,,,,37000000.0,,303000000.0,,1737000000.0,,-3625000000.0,1350000000.0,1665000000.0,-3625000000.0,1350000000.0,1665000000.0,-610000000.0,-214000000.0,552000000.0,552000000.0,86000000.0,,856000000.0,,687000000.0,-1947000000.0,-5148000000.0,,2441000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1787000000.0,839000000.0,137000000.0,,290000000.0,2842000000.0,20798000000.0,,11237000000.0,-10583000000.0,5233000000.0,11237000000.0,-10583000000.0,5233000000.0,5887000000.0,7338000000.0,2103000000.0,2103000000.0,-137000000.0,-121000000.0,-80000000.0,,2840000000.0,-12292000000.0,-19620000000.0,,1789000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:23:05+00:00,,1771000000.0,1160000000.0,219000000.0,,-334000000.0,,4984000000.0,,3805000000.0,-13364000000.0,6511000000.0,3805000000.0,-13364000000.0,6511000000.0,-3048000000.0,8666000000.0,2251000000.0,2251000000.0,389000000.0,-5000000.0,,-214000000.0,3986000000.0,-14744000000.0,-9150000000.0,-476000000.0,1380000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q4,2016-10-01,2016-12-31,,,1771000000.0,1160000000.0,55000000.0,,-325000000.0,,25000000.0,,2178000000.0,-8213000000.0,1724000000.0,2178000000.0,-8213000000.0,1724000000.0,-4311000000.0,2547000000.0,576000000.0,576000000.0,342000000.0,1000000.0,-12000000.0,-107000000.0,1076000000.0,-8543000000.0,-50000000.0,-238000000.0,342000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:31:02+00:00,,,,164000000.0,,-9000000.0,,4959000000.0,,1627000000.0,-5151000000.0,4787000000.0,1627000000.0,-5151000000.0,4787000000.0,1263000000.0,6119000000.0,1675000000.0,1675000000.0,47000000.0,-6000000.0,12000000.0,-107000000.0,2910000000.0,-6201000000.0,-9100000000.0,-238000000.0,1038000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1219000000.0,1040000000.0,211000000.0,,726000000.0,,7029000000.0,,4985000000.0,-10344000000.0,6676000000.0,4985000000.0,-10344000000.0,6676000000.0,1317000000.0,9016000000.0,2222000000.0,2222000000.0,-216000000.0,-3000000.0,-62000000.0,-107000000.0,3733000000.0,-12111000000.0,-10712000000.0,-238000000.0,1829000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q3,2016-07-01,2016-09-30,,,,,56000000.0,,219000000.0,,2294000000.0,,3902000000.0,-3916000000.0,1815000000.0,3902000000.0,-3916000000.0,1815000000.0,1801000000.0,3382000000.0,604000000.0,604000000.0,-50000000.0,-4000000.0,-75000000.0,-107000000.0,986000000.0,-3883000000.0,-1425000000.0,-238000000.0,42000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 09:00:14+00:00,,,,108000000.0,,-228000000.0,,2665000000.0,,-2275000000.0,-1235000000.0,2972000000.0,-2275000000.0,-1235000000.0,2972000000.0,-538000000.0,2737000000.0,1071000000.0,1071000000.0,97000000.0,-2000000.0,87000000.0,0.0,1924000000.0,-2318000000.0,-7675000000.0,0.0,996000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1219000000.0,1040000000.0,201000000.0,,559000000.0,,6352000000.0,,4035000000.0,-9047000000.0,6178000000.0,4035000000.0,-9047000000.0,6178000000.0,1166000000.0,8409000000.0,2192000000.0,2192000000.0,-223000000.0,,-3000000.0,,3449000000.0,-12544000000.0,-10726000000.0,,3500000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q2,2016-04-01,2016-06-30,,,,,54000000.0,,-14000000.0,,1917000000.0,,251000000.0,-2436000000.0,1472000000.0,251000000.0,-2436000000.0,1472000000.0,-713000000.0,1445000000.0,489000000.0,489000000.0,-78000000.0,-2000000.0,540000000.0,,1021000000.0,-2201000000.0,-3109000000.0,,-775000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 17:30:54+00:00,,,,54000000.0,,-214000000.0,,748000000.0,,-2526000000.0,1201000000.0,1500000000.0,-2526000000.0,1201000000.0,1500000000.0,175000000.0,1292000000.0,582000000.0,582000000.0,175000000.0,,-453000000.0,0.0,903000000.0,-117000000.0,-4566000000.0,0.0,1771000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1219000000.0,1040000000.0,191000000.0,,622000000.0,,5857000000.0,,6215000000.0,-10952000000.0,6019000000.0,6215000000.0,-10952000000.0,6019000000.0,1282000000.0,9767000000.0,2244000000.0,2244000000.0,-206000000.0,2000000.0,-596000000.0,,3168000000.0,-13616000000.0,-9411000000.0,,3260000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 17:31:54+00:00,,754000000.0,1350000000.0,254000000.0,,705000000.0,,6043000000.0,0.0,3116000000.0,-9542000000.0,8575000000.0,3116000000.0,-9542000000.0,8575000000.0,2149000000.0,4431000000.0,1935000000.0,1935000000.0,385000000.0,-5000000.0,,-446000000.0,5296000000.0,-13304000000.0,-5410000000.0,-1497000000.0,3762000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q4,2017-10-01,2017-12-31,,,754000000.0,1350000000.0,67000000.0,,464000000.0,,2921000000.0,,2380000000.0,-7120000000.0,2469000000.0,2380000000.0,-7120000000.0,2469000000.0,-2271000000.0,2031000000.0,385000000.0,385000000.0,199000000.0,3000000.0,,-118000000.0,1354000000.0,-7895000000.0,-2026000000.0,-431000000.0,775000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 16:21:03+00:00,,,,187000000.0,,241000000.0,,3122000000.0,,736000000.0,-2422000000.0,6106000000.0,736000000.0,-2422000000.0,6106000000.0,4420000000.0,2400000000.0,1550000000.0,1550000000.0,186000000.0,-8000000.0,,-328000000.0,3942000000.0,-5409000000.0,-3384000000.0,-1066000000.0,2987000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3TTM,2016-10-01,2017-09-30,,,1771000000.0,1160000000.0,242000000.0,,-84000000.0,,3147000000.0,,2914000000.0,-10635000000.0,7830000000.0,2914000000.0,-10635000000.0,7830000000.0,109000000.0,4947000000.0,2126000000.0,2126000000.0,528000000.0,-7000000.0,-12000000.0,-435000000.0,5018000000.0,-13952000000.0,-3434000000.0,-1304000000.0,3329000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q3,2017-07-01,2017-09-30,,,,,69000000.0,,601000000.0,,811000000.0,,281000000.0,-1982000000.0,2902000000.0,281000000.0,-1982000000.0,2902000000.0,1201000000.0,1608000000.0,555000000.0,555000000.0,367000000.0,-4000000.0,,-118000000.0,1310000000.0,-2894000000.0,-1626000000.0,-390000000.0,912000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 16:05:55+00:00,,,,118000000.0,,-360000000.0,,2311000000.0,,455000000.0,-440000000.0,3204000000.0,455000000.0,-440000000.0,3204000000.0,3219000000.0,792000000.0,995000000.0,995000000.0,-181000000.0,-4000000.0,,-210000000.0,2632000000.0,-2515000000.0,-1758000000.0,-676000000.0,2075000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2TTM,2016-07-01,2017-06-30,,,1771000000.0,1160000000.0,229000000.0,,-466000000.0,,4630000000.0,,6535000000.0,-12569000000.0,6743000000.0,6535000000.0,-12569000000.0,6743000000.0,709000000.0,6721000000.0,2175000000.0,2175000000.0,111000000.0,-7000000.0,-87000000.0,-424000000.0,4694000000.0,-14941000000.0,-3233000000.0,-1152000000.0,2459000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q2,2017-04-01,2017-06-30,,,,,59000000.0,,43000000.0,,1561000000.0,,1284000000.0,-1820000000.0,1724000000.0,1284000000.0,-1820000000.0,1724000000.0,1188000000.0,1320000000.0,496000000.0,496000000.0,-200000000.0,-4000000.0,,-105000000.0,1326000000.0,-1578000000.0,-1050000000.0,-438000000.0,-242000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:27:38+00:00,,,,59000000.0,,-403000000.0,,750000000.0,,-829000000.0,1380000000.0,1480000000.0,-829000000.0,1380000000.0,1480000000.0,2031000000.0,-528000000.0,499000000.0,499000000.0,19000000.0,0.0,,-105000000.0,1306000000.0,-937000000.0,-708000000.0,-238000000.0,2317000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2017.0,Q1TTM,2016-04-01,2017-03-31,,,1771000000.0,1160000000.0,224000000.0,,-523000000.0,,4986000000.0,,5502000000.0,-13185000000.0,6491000000.0,5502000000.0,-13185000000.0,6491000000.0,-1192000000.0,6846000000.0,2168000000.0,2168000000.0,233000000.0,-5000000.0,453000000.0,-319000000.0,4389000000.0,-15564000000.0,-5292000000.0,-714000000.0,1926000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 17:31:54+00:00,,772000000.0,1815000000.0,302000000.0,,758000000.0,,6337000000.0,0.0,8253000000.0,-19036000000.0,9342000000.0,8253000000.0,-19036000000.0,9342000000.0,-1441000000.0,7509000000.0,2790000000.0,2790000000.0,-53000000.0,-34000000.0,,-534000000.0,5545000000.0,-24704000000.0,-3157000000.0,-1868000000.0,5668000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q4,2018-10-01,2018-12-31,,,772000000.0,1815000000.0,80000000.0,,261000000.0,,600000000.0,,1814000000.0,-6285000000.0,2576000000.0,1814000000.0,-6285000000.0,2576000000.0,-1895000000.0,1717000000.0,783000000.0,783000000.0,,-2000000.0,,-151000000.0,1452000000.0,-7992000000.0,-350000000.0,,1707000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 18:45:50+00:00,,,,222000000.0,,497000000.0,,5737000000.0,,6439000000.0,-12751000000.0,6766000000.0,6439000000.0,-12751000000.0,6766000000.0,454000000.0,5792000000.0,2007000000.0,2007000000.0,-53000000.0,-32000000.0,,-383000000.0,4093000000.0,-16712000000.0,-2807000000.0,-1868000000.0,3961000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3TTM,2017-10-01,2018-09-30,,,754000000.0,1350000000.0,289000000.0,,961000000.0,,8658000000.0,,8819000000.0,-19871000000.0,9235000000.0,8819000000.0,-19871000000.0,9235000000.0,-1817000000.0,7823000000.0,2392000000.0,2392000000.0,146000000.0,-29000000.0,,-501000000.0,5447000000.0,-24607000000.0,-4833000000.0,-2299000000.0,4736000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q3,2018-07-01,2018-09-30,,,,,78000000.0,,527000000.0,,2372000000.0,,4173000000.0,-10477000000.0,2685000000.0,4173000000.0,-10477000000.0,2685000000.0,-3619000000.0,3308000000.0,671000000.0,671000000.0,-42000000.0,-28000000.0,,-156000000.0,1451000000.0,-11440000000.0,-356000000.0,-967000000.0,963000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 16:58:58+00:00,,,,144000000.0,,-30000000.0,,3365000000.0,,2266000000.0,-2274000000.0,4081000000.0,2266000000.0,-2274000000.0,4081000000.0,4073000000.0,2484000000.0,1336000000.0,1336000000.0,-11000000.0,-4000000.0,,-227000000.0,2642000000.0,-5272000000.0,-2451000000.0,-901000000.0,2998000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2TTM,2017-07-01,2018-06-30,,,754000000.0,1350000000.0,280000000.0,,1035000000.0,,7097000000.0,,4927000000.0,-11376000000.0,9452000000.0,4927000000.0,-11376000000.0,9452000000.0,3003000000.0,6123000000.0,2276000000.0,2276000000.0,555000000.0,-5000000.0,,-463000000.0,5306000000.0,-16061000000.0,-6103000000.0,-1722000000.0,4685000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q2,2018-04-01,2018-06-30,,,,,73000000.0,,147000000.0,,1451000000.0,,2579000000.0,-3029000000.0,2166000000.0,2579000000.0,-3029000000.0,2166000000.0,1716000000.0,2487000000.0,696000000.0,696000000.0,-30000000.0,-5000000.0,,-113000000.0,1280000000.0,-2650000000.0,-750000000.0,-491000000.0,-379000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 17:01:33+00:00,,,,71000000.0,,-177000000.0,,1914000000.0,,-313000000.0,755000000.0,1915000000.0,-313000000.0,755000000.0,1915000000.0,2357000000.0,-3000000.0,640000000.0,640000000.0,19000000.0,1000000.0,,-114000000.0,1362000000.0,-2622000000.0,-1701000000.0,-410000000.0,3377000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2018.0,Q1TTM,2017-04-01,2018-03-31,,,754000000.0,1350000000.0,266000000.0,,931000000.0,,7207000000.0,,3632000000.0,-10167000000.0,9010000000.0,3632000000.0,-10167000000.0,9010000000.0,2475000000.0,4956000000.0,2076000000.0,2076000000.0,385000000.0,-4000000.0,,-455000000.0,5352000000.0,-14989000000.0,-6403000000.0,-1669000000.0,4822000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q4,2019-10-01,2019-12-31,,,1017000000.0,2272000000.0,94000000.0,,487000000.0,,,734000000.0,-2091000000.0,681000000.0,2336000000.0,-2091000000.0,681000000.0,2336000000.0,926000000.0,-823000000.0,731000000.0,731000000.0,-80000000.0,15000000.0,,-141000000.0,1104000000.0,-8841000000.0,-500000000.0,-1376000000.0,9522000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 17:31:54+00:00,,1017000000.0,2272000000.0,367000000.0,,673000000.0,,5330000000.0,734000000.0,-6458000000.0,-261000000.0,8990000000.0,-6458000000.0,-261000000.0,8990000000.0,2271000000.0,1117000000.0,3747000000.0,3747000000.0,23000000.0,37000000.0,,-581000000.0,4180000000.0,-16549000000.0,-9477000000.0,-3618000000.0,16288000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 18:45:50+00:00,,,,273000000.0,,186000000.0,,5330000000.0,,-4367000000.0,-942000000.0,6654000000.0,-4367000000.0,-942000000.0,6654000000.0,1345000000.0,1940000000.0,3016000000.0,3016000000.0,103000000.0,22000000.0,,-440000000.0,3076000000.0,-7708000000.0,-8977000000.0,-2242000000.0,6766000000.0
Synchrony Financial,SYF,549300RS7EWPM9MA6C78,1601712,2019.0,Q3TTM,2018-10-01,2019-09-30,,,772000000.0,1815000000.0,353000000.0,,447000000.0,,5930000000.0,,-2553000000.0,-7227000000.0,9230000000.0,-2553000000.0,-7227000000.0,9230000000.0,-550000000.0,3657000000.0,3799000000.0,3799000000.0,103000000.0,20000000.0,,-591000000.0,4528000000.0,-15700000000.0,-9327000000.0,-2242000000.0,8473000000.0
