company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Martin Marietta Materials Inc,MLM,,916076,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:55:10+00:00,4.2,4.2,1.49,4.18,72088000.0,179750000.0,175041000.0,4709000.0,176256000.0,3494000.0,1645906000.0,2116421000.0,-1958000.0,-4815000.0,596000.0,,151348000.0,1645906000.0,470515000.0,74299000.0,147129000.0,323386000.0,-76257000.0,247129000.0,2116421000.0,42000000.0,41370000.0,41617000.0
Martin Marietta Materials Inc,MLM,,916076,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 12:40:16+00:00,1.92,1.92,1.6,1.91,25974000.0,88164000.0,84648000.0,3516000.0,85459000.0,2705000.0,1241749000.0,1573316000.0,1165000.0,10575000.0,2199000.0,,135881000.0,1241749000.0,331567000.0,73455000.0,148655000.0,182912000.0,-72290000.0,110622000.0,1573316000.0,44500000.0,44000000.0,44190000.0
Martin Marietta Materials Inc,MLM,,916076,2009.0,Q3,2009-07-01,2009-09-30,2010-11-02 15:26:54+00:00,1.23,1.23,0.4,1.23,15308000.0,56868000.0,56920000.0,-52000.0,55514000.0,1354000.0,370219000.0,487967000.0,1196000.0,-4448000.0,51000.0,,32932000.0,370219000.0,117748000.0,18181000.0,28535000.0,89213000.0,-16985000.0,72228000.0,487967000.0,45100000.0,44622000.0,44813000.0
Martin Marietta Materials Inc,MLM,,916076,2009.0,Q2,2009-04-01,2009-06-30,2010-08-03 15:18:37+00:00,0.86,0.86,0.4,0.86,15536000.0,40585000.0,40098000.0,487000.0,38862000.0,1723000.0,353668000.0,465385000.0,1340000.0,1843000.0,163000.0,,36766000.0,353668000.0,111717000.0,18651000.0,38772000.0,72945000.0,-17311000.0,55634000.0,465385000.0,45200000.0,44554000.0,44753000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,Q4,2010-10-01,2010-12-31,,0.34,0.34,0.4,0.33,4301000.0,15208000.0,15457000.0,-249000.0,14803000.0,405000.0,227302000.0,297831000.0,-9000.0,734000.0,1071000.0,,32057000.0,227302000.0,70529000.0,16900000.0,33862000.0,36667000.0,-16909000.0,19758000.0,297831000.0,46000000.0,45485000.0,45659000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 10:39:51+00:00,2.11,2.11,1.6,2.1,30913000.0,98664000.0,98756000.0,-92000.0,97012000.0,1652000.0,1331155000.0,1652806000.0,-198000.0,-8298000.0,1220000.0,,130422000.0,1331155000.0,321651000.0,68440000.0,123344000.0,198307000.0,-68638000.0,129669000.0,1652806000.0,46000000.0,45485000.0,45659000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.77,1.77,1.2,1.77,26612000.0,83456000.0,83299000.0,157000.0,82209000.0,1247000.0,1103853000.0,1354975000.0,-189000.0,-9032000.0,149000.0,,98365000.0,1103853000.0,251122000.0,51540000.0,89482000.0,161640000.0,-51729000.0,109911000.0,1354975000.0,46000000.0,45526000.0,45678000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 14:48:20+00:00,1.13,1.13,0.4,1.13,14061000.0,53256000.0,53234000.0,22000.0,51990000.0,1266000.0,395592000.0,509401000.0,545000.0,-1394000.0,114000.0,,31235000.0,395592000.0,113809000.0,17104000.0,29955000.0,83854000.0,-16559000.0,67295000.0,509401000.0,46000000.0,45526000.0,45678000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.64,0.64,0.8,0.64,12551000.0,30200000.0,30065000.0,135000.0,30219000.0,-19000.0,708261000.0,845574000.0,-734000.0,-7638000.0,35000.0,,67130000.0,708261000.0,137313000.0,34436000.0,59527000.0,77786000.0,-35170000.0,42616000.0,845574000.0,46100000.0,45463000.0,45657000.0
Martin Marietta Materials Inc,MLM,,916076,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 13:57:54+00:00,1.18,1.18,0.4,1.18,17535000.0,54948000.0,54961000.0,-13000.0,54399000.0,549000.0,386930000.0,504630000.0,-1334000.0,-6531000.0,22000.0,,33559000.0,386930000.0,117700000.0,16820000.0,27050000.0,90650000.0,-18154000.0,72496000.0,504630000.0,46100000.0,45463000.0,45657000.0
