company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2011.0,Q1,,2011-03-31,2011-05-04 19:30:41+00:00,127300000.0,876300000.0,,409700000.0,575600000.0,,3327500000.0,225700000.0,24000000.0,,2676900000.0,830400000.0,1140200000.0,958400000.0,1218300000.0,,,,562100000.0,361400000.0,399800000.0,104100000.0,,5908300000.0,,290600000.0,8117700000.0,5864300000.0,3030700000.0,713400000.0,5864300000.0,5864300000.0,2253400000.0,8117700000.0,3868700000.0,1540000000.0,-3781200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,FY,,2012-12-31,2014-02-28 14:37:43+00:00,184100000.0,884600000.0,,343900000.0,884300000.0,0.0,3503200000.0,196600000.0,22800000.0,,2571800000.0,740700000.0,1720800000.0,995300000.0,1210700000.0,5400000.0,,,559000000.0,780500000.0,559300000.0,76300000.0,,7085900000.0,100100000.0,671600000.0,9012400000.0,5860900000.0,3708700000.0,866000000.0,5860900000.0,5866300000.0,3146100000.0,9012400000.0,4093000000.0,2280100000.0,-5072100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q3,,2012-09-30,2012-11-06 17:14:08+00:00,141100000.0,874900000.0,,311200000.0,801500000.0,0.0,3484900000.0,201700000.0,43000000.0,,2648600000.0,760500000.0,1734100000.0,994100000.0,1185600000.0,5900000.0,,,571100000.0,557500000.0,463600000.0,72300000.0,,6966300000.0,300000.0,687400000.0,8784100000.0,5825000000.0,3631900000.0,755500000.0,5825000000.0,5830900000.0,2953200000.0,8784100000.0,3966600000.0,2197700000.0,-4937400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q2,,2012-06-30,2012-08-07 09:28:45+00:00,137200000.0,906700000.0,,275500000.0,651000000.0,0.0,3450900000.0,196600000.0,12200000.0,,2609500000.0,776900000.0,1726500000.0,956000000.0,1176800000.0,6200000.0,,,530300000.0,575000000.0,494700000.0,83100000.0,,6819400000.0,3400000.0,684900000.0,8616500000.0,5706000000.0,3478300000.0,683100000.0,5706000000.0,5712200000.0,2904300000.0,8616500000.0,3961400000.0,2221200000.0,-4839800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2012.0,Q1,,2012-03-31,2012-05-03 13:10:49+00:00,126000000.0,895000000.0,,327600000.0,674000000.0,0.0,3424100000.0,196700000.0,48100000.0,,2658300000.0,784300000.0,1572800000.0,937000000.0,1192700000.0,6900000.0,,,543100000.0,645900000.0,507500000.0,64700000.0,,6636300000.0,144600000.0,555100000.0,8603700000.0,5654700000.0,3322500000.0,861800000.0,5654700000.0,5661600000.0,2942100000.0,8603700000.0,4088500000.0,2080300000.0,-4733300000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,FY,,2013-12-31,2015-02-23 17:19:22+00:00,146300000.0,936600000.0,,367100000.0,1080600000.0,0.0,4003200000.0,271900000.0,221200000.0,,2611200000.0,707700000.0,1672300000.0,1074500000.0,1224700000.0,2800000.0,,,664100000.0,839300000.0,576600000.0,107100000.0,,7712700000.0,,727000000.0,9580600000.0,6297300000.0,4197700000.0,1031600000.0,6297300000.0,6300100000.0,3280500000.0,9580600000.0,4158200000.0,2248900000.0,-5785700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q3,,2013-09-30,2013-11-12 10:12:55+00:00,146600000.0,898900000.0,,324800000.0,917400000.0,0.0,3846800000.0,252600000.0,41700000.0,,2602800000.0,712200000.0,1686000000.0,1081900000.0,1234100000.0,3300000.0,,,615900000.0,971100000.0,728200000.0,98000000.0,,7510600000.0,,588400000.0,9357400000.0,6135700000.0,3837200000.0,804200000.0,6135700000.0,6139000000.0,3218400000.0,9357400000.0,4286100000.0,2414200000.0,-5546500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q2,,2013-06-30,2013-08-07 14:17:56+00:00,165200000.0,942500000.0,,296900000.0,709900000.0,0.0,3731300000.0,239200000.0,44100000.0,,2577400000.0,719000000.0,1688100000.0,1052900000.0,1225200000.0,3700000.0,,,595000000.0,984100000.0,715400000.0,121300000.0,,7389200000.0,,525900000.0,9097400000.0,5885900000.0,3591700000.0,804300000.0,5885900000.0,5889600000.0,3207800000.0,9097400000.0,4280500000.0,2403500000.0,-5531500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2013.0,Q1,,2013-03-31,2013-05-08 15:25:37+00:00,174300000.0,912500000.0,,316100000.0,657000000.0,0.0,3584600000.0,210400000.0,41400000.0,,2534800000.0,722700000.0,1702800000.0,1039100000.0,1219500000.0,4800000.0,,,547600000.0,803600000.0,566100000.0,100800000.0,,7271000000.0,,544200000.0,8744600000.0,5707600000.0,3464000000.0,763300000.0,5707600000.0,5712400000.0,3032200000.0,8744600000.0,4061100000.0,2268900000.0,-5464100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,FY,,2014-12-31,2016-02-29 15:19:23+00:00,145200000.0,912100000.0,,38100000.0,1083300000.0,0.0,4333400000.0,194900000.0,80300000.0,,2514200000.0,603500000.0,1425500000.0,1193300000.0,1285300000.0,1800000.0,,45900000.0,798500000.0,941700000.0,610900000.0,317200000.0,,8362100000.0,,612500000.0,9658000000.0,6549900000.0,4313300000.0,1024000000.0,6549900000.0,6551700000.0,3106300000.0,9658000000.0,4059400000.0,2082300000.0,-6183700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q3,,2014-09-30,2014-11-05 11:15:01+00:00,149100000.0,947600000.0,,268500000.0,967300000.0,0.0,4288800000.0,324300000.0,49000000.0,,2533100000.0,620300000.0,1426400000.0,1177500000.0,1279000000.0,1900000.0,180200000.0,,644900000.0,905800000.0,429900000.0,136200000.0,,8165900000.0,250000000.0,779800000.0,9670900000.0,6539500000.0,4332700000.0,1093000000.0,6539500000.0,6541400000.0,3129500000.0,9670900000.0,4059200000.0,2036500000.0,-6183700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2,,2014-06-30,2014-08-07 16:11:01+00:00,171800000.0,950200000.0,,356100000.0,968700000.0,0.0,4242900000.0,304100000.0,134600000.0,,2611100000.0,646500000.0,1687400000.0,1147200000.0,1275400000.0,2000000.0,,,646500000.0,875500000.0,545700000.0,130300000.0,,8036500000.0,,729300000.0,9638300000.0,6450300000.0,4229800000.0,952900000.0,6450300000.0,6452300000.0,3186000000.0,9638300000.0,4133100000.0,2233100000.0,-6185200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q1,,2014-03-31,2014-05-06 14:06:05+00:00,155300000.0,939100000.0,,375700000.0,882700000.0,0.0,4148600000.0,297300000.0,155100000.0,,2623300000.0,671000000.0,1680100000.0,1125900000.0,1235600000.0,2400000.0,,,608300000.0,803500000.0,543600000.0,96300000.0,,7897300000.0,,705400000.0,9380100000.0,6235300000.0,4046700000.0,918700000.0,6235300000.0,6237700000.0,3142400000.0,9380100000.0,4097800000.0,2223700000.0,-6186300000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,FY,,2015-12-31,2017-03-01 15:58:49+00:00,284800000.0,1446500000.0,,-329000000.0,1459300000.0,0.0,8198300000.0,,147200000.0,,9934200000.0,8746300000.0,11497400000.0,2254100000.0,2062600000.0,1500000.0,,3150200000.0,1185900000.0,563800000.0,1005700000.0,529200000.0,,8347700000.0,,164600000.0,27160600000.0,9887900000.0,5853700000.0,1617900000.0,9887900000.0,9889400000.0,17271200000.0,27160600000.0,19244300000.0,15653300000.0,-6329100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3,,2015-09-30,2015-11-09 17:07:05+00:00,223600000.0,1385100000.0,,-253100000.0,1466900000.0,0.0,8159500000.0,365800000.0,208300000.0,,7679500000.0,9823700000.0,11689600000.0,2357800000.0,1989000000.0,1700000.0,370500000.0,2348900000.0,1129600000.0,802200000.0,500300000.0,475800000.0,,8264800000.0,225000000.0,343300000.0,26689100000.0,9991600000.0,6394700000.0,1786500000.0,9991600000.0,9993300000.0,16695800000.0,26689100000.0,18305400000.0,14909300000.0,-6179600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2,,2015-06-30,2015-08-10 17:09:24+00:00,268200000.0,1490300000.0,,-40500000.0,1424600000.0,0.0,8113000000.0,384500000.0,134000000.0,,7730700000.0,9941500000.0,11749800000.0,2441400000.0,1998600000.0,1800000.0,358800000.0,2363200000.0,1460900000.0,781700000.0,443200000.0,551700000.0,,8232300000.0,300000000.0,459000000.0,27204000000.0,10124100000.0,6751500000.0,2163100000.0,10124100000.0,10125900000.0,17078100000.0,27204000000.0,18453900000.0,14915000000.0,-6180700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q1,,2015-03-31,2015-05-07 16:13:58+00:00,174900000.0,869800000.0,,-31500000.0,8793500000.0,0.0,4366400000.0,301700000.0,57500000.0,,2417000000.0,578300000.0,9061200000.0,1217000000.0,1300700000.0,2000000.0,,,676300000.0,976900000.0,637200000.0,246800000.0,,8426800000.0,,488400000.0,17190100000.0,6581000000.0,11917200000.0,908700000.0,6581000000.0,6583000000.0,10607100000.0,17190100000.0,3972200000.0,9698400000.0,-6180700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,FY,,2016-12-31,2018-02-27 17:18:20+00:00,364500000.0,1604400000.0,,-434000000.0,634100000.0,0.0,8371600000.0,,183500000.0,,10643900000.0,8785400000.0,10665800000.0,1959400000.0,2037900000.0,1000000.0,473700000.0,3030900000.0,1257900000.0,553600000.0,462600000.0,465700000.0,,8467100000.0,575600000.0,,26684400000.0,9668900000.0,4663600000.0,2381500000.0,9668900000.0,9669900000.0,17014500000.0,26684400000.0,19982900000.0,14633000000.0,-6735800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3,,2016-09-30,2016-11-08 09:46:07+00:00,266300000.0,1603600000.0,,-303400000.0,475300000.0,0.0,8346900000.0,,167100000.0,,10770100000.0,9001100000.0,11006200000.0,2070000000.0,2080800000.0,700000.0,,3084500000.0,1302900000.0,486400000.0,887500000.0,535800000.0,,8442700000.0,575800000.0,13400000.0,27036500000.0,9745500000.0,4698100000.0,2312100000.0,9745500000.0,9746200000.0,17290300000.0,27036500000.0,20257600000.0,14978200000.0,-6740700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2,,2016-06-30,2016-08-08 17:03:10+00:00,243800000.0,1593300000.0,,-339300000.0,976300000.0,0.0,8296600000.0,,193600000.0,,9976600000.0,8386900000.0,10533500000.0,1962100000.0,2033800000.0,900000.0,,2824200000.0,1163800000.0,523400000.0,963100000.0,518900000.0,,8331900000.0,500000000.0,,25971300000.0,9548400000.0,5050600000.0,2101200000.0,9548400000.0,9549300000.0,16422000000.0,25971300000.0,18886900000.0,14320800000.0,-6740800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q1,,2016-03-31,2016-05-10 15:22:51+00:00,252600000.0,1568200000.0,,-242900000.0,996800000.0,0.0,8236500000.0,,165600000.0,,10142900000.0,8474200000.0,11117400000.0,2082900000.0,2039000000.0,1300000.0,,3015100000.0,1096400000.0,559200000.0,989200000.0,420700000.0,,8407500000.0,,13400000.0,26297300000.0,9659700000.0,5082000000.0,1514600000.0,9659700000.0,9661000000.0,16636300000.0,26297300000.0,19176300000.0,15121700000.0,-6741400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,FY,,2017-12-31,2019-02-26 09:17:03+00:00,330200000.0,1544100000.0,,-83200000.0,524400000.0,0.0,8518000000.0,,165200000.0,,10668400000.0,8353400000.0,8917500000.0,2068300000.0,2038600000.0,-300000.0,744000000.0,1101500000.0,1349300000.0,388800000.0,445800000.0,428000000.0,,10022800000.0,1225000000.0,,26014000000.0,11735800000.0,4564800000.0,3069700000.0,11735800000.0,11735500000.0,14278500000.0,26014000000.0,19410600000.0,11208800000.0,-6721800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3,,2017-09-30,2017-11-06 17:13:41+00:00,327100000.0,1318500000.0,,-159900000.0,480800000.0,0.0,8496900000.0,229600000.0,289600000.0,,10904900000.0,8464900000.0,9199700000.0,2084200000.0,2048600000.0,400000.0,,2879800000.0,1168500000.0,565800000.0,877600000.0,320200000.0,,8837200000.0,1225000000.0,,26417500000.0,10449800000.0,4433300000.0,3010200000.0,10449800000.0,10450200000.0,15967300000.0,26417500000.0,19935600000.0,12957100000.0,-6724400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2,,2017-06-30,2017-08-08 13:32:31+00:00,360200000.0,1423000000.0,,-264400000.0,450000000.0,0.0,8484800000.0,,219600000.0,,10865500000.0,8544000000.0,9354400000.0,2023900000.0,2057400000.0,600000.0,,2909100000.0,1087300000.0,568200000.0,919800000.0,527200000.0,,8787600000.0,1329300000.0,,26459200000.0,10278900000.0,4424100000.0,2996400000.0,10278900000.0,10279500000.0,16179700000.0,26459200000.0,19977700000.0,13183300000.0,-6729100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q1,,2017-03-31,2017-05-09 15:17:09+00:00,335900000.0,1600100000.0,,-423800000.0,1039500000.0,0.0,8438300000.0,,183000000.0,,10685100000.0,8650600000.0,10537800000.0,1977000000.0,2053200000.0,800000.0,,2972600000.0,1162200000.0,519000000.0,887100000.0,463300000.0,,8649600000.0,975000000.0,,26987800000.0,9933400000.0,5079900000.0,2656100000.0,9933400000.0,9934200000.0,17053600000.0,26987800000.0,19854700000.0,14397500000.0,-6730700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,FY,,2018-12-31,2020-02-21 09:44:47+00:00,362600000.0,1275800000.0,,-187400000.0,542800000.0,0.0,8689200000.0,,142400000.0,,9594400000.0,7684600000.0,8413700000.0,2256500000.0,2015400000.0,4800000.0,666200000.0,999500000.0,1391300000.0,405000000.0,350000000.0,352300000.0,,9491200000.0,525000000.0,,24126800000.0,11271300000.0,4427400000.0,2421300000.0,11271300000.0,11276100000.0,12850700000.0,24126800000.0,17684000000.0,10429400000.0,-6721700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3,,2018-09-30,2018-11-01 11:51:17+00:00,345800000.0,1262700000.0,,-168100000.0,524600000.0,0.0,8665400000.0,,196200000.0,,10583600000.0,7837400000.0,8597400000.0,2219500000.0,2002400000.0,6200000.0,782000000.0,1054000000.0,1249200000.0,445300000.0,334400000.0,506500000.0,,10441200000.0,600000000.0,,25382000000.0,12216800000.0,4513300000.0,2391200000.0,12216800000.0,12223000000.0,13159000000.0,25382000000.0,18866300000.0,10767800000.0,-6721700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2,,2018-06-30,2018-08-06 17:14:27+00:00,355700000.0,1335300000.0,,-163000000.0,481200000.0,0.0,8599900000.0,,211700000.0,,10595900000.0,7996600000.0,9413300000.0,2158500000.0,1986900000.0,1100000.0,755000000.0,1080900000.0,1186200000.0,436200000.0,343800000.0,500200000.0,,10327900000.0,100000000.0,,25490800000.0,12043100000.0,4475200000.0,1853600000.0,12043100000.0,12044200000.0,13446600000.0,25490800000.0,19028700000.0,11593000000.0,-6721700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q1,,2018-03-31,2018-05-08 15:36:57+00:00,347300000.0,1418500000.0,,-51300000.0,1765400000.0,0.0,8579700000.0,,194700000.0,181800000.0,10729100000.0,8235700000.0,9486900000.0,2125900000.0,2031300000.0,1100000.0,754700000.0,1092100000.0,1075700000.0,409800000.0,423500000.0,465500000.0,,10191700000.0,1625000000.0,,27181200000.0,11998400000.0,5775300000.0,3424500000.0,11998400000.0,11999500000.0,15181700000.0,27181200000.0,19374600000.0,11757200000.0,-6721700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,FY,,2019-12-31,2020-05-11 16:25:47+00:00,400900000.0,1363900000.0,,-241900000.0,617900000.0,0.0,8923200000.0,,126700000.0,314100000.0,9599700000.0,7257600000.0,6721400000.0,2385000000.0,2077400000.0,4700000.0,685100000.0,840100000.0,1099800000.0,980100000.0,557800000.0,357100000.0,,10427300000.0,1500000000.0,,24638700000.0,12388100000.0,4723900000.0,3441500000.0,12388100000.0,12392800000.0,12245900000.0,24638700000.0,17837400000.0,8804400000.0,-6720500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3,,2019-09-30,2019-11-05 16:29:17+00:00,355200000.0,1150800000.0,,-223200000.0,512500000.0,0.0,8870300000.0,,100100000.0,,9544900000.0,7339900000.0,6345900000.0,2362300000.0,2055300000.0,4000000.0,680900000.0,912200000.0,1318600000.0,973600000.0,516800000.0,375900000.0,,10155300000.0,2000000000.0,,24315200000.0,12081500000.0,4401500000.0,3773900000.0,12081500000.0,12085500000.0,12229700000.0,24315200000.0,17858400000.0,8455800000.0,-6720900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2,,2019-06-30,2019-08-05 17:23:50+00:00,347500000.0,1247100000.0,,-171800000.0,403100000.0,0.0,8779600000.0,,144700000.0,,9593700000.0,7524200000.0,6719300000.0,2344500000.0,2035800000.0,3100000.0,677900000.0,949900000.0,1185600000.0,660800000.0,518600000.0,396500000.0,,9772700000.0,2000000000.0,,24205700000.0,11659100000.0,4391200000.0,3677800000.0,11659100000.0,11662200000.0,12543500000.0,24205700000.0,17778700000.0,8865700000.0,-6721400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q1,,2019-03-31,2019-05-06 16:16:46+00:00,361100000.0,1225300000.0,,-183500000.0,586800000.0,0.0,8751200000.0,,178200000.0,193100000.0,9570000000.0,7522500000.0,8310600000.0,2310200000.0,2014000000.0,4900000.0,662600000.0,990200000.0,1022600000.0,683300000.0,531300000.0,376900000.0,,9688100000.0,500000000.0,,24289000000.0,11534400000.0,4499200000.0,2255000000.0,11534400000.0,11539300000.0,12749700000.0,24289000000.0,17775800000.0,10494700000.0,-6721400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2020.0,Q1,,2020-03-31,2020-05-11 16:25:47+00:00,404900000.0,1039100000.0,,-255100000.0,2433600000.0,0.0,8987400000.0,,92900000.0,181900000.0,8951200000.0,7077700000.0,7724200000.0,2463200000.0,2065500000.0,4100000.0,688700000.0,857600000.0,1149900000.0,1047600000.0,580100000.0,435000000.0,,9866200000.0,1950000000.0,,25512900000.0,11878600000.0,6370900000.0,3779600000.0,11878600000.0,11882700000.0,13630200000.0,25512900000.0,17076500000.0,9850600000.0,-6719900000.0
